GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002MA,C25095_002EA,C25095_003EA,C25095_003MA,C25095_004MA,C25095_004EA,C25095_005MA,C25095_005EA,C25095_006EA,C25095_006MA,C25095_007EA,C25095_007MA,C25095_008MA,C25095_008EA,C25095_009EA,C25095_009MA,C25095_010MA,C25095_010EA,C25095_011EA,C25095_011MA,C25095_012EA,C25095_012MA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015MA,C25095_015EA,C25095_016MA,C25095_016EA,C25095_017EA,C25095_017MA,C25095_018EA,C25095_018MA,C25095_019EA,C25095_019MA,C25095_020MA,C25095_020EA,C25095_021EA,C25095_021MA,C25095_022EA,C25095_022MA,C25095_023EA,C25095_023MA,C25095_024MA,C25095_024EA,C25095_025MA,C25095_025EA,C25095_026MA,C25095_026EA,C25095_027MA,C25095_027EA,C25095_028EA,C25095_028MA,C25095_029EA,C25095_029MA,state
0400000US13,2222377,19196,106423,6002,7003,1210,74953,4858,24467,2329,176694,6267,66480,3410,110214,5741,0,214,293568,8174,151535,4708,142033,7035,0,214,299979,9333,201032,7714,98947,5489,0,214,433147,9740,356699,9505,76448,4316,0,214,315622,8895,289486,8276,26136,2727,0,214,596944,11495,578416,10987,18528,2093,0,214,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252999,3913,7523,1352,494,295,5137,1044,1892,650,12092,1496,3292,719,8800,1333,0,185,23228,1958,11309,1592,11919,1281,0,185,23027,2195,12694,1716,10333,1373,0,185,42675,3359,22674,2119,20001,2121,0,185,36681,2275,24538,1880,12143,1360,0,185,107773,3712,92086,3301,15687,1840,0,185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,408174,6844,16145,2224,1767,683,10878,1567,3500,1218,28834,2288,12702,1713,16132,1820,0,193,64300,4317,35271,2908,29029,2628,0,193,67856,3714,47992,3300,19864,2245,0,193,93654,5136,80989,4672,12665,2257,0,193,60750,3648,56951,3450,3799,1012,0,193,76635,4143,75294,4220,1341,515,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,107945,5593,4006,938,79257,4490,24682,2134,195581,6724,51817,3212,143764,5588,0,185,374221,8117,178256,5788,195965,5492,0,185,378185,8350,229308,6815,148877,5586,0,185,603109,10781,438989,8824,164120,6861,0,185,466055,9742,397534,9438,68521,3855,0,185,1028931,11356,978101,11292,50830,3258,0,185,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,60298,3808,4338,1092,44013,3194,11947,1747,123309,5664,46943,2707,76366,4474,0,190,257813,6120,157706,5233,100107,3968,0,190,265128,6472,209051,5409,56077,3778,0,190,365386,8343,333167,8525,32219,3175,0,190,260979,7979,251504,7571,9475,1469,0,190,379107,8319,374240,8394,4867,1182,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,27256,2100,1747,430,20788,1768,4721,985,53926,3080,21093,1714,32833,2547,0,157,117532,4082,74222,2894,43310,2867,0,157,125893,4380,97162,3794,28731,2187,0,157,191597,5277,176090,4841,15507,2035,0,157,140609,4227,135381,4194,5228,899,0,157,218549,4738,216396,4597,2153,722,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,24401,2409,1133,431,17982,2080,5286,1029,48145,2826,19833,1682,28312,2058,0,170,97738,3983,63570,3602,34168,2414,0,170,100476,3824,77426,3237,23050,2259,0,170,155161,5087,138865,4777,16296,1411,0,170,112941,4480,107184,4295,5757,1286,0,170,196875,5146,192726,5299,4149,886,0,170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,64683,3542,9327,1580,45621,3101,9735,1397,110096,4842,55941,3248,54155,3282,0,189,176094,6093,119587,4680,56507,3291,0,189,169419,5128,133619,4552,35800,2506,0,189,237469,6594,216304,6133,21165,1934,0,189,154721,5949,148029,5643,6692,1338,0,189,236826,5774,233221,5732,3605,918,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,66369,3545,9901,1252,43780,2808,12688,1703,113628,5469,64403,4053,49225,3516,0,203,175465,6209,119564,4641,55901,3469,0,203,145743,5767,109114,4869,36629,2837,0,203,207359,6481,184408,6307,22951,2472,0,203,150465,5772,143495,5688,6970,1356,0,203,281023,7058,275848,7144,5175,1272,0,203,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,14187,1471,1780,564,9800,1323,2607,677,32843,2468,9130,1235,23713,2334,0,165,60443,3366,32752,2501,27691,2386,0,165,55319,3410,36242,2519,19077,2088,0,165,80400,3025,67367,2867,13033,1635,0,165,58351,2875,52761,2579,5590,1262,0,165,82694,3296,80704,3320,1990,627,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,38598,3531,537,284,29465,3132,8596,1648,57916,3288,10818,1242,47098,2998,0,197,118028,4781,48761,2569,69267,4380,0,197,127318,5059,64036,3560,63282,3525,0,197,235845,6882,144112,5434,91733,4343,0,197,211231,5723,165131,5963,46100,3022,0,197,647971,8664,604276,8648,43695,2553,0,197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,39095,2548,593,331,29021,2408,9481,1262,71349,4136,10811,1593,60538,3575,0,203,139010,5343,48338,2981,90672,4731,0,203,136977,5522,67264,3432,69713,3964,0,203,259464,8117,151926,5239,107538,5684,0,203,226500,7069,167839,5789,58661,3607,0,203,688414,11857,642310,11636,46104,3463,0,203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,118266,4467,4264,698,92180,4043,21822,2184,210687,5882,62628,2776,148059,5276,0,168,398979,8155,230000,5988,168979,4953,0,168,396221,7469,292239,6024,103982,4842,0,168,553648,8741,481597,8187,72051,3717,0,168,385924,7681,365128,7711,20796,1855,0,168,640232,9415,628022,9094,12210,1775,0,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,37428,2307,1347,399,28939,2147,7142,884,80888,3447,26226,1703,54662,3104,0,145,162549,4929,87431,3459,75118,3501,0,145,182546,5013,122186,4275,60360,3001,0,145,306971,6638,242057,5325,64914,3864,0,145,251082,5773,229433,5712,21649,1651,0,145,495436,6296,481298,6271,14138,1798,0,145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,52480,3410,6941,1257,36087,3078,9452,1467,93322,4153,47266,3078,46056,3028,0,208,128488,5515,84425,4710,44063,3379,0,208,108185,4984,88285,4570,19900,2505,0,208,143754,5796,132880,5561,10874,1678,0,208,85134,4934,82390,4898,2744,902,0,208,121738,5155,120450,5081,1288,595,0,208,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,63473,3530,5052,948,46842,2778,11579,1640,128945,4752,49357,3011,79588,3976,0,184,231974,5944,142345,4773,89629,4177,0,184,233687,6720,177466,5978,56221,3503,0,184,335768,8660,295218,8121,40550,3317,0,184,223257,6024,211947,5609,11310,1565,0,184,365308,8119,359026,8113,6282,1075,0,184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,11268,1425,1123,473,8200,1178,1945,667,22680,1852,10800,1268,11880,1628,0,165,39820,2534,24193,1937,15627,1796,0,165,38565,2631,28433,2292,10132,1555,0,165,60785,3472,51412,2924,9373,1336,0,165,37717,2245,36009,2302,1708,477,0,165,60884,3360,59381,3285,1503,522,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,13571,1366,535,211,9931,970,3105,745,30440,2124,10960,1172,19480,1894,0,157,59978,3363,34704,2052,25274,2345,0,157,66879,3270,50223,2858,16656,1797,0,157,106388,4221,93335,3811,13053,1638,0,157,77248,3222,73343,3162,3905,814,0,157,127948,3622,125747,3584,2201,513,0,157,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,20140,2302,1181,541,13695,2014,5264,834,33919,2936,9221,1227,24698,2555,0,206,74649,3686,32681,2702,41968,2845,0,206,71271,3641,40987,2698,30284,2449,0,206,117321,4957,88272,4041,29049,2593,0,206,79543,4036,68966,3657,10577,1727,0,206,147612,4838,141266,4931,6346,1085,0,206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,9331,1414,94,148,7044,1267,2193,787,18663,2104,2786,636,15877,1940,0,185,35445,2626,11630,1514,23815,2243,0,185,40783,2727,19330,1795,21453,2042,0,185,70916,3987,45808,3376,25108,2492,0,185,58621,3455,48057,3083,10564,1521,0,185,130496,4270,123394,4496,7102,1185,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,48210,3327,455,300,36016,3024,11739,1652,94377,4784,7053,1198,87324,4681,0,200,170062,5285,34416,2501,135646,4826,0,200,186266,6694,72149,3604,114117,5202,0,200,314948,8147,157170,4970,157778,5940,0,200,283054,7732,180774,5286,102280,5413,0,200,937306,10931,832836,10090,104470,4712,0,200,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,34325,2539,4760,834,21203,1840,8362,1673,51126,3415,25348,2283,25778,2595,0,195,80165,4255,51626,3095,28539,2917,0,195,71383,3752,52041,3237,19342,2084,0,195,95559,4271,81898,4232,13661,1508,0,195,66007,3723,62180,3541,3827,1011,0,195,113128,4541,111014,4549,2114,744,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,115690,5144,5250,947,83272,4304,27168,2403,213738,6233,44101,3103,169637,5410,0,193,414018,9242,168812,4718,245206,7481,0,193,414919,9001,234671,6171,180248,5836,0,193,666933,11037,445775,10640,221158,5772,0,193,550426,10481,406063,8918,144363,5573,0,193,1497575,13606,1325940,13506,171635,6706,0,193,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,110984,4610,8754,1249,82482,4380,19748,2261,206114,6000,89250,4091,116864,5259,0,201,358028,7857,206733,6179,151295,6449,0,201,345358,7805,245351,6944,100007,5046,0,201,486988,9814,414389,9708,72599,3541,0,201,338390,8582,317011,8170,21379,2151,0,201,568855,9445,554972,8908,13883,1521,0,201,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,5859,829,584,221,4376,709,899,309,9830,1053,4955,808,4875,605,0,149,21202,2111,14627,1509,6575,1351,0,149,23731,1605,18671,1573,5060,924,0,149,38537,2411,34746,2280,3791,996,0,149,34962,2169,33880,2124,1082,549,0,149,59268,2686,58746,2728,522,322,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,106104,3755,6617,1096,77900,3348,21587,2015,217117,6265,75633,3521,141484,5166,0,190,428158,9254,249544,6813,178614,5334,0,190,431887,7947,316219,7126,115668,4683,0,190,622611,11526,540192,10757,82419,4559,0,190,445800,10025,424360,9971,21440,1763,0,190,764118,11477,747541,11431,16577,1891,0,190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,42078,2413,4968,648,27820,1706,9290,1161,83367,3767,41794,2442,41573,2671,0,157,142992,4485,96324,3782,46668,3020,0,157,140631,4607,113101,4290,27530,2249,0,157,199048,5056,180491,4708,18557,1732,0,157,131322,4014,125876,3804,5446,1110,0,157,209102,5089,206333,5175,2769,587,0,157,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,33663,2979,1335,555,26684,2753,5644,1100,67322,3886,19145,1940,48177,3193,0,200,118987,4440,58109,3550,60878,3509,0,200,121958,4857,67901,3316,54057,3645,0,200,187484,6367,137841,5063,49643,2794,0,200,144702,5555,125677,5034,19025,2372,0,200,252814,6861,242556,6563,10258,1437,0,200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,115320,4806,4844,860,88137,3872,22339,2494,252776,6822,76880,3069,175896,6435,0,172,450364,7302,248289,6130,202075,5788,0,172,447970,7711,314390,6913,133580,4643,0,172,680494,10950,551544,9281,128950,5074,0,172,496545,9859,448131,9170,48414,3384,0,172,961701,10726,927706,10989,33995,2722,0,172,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,5946,1079,0,210,4853,1049,1093,366,13462,1985,1402,483,12060,1830,0,210,23428,2267,7502,1252,15926,2176,0,210,28370,2564,13360,1619,15010,2085,0,210,45570,3186,28640,2740,16930,1972,0,210,39698,3008,32144,2362,7554,1425,0,210,88935,3488,84586,3478,4349,879,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,69691,3485,5422,1060,47302,3060,16967,2032,114911,4926,52352,3661,62559,3855,0,204,199254,5894,120121,5088,79133,4391,0,204,178827,5732,132207,5326,46620,3748,0,204,242281,8056,211996,7691,30285,2712,0,204,166811,6695,158411,6733,8400,1427,0,204,251839,6682,244415,6923,7424,1347,0,204,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,6916,1237,533,241,5002,994,1381,474,14758,1427,5832,985,8926,1091,0,155,28043,2152,18790,1587,9253,1444,0,155,34231,2626,25968,2106,8263,1366,0,155,52064,2754,48327,2524,3737,876,0,155,36940,2595,35132,2383,1808,730,0,155,49857,2909,49075,2983,782,380,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
