GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002MA,C17001A_002EA,C17001A_003MA,C17001A_003EA,C17001A_004EA,C17001A_004MA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007EA,C17001A_007MA,C17001A_008MA,C17001A_008EA,C17001A_009EA,C17001A_009MA,C17001A_010MA,C17001A_010EA,C17001A_011MA,C17001A_011EA,C17001A_012EA,C17001A_012MA,C17001A_013MA,C17001A_013EA,C17001A_014MA,C17001A_014EA,C17001A_015EA,C17001A_015MA,C17001A_016MA,C17001A_016EA,C17001A_017EA,C17001A_017MA,C17001A_018EA,C17001A_018MA,C17001A_019MA,C17001A_019EA,state
0400000US13,5903370,18839,842177,22721,380619,10552,124000,6755,232797,7389,23822,2625,461558,15144,125263,7390,289905,9395,46390,3257,5061193,26964,2537114,14508,560333,7907,1608418,10212,368363,3256,2524079,15801,523274,9243,1562179,9803,438626,3559,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,344490,4761,39532,4100,20144,2780,3973,1474,14276,1894,1895,743,19388,2340,2316,811,14599,2008,2473,656,304958,5424,167435,3378,23292,1762,116769,2402,27374,870,137523,3317,22340,1767,89324,2435,25859,882,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450050,6218,212321,15010,100809,7318,35021,4248,59922,4686,5866,1344,111512,8916,31429,4505,69482,5028,10601,1534,1237729,15212,623570,8174,158501,5125,371384,5003,93685,1501,614159,9114,149036,4912,364402,5041,100721,1635,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9166563,22218,988174,27557,446059,14860,147258,9151,267641,8399,31160,2682,542115,16437,135443,7657,340413,10139,66259,3951,8178389,27547,4081450,17759,871548,8760,2632628,13399,577274,3444,4096939,13828,829814,8017,2560835,9793,706290,4119,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5369766,11042,705129,21047,310916,11398,107571,7104,186000,7203,17345,1782,394213,13339,101407,6677,253873,8399,38933,2739,4664637,21328,2331299,12010,516483,7273,1474357,8145,340459,2242,2333338,13057,489788,6980,1431098,8330,412452,3147,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739185,6767,308532,12376,135064,7295,42133,4071,82867,5088,10064,1123,173468,7031,41621,3459,108377,4510,23470,1898,2430653,13954,1217505,8479,273209,4223,757089,5561,187207,1583,1213148,7735,260181,3822,728833,4990,224134,2221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2412894,7396,299660,14469,133920,7099,48272,4036,76597,4621,9051,1157,165740,9136,45194,4557,102609,5745,17937,1655,2113234,16105,1064378,8575,250073,5558,663233,5189,151072,1466,1048856,9538,235292,4522,632213,5818,181351,2168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3755487,5075,660113,17952,293487,9483,101642,6090,170994,6310,20851,2039,366626,10483,93135,5934,233424,6441,40067,2237,3095374,18488,1548373,9976,326617,6655,988899,7087,232857,2336,1547001,10965,311037,5943,958079,7111,277885,2694,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2842744,7428,353419,14088,149317,6723,42723,3227,92453,5718,14141,1795,204102,9961,43552,4523,133983,6627,26567,1661,2489325,16527,1251843,8362,268223,4307,800922,6850,182698,2086,1237482,11130,254627,5282,766243,7266,216612,2084,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1229975,2330,163160,8499,74193,4272,20807,2404,47383,2936,6003,917,88967,5725,17819,2649,57159,3781,13989,1550,1066815,8939,523791,4775,97739,2751,330855,3149,95197,1200,543024,6352,96812,2920,337458,3987,108754,1730,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3344113,14364,239560,11941,105776,7510,28032,3800,66355,5099,11389,1643,133784,6873,24722,3085,87098,4635,21964,2628,3104553,17513,1538767,10668,316692,5114,992018,7413,230057,2393,1565786,9611,302841,4535,982090,6230,280855,3071,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5158903,13858,485497,19407,211208,10109,60276,5118,128984,7007,21948,2404,274289,12550,58305,5442,171485,8489,44499,2806,4673406,19539,2291787,10220,453066,5069,1490042,7830,348679,2808,2381619,13172,428992,5426,1507979,9101,444648,3114,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7673466,8939,1034814,23910,468906,12505,147591,6690,291766,7776,29549,2096,565908,14566,143567,7317,361505,10190,60836,3166,6638652,24014,3316491,12513,677740,6788,2102731,7816,536020,2144,3322161,15406,639887,7950,2045359,10406,636915,3543,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4495122,7556,388598,14002,173367,7623,45365,3665,112128,5458,15874,1421,215231,8446,41983,4271,141100,5456,32148,2031,4106524,14713,2057703,8738,448471,4210,1314525,6155,294707,1720,2048821,8803,429133,4340,1271585,5716,348103,2656,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1714855,5578,259484,15864,109553,7281,35632,4120,64529,4524,9392,1391,149931,10061,36199,4498,93494,6681,20238,2014,1455371,16014,736071,7151,158680,3749,454647,5118,122744,1680,719300,11076,141263,5365,432890,7260,145147,2206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4868446,7996,659725,22419,298758,10978,96626,7043,180178,5728,21954,2040,360967,13244,94556,6060,220248,8687,46163,3335,4208721,23679,2093712,12659,449550,7710,1315018,6886,329144,2401,2115009,14462,420091,6242,1305382,9719,389536,3708,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,885467,2685,127923,8382,59326,4022,16052,2186,38605,2710,4669,904,68597,5463,16178,2583,43851,3539,8568,1245,757544,8387,384440,4468,76106,2326,239616,2943,68718,1015,373104,5455,73076,2598,228943,3613,71085,1266,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1605193,5915,184980,10274,79464,5569,26927,3450,46061,3504,6476,1039,105516,6305,29832,3842,62686,3609,12998,1412,1420213,10279,714857,6416,166412,3966,446623,4119,101822,1127,705356,6077,157915,3473,428116,3880,119325,1667,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1883079,16155,250836,13076,119198,6942,38979,3973,70549,4653,9670,1760,131638,8008,39391,4668,78789,4573,13458,1523,1632243,16694,834330,9819,163631,4937,534402,7311,136297,2116,797913,9372,157811,5540,496378,6519,143724,1894,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1199701,3764,99911,7961,44010,4681,12214,2281,28241,3518,3555,728,55901,4614,12226,2246,37142,3058,6533,1156,1099790,8669,547681,5144,108988,2509,355149,3899,83544,1054,552109,5192,105507,2730,349984,3252,96618,1251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5965975,24699,515480,19964,231349,11319,79235,5707,130647,6942,21467,2278,284131,10555,70812,5258,167427,6653,45892,2925,5450495,26535,2682048,15887,563564,7294,1704534,11591,413950,2680,2768447,13814,540412,6628,1698713,9452,529322,3399,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1542692,13147,299550,14480,131421,7902,49932,4162,72476,4809,9013,1434,168129,8588,52284,4584,98878,5428,16967,1674,1243142,16888,623932,9426,128704,4865,384978,6032,110250,1937,619210,9766,122090,4079,374987,6642,122133,1974,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12371844,28706,1423378,29547,637763,14147,199298,8013,380779,9346,57686,3749,785615,19134,189770,8777,469721,12821,126124,5051,10948466,40828,5416811,21907,1048889,10580,3518417,15125,849505,4632,5531655,24688,996518,10357,3469374,17646,1065763,6817,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6660814,15551,906869,23635,402748,12350,127552,7668,247584,7892,27612,2415,504121,14773,121770,7253,320797,9612,61554,3158,5753945,27328,2863548,15642,588165,8257,1808188,10711,467195,3029,2890397,15485,553512,7395,1783086,10841,553799,3803,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,621277,1508,56443,4682,25361,2543,4585,1365,17742,1788,3034,606,31082,3066,4171,1154,21385,2200,5526,823,564834,4557,291037,2920,62528,1572,188871,2194,39638,652,273797,2969,61287,1218,167102,2187,45408,883,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9303561,9732,1214215,27282,546830,13474,182272,8281,328729,8899,35829,2745,667385,17478,166794,7803,425081,10851,75510,3405,8089346,29720,4012000,14838,841656,8949,2543433,10003,626911,3364,4077346,18820,806327,8464,2503447,11435,767572,3941,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2741757,6523,381845,12232,164241,6205,58619,4269,92846,4093,12776,1344,217604,8095,55380,4119,136492,5098,25732,1937,2359912,13029,1186148,7178,246336,4295,748305,4748,191507,1693,1173764,8188,232701,4540,716632,5387,224431,2140,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3312664,11022,512036,18246,238861,10330,70353,5262,152704,7465,15804,2292,273175,9846,66152,4895,175948,7134,31075,2833,2800628,18365,1396088,11040,277280,6214,881365,7763,237443,2410,1404540,10025,258673,5460,871480,7216,274387,2934,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10128143,15587,1081639,29711,475480,15916,145016,8677,287320,9872,43144,2702,606159,16870,138472,6577,375873,11201,91814,4237,9046504,31247,4476579,17964,877285,9408,2847561,11305,751733,3445,4569925,17330,835633,8076,2796862,10676,937430,4695,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,813670,7004,88998,7264,37309,3947,11332,2306,22475,2376,3502,1023,51689,4789,12293,2708,32490,2826,6906,1160,724672,7636,355358,4754,64252,2845,233317,3344,57789,1123,369314,4572,61141,2518,233620,2953,74553,1500,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3128480,7582,421829,18532,185495,9279,60953,5063,112923,6452,11619,1529,236334,12122,60242,5253,145515,7990,30577,2655,2706651,19776,1344778,10034,266345,5173,838098,7165,240335,1867,1361873,12865,254291,5871,834168,8467,273414,2783,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,695639,2678,69983,5177,30422,2608,9724,1652,17203,2105,3495,651,39561,3837,8036,1678,24963,2721,6562,1260,625656,5741,318295,3213,70862,2044,199356,2619,48077,785,307361,3956,68032,1942,185029,2668,54300,1260,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4949287,10319,745447,21772,339307,12091,118929,5720,196430,8303,23948,2014,406140,12640,104642,6106,255309,8805,46189,2498,4203840,22752,2085875,12973,424898,6735,1322887,9126,338090,2529,2117965,14007,404751,6667,1310033,9621,403181,2960,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19424584,43562,3138476,50813,1403595,27769,602184,17142,716568,15489,84843,4311,1734881,31052,588093,18550,994512,18471,152276,5614,16286108,60669,8216114,30130,1998094,17980,5214266,20409,1003754,4980,8069994,38313,1872842,20496,5016621,24953,1180531,5985,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2494945,11665,274306,16066,128534,9494,48790,4982,73737,5745,6007,1138,145772,8508,41671,4599,92199,5233,11902,1398,2220639,16236,1119818,9176,335734,5030,667028,5807,117056,1456,1100821,10061,320381,5084,649343,6820,131097,1534,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,573313,896,68727,4968,29496,2912,8214,1640,18615,1977,2667,773,39231,3458,8581,1438,25717,2426,4933,969,504586,5011,253001,2844,49004,1602,162245,1980,41752,833,251585,3546,45160,1545,158836,2439,47589,1032,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5578134,12730,514477,20997,224883,10916,67329,5437,141401,7034,16153,2003,289594,12733,62380,5587,193371,8270,33843,2679,5063657,25187,2526361,13633,529945,6798,1626020,9374,370396,2079,2537296,15301,505886,6262,1590467,10126,440943,2894,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5343321,17636,668475,21245,304742,12306,92437,7178,190624,7249,21681,2074,363733,12612,90686,6209,236940,8381,36107,2533,4674846,23025,2356465,13524,478089,7997,1519195,8194,359181,2574,2318381,13207,452009,7004,1454992,8821,411380,2797,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1694148,3211,300785,11665,133561,6073,45282,3148,79269,4515,9010,1388,167224,7287,41989,3485,106324,4802,18911,1824,1393363,12002,698155,6407,129054,3695,442418,4475,126683,1491,695208,7443,123306,3670,426564,4903,145338,2033,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4856232,8952,528710,14900,231811,8303,67226,4888,144709,5575,19876,1635,296899,9569,64303,4387,185780,6286,46816,2794,4327522,15267,2176778,8046,455188,4515,1391096,5294,330494,1909,2150744,10721,432904,4818,1335795,7426,382045,3167,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,517672,4061,49901,5040,22200,2633,7052,1399,13021,1665,2127,761,27701,3252,6414,1352,18047,2382,3240,717,467771,6477,240806,3698,53857,1964,154105,2634,32844,701,226965,4121,51463,1867,140871,2826,34631,766,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2577533,21328,1146644,22095,524999,11005,167559,6713,284528,7996,72912,3534,621645,14284,150463,6049,359931,9529,111251,4119,1430889,25446,703851,14517,130182,7507,449284,9824,124385,4081,727038,14080,121365,6330,456985,10184,148688,4936,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
