DP01_0077E,DP01_0077M,DP01_0078E,DP01_0078M,DP01_0079E,DP01_0079M,DP01_0080E,DP01_0080M,DP01_0081E,DP01_0081M,DP01_0082E,DP01_0082M,DP01_0083E,DP01_0083M,DP01_0084E,DP01_0084M,DP01_0085E,DP01_0085M,DP01_0086E,DP01_0086M,DP01_0087E,DP01_0087M,DP01_0088E,DP01_0088M,DP01_0089E,DP01_0089M,DP01_0090E,DP01_0090M,DP01_0091E,DP01_0091M,DP01_0092E,DP01_0092M,DP01_0093E,DP01_0093M,DP01_0094E,DP01_0094M,DP01_0095E,DP01_0095M,DP01_0096E,DP01_0096M,DP01_0097E,DP01_0097M,DP01_0098E,DP01_0098M,DP01_0099E,DP01_0099M,DP01_0100E,DP01_0100M,DP01_0101E,DP01_0101M,DP01_0102E,DP01_0102M,DP01_0103E,DP01_0103M,GEO_ID,DP01_0001E,DP01_0001M,DP01_0002E,DP01_0002M,DP01_0003E,DP01_0003M,DP01_0004E,DP01_0004M,DP01_0005E,DP01_0005M,DP01_0006E,DP01_0006M,DP01_0007E,DP01_0007M,DP01_0008E,DP01_0008M,DP01_0009E,DP01_0009M,DP01_0010E,DP01_0010M,DP01_0011E,DP01_0011M,DP01_0012E,DP01_0012M,DP01_0013E,DP01_0013M,DP01_0014E,DP01_0014M,DP01_0015E,DP01_0015M,DP01_0016E,DP01_0016M,DP01_0017E,DP01_0017M,DP01_0018E,DP01_0018M,DP01_0019E,DP01_0019M,DP01_0020E,DP01_0020M,DP01_0021E,DP01_0021M,DP01_0022E,DP01_0022M,DP01_0023E,DP01_0023M,DP01_0024E,DP01_0024M,DP01_0025E,DP01_0025M,DP01_0026E,DP01_0026M,DP01_0027E,DP01_0027M,DP01_0028E,DP01_0028M,DP01_0029E,DP01_0029M,DP01_0030E,DP01_0030M,DP01_0031E,DP01_0031M,DP01_0032E,DP01_0032M,DP01_0033E,DP01_0033M,DP01_0034E,DP01_0034M,DP01_0035E,DP01_0035M,DP01_0036E,DP01_0036M,DP01_0037E,DP01_0037M,DP01_0038E,DP01_0038M,DP01_0039E,DP01_0039M,DP01_0040E,DP01_0040M,DP01_0041E,DP01_0041M,DP01_0042E,DP01_0042M,DP01_0043E,DP01_0043M,DP01_0044E,DP01_0044M,DP01_0045E,DP01_0045M,DP01_0046E,DP01_0046M,DP01_0047E,DP01_0047M,DP01_0048E,DP01_0048M,DP01_0049E,DP01_0049M,DP01_0050E,DP01_0050M,DP01_0051E,DP01_0051M,DP01_0052E,DP01_0052M,DP01_0053E,DP01_0053M,DP01_0054E,DP01_0054M,DP01_0055E,DP01_0055M,DP01_0056E,DP01_0056M,DP01_0057E,DP01_0057M,DP01_0058E,DP01_0058M,DP01_0059E,DP01_0059M,DP01_0060E,DP01_0060M,DP01_0061E,DP01_0061M,DP01_0062E,DP01_0062M,DP01_0063E,DP01_0063M,DP01_0064E,DP01_0064M,DP01_0065E,DP01_0065M,DP01_0066E,DP01_0066M,DP01_0067E,DP01_0067M,DP01_0068E,DP01_0068M,DP01_0069E,DP01_0069M,DP01_0070E,DP01_0070M,DP01_0071E,DP01_0071M,DP01_0072E,DP01_0072M,DP01_0073E,DP01_0073M,DP01_0074E,DP01_0074M,DP01_0075E,DP01_0075M,DP01_0076E,DP01_0076M,DP01_0077EA,DP01_0077MA,DP01_0078EA,DP01_0078MA,DP01_0079MA,DP01_0079EA,DP01_0080EA,DP01_0080MA,DP01_0081EA,DP01_0081MA,DP01_0082MA,DP01_0082EA,DP01_0083EA,DP01_0083MA,DP01_0084MA,DP01_0084EA,DP01_0085MA,DP01_0085EA,DP01_0086MA,DP01_0086EA,DP01_0087MA,DP01_0087EA,DP01_0088MA,DP01_0088EA,DP01_0089MA,DP01_0089EA,DP01_0090MA,DP01_0090EA,DP01_0091EA,DP01_0091MA,DP01_0092MA,DP01_0092EA,DP01_0093EA,DP01_0093MA,DP01_0094MA,DP01_0094EA,DP01_0095EA,DP01_0095MA,DP01_0096EA,DP01_0096MA,DP01_0097EA,DP01_0097MA,DP01_0098MA,DP01_0098EA,DP01_0099EA,DP01_0099MA,DP01_0100MA,DP01_0100EA,DP01_0101MA,DP01_0101EA,DP01_0102EA,DP01_0102MA,DP01_0103MA,DP01_0103EA,NAME,DP01_0001MA,DP01_0001EA,DP01_0002EA,DP01_0002MA,DP01_0003MA,DP01_0003EA,DP01_0004MA,DP01_0004EA,DP01_0005EA,DP01_0005MA,DP01_0006MA,DP01_0006EA,DP01_0007EA,DP01_0007MA,DP01_0008MA,DP01_0008EA,DP01_0009MA,DP01_0009EA,DP01_0010MA,DP01_0010EA,DP01_0011MA,DP01_0011EA,DP01_0012EA,DP01_0012MA,DP01_0013MA,DP01_0013EA,DP01_0014EA,DP01_0014MA,DP01_0015EA,DP01_0015MA,DP01_0016MA,DP01_0016EA,DP01_0017EA,DP01_0017MA,DP01_0018EA,DP01_0018MA,DP01_0019EA,DP01_0019MA,DP01_0020EA,DP01_0020MA,DP01_0021MA,DP01_0021EA,DP01_0022EA,DP01_0022MA,DP01_0023MA,DP01_0023EA,DP01_0024EA,DP01_0024MA,DP01_0025EA,DP01_0025MA,DP01_0026MA,DP01_0026EA,DP01_0027EA,DP01_0027MA,DP01_0028EA,DP01_0028MA,DP01_0029EA,DP01_0029MA,DP01_0030EA,DP01_0030MA,DP01_0031EA,DP01_0031MA,DP01_0032EA,DP01_0032MA,DP01_0033EA,DP01_0033MA,DP01_0034EA,DP01_0034MA,DP01_0035MA,DP01_0035EA,DP01_0036EA,DP01_0036MA,DP01_0037EA,DP01_0037MA,DP01_0038MA,DP01_0038EA,DP01_0039MA,DP01_0039EA,DP01_0040EA,DP01_0040MA,DP01_0041MA,DP01_0041EA,DP01_0042EA,DP01_0042MA,DP01_0043EA,DP01_0043MA,DP01_0044EA,DP01_0044MA,DP01_0045EA,DP01_0045MA,DP01_0046EA,DP01_0046MA,DP01_0047EA,DP01_0047MA,DP01_0048EA,DP01_0048MA,DP01_0049EA,DP01_0049MA,DP01_0050MA,DP01_0050EA,DP01_0051EA,DP01_0051MA,DP01_0052EA,DP01_0052MA,DP01_0053EA,DP01_0053MA,DP01_0054MA,DP01_0054EA,DP01_0055MA,DP01_0055EA,DP01_0056EA,DP01_0056MA,DP01_0057EA,DP01_0057MA,DP01_0058MA,DP01_0058EA,DP01_0059MA,DP01_0059EA,DP01_0060EA,DP01_0060MA,DP01_0061EA,DP01_0061MA,DP01_0062MA,DP01_0062EA,DP01_0063EA,DP01_0063MA,DP01_0064EA,DP01_0064MA,DP01_0065EA,DP01_0065MA,DP01_0066MA,DP01_0066EA,DP01_0067EA,DP01_0067MA,DP01_0068EA,DP01_0068MA,DP01_0069EA,DP01_0069MA,DP01_0070EA,DP01_0070MA,DP01_0071MA,DP01_0071EA,DP01_0072EA,DP01_0072MA,DP01_0073EA,DP01_0073MA,DP01_0074MA,DP01_0074EA,DP01_0075EA,DP01_0075MA,DP01_0076MA,DP01_0076EA,state
3628,1522,43283,4720,1274,723,42009,4719,4442558,0,1841735,9469,919355,9680,1260413,10932,271356,11191,149699,8782,60908,4537,1788692,9253,1223725,12107,543566,8744,891157,11928,356092,8189,71026,5019,33659,3650,261542,8531,153815,7045,564967,11405,495728,11047,175219,5235,621567,9535,423416,5055,2.48,0.01,3.04,0.02,0400000US01,4442558,0,2142901,3564,2299657,3564,292375,2206,290406,8150,318043,8349,295128,3500,301972,4325,583691,5884,640554,5315,652826,3926,274413,5433,220466,5704,325232,2096,189350,3443,58102,3404,37.4,0.1,3356850,1478,3179213,5646,702712,4962,572684,2434,3356850,1478,1590060,1971,1766790,1807,572684,2434,240063,1556,332621,1795,4395265,4936,47293,4936,4442558,0,4395265,4936,3153627,4971,1144330,5190,23283,1646,9256,1619,405,333,0,270,601,498,38444,2253,7813,1863,8058,1804,3539,1210,2424,1012,5322,1496,6183,1421,5105,1404,938,933,-999999999,0,-999999999,0,-999999999,0,-999999999,0,34643,4676,47293,4936,12102,2645,20583,2222,3741,1129,3761,2462,4442558,0,3194478,6321,1162787,3696,48795,3305,44522,2103,2256,1222,39048,4747,4442558,0,99040,1945,62386,5070,6510,1509,1784,870,28360,4328,4343518,1945,3093833,1501,1142011,5141,22886,1617,37602,2256,275,365,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
920,573,39711,3639,634,546,39077,3599,641724,0,240679,3172,120108,3304,204781,3171,34080,3287,42076,3638,20295,2034,233252,2012,157187,3442,83842,2864,116353,3601,57334,2706,13173,1591,8527,1340,27661,2535,17981,2030,76065,3726,57412,3400,10131,1127,93302,3103,31337,1216,2.75,0.02,3.32,0.05,0400000US02,641724,0,325699,1891,316025,1891,49204,830,51616,2481,53612,2533,53962,1609,45721,1684,76278,2375,98090,1898,106556,2036,38403,2311,26126,2162,26402,944,12051,852,3703,739,33.9,0.3,454226,326,423479,2057,55917,2012,42156,1002,454226,326,230483,951,223743,885,42156,1002,20075,623,22081,715,597298,3829,44426,3829,641724,0,597298,3829,443874,2450,22103,850,91013,2977,525,308,324,233,441,561,124,172,28838,1908,1090,861,1390,646,13709,2220,1502,563,5763,1846,921,658,4463,2169,3282,850,1302,834,138,153,1721,645,121,165,8188,2073,44426,3829,1954,720,26394,2815,7111,1813,1231,736,641724,0,484976,4144,26318,1141,122137,1344,39203,1572,5914,1280,10871,2257,641724,0,30843,503,14442,2352,2894,1249,478,618,13029,2495,610881,503,428220,688,21866,812,89529,2903,27434,1474,3201,825,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
16919,3122,76628,5705,3550,1118,73078,5579,5829839,0,2283105,10924,1115479,11248,1718738,15218,366729,15963,345788,13510,147763,8119,2204013,9234,1459460,12957,689999,8481,1078453,13654,462206,9628,110233,6522,61869,4103,270774,8204,165924,6724,744553,14396,581058,13403,182916,6009,768171,9131,524876,5709,2.65,0.01,3.24,0.02,0400000US04,5829839,0,2902933,2476,2926906,2476,459772,1271,431811,9299,431613,9127,397169,3154,406119,3425,834828,3655,806615,2710,747917,2095,312262,6217,266336,6073,407224,2021,261324,3521,66849,3263,34.5,0.2,4255951,1004,4038317,4980,893628,5923,735397,1442,4255951,1004,2096532,1331,2159419,1278,735397,1442,330658,990,404739,919,5691564,9284,138275,9284,5829839,0,5691564,9284,4440804,21839,180769,5229,275321,6142,2686,1001,2485,1283,139930,6995,1672,1240,129197,2470,22029,4169,34878,4285,22114,3792,7214,1305,13177,2975,15873,3274,13912,2917,7229,1827,4365,1868,1050,714,128,162,1686,877,658244,23454,138275,9284,26578,4340,24150,3761,16735,2546,3727,1484,5829839,0,4558817,24742,224948,4900,316144,6144,152738,2145,13529,2306,711539,22660,5829839,0,1668524,0,1481707,14172,26439,4757,8319,2557,152059,11875,4161315,0,3507357,3181,171174,4581,256469,3840,126010,2340,6758,1792,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,04
3688,1882,33305,4636,1090,585,32215,4616,2701431,0,1117850,6838,571808,8408,756963,8424,143942,8196,110868,6572,49275,4641,1087542,7421,742444,9416,332323,7054,555545,9778,220408,6592,46317,3305,24921,2858,140582,6270,86994,4390,345098,7359,295785,7372,105488,4004,370857,7253,266595,3976,2.48,0.02,3.01,0.03,0400000US05,2701431,0,1314810,3291,1386621,3291,186365,2038,182889,5210,187047,5079,188372,4178,179516,4045,352575,4363,382465,3340,378702,3450,164419,4464,135440,4489,206824,1804,122066,2633,34751,2249,37.0,0.2,2029097,1377,1916695,4358,444113,4430,363641,1868,2029097,1377,972070,2098,1057027,1776,363641,1868,156304,1399,207337,1252,2662583,4741,38848,4741,2701431,0,2662583,4741,2135069,7370,414260,5201,18481,1657,-999999999,0,-999999999,0,-999999999,0,-999999999,0,25249,2206,3483,1402,4248,1902,3155,1268,1414,897,1674,826,6467,1941,4808,1642,4105,1394,751,793,1867,999,0,260,1487,562,65419,7225,38848,4741,9643,3512,16849,2356,3867,1228,1759,1033,2701431,0,2171252,8292,427189,3250,38314,2596,29728,2126,4617,1507,70579,7463,2701431,0,126932,2083,93073,5587,3552,1513,900,565,29407,4691,2574499,2083,2080710,2035,412311,5055,17433,1536,24603,2078,2449,1026,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
148164,12357,660000,17566,48817,5895,611183,16547,35278768,0,12744262,29900,6326922,31385,11167951,39364,2949438,43172,2090195,36726,754840,17997,12097894,20853,8281119,30567,4204800,27261,6011121,34735,2969746,26812,713873,16325,342975,11472,1556125,19970,892079,16740,3816775,29783,2959314,24180,949118,12591,4680774,29737,2686771,13148,2.92,0.01,3.53,0.01,0400000US06,35278768,0,17497507,4744,17781261,4744,2679311,3023,2572247,23789,2792369,23753,2524633,5447,2411167,5574,5010503,7383,5384615,5728,4871349,5280,1923729,15298,1407741,15838,1941943,3236,1338685,9220,420476,9201,34.4,0.2,25623626,2156,24224948,13547,4508767,15001,3701104,2855,25623626,2156,12554595,3194,13069031,2605,3701104,2855,1595080,2522,2106024,2291,34182772,23933,1095996,23933,35278768,0,34182772,23933,21491336,78683,2163530,16014,253774,11432,27749,4035,3556,1190,9182,2749,7901,2462,4365548,14931,449722,20241,1113844,25964,1085868,27330,311559,11616,401980,17872,539150,28700,463425,18291,124511,4759,27795,3633,23727,5105,27032,6397,45957,5369,5784073,80501,1095996,23933,121855,9017,191822,9241,256697,11647,24103,4598,35278768,0,22416541,83152,2404173,15149,535299,13315,4742266,11355,188880,6165,6160177,78968,35278768,0,12523379,0,10352618,44995,147076,11473,83205,8634,1940480,43154,22755389,0,15274256,10014,2090284,11904,168767,7105,4298931,13848,114987,3890,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,06
9117,2369,74842,5081,4296,1136,70546,5038,4562244,0,1861026,10138,927586,10063,1319184,9791,193555,10206,260893,10640,102333,5599,1819037,8199,1164221,11318,574525,9012,907833,12213,413056,8446,79977,5026,43911,4227,176411,6353,117558,5715,654816,10994,513441,10893,128479,4418,616430,9795,320799,3642,2.51,0.01,3.12,0.02,0400000US08,4562244,0,2283293,3084,2278951,3084,338585,1774,315704,7150,331261,6842,298967,3005,312954,3662,707190,3765,701751,3606,671217,3361,266924,5655,174794,5430,244896,2168,152095,3011,45906,2863,34.7,0.2,3386081,1418,3221455,4418,542298,5072,442897,1640,3386081,1418,1686317,2057,1699764,1877,442897,1640,194322,1179,248575,1162,4443227,7200,119017,7200,4562244,0,4443227,7200,3809054,16119,165729,3553,40063,3910,4744,1441,809,382,4747,1541,4832,2529,117506,3181,16150,3741,20525,3845,12715,2449,9652,1812,17264,2884,20370,4005,20830,3548,4476,1057,1160,475,2332,1061,178,237,806,486,306399,15976,119017,7200,17041,2558,29059,3005,21874,3269,2502,982,4562244,0,3914592,16827,196623,2825,80373,3988,146556,2499,7674,1606,344066,15341,4562244,0,891614,0,652387,12430,13566,2785,3117,971,222544,12332,3670630,0,3281823,2312,161176,3423,25879,2258,114733,3033,3060,554,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,08
12925,3307,40336,4297,2353,779,37983,4263,3394751,0,1362310,9164,697744,7904,1020759,10613,162525,9381,151413,8553,73505,4488,1323838,6482,893288,9593,416870,7047,675144,9946,295307,6377,56395,4161,24624,3116,161749,6239,96939,5422,430550,9271,359338,8694,135688,4555,448601,6841,327639,3736,2.56,0.01,3.13,0.02,0400000US09,3394751,0,1645607,1440,1749144,1440,210976,660,221830,5924,248152,5722,223678,1659,189550,1443,390122,1940,545007,1566,539938,2037,217365,5097,165554,5036,211281,1270,172258,2925,59040,2876,39.3,0.2,2563861,808,2454800,3634,539964,4122,442579,1234,2563861,808,1220616,1198,1343245,1043,442579,1234,183950,948,258629,803,3337929,5253,56822,5253,3394751,0,3337929,5253,2756081,10383,309769,5164,8324,2172,-999999999,0,-999999999,0,-999999999,0,-999999999,0,108644,2036,32988,4418,25290,4003,10574,2357,3394,1261,9794,2199,9396,2333,17208,3638,1480,1310,-999999999,0,-999999999,0,-999999999,0,-999999999,0,153631,9473,56822,5253,19192,3701,8530,1520,9242,1551,4445,1842,3394751,0,2801577,10296,340342,4841,24226,2966,121326,2073,2479,1425,164235,9409,3394751,0,371425,0,35800,5501,204616,10174,7883,1752,123126,9662,3023326,0,2555434,2862,300293,4513,5857,1393,107001,1566,1480,1310,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,09
1439,1193,10653,1841,243,235,10410,1792,818587,0,332624,3629,168482,3861,225071,3746,46446,4415,45964,3247,21133,2153,317640,2835,216182,4310,100262,3156,159638,4594,65537,3483,14012,1814,6858,1170,42532,2818,27867,2463,101458,3814,81364,3762,28740,1638,110962,3200,76745,1670,2.58,0.02,3.08,0.04,0400000US10,818587,0,396855,962,421732,962,55398,304,52086,2734,54434,2787,50974,1412,54616,1175,107543,1234,126178,1282,120477,1089,49700,2085,40390,2177,58556,708,38626,1436,9609,1315,37.9,0.3,623124,352,593146,2682,130200,1954,106791,727,623124,352,297565,546,325559,402,106791,727,46982,542,59809,404,806516,1956,12071,1956,818587,0,806516,1956,602213,3285,163052,1712,2056,534,-999999999,0,-999999999,0,-999999999,0,-999999999,0,22376,744,8550,1994,4535,1249,1897,729,80,102,3323,1479,2276,1160,1715,791,70,122,-999999999,0,-999999999,0,-999999999,0,-999999999,0,16749,3375,12071,1956,3965,1200,2509,605,1651,638,1368,752,818587,0,612211,3805,169737,1057,7037,1327,24822,765,659,629,17839,3398,818587,0,50218,0,25073,3467,13850,3194,1054,668,10241,2599,768369,0,570027,1163,161945,1767,1890,491,22345,752,70,122,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,10
3451,1740,6441,1802,173,169,6268,1847,515118,0,253340,4179,56326,2976,118662,3555,41922,4796,44868,4141,14663,1842,248213,2990,108483,3810,46920,2820,54212,3314,18943,1833,10078,1683,4431,1153,44193,2723,23546,2053,139730,4298,117044,4392,25500,1865,55785,3131,52133,1563,2.08,0.02,3.03,0.07,0400000US11,515118,0,242560,593,272558,593,37723,429,27746,1995,30562,1910,21257,1070,25898,1222,105606,780,78541,844,69704,905,31941,1841,23646,1774,31909,548,23420,1101,7165,928,35.9,0.2,403579,97,395343,913,74983,1327,62494,605,403579,97,186773,191,216806,188,62494,605,24664,463,37830,382,507345,1901,7773,1901,515118,0,507345,1901,166813,2891,292445,2327,1386,454,-999999999,0,-999999999,0,-999999999,0,-999999999,0,15566,1303,3109,1082,3931,1120,3761,2276,1216,724,1098,540,1134,887,1317,661,242,208,-999999999,0,-999999999,0,-999999999,0,-999999999,0,30893,3026,7773,1901,1538,699,789,442,1978,1207,1112,942,515118,0,172437,3390,296494,1564,3750,1079,18321,983,401,306,31951,2935,515118,0,45901,0,5778,1943,2414,1033,1011,667,36698,2204,469217,0,152879,1654,290128,1698,1132,313,14997,1175,189,191,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,11
