C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,C08128_001M,C08128_001EA,C08128_001MA,C08128_002M,C08128_002EA,C08128_002MA,C08128_003M,C08128_003EA,C08128_003MA,C08128_004M,C08128_004EA,C08128_004MA,C08128_005M,C08128_005EA,C08128_005MA,C08128_006M,C08128_006EA,C08128_006MA,C08128_007M,C08128_007EA,C08128_007MA,C08128_008M,C08128_008EA,C08128_008MA,C08128_009M,C08128_009EA,C08128_009MA,C08128_010M,C08128_010EA,C08128_010MA,C08128_011M,C08128_011EA,C08128_011MA,C08128_012M,C08128_012EA,C08128_012MA,C08128_013M,C08128_013EA,C08128_013MA,C08128_014M,C08128_014EA,C08128_014MA,C08128_015M,C08128_015EA,C08128_015MA,C08128_016M,C08128_016EA,C08128_016MA,C08128_017M,C08128_017EA,C08128_017MA,C08128_018M,C08128_018EA,C08128_018MA,C08128_019M,C08128_019EA,C08128_019MA,C08128_020M,C08128_020EA,C08128_020MA,C08128_021M,C08128_021EA,C08128_021MA,C08128_022M,C08128_022EA,C08128_022MA,C08128_023M,C08128_023EA,C08128_023MA,C08128_024M,C08128_024EA,C08128_024MA,C08128_025M,C08128_025EA,C08128_025MA,C08128_026M,C08128_026EA,C08128_026MA,C08128_027M,C08128_027EA,C08128_027MA,C08128_028M,C08128_028EA,C08128_028MA,C08128_029M,C08128_029EA,C08128_029MA,C08128_030M,C08128_030EA,C08128_030MA,state
705515,6959,564529,6956,94642,5138,45839,3353,505,256,562580,7300,454132,6930,80673,4586,27513,2825,262,196,60483,4404,50966,4032,6234,1216,3283,728,0,187,6346,1605,5692,1621,571,405,83,101,0,187,32008,3069,24822,2736,4393,888,2783,972,10,17,44098,3189,28917,2461,2771,776,12177,1644,233,175,6959,null,null,6956,null,null,5138,null,null,3353,null,null,256,null,null,7300,null,null,6930,null,null,4586,null,null,2825,null,null,196,null,null,4404,null,null,4032,null,null,1216,null,null,728,null,null,187,null,null,1605,null,null,1621,null,null,405,null,null,101,null,null,187,null,null,3069,null,null,2736,null,null,888,null,null,972,null,null,17,null,null,3189,null,null,2461,null,null,776,null,null,1644,null,null,175,null,null,33
4328133,21270,3562547,20748,562071,13006,198395,6464,5120,1163,3063948,21798,2488759,20874,458894,10260,113452,5117,2843,851,364623,9650,306458,9637,40905,2736,16590,2306,670,384,509502,10741,457796,9893,38983,3861,12545,1901,178,152,199456,9258,170550,8450,18217,2390,10242,1509,447,284,190604,6641,138984,5720,5072,999,45566,3254,982,512,21270,null,null,20748,null,null,13006,null,null,6464,null,null,1163,null,null,21798,null,null,20874,null,null,10260,null,null,5117,null,null,851,null,null,9650,null,null,9637,null,null,2736,null,null,2306,null,null,384,null,null,10741,null,null,9893,null,null,3861,null,null,1901,null,null,152,null,null,9258,null,null,8450,null,null,2390,null,null,1509,null,null,284,null,null,6641,null,null,5720,null,null,999,null,null,3254,null,null,512,null,null,34
877959,9029,615335,9369,203345,7262,57727,4294,1552,704,702110,9176,502024,9066,165639,6859,33818,2973,629,299,82912,5401,56363,4119,20442,2254,5888,1619,219,288,12460,2085,8029,1733,3763,939,668,450,0,195,35786,3726,22429,3109,10176,1679,2997,942,184,250,44691,4259,26490,3317,3325,869,14356,2129,520,403,9029,null,null,9369,null,null,7262,null,null,4294,null,null,704,null,null,9176,null,null,9066,null,null,6859,null,null,2973,null,null,299,null,null,5401,null,null,4119,null,null,2254,null,null,1619,null,null,288,null,null,2085,null,null,1733,null,null,939,null,null,450,null,null,195,null,null,3726,null,null,3109,null,null,1679,null,null,942,null,null,250,null,null,4259,null,null,3317,null,null,869,null,null,2129,null,null,403,null,null,35
9291557,26473,7337089,31393,1415882,18070,526777,13218,11809,1684,4888039,27150,3746035,25994,921578,13767,216427,8343,3999,1121,606605,15551,483211,15141,88620,4183,32863,3164,1911,763,2636851,24680,2220564,23465,305696,9532,108160,5640,2431,914,759849,16898,627021,15454,79907,4840,51401,3913,1520,581,400213,12682,260258,9751,20081,2234,117926,6493,1948,687,26473,null,null,31393,null,null,18070,null,null,13218,null,null,1684,null,null,27150,null,null,25994,null,null,13767,null,null,8343,null,null,1121,null,null,15551,null,null,15141,null,null,4183,null,null,3164,null,null,763,null,null,24680,null,null,23465,null,null,9532,null,null,5640,null,null,914,null,null,16898,null,null,15454,null,null,4840,null,null,3913,null,null,581,null,null,12682,null,null,9751,null,null,2234,null,null,6493,null,null,687,null,null,36
4626006,20643,3659288,22027,703976,13098,256762,8367,5980,1254,3763121,20164,2996318,19293,602916,12797,159938,6252,3949,1119,423351,11949,345235,10851,54305,3010,23328,2986,483,324,47899,4227,36888,3849,9898,1676,1053,442,60,103,141671,7254,106374,6442,25025,2421,9914,1474,358,247,249964,9336,174473,7352,11832,1584,62529,5274,1130,484,20643,null,null,22027,null,null,13098,null,null,8367,null,null,1254,null,null,20164,null,null,19293,null,null,12797,null,null,6252,null,null,1119,null,null,11949,null,null,10851,null,null,3010,null,null,2986,null,null,324,null,null,4227,null,null,3849,null,null,1676,null,null,442,null,null,103,null,null,7254,null,null,6442,null,null,2421,null,null,1474,null,null,247,null,null,9336,null,null,7352,null,null,1584,null,null,5274,null,null,484,null,null,37
406027,5000,310940,5416,67192,4174,27238,1698,657,282,325505,5607,254287,5894,55657,3470,15313,1212,248,137,40390,3464,32809,3235,6226,1242,1113,377,242,237,2140,896,1530,810,532,316,78,79,0,155,17197,2240,11435,1877,3739,885,1985,586,38,50,20795,1868,10879,1635,1038,359,8749,1197,129,71,5000,null,null,5416,null,null,4174,null,null,1698,null,null,282,null,null,5607,null,null,5894,null,null,3470,null,null,1212,null,null,137,null,null,3464,null,null,3235,null,null,1242,null,null,377,null,null,237,null,null,896,null,null,810,null,null,316,null,null,79,null,null,155,null,null,2240,null,null,1877,null,null,885,null,null,586,null,null,50,null,null,1868,null,null,1635,null,null,359,null,null,1197,null,null,71,null,null,38
5435982,22752,4524780,23719,644224,12482,259869,7091,7109,1333,4515268,26031,3786058,25426,565189,11902,160815,6678,3206,732,406914,12428,344617,11480,39771,3186,21715,2422,811,426,86890,4489,73673,3935,11644,1952,1431,612,142,155,192570,6676,159699,5897,18281,1924,13584,1763,1006,720,234340,7750,160733,6357,9339,1178,62324,4079,1944,678,22752,null,null,23719,null,null,12482,null,null,7091,null,null,1333,null,null,26031,null,null,25426,null,null,11902,null,null,6678,null,null,732,null,null,12428,null,null,11480,null,null,3186,null,null,2422,null,null,426,null,null,4489,null,null,3935,null,null,1952,null,null,612,null,null,155,null,null,6676,null,null,5897,null,null,1924,null,null,1763,null,null,720,null,null,7750,null,null,6357,null,null,1178,null,null,4079,null,null,678,null,null,39
1729489,10334,1315285,11412,304461,7374,106870,4087,2873,812,1428164,11604,1099108,10506,259943,6804,67407,3326,1706,573,164119,5323,125314,4804,27329,2016,11214,1474,262,157,8662,1405,7361,1355,1014,568,287,256,0,159,54483,3394,42535,3278,7353,1344,4347,865,248,211,74061,3321,40967,2428,8822,1345,23615,2122,657,503,10334,null,null,11412,null,null,7374,null,null,4087,null,null,812,null,null,11604,null,null,10506,null,null,6804,null,null,3326,null,null,573,null,null,5323,null,null,4804,null,null,2016,null,null,1474,null,null,157,null,null,1405,null,null,1355,null,null,568,null,null,256,null,null,159,null,null,3394,null,null,3278,null,null,1344,null,null,865,null,null,211,null,null,3321,null,null,2428,null,null,1345,null,null,2122,null,null,503,null,null,40
1899356,13722,1506655,13467,256801,8284,132587,6045,3313,733,1374404,13802,1104297,14336,194008,6891,75005,4464,1094,395,184632,7897,150851,7640,23392,2376,9544,1604,845,505,82729,4632,69154,4489,11446,1773,1994,672,135,220,131945,5700,105446,4986,18241,2504,8076,1227,182,196,125646,6755,76907,5597,9714,1664,37968,3330,1057,428,13722,null,null,13467,null,null,8284,null,null,6045,null,null,733,null,null,13802,null,null,14336,null,null,6891,null,null,4464,null,null,395,null,null,7897,null,null,7640,null,null,2376,null,null,1604,null,null,505,null,null,4632,null,null,4489,null,null,1773,null,null,672,null,null,220,null,null,5700,null,null,4986,null,null,2504,null,null,1227,null,null,196,null,null,6755,null,null,5597,null,null,1664,null,null,3330,null,null,428,null,null,41
5977351,24618,5067869,25636,608863,11788,293256,8967,7363,1061,4550927,22991,3881360,22356,492471,10950,173339,6281,3757,819,499808,12818,427351,11724,48399,2732,23421,2501,637,301,332072,10094,293298,9960,33370,2792,5217,1283,187,191,304804,8550,261604,8193,22763,2215,19588,2165,849,376,289740,9943,204256,8163,11860,1824,71691,3630,1933,481,24618,null,null,25636,null,null,11788,null,null,8967,null,null,1061,null,null,22991,null,null,22356,null,null,10950,null,null,6281,null,null,819,null,null,12818,null,null,11724,null,null,2732,null,null,2501,null,null,301,null,null,10094,null,null,9960,null,null,2792,null,null,1283,null,null,191,null,null,8550,null,null,8193,null,null,2215,null,null,2165,null,null,376,null,null,9943,null,null,8163,null,null,1824,null,null,3630,null,null,481,null,null,42
510504,6420,418932,7835,63764,4933,27453,2735,355,211,409729,7020,337275,7667,54248,4438,18067,2131,139,146,42641,4172,35816,3794,3721,935,3056,1114,48,68,12473,2131,11166,2105,1014,483,293,301,0,208,23907,2639,19347,2538,3042,660,1450,977,68,94,21754,2431,15328,1955,1739,604,4587,1064,100,128,6420,null,null,7835,null,null,4933,null,null,2735,null,null,211,null,null,7020,null,null,7667,null,null,4438,null,null,2131,null,null,146,null,null,4172,null,null,3794,null,null,935,null,null,1114,null,null,68,null,null,2131,null,null,2105,null,null,483,null,null,301,null,null,208,null,null,2639,null,null,2538,null,null,660,null,null,977,null,null,94,null,null,2431,null,null,1955,null,null,604,null,null,1064,null,null,128,null,null,44
2216858,16859,1748825,16643,354228,12028,110072,5667,3733,1339,1829675,19092,1455985,18580,298762,10971,72737,4617,2191,716,206196,9542,166057,8887,29430,2590,10278,1772,431,353,12255,1953,10798,1917,1316,623,55,67,86,143,78293,5565,54178,4460,18958,1718,4506,1332,651,918,90439,6284,61807,5172,5762,1098,22496,2951,374,423,16859,null,null,16643,null,null,12028,null,null,5667,null,null,1339,null,null,19092,null,null,18580,null,null,10971,null,null,4617,null,null,716,null,null,9542,null,null,8887,null,null,2590,null,null,1772,null,null,353,null,null,1953,null,null,1917,null,null,623,null,null,67,null,null,143,null,null,5565,null,null,4460,null,null,1718,null,null,1332,null,null,918,null,null,6284,null,null,5172,null,null,1098,null,null,2951,null,null,423,null,null,45
430172,5267,325570,5072,66819,3582,36152,2621,1631,593,343633,6082,268679,5384,54879,3295,19613,2107,462,278,38219,3055,29726,2644,6073,971,2410,1125,10,18,2108,780,1630,789,478,277,0,157,0,157,22435,2458,14830,1973,4215,905,2820,632,570,494,23777,2311,10705,1427,1174,465,11309,1456,589,293,5267,null,null,5072,null,null,3582,null,null,2621,null,null,593,null,null,6082,null,null,5384,null,null,3295,null,null,2107,null,null,278,null,null,3055,null,null,2644,null,null,971,null,null,1125,null,null,18,null,null,780,null,null,789,null,null,277,null,null,157,null,null,157,null,null,2458,null,null,1973,null,null,905,null,null,632,null,null,494,null,null,2311,null,null,1427,null,null,465,null,null,1456,null,null,293,null,null,46
2979857,17258,2366737,18109,413306,9614,195696,8269,4118,881,2489612,17991,2000807,18725,363629,9078,123020,6526,2156,725,255862,9018,204320,7979,32284,3299,18831,2374,427,328,20698,2816,15879,2501,3738,933,1081,614,0,204,74633,5050,58096,4301,8732,1398,7151,1321,654,365,139052,7691,87635,5613,4923,1185,45613,4130,881,415,17258,null,null,18109,null,null,9614,null,null,8269,null,null,881,null,null,17991,null,null,18725,null,null,9078,null,null,6526,null,null,725,null,null,9018,null,null,7979,null,null,3299,null,null,2374,null,null,328,null,null,2816,null,null,2501,null,null,933,null,null,614,null,null,204,null,null,5050,null,null,4301,null,null,1398,null,null,1321,null,null,365,null,null,7691,null,null,5613,null,null,1185,null,null,4130,null,null,415,null,null,47
12783032,40131,10182331,42227,1715538,22524,862399,19130,22764,2698,10294898,39514,8291374,44101,1443363,22076,548041,14754,12120,1928,1289249,23464,1028317,21769,162720,6220,93848,5569,4364,1130,183385,7394,147029,6812,29328,2946,6975,1296,53,89,397353,12184,310400,10894,51047,3928,34415,3693,1491,618,618147,14332,405211,12290,29080,2874,179120,10064,4736,1235,40131,null,null,42227,null,null,22524,null,null,19130,null,null,2698,null,null,39514,null,null,44101,null,null,22076,null,null,14754,null,null,1928,null,null,23464,null,null,21769,null,null,6220,null,null,5569,null,null,1130,null,null,7394,null,null,6812,null,null,2946,null,null,1296,null,null,89,null,null,12184,null,null,10894,null,null,3928,null,null,3693,null,null,618,null,null,14332,null,null,12290,null,null,2874,null,null,10064,null,null,1235,null,null,48
1435308,10825,1159034,12055,202231,6422,72055,4651,1988,661,1088520,12079,889880,11945,162834,6161,34843,3042,963,416,157393,8229,130594,7676,20416,2413,6186,1552,197,173,39200,4513,31275,4267,7378,1370,547,367,0,190,63059,4237,51591,3973,8286,1471,3021,993,161,144,87136,4559,55694,3422,3317,773,27458,2961,667,439,10825,null,null,12055,null,null,6422,null,null,4651,null,null,661,null,null,12079,null,null,11945,null,null,6161,null,null,3042,null,null,416,null,null,8229,null,null,7676,null,null,2413,null,null,1552,null,null,173,null,null,4513,null,null,4267,null,null,1370,null,null,367,null,null,190,null,null,4237,null,null,3973,null,null,1471,null,null,993,null,null,144,null,null,4559,null,null,3422,null,null,773,null,null,2961,null,null,439,null,null,49
318010,4125,249510,4753,42266,2729,25614,1942,620,258,240282,4857,191671,4995,35073,2485,13323,1290,215,145,25358,2500,20470,2173,3190,764,1630,464,68,69,4914,1188,4534,1202,177,108,203,182,0,151,25259,2424,21227,2293,2440,599,1556,509,36,66,22197,1660,11608,1230,1386,534,8902,1247,301,177,4125,null,null,4753,null,null,2729,null,null,1942,null,null,258,null,null,4857,null,null,4995,null,null,2485,null,null,1290,null,null,145,null,null,2500,null,null,2173,null,null,764,null,null,464,null,null,69,null,null,1188,null,null,1202,null,null,108,null,null,182,null,null,151,null,null,2424,null,null,2293,null,null,599,null,null,509,null,null,66,null,null,1660,null,null,1230,null,null,534,null,null,1247,null,null,177,null,null,50
4150512,16609,3049063,20878,902877,14310,192098,6021,6474,1139,3192485,18613,2382600,19414,694356,12112,112580,5395,2949,773,393221,12594,290141,10840,84278,4794,17661,2540,1141,541,171640,7157,107929,5568,60800,3428,2608,937,303,277,184317,7874,132196,6706,44106,3127,7240,1206,775,549,208849,7168,136197,5566,19337,2344,52009,3825,1306,597,16609,null,null,20878,null,null,14310,null,null,6021,null,null,1139,null,null,18613,null,null,19414,null,null,12112,null,null,5395,null,null,773,null,null,12594,null,null,10840,null,null,4794,null,null,2540,null,null,541,null,null,7157,null,null,5568,null,null,3428,null,null,937,null,null,277,null,null,7874,null,null,6706,null,null,3127,null,null,1206,null,null,549,null,null,7168,null,null,5566,null,null,2344,null,null,3825,null,null,597,null,null,51
3459806,20889,2677516,20011,583487,11387,194215,6857,4588,972,2492872,17397,1941966,16340,439772,9246,108761,4961,2373,740,341795,10762,272261,10021,51783,4039,17031,2370,720,394,220132,8075,178865,7832,37475,2910,3658,1083,134,155,201912,9422,152721,8554,35818,2800,12876,1848,497,344,203095,7849,131703,6324,18639,2099,51889,3687,864,421,20889,null,null,20011,null,null,11387,null,null,6857,null,null,972,null,null,17397,null,null,16340,null,null,9246,null,null,4961,null,null,740,null,null,10762,null,null,10021,null,null,4039,null,null,2370,null,null,394,null,null,8075,null,null,7832,null,null,2910,null,null,1083,null,null,155,null,null,9422,null,null,8554,null,null,2800,null,null,1848,null,null,344,null,null,7849,null,null,6324,null,null,2099,null,null,3687,null,null,421,null,null,53
725750,8853,552690,9217,139837,6269,32140,2946,1083,577,591965,9074,451107,8184,120578,5636,19882,2040,398,255,67100,4481,53144,4402,11315,1432,2416,784,225,260,7880,1636,5902,1353,1651,665,327,423,0,193,29894,3026,24306,2787,2980,715,2554,982,54,72,28911,3151,18231,2183,3313,1038,6961,1568,406,370,8853,null,null,9217,null,null,6269,null,null,2946,null,null,577,null,null,9074,null,null,8184,null,null,5636,null,null,2040,null,null,255,null,null,4481,null,null,4402,null,null,1432,null,null,784,null,null,260,null,null,1636,null,null,1353,null,null,665,null,null,423,null,null,193,null,null,3026,null,null,2787,null,null,715,null,null,982,null,null,72,null,null,3151,null,null,2183,null,null,1038,null,null,1568,null,null,370,null,null,54
2916599,13314,2408729,13082,350922,7106,151073,5232,5875,901,2353462,14618,1980945,13954,282057,6450,87355,4206,3105,691,239740,6801,200669,5914,28430,2476,10152,1336,489,272,50825,3370,39248,3035,10895,1746,589,319,93,110,135060,5692,102917,5166,21773,2382,9544,1014,826,427,137512,5466,84950,4208,7767,1267,43433,2812,1362,377,13314,null,null,13082,null,null,7106,null,null,5232,null,null,901,null,null,14618,null,null,13954,null,null,6450,null,null,4206,null,null,691,null,null,6801,null,null,5914,null,null,2476,null,null,1336,null,null,272,null,null,3370,null,null,3035,null,null,1746,null,null,319,null,null,110,null,null,5692,null,null,5166,null,null,2382,null,null,1014,null,null,427,null,null,5466,null,null,4208,null,null,1267,null,null,2812,null,null,377,null,null,55
284386,4677,207671,5168,58312,4008,17294,2078,1109,534,221126,5287,162311,5213,49219,3536,8907,1621,689,415,25590,2462,19272,1897,4560,1081,1713,908,45,75,4322,1603,4012,1621,297,225,0,197,13,27,16870,2210,12503,2064,3486,1018,846,283,35,57,16478,2466,9573,1805,750,379,5828,1141,327,327,4677,null,null,5168,null,null,4008,null,null,2078,null,null,534,null,null,5287,null,null,5213,null,null,3536,null,null,1621,null,null,415,null,null,2462,null,null,1897,null,null,1081,null,null,908,null,null,75,null,null,1603,null,null,1621,null,null,225,null,null,197,null,null,27,null,null,2210,null,null,2064,null,null,1018,null,null,283,null,null,57,null,null,2466,null,null,1805,null,null,379,null,null,1141,null,null,327,null,null,56
1024738,12938,710335,13577,213978,8849,98114,5485,2311,810,844468,13368,599840,13045,178321,7612,65321,4074,986,484,86836,5684,57800,4464,21153,2733,7565,1645,318,286,18948,2233,12754,1874,3830,886,2306,629,58,97,49802,3669,29433,2422,8765,2089,11051,1874,553,546,24684,2593,10508,2151,1909,920,11871,2239,396,493,12938,null,null,13577,null,null,8849,null,null,5485,null,null,810,null,null,13368,null,null,13045,null,null,7612,null,null,4074,null,null,484,null,null,5684,null,null,4464,null,null,2733,null,null,1645,null,null,286,null,null,2233,null,null,1874,null,null,886,null,null,629,null,null,97,null,null,3669,null,null,2422,null,null,2089,null,null,1874,null,null,546,null,null,2593,null,null,2151,null,null,920,null,null,2239,null,null,493,null,null,72
2053191,15319,1618877,16544,325824,8976,104408,4469,4082,1247,1768180,17016,1404691,16569,287330,8239,73131,4120,3028,1172,165046,7290,130375,6089,25665,2519,8449,1465,557,296,6334,1398,5030,1315,1010,504,294,250,0,195,45050,3469,34093,3144,7205,1013,3613,1009,139,183,68581,5449,44688,4561,4614,967,18921,2594,358,271,15319,null,null,16544,null,null,8976,null,null,4469,null,null,1247,null,null,17016,null,null,16569,null,null,8239,null,null,4120,null,null,1172,null,null,7290,null,null,6089,null,null,2519,null,null,1465,null,null,296,null,null,1398,null,null,1315,null,null,504,null,null,250,null,null,195,null,null,3469,null,null,3144,null,null,1013,null,null,1009,null,null,183,null,null,5449,null,null,4561,null,null,967,null,null,2594,null,null,271,null,null,01
362804,5688,234645,6466,104525,4541,22743,2259,891,424,250492,6226,163474,5779,75198,3963,11364,1672,456,304,44258,4217,29608,3533,12924,1986,1479,630,247,266,4381,1226,3486,1148,769,365,126,152,0,155,44901,2818,28659,2417,13800,1463,2424,645,18,30,18772,2415,9418,1665,1834,677,7350,1578,170,165,5688,null,null,6466,null,null,4541,null,null,2259,null,null,424,null,null,6226,null,null,5779,null,null,3963,null,null,1672,null,null,304,null,null,4217,null,null,3533,null,null,1986,null,null,630,null,null,266,null,null,1226,null,null,1148,null,null,365,null,null,152,null,null,155,null,null,2818,null,null,2417,null,null,1463,null,null,645,null,null,30,null,null,2415,null,null,1665,null,null,677,null,null,1578,null,null,165,null,null,02
2992943,17571,2374158,18439,416437,10637,198242,8287,4106,1121,2289515,20996,1839598,20453,332338,9205,115667,5302,1912,821,328645,11547,256783,11836,44933,3894,25966,3139,963,579,55372,4393,45654,4098,8021,1581,1697,674,0,204,129529,6556,101639,5847,19476,2205,8256,1651,158,200,189882,7571,130484,6483,11669,1939,46656,3836,1073,528,17571,null,null,18439,null,null,10637,null,null,8287,null,null,1121,null,null,20996,null,null,20453,null,null,9205,null,null,5302,null,null,821,null,null,11547,null,null,11836,null,null,3894,null,null,3139,null,null,579,null,null,4393,null,null,4098,null,null,1581,null,null,674,null,null,204,null,null,6556,null,null,5847,null,null,2205,null,null,1651,null,null,200,null,null,7571,null,null,6483,null,null,1939,null,null,3836,null,null,528,null,null,04
1264585,11936,1000208,13597,195002,7567,67771,4210,1604,631,1050898,12981,841692,13935,164662,6926,43638,3623,906,438,128593,5740,99902,5157,20378,2020,8050,1632,263,292,4247,1092,3382,993,842,445,23,37,0,197,40338,3434,31050,3241,6338,1332,2846,1126,104,120,40509,3651,24182,2577,2782,704,13214,1899,331,221,11936,null,null,13597,null,null,7567,null,null,4210,null,null,631,null,null,12981,null,null,13935,null,null,6926,null,null,3623,null,null,438,null,null,5740,null,null,5157,null,null,2020,null,null,1632,null,null,292,null,null,1092,null,null,993,null,null,445,null,null,37,null,null,197,null,null,3434,null,null,3241,null,null,1332,null,null,1126,null,null,120,null,null,3651,null,null,2577,null,null,704,null,null,1899,null,null,221,null,null,05
17926224,42991,13940052,45854,2508637,22232,1449134,22193,28401,2801,13186177,48661,10416021,48522,1895546,22601,859863,14633,14747,2021,1846542,28775,1450627,24579,244022,8524,146642,7375,5251,1311,910353,16641,753832,15150,109960,5072,46041,3698,520,373,938602,14782,724274,14810,144499,5603,68858,4441,971,630,1044550,19991,595298,14084,114610,6137,327730,9031,6912,1171,42991,null,null,45854,null,null,22232,null,null,22193,null,null,2801,null,null,48661,null,null,48522,null,null,22601,null,null,14633,null,null,2021,null,null,28775,null,null,24579,null,null,8524,null,null,7375,null,null,1311,null,null,16641,null,null,15150,null,null,5072,null,null,3698,null,null,373,null,null,14782,null,null,14810,null,null,5603,null,null,4441,null,null,630,null,null,19991,null,null,14084,null,null,6137,null,null,9031,null,null,1171,null,null,06
2810263,16029,2229794,15833,401550,10280,174174,6623,4745,1210,2107958,16210,1698001,16200,310073,8972,97588,5234,2296,842,251828,11216,199756,10306,36945,2780,14475,2320,652,333,81991,5174,66323,4727,13997,2266,1559,536,112,142,145159,7486,106376,6355,29585,2785,8433,1507,765,562,223327,7563,159338,6318,10950,1850,52119,3371,920,426,16029,null,null,15833,null,null,10280,null,null,6623,null,null,1210,null,null,16210,null,null,16200,null,null,8972,null,null,5234,null,null,842,null,null,11216,null,null,10306,null,null,2780,null,null,2320,null,null,333,null,null,5174,null,null,4727,null,null,2266,null,null,536,null,null,142,null,null,7486,null,null,6355,null,null,2785,null,null,1507,null,null,562,null,null,7563,null,null,6318,null,null,1850,null,null,3371,null,null,426,null,null,08
1784936,11944,1436422,12535,231874,7452,114072,5497,2568,1047,1387240,13404,1117893,12325,197051,6581,70992,4297,1304,663,146214,7032,122975,6408,13385,1852,9127,1337,727,605,88162,5408,78959,5120,6332,1473,2871,829,0,200,70189,4964,58891,4834,8502,1532,2732,776,64,80,93131,4838,57704,3695,6604,1411,28350,2722,473,483,11944,null,null,12535,null,null,7452,null,null,5497,null,null,1047,null,null,13404,null,null,12325,null,null,6581,null,null,4297,null,null,663,null,null,7032,null,null,6408,null,null,1852,null,null,1337,null,null,605,null,null,5408,null,null,5120,null,null,1473,null,null,829,null,null,200,null,null,4964,null,null,4834,null,null,1532,null,null,776,null,null,80,null,null,4838,null,null,3695,null,null,1411,null,null,2722,null,null,483,null,null,09
439253,7146,360880,6308,61090,4447,16784,1958,499,313,355814,7471,293397,6669,52660,4022,9493,1453,264,251,39457,3929,32357,3610,5252,1410,1838,1163,10,17,11758,2172,10654,2237,977,405,127,101,0,193,12562,2027,10491,1803,860,381,1040,692,171,221,19662,2352,13981,1870,1341,605,4286,959,54,90,7146,null,null,6308,null,null,4447,null,null,1958,null,null,313,null,null,7471,null,null,6669,null,null,4022,null,null,1453,null,null,251,null,null,3929,null,null,3610,null,null,1410,null,null,1163,null,null,17,null,null,2172,null,null,2237,null,null,405,null,null,101,null,null,193,null,null,2027,null,null,1803,null,null,381,null,null,692,null,null,221,null,null,2352,null,null,1870,null,null,605,null,null,959,null,null,90,null,null,10
362204,5623,255031,6393,92752,4729,14368,1801,53,87,119642,5857,82264,4933,32611,3067,4714,1322,53,87,18358,2671,12863,2354,4730,970,765,459,0,203,130451,5419,92608,4915,35386,2831,2457,887,0,203,71992,3791,53034,3333,17552,1977,1406,528,0,203,21761,2600,14262,2043,2473,1004,5026,1077,0,203,5623,null,null,6393,null,null,4729,null,null,1801,null,null,87,null,null,5857,null,null,4933,null,null,3067,null,null,1322,null,null,87,null,null,2671,null,null,2354,null,null,970,null,null,459,null,null,203,null,null,5419,null,null,4915,null,null,2831,null,null,887,null,null,203,null,null,3791,null,null,3333,null,null,1977,null,null,528,null,null,203,null,null,2600,null,null,2043,null,null,1004,null,null,1077,null,null,203,null,null,11
