B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,B25116_001M,B25116_001EA,B25116_001MA,B25116_002M,B25116_002EA,B25116_002MA,B25116_003M,B25116_003EA,B25116_003MA,B25116_004M,B25116_004EA,B25116_004MA,B25116_005M,B25116_005EA,B25116_005MA,B25116_006M,B25116_006EA,B25116_006MA,B25116_007M,B25116_007EA,B25116_007MA,B25116_008M,B25116_008EA,B25116_008MA,B25116_009M,B25116_009EA,B25116_009MA,B25116_010M,B25116_010EA,B25116_010MA,B25116_011M,B25116_011EA,B25116_011MA,B25116_012M,B25116_012EA,B25116_012MA,B25116_013M,B25116_013EA,B25116_013MA,B25116_014M,B25116_014EA,B25116_014MA,B25116_015M,B25116_015EA,B25116_015MA,B25116_016M,B25116_016EA,B25116_016MA,B25116_017M,B25116_017EA,B25116_017MA,B25116_018M,B25116_018EA,B25116_018MA,B25116_019M,B25116_019EA,B25116_019MA,B25116_020M,B25116_020EA,B25116_020MA,B25116_021M,B25116_021EA,B25116_021MA,B25116_022M,B25116_022EA,B25116_022MA,B25116_023M,B25116_023EA,B25116_023MA,state
408239,4139,236882,4213,56033,4027,16069,2015,14209,1691,12683,1514,13072,1426,180849,4700,85868,3298,46672,2418,30107,1562,18202,1359,171357,5796,75846,4300,35284,3457,15933,2257,12256,1418,12373,1601,95511,4509,76601,3532,11707,1819,4160,975,3043,717,4139,null,null,4213,null,null,4027,null,null,2015,null,null,1691,null,null,1514,null,null,1426,null,null,4700,null,null,3298,null,null,2418,null,null,1562,null,null,1359,null,null,5796,null,null,4300,null,null,3457,null,null,2257,null,null,1418,null,null,1601,null,null,4509,null,null,3532,null,null,1819,null,null,975,null,null,717,null,null,44
1877887,10574,1288871,12866,330597,9399,95645,4998,76275,3945,84807,3402,73870,3650,958274,11695,475459,8133,209682,4751,180367,4216,92766,3880,589016,11203,220310,6879,125457,6370,43675,3168,27126,2588,24052,2546,368706,9526,305438,8873,36314,2903,18316,2231,8638,1442,10574,null,null,12866,null,null,9399,null,null,4998,null,null,3945,null,null,3402,null,null,3650,null,null,11695,null,null,8133,null,null,4751,null,null,4216,null,null,3880,null,null,11203,null,null,6879,null,null,6370,null,null,3168,null,null,2588,null,null,2546,null,null,9526,null,null,8873,null,null,2903,null,null,2231,null,null,1442,null,null,45
334003,3659,224459,3798,51520,2710,15290,1593,13470,1627,11737,1622,11023,1136,172939,4073,94375,3147,38415,1899,25651,1422,14498,1077,109544,3813,51914,2946,25955,2471,8762,1252,6527,1284,10670,1359,57630,2792,45922,2938,6325,1127,2838,678,2545,653,3659,null,null,3798,null,null,2710,null,null,1593,null,null,1627,null,null,1622,null,null,1136,null,null,4073,null,null,3147,null,null,1899,null,null,1422,null,null,1077,null,null,3813,null,null,2946,null,null,2471,null,null,1252,null,null,1284,null,null,1359,null,null,2792,null,null,2938,null,null,1127,null,null,678,null,null,653,null,null,46
2556332,11690,1664018,15061,402394,8190,117941,5313,94288,4196,94656,4724,95509,4032,1261624,14473,637929,11181,283678,5238,220661,4627,119356,3299,892314,14411,332252,9401,189703,7896,63876,4650,43137,3087,35536,2623,560062,11964,464470,10342,57234,3786,26720,2893,11638,1471,11690,null,null,15061,null,null,8190,null,null,5313,null,null,4196,null,null,4724,null,null,4032,null,null,14473,null,null,11181,null,null,5238,null,null,4627,null,null,3299,null,null,14411,null,null,9401,null,null,7896,null,null,4650,null,null,3087,null,null,2623,null,null,11964,null,null,10342,null,null,3786,null,null,2893,null,null,1471,null,null,47
9535612,20125,5825471,27395,1120259,16484,322173,9396,287451,7746,255611,7745,255024,6464,4705212,23240,2629635,19675,1024504,10077,684422,7892,366651,5712,3710141,23471,1279671,17994,804599,14234,206237,7752,143253,6380,125582,5363,2430470,22221,2075169,21409,206924,8051,93150,4915,55227,3333,20125,null,null,27395,null,null,16484,null,null,9396,null,null,7746,null,null,7745,null,null,6464,null,null,23240,null,null,19675,null,null,10077,null,null,7892,null,null,5712,null,null,23471,null,null,17994,null,null,14234,null,null,7752,null,null,6380,null,null,5363,null,null,22221,null,null,21409,null,null,8051,null,null,4915,null,null,3333,null,null,48
943147,4975,659266,7711,103906,4634,28707,2469,24987,2227,22487,2204,27725,2159,555360,7516,333271,6725,106101,3294,75554,2262,40434,1438,283881,7719,72543,4289,40263,3137,14932,2288,7886,1312,9462,1308,211338,6814,190310,6436,11324,1382,5652,1040,4052,958,4975,null,null,7711,null,null,4634,null,null,2469,null,null,2227,null,null,2204,null,null,2159,null,null,7516,null,null,6725,null,null,3294,null,null,2262,null,null,1438,null,null,7719,null,null,4289,null,null,3137,null,null,2288,null,null,1312,null,null,1308,null,null,6814,null,null,6436,null,null,1382,null,null,1040,null,null,958,null,null,49
254851,2815,177772,3783,43283,2544,10086,1218,10700,1290,11447,1193,11050,1046,134489,3381,66078,2562,33665,1603,23896,1078,10850,958,77079,3456,33762,2716,13859,1791,7556,1486,5859,1092,6488,963,43317,2760,36334,2491,4329,841,1672,443,982,338,2815,null,null,3783,null,null,2544,null,null,1218,null,null,1290,null,null,1193,null,null,1046,null,null,3381,null,null,2562,null,null,1603,null,null,1078,null,null,958,null,null,3456,null,null,2716,null,null,1791,null,null,1486,null,null,1092,null,null,963,null,null,2760,null,null,2491,null,null,841,null,null,443,null,null,338,null,null,50
3120692,13161,2037641,16261,468687,10262,137691,5671,115025,4552,110972,4673,104999,3836,1568954,16745,820211,11421,361351,6685,255517,4867,131875,4162,1083051,12975,385181,9482,220843,7314,70092,4371,45001,3598,49245,3011,697870,11228,579476,10295,67702,3782,31949,3178,18743,2045,13161,null,null,16261,null,null,10262,null,null,5671,null,null,4552,null,null,4673,null,null,3836,null,null,16745,null,null,11421,null,null,6685,null,null,4867,null,null,4162,null,null,12975,null,null,9482,null,null,7314,null,null,4371,null,null,3598,null,null,3011,null,null,11228,null,null,10295,null,null,3782,null,null,3178,null,null,2045,null,null,51
2768076,8506,1729320,12424,363075,9167,102176,5712,91778,3579,89360,4141,79761,4118,1366245,11578,707920,9617,320830,5519,226588,4186,110907,3610,1038756,12363,384740,8714,206215,7619,70030,3940,48327,3579,60168,3521,654016,11139,554301,10607,56152,3384,26355,2448,17208,2027,8506,null,null,12424,null,null,9167,null,null,5712,null,null,3579,null,null,4141,null,null,4118,null,null,11578,null,null,9617,null,null,5519,null,null,4186,null,null,3610,null,null,12363,null,null,8714,null,null,7619,null,null,3940,null,null,3579,null,null,3521,null,null,11139,null,null,10607,null,null,3384,null,null,2448,null,null,2027,null,null,53
722125,5656,523078,7047,134845,4625,33424,2412,32374,2486,31986,2504,37061,2686,388233,7038,183890,5968,88221,3304,74135,2446,41987,2174,199047,6237,79535,4260,38796,3310,19071,2168,13676,1732,7992,1338,119512,5362,96165,4198,12768,1882,7113,1339,3466,948,5656,null,null,7047,null,null,4625,null,null,2412,null,null,2486,null,null,2504,null,null,2686,null,null,7038,null,null,5968,null,null,3304,null,null,2446,null,null,2174,null,null,6237,null,null,4260,null,null,3310,null,null,2168,null,null,1732,null,null,1338,null,null,5362,null,null,4198,null,null,1882,null,null,1339,null,null,948,null,null,54
2326998,7745,1551232,10480,351999,7864,104727,4600,86150,4028,77037,3418,84085,3316,1199233,10315,630098,7075,286670,4796,183207,3174,99258,2839,775766,10523,340955,8923,176799,7513,58822,3597,44104,2300,61230,3281,434811,9079,357791,8290,41092,3191,21073,1756,14855,1657,7745,null,null,10480,null,null,7864,null,null,4600,null,null,4028,null,null,3418,null,null,3316,null,null,10315,null,null,7075,null,null,4796,null,null,3174,null,null,2839,null,null,10523,null,null,8923,null,null,7513,null,null,3597,null,null,2300,null,null,3281,null,null,9079,null,null,8290,null,null,3191,null,null,1756,null,null,1657,null,null,55
223619,4088,153894,4084,34714,2779,8779,1553,9695,1446,9144,1210,7096,1033,119180,3636,61692,3019,27799,1571,19151,1228,10538,902,69725,4085,27250,2752,16073,2330,5522,1105,2508,767,3147,737,42475,3411,36699,3335,3172,744,1875,687,729,335,4088,null,null,4084,null,null,2779,null,null,1553,null,null,1446,null,null,1210,null,null,1033,null,null,3636,null,null,3019,null,null,1571,null,null,1228,null,null,902,null,null,4085,null,null,2752,null,null,2330,null,null,1105,null,null,767,null,null,737,null,null,3411,null,null,3335,null,null,744,null,null,687,null,null,335,null,null,56
1208438,9900,821672,8711,206523,6221,44204,3263,44896,2891,58231,3501,59192,3529,615149,9685,255800,6850,138341,4207,129952,3834,91056,3224,386766,8157,122150,5263,52507,3200,29242,2852,22489,2350,17912,1588,264616,6598,207507,6814,29247,2477,17602,1771,10260,1359,9900,null,null,8711,null,null,6221,null,null,3263,null,null,2891,null,null,3501,null,null,3529,null,null,9685,null,null,6850,null,null,4207,null,null,3834,null,null,3224,null,null,8157,null,null,5263,null,null,3200,null,null,2852,null,null,2350,null,null,1588,null,null,6598,null,null,6814,null,null,2477,null,null,1771,null,null,1359,null,null,72
1852518,12189,1268138,12239,330444,8431,93878,5274,80806,4386,75651,3729,80109,3412,937694,11404,476129,7924,207583,5174,161350,3824,92632,3375,584380,11458,238122,7101,133375,5992,49073,3693,30931,3190,24743,2116,346258,9026,283692,8524,34569,3060,19354,2031,8643,1142,12189,null,null,12239,null,null,8431,null,null,5274,null,null,4386,null,null,3729,null,null,3412,null,null,11404,null,null,7924,null,null,5174,null,null,3824,null,null,3375,null,null,11458,null,null,7101,null,null,5992,null,null,3693,null,null,3190,null,null,2116,null,null,9026,null,null,8524,null,null,3060,null,null,2031,null,null,1142,null,null,01
248468,2841,160215,3268,31747,2271,11116,1604,8693,1412,7084,1088,4854,853,128468,2870,69833,2781,33849,1942,18049,1197,6737,896,88253,3611,30735,2751,17179,2154,7645,1251,3755,864,2156,629,57518,3359,50354,3230,4424,829,2024,561,716,351,2841,null,null,3268,null,null,2271,null,null,1604,null,null,1412,null,null,1088,null,null,853,null,null,2870,null,null,2781,null,null,1942,null,null,1197,null,null,896,null,null,3611,null,null,2751,null,null,2154,null,null,1251,null,null,864,null,null,629,null,null,3359,null,null,3230,null,null,829,null,null,561,null,null,351,null,null,02
2519052,11479,1593014,12380,377198,6781,94747,4808,84459,3416,96787,3949,101205,4453,1215816,12817,574836,9651,265342,4571,234836,4650,140802,3909,926038,13205,309949,8305,177519,7312,53764,3994,39383,2866,39283,3327,616089,10676,501851,9348,63614,3667,31845,2734,18779,2367,11479,null,null,12380,null,null,6781,null,null,4808,null,null,3416,null,null,3949,null,null,4453,null,null,12817,null,null,9651,null,null,4571,null,null,4650,null,null,3909,null,null,13205,null,null,8305,null,null,7312,null,null,3994,null,null,2866,null,null,3327,null,null,10676,null,null,9348,null,null,3667,null,null,2734,null,null,2367,null,null,04
1142718,7341,737632,8928,177357,6688,41793,3765,42284,3055,45463,2993,47817,3050,560275,9145,282367,6963,122897,3372,99033,2741,55978,2867,405086,8913,157012,6898,85636,6271,31590,2339,20734,2296,19052,2068,248074,7663,207016,7484,21941,2036,12202,1571,6915,1180,7341,null,null,8928,null,null,6688,null,null,3765,null,null,3055,null,null,2993,null,null,3050,null,null,9145,null,null,6963,null,null,3372,null,null,2741,null,null,2867,null,null,8913,null,null,6898,null,null,6271,null,null,2339,null,null,2296,null,null,2068,null,null,7663,null,null,7484,null,null,2036,null,null,1571,null,null,1180,null,null,05
12944178,15703,6943428,26799,1380993,15786,337652,7983,315570,8616,356301,7430,371470,7595,5562435,26610,2756894,21551,1339205,11579,918460,9817,547876,7520,6000750,23585,1711074,17316,918082,16069,308385,9357,244260,6729,240347,7289,4289676,25607,3427234,23096,505982,10783,230745,6946,125715,5145,15703,null,null,26799,null,null,15786,null,null,7983,null,null,8616,null,null,7430,null,null,7595,null,null,26610,null,null,21551,null,null,11579,null,null,9817,null,null,7520,null,null,23585,null,null,17316,null,null,16069,null,null,9357,null,null,6729,null,null,7289,null,null,25607,null,null,23096,null,null,10783,null,null,6946,null,null,5145,null,null,06
2108992,7767,1365832,12605,307987,7120,101286,4814,77222,3532,70003,3087,59476,2690,1057845,10574,588020,9240,235528,4280,158825,3873,75472,2817,743160,11239,266822,7454,157986,5651,47027,3321,28952,2585,32857,2253,476338,9804,406033,9614,42484,3410,17014,2061,10807,1547,7767,null,null,12605,null,null,7120,null,null,4814,null,null,3532,null,null,3087,null,null,2690,null,null,10574,null,null,9240,null,null,4280,null,null,3873,null,null,2817,null,null,11239,null,null,7454,null,null,5651,null,null,3321,null,null,2585,null,null,2253,null,null,9804,null,null,9614,null,null,3410,null,null,2061,null,null,1547,null,null,08
1357269,7141,879073,9745,190040,6254,53261,3853,44370,3424,43262,2703,49147,2908,689033,10588,342694,7684,172685,4747,111794,2818,61860,2554,478196,9202,199231,7341,95369,5740,44798,3701,28624,2551,30440,2362,278965,9167,226887,8153,29522,2655,12987,1807,9569,1440,7141,null,null,9745,null,null,6254,null,null,3853,null,null,3424,null,null,2703,null,null,2908,null,null,10588,null,null,7684,null,null,4747,null,null,2818,null,null,2554,null,null,9202,null,null,7341,null,null,5740,null,null,3701,null,null,2551,null,null,2362,null,null,9167,null,null,8153,null,null,2655,null,null,1807,null,null,1440,null,null,09
351085,3936,245005,4786,58654,4002,17302,2244,13893,1786,14725,1710,12734,1562,186351,4134,88098,3336,43274,2206,35627,1895,19352,1500,106080,4864,38140,3089,20661,2490,6857,1388,6030,1146,4592,898,67940,4311,55775,3924,6977,1385,2753,641,2435,729,3936,null,null,4786,null,null,4002,null,null,2244,null,null,1786,null,null,1710,null,null,1562,null,null,4134,null,null,3336,null,null,2206,null,null,1895,null,null,1500,null,null,4864,null,null,3089,null,null,2490,null,null,1388,null,null,1146,null,null,898,null,null,4311,null,null,3924,null,null,1385,null,null,641,null,null,729,null,null,10
281241,3152,110376,3494,40530,3125,18757,2010,7950,1261,7448,1182,6375,1121,69846,2703,40592,2414,11573,1232,10692,957,6989,987,170865,4218,82792,3922,50672,3490,14721,1591,8745,1431,8654,1434,88073,3599,73827,3193,9389,1464,3151,757,1706,479,3152,null,null,3494,null,null,3125,null,null,2010,null,null,1261,null,null,1182,null,null,1121,null,null,2703,null,null,2414,null,null,1232,null,null,957,null,null,987,null,null,4218,null,null,3922,null,null,3490,null,null,1591,null,null,1431,null,null,1434,null,null,3599,null,null,3193,null,null,1464,null,null,757,null,null,479,null,null,11
