B13015_001E,B13015_001M,B13015_002E,B13015_002M,B13015_003E,B13015_003M,B13015_004E,B13015_004M,B13015_005E,B13015_005M,B13015_006E,B13015_006M,B13015_007E,B13015_007M,B13015_008E,B13015_008M,B13015_009E,B13015_009M,B13015_010E,B13015_010M,B13015_011E,B13015_011M,B13015_012E,B13015_012M,B13015_013E,B13015_013M,B13015_014E,B13015_014M,B13015_015E,B13015_015M,B13015_001M,B13015_001EA,B13015_001MA,B13015_002M,B13015_002EA,B13015_002MA,B13015_003M,B13015_003EA,B13015_003MA,B13015_004M,B13015_004EA,B13015_004MA,B13015_005M,B13015_005EA,B13015_005MA,B13015_006M,B13015_006EA,B13015_006MA,B13015_007M,B13015_007EA,B13015_007MA,B13015_008M,B13015_008EA,B13015_008MA,B13015_009M,B13015_009EA,B13015_009MA,B13015_010M,B13015_010EA,B13015_010MA,B13015_011M,B13015_011EA,B13015_011MA,B13015_012M,B13015_012EA,B13015_012MA,B13015_013M,B13015_013EA,B13015_013MA,B13015_014M,B13015_014EA,B13015_014MA,B13015_015M,B13015_015EA,B13015_015MA,state
288602,2037,12952,1828,8027,1262,280,261,7747,1259,4925,1338,753,448,4172,1253,275650,2944,116208,4063,2734,877,113474,3955,159442,4274,6043,1655,153399,4340,2037,null,null,1828,null,null,1262,null,null,261,null,null,1259,null,null,1338,null,null,448,null,null,1253,null,null,2944,null,null,4063,null,null,877,null,null,3955,null,null,4274,null,null,1655,null,null,4340,null,null,23
1453193,3476,74020,4691,50187,3360,752,348,49435,3319,23833,2869,1555,672,22278,2836,1379173,5526,557079,10315,5980,1299,551099,10223,822094,12060,19761,2891,802333,11802,3476,null,null,4691,null,null,3360,null,null,348,null,null,3319,null,null,2869,null,null,672,null,null,2836,null,null,5526,null,null,10315,null,null,1299,null,null,10223,null,null,12060,null,null,2891,null,null,11802,null,null,24
1659468,3817,73911,4633,51514,3588,1197,672,50317,3578,22397,2851,3716,1292,18681,2515,1585557,6429,612608,8946,6955,1310,605653,8907,972949,8844,22654,2545,950295,8836,3817,null,null,4633,null,null,3588,null,null,672,null,null,3578,null,null,2851,null,null,1292,null,null,2515,null,null,6429,null,null,8946,null,null,1310,null,null,8907,null,null,8844,null,null,2545,null,null,8836,null,null,25
2274064,4536,120163,5811,74283,4144,1221,458,73062,4034,45880,3440,4706,1260,41174,3345,2153901,6771,861966,11489,10616,1221,851350,11257,1291935,11565,30694,2727,1261241,11860,4536,null,null,5811,null,null,4144,null,null,458,null,null,4034,null,null,3440,null,null,1260,null,null,3345,null,null,6771,null,null,11489,null,null,1221,null,null,11257,null,null,11565,null,null,2727,null,null,11860,null,null,26
1262425,4399,69156,3516,50290,2845,1788,724,48502,2791,18866,1718,2980,982,15886,1736,1193269,5152,533509,8019,8757,1488,524752,7858,659760,8034,24643,2319,635117,8103,4399,null,null,3516,null,null,2845,null,null,724,null,null,2791,null,null,1718,null,null,982,null,null,1736,null,null,5152,null,null,8019,null,null,1488,null,null,7858,null,null,8034,null,null,2319,null,null,8103,null,null,27
714223,5643,37566,3262,18758,2321,159,273,18599,2330,18808,2277,822,541,17986,2312,676657,6353,271909,7425,3307,1026,268602,7356,404748,8762,7880,1760,396868,8706,5643,null,null,3262,null,null,2321,null,null,273,null,null,2330,null,null,2277,null,null,541,null,null,2312,null,null,6353,null,null,7425,null,null,1026,null,null,7356,null,null,8762,null,null,1760,null,null,8706,null,null,28
1401746,4501,75581,4899,47866,3506,797,381,47069,3572,27715,3004,2169,791,25546,2986,1326165,6805,583724,10457,6607,1082,577117,10366,742441,10159,13436,2038,729005,9519,4501,null,null,4899,null,null,3506,null,null,381,null,null,3572,null,null,3004,null,null,791,null,null,2986,null,null,6805,null,null,10457,null,null,1082,null,null,10366,null,null,10159,null,null,2038,null,null,9519,null,null,29
223050,2065,10625,1710,8043,1511,78,88,7965,1507,2582,779,422,323,2160,695,212425,2614,96053,3961,1592,780,94461,3848,116372,4508,3242,1115,113130,4448,2065,null,null,1710,null,null,1511,null,null,88,null,null,1507,null,null,779,null,null,323,null,null,695,null,null,2614,null,null,3961,null,null,780,null,null,3848,null,null,4508,null,null,1115,null,null,4448,null,null,30
432394,2566,26962,1973,19452,1692,345,377,19107,1643,7510,1342,493,350,7017,1277,405432,3183,185476,4220,1441,463,184035,4086,219956,4878,4097,1011,215859,4689,2566,null,null,1973,null,null,1692,null,null,377,null,null,1643,null,null,1342,null,null,350,null,null,1277,null,null,3183,null,null,4220,null,null,463,null,null,4086,null,null,4878,null,null,1011,null,null,4689,null,null,31
696856,2591,34172,3010,20236,2163,655,480,19581,2193,13936,2081,1513,718,12423,1915,662684,4165,275761,6585,4939,1279,270822,6741,386923,6784,9902,1557,377021,6514,2591,null,null,3010,null,null,2163,null,null,480,null,null,2193,null,null,2081,null,null,718,null,null,1915,null,null,4165,null,null,6585,null,null,1279,null,null,6741,null,null,6784,null,null,1557,null,null,6514,null,null,32
297535,2115,14643,1917,9963,1646,181,219,9782,1628,4680,1205,472,398,4208,1192,282892,3008,122603,3681,898,502,121705,3648,160289,4315,3117,970,157172,4308,2115,null,null,1917,null,null,1646,null,null,219,null,null,1628,null,null,1205,null,null,398,null,null,1192,null,null,3008,null,null,3681,null,null,502,null,null,3648,null,null,4315,null,null,970,null,null,4308,null,null,33
2098898,3659,96916,5299,69183,4310,1937,884,67246,4289,27733,2823,2379,899,25354,2661,2001982,5912,862320,10926,7484,1416,854836,10792,1139662,11380,23142,2781,1116520,11629,3659,null,null,5299,null,null,4310,null,null,884,null,null,4289,null,null,2823,null,null,899,null,null,2661,null,null,5912,null,null,10926,null,null,1416,null,null,10792,null,null,11380,null,null,2781,null,null,11629,null,null,34
468325,3261,23853,3043,14007,2117,680,619,13327,1918,9846,1727,1763,831,8083,1545,444472,4375,173769,5847,3113,844,170656,5670,270703,6387,7222,1477,263481,6563,3261,null,null,3043,null,null,2117,null,null,619,null,null,1918,null,null,1727,null,null,831,null,null,1545,null,null,4375,null,null,5847,null,null,844,null,null,5670,null,null,6387,null,null,1477,null,null,6563,null,null,35
4821206,7002,225830,7879,150608,6631,4074,816,146534,6564,75222,4802,9540,1986,65682,4371,4595376,9859,1738090,17167,27771,2534,1710319,17762,2857286,18471,83188,4778,2774098,20111,7002,null,null,7879,null,null,6631,null,null,816,null,null,6564,null,null,4802,null,null,1986,null,null,4371,null,null,9859,null,null,17167,null,null,2534,null,null,17762,null,null,18471,null,null,4778,null,null,20111,null,null,36
2438529,6523,120067,5431,78278,4538,1667,606,76611,4610,41789,4025,2405,880,39384,3761,2318462,8922,1010963,13313,9982,1598,1000981,13195,1307499,15381,22741,2516,1284758,15573,6523,null,null,5431,null,null,4538,null,null,606,null,null,4610,null,null,4025,null,null,880,null,null,3761,null,null,8922,null,null,13313,null,null,1598,null,null,13195,null,null,15381,null,null,2516,null,null,15573,null,null,37
170161,1892,11633,1852,8728,1631,652,812,8076,1478,2905,1029,103,105,2802,1019,158528,2628,72964,3488,556,335,72408,3510,85564,4170,1350,547,84214,4129,1892,null,null,1852,null,null,1631,null,null,812,null,null,1478,null,null,1029,null,null,105,null,null,1019,null,null,2628,null,null,3488,null,null,335,null,null,3510,null,null,4170,null,null,547,null,null,4129,null,null,38
2647918,4954,145033,4740,84178,4139,2050,769,82128,4151,60855,3635,6546,1130,54309,3553,2502885,7476,1037633,12259,18599,2367,1019034,11829,1465252,11779,49093,3784,1416159,11413,4954,null,null,4740,null,null,4139,null,null,769,null,null,4151,null,null,3635,null,null,1130,null,null,3553,null,null,7476,null,null,12259,null,null,2367,null,null,11829,null,null,11779,null,null,3784,null,null,11413,null,null,39
906820,2916,53821,3268,34496,2691,771,499,33725,2629,19325,1675,1291,527,18034,1553,852999,4124,393452,5882,4089,920,389363,5754,459547,5826,11805,1388,447742,5666,2916,null,null,3268,null,null,2691,null,null,499,null,null,2629,null,null,1675,null,null,527,null,null,1553,null,null,4124,null,null,5882,null,null,920,null,null,5754,null,null,5826,null,null,1388,null,null,5666,null,null,40
956894,3490,42136,3199,30041,2777,1294,630,28747,2694,12095,1985,2793,1075,9302,1638,914758,4224,397833,7149,7279,1772,390554,7120,516925,7971,20980,2836,495945,7890,3490,null,null,3199,null,null,2777,null,null,630,null,null,2694,null,null,1985,null,null,1075,null,null,1638,null,null,4224,null,null,7149,null,null,1772,null,null,7120,null,null,7971,null,null,2836,null,null,7890,null,null,41
2893433,5506,144768,5686,90300,4066,3037,920,87263,3993,54468,4103,8261,1634,46207,3823,2748665,7916,1114362,12347,18560,2330,1095802,11848,1634303,13470,58263,4032,1576040,13451,5506,null,null,5686,null,null,4066,null,null,920,null,null,3993,null,null,4103,null,null,1634,null,null,3823,null,null,7916,null,null,12347,null,null,2330,null,null,11848,null,null,13470,null,null,4032,null,null,13451,null,null,42
253564,1690,11348,1978,5719,1465,169,212,5550,1448,5629,1490,786,460,4843,1370,242216,2766,86874,4151,1059,638,85815,4141,155342,4213,5418,1652,149924,4165,1690,null,null,1978,null,null,1465,null,null,212,null,null,1448,null,null,1490,null,null,460,null,null,1370,null,null,2766,null,null,4151,null,null,638,null,null,4141,null,null,4213,null,null,1652,null,null,4165,null,null,44
1160103,4146,60080,3896,35635,2984,399,306,35236,2992,24445,2619,1885,810,22560,2551,1100023,5849,453793,8312,3479,955,450314,8166,646230,8547,9157,1697,637073,8790,4146,null,null,3896,null,null,2984,null,null,306,null,null,2992,null,null,2619,null,null,810,null,null,2551,null,null,5849,null,null,8312,null,null,955,null,null,8166,null,null,8547,null,null,1697,null,null,8790,null,null,45
186535,2009,13050,1417,9204,1218,61,86,9143,1217,3846,921,154,121,3692,891,173485,2542,78338,3057,767,318,77571,3122,95147,3818,1924,675,93223,3801,2009,null,null,1417,null,null,1218,null,null,86,null,null,1217,null,null,921,null,null,121,null,null,891,null,null,2542,null,null,3057,null,null,318,null,null,3122,null,null,3818,null,null,675,null,null,3801,null,null,46
1565337,4447,78019,4859,47709,3759,1506,766,46203,3663,30310,3262,2618,856,27692,3170,1487318,6394,660152,11226,11648,1791,648504,11200,827166,11621,18847,2595,808319,11667,4447,null,null,4859,null,null,3759,null,null,766,null,null,3663,null,null,3262,null,null,856,null,null,3170,null,null,6394,null,null,11226,null,null,1791,null,null,11200,null,null,11621,null,null,2595,null,null,11667,null,null,47
6889422,8312,403366,14265,265059,9424,3654,880,261405,9531,138307,8288,5200,1363,133107,8142,6486056,16511,2956551,22534,24582,2991,2931969,22187,3529505,24856,42721,3585,3486784,25087,8312,null,null,14265,null,null,9424,null,null,880,null,null,9531,null,null,8288,null,null,1363,null,null,8142,null,null,16511,null,null,22534,null,null,2991,null,null,22187,null,null,24856,null,null,3585,null,null,25087,null,null,48
757168,2744,52956,4044,45313,3136,784,381,44529,3172,7643,1686,504,316,7139,1653,704212,4935,354791,6617,2948,1013,351843,6453,349421,7623,4578,1190,344843,7748,2744,null,null,4044,null,null,3136,null,null,381,null,null,3172,null,null,1686,null,null,316,null,null,1653,null,null,4935,null,null,6617,null,null,1013,null,null,6453,null,null,7623,null,null,1190,null,null,7748,null,null,49
139057,1303,5712,1053,3584,868,63,100,3521,870,2128,610,398,341,1730,557,133345,1808,53449,2201,1038,569,52411,2100,79896,2411,2630,866,77266,2446,1303,null,null,1053,null,null,868,null,null,100,null,null,870,null,null,610,null,null,341,null,null,557,null,null,1808,null,null,2201,null,null,569,null,null,2100,null,null,2411,null,null,866,null,null,2446,null,null,50
2024162,6376,100200,5723,71956,4937,1175,604,70781,4859,28244,3026,2395,831,25849,2883,1923962,8197,857410,12958,6998,1302,850412,12952,1066552,13065,19043,2436,1047509,12840,6376,null,null,5723,null,null,4937,null,null,604,null,null,4859,null,null,3026,null,null,831,null,null,2883,null,null,8197,null,null,12958,null,null,1302,null,null,12952,null,null,13065,null,null,2436,null,null,12840,null,null,51
1720836,4664,90150,5401,66508,3924,1713,628,64795,3905,23642,2988,3986,1257,19656,2730,1630686,7512,743300,9458,9647,1729,733653,9321,887386,10303,28430,2630,858956,10996,4664,null,null,5401,null,null,3924,null,null,628,null,null,3905,null,null,2988,null,null,1257,null,null,2730,null,null,7512,null,null,9458,null,null,1729,null,null,9321,null,null,10303,null,null,2630,null,null,10996,null,null,53
399641,2536,21550,2719,12783,2022,348,291,12435,1993,8767,1679,794,546,7973,1581,378091,3360,169436,4512,3205,1105,166231,4528,208655,4941,5181,1295,203474,4988,2536,null,null,2719,null,null,2022,null,null,291,null,null,1993,null,null,1679,null,null,546,null,null,1581,null,null,3360,null,null,4512,null,null,1105,null,null,4528,null,null,4941,null,null,1295,null,null,4988,null,null,54
1303163,3979,70306,3550,47115,2932,1011,487,46104,2867,23191,2207,2933,980,20258,2016,1232857,5137,522470,8660,5616,1047,516854,8674,710387,9539,14711,1460,695676,9240,3979,null,null,3550,null,null,2932,null,null,487,null,null,2867,null,null,2207,null,null,980,null,null,2016,null,null,5137,null,null,8660,null,null,1047,null,null,8674,null,null,9539,null,null,1460,null,null,9240,null,null,55
128783,2100,7386,1260,4664,1018,305,235,4359,953,2722,888,651,544,2071,720,121397,2555,57542,2674,462,335,57080,2716,63855,2888,1468,649,62387,3022,2100,null,null,1260,null,null,1018,null,null,235,null,null,953,null,null,888,null,null,544,null,null,720,null,null,2555,null,null,2674,null,null,335,null,null,2716,null,null,2888,null,null,649,null,null,3022,null,null,56
817807,3370,28556,2806,12108,1911,418,343,11690,1877,16448,1890,1035,604,15413,1785,789251,4514,231320,6839,10125,1308,221195,6809,557931,7876,36077,3317,521854,8561,3370,null,null,2806,null,null,1911,null,null,343,null,null,1877,null,null,1890,null,null,604,null,null,1785,null,null,4514,null,null,6839,null,null,1308,null,null,6809,null,null,7876,null,null,3317,null,null,8561,null,null,72
1146916,4241,57191,4183,31569,3134,257,223,31312,3119,25622,2992,1480,721,24142,2914,1089725,6035,471063,9710,5481,1451,465582,9509,618662,10559,11568,2014,607094,10226,4241,null,null,4183,null,null,3134,null,null,223,null,null,3119,null,null,2992,null,null,721,null,null,2914,null,null,6035,null,null,9710,null,null,1451,null,null,9509,null,null,10559,null,null,2014,null,null,10226,null,null,01
175947,2003,9728,1473,6388,1097,177,182,6211,1077,3340,851,450,328,2890,845,166219,2560,73916,3020,1592,528,72324,2901,92303,3672,4111,977,88192,3960,2003,null,null,1473,null,null,1097,null,null,182,null,null,1077,null,null,851,null,null,328,null,null,845,null,null,2560,null,null,3020,null,null,528,null,null,2901,null,null,3672,null,null,977,null,null,3960,null,null,02
1587126,3951,81297,4676,50148,3765,635,475,49513,3734,31149,3438,2204,705,28945,3355,1505829,6334,609319,9986,5098,972,604221,9998,896510,9212,14746,1922,881764,8748,3951,null,null,4676,null,null,3765,null,null,475,null,null,3734,null,null,3438,null,null,705,null,null,3355,null,null,6334,null,null,9986,null,null,972,null,null,9998,null,null,9212,null,null,1922,null,null,8748,null,null,04
689086,3853,38583,3200,23529,2783,196,254,23333,2793,15054,1824,1663,675,13391,1699,650503,5518,296689,6900,2989,726,293700,6914,353814,7699,6554,1295,347260,7713,3853,null,null,3200,null,null,2783,null,null,254,null,null,2793,null,null,1824,null,null,675,null,null,1699,null,null,5518,null,null,6900,null,null,726,null,null,6914,null,null,7699,null,null,1295,null,null,7713,null,null,05
9646626,8662,471829,11201,320993,8808,15268,2125,305725,8929,150836,6468,25635,2852,125201,5884,9174797,12777,3844756,23930,85676,5023,3759080,24214,5330041,24876,179018,6818,5151023,26249,8662,null,null,11201,null,null,8808,null,null,2125,null,null,8929,null,null,6468,null,null,2852,null,null,5884,null,null,12777,null,null,23930,null,null,5023,null,null,24214,null,null,24876,null,null,6818,null,null,26249,null,null,06
1335143,3676,68259,4300,50322,3322,797,403,49525,3297,17937,2856,1645,881,16292,2563,1266884,5866,588135,7763,5805,1156,582330,7955,678749,9396,11931,1752,666818,9239,3676,null,null,4300,null,null,3322,null,null,403,null,null,3297,null,null,2856,null,null,881,null,null,2563,null,null,5866,null,null,7763,null,null,1156,null,null,7955,null,null,9396,null,null,1752,null,null,9239,null,null,08
830502,2858,33725,3016,22851,2419,196,142,22655,2403,10874,1544,1420,666,9454,1502,796777,4294,313606,5960,4028,1128,309578,5850,483171,6612,17454,2363,465717,7075,2858,null,null,3016,null,null,2419,null,null,142,null,null,2403,null,null,1544,null,null,666,null,null,1502,null,null,4294,null,null,5960,null,null,1128,null,null,5850,null,null,6612,null,null,2363,null,null,7075,null,null,09
218731,1651,9823,1631,5499,1085,0,193,5499,1085,4324,1273,374,304,3950,1276,208908,2156,81519,3793,963,442,80556,3790,127389,4477,3423,1027,123966,4368,1651,null,null,1631,null,null,1085,null,null,193,null,null,1085,null,null,1273,null,null,304,null,null,1276,null,null,2156,null,null,3793,null,null,442,null,null,3790,null,null,4477,null,null,1027,null,null,4368,null,null,10
206729,1038,9372,1672,4859,990,0,203,4859,990,4513,1263,1467,636,3046,1105,197357,1746,48075,3548,1329,639,46746,3469,149282,3920,6216,1516,143066,4044,1038,null,null,1672,null,null,990,null,null,203,null,null,990,null,null,1263,null,null,636,null,null,1105,null,null,1746,null,null,3548,null,null,639,null,null,3469,null,null,3920,null,null,1516,null,null,4044,null,null,11
