B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,B25115_001M,B25115_001EA,B25115_001MA,B25115_002M,B25115_002EA,B25115_002MA,B25115_003M,B25115_003EA,B25115_003MA,B25115_004M,B25115_004EA,B25115_004MA,B25115_005M,B25115_005EA,B25115_005MA,B25115_006M,B25115_006EA,B25115_006MA,B25115_007M,B25115_007EA,B25115_007MA,B25115_008M,B25115_008EA,B25115_008MA,B25115_009M,B25115_009EA,B25115_009MA,B25115_010M,B25115_010EA,B25115_010MA,B25115_011M,B25115_011EA,B25115_011MA,B25115_012M,B25115_012EA,B25115_012MA,B25115_013M,B25115_013EA,B25115_013MA,B25115_014M,B25115_014EA,B25115_014MA,B25115_015M,B25115_015EA,B25115_015MA,B25115_016M,B25115_016EA,B25115_016MA,B25115_017M,B25115_017EA,B25115_017MA,B25115_018M,B25115_018EA,B25115_018MA,B25115_019M,B25115_019EA,B25115_019MA,B25115_020M,B25115_020EA,B25115_020MA,B25115_021M,B25115_021EA,B25115_021MA,B25115_022M,B25115_022EA,B25115_022MA,B25115_023M,B25115_023EA,B25115_023MA,B25115_024M,B25115_024EA,B25115_024MA,B25115_025M,B25115_025EA,B25115_025MA,B25115_026M,B25115_026EA,B25115_026MA,B25115_027M,B25115_027EA,B25115_027MA,state
531660,5774,382116,6101,266394,6100,223218,5847,64033,3140,159185,4236,43176,2822,15810,1831,8227,1379,7583,1268,27366,2101,12039,1716,15327,1802,115722,5141,149544,5077,63160,3783,33285,2587,14409,1812,18876,2235,29875,2789,8600,1798,5648,1291,2952,1217,21275,2173,14223,1817,7052,1507,86384,3684,5774,null,null,6101,null,null,6100,null,null,5847,null,null,3140,null,null,4236,null,null,2822,null,null,1831,null,null,1379,null,null,1268,null,null,2101,null,null,1716,null,null,1802,null,null,5141,null,null,5077,null,null,3783,null,null,2587,null,null,1812,null,null,2235,null,null,2789,null,null,1798,null,null,1291,null,null,1217,null,null,2173,null,null,1817,null,null,1507,null,null,3684,null,null,23
2194657,9484,1445953,10330,1063001,10577,847901,10932,320578,7199,527323,7321,215100,6958,61256,3946,25989,2647,35267,3237,153844,5780,51151,3864,102693,4520,382952,6895,748704,12039,395952,9408,192001,7372,98900,4809,93101,4968,203951,8250,50105,4178,26946,3077,23159,2621,153846,6743,100794,5065,53052,4039,352752,8912,9484,null,null,10330,null,null,10577,null,null,10932,null,null,7199,null,null,7321,null,null,6958,null,null,3946,null,null,2647,null,null,3237,null,null,5780,null,null,3864,null,null,4520,null,null,6895,null,null,12039,null,null,9408,null,null,7372,null,null,4809,null,null,4968,null,null,8250,null,null,4178,null,null,3077,null,null,2621,null,null,6743,null,null,5065,null,null,4039,null,null,8912,null,null,24
2579398,8290,1598930,10736,1178191,9742,973042,10544,371655,7212,601387,7763,205149,5968,61738,3939,23434,2567,38304,2760,143411,5613,46645,3309,96766,4344,420739,8872,980468,11621,455470,9659,221684,7782,99423,5434,122261,5466,233786,6752,53998,4273,26518,3156,27480,3002,179788,5332,116024,4860,63764,3400,524998,8952,8290,null,null,10736,null,null,9742,null,null,10544,null,null,7212,null,null,7763,null,null,5968,null,null,3939,null,null,2567,null,null,2760,null,null,5613,null,null,3309,null,null,4344,null,null,8872,null,null,11621,null,null,9659,null,null,7782,null,null,5434,null,null,5466,null,null,6752,null,null,4273,null,null,3156,null,null,3002,null,null,5332,null,null,4860,null,null,3400,null,null,8952,null,null,25
3884153,13696,2731283,14647,1950180,14516,1587227,11726,535714,8684,1051513,9013,362953,7910,116195,4550,50041,2982,66154,3220,246758,6153,97080,4121,149678,4718,781103,10956,1152870,14709,526415,11421,232207,7707,116634,5358,115573,4865,294208,8325,63767,4396,35010,3447,28757,2772,230441,7682,157962,6616,72479,4180,626455,10309,13696,null,null,14647,null,null,14516,null,null,11726,null,null,8684,null,null,9013,null,null,7910,null,null,4550,null,null,2982,null,null,3220,null,null,6153,null,null,4121,null,null,4718,null,null,10956,null,null,14709,null,null,11421,null,null,7707,null,null,5358,null,null,4865,null,null,8325,null,null,4396,null,null,3447,null,null,2772,null,null,7682,null,null,6616,null,null,4180,null,null,10309,null,null,26
2148725,7378,1532031,9426,1113937,9431,951993,9829,369468,6934,582525,6664,161944,5501,62022,3727,33712,3130,28310,2119,99922,3917,50560,3108,49362,2565,418094,7005,616694,8476,253167,7569,129574,6119,66182,4174,63392,3920,123593,5155,32419,2995,19589,2348,12830,1776,91174,4176,69160,3951,22014,2279,363527,6948,7378,null,null,9426,null,null,9431,null,null,9829,null,null,6934,null,null,6664,null,null,5501,null,null,3727,null,null,3130,null,null,2119,null,null,3917,null,null,3108,null,null,2565,null,null,7005,null,null,8476,null,null,7569,null,null,6119,null,null,4174,null,null,3920,null,null,5155,null,null,2995,null,null,2348,null,null,1776,null,null,4176,null,null,3951,null,null,2279,null,null,6948,null,null,27
1091245,8803,734114,9343,527968,9198,403264,8500,131226,5940,272038,6102,124704,6453,28957,2888,10438,1762,18519,2410,95747,5358,32765,2903,62982,4095,206146,6122,357131,8635,202751,8383,86470,5436,44096,4004,42374,3673,116281,6530,18428,2661,10131,2120,8297,1570,97853,5556,68378,4765,29475,2847,154380,6224,8803,null,null,9343,null,null,9198,null,null,8500,null,null,5940,null,null,6102,null,null,6453,null,null,2888,null,null,1762,null,null,2410,null,null,5358,null,null,2903,null,null,4095,null,null,6122,null,null,8635,null,null,8383,null,null,5436,null,null,4004,null,null,3673,null,null,6530,null,null,2661,null,null,2120,null,null,1570,null,null,5556,null,null,4765,null,null,2847,null,null,6224,null,null,28
2372190,10844,1567597,13680,1139237,12517,950240,11940,331748,8048,618492,9413,188997,6296,60529,3446,27558,2469,32971,2567,128468,4991,49144,3068,79324,3812,428360,8903,804593,10768,388112,9531,188895,6300,90500,4636,98395,4698,199217,8360,48209,4029,28422,3303,19787,2482,151008,6860,105801,4987,45207,3683,416481,8540,10844,null,null,13680,null,null,12517,null,null,11940,null,null,8048,null,null,9413,null,null,6296,null,null,3446,null,null,2469,null,null,2567,null,null,4991,null,null,3068,null,null,3812,null,null,8903,null,null,10768,null,null,9531,null,null,6300,null,null,4636,null,null,4698,null,null,8360,null,null,4029,null,null,3303,null,null,2482,null,null,6860,null,null,4987,null,null,3683,null,null,8540,null,null,29
416125,4426,282995,5662,202233,5047,174105,4943,58041,3426,116064,3807,28128,2406,9549,1418,3978,972,5571,1160,18579,2276,7199,1417,11380,1539,80762,3342,133130,5202,55216,3289,33570,2649,16754,2111,16816,1478,21646,2109,7206,1369,4638,1275,2568,698,14440,1804,10451,1678,3989,897,77914,4196,4426,null,null,5662,null,null,5047,null,null,4943,null,null,3426,null,null,3807,null,null,2406,null,null,1418,null,null,972,null,null,1160,null,null,2276,null,null,1417,null,null,1539,null,null,3342,null,null,5202,null,null,3289,null,null,2649,null,null,2111,null,null,1478,null,null,2109,null,null,1369,null,null,1275,null,null,698,null,null,1804,null,null,1678,null,null,897,null,null,4196,null,null,30
747562,4452,488339,5373,359396,4915,308332,5685,120470,3597,187862,4810,51064,2827,15576,1742,6651,1091,8925,1391,35488,2296,17420,1780,18068,1485,128943,4628,259223,5539,117040,4465,60921,3290,33181,2505,27740,2214,56119,3564,13662,1754,8177,1470,5485,1032,42457,3088,30791,2749,11666,1746,142183,4864,4452,null,null,5373,null,null,4915,null,null,5685,null,null,3597,null,null,4810,null,null,2827,null,null,1742,null,null,1091,null,null,1391,null,null,2296,null,null,1780,null,null,1485,null,null,4628,null,null,5539,null,null,4465,null,null,3290,null,null,2505,null,null,2214,null,null,3564,null,null,1754,null,null,1470,null,null,1032,null,null,3088,null,null,2749,null,null,1746,null,null,4864,null,null,31
1055158,6433,578762,7662,410508,7252,327030,6605,108703,5032,218327,5448,83478,4317,29960,2551,11188,1606,18772,1808,53518,3320,17544,2382,35974,2637,168254,5827,476396,8145,260460,7816,141984,6452,71120,4663,70864,4118,118476,5083,34915,3220,19423,2462,15492,1753,83561,4368,54739,3864,28822,2703,215936,6134,6433,null,null,7662,null,null,7252,null,null,6605,null,null,5032,null,null,5448,null,null,4317,null,null,2551,null,null,1606,null,null,1808,null,null,3320,null,null,2382,null,null,2637,null,null,5827,null,null,8145,null,null,7816,null,null,6452,null,null,4663,null,null,4118,null,null,5083,null,null,3220,null,null,2462,null,null,1753,null,null,4368,null,null,3864,null,null,2703,null,null,6134,null,null,32
520643,5191,365021,5402,274300,5338,233240,5179,76875,2905,156365,4250,41060,3182,14144,1924,6765,1425,7379,1462,26916,2456,10644,1716,16272,1791,90721,3632,155622,5342,68612,4402,38218,3361,15290,2354,22928,2511,30394,3066,9002,1587,5982,1317,3020,963,21392,2690,15085,2170,6307,1322,87010,4765,5191,null,null,5402,null,null,5338,null,null,5179,null,null,2905,null,null,4250,null,null,3182,null,null,1924,null,null,1425,null,null,1462,null,null,2456,null,null,1716,null,null,1791,null,null,3632,null,null,5342,null,null,4402,null,null,3361,null,null,2354,null,null,2511,null,null,3066,null,null,1587,null,null,1317,null,null,963,null,null,2690,null,null,2170,null,null,1322,null,null,4765,null,null,33
3194519,10274,2019927,14176,1528734,14173,1265615,13562,499072,8864,766543,9577,263119,7835,74933,4610,24998,2624,49935,3462,188186,6691,59723,4180,128463,5703,491193,10272,1174592,13481,668416,11973,358059,9736,183741,6858,174318,7526,310357,9280,79500,5531,37834,3597,41666,3479,230857,7020,141690,6054,89167,4621,506176,9441,10274,null,null,14176,null,null,14173,null,null,13562,null,null,8864,null,null,9577,null,null,7835,null,null,4610,null,null,2624,null,null,3462,null,null,6691,null,null,4180,null,null,5703,null,null,10272,null,null,13481,null,null,11973,null,null,9736,null,null,6858,null,null,7526,null,null,9280,null,null,5531,null,null,3597,null,null,3479,null,null,7020,null,null,6054,null,null,4621,null,null,9441,null,null,34
758364,6296,511099,7819,351992,6909,270030,6686,83672,4352,186358,5489,81962,4143,24982,2341,9221,1413,15761,1856,56980,3736,22264,2536,34716,2776,159107,4993,247265,6812,129135,5740,64236,4145,35603,3056,28633,2772,64899,4162,16069,2296,9479,1833,6590,1555,48830,3986,35273,3381,13557,1921,118130,4982,6296,null,null,7819,null,null,6909,null,null,6686,null,null,4352,null,null,5489,null,null,4143,null,null,2341,null,null,1413,null,null,1856,null,null,3736,null,null,2536,null,null,2776,null,null,4993,null,null,6812,null,null,5740,null,null,4145,null,null,3056,null,null,2772,null,null,4162,null,null,2296,null,null,1833,null,null,1555,null,null,3986,null,null,3381,null,null,1921,null,null,4982,null,null,35
7209054,17665,3841170,19390,2785868,19328,2250785,18408,824080,12309,1426705,12937,535083,11130,165511,5737,55674,3798,109837,4392,369572,8560,116405,4181,253167,7425,1055302,13908,3367884,19924,1755715,16439,908963,13762,433627,10185,475336,10421,846752,13170,198652,7847,84531,5108,114121,6257,648100,12231,362557,9820,285543,7853,1612169,16881,17665,null,null,19390,null,null,19328,null,null,18408,null,null,12309,null,null,12937,null,null,11130,null,null,5737,null,null,3798,null,null,4392,null,null,8560,null,null,4181,null,null,7425,null,null,13908,null,null,19924,null,null,16439,null,null,13762,null,null,10185,null,null,10421,null,null,13170,null,null,7847,null,null,5108,null,null,6257,null,null,12231,null,null,9820,null,null,7853,null,null,16881,null,null,36
3882423,16063,2493388,15093,1802660,16156,1491026,15524,514351,10720,976675,11773,311634,8991,89581,4727,38879,3272,50702,3382,222053,8120,82447,4946,139606,5477,690728,10949,1389035,15637,740003,15135,373429,10954,190614,7086,182815,9107,366574,10219,79038,4626,44603,3895,34435,2837,287536,9325,201052,8600,86484,4614,649032,11630,16063,null,null,15093,null,null,16156,null,null,15524,null,null,10720,null,null,11773,null,null,8991,null,null,4727,null,null,3272,null,null,3382,null,null,8120,null,null,4946,null,null,5477,null,null,10949,null,null,15637,null,null,15135,null,null,10954,null,null,7086,null,null,9107,null,null,10219,null,null,4626,null,null,3895,null,null,2837,null,null,9325,null,null,8600,null,null,4614,null,null,11630,null,null,37
315134,3356,199208,3641,143464,3657,126846,3664,47706,2892,79140,2689,16618,1626,6616,953,4469,809,2147,474,10002,1539,5189,1038,4813,1067,55744,3283,115926,4095,41440,3212,23471,2398,11727,1603,11744,1866,17969,2074,5424,1298,3499,1044,1925,705,12545,1697,9581,1679,2964,821,74486,3859,3356,null,null,3641,null,null,3657,null,null,3664,null,null,2892,null,null,2689,null,null,1626,null,null,953,null,null,809,null,null,474,null,null,1539,null,null,1038,null,null,1067,null,null,3283,null,null,4095,null,null,3212,null,null,2398,null,null,1603,null,null,1866,null,null,2074,null,null,1298,null,null,1044,null,null,705,null,null,1697,null,null,1679,null,null,821,null,null,3859,null,null,38
4624669,14929,3022809,18037,2167324,16279,1783171,16184,606085,11378,1177086,11141,384153,8706,123149,5056,56318,3554,66831,3912,261004,6842,94482,4620,166522,5707,855485,12978,1601860,14736,762337,11204,338445,9157,163462,6903,174983,5730,423892,10175,98364,5447,58822,4327,39542,3213,325528,8427,233176,7722,92352,4691,839523,13340,14929,null,null,18037,null,null,16279,null,null,16184,null,null,11378,null,null,11141,null,null,8706,null,null,5056,null,null,3554,null,null,3912,null,null,6842,null,null,4620,null,null,5707,null,null,12978,null,null,14736,null,null,11204,null,null,9157,null,null,6903,null,null,5730,null,null,10175,null,null,5447,null,null,4327,null,null,3213,null,null,8427,null,null,7722,null,null,4691,null,null,13340,null,null,39
1469342,7193,953552,7733,691738,6773,572234,7100,201336,5081,370898,5272,119504,3806,41847,2565,20668,1903,21179,1613,77657,3335,28036,1880,49621,2596,261814,5695,515790,7857,269993,6425,137863,5077,74283,3979,63580,3509,132130,4070,34231,2671,20328,2129,13903,1749,97899,3709,68113,3359,29786,2729,245797,6411,7193,null,null,7733,null,null,6773,null,null,7100,null,null,5081,null,null,5272,null,null,3806,null,null,2565,null,null,1903,null,null,1613,null,null,3335,null,null,1880,null,null,2596,null,null,5695,null,null,7857,null,null,6425,null,null,5077,null,null,3979,null,null,3509,null,null,4070,null,null,2671,null,null,2129,null,null,1749,null,null,3709,null,null,3359,null,null,2729,null,null,6411,null,null,40
1571678,6691,969579,10315,701454,9774,594176,9086,196071,5892,398105,7306,107278,4915,34675,3318,16359,2292,18316,2186,72603,4393,26688,2921,45915,3115,268125,7708,602099,10324,294295,9548,171978,7035,82842,4632,89136,5432,122317,6511,35500,3436,21761,2686,13739,2207,86817,5572,58864,4746,27953,2988,307804,7945,6691,null,null,10315,null,null,9774,null,null,9086,null,null,5892,null,null,7306,null,null,4915,null,null,3318,null,null,2292,null,null,2186,null,null,4393,null,null,2921,null,null,3115,null,null,7708,null,null,10324,null,null,9548,null,null,7035,null,null,4632,null,null,5432,null,null,6511,null,null,3436,null,null,2686,null,null,2207,null,null,5572,null,null,4746,null,null,2988,null,null,7945,null,null,41
4937771,13721,3382514,17950,2445250,15745,2009813,15115,681503,11219,1328310,10588,435437,8338,142019,5142,55163,3511,86856,4251,293418,7516,104331,4519,189087,5673,937264,11332,1555257,14774,705313,11063,331748,8617,147423,6582,184325,6374,373565,8597,87150,3954,48260,3587,38890,2893,286415,8448,192757,6198,93658,4956,849944,12634,13721,null,null,17950,null,null,15745,null,null,15115,null,null,11219,null,null,10588,null,null,8338,null,null,5142,null,null,3511,null,null,4251,null,null,7516,null,null,4519,null,null,5673,null,null,11332,null,null,14774,null,null,11063,null,null,8617,null,null,6582,null,null,6374,null,null,8597,null,null,3954,null,null,3587,null,null,2893,null,null,8448,null,null,6198,null,null,4956,null,null,12634,null,null,42
408239,4139,236882,4213,170881,4533,137606,4796,44165,2918,93441,3595,33275,2937,9510,1312,4227,951,5283,990,23765,2585,8501,1727,15264,1872,66001,4058,171357,5796,76567,3979,34900,3094,17009,2264,17891,1965,41667,3489,8517,1693,4420,1267,4097,1097,33150,3178,21120,2628,12030,2034,94790,4805,4139,null,null,4213,null,null,4533,null,null,4796,null,null,2918,null,null,3595,null,null,2937,null,null,1312,null,null,951,null,null,990,null,null,2585,null,null,1727,null,null,1872,null,null,4058,null,null,5796,null,null,3979,null,null,3094,null,null,2264,null,null,1965,null,null,3489,null,null,1693,null,null,1267,null,null,1097,null,null,3178,null,null,2628,null,null,2034,null,null,4805,null,null,44
1877887,10574,1288871,12866,917262,12331,731294,10577,224323,6137,506971,9228,185968,7730,50724,3998,19092,2788,31632,2860,135244,5943,48123,3911,87121,5038,371609,10271,589016,11203,307433,8853,140887,6405,73063,5181,67824,3941,166546,6391,34315,3133,18476,2465,15839,2192,132231,6119,90010,5186,42221,3234,281583,7923,10574,null,null,12866,null,null,12331,null,null,10577,null,null,6137,null,null,9228,null,null,7730,null,null,3998,null,null,2788,null,null,2860,null,null,5943,null,null,3911,null,null,5038,null,null,10271,null,null,11203,null,null,8853,null,null,6405,null,null,5181,null,null,3941,null,null,6391,null,null,3133,null,null,2465,null,null,2192,null,null,6119,null,null,5186,null,null,3234,null,null,7923,null,null,45
334003,3659,224459,3798,164182,3883,141095,3978,52701,2642,88394,3148,23087,2015,7482,1335,4306,874,3176,882,15605,1658,8063,1206,7542,1132,60277,2847,109544,3813,45804,2238,23420,1939,11911,1539,11509,1191,22384,1936,6949,1075,4281,911,2668,698,15435,1537,11095,1444,4340,933,63740,3114,3659,null,null,3798,null,null,3883,null,null,3978,null,null,2642,null,null,3148,null,null,2015,null,null,1335,null,null,874,null,null,882,null,null,1658,null,null,1206,null,null,1132,null,null,2847,null,null,3813,null,null,2238,null,null,1939,null,null,1539,null,null,1191,null,null,1936,null,null,1075,null,null,911,null,null,698,null,null,1537,null,null,1444,null,null,933,null,null,3114,null,null,46
