B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,B19001H_001M,B19001H_001EA,B19001H_001MA,B19001H_002M,B19001H_002EA,B19001H_002MA,B19001H_003M,B19001H_003EA,B19001H_003MA,B19001H_004M,B19001H_004EA,B19001H_004MA,B19001H_005M,B19001H_005EA,B19001H_005MA,B19001H_006M,B19001H_006EA,B19001H_006MA,B19001H_007M,B19001H_007EA,B19001H_007MA,B19001H_008M,B19001H_008EA,B19001H_008MA,B19001H_009M,B19001H_009EA,B19001H_009MA,B19001H_010M,B19001H_010EA,B19001H_010MA,B19001H_011M,B19001H_011EA,B19001H_011MA,B19001H_012M,B19001H_012EA,B19001H_012MA,B19001H_013M,B19001H_013EA,B19001H_013MA,B19001H_014M,B19001H_014EA,B19001H_014MA,B19001H_015M,B19001H_015EA,B19001H_015MA,B19001H_016M,B19001H_016EA,B19001H_016MA,B19001H_017M,B19001H_017EA,B19001H_017MA,state
505876,5656,29693,2713,27983,2594,27595,2440,27059,2326,26770,2236,26620,2382,23673,2553,22357,2187,22044,2253,41334,2709,56726,3496,65770,3497,42493,3343,24880,2089,21835,1811,19044,1824,5656,null,null,2713,null,null,2594,null,null,2440,null,null,2326,null,null,2236,null,null,2382,null,null,2553,null,null,2187,null,null,2253,null,null,2709,null,null,3496,null,null,3497,null,null,3343,null,null,2089,null,null,1811,null,null,1824,null,null,23
1241201,7664,49206,3146,29915,2583,35838,2519,36952,2750,36400,2702,39405,2717,36936,3174,39930,2817,37973,2927,77510,3753,108626,4353,164590,5654,142867,5746,105971,4459,134077,4447,165005,4864,7664,null,null,3146,null,null,2583,null,null,2519,null,null,2750,null,null,2702,null,null,2717,null,null,3174,null,null,2817,null,null,2927,null,null,3753,null,null,4353,null,null,5654,null,null,5746,null,null,4459,null,null,4447,null,null,4864,null,null,24
2003614,8785,84048,4132,72957,3742,71040,3952,68726,4107,62650,3861,70762,4226,70252,4052,67543,3975,61190,4008,122023,5184,171193,6116,259069,6334,218049,6799,164993,5856,199174,5987,239945,6338,8785,null,null,4132,null,null,3742,null,null,3952,null,null,4107,null,null,3861,null,null,4226,null,null,4052,null,null,3975,null,null,4008,null,null,5184,null,null,6116,null,null,6334,null,null,6799,null,null,5856,null,null,5987,null,null,6338,null,null,25
3051672,10575,173576,5742,129348,5005,148463,4112,152271,5490,144116,4817,160418,5333,146921,5033,146755,5706,135584,5599,257025,7085,327550,7838,387730,8079,272146,6836,163027,5485,155283,5117,151459,4461,10575,null,null,5742,null,null,5005,null,null,4112,null,null,5490,null,null,4817,null,null,5333,null,null,5033,null,null,5706,null,null,5599,null,null,7085,null,null,7838,null,null,8079,null,null,6836,null,null,5485,null,null,5117,null,null,4461,null,null,26
1857091,7100,71220,2993,69685,2825,68836,3226,77357,3947,69998,3692,77466,3345,77364,3805,77610,3431,74643,3565,145744,5324,197668,6163,265805,6338,197177,5797,125358,4352,133563,4921,127597,4214,7100,null,null,2993,null,null,2825,null,null,3226,null,null,3947,null,null,3692,null,null,3345,null,null,3805,null,null,3431,null,null,3565,null,null,5324,null,null,6163,null,null,6338,null,null,5797,null,null,4352,null,null,4921,null,null,4214,null,null,27
658102,6433,46787,3227,39214,3139,32419,2917,37388,3297,31608,3561,35281,3121,30923,2934,32840,3241,26877,2618,55272,3788,64326,4366,86332,4763,54438,3746,29025,2542,30083,2889,25289,2120,6433,null,null,3227,null,null,3139,null,null,2917,null,null,3297,null,null,3561,null,null,3121,null,null,2934,null,null,3241,null,null,2618,null,null,3788,null,null,4366,null,null,4763,null,null,3746,null,null,2542,null,null,2889,null,null,2120,null,null,28
1957222,9610,113096,5259,93721,4051,93337,4724,101205,4563,97015,4054,107199,4871,97845,4386,93603,4744,90370,3508,165918,6105,213835,5962,257917,6835,166033,6024,91415,4678,90970,4512,83743,4186,9610,null,null,5259,null,null,4051,null,null,4724,null,null,4563,null,null,4054,null,null,4871,null,null,4386,null,null,4744,null,null,3508,null,null,6105,null,null,5962,null,null,6835,null,null,6024,null,null,4678,null,null,4512,null,null,4186,null,null,29
378055,4220,22146,2008,22389,2374,18787,2118,20016,2043,19459,1901,22806,2330,18762,1853,20240,1888,18821,1888,30924,2869,41093,3085,48020,2767,28416,2733,16822,1901,14887,1550,14467,1432,4220,null,null,2008,null,null,2374,null,null,2118,null,null,2043,null,null,1901,null,null,2330,null,null,1853,null,null,1888,null,null,1888,null,null,2869,null,null,3085,null,null,2767,null,null,2733,null,null,1901,null,null,1550,null,null,1432,null,null,30
637971,4787,33145,2772,27877,2221,26043,2033,29768,2033,29729,2141,34263,2550,30161,2324,30876,2275,27880,2175,48988,2793,71504,3845,87227,3701,62382,3119,34110,2246,34499,2339,29519,1929,4787,null,null,2772,null,null,2221,null,null,2033,null,null,2033,null,null,2141,null,null,2550,null,null,2324,null,null,2275,null,null,2175,null,null,2793,null,null,3845,null,null,3701,null,null,3119,null,null,2246,null,null,2339,null,null,1929,null,null,31
627505,6937,33845,3045,23104,2203,29996,2697,28010,2476,29108,2417,29343,2580,26655,2589,30848,2649,24687,2148,51215,3140,67732,3196,84395,4147,59219,3865,39431,2896,34258,2475,35659,2742,6937,null,null,3045,null,null,2203,null,null,2697,null,null,2476,null,null,2417,null,null,2580,null,null,2589,null,null,2649,null,null,2148,null,null,3140,null,null,3196,null,null,4147,null,null,3865,null,null,2896,null,null,2475,null,null,2742,null,null,32
485023,5490,17377,2193,14944,1810,17020,2275,16994,1791,19377,2209,20201,1947,19668,2006,16460,2127,19186,2300,36801,3156,55322,3380,71027,4007,53473,2905,31624,2433,38858,2883,36691,2655,5490,null,null,2193,null,null,1810,null,null,2275,null,null,1791,null,null,2209,null,null,1947,null,null,2006,null,null,2127,null,null,2300,null,null,3156,null,null,3380,null,null,4007,null,null,2905,null,null,2433,null,null,2883,null,null,2655,null,null,33
1972327,9910,71155,4135,62359,4205,61728,3951,67676,3502,62162,3815,60627,3894,61861,4223,62477,3800,58513,3988,121327,4989,174570,6060,247001,7343,214173,6905,154434,5742,209964,6627,282300,6107,9910,null,null,4135,null,null,4205,null,null,3951,null,null,3502,null,null,3815,null,null,3894,null,null,4223,null,null,3800,null,null,3988,null,null,4989,null,null,6060,null,null,7343,null,null,6905,null,null,5742,null,null,6627,null,null,6107,null,null,34
359898,5318,24395,2657,18946,1927,17839,1867,19594,2152,15561,1655,16670,1902,14243,1637,17116,1888,15277,1735,27830,2704,36405,2547,47440,2618,33180,2761,19165,2202,17813,1810,18424,1934,5318,null,null,2657,null,null,1927,null,null,1867,null,null,2152,null,null,1655,null,null,1902,null,null,1637,null,null,1888,null,null,1735,null,null,2704,null,null,2547,null,null,2618,null,null,2761,null,null,2202,null,null,1810,null,null,1934,null,null,35
4484860,17524,219943,6763,175103,6138,171651,5953,188779,6427,168894,6800,178037,6018,163635,6425,165296,5942,145668,5859,302685,7981,411600,8205,572190,10821,443137,9884,301772,8409,375836,9148,500634,8518,17524,null,null,6763,null,null,6138,null,null,5953,null,null,6427,null,null,6800,null,null,6018,null,null,6425,null,null,5942,null,null,5859,null,null,7981,null,null,8205,null,null,10821,null,null,9884,null,null,8409,null,null,9148,null,null,8518,null,null,36
2666177,10661,157452,5523,131434,5699,124892,5400,129578,4530,124783,5384,134818,5201,120273,5293,131304,5304,119241,5313,220699,6308,283105,8114,349476,8638,225892,6398,128494,5443,139077,4863,145659,4778,10661,null,null,5523,null,null,5699,null,null,5400,null,null,4530,null,null,5384,null,null,5201,null,null,5293,null,null,5304,null,null,5313,null,null,6308,null,null,8114,null,null,8638,null,null,6398,null,null,5443,null,null,4863,null,null,4778,null,null,37
278248,3452,13447,1599,11008,1477,11506,1436,11189,1449,11794,1833,11766,1547,10376,1545,12153,1666,11944,1661,24431,2583,31567,2440,39751,2525,31997,3160,16851,1466,14385,1580,14083,1487,3452,null,null,1599,null,null,1477,null,null,1436,null,null,1449,null,null,1833,null,null,1547,null,null,1545,null,null,1666,null,null,1661,null,null,2583,null,null,2440,null,null,2525,null,null,3160,null,null,1466,null,null,1580,null,null,1487,null,null,38
3780991,12512,216380,7313,169060,6119,181300,6516,191615,6138,172432,6171,192348,6920,178101,6523,185029,6452,163711,6288,332874,7657,415157,7806,497809,9718,331518,8832,200700,6184,181922,5529,171035,5355,12512,null,null,7313,null,null,6119,null,null,6516,null,null,6138,null,null,6171,null,null,6920,null,null,6523,null,null,6452,null,null,6288,null,null,7657,null,null,7806,null,null,9718,null,null,8832,null,null,6184,null,null,5529,null,null,5355,null,null,39
1058931,6191,69502,3245,55255,2771,54982,3245,53681,2506,54131,2677,57864,2972,53873,3142,50672,2659,46184,2630,83895,3390,116526,3782,133390,4537,88211,3777,50142,2762,46980,2350,43643,2528,6191,null,null,3245,null,null,2771,null,null,3245,null,null,2506,null,null,2677,null,null,2972,null,null,3142,null,null,2659,null,null,2630,null,null,3390,null,null,3782,null,null,4537,null,null,3777,null,null,2762,null,null,2350,null,null,2528,null,null,40
1303070,6631,70169,4118,57811,3534,59296,4066,65274,3661,64042,4814,64319,3775,56518,3576,55750,3902,57587,3472,105013,4989,137551,5624,171277,5941,124070,5841,70922,4208,72782,3468,70689,3430,6631,null,null,4118,null,null,3534,null,null,4066,null,null,3661,null,null,4814,null,null,3775,null,null,3576,null,null,3902,null,null,3472,null,null,4989,null,null,5624,null,null,5941,null,null,5841,null,null,4208,null,null,3468,null,null,3430,null,null,41
4011754,13038,189231,6654,169716,5367,184445,6450,200515,6203,181648,5590,188678,5056,181623,5771,180207,6249,159690,5050,325181,6549,427690,9196,531382,10530,376772,8352,239988,5809,241007,5941,233981,5754,13038,null,null,6654,null,null,5367,null,null,6450,null,null,6203,null,null,5590,null,null,5056,null,null,5771,null,null,6249,null,null,5050,null,null,6549,null,null,9196,null,null,10530,null,null,8352,null,null,5809,null,null,5941,null,null,5754,null,null,42
323440,4077,17841,2256,17181,2138,12240,1761,15573,2214,13755,1852,13733,1710,13042,1772,14095,2033,11544,1690,20025,2100,32558,2804,41007,3126,34421,2737,22617,2327,23542,2162,20266,1882,4077,null,null,2256,null,null,2138,null,null,1761,null,null,2214,null,null,1852,null,null,1710,null,null,1772,null,null,2033,null,null,1690,null,null,2100,null,null,2804,null,null,3126,null,null,2737,null,null,2327,null,null,2162,null,null,1882,null,null,44
1272884,8314,73057,4343,57389,3690,54283,3801,59741,3693,59953,3401,65906,3994,56112,3872,63630,3362,58792,3745,109729,4240,136846,5331,170927,5804,115290,5771,63648,3560,65604,3571,61977,3584,8314,null,null,4343,null,null,3690,null,null,3801,null,null,3693,null,null,3401,null,null,3994,null,null,3872,null,null,3362,null,null,3745,null,null,4240,null,null,5331,null,null,5804,null,null,5771,null,null,3560,null,null,3571,null,null,3584,null,null,45
295934,2882,14191,1530,12295,1499,12017,1556,12722,1480,14460,1777,17123,1956,14072,1926,16070,1765,14064,1689,26293,2195,34483,2093,44959,2603,25389,1792,13131,1394,12607,1693,12058,1481,2882,null,null,1530,null,null,1499,null,null,1556,null,null,1480,null,null,1777,null,null,1956,null,null,1926,null,null,1765,null,null,1689,null,null,2195,null,null,2093,null,null,2603,null,null,1792,null,null,1394,null,null,1693,null,null,1481,null,null,46
1975390,10997,132029,5798,94239,3559,104143,4761,113768,6034,104024,5679,107598,5474,100586,5148,100936,5234,90047,4576,166521,5771,203138,6960,246478,6551,150205,5741,85769,4244,89026,4070,86883,3828,10997,null,null,5798,null,null,3559,null,null,4761,null,null,6034,null,null,5679,null,null,5474,null,null,5148,null,null,5234,null,null,4576,null,null,5771,null,null,6960,null,null,6551,null,null,5741,null,null,4244,null,null,4070,null,null,3828,null,null,47
4797367,15457,227406,8105,161807,6942,168166,7562,197061,7812,191761,8065,204151,7237,184077,6758,197978,7496,171132,6148,364271,8345,481245,11811,617594,10960,494174,12134,324069,8318,361302,10420,451173,9180,15457,null,null,8105,null,null,6942,null,null,7562,null,null,7812,null,null,8065,null,null,7237,null,null,6758,null,null,7496,null,null,6148,null,null,8345,null,null,11811,null,null,10960,null,null,12134,null,null,8318,null,null,10420,null,null,9180,null,null,48
785999,5051,29105,2688,22756,2371,23962,2271,27850,2731,26662,2221,33759,2926,30173,2456,35420,3053,30288,2550,67814,3814,100012,4207,122027,4826,87873,4405,51838,3394,50891,2510,45569,3166,5051,null,null,2688,null,null,2371,null,null,2271,null,null,2731,null,null,2221,null,null,2926,null,null,2456,null,null,3053,null,null,2550,null,null,3814,null,null,4207,null,null,4826,null,null,4405,null,null,3394,null,null,2510,null,null,3166,null,null,49
241391,2762,12121,1524,14669,1642,10280,1347,11992,1827,11633,1608,12232,1395,10698,1522,10151,1250,9066,1197,20005,1806,25150,1890,33688,2016,22328,1764,13560,1540,12325,1451,11493,1224,2762,null,null,1524,null,null,1642,null,null,1347,null,null,1827,null,null,1608,null,null,1395,null,null,1522,null,null,1250,null,null,1197,null,null,1806,null,null,1890,null,null,2016,null,null,1764,null,null,1540,null,null,1451,null,null,1224,null,null,50
2106106,11393,94546,5009,71927,3797,71357,3922,74468,4022,69941,3867,83232,4453,78912,4358,82323,4718,77349,4517,153777,5295,206531,6093,274933,6836,216369,5942,152621,5722,174828,5368,222992,5427,11393,null,null,5009,null,null,3797,null,null,3922,null,null,4022,null,null,3867,null,null,4453,null,null,4358,null,null,4718,null,null,4517,null,null,5295,null,null,6093,null,null,6836,null,null,5942,null,null,5722,null,null,5368,null,null,5427,null,null,51
2116805,9540,104352,5560,72162,4383,73754,4274,78779,4622,74872,4082,85003,4856,87453,4085,87364,4335,80021,3777,157808,6010,221875,5710,298462,8511,224786,6700,143106,4972,157897,5699,169111,5846,9540,null,null,5560,null,null,4383,null,null,4274,null,null,4622,null,null,4082,null,null,4856,null,null,4085,null,null,4335,null,null,3777,null,null,6010,null,null,5710,null,null,8511,null,null,6700,null,null,4972,null,null,5699,null,null,5846,null,null,53
677840,5643,63986,4055,43369,3479,43320,3379,43806,2671,40253,2884,39635,2711,36101,3163,34582,3065,27578,2718,55010,3202,64841,3882,76032,4014,46564,3639,25284,2313,20641,2394,16838,1896,5643,null,null,4055,null,null,3479,null,null,3379,null,null,2671,null,null,2884,null,null,2711,null,null,3163,null,null,3065,null,null,2718,null,null,3202,null,null,3882,null,null,4014,null,null,3639,null,null,2313,null,null,2394,null,null,1896,null,null,54
2009010,6998,87861,3427,86235,4211,88277,3476,96914,4075,90685,3970,99539,3912,92367,3825,97496,4125,87918,4209,175563,4352,221505,5875,291453,6531,193391,5090,112638,4316,99033,4186,88135,3351,6998,null,null,3427,null,null,4211,null,null,3476,null,null,4075,null,null,3970,null,null,3912,null,null,3825,null,null,4125,null,null,4209,null,null,4352,null,null,5875,null,null,6531,null,null,5090,null,null,4316,null,null,4186,null,null,3351,null,null,55
197523,3730,10169,1558,8169,1434,9699,1738,9322,1593,10123,1596,8371,1384,9836,1459,10233,1407,7492,1482,13876,1561,22715,2280,26040,2439,21306,2306,11450,1510,10415,1349,8307,1352,3730,null,null,1558,null,null,1434,null,null,1738,null,null,1593,null,null,1596,null,null,1384,null,null,1459,null,null,1407,null,null,1482,null,null,1561,null,null,2280,null,null,2439,null,null,2306,null,null,1510,null,null,1349,null,null,1352,null,null,56
12440,1755,1869,597,959,466,1248,466,661,410,1132,681,778,367,295,237,718,415,662,445,774,494,543,324,1104,568,989,521,195,254,199,225,314,406,1755,null,null,597,null,null,466,null,null,466,null,null,410,null,null,681,null,null,367,null,null,237,null,null,415,null,null,445,null,null,494,null,null,324,null,null,568,null,null,521,null,null,254,null,null,225,null,null,406,null,null,72
1267581,8929,91160,4832,68057,4069,66968,4140,70325,4078,63328,3540,68492,4057,60822,3724,58645,3911,52488,3168,105152,5352,123756,5193,161272,5600,104334,4437,59270,3360,60961,3446,52551,3179,8929,null,null,4832,null,null,4069,null,null,4140,null,null,4078,null,null,3540,null,null,4057,null,null,3724,null,null,3911,null,null,3168,null,null,5352,null,null,5193,null,null,5600,null,null,4437,null,null,3360,null,null,3446,null,null,3179,null,null,01
175255,3232,4989,1105,4228,1031,3952,726,4570,889,5494,1107,6020,1077,5644,1103,6006,1055,5508,1235,13371,1751,17964,1838,26005,2117,23003,2527,14955,1914,18850,1759,14696,1825,3232,null,null,1105,null,null,1031,null,null,726,null,null,889,null,null,1107,null,null,1077,null,null,1103,null,null,1055,null,null,1235,null,null,1751,null,null,1838,null,null,2117,null,null,2527,null,null,1914,null,null,1759,null,null,1825,null,null,02
1654637,9626,102850,5647,70086,4397,71808,3762,76038,4295,77413,3788,74468,4454,75218,4668,78052,3953,65877,3961,141467,5845,168275,6496,219790,7015,144030,5579,90426,4574,99368,4663,99471,4672,9626,null,null,5647,null,null,4397,null,null,3762,null,null,4295,null,null,3788,null,null,4454,null,null,4668,null,null,3953,null,null,3961,null,null,5845,null,null,6496,null,null,7015,null,null,5579,null,null,4574,null,null,4663,null,null,4672,null,null,04
872914,6150,66309,4594,53682,3767,48345,3812,51382,3714,49131,3361,49350,2937,44486,3092,44384,3644,40453,2922,75324,4053,89137,4453,99682,4480,64290,3899,35168,2832,31738,2572,30053,2561,6150,null,null,4594,null,null,3767,null,null,3812,null,null,3714,null,null,3361,null,null,2937,null,null,3092,null,null,3644,null,null,2922,null,null,4053,null,null,4453,null,null,4480,null,null,3899,null,null,2832,null,null,2572,null,null,2561,null,null,05
6248997,19236,291872,8645,239940,7579,220660,6611,236982,8165,206195,6434,222467,6981,200486,6945,212898,7727,193476,7448,390255,9657,562045,11034,767840,13532,637172,10424,439842,10035,583670,11831,843197,11072,19236,null,null,8645,null,null,7579,null,null,6611,null,null,8165,null,null,6434,null,null,6981,null,null,6945,null,null,7727,null,null,7448,null,null,9657,null,null,11034,null,null,13532,null,null,10424,null,null,10035,null,null,11831,null,null,11072,null,null,06
1594371,7484,68599,3665,53859,4336,53745,3612,63439,3713,55394,3208,63031,3815,63897,3871,64030,3276,59173,3825,119795,4784,169910,6541,221132,5648,167089,5664,108043,4753,129375,4883,133860,4661,7484,null,null,3665,null,null,4336,null,null,3612,null,null,3713,null,null,3208,null,null,3815,null,null,3871,null,null,3276,null,null,3825,null,null,4784,null,null,6541,null,null,5648,null,null,5664,null,null,4753,null,null,4883,null,null,4661,null,null,08
984713,6044,34942,3415,27333,2584,31622,2412,34207,2800,30877,2478,35395,2799,33791,2885,32334,2632,28627,2351,59576,3472,90547,3622,132870,5016,104539,4976,82326,3963,93373,3809,132354,4360,6044,null,null,3415,null,null,2584,null,null,2412,null,null,2800,null,null,2478,null,null,2799,null,null,2885,null,null,2632,null,null,2351,null,null,3472,null,null,3622,null,null,5016,null,null,4976,null,null,3963,null,null,3809,null,null,4360,null,null,09
239268,3464,11213,1764,7224,1243,7298,1460,8675,1349,7696,1300,12089,1930,10988,1746,9401,1590,10775,1507,18231,1930,26500,2312,35030,2772,25860,2380,17135,1817,15684,1634,15469,1473,3464,null,null,1764,null,null,1243,null,null,1460,null,null,1349,null,null,1300,null,null,1930,null,null,1746,null,null,1590,null,null,1507,null,null,1930,null,null,2312,null,null,2772,null,null,2380,null,null,1817,null,null,1634,null,null,1473,null,null,10
113641,2491,4273,1115,1595,598,1449,679,1771,801,1592,650,1738,553,1087,496,1920,662,1208,515,4287,1086,6783,971,13340,1827,13973,1618,10828,1341,16814,2061,30983,1932,2491,null,null,1115,null,null,598,null,null,679,null,null,801,null,null,650,null,null,553,null,null,496,null,null,662,null,null,515,null,null,1086,null,null,971,null,null,1827,null,null,1618,null,null,1341,null,null,2061,null,null,1932,null,null,11
