C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,C17013_001M,C17013_001EA,C17013_001MA,C17013_002M,C17013_002EA,C17013_002MA,C17013_003M,C17013_003EA,C17013_003MA,C17013_004M,C17013_004EA,C17013_004MA,C17013_005M,C17013_005EA,C17013_005MA,C17013_006M,C17013_006EA,C17013_006MA,C17013_007M,C17013_007EA,C17013_007MA,C17013_008M,C17013_008EA,C17013_008MA,C17013_009M,C17013_009EA,C17013_009MA,C17013_010M,C17013_010EA,C17013_010MA,C17013_011M,C17013_011EA,C17013_011MA,state
329554,6035,25210,2646,12151,1729,9024,1499,3518,923,517,292,304344,6105,175576,5131,106459,4506,21010,2279,1299,343,6035,null,null,2646,null,null,1729,null,null,1499,null,null,923,null,null,292,null,null,6105,null,null,5131,null,null,4506,null,null,2279,null,null,343,null,null,23
1458953,11514,92359,4595,33443,3294,38693,3209,17510,1714,2713,975,1366594,11214,610065,7819,588037,10876,147651,6006,20841,2255,11514,null,null,4595,null,null,3294,null,null,3209,null,null,1714,null,null,975,null,null,11214,null,null,7819,null,null,10876,null,null,6006,null,null,2255,null,null,24
1633661,12099,119222,5232,50602,3144,53042,4635,13381,1922,2197,605,1514439,12232,691713,9096,659999,12212,148528,6037,14199,2143,12099,null,null,5232,null,null,3144,null,null,4635,null,null,1922,null,null,605,null,null,12232,null,null,9096,null,null,12212,null,null,6037,null,null,2143,null,null,25
2476595,14487,251751,5912,96547,4595,100245,5280,43240,2783,11719,1674,2224844,14012,1141441,10674,845686,11044,210693,6883,27024,2267,14487,null,null,5912,null,null,4595,null,null,5280,null,null,2783,null,null,1674,null,null,14012,null,null,10674,null,null,11044,null,null,6883,null,null,2267,null,null,26
1367104,9317,80100,3223,31513,2183,28807,2292,14903,1825,4877,1195,1287004,9285,646472,7734,491645,7075,131192,5357,17695,2013,9317,null,null,3223,null,null,2183,null,null,2292,null,null,1825,null,null,1195,null,null,9285,null,null,7734,null,null,7075,null,null,5357,null,null,2013,null,null,27
730719,10889,120336,6510,45354,3206,52036,4520,18362,2512,4584,1207,610383,10106,304354,7711,243530,8208,56922,3815,5577,1288,10889,null,null,6510,null,null,3206,null,null,4520,null,null,2512,null,null,1207,null,null,10106,null,null,7711,null,null,8208,null,null,3815,null,null,1288,null,null,28
1527349,11298,149358,5465,58173,3185,63333,3976,22434,2961,5418,1248,1377991,12119,703473,10423,521834,10560,138246,5828,14438,2113,11298,null,null,5465,null,null,3185,null,null,3976,null,null,2961,null,null,1248,null,null,12119,null,null,10423,null,null,10560,null,null,5828,null,null,2113,null,null,29
257449,5388,20634,2259,8649,1505,8013,1379,2796,703,1176,622,236815,4995,132857,4153,78590,3365,21437,2219,3931,996,5388,null,null,2259,null,null,1505,null,null,1379,null,null,703,null,null,622,null,null,4995,null,null,4153,null,null,3365,null,null,2219,null,null,996,null,null,30
476436,5393,35279,3116,12299,1531,14097,2054,7558,1478,1325,600,441157,5177,221787,5181,161257,4406,51688,2915,6425,1245,5393,null,null,3116,null,null,1531,null,null,2054,null,null,1478,null,null,600,null,null,5177,null,null,5181,null,null,4406,null,null,2915,null,null,1245,null,null,31
670968,8716,68432,4469,26714,2916,26900,2647,11891,1849,2927,923,602536,8939,293170,7344,228855,7171,69727,4346,10784,1928,8716,null,null,4469,null,null,2916,null,null,2647,null,null,1849,null,null,923,null,null,8939,null,null,7344,null,null,7171,null,null,4346,null,null,1928,null,null,32
342912,5731,13796,1974,6541,1523,6064,1119,936,517,255,267,329116,5686,170264,4710,129736,4631,25770,2754,3346,910,5731,null,null,1974,null,null,1523,null,null,1119,null,null,517,null,null,267,null,null,5686,null,null,4710,null,null,4631,null,null,2754,null,null,910,null,null,33
2197150,15175,166157,6870,59259,4155,74722,5511,26321,2989,5855,1288,2030993,14878,843300,13808,929289,13049,226083,6469,32321,3323,15175,null,null,6870,null,null,4155,null,null,5511,null,null,2989,null,null,1288,null,null,14878,null,null,13808,null,null,13049,null,null,6469,null,null,3323,null,null,34
481127,7528,73619,4140,24414,2666,31720,2941,14136,1944,3349,815,407508,7211,209472,5940,149642,5600,41013,3379,7381,1272,7528,null,null,4140,null,null,2666,null,null,2941,null,null,1944,null,null,815,null,null,7211,null,null,5940,null,null,5600,null,null,3379,null,null,1272,null,null,35
4541583,22755,495440,10667,183620,6307,204022,7956,81725,3982,26073,2276,4046143,21981,1797002,16243,1714834,17141,452998,9728,81309,4595,22755,null,null,10667,null,null,6307,null,null,7956,null,null,3982,null,null,2276,null,null,21981,null,null,16243,null,null,17141,null,null,9728,null,null,4595,null,null,36
2542663,18509,285717,8541,111269,5708,124080,6448,43220,3480,7148,1410,2256946,18495,1152044,12877,885191,12493,200134,8033,19577,1783,18509,null,null,8541,null,null,5708,null,null,6448,null,null,3480,null,null,1410,null,null,18495,null,null,12877,null,null,12493,null,null,8033,null,null,1783,null,null,37
184904,4823,11802,1859,4314,897,5387,1444,1471,537,630,472,173102,4879,92289,3844,60680,3295,17014,1696,3119,870,4823,null,null,1859,null,null,897,null,null,1444,null,null,537,null,null,472,null,null,4879,null,null,3844,null,null,3295,null,null,1696,null,null,870,null,null,38
2929661,16417,306876,9956,122972,6663,128573,6478,46051,3348,9280,1841,2622785,15165,1348351,13376,995168,13790,249115,7834,30151,2777,16417,null,null,9956,null,null,6663,null,null,6478,null,null,3348,null,null,1841,null,null,15165,null,null,13376,null,null,13790,null,null,7834,null,null,2777,null,null,39
961731,8307,110695,3985,40711,2380,46201,2504,19351,1949,4432,836,851036,8243,428981,6635,322484,6386,88644,3284,10927,1371,8307,null,null,3985,null,null,2380,null,null,2504,null,null,1949,null,null,836,null,null,8243,null,null,6635,null,null,6386,null,null,3284,null,null,1371,null,null,40
995749,11239,84674,5250,33317,3240,35454,3254,12418,1932,3485,1259,911075,10222,478375,9282,331972,7638,86514,4354,14214,1939,11239,null,null,5250,null,null,3240,null,null,3254,null,null,1932,null,null,1259,null,null,10222,null,null,9282,null,null,7638,null,null,4354,null,null,1939,null,null,41
3150563,15900,271489,7393,106780,4988,112334,5677,42457,3274,9918,1591,2879074,16305,1441945,15144,1142176,11852,262886,7598,32067,2179,15900,null,null,7393,null,null,4988,null,null,5677,null,null,3274,null,null,1591,null,null,16305,null,null,15144,null,null,11852,null,null,7598,null,null,2179,null,null,42
247448,5295,22777,2508,9768,1920,10250,1761,2720,875,39,66,224671,5361,113187,4050,91639,4536,18109,1922,1736,614,5295,null,null,2508,null,null,1920,null,null,1761,null,null,875,null,null,66,null,null,5361,null,null,4050,null,null,4536,null,null,1922,null,null,614,null,null,44
1224695,13377,132464,5943,53163,4085,56174,3990,19508,2754,3619,974,1092231,13056,581019,10376,409793,9327,91308,5459,10111,1669,13377,null,null,5943,null,null,4085,null,null,3990,null,null,2754,null,null,974,null,null,13056,null,null,10376,null,null,9327,null,null,5459,null,null,1669,null,null,45
209986,3966,17311,1573,6465,921,6936,1294,2649,783,1261,470,192675,3965,101448,3438,69067,3024,19398,1573,2762,676,3966,null,null,1573,null,null,921,null,null,1294,null,null,783,null,null,470,null,null,3965,null,null,3438,null,null,3024,null,null,1573,null,null,676,null,null,46
1670605,13670,193414,7149,77497,4841,79829,4395,28730,3231,7358,1522,1477191,13470,761630,10139,567403,10684,132483,7038,15675,2075,13670,null,null,7149,null,null,4841,null,null,4395,null,null,3231,null,null,1522,null,null,13470,null,null,10139,null,null,10684,null,null,7038,null,null,2075,null,null,47
6602215,26303,795202,13310,243367,7438,336066,8114,174042,8522,41727,3793,5807013,28785,2484490,24227,2449175,20994,742785,13452,130563,6459,26303,null,null,13310,null,null,7438,null,null,8114,null,null,8522,null,null,3793,null,null,28785,null,null,24227,null,null,20994,null,null,13452,null,null,6459,null,null,48
711124,7895,51170,3459,17498,2117,19809,2348,10601,1737,3262,788,659954,7820,262741,6592,233171,6011,133427,4556,30615,2687,7895,null,null,3459,null,null,2117,null,null,2348,null,null,1737,null,null,788,null,null,7820,null,null,6592,null,null,6011,null,null,4556,null,null,2687,null,null,49
154421,3800,11826,1611,5291,1005,5807,1220,569,323,159,179,142595,3595,79915,2940,51186,2595,9623,1109,1871,580,3800,null,null,1611,null,null,1005,null,null,1220,null,null,323,null,null,179,null,null,3595,null,null,2940,null,null,2595,null,null,1109,null,null,580,null,null,50
2063049,16402,156560,6799,60011,3802,70080,5230,22320,2637,4149,1233,1906489,16860,899123,12259,789193,11687,193511,7109,24662,2362,16402,null,null,6799,null,null,3802,null,null,5230,null,null,2637,null,null,1233,null,null,16860,null,null,12259,null,null,11687,null,null,7109,null,null,2362,null,null,51
1784043,12484,127482,5325,53325,3782,49231,3866,19668,2149,5258,1173,1656561,12643,817464,11263,639580,10437,171241,6717,28276,2806,12484,null,null,5325,null,null,3782,null,null,3866,null,null,2149,null,null,1173,null,null,12643,null,null,11263,null,null,10437,null,null,6717,null,null,2806,null,null,53
467396,6711,60187,3948,26457,2209,25176,3115,7486,1464,1068,445,407209,6986,222764,6088,151870,5207,29345,2739,3230,836,6711,null,null,3948,null,null,2209,null,null,3115,null,null,1464,null,null,445,null,null,6986,null,null,6088,null,null,5207,null,null,2739,null,null,836,null,null,54
1460922,9966,112239,5484,46943,3196,45706,3843,14905,1797,4685,1359,1348683,10858,717170,8818,490330,7368,127002,4711,14181,1656,9966,null,null,5484,null,null,3196,null,null,3843,null,null,1797,null,null,1359,null,null,10858,null,null,8818,null,null,7368,null,null,4711,null,null,1656,null,null,55
145524,4006,9154,1441,4751,1116,2531,839,1746,546,126,105,136370,3906,74614,3411,45676,2734,14044,1738,2036,535,4006,null,null,1441,null,null,1116,null,null,839,null,null,546,null,null,105,null,null,3906,null,null,3411,null,null,2734,null,null,1738,null,null,535,null,null,56
836332,9750,329347,7759,131870,5303,163363,6249,30268,2735,3846,973,506985,8881,236998,6727,234128,6481,32481,3120,3378,756,9750,null,null,7759,null,null,5303,null,null,6249,null,null,2735,null,null,973,null,null,8881,null,null,6727,null,null,6481,null,null,3120,null,null,756,null,null,72
1208362,12930,153533,6747,62524,4638,66638,4043,20270,2640,4101,1175,1054829,12563,545392,9788,409775,9322,91618,5453,8044,1447,12930,null,null,6747,null,null,4638,null,null,4043,null,null,2640,null,null,1175,null,null,12563,null,null,9788,null,null,9322,null,null,5453,null,null,1447,null,null,01
164102,4083,11031,1425,3575,884,3615,660,2427,702,1414,595,153071,3995,68005,2975,63747,3563,16565,1729,4754,963,4083,null,null,1425,null,null,884,null,null,660,null,null,702,null,null,595,null,null,3995,null,null,2975,null,null,3563,null,null,1729,null,null,963,null,null,02
1648739,12489,196536,6247,66229,3477,78256,3973,38741,2977,13310,1779,1452203,12382,730268,9515,520349,10188,168870,6718,32716,2842,12489,null,null,6247,null,null,3477,null,null,3973,null,null,2977,null,null,1779,null,null,12382,null,null,9515,null,null,10188,null,null,6718,null,null,2842,null,null,04
747917,9249,92514,4600,37199,3396,36920,3592,15023,2112,3372,989,655403,8698,336611,8181,247138,7169,64301,3834,7353,1330,9249,null,null,4600,null,null,3396,null,null,3592,null,null,2112,null,null,989,null,null,8698,null,null,8181,null,null,7169,null,null,3834,null,null,1330,null,null,05
8887761,26268,929253,15252,278901,6975,399081,10399,198036,7847,53235,3884,7958508,29205,3192075,23022,3430846,25559,1105212,16807,230375,7499,26268,null,null,15252,null,null,6975,null,null,10399,null,null,7847,null,null,3884,null,null,29205,null,null,23022,null,null,25559,null,null,16807,null,null,7499,null,null,06
1347936,10110,94425,5097,33972,2751,39287,3652,17431,2027,3735,1013,1253511,11197,607675,9407,496575,9456,133141,5411,16120,2086,10110,null,null,5097,null,null,2751,null,null,3652,null,null,2027,null,null,1013,null,null,11197,null,null,9407,null,null,9456,null,null,5411,null,null,2086,null,null,08
880600,11466,60300,4330,23974,2684,27650,3035,7661,1496,1015,453,820300,10426,390137,7987,346325,8566,77073,4216,6765,1296,11466,null,null,4330,null,null,2684,null,null,3035,null,null,1496,null,null,453,null,null,10426,null,null,7987,null,null,8566,null,null,4216,null,null,1296,null,null,09
232433,5605,18768,2095,8222,1398,7358,1444,2607,962,581,413,213665,5418,112033,4937,80540,4016,17546,2143,3546,1056,5605,null,null,2095,null,null,1398,null,null,1444,null,null,962,null,null,413,null,null,5418,null,null,4937,null,null,4016,null,null,2143,null,null,1056,null,null,10
122732,3407,16834,1966,6204,1341,7933,1435,1656,762,1041,691,105898,3566,56097,3084,42141,2921,6525,1247,1135,557,3407,null,null,1966,null,null,1341,null,null,1435,null,null,762,null,null,691,null,null,3566,null,null,3084,null,null,2921,null,null,1247,null,null,557,null,null,11
