B19069_001E,B19069_001M,B19069_001M,B19069_001EA,B19069_001MA,state
41049586800,861202078,861202078,null,null,12
16826034600,570076468,570076468,null,null,13
3072832400,149012150,149012150,null,null,15
2455577500,145322179,145322179,null,null,16
23842089400,571283114,571283114,null,null,17
9211633000,390509388,390509388,null,null,18
4247243100,171647114,171647114,null,null,19
4202301200,187760900,187760900,null,null,20
7726409800,281199316,281199316,null,null,21
6750065300,255872720,255872720,null,null,22
2458438700,238307602,238307602,null,null,23
15658821400,393766075,393766075,null,null,24
11901864500,444361970,444361970,null,null,25
19227526100,414772973,414772973,null,null,26
8682898900,270534509,270534509,null,null,27
4528934000,239022092,239022092,null,null,28
10562260700,337953510,337953510,null,null,29
1945383500,125165155,125165155,null,null,30
2310695800,107787315,107787315,null,null,31
5671115300,211303076,211303076,null,null,32
2628310700,257438295,257438295,null,null,33
16652288800,467651408,467651408,null,null,34
4490715200,243566797,243566797,null,null,35
36552915400,640783271,640783271,null,null,36
17381415600,539097275,539097275,null,null,37
815808900,61844720,61844720,null,null,38
24101217000,723207699,723207699,null,null,39
5579403700,245659282,245659282,null,null,40
8742659900,370520681,370520681,null,null,41
22702473700,478096038,478096038,null,null,42
1938766800,118658466,118658466,null,null,44
9711868700,360339198,360339198,null,null,45
1088269600,85666090,85666090,null,null,46
10967748000,363101465,363101465,null,null,47
35197114200,792234294,792234294,null,null,48
4300284600,514595688,514595688,null,null,49
1066661000,83118695,83118695,null,null,50
21133942100,505947980,505947980,null,null,51
14533435100,420785696,420785696,null,null,53
3493948600,209342858,209342858,null,null,54
9921882300,320993760,320993760,null,null,55
1040482800,152298855,152298855,null,null,56
3371096300,158460011,158460011,null,null,72
9507074500,398286916,398286916,null,null,01
1436766100,116349514,116349514,null,null,02
13202449000,335622656,335622656,null,null,04
4133024100,165921109,165921109,null,null,05
66238377900,893844622,893844622,null,null,06
10679871900,402163358,402163358,null,null,08
7605321900,321748675,321748675,null,null,09
2385206600,213611597,213611597,null,null,10
1764956600,234574805,234574805,null,null,11
