B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,B03002_001M,B03002_001EA,B03002_001MA,B03002_002M,B03002_002EA,B03002_002MA,B03002_003M,B03002_003EA,B03002_003MA,B03002_004M,B03002_004EA,B03002_004MA,B03002_005M,B03002_005EA,B03002_005MA,B03002_006M,B03002_006EA,B03002_006MA,B03002_007M,B03002_007EA,B03002_007MA,B03002_008M,B03002_008EA,B03002_008MA,B03002_009M,B03002_009EA,B03002_009MA,B03002_010M,B03002_010EA,B03002_010MA,B03002_011M,B03002_011EA,B03002_011MA,B03002_012M,B03002_012EA,B03002_012MA,B03002_013M,B03002_013EA,B03002_013MA,B03002_014M,B03002_014EA,B03002_014MA,B03002_015M,B03002_015EA,B03002_015MA,B03002_016M,B03002_016EA,B03002_016MA,B03002_017M,B03002_017EA,B03002_017MA,B03002_018M,B03002_018EA,B03002_018MA,B03002_019M,B03002_019EA,B03002_019MA,B03002_020M,B03002_020EA,B03002_020MA,B03002_021M,B03002_021EA,B03002_021MA,state
1331479,-555555555,1310765,785,1243607,525,17963,1738,7130,1043,17499,1510,214,200,900,412,23452,2252,265,286,23187,2172,20714,785,13513,1445,2000,1072,763,543,0,172,0,172,1550,611,2888,1081,404,322,2484,963,-555555555,null,*****,785,null,null,525,null,null,1738,null,null,1043,null,null,1510,null,null,200,null,null,412,null,null,2252,null,null,286,null,null,2172,null,null,785,null,null,1445,null,null,1072,null,null,543,null,null,172,null,null,172,null,null,611,null,null,1081,null,null,322,null,null,963,null,null,23
6016447,-555555555,5429717,252,3092525,1782,1765641,8713,12217,1828,374779,4843,2101,1092,15752,2790,166702,9539,5944,2458,160758,9257,586730,252,304730,12710,27952,3957,3017,1572,1739,799,379,309,214574,12118,34339,5496,15748,3620,18591,3608,-555555555,null,*****,252,null,null,1782,null,null,8713,null,null,1828,null,null,4843,null,null,1092,null,null,2790,null,null,9539,null,null,2458,null,null,9257,null,null,252,null,null,12710,null,null,3957,null,null,1572,null,null,799,null,null,309,null,null,12118,null,null,5496,null,null,3620,null,null,3608,null,null,24
6811779,-555555555,6032083,1053,4928862,6399,456681,7410,8154,1475,438614,5561,3006,1447,59495,7272,137271,8110,10523,2278,126748,7734,779696,1053,421313,14619,49996,6182,4393,1477,2231,835,752,533,225917,13324,75094,7307,19538,3513,55556,7152,-555555555,null,*****,1053,null,null,6399,null,null,7410,null,null,1475,null,null,5561,null,null,1447,null,null,7272,null,null,8110,null,null,2278,null,null,7734,null,null,1053,null,null,14619,null,null,6182,null,null,1477,null,null,835,null,null,533,null,null,13324,null,null,7307,null,null,3513,null,null,7152,null,null,25
9928300,-555555555,9436870,741,7474930,2554,1347079,8863,42919,2572,291323,4679,2462,770,15319,2866,262838,9941,6589,1512,256249,9591,491430,741,318551,9832,16257,3272,8242,2210,1191,489,505,310,103302,8589,43382,5186,19946,3587,23436,3566,-555555555,null,*****,741,null,null,2554,null,null,8863,null,null,2572,null,null,4679,null,null,770,null,null,2866,null,null,9941,null,null,1512,null,null,9591,null,null,741,null,null,9832,null,null,3272,null,null,2210,null,null,489,null,null,310,null,null,8589,null,null,5186,null,null,3587,null,null,3566,null,null,26
5519952,-555555555,5231492,788,4444184,2188,325256,5540,57795,2495,257673,4440,1255,468,7324,1889,138005,7481,3183,1597,134822,6985,288460,788,152382,5929,6052,2002,5434,1289,1226,756,197,202,104528,6652,18641,2723,11053,2169,7588,1931,-555555555,null,*****,788,null,null,2188,null,null,5540,null,null,2495,null,null,4440,null,null,468,null,null,1889,null,null,7481,null,null,1597,null,null,6985,null,null,788,null,null,5929,null,null,2002,null,null,1289,null,null,756,null,null,202,null,null,6652,null,null,2723,null,null,2169,null,null,1931,null,null,27
2988726,-555555555,2901993,2997,1698241,978,1131449,6136,12939,1518,26685,2259,631,519,2529,1230,29519,4601,672,485,28847,4632,86733,2997,50493,4180,3509,1535,321,222,23,57,0,213,28054,4270,4333,1629,1258,770,3075,1529,-555555555,null,*****,2997,null,null,978,null,null,6136,null,null,1518,null,null,2259,null,null,519,null,null,1230,null,null,4601,null,null,485,null,null,4632,null,null,2997,null,null,4180,null,null,1535,null,null,222,null,null,57,null,null,213,null,null,4270,null,null,1629,null,null,770,null,null,1529,null,null,28
6093000,-555555555,5849433,1739,4852074,2661,698734,6984,27492,3041,116024,3534,7521,1982,10479,2983,137109,8212,2435,986,134674,8123,243567,1739,159433,6063,4212,1377,3396,1057,1311,688,1672,1084,60552,6163,12991,2268,7440,1855,5551,1373,-555555555,null,*****,1739,null,null,2661,null,null,6984,null,null,3041,null,null,3534,null,null,1982,null,null,2983,null,null,8212,null,null,986,null,null,8123,null,null,1739,null,null,6063,null,null,1377,null,null,1057,null,null,688,null,null,1084,null,null,6163,null,null,2268,null,null,1855,null,null,1373,null,null,29
1042520,-555555555,1005430,1084,900884,698,3439,985,62998,2387,8326,1411,547,320,574,601,28662,2674,322,294,28340,2660,37090,1084,26490,1719,510,399,3233,897,106,128,31,51,3164,977,3556,1199,1164,530,2392,1030,-555555555,null,*****,1084,null,null,698,null,null,985,null,null,2387,null,null,1411,null,null,320,null,null,601,null,null,2674,null,null,294,null,null,2660,null,null,1084,null,null,1719,null,null,399,null,null,897,null,null,128,null,null,51,null,null,977,null,null,1199,null,null,530,null,null,1030,null,null,30
1907116,-555555555,1704667,391,1519945,1020,87110,2983,13963,1292,41133,3290,1200,572,1719,974,39597,4131,530,374,39067,4098,202449,391,154918,5893,2769,1559,1902,694,415,429,27,32,36629,5669,5789,1329,2905,942,2884,972,-555555555,null,*****,391,null,null,1020,null,null,2983,null,null,1292,null,null,3290,null,null,572,null,null,974,null,null,4131,null,null,374,null,null,4098,null,null,391,null,null,5893,null,null,1559,null,null,694,null,null,429,null,null,32,null,null,5669,null,null,1329,null,null,942,null,null,972,null,null,31
2940058,-555555555,2103432,-555555555,1463596,1646,249544,4700,26593,1897,240323,4638,18016,841,6566,1686,98794,7143,2009,682,96785,7100,836626,-555555555,503094,14533,11449,3025,7674,2767,4050,1470,2224,1501,267727,14201,40408,6096,20203,4180,20205,4022,-555555555,null,*****,-555555555,null,*****,1646,null,null,4700,null,null,1897,null,null,4638,null,null,841,null,null,1686,null,null,7143,null,null,682,null,null,7100,null,null,-555555555,null,*****,14533,null,null,3025,null,null,2767,null,null,1470,null,null,1501,null,null,14201,null,null,6096,null,null,4180,null,null,4022,null,null,32
1334795,-555555555,1287524,886,1211076,980,15837,1602,1336,748,32455,2250,66,87,1645,1020,25109,2883,712,641,24397,2739,47271,886,36079,2565,834,689,114,122,224,286,0,187,6412,1951,3608,1103,1798,726,1810,779,-555555555,null,*****,886,null,null,980,null,null,1602,null,null,748,null,null,2250,null,null,87,null,null,1020,null,null,2883,null,null,641,null,null,2739,null,null,886,null,null,2565,null,null,689,null,null,122,null,null,286,null,null,187,null,null,1951,null,null,1103,null,null,726,null,null,779,null,null,33
8944469,-555555555,7157800,-555555555,4966755,4507,1130491,8225,8810,1274,849117,6132,2840,1656,40991,5698,158796,8920,17785,3283,141011,8867,1786669,-555555555,1124153,21512,64094,7152,11375,2899,5064,1601,914,590,502539,19324,78530,7452,39491,4596,39039,5154,-555555555,null,*****,-555555555,null,*****,4507,null,null,8225,null,null,1274,null,null,6132,null,null,1656,null,null,5698,null,null,8920,null,null,3283,null,null,8867,null,null,-555555555,null,*****,21512,null,null,7152,null,null,2899,null,null,1601,null,null,590,null,null,19324,null,null,7452,null,null,4596,null,null,5154,null,null,34
2081015,-555555555,1071139,-555555555,787250,1938,37782,2373,178176,2835,30149,1760,1077,673,4299,1744,32406,3648,2647,1137,29759,3262,1009876,-555555555,752384,11425,3261,1283,15957,3299,2197,1438,351,409,202227,10836,33499,4931,22061,3839,11438,2563,-555555555,null,*****,-555555555,null,*****,1938,null,null,2373,null,null,2835,null,null,1760,null,null,673,null,null,1744,null,null,3648,null,null,1137,null,null,3262,null,null,-555555555,null,*****,11425,null,null,1283,null,null,3299,null,null,1438,null,null,409,null,null,10836,null,null,4931,null,null,3839,null,null,2563,null,null,35
19745289,-555555555,15997675,416,10962313,6417,2829419,12042,45228,3758,1654883,11344,6491,1702,106193,9582,393148,16062,36184,4931,356964,14964,3747614,416,1568150,29444,251115,14062,27824,4525,13153,2276,2745,1183,1660914,33170,223713,13783,111897,11110,111816,8810,-555555555,null,*****,416,null,null,6417,null,null,12042,null,null,3758,null,null,11344,null,null,1702,null,null,9582,null,null,16062,null,null,4931,null,null,14964,null,null,416,null,null,29444,null,null,14062,null,null,4525,null,null,2276,null,null,1183,null,null,33170,null,null,13783,null,null,11110,null,null,8810,null,null,36
10146788,-555555555,9215678,1223,6438334,2989,2144650,10177,108345,3130,273281,4293,5376,1081,19620,4474,226072,10842,5751,1793,220321,10704,931110,1223,550731,13998,37562,6049,12498,3524,2147,1171,705,544,284673,13430,42794,5356,20380,4015,22414,3954,-555555555,null,*****,1223,null,null,2989,null,null,10177,null,null,3130,null,null,4293,null,null,1081,null,null,4474,null,null,10842,null,null,1793,null,null,10704,null,null,1223,null,null,13998,null,null,6049,null,null,3524,null,null,1171,null,null,544,null,null,13430,null,null,5356,null,null,4015,null,null,3954,null,null,37
757953,-555555555,731519,1860,644710,219,18815,2301,40676,2213,9111,1755,233,278,127,99,17847,2495,149,157,17698,2510,26434,1861,16209,3056,435,406,973,501,89,114,0,155,4987,2090,3741,1417,2731,1320,1010,689,-555555555,null,*****,1860,null,null,219,null,null,2301,null,null,2213,null,null,1755,null,null,278,null,null,99,null,null,2495,null,null,157,null,null,2510,null,null,1861,null,null,3056,null,null,406,null,null,501,null,null,114,null,null,155,null,null,2090,null,null,1417,null,null,1320,null,null,689,null,null,38
11614373,-555555555,11194292,1636,9216496,3128,1421393,10007,15138,2396,237401,3712,3218,889,19951,3602,280695,10428,8097,2347,272598,10371,420081,1636,259725,10065,22117,3130,2943,950,1624,834,813,534,89122,7982,43737,5246,16856,2630,26881,4786,-555555555,null,*****,1636,null,null,3128,null,null,10007,null,null,2396,null,null,3712,null,null,889,null,null,3602,null,null,10428,null,null,2347,null,null,10371,null,null,1636,null,null,10065,null,null,3130,null,null,950,null,null,834,null,null,534,null,null,7982,null,null,5246,null,null,2630,null,null,4786,null,null,39
3923561,-555555555,3519625,-555555555,2595562,1047,281976,4554,283500,6102,78185,3012,5717,1065,4059,1495,270626,7409,2386,1092,268240,7600,403936,-555555555,245905,8143,5397,1212,14448,3060,1061,439,426,501,103719,7348,32980,3714,11734,2040,21246,3455,-555555555,null,*****,-555555555,null,*****,1047,null,null,4554,null,null,6102,null,null,3012,null,null,1065,null,null,1495,null,null,7409,null,null,1092,null,null,7600,null,null,-555555555,null,*****,8143,null,null,1212,null,null,3060,null,null,439,null,null,501,null,null,7348,null,null,3714,null,null,2040,null,null,3455,null,null,40
4093465,-555555555,3570897,-555555555,3119464,1806,75516,3829,36097,3366,167053,4856,13830,2378,5961,1721,152976,7066,3203,1404,149773,7347,522568,-555555555,336346,12696,4059,1678,9329,2799,2406,1087,993,961,114818,10419,54617,6936,13282,3198,41335,6629,-555555555,null,*****,-555555555,null,*****,1806,null,null,3829,null,null,3366,null,null,4856,null,null,2378,null,null,1721,null,null,7066,null,null,1404,null,null,7347,null,null,-555555555,null,*****,12696,null,null,1678,null,null,2799,null,null,1087,null,null,961,null,null,10419,null,null,6936,null,null,3198,null,null,6629,null,null,41
12784227,-555555555,11884225,1330,9832127,3145,1351705,9163,13312,1807,420202,5099,2446,852,19352,4449,245081,10569,11714,3158,233367,10023,900002,1330,508750,15035,55342,6921,10244,3057,2978,1483,971,553,243044,13342,78673,7521,29676,4753,48997,6408,-555555555,null,*****,1330,null,null,3145,null,null,9163,null,null,1807,null,null,5099,null,null,852,null,null,4449,null,null,10569,null,null,3158,null,null,10023,null,null,1330,null,null,15035,null,null,6921,null,null,3057,null,null,1483,null,null,553,null,null,13342,null,null,7521,null,null,4753,null,null,6408,null,null,42
1056426,-555555555,899074,-555555555,768815,2294,58523,2899,2913,950,36176,2125,1237,928,6210,2215,25200,3660,4138,1829,21062,3149,157352,-555555555,81290,6367,9003,3075,2391,1409,699,417,200,234,56082,5882,7687,2191,2789,1173,4898,1812,-555555555,null,*****,-555555555,null,*****,2294,null,null,2899,null,null,950,null,null,2125,null,null,928,null,null,2215,null,null,3660,null,null,1829,null,null,3149,null,null,-555555555,null,*****,6367,null,null,3075,null,null,1409,null,null,417,null,null,234,null,null,5882,null,null,2191,null,null,1173,null,null,1812,null,null,44
4961119,-555555555,4688328,3468,3161469,2864,1328097,8567,13805,2261,75511,3674,2179,1082,12827,3707,94440,7860,1402,610,93038,7911,272791,3468,181083,9187,9547,2797,2205,1402,1359,744,382,397,64559,8100,13656,2907,7756,1929,5900,1771,-555555555,null,*****,3468,null,null,2864,null,null,8567,null,null,2261,null,null,3674,null,null,1082,null,null,3707,null,null,7860,null,null,610,null,null,7911,null,null,3468,null,null,9187,null,null,2797,null,null,1402,null,null,744,null,null,397,null,null,8100,null,null,2907,null,null,1929,null,null,1771,null,null,45
865454,-555555555,833227,1422,713315,376,14332,1414,73570,2976,12901,1796,151,234,280,342,18678,2357,74,152,18604,2398,32227,1422,19624,2707,192,163,3808,1553,52,86,67,88,5614,1937,2870,1112,1482,927,1388,795,-555555555,null,*****,1422,null,null,376,null,null,1414,null,null,2976,null,null,1796,null,null,234,null,null,342,null,null,2357,null,null,152,null,null,2398,null,null,1422,null,null,2707,null,null,163,null,null,1553,null,null,86,null,null,88,null,null,1937,null,null,1112,null,null,927,null,null,795,null,null,46
6651194,-555555555,6303752,2164,4929450,2243,1105799,8462,15049,2480,115106,3858,4732,2290,8919,2707,124697,9328,3934,1437,120763,8737,347442,2164,248028,8687,8635,2694,4004,1589,1269,722,66,99,70287,7070,15153,2723,8121,2265,7032,2046,-555555555,null,*****,2164,null,null,2243,null,null,8462,null,null,2480,null,null,3858,null,null,2290,null,null,2707,null,null,9328,null,null,1437,null,null,8737,null,null,2164,null,null,8687,null,null,2694,null,null,1589,null,null,722,null,null,99,null,null,7070,null,null,2723,null,null,2265,null,null,2046,null,null,47
27862596,-555555555,16979317,217,11843864,5014,3270776,14547,67038,4435,1281698,10510,20254,2694,38404,5355,457283,16630,21710,4681,435573,15979,10883279,217,8858845,41680,91507,10693,68237,7935,18602,3463,4974,1773,1583683,39775,257431,14297,122879,9910,134552,10914,-555555555,null,*****,217,null,null,5014,null,null,14547,null,null,4435,null,null,10510,null,null,2694,null,null,5355,null,null,16630,null,null,4681,null,null,15979,null,null,217,null,null,41680,null,null,10693,null,null,7935,null,null,3463,null,null,1773,null,null,39775,null,null,14297,null,null,9910,null,null,10914,null,null,48
3051217,-555555555,2630777,-555555555,2401230,1818,30915,2907,26769,2003,69181,3265,28870,2118,3070,1370,70742,5186,2858,1420,67884,4835,420440,-555555555,232053,10138,1885,830,4933,2333,969,763,593,460,161705,9879,18302,3545,10861,2416,7441,1934,-555555555,null,*****,-555555555,null,*****,1818,null,null,2907,null,null,2003,null,null,3265,null,null,2118,null,null,1370,null,null,5186,null,null,1420,null,null,4835,null,null,-555555555,null,*****,10138,null,null,830,null,null,2333,null,null,763,null,null,460,null,null,9879,null,null,3545,null,null,2416,null,null,1934,null,null,49
624594,-555555555,612048,1061,580616,446,7307,1024,2113,923,9406,1088,252,261,727,507,11627,1612,347,270,11280,1552,12546,1061,8763,879,586,301,64,108,0,151,0,151,2436,1322,697,445,212,148,485,450,-555555555,null,*****,1061,null,null,446,null,null,1024,null,null,923,null,null,1088,null,null,261,null,null,507,null,null,1612,null,null,270,null,null,1552,null,null,1061,null,null,879,null,null,301,null,null,108,null,null,151,null,null,151,null,null,1322,null,null,445,null,null,148,null,null,450,null,null,50
8411808,-555555555,7651197,3151,5235564,2770,1575478,10985,19718,2946,527900,7315,6769,1901,23107,3877,262661,12056,10199,2698,252462,11452,760611,3151,471471,11727,26390,3507,3438,1442,4420,1000,1610,803,205520,11989,47762,4416,24862,3475,22900,3357,-555555555,null,*****,3151,null,null,2770,null,null,10985,null,null,2946,null,null,7315,null,null,1901,null,null,3877,null,null,12056,null,null,2698,null,null,11452,null,null,3151,null,null,11727,null,null,3507,null,null,1442,null,null,1000,null,null,803,null,null,11989,null,null,4416,null,null,3475,null,null,3357,null,null,51
7288000,-555555555,6381549,882,5053546,1957,254841,7763,79382,4552,591025,8390,46683,2937,10670,2638,345402,13206,4779,1454,340623,12872,906451,882,463056,13873,12136,3154,15255,3666,6190,1952,1499,1146,339581,13439,68734,7285,30630,4481,38104,5421,-555555555,null,*****,882,null,null,1957,null,null,7763,null,null,4552,null,null,8390,null,null,2937,null,null,2638,null,null,13206,null,null,1454,null,null,12872,null,null,882,null,null,13873,null,null,3154,null,null,3666,null,null,1952,null,null,1146,null,null,13439,null,null,7285,null,null,4481,null,null,5421,null,null,53
1831102,-555555555,1804319,2423,1684936,2541,68738,3213,3734,1230,13777,1617,404,375,3361,1493,29369,3344,158,124,29211,3319,26783,2423,19259,2572,983,669,117,124,356,460,0,193,4133,1015,1935,672,1241,704,694,313,-555555555,null,*****,2423,null,null,2541,null,null,3213,null,null,1230,null,null,1617,null,null,375,null,null,1493,null,null,3344,null,null,124,null,null,3319,null,null,2423,null,null,2572,null,null,669,null,null,124,null,null,460,null,null,193,null,null,1015,null,null,672,null,null,704,null,null,313,null,null,54
5778709,-555555555,5391694,573,4718160,1374,355473,4430,48653,2311,154748,3128,987,372,3230,979,110443,6381,3265,1158,107178,6351,387015,573,223528,8118,6180,1964,3955,1531,504,291,547,409,122414,7721,29887,4253,14534,3038,15353,3133,-555555555,null,*****,573,null,null,1374,null,null,4430,null,null,2311,null,null,3128,null,null,372,null,null,979,null,null,6381,null,null,1158,null,null,6351,null,null,573,null,null,8118,null,null,1964,null,null,1531,null,null,291,null,null,409,null,null,7721,null,null,4253,null,null,3038,null,null,3133,null,null,55
585501,-555555555,529237,683,494078,768,5400,1450,12328,1443,5815,1329,173,217,211,376,11232,1799,543,628,10689,1737,56264,683,44741,2263,570,412,866,526,197,282,247,330,5571,1872,4072,1253,1269,583,2803,1103,-555555555,null,*****,683,null,null,768,null,null,1450,null,null,1443,null,null,1329,null,null,217,null,null,376,null,null,1799,null,null,628,null,null,1737,null,null,683,null,null,2263,null,null,412,null,null,526,null,null,282,null,null,330,null,null,1872,null,null,1253,null,null,583,null,null,1103,null,null,56
3411307,-555555555,45466,5205,36168,4848,2517,919,225,220,2067,986,89,95,2251,937,2149,1197,239,260,1910,1153,3365841,5205,2242563,20489,392552,12399,7857,2372,3624,1074,104,170,573435,19625,145706,10156,16675,2761,129031,9894,-555555555,null,*****,5205,null,null,4848,null,null,919,null,null,220,null,null,986,null,null,95,null,null,937,null,null,1197,null,null,260,null,null,1153,null,null,5205,null,null,20489,null,null,12399,null,null,2372,null,null,1074,null,null,170,null,null,19625,null,null,10156,null,null,2761,null,null,9894,null,null,72
4863300,-555555555,4663614,1768,3197147,1701,1294572,7002,21225,2500,65100,3675,1341,540,7537,2790,76692,6944,1956,1096,74736,6939,199686,1768,119237,6606,6530,2635,3284,1549,511,482,162,210,62796,6106,7166,1884,4278,1452,2888,1128,-555555555,null,*****,1768,null,null,1701,null,null,7002,null,null,2500,null,null,3675,null,null,540,null,null,2790,null,null,6944,null,null,1096,null,null,6939,null,null,1768,null,null,6606,null,null,2635,null,null,1549,null,null,482,null,null,210,null,null,6106,null,null,1884,null,null,1452,null,null,1128,null,null,01
741894,-555555555,690590,276,452757,719,21768,1683,104362,3286,44235,2934,9766,839,1741,1063,55961,5038,1176,959,54785,4943,51304,276,25138,3198,1985,1159,3694,1489,1345,1188,171,277,10971,3120,8000,2046,1295,644,6705,1918,-555555555,null,*****,276,null,null,719,null,null,1683,null,null,3286,null,null,2934,null,null,839,null,null,1063,null,null,5038,null,null,959,null,null,4943,null,null,276,null,null,3198,null,null,1159,null,null,1489,null,null,1188,null,null,277,null,null,3120,null,null,2046,null,null,644,null,null,1918,null,null,02
