B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,B23006_001M,B23006_001EA,B23006_001MA,B23006_002M,B23006_002EA,B23006_002MA,B23006_003M,B23006_003EA,B23006_003MA,B23006_004M,B23006_004EA,B23006_004MA,B23006_005M,B23006_005EA,B23006_005MA,B23006_006M,B23006_006EA,B23006_006MA,B23006_007M,B23006_007EA,B23006_007MA,B23006_008M,B23006_008EA,B23006_008MA,B23006_009M,B23006_009EA,B23006_009MA,B23006_010M,B23006_010EA,B23006_010MA,B23006_011M,B23006_011EA,B23006_011MA,B23006_012M,B23006_012EA,B23006_012MA,B23006_013M,B23006_013EA,B23006_013MA,B23006_014M,B23006_014EA,B23006_014MA,B23006_015M,B23006_015EA,B23006_015MA,B23006_016M,B23006_016EA,B23006_016MA,B23006_017M,B23006_017EA,B23006_017MA,B23006_018M,B23006_018EA,B23006_018MA,B23006_019M,B23006_019EA,B23006_019MA,B23006_020M,B23006_020EA,B23006_020MA,B23006_021M,B23006_021EA,B23006_021MA,B23006_022M,B23006_022EA,B23006_022MA,B23006_023M,B23006_023EA,B23006_023MA,B23006_024M,B23006_024EA,B23006_024MA,B23006_025M,B23006_025EA,B23006_025MA,B23006_026M,B23006_026EA,B23006_026MA,B23006_027M,B23006_027EA,B23006_027MA,B23006_028M,B23006_028EA,B23006_028MA,B23006_029M,B23006_029EA,B23006_029MA,state
709917,1534,43456,3583,22356,2285,0,172,22356,2285,20259,2309,2097,634,21100,2551,226420,7560,161754,6412,350,309,161404,6465,151850,6286,9554,2027,64666,3328,221139,5652,175313,5250,539,273,174774,5278,170433,5294,4341,1142,45826,2961,218902,7149,192888,6670,455,367,192433,6594,189831,6515,2602,847,26014,2664,1534,null,null,3583,null,null,2285,null,null,172,null,null,2285,null,null,2309,null,null,634,null,null,2551,null,null,7560,null,null,6412,null,null,309,null,null,6465,null,null,6286,null,null,2027,null,null,3328,null,null,5652,null,null,5250,null,null,273,null,null,5278,null,null,5294,null,null,1142,null,null,2961,null,null,7149,null,null,6670,null,null,367,null,null,6594,null,null,6515,null,null,847,null,null,2664,null,null,23
3246060,4436,285001,8814,189104,7783,0,198,189104,7783,174841,7473,14263,2420,95897,5165,787065,14599,595743,12600,951,491,594792,12596,555815,12475,38977,3338,191322,6949,850820,13788,704424,12882,6388,1408,698036,12862,665740,12568,32296,2952,146396,5126,1323174,15243,1177596,14582,10971,1829,1166625,14425,1137432,13810,29193,2712,145578,4411,4436,null,null,8814,null,null,7783,null,null,198,null,null,7783,null,null,7473,null,null,2420,null,null,5165,null,null,14599,null,null,12600,null,null,491,null,null,12596,null,null,12475,null,null,3338,null,null,6949,null,null,13788,null,null,12882,null,null,1408,null,null,12862,null,null,12568,null,null,2952,null,null,5126,null,null,15243,null,null,14582,null,null,1829,null,null,14425,null,null,13810,null,null,2712,null,null,4411,null,null,24
3653090,3413,293838,10544,185101,8304,0,203,185101,8304,167729,8049,17372,2506,108737,5715,836230,14536,641336,13465,926,638,640410,13402,603347,13051,37063,3154,194894,7382,868647,13999,706567,13187,1686,700,704881,13272,671704,13199,33177,3155,162080,6800,1654375,13416,1465894,13788,2027,673,1463867,13778,1424153,14093,39714,3042,188481,6334,3413,null,null,10544,null,null,8304,null,null,203,null,null,8304,null,null,8049,null,null,2506,null,null,5715,null,null,14536,null,null,13465,null,null,638,null,null,13402,null,null,13051,null,null,3154,null,null,7382,null,null,13999,null,null,13187,null,null,700,null,null,13272,null,null,13199,null,null,3155,null,null,6800,null,null,13416,null,null,13788,null,null,673,null,null,13778,null,null,14093,null,null,3042,null,null,6334,null,null,25
5151337,4761,436802,8706,217246,6101,0,168,217246,6101,192009,5763,25237,2574,219556,6734,1410266,16915,968061,15216,916,498,967145,15228,898463,14194,68682,4066,442205,9082,1779474,18400,1385641,17930,824,352,1384817,17944,1317093,17189,67724,3965,393833,9484,1524795,17122,1312856,15575,1306,518,1311550,15499,1280117,15090,31433,2448,211939,5945,4761,null,null,8706,null,null,6101,null,null,168,null,null,6101,null,null,5763,null,null,2574,null,null,6734,null,null,16915,null,null,15216,null,null,498,null,null,15228,null,null,14194,null,null,4066,null,null,9082,null,null,18400,null,null,17930,null,null,352,null,null,17944,null,null,17189,null,null,3965,null,null,9484,null,null,17122,null,null,15575,null,null,518,null,null,15499,null,null,15090,null,null,2448,null,null,5945,null,null,26
2894948,4254,180035,5976,115198,4218,0,149,115198,4218,105690,4329,9508,1559,64837,4104,642080,11265,505274,9829,148,124,505126,9840,483125,9861,22001,1934,136806,4848,1004298,11550,854209,11221,870,356,853339,11239,825285,11422,28054,2554,150089,4931,1068535,12026,958706,11661,856,502,957850,11596,939865,11237,17985,2113,109829,5051,4254,null,null,5976,null,null,4218,null,null,149,null,null,4218,null,null,4329,null,null,1559,null,null,4104,null,null,11265,null,null,9829,null,null,124,null,null,9840,null,null,9861,null,null,1934,null,null,4848,null,null,11550,null,null,11221,null,null,356,null,null,11239,null,null,11422,null,null,2554,null,null,4931,null,null,12026,null,null,11661,null,null,502,null,null,11596,null,null,11237,null,null,2113,null,null,5051,null,null,27
1507388,5510,208654,6637,101839,5517,35,61,101804,5513,87452,5156,14352,2246,106815,5074,455626,10271,298401,8941,647,479,297754,8933,275003,8808,22751,3098,157225,6277,508107,10533,388053,9659,3512,1050,384541,9694,362342,10137,22199,2809,120054,5210,335001,9967,284168,9222,2298,786,281870,9142,274521,9178,7349,1449,50833,3843,5510,null,null,6637,null,null,5517,null,null,61,null,null,5513,null,null,5156,null,null,2246,null,null,5074,null,null,10271,null,null,8941,null,null,479,null,null,8933,null,null,8808,null,null,3098,null,null,6277,null,null,10533,null,null,9659,null,null,1050,null,null,9694,null,null,10137,null,null,2809,null,null,5210,null,null,9967,null,null,9222,null,null,786,null,null,9142,null,null,9178,null,null,1449,null,null,3843,null,null,28
3144035,6178,285648,8627,157058,6927,0,187,157058,6927,140977,6553,16081,2490,128590,5518,903434,11510,649525,10699,2146,997,647379,10718,614581,11235,32798,3765,253909,7364,1004051,13880,792037,11136,4600,1253,787437,11036,752658,11212,34779,3046,212014,7269,950902,13963,824690,13664,4270,1338,820420,13481,803333,13512,17087,1938,126212,5189,6178,null,null,8627,null,null,6927,null,null,187,null,null,6927,null,null,6553,null,null,2490,null,null,5518,null,null,11510,null,null,10699,null,null,997,null,null,10718,null,null,11235,null,null,3765,null,null,7364,null,null,13880,null,null,11136,null,null,1253,null,null,11036,null,null,11212,null,null,3046,null,null,7269,null,null,13963,null,null,13664,null,null,1338,null,null,13481,null,null,13512,null,null,1938,null,null,5189,null,null,29
528735,2795,33989,3100,19481,2586,0,168,19481,2586,17845,2540,1636,608,14508,1928,148827,6625,112539,5859,152,158,112387,5859,105856,5544,6531,1574,36288,2510,178660,5284,138623,4601,995,378,137628,4575,132538,4673,5090,1106,40037,2488,167259,5447,142808,5557,469,218,142339,5534,139051,5501,3288,799,24451,2487,2795,null,null,3100,null,null,2586,null,null,168,null,null,2586,null,null,2540,null,null,608,null,null,1928,null,null,6625,null,null,5859,null,null,158,null,null,5859,null,null,5544,null,null,1574,null,null,2510,null,null,5284,null,null,4601,null,null,378,null,null,4575,null,null,4673,null,null,1106,null,null,2488,null,null,5447,null,null,5557,null,null,218,null,null,5534,null,null,5501,null,null,799,null,null,2487,null,null,30
958530,2948,85329,4295,58669,3533,0,159,58669,3533,54737,3357,3932,1029,26660,2709,223603,6754,177401,6107,601,381,176800,6037,169230,5898,7570,1419,46202,2740,329770,6619,280206,6090,1673,546,278533,6163,271270,6233,7263,1268,49564,3163,319828,6373,287738,6026,2273,611,285465,6027,282173,6035,3292,813,32090,2475,2948,null,null,4295,null,null,3533,null,null,159,null,null,3533,null,null,3357,null,null,1029,null,null,2709,null,null,6754,null,null,6107,null,null,381,null,null,6037,null,null,5898,null,null,1419,null,null,2740,null,null,6619,null,null,6090,null,null,546,null,null,6163,null,null,6233,null,null,1268,null,null,3163,null,null,6373,null,null,6026,null,null,611,null,null,6027,null,null,6035,null,null,813,null,null,2475,null,null,31
1568849,2364,222509,8361,153688,6797,0,210,153688,6797,144002,6425,9686,1927,68821,4158,457613,10502,342377,9497,229,192,342148,9539,315570,9814,26578,3306,115236,6034,529509,9521,411305,8241,1719,509,409586,8218,386732,8356,22854,2546,118204,5631,359218,10372,302132,9975,2489,764,299643,9789,288085,9495,11558,1754,57086,3598,2364,null,null,8361,null,null,6797,null,null,210,null,null,6797,null,null,6425,null,null,1927,null,null,4158,null,null,10502,null,null,9497,null,null,192,null,null,9539,null,null,9814,null,null,3306,null,null,6034,null,null,9521,null,null,8241,null,null,509,null,null,8218,null,null,8356,null,null,2546,null,null,5631,null,null,10372,null,null,9975,null,null,764,null,null,9789,null,null,9495,null,null,1754,null,null,3598,null,null,32
720654,2479,43498,3796,27113,2953,0,187,27113,2953,25700,2837,1413,493,16385,1942,186721,5674,144012,5005,395,347,143617,4974,137666,4796,5951,1607,42709,3696,219413,5965,180543,5713,720,398,179823,5668,174431,5749,5392,1284,38870,3018,271022,6395,237607,6461,724,367,236883,6539,232618,6451,4265,1087,33415,2994,2479,null,null,3796,null,null,2953,null,null,187,null,null,2953,null,null,2837,null,null,493,null,null,1942,null,null,5674,null,null,5005,null,null,347,null,null,4974,null,null,4796,null,null,1607,null,null,3696,null,null,5965,null,null,5713,null,null,398,null,null,5668,null,null,5749,null,null,1284,null,null,3018,null,null,6395,null,null,6461,null,null,367,null,null,6539,null,null,6451,null,null,1087,null,null,2994,null,null,33
4799017,2657,427878,10058,277091,8533,84,137,277007,8523,254571,8606,22436,2705,150787,6195,1232672,19517,929451,17387,524,278,928927,17342,860328,16734,68599,4670,303221,9365,1165123,17381,946585,17257,2808,703,943777,17461,892354,16934,51423,3997,218538,7058,1973344,16556,1704782,15880,2425,705,1702357,15766,1649566,16276,52791,3006,268562,8621,2657,null,null,10058,null,null,8533,null,null,137,null,null,8523,null,null,8606,null,null,2705,null,null,6195,null,null,19517,null,null,17387,null,null,278,null,null,17342,null,null,16734,null,null,4670,null,null,9365,null,null,17381,null,null,17257,null,null,703,null,null,17461,null,null,16934,null,null,3997,null,null,7058,null,null,16556,null,null,15880,null,null,705,null,null,15766,null,null,16276,null,null,3006,null,null,8621,null,null,34
1049320,3880,142252,7231,80968,5036,0,195,80968,5036,71232,4440,9736,2035,61284,4415,278819,9182,187926,7452,564,444,187362,7396,172891,7366,14471,2080,90893,5372,353177,9275,260627,7794,3316,894,257311,7850,242248,7660,15063,1957,92550,5654,275072,7744,226700,7189,2184,636,224516,7280,217185,7244,7331,1508,48372,3097,3880,null,null,7231,null,null,5036,null,null,195,null,null,5036,null,null,4440,null,null,2035,null,null,4415,null,null,9182,null,null,7452,null,null,444,null,null,7396,null,null,7366,null,null,2080,null,null,5372,null,null,9275,null,null,7794,null,null,894,null,null,7850,null,null,7660,null,null,1957,null,null,5654,null,null,7744,null,null,7189,null,null,636,null,null,7280,null,null,7244,null,null,1508,null,null,3097,null,null,35
10622811,4537,1265315,18560,753066,16497,95,173,752971,16480,688382,15944,64589,5338,512249,12916,2610871,25571,1879456,20001,2022,812,1877434,19901,1755085,20823,122349,6389,731415,12485,2728809,26325,2156940,22550,5927,1110,2151013,22499,2038791,21391,112222,5615,571869,12647,4017816,27590,3508868,26919,3520,883,3505348,26765,3397735,26975,107613,5362,508948,12154,4537,null,null,18560,null,null,16497,null,null,173,null,null,16480,null,null,15944,null,null,5338,null,null,12916,null,null,25571,null,null,20001,null,null,812,null,null,19901,null,null,20823,null,null,6389,null,null,12485,null,null,26325,null,null,22550,null,null,1110,null,null,22499,null,null,21391,null,null,5615,null,null,12647,null,null,27590,null,null,26919,null,null,883,null,null,26765,null,null,26975,null,null,5362,null,null,12154,null,null,36
5308594,8292,593985,13250,351035,9876,0,203,351035,9876,318204,9316,32831,3200,242950,8367,1287680,17768,907343,16329,7757,1676,899586,16747,834449,15254,65137,4903,380337,10930,1723188,21064,1344953,19905,23183,2760,1321770,20180,1257007,19455,64763,4836,378235,9124,1703741,19567,1451120,18160,14723,1766,1436397,18133,1396751,17647,39646,3288,252621,8987,8292,null,null,13250,null,null,9876,null,null,203,null,null,9876,null,null,9316,null,null,3200,null,null,8367,null,null,17768,null,null,16329,null,null,1676,null,null,16747,null,null,15254,null,null,4903,null,null,10930,null,null,21064,null,null,19905,null,null,2760,null,null,20180,null,null,19455,null,null,4836,null,null,9124,null,null,19567,null,null,18160,null,null,1766,null,null,18133,null,null,17647,null,null,3288,null,null,8987,null,null,37
385164,2166,21299,2494,13648,1979,0,155,13648,1979,12498,1915,1150,368,7651,1423,94792,4357,75270,4348,419,407,74851,4301,72232,4175,2619,834,19522,1716,146276,4804,125254,4623,1361,556,123893,4634,122147,4680,1746,551,21022,1769,122797,4519,110814,4026,1272,543,109542,4045,108324,3964,1218,583,11983,1892,2166,null,null,2494,null,null,1979,null,null,155,null,null,1979,null,null,1915,null,null,368,null,null,1423,null,null,4357,null,null,4348,null,null,407,null,null,4301,null,null,4175,null,null,834,null,null,1716,null,null,4804,null,null,4623,null,null,556,null,null,4634,null,null,4680,null,null,551,null,null,1769,null,null,4519,null,null,4026,null,null,543,null,null,4045,null,null,3964,null,null,583,null,null,1892,null,null,38
6037147,5577,509237,11569,264074,7771,205,325,263869,7728,230381,6914,33488,3523,245163,7932,1887731,19341,1373294,18637,790,403,1372504,18627,1286119,18195,86385,5171,514437,11102,1865078,18969,1493537,17644,2744,765,1490793,17464,1428776,17020,62017,4367,371541,9509,1775101,17326,1545168,16622,3238,802,1541930,16631,1509390,16454,32540,3018,229933,6779,5577,null,null,11569,null,null,7771,null,null,325,null,null,7728,null,null,6914,null,null,3523,null,null,7932,null,null,19341,null,null,18637,null,null,403,null,null,18627,null,null,18195,null,null,5171,null,null,11102,null,null,18969,null,null,17644,null,null,765,null,null,17464,null,null,17020,null,null,4367,null,null,9509,null,null,17326,null,null,16622,null,null,802,null,null,16631,null,null,16454,null,null,3018,null,null,6779,null,null,39
1983344,3991,226171,6003,128240,4928,177,201,128063,4927,117221,4787,10842,1426,97931,3783,599511,9681,416133,8638,865,586,415268,8684,387041,8479,28227,2681,183378,5363,641252,9530,486344,9352,2886,808,483458,9387,460183,8956,23275,2386,154908,5124,516410,10529,441819,10087,3396,730,438423,10045,428578,9582,9845,1632,74591,3311,3991,null,null,6003,null,null,4928,null,null,201,null,null,4927,null,null,4787,null,null,1426,null,null,3783,null,null,9681,null,null,8638,null,null,586,null,null,8684,null,null,8479,null,null,2681,null,null,5363,null,null,9530,null,null,9352,null,null,808,null,null,9387,null,null,8956,null,null,2386,null,null,5124,null,null,10529,null,null,10087,null,null,730,null,null,10045,null,null,9582,null,null,1632,null,null,3311,null,null,40
2169064,3946,210274,8166,137258,6656,0,201,137258,6656,126223,6249,11035,1990,73016,4460,472233,11783,337532,9657,512,403,337020,9662,315939,9648,21081,2327,134701,5919,759996,14070,580599,12709,796,377,579803,12762,551552,12320,28251,3006,179397,6425,726561,11113,609704,10863,754,411,608950,10853,593170,10891,15780,1595,116857,5050,3946,null,null,8166,null,null,6656,null,null,201,null,null,6656,null,null,6249,null,null,1990,null,null,4460,null,null,11783,null,null,9657,null,null,403,null,null,9662,null,null,9648,null,null,2327,null,null,5919,null,null,14070,null,null,12709,null,null,377,null,null,12762,null,null,12320,null,null,3006,null,null,6425,null,null,11113,null,null,10863,null,null,411,null,null,10853,null,null,10891,null,null,1595,null,null,5050,null,null,41
6700214,5418,543477,13268,295819,10787,0,174,295819,10787,264684,10286,31135,3181,247658,8050,2170334,20272,1564966,16001,170,119,1564796,15985,1467068,16436,97728,5377,605368,12187,1744185,17555,1394081,16629,2273,777,1391808,16642,1330567,15636,61241,4339,350104,10086,2242218,20233,1960512,17822,2542,681,1957970,17829,1905754,17557,52216,3267,281706,7661,5418,null,null,13268,null,null,10787,null,null,174,null,null,10787,null,null,10286,null,null,3181,null,null,8050,null,null,20272,null,null,16001,null,null,119,null,null,15985,null,null,16436,null,null,5377,null,null,12187,null,null,17555,null,null,16629,null,null,777,null,null,16642,null,null,15636,null,null,4339,null,null,10086,null,null,20233,null,null,17822,null,null,681,null,null,17829,null,null,17557,null,null,3267,null,null,7661,null,null,42
559990,1678,50400,3529,27335,2742,0,208,27335,2742,25331,2613,2004,743,23065,2226,148547,6301,108926,4882,16,44,108910,4885,99579,4998,9331,1959,39621,4107,160944,6448,130766,5974,580,379,130186,5888,123788,5534,6398,1255,30178,3403,200099,6568,176142,6871,1960,579,174182,6827,169952,6686,4230,989,23957,2383,1678,null,null,3529,null,null,2742,null,null,208,null,null,2742,null,null,2613,null,null,743,null,null,2226,null,null,6301,null,null,4882,null,null,44,null,null,4885,null,null,4998,null,null,1959,null,null,4107,null,null,6448,null,null,5974,null,null,379,null,null,5888,null,null,5534,null,null,1255,null,null,3403,null,null,6568,null,null,6871,null,null,579,null,null,6827,null,null,6686,null,null,989,null,null,2383,null,null,44
