B19050_001E,B19050_001M,B19050_002E,B19050_002M,B19050_003E,B19050_003M,B19050_004E,B19050_004M,B19050_005E,B19050_005M,B19050_001M,B19050_001EA,B19050_001MA,B19050_002M,B19050_002EA,B19050_002MA,B19050_003M,B19050_003EA,B19050_003MA,B19050_004M,B19050_004EA,B19050_004MA,B19050_005M,B19050_005EA,B19050_005MA,state
551226396200,4151517301,7843036400,523639682,149333869000,1764327310,244362757500,2537667927,149686733300,2464192195,4151517301,null,null,523639682,null,null,1764327310,null,null,2537667927,null,null,2464192195,null,null,12
277798358400,2859288022,4548093800,275737817,93571629700,1663764957,128531389000,1903761265,51147245800,1234463454,2859288022,null,null,275737817,null,null,1663764957,null,null,1903761265,null,null,1234463454,null,null,13
43719391600,777029729,699536200,122914576,12133775300,531561382,19249933600,573232907,11636146500,506688841,777029729,null,null,122914576,null,null,531561382,null,null,573232907,null,null,506688841,null,null,15
41542861700,1106559803,847807900,121408388,14644915400,754633230,17523474800,622592509,8526663600,376197194,1106559803,null,null,121408388,null,null,754633230,null,null,622592509,null,null,376197194,null,null,16
407758332300,3046444085,6516654100,316460524,139350439100,1622307176,187441099000,2266122697,74450140000,1259015380,3046444085,null,null,316460524,null,null,1622307176,null,null,2266122697,null,null,1259015380,null,null,17
176346675200,1703338370,4333776500,436009252,57629820800,996767381,79500531300,1175485232,34882546500,895609835,1703338370,null,null,436009252,null,null,996767381,null,null,1175485232,null,null,895609835,null,null,18
91903067500,1237322839,2611120400,195132392,30259689800,604980901,40590227500,942854794,18442029700,530483177,1237322839,null,null,195132392,null,null,604980901,null,null,942854794,null,null,530483177,null,null,19
81487004900,1066543614,2174614900,158599867,27203241700,654384890,36027932500,782274172,16081215900,501762498,1066543614,null,null,158599867,null,null,654384890,null,null,782274172,null,null,501762498,null,null,20
111397279000,1545881108,2641398200,315973167,35398416200,772645507,50087109000,991732252,23270355600,824938735,1545881108,null,null,315973167,null,null,772645507,null,null,991732252,null,null,824938735,null,null,21
113049433200,1657191990,1977303900,176435051,38677909500,909186525,49579978200,1300046534,22814241500,753827582,1657191990,null,null,176435051,null,null,909186525,null,null,1300046534,null,null,753827582,null,null,22
37424827000,804975586,478150400,80150360,10094357600,434651978,18206842600,562778120,8645476400,414747543,804975586,null,null,80150360,null,null,434651978,null,null,562778120,null,null,414747543,null,null,23
224736890600,2037285512,2529570900,247437428,69748496600,1039104979,108896398000,1510582012,43562425100,910515274,2037285512,null,null,247437428,null,null,1039104979,null,null,1510582012,null,null,910515274,null,null,24
262869602800,2350498417,3363738200,269130537,84196104600,1537294201,126937307900,1762413309,48372452100,1125284233,2350498417,null,null,269130537,null,null,1537294201,null,null,1762413309,null,null,1125284233,null,null,25
281915020000,1918468509,5348968200,274933553,83095695100,1107257643,133662249100,1479180552,59808107500,1094727840,1918468509,null,null,274933553,null,null,1107257643,null,null,1479180552,null,null,1094727840,null,null,26
185682032300,1796544285,3958665700,233411666,64003595700,984011321,85336127500,1298895395,32383643400,768546228,1796544285,null,null,233411666,null,null,984011321,null,null,1298895395,null,null,768546228,null,null,27
64355310400,1192903660,1400736900,213186620,20057505500,623875934,28335136700,835189414,14561931500,633461128,1192903660,null,null,213186620,null,null,623875934,null,null,835189414,null,null,633461128,null,null,28
168120300000,1992589918,3442074200,243680337,54676367700,1019036386,75061413400,1420909624,34940444800,1032723114,1992589918,null,null,243680337,null,null,1019036386,null,null,1420909624,null,null,1032723114,null,null,29
28840707500,706948906,826959200,98795094,8774874600,360718426,12408070800,410922016,6830802800,540865090,706948906,null,null,98795094,null,null,360718426,null,null,410922016,null,null,540865090,null,null,30
55757327600,737660297,1557337900,124675841,19500646000,529158141,24232794500,522693171,10466549200,309480931,737660297,null,null,124675841,null,null,529158141,null,null,522693171,null,null,309480931,null,null,31
77430961500,1274973068,1478879700,182109191,25777116400,597544867,33687754200,925891801,16487211200,652513117,1274973068,null,null,182109191,null,null,597544867,null,null,925891801,null,null,652513117,null,null,32
47331904000,1010184441,661432300,103057600,13314928600,590674939,24127810500,719605145,9227732600,369196272,1010184441,null,null,103057600,null,null,590674939,null,null,719605145,null,null,369196272,null,null,33
336016553400,2738344652,2787290000,239022250,103505598500,1635853716,168307005100,2040335939,61416659900,1133569386,2738344652,null,null,239022250,null,null,1635853716,null,null,2040335939,null,null,1133569386,null,null,34
48925596600,1065812069,1171513500,172537641,14445068600,526697045,20954899100,769342001,12354115500,550420830,1065812069,null,null,172537641,null,null,526697045,null,null,769342001,null,null,550420830,null,null,35
673133170200,4725866331,8659785100,454121021,224710774300,3153819538,308481319800,3373828361,131281291000,1818722682,4725866331,null,null,454121021,null,null,3153819538,null,null,3373828361,null,null,1818722682,null,null,36
273881778800,3003173627,5237176600,268002152,87997386400,1423525071,125551670900,1928828609,55095545000,1401195404,3003173627,null,null,268002152,null,null,1423525071,null,null,1928828609,null,null,1401195404,null,null,37
24953884300,803115706,1221534000,127167839,9114788800,452976920,10267824400,551234418,4349737200,275828396,803115706,null,null,127167839,null,null,452976920,null,null,551234418,null,null,275828396,null,null,38
330461392800,2800925954,6442593300,349491645,102905866600,1430999345,153335874600,1738287224,67777058300,1212548402,2800925954,null,null,349491645,null,null,1430999345,null,null,1738287224,null,null,1212548402,null,null,39
97779744500,1117678103,2669036200,195132964,32685044600,722065611,42021414200,783032743,20404249500,477434270,1117678103,null,null,195132964,null,null,722065611,null,null,783032743,null,null,477434270,null,null,40
121742493900,1295818817,2387130800,201099310,40529233900,859785722,52477705600,1001546210,26348423500,896498214,1295818817,null,null,201099310,null,null,859785722,null,null,1001546210,null,null,896498214,null,null,41
385408916100,2493333058,4988057400,257544849,116356966100,1387593698,184252917800,1845383782,79810974900,1342386688,2493333058,null,null,257544849,null,null,1387593698,null,null,1845383782,null,null,1342386688,null,null,42
33155030600,927086249,328681000,61010379,9657108300,477229868,16533208100,632891768,6636033100,329205750,927086249,null,null,61010379,null,null,477229868,null,null,632891768,null,null,329205750,null,null,44
127487392800,1796943360,2229047300,157688139,38879145400,1017470911,55600057200,1139412413,30779142800,850243725,1796943360,null,null,157688139,null,null,1017470911,null,null,1139412413,null,null,850243725,null,null,45
23842777400,723969895,680994900,88933357,8015962200,424865911,10421800100,536290637,4724020300,315368687,723969895,null,null,88933357,null,null,424865911,null,null,536290637,null,null,315368687,null,null,46
174097426100,1921099810,3786520100,207866817,54002198500,947073573,78882764600,1610508828,37425943000,921732623,1921099810,null,null,207866817,null,null,947073573,null,null,1610508828,null,null,921732623,null,null,47
766147974200,4100703634,16640479300,646721051,280444505500,2565484682,342277949800,3196496782,126785039500,1754329433,4100703634,null,null,646721051,null,null,2565484682,null,null,3196496782,null,null,1754329433,null,null,48
79334361300,1347083596,2303800200,166577828,31068099800,721741551,32281180800,840737324,13681280400,717260112,1347083596,null,null,166577828,null,null,721741551,null,null,840737324,null,null,717260112,null,null,49
19331364200,533183130,415453200,82920023,5325391100,312718820,9121180700,345114024,4469339300,247802470,533183130,null,null,82920023,null,null,312718820,null,null,345114024,null,null,247802470,null,null,50
293154069400,2642463787,4519719400,318467076,95272382000,1522965606,138277496100,1784417408,55084471900,1143351042,2642463787,null,null,318467076,null,null,1522965606,null,null,1784417408,null,null,1143351042,null,null,51
249997836400,2775130846,5049417500,319944162,87279355600,1375246746,111779382200,1691944465,45889681100,1543550916,2775130846,null,null,319944162,null,null,1375246746,null,null,1691944465,null,null,1543550916,null,null,53
43446257800,968596081,816335700,109390137,12595973400,532042079,18907845500,689068917,11126103200,467374143,968596081,null,null,109390137,null,null,532042079,null,null,689068917,null,null,467374143,null,null,54
174786743900,1653430543,4418003300,302727473,55543025500,895228125,81560241700,1261434626,33265473300,767425805,1653430543,null,null,302727473,null,null,895228125,null,null,1261434626,null,null,767425805,null,null,55
16899807300,572446672,488829600,92548322,6083420600,382921416,7074615000,381062552,3252942200,300630041,572446672,null,null,92548322,null,null,382921416,null,null,381062552,null,null,300630041,null,null,56
37778631900,919678489,335272000,68697964,10120515600,459816506,16396377300,564817138,10926466900,488640317,919678489,null,null,68697964,null,null,459816506,null,null,564817138,null,null,488640317,null,null,72
119731819000,1557887947,2132117100,149095428,36434053400,877868610,53749525200,1187054210,27416123300,825430424,1557887947,null,null,149095428,null,null,877868610,null,null,1187054210,null,null,825430424,null,null,01
23185077800,588057285,726386700,126214871,8062932000,276818775,10882226700,524609524,3513532400,246443111,588057285,null,null,126214871,null,null,276818775,null,null,524609524,null,null,246443111,null,null,02
186542856500,2343199564,3978922600,257318784,58113870800,1228202630,80432069300,1837831751,44017993700,1135537073,2343199564,null,null,257318784,null,null,1228202630,null,null,1837831751,null,null,1135537073,null,null,04
69896766100,1114364808,1745350500,152670871,22982400200,701523645,29369468700,811382843,15799546700,546678402,1114364808,null,null,152670871,null,null,701523645,null,null,811382843,null,null,546678402,null,null,05
1255077399400,5511227307,17585963000,751216533,433038122800,3153249187,568397444000,4580496654,236055869600,2350450181,5511227307,null,null,751216533,null,null,3153249187,null,null,4580496654,null,null,2350450181,null,null,06
186109759200,1951462811,4070555000,269496124,66484655200,1201554737,83833140100,1486501665,31721408800,818925016,1951462811,null,null,269496124,null,null,1201554737,null,null,1486501665,null,null,818925016,null,null,08
142859211400,1910015385,1499573000,156408452,39591802200,1088704179,73931071400,1334283885,27836764800,760765272,1910015385,null,null,156408452,null,null,1088704179,null,null,1334283885,null,null,760765272,null,null,09
28560588900,780113626,308670100,69633348,7899545400,366079868,13276606500,554632191,7075767000,414304241,780113626,null,null,69633348,null,null,366079868,null,null,554632191,null,null,414304241,null,null,10
