B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,B19001_001M,B19001_001EA,B19001_001MA,B19001_002M,B19001_002EA,B19001_002MA,B19001_003M,B19001_003EA,B19001_003MA,B19001_004M,B19001_004EA,B19001_004MA,B19001_005M,B19001_005EA,B19001_005MA,B19001_006M,B19001_006EA,B19001_006MA,B19001_007M,B19001_007EA,B19001_007MA,B19001_008M,B19001_008EA,B19001_008MA,B19001_009M,B19001_009EA,B19001_009MA,B19001_010M,B19001_010EA,B19001_010MA,B19001_011M,B19001_011EA,B19001_011MA,B19001_012M,B19001_012EA,B19001_012MA,B19001_013M,B19001_013EA,B19001_013MA,B19001_014M,B19001_014EA,B19001_014MA,B19001_015M,B19001_015EA,B19001_015MA,B19001_016M,B19001_016EA,B19001_016MA,B19001_017M,B19001_017EA,B19001_017MA,state
531660,5774,32918,2836,29965,2731,29553,2747,28398,2468,28149,2334,28435,2441,24679,2594,23358,2160,23218,2227,43005,2754,59421,3810,67780,3492,45198,3591,25675,2104,22109,1830,19799,1810,5774,null,null,2836,null,null,2731,null,null,2747,null,null,2468,null,null,2334,null,null,2441,null,null,2594,null,null,2160,null,null,2227,null,null,2754,null,null,3810,null,null,3492,null,null,3591,null,null,2104,null,null,1830,null,null,1810,null,null,23
2194657,9484,114351,5271,63035,4026,69100,3977,73594,4285,72097,4535,74650,4203,73947,4297,77376,4152,71426,4454,152637,6725,207214,6120,296394,7286,237121,8329,171453,5766,208856,6812,231406,5608,9484,null,null,5271,null,null,4026,null,null,3977,null,null,4285,null,null,4535,null,null,4203,null,null,4297,null,null,4152,null,null,4454,null,null,6725,null,null,6120,null,null,7286,null,null,8329,null,null,5766,null,null,6812,null,null,5608,null,null,24
2579398,8290,150324,6485,111493,4870,99450,4867,96097,5201,86177,4036,97932,4837,94390,4172,89361,4660,79520,4744,158994,5517,221610,7160,321572,7404,263456,7682,193846,6703,235468,6330,279708,6476,8290,null,null,6485,null,null,4870,null,null,4867,null,null,5201,null,null,4036,null,null,4837,null,null,4172,null,null,4660,null,null,4744,null,null,5517,null,null,7160,null,null,7404,null,null,7682,null,null,6703,null,null,6330,null,null,6476,null,null,25
3884153,13696,282702,7382,192393,6499,204042,5478,210055,6095,191279,5085,212988,6199,186744,6092,189850,7017,168833,6407,317209,8614,400421,8137,469989,9357,317278,7624,186785,5892,180780,5728,172805,4943,13696,null,null,7382,null,null,6499,null,null,5478,null,null,6095,null,null,5085,null,null,6199,null,null,6092,null,null,7017,null,null,6407,null,null,8614,null,null,8137,null,null,9357,null,null,7624,null,null,5892,null,null,5728,null,null,4943,null,null,26
2148725,7378,99348,3597,88525,3662,85744,4230,95223,4327,84498,4075,93089,3794,93567,4249,91328,3719,86602,4152,166874,5477,225942,6497,298663,7102,217427,6371,137087,4612,146364,5129,138444,4228,7378,null,null,3597,null,null,3662,null,null,4230,null,null,4327,null,null,4075,null,null,3794,null,null,4249,null,null,3719,null,null,4152,null,null,5477,null,null,6497,null,null,7102,null,null,6371,null,null,4612,null,null,5129,null,null,4228,null,null,27
1091245,8803,113124,4835,87136,5004,71206,4058,70160,4560,59619,4105,62688,4149,55973,4422,57215,4119,41870,3427,86198,4669,98865,5983,117664,5168,68367,4079,37809,2983,34786,3038,28565,2396,8803,null,null,4835,null,null,5004,null,null,4058,null,null,4560,null,null,4105,null,null,4149,null,null,4422,null,null,4119,null,null,3427,null,null,4669,null,null,5983,null,null,5168,null,null,4079,null,null,2983,null,null,3038,null,null,2396,null,null,28
2372190,10844,160615,6705,122649,4654,123789,5201,128270,5714,123224,4726,133429,5639,123373,4564,117476,5796,107254,4130,200473,6468,248099,6281,296437,7492,188700,6361,102034,4905,102670,4935,93698,4434,10844,null,null,6705,null,null,4654,null,null,5201,null,null,5714,null,null,4726,null,null,5639,null,null,4564,null,null,5796,null,null,4130,null,null,6468,null,null,6281,null,null,7492,null,null,6361,null,null,4905,null,null,4935,null,null,4434,null,null,29
416125,4426,26734,2183,24786,2391,22330,2391,22193,2098,22568,2191,24449,2343,22135,2094,22241,1974,20513,1987,33707,2860,43775,3112,50902,2878,29940,2823,18585,1928,15669,1603,15598,1511,4426,null,null,2183,null,null,2391,null,null,2391,null,null,2098,null,null,2191,null,null,2343,null,null,2094,null,null,1974,null,null,1987,null,null,2860,null,null,3112,null,null,2878,null,null,2823,null,null,1928,null,null,1603,null,null,1511,null,null,30
747562,4452,45794,3116,33266,2466,31084,2533,37602,2475,38037,3067,40412,2841,36761,2757,35558,2474,33429,2688,57950,3212,83173,4291,99028,4389,69003,3272,37347,2482,37665,2540,31453,2166,4452,null,null,3116,null,null,2466,null,null,2533,null,null,2475,null,null,3067,null,null,2841,null,null,2757,null,null,2474,null,null,2688,null,null,3212,null,null,4291,null,null,4389,null,null,3272,null,null,2482,null,null,2540,null,null,2166,null,null,31
1055158,6433,68507,4886,42720,3071,53143,3653,53188,3403,56693,3758,57215,3909,50798,4207,53783,3826,44637,3558,87876,4032,116975,4704,135242,4728,88474,4750,54275,3382,45943,3019,45689,3255,6433,null,null,4886,null,null,3071,null,null,3653,null,null,3403,null,null,3758,null,null,3909,null,null,4207,null,null,3826,null,null,3558,null,null,4032,null,null,4704,null,null,4728,null,null,4750,null,null,3382,null,null,3019,null,null,3255,null,null,32
520643,5191,20890,2566,15933,1908,18190,2315,18067,1841,21680,2292,22695,2067,21064,2112,17717,2340,21086,2454,39534,3108,57994,3587,75337,4214,56445,3069,33685,2445,41092,3028,39234,2925,5191,null,null,2566,null,null,1908,null,null,2315,null,null,1841,null,null,2292,null,null,2067,null,null,2112,null,null,2340,null,null,2454,null,null,3108,null,null,3587,null,null,4214,null,null,3069,null,null,2445,null,null,3028,null,null,2925,null,null,33
3194519,10274,170029,6836,118862,5855,123335,6065,121889,4670,120881,5562,113762,5328,112003,5795,110312,6000,100527,4994,207103,6096,277719,8225,390127,9002,328144,8879,220764,7203,295764,7663,383298,7529,10274,null,null,6836,null,null,5855,null,null,6065,null,null,4670,null,null,5562,null,null,5328,null,null,5795,null,null,6000,null,null,4994,null,null,6096,null,null,8225,null,null,9002,null,null,8879,null,null,7203,null,null,7663,null,null,7529,null,null,34
758364,6296,66983,4439,48930,3220,50025,4091,48054,3477,40353,3418,38164,2931,35107,2934,37564,2815,34581,2684,59437,3388,73011,3581,87486,4182,55708,3629,29307,2585,26732,2351,26922,2608,6296,null,null,4439,null,null,3220,null,null,4091,null,null,3477,null,null,3418,null,null,2931,null,null,2934,null,null,2815,null,null,2684,null,null,3388,null,null,3581,null,null,4182,null,null,3629,null,null,2585,null,null,2351,null,null,2608,null,null,35
7209054,17665,543763,12132,352029,9607,322683,7756,327051,8184,297201,8689,316465,9191,285531,8078,277776,8886,239908,8368,485826,10467,648930,12717,864777,14413,646586,12798,432309,11182,521545,11193,646674,9931,17665,null,null,12132,null,null,9607,null,null,7756,null,null,8184,null,null,8689,null,null,9191,null,null,8078,null,null,8886,null,null,8368,null,null,10467,null,null,12717,null,null,14413,null,null,12798,null,null,11182,null,null,11193,null,null,9931,null,null,36
3882423,16063,282491,7816,228088,7916,209825,6844,212659,7095,206371,7190,215759,6349,190497,7507,199257,6269,170320,6503,318567,7932,395160,9069,468022,10041,288626,7339,160589,6395,166800,5286,169392,5628,16063,null,null,7816,null,null,7916,null,null,6844,null,null,7095,null,null,7190,null,null,6349,null,null,7507,null,null,6269,null,null,6503,null,null,7932,null,null,9069,null,null,10041,null,null,7339,null,null,6395,null,null,5286,null,null,5628,null,null,37
315134,3356,19233,2127,13042,1648,14280,1979,14087,1876,14895,2130,13485,1607,12481,1689,13526,1744,13927,1829,26821,2637,34340,2562,42836,2718,33549,3204,18175,1630,15300,1583,15157,1553,3356,null,null,2127,null,null,1648,null,null,1979,null,null,1876,null,null,2130,null,null,1607,null,null,1689,null,null,1744,null,null,1829,null,null,2637,null,null,2562,null,null,2718,null,null,3204,null,null,1630,null,null,1583,null,null,1553,null,null,38
4624669,14929,348316,9238,239177,7604,242415,7362,247564,7953,226903,7639,241658,8121,220109,7014,230593,7560,196062,7212,389125,8430,485024,9087,569956,11241,371140,9549,222552,6906,202421,5646,191654,5796,14929,null,null,9238,null,null,7604,null,null,7362,null,null,7953,null,null,7639,null,null,8121,null,null,7014,null,null,7560,null,null,7212,null,null,8430,null,null,9087,null,null,11241,null,null,9549,null,null,6906,null,null,5646,null,null,5796,null,null,39
1469342,7193,115205,4611,83089,3399,85175,3721,82570,3251,81110,3315,83843,3655,76299,3479,72709,3383,62985,3318,118920,4309,154008,4438,173482,5294,110972,4189,60746,2875,56790,2915,51439,2641,7193,null,null,4611,null,null,3399,null,null,3721,null,null,3251,null,null,3315,null,null,3655,null,null,3479,null,null,3383,null,null,3318,null,null,4309,null,null,4438,null,null,5294,null,null,4189,null,null,2875,null,null,2915,null,null,2641,null,null,40
1571678,6691,92835,4892,70974,4046,71622,4734,82751,4122,80628,5557,77257,3885,69794,4012,69584,4538,69560,3931,126752,5267,167833,6330,200748,7055,141726,6433,81530,4444,85302,3851,82782,3492,6691,null,null,4892,null,null,4046,null,null,4734,null,null,4122,null,null,5557,null,null,3885,null,null,4012,null,null,4538,null,null,3931,null,null,5267,null,null,6330,null,null,7055,null,null,6433,null,null,4444,null,null,3851,null,null,3492,null,null,41
4937771,13721,317031,9808,232847,6480,246866,7761,253987,7384,235516,6538,240897,6204,223903,7531,224617,7684,198180,6824,396893,8029,508245,10065,619424,11735,430798,8831,271382,6180,271744,6562,265441,5837,13721,null,null,9808,null,null,6480,null,null,7761,null,null,7384,null,null,6538,null,null,6204,null,null,7531,null,null,7684,null,null,6824,null,null,8029,null,null,10065,null,null,11735,null,null,8831,null,null,6180,null,null,6562,null,null,5837,null,null,42
408239,4139,29613,2919,24059,2619,16734,2036,19759,2539,19046,2283,17225,2120,17184,2083,18697,2285,14313,1760,25511,2480,41106,3166,50094,3570,41210,3070,25642,2380,25913,2224,22133,2024,4139,null,null,2919,null,null,2619,null,null,2036,null,null,2539,null,null,2283,null,null,2120,null,null,2083,null,null,2285,null,null,1760,null,null,2480,null,null,3166,null,null,3570,null,null,3070,null,null,2380,null,null,2224,null,null,2024,null,null,44
1877887,10574,154474,6114,106392,5508,97731,5421,106097,5053,102722,4809,105611,4527,91373,4982,94963,4701,87555,4679,156557,6104,186920,7265,222541,7009,144530,6418,74673,3885,75894,3899,69854,4046,10574,null,null,6114,null,null,5508,null,null,5421,null,null,5053,null,null,4809,null,null,4527,null,null,4982,null,null,4701,null,null,4679,null,null,6104,null,null,7265,null,null,7009,null,null,6418,null,null,3885,null,null,3899,null,null,4046,null,null,45
334003,3659,22031,2083,15340,1778,15469,1724,15887,1764,15941,1856,19304,1995,15835,1931,17382,1751,15574,1730,29500,2251,37475,2250,48097,2723,26814,1891,14116,1525,12875,1656,12363,1475,3659,null,null,2083,null,null,1778,null,null,1724,null,null,1764,null,null,1856,null,null,1995,null,null,1931,null,null,1751,null,null,1730,null,null,2251,null,null,2250,null,null,2723,null,null,1891,null,null,1525,null,null,1656,null,null,1475,null,null,46
2556332,11690,201420,7152,136845,5486,145997,6624,157846,7489,141700,6305,143315,6389,131448,5808,134289,6222,114431,5702,213885,7033,256308,8159,298237,7374,177687,6704,102092,5126,102869,4596,97963,3827,11690,null,null,7152,null,null,5486,null,null,6624,null,null,7489,null,null,6305,null,null,6389,null,null,5808,null,null,6222,null,null,5702,null,null,7033,null,null,8159,null,null,7374,null,null,6704,null,null,5126,null,null,4596,null,null,3827,null,null,47
9535612,20125,620911,13678,441878,12387,442937,13108,493657,11947,468636,13365,482096,13227,431145,12181,445472,13502,386993,9283,765605,13945,952667,17530,1135586,15388,826591,15373,497891,11571,536320,13530,607227,10948,20125,null,null,13678,null,null,12387,null,null,13108,null,null,11947,null,null,13365,null,null,13227,null,null,12181,null,null,13502,null,null,9283,null,null,13945,null,null,17530,null,null,15388,null,null,15373,null,null,11571,null,null,13530,null,null,10948,null,null,48
943147,4975,40059,2948,30734,2732,31314,2944,36827,3278,35216,2754,41991,3323,39723,3142,45254,3707,37757,2914,82108,4296,117782,4989,140905,5364,99298,4830,58652,3838,56377,3037,49150,3235,4975,null,null,2948,null,null,2732,null,null,2944,null,null,3278,null,null,2754,null,null,3323,null,null,3142,null,null,3707,null,null,2914,null,null,4296,null,null,4989,null,null,5364,null,null,4830,null,null,3838,null,null,3037,null,null,3235,null,null,49
254851,2815,14019,1576,15503,1661,11702,1565,12704,1813,12410,1725,13077,1497,11202,1554,10816,1328,9377,1224,21228,1850,26117,2009,34858,2161,22953,1775,13880,1564,12789,1479,12216,1309,2815,null,null,1576,null,null,1661,null,null,1565,null,null,1813,null,null,1725,null,null,1497,null,null,1554,null,null,1328,null,null,1224,null,null,1850,null,null,2009,null,null,2161,null,null,1775,null,null,1564,null,null,1479,null,null,1309,null,null,50
3120692,13161,174991,7031,120904,5339,119111,5102,123015,6111,115461,5485,135007,6066,123158,5733,127506,6495,117366,5247,228933,7059,301481,7900,400490,9588,299429,6484,205546,6496,237472,6938,290822,6382,13161,null,null,7031,null,null,5339,null,null,5102,null,null,6111,null,null,5485,null,null,6066,null,null,5733,null,null,6495,null,null,5247,null,null,7059,null,null,7900,null,null,9588,null,null,6484,null,null,6496,null,null,6938,null,null,6382,null,null,51
2768076,8506,147496,5958,104035,5201,100694,5386,109037,5924,103271,5265,117364,5868,115214,4517,117894,5542,109873,4180,212614,6977,284971,7570,377218,10080,282053,7914,176974,5676,197643,6435,211725,7609,8506,null,null,5958,null,null,5201,null,null,5386,null,null,5924,null,null,5265,null,null,5868,null,null,4517,null,null,5542,null,null,4180,null,null,6977,null,null,7570,null,null,10080,null,null,7914,null,null,5676,null,null,6435,null,null,7609,null,null,53
722125,5656,70246,4096,47390,3627,46462,3643,46676,2728,43192,2920,42351,2863,37673,3144,36081,3146,29773,2758,58656,3422,68675,3900,80031,4014,48713,3626,26506,2357,21472,2484,18228,1985,5656,null,null,4096,null,null,3627,null,null,3643,null,null,2728,null,null,2920,null,null,2863,null,null,3144,null,null,3146,null,null,2758,null,null,3422,null,null,3900,null,null,4014,null,null,3626,null,null,2357,null,null,2484,null,null,1985,null,null,54
2326998,7745,126514,4425,110661,5306,111164,3697,117376,4895,109293,4652,121366,4352,110720,4366,110657,4710,100956,4543,198037,4667,250919,6662,322089,7152,211568,5536,122298,4655,107245,4477,96135,3476,7745,null,null,4425,null,null,5306,null,null,3697,null,null,4895,null,null,4652,null,null,4352,null,null,4366,null,null,4710,null,null,4543,null,null,4667,null,null,6662,null,null,7152,null,null,5536,null,null,4655,null,null,4477,null,null,3476,null,null,55
223619,4088,11596,1643,10085,1715,10995,1767,11036,1686,11685,1844,8831,1460,11241,1897,11922,1589,8902,1760,15675,1869,25437,2488,30199,2647,23243,2394,12901,1603,11364,1479,8507,1385,4088,null,null,1643,null,null,1715,null,null,1767,null,null,1686,null,null,1844,null,null,1460,null,null,1897,null,null,1589,null,null,1760,null,null,1869,null,null,2488,null,null,2647,null,null,2394,null,null,1603,null,null,1479,null,null,1385,null,null,56
1208438,9900,342334,7352,140713,6002,119556,4904,99169,4913,80696,3785,68840,3929,60951,3885,45868,3225,38249,2886,57530,3737,58494,4314,45000,3311,21829,2149,9981,1582,11004,1682,8224,1424,9900,null,null,7352,null,null,6002,null,null,4904,null,null,4913,null,null,3785,null,null,3929,null,null,3885,null,null,3225,null,null,2886,null,null,3737,null,null,4314,null,null,3311,null,null,2149,null,null,1582,null,null,1682,null,null,1424,null,null,72
1852518,12189,176641,6328,120590,5347,117332,5956,108912,5308,102080,4740,103366,5246,91011,4699,86996,4418,74864,4210,149568,6892,172123,6491,210500,7253,131506,4899,72234,4037,73159,3975,61636,3326,12189,null,null,6328,null,null,5347,null,null,5956,null,null,5308,null,null,4740,null,null,5246,null,null,4699,null,null,4418,null,null,4210,null,null,6892,null,null,6491,null,null,7253,null,null,4899,null,null,4037,null,null,3975,null,null,3326,null,null,01
248468,2841,9066,1377,7301,1240,7545,932,8611,1079,8600,1529,8473,1159,8481,1245,8641,1304,8927,1607,20236,1870,26130,2303,35805,2520,30674,2987,19356,2281,22973,2070,17649,1810,2841,null,null,1377,null,null,1240,null,null,932,null,null,1079,null,null,1529,null,null,1159,null,null,1245,null,null,1304,null,null,1607,null,null,1870,null,null,2303,null,null,2520,null,null,2987,null,null,2281,null,null,2070,null,null,1810,null,null,02
2519052,11479,184109,6989,123141,6489,116678,4765,130098,6069,130486,5512,123857,5885,124089,6284,128122,5561,106138,5649,218352,7180,253777,8268,315958,7243,199132,7314,118826,5184,124871,5471,121418,5454,11479,null,null,6989,null,null,6489,null,null,4765,null,null,6069,null,null,5512,null,null,5885,null,null,6284,null,null,5561,null,null,5649,null,null,7180,null,null,8268,null,null,7243,null,null,7314,null,null,5184,null,null,5471,null,null,5454,null,null,04
1142718,7341,101085,6031,75579,3958,71364,4519,73293,4690,67142,4264,68962,4048,59857,3585,60179,4458,53457,3591,98492,4975,110734,5136,118374,5054,75019,3999,40069,2962,35574,2858,33538,2717,7341,null,null,6031,null,null,3958,null,null,4519,null,null,4690,null,null,4264,null,null,4048,null,null,3585,null,null,4458,null,null,3591,null,null,4975,null,null,5136,null,null,5054,null,null,3999,null,null,2962,null,null,2858,null,null,2717,null,null,05
12944178,15703,699927,11559,584989,11873,526006,9875,581059,13320,495728,10465,539507,10981,498105,12317,515009,10363,457955,11042,890403,13192,1219707,16817,1574447,19640,1228401,15370,805397,14330,1019268,14059,1308270,14617,15703,null,null,11559,null,null,11873,null,null,9875,null,null,13320,null,null,10465,null,null,10981,null,null,12317,null,null,10363,null,null,11042,null,null,13192,null,null,16817,null,null,19640,null,null,15370,null,null,14330,null,null,14059,null,null,14617,null,null,06
2108992,7767,108697,4740,80074,5196,81207,4568,90408,4111,84492,5128,88961,4492,89926,4993,90355,4678,81731,4939,167806,6211,224015,7495,287881,6606,205649,6336,126674,5114,148964,5145,152152,4761,7767,null,null,4740,null,null,5196,null,null,4568,null,null,4111,null,null,5128,null,null,4492,null,null,4993,null,null,4678,null,null,4939,null,null,6211,null,null,7495,null,null,6606,null,null,6336,null,null,5114,null,null,5145,null,null,4761,null,null,08
1357269,7141,70599,3625,49894,3580,49971,3798,52631,3377,49020,3112,54231,3669,53814,3873,49576,3161,45788,3196,90352,4717,123237,4615,173563,6247,133351,5863,99783,4344,111347,4524,150112,4844,7141,null,null,3625,null,null,3580,null,null,3798,null,null,3377,null,null,3112,null,null,3669,null,null,3873,null,null,3161,null,null,3196,null,null,4717,null,null,4615,null,null,6247,null,null,5863,null,null,4344,null,null,4524,null,null,4844,null,null,09
351085,3936,20673,2300,12893,1730,12843,1915,16476,1834,14993,1766,18790,2416,16634,2173,14516,1822,15046,1901,26974,2382,37988,3000,48649,3271,32836,2470,22554,2336,19635,2066,19585,1840,3936,null,null,2300,null,null,1730,null,null,1915,null,null,1834,null,null,1766,null,null,2416,null,null,2173,null,null,1822,null,null,1901,null,null,2382,null,null,3000,null,null,3271,null,null,2470,null,null,2336,null,null,2066,null,null,1840,null,null,10
281241,3152,30145,2839,14621,1941,9700,1694,9692,1576,8825,1752,9203,1856,6917,1296,7421,1363,7168,1494,14804,1989,21465,2395,28086,2230,25982,2393,18094,1834,26539,2543,42579,2536,3152,null,null,2839,null,null,1941,null,null,1694,null,null,1576,null,null,1752,null,null,1856,null,null,1296,null,null,1363,null,null,1494,null,null,1989,null,null,2395,null,null,2230,null,null,2393,null,null,1834,null,null,2543,null,null,2536,null,null,11
