B12503_001E,B12503_001M,B12503_002E,B12503_002M,B12503_003E,B12503_003M,B12503_004E,B12503_004M,B12503_005E,B12503_005M,B12503_006E,B12503_006M,B12503_007E,B12503_007M,B12503_008E,B12503_008M,B12503_009E,B12503_009M,B12503_010E,B12503_010M,B12503_011E,B12503_011M,B12503_001M,B12503_001EA,B12503_001MA,B12503_002M,B12503_002EA,B12503_002MA,B12503_003M,B12503_003EA,B12503_003MA,B12503_004M,B12503_004EA,B12503_004MA,B12503_005M,B12503_005EA,B12503_005MA,B12503_006M,B12503_006EA,B12503_006MA,B12503_007M,B12503_007EA,B12503_007MA,B12503_008M,B12503_008EA,B12503_008MA,B12503_009M,B12503_009EA,B12503_009MA,B12503_010M,B12503_010EA,B12503_010MA,B12503_011M,B12503_011EA,B12503_011MA,state
9469520,3558,4597677,4141,1639270,11988,2958407,11871,35462,3097,2922945,12366,4871843,4039,1438290,11851,3433553,12372,37373,2908,3396180,12351,3558,null,null,4141,null,null,11988,null,null,11871,null,null,3097,null,null,12366,null,null,4039,null,null,11851,null,null,12372,null,null,2908,null,null,12351,null,null,39
3117282,1894,1528795,2463,501814,6461,1026981,6529,15837,1876,1011144,6624,1588487,2521,408475,6966,1180012,6801,16900,1750,1163112,6942,1894,null,null,2463,null,null,6461,null,null,6529,null,null,1876,null,null,6624,null,null,2521,null,null,6966,null,null,6801,null,null,1750,null,null,6942,null,null,40
3374727,2063,1657986,3389,567475,8480,1090511,7649,13265,1948,1077246,8209,1716741,2840,478351,7283,1238390,6990,17595,2376,1220795,7198,2063,null,null,3389,null,null,8480,null,null,7649,null,null,1948,null,null,8209,null,null,2840,null,null,7283,null,null,6990,null,null,2376,null,null,7198,null,null,41
10585604,2792,5138564,4117,1916471,15116,3222093,15581,38892,3075,3183201,15815,5447040,3539,1702435,12505,3744605,11124,41269,3213,3703336,11974,2792,null,null,4117,null,null,15116,null,null,15581,null,null,3075,null,null,15815,null,null,3539,null,null,12505,null,null,11124,null,null,3213,null,null,11974,null,null,42
886433,992,424571,1203,170386,5180,254185,4933,2701,945,251484,5001,461862,1172,159423,4690,302439,4594,3231,1005,299208,4507,992,null,null,1203,null,null,5180,null,null,4933,null,null,945,null,null,5001,null,null,1172,null,null,4690,null,null,4594,null,null,1005,null,null,4507,null,null,44
4046525,3062,1937011,2957,690100,9879,1246911,10568,16672,1958,1230239,10747,2109514,3186,633057,11018,1476457,10369,18085,2125,1458372,10385,3062,null,null,2957,null,null,9879,null,null,10568,null,null,1958,null,null,10747,null,null,3186,null,null,11018,null,null,10369,null,null,2125,null,null,10385,null,null,45
684721,1567,342764,2074,122174,3529,220590,3822,2295,872,218295,3948,341957,2082,95725,3648,246232,3242,2392,725,243840,3353,1567,null,null,2074,null,null,3529,null,null,3822,null,null,872,null,null,3948,null,null,2082,null,null,3648,null,null,3242,null,null,725,null,null,3353,null,null,46
5405690,3971,2608425,4442,870117,9246,1738308,9475,23805,2436,1714503,9696,2797265,3979,769930,9761,2027335,9643,27960,2638,1999375,9933,3971,null,null,4442,null,null,9246,null,null,9475,null,null,2436,null,null,9696,null,null,3979,null,null,9761,null,null,9643,null,null,2638,null,null,9933,null,null,47
21772944,5640,10719917,6391,3890744,25137,6829173,25983,87327,5957,6741846,26710,11053027,6198,3325891,22410,7727136,21725,101725,6199,7625411,22117,5640,null,null,6391,null,null,25137,null,null,25983,null,null,5957,null,null,26710,null,null,6198,null,null,22410,null,null,21725,null,null,6199,null,null,22117,null,null,48
2276760,1753,1139070,2341,386824,7396,752246,6808,8092,1354,744154,7226,1137690,2112,312644,6782,825046,6827,12575,2069,812471,7199,1753,null,null,2341,null,null,7396,null,null,6808,null,null,1354,null,null,7226,null,null,2112,null,null,6782,null,null,6827,null,null,2069,null,null,7199,null,null,49
527074,954,257638,1259,89531,2620,168107,2915,1741,524,166366,2897,269436,1265,76869,2989,192567,2844,1763,535,190804,2773,954,null,null,1259,null,null,2620,null,null,2915,null,null,524,null,null,2897,null,null,1265,null,null,2989,null,null,2844,null,null,535,null,null,2773,null,null,50
6860841,4316,3344431,4988,1190041,13358,2154390,13268,27279,2566,2127111,13577,3516410,4682,1042315,12301,2474095,11939,26038,2804,2448057,11924,4316,null,null,4988,null,null,13358,null,null,13268,null,null,2566,null,null,13577,null,null,4682,null,null,12301,null,null,11939,null,null,2804,null,null,11924,null,null,51
5929275,2890,2943737,2947,1033508,10672,1910229,10771,25128,2943,1885101,10971,2985538,2919,825474,8718,2160064,9088,27494,3113,2132570,9706,2890,null,null,2947,null,null,10672,null,null,10771,null,null,2943,null,null,10971,null,null,2919,null,null,8718,null,null,9088,null,null,3113,null,null,9706,null,null,53
1519860,2114,742920,2507,240042,6425,502878,6560,7778,1308,495100,6576,776940,2200,186715,4708,590225,4858,7022,1210,583203,4873,2114,null,null,2507,null,null,6425,null,null,6560,null,null,1308,null,null,6576,null,null,2200,null,null,4708,null,null,4858,null,null,1210,null,null,4873,null,null,54
4718806,2715,2330764,2604,832052,9989,1498712,9979,17152,2127,1481560,10019,2388042,2802,703306,9196,1684736,8589,16817,2152,1667919,8877,2715,null,null,2604,null,null,9989,null,null,9979,null,null,2127,null,null,10019,null,null,2802,null,null,9196,null,null,8589,null,null,2152,null,null,8877,null,null,55
466401,1788,237253,1880,71712,3358,165541,3254,1605,707,163936,3438,229148,1837,56562,2920,172586,2832,3353,1061,169233,3059,1788,null,null,1880,null,null,3358,null,null,3254,null,null,707,null,null,3438,null,null,1837,null,null,2920,null,null,2832,null,null,1061,null,null,3059,null,null,56
2854814,1402,1340005,2297,583888,8411,756117,7939,7729,1285,748388,7838,1514809,2282,552630,8165,962179,7459,8182,1392,953997,7577,1402,null,null,2297,null,null,8411,null,null,7939,null,null,1285,null,null,7838,null,null,2282,null,null,8165,null,null,7459,null,null,1392,null,null,7577,null,null,72
3962122,4601,1894579,4658,645555,10619,1249024,9197,16436,2275,1232588,9601,2067543,3872,583215,9944,1484328,9452,19366,2342,1464962,9461,4601,null,null,4658,null,null,10619,null,null,9197,null,null,2275,null,null,9601,null,null,3872,null,null,9944,null,null,9452,null,null,2342,null,null,9461,null,null,01
584670,1134,307284,1996,124922,3884,182362,3541,2841,904,179521,3572,277386,2129,85832,3203,191554,3280,2398,740,189156,3494,1134,null,null,1996,null,null,3884,null,null,3541,null,null,904,null,null,3572,null,null,2129,null,null,3203,null,null,3280,null,null,740,null,null,3494,null,null,02
5579306,1354,2754161,2157,1021830,11393,1732331,11247,19857,2652,1712474,11286,2825145,1907,838293,11831,1986852,11841,28034,3273,1958818,11779,1354,null,null,2157,null,null,11393,null,null,11247,null,null,2652,null,null,11286,null,null,1907,null,null,11831,null,null,11841,null,null,3273,null,null,11779,null,null,04
2400908,3547,1164988,3478,365387,7904,799601,7451,13141,1600,786460,7899,1235920,3360,308549,6410,927371,7063,16103,2442,911268,7433,3547,null,null,3478,null,null,7904,null,null,7451,null,null,1600,null,null,7899,null,null,3360,null,null,6410,null,null,7063,null,null,2442,null,null,7433,null,null,05
31696515,3180,15633439,4204,6342454,27160,9290985,27181,102730,5048,9188255,28678,16063076,4182,5400492,25713,10662584,25941,116989,5783,10545595,26350,3180,null,null,4204,null,null,27160,null,null,27181,null,null,5048,null,null,28678,null,null,4182,null,null,25713,null,null,25941,null,null,5783,null,null,26350,null,null,06
4490574,1715,2251218,2666,802589,9999,1448629,10103,19731,2221,1428898,9910,2239356,2627,633684,9742,1605672,10076,18067,2442,1587605,10348,1715,null,null,2666,null,null,9999,null,null,10103,null,null,2221,null,null,9910,null,null,2627,null,null,9742,null,null,10076,null,null,2442,null,null,10348,null,null,08
2966525,975,1433885,1517,554927,6342,878958,6365,8699,1393,870259,6337,1532640,1545,489942,7726,1042698,7644,14426,2206,1028272,7637,975,null,null,1517,null,null,6342,null,null,6365,null,null,1393,null,null,6337,null,null,1545,null,null,7726,null,null,7644,null,null,2206,null,null,7637,null,null,09
782833,911,374374,882,140011,4374,234363,4296,2652,787,231711,4327,408459,945,129018,4673,279441,4424,3581,1081,275860,4478,911,null,null,882,null,null,4374,null,null,4296,null,null,787,null,null,4327,null,null,945,null,null,4673,null,null,4424,null,null,1081,null,null,4478,null,null,10
576040,355,270633,444,155103,3827,115530,3907,1811,804,113719,3799,305407,458,170936,4632,134471,4568,1762,627,132709,4570,355,null,null,444,null,null,3827,null,null,3907,null,null,804,null,null,3799,null,null,458,null,null,4632,null,null,4568,null,null,627,null,null,4570,null,null,11
