B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,B24031_001M,B24031_001EA,B24031_001MA,B24031_002M,B24031_002EA,B24031_002MA,B24031_003M,B24031_003EA,B24031_003MA,B24031_004M,B24031_004EA,B24031_004MA,B24031_005M,B24031_005EA,B24031_005MA,B24031_006M,B24031_006EA,B24031_006MA,B24031_007M,B24031_007EA,B24031_007MA,B24031_008M,B24031_008EA,B24031_008MA,B24031_009M,B24031_009EA,B24031_009MA,B24031_010M,B24031_010EA,B24031_010MA,B24031_011M,B24031_011EA,B24031_011MA,B24031_012M,B24031_012EA,B24031_012MA,B24031_013M,B24031_013EA,B24031_013MA,B24031_014M,B24031_014EA,B24031_014MA,B24031_015M,B24031_015EA,B24031_015MA,B24031_016M,B24031_016EA,B24031_016MA,B24031_017M,B24031_017EA,B24031_017MA,B24031_018M,B24031_018EA,B24031_018MA,B24031_019M,B24031_019EA,B24031_019MA,B24031_020M,B24031_020EA,B24031_020MA,B24031_021M,B24031_021EA,B24031_021MA,B24031_022M,B24031_022EA,B24031_022MA,B24031_023M,B24031_023EA,B24031_023MA,B24031_024M,B24031_024EA,B24031_024MA,B24031_025M,B24031_025EA,B24031_025MA,B24031_026M,B24031_026EA,B24031_026MA,B24031_027M,B24031_027EA,B24031_027MA,state
32882,1310,27213,4707,26760,3393,150903,86082,35260,3064,46138,1276,39277,3580,22311,1086,41469,3605,38568,5528,58419,7162,41925,7180,47994,5408,50992,3261,41543,6042,40869,2225,52762,4779,105243,71292,26560,2453,35288,1580,37573,2595,33668,2563,15452,1728,18979,3205,14554,2136,24214,2524,46958,2037,1310,null,null,4707,null,null,3393,null,null,86082,null,null,3064,null,null,1276,null,null,3580,null,null,1086,null,null,3605,null,null,5528,null,null,7162,null,null,7180,null,null,5408,null,null,3261,null,null,6042,null,null,2225,null,null,4779,null,null,71292,null,null,2453,null,null,1580,null,null,2595,null,null,2563,null,null,1728,null,null,3205,null,null,2136,null,null,2524,null,null,2037,null,null,23
45086,451,27455,4087,25513,5371,71098,27385,41905,726,51693,889,51536,1881,23208,1423,45761,2030,41832,1087,70961,3118,58108,4631,56284,1791,64901,4548,45053,3976,61644,881,80075,2206,90527,34741,30496,680,42403,827,47722,1398,40415,582,18436,1076,23349,3277,17431,815,30900,650,81673,873,451,null,null,4087,null,null,5371,null,null,27385,null,null,726,null,null,889,null,null,1881,null,null,1423,null,null,2030,null,null,1087,null,null,3118,null,null,4631,null,null,1791,null,null,4548,null,null,3976,null,null,881,null,null,2206,null,null,34741,null,null,680,null,null,827,null,null,1398,null,null,582,null,null,1076,null,null,3277,null,null,815,null,null,650,null,null,873,null,null,24
43733,967,31829,4866,28608,3981,51911,13971,48031,2577,57858,3171,50906,1036,24413,1140,45158,2548,38297,3243,77824,6693,67568,4195,62876,3195,71022,2096,48161,2998,62148,1687,79253,3249,62095,16892,32092,1840,42138,417,46595,1058,40949,545,19000,1371,21029,1238,18385,1373,26427,1083,65726,1334,967,null,null,4866,null,null,3981,null,null,13971,null,null,2577,null,null,3171,null,null,1036,null,null,1140,null,null,2548,null,null,3243,null,null,6693,null,null,4195,null,null,3195,null,null,2096,null,null,2998,null,null,1687,null,null,3249,null,null,16892,null,null,1840,null,null,417,null,null,1058,null,null,545,null,null,1371,null,null,1238,null,null,1373,null,null,1083,null,null,1334,null,null,25
32587,402,26669,1377,24814,2707,56847,9703,40070,1212,47308,850,41697,1006,19877,519,43140,2533,39931,1837,70171,4902,40460,1341,42367,862,47271,1372,31448,892,37236,1013,52083,810,59970,15870,23249,1355,32493,663,35944,685,31912,296,13065,592,16460,1257,12512,484,22763,1052,51571,886,402,null,null,1377,null,null,2707,null,null,9703,null,null,1212,null,null,850,null,null,1006,null,null,519,null,null,2533,null,null,1837,null,null,4902,null,null,1341,null,null,862,null,null,1372,null,null,892,null,null,1013,null,null,810,null,null,15870,null,null,1355,null,null,663,null,null,685,null,null,296,null,null,592,null,null,1257,null,null,484,null,null,1052,null,null,886,null,null,26
39508,509,35154,1950,32093,1472,75173,8827,46339,1126,47407,902,51073,894,25090,843,46955,1238,42738,2157,71022,2367,47148,5029,54252,3274,61027,1174,39968,2525,50091,1306,62493,2447,60556,19269,27358,1964,36432,349,38500,1289,35686,444,16267,563,21430,1281,15014,762,27583,1253,54600,1746,509,null,null,1950,null,null,1472,null,null,8827,null,null,1126,null,null,902,null,null,894,null,null,843,null,null,1238,null,null,2157,null,null,2367,null,null,5029,null,null,3274,null,null,1174,null,null,2525,null,null,1306,null,null,2447,null,null,19269,null,null,1964,null,null,349,null,null,1289,null,null,444,null,null,563,null,null,1281,null,null,762,null,null,1253,null,null,1746,null,null,27
30591,310,40209,6589,30509,2944,71525,10373,34828,3150,35281,972,36779,4757,21362,826,40759,1959,38884,3994,47387,6843,36770,4571,36987,2770,39434,3981,34957,3595,27423,3300,46666,5357,26729,46046,18666,1633,31999,607,35646,1072,30673,636,14698,1160,24103,3266,11998,515,22754,2665,38421,2375,310,null,null,6589,null,null,2944,null,null,10373,null,null,3150,null,null,972,null,null,4757,null,null,826,null,null,1959,null,null,3994,null,null,6843,null,null,4571,null,null,2770,null,null,3981,null,null,3595,null,null,3300,null,null,5357,null,null,46046,null,null,1633,null,null,607,null,null,1072,null,null,636,null,null,1160,null,null,3266,null,null,515,null,null,2665,null,null,2375,null,null,28
32559,437,32285,2360,30923,941,51535,5707,40354,907,41609,563,41337,1158,21445,549,44709,1977,41317,820,66211,2110,41652,3138,44013,2653,47336,1891,36640,2222,37670,2182,51230,1189,59130,27232,24331,1799,31963,366,36007,745,30561,440,15083,593,18909,2307,14071,913,24730,1670,41075,742,437,null,null,2360,null,null,941,null,null,5707,null,null,907,null,null,563,null,null,1158,null,null,549,null,null,1977,null,null,820,null,null,2110,null,null,3138,null,null,2653,null,null,1891,null,null,2222,null,null,2182,null,null,1189,null,null,27232,null,null,1799,null,null,366,null,null,745,null,null,440,null,null,593,null,null,2307,null,null,913,null,null,1670,null,null,742,null,null,29
30777,435,37185,2361,29852,3348,73484,7050,36346,1565,35791,2559,44515,5423,21025,820,50223,5755,46086,3499,67675,11868,31248,4893,36290,3383,41090,2884,27398,8101,37650,3452,50242,3334,35777,146293,21464,1429,31271,825,32432,2037,30233,1436,15765,1626,17354,5458,15257,2083,22939,2832,42168,2587,435,null,null,2361,null,null,3348,null,null,7050,null,null,1565,null,null,2559,null,null,5423,null,null,820,null,null,5755,null,null,3499,null,null,11868,null,null,4893,null,null,3383,null,null,2884,null,null,8101,null,null,3452,null,null,3334,null,null,146293,null,null,1429,null,null,825,null,null,2037,null,null,1436,null,null,1626,null,null,5458,null,null,2083,null,null,2832,null,null,2587,null,null,30
33928,775,34265,2689,32840,2641,63542,9385,38282,2548,37832,1960,44414,3529,22837,1045,51913,1983,50356,1245,71028,3452,39682,5387,46124,2003,47487,2510,40782,4142,37400,2931,49545,3053,32472,25809,27245,2060,32286,656,35886,1375,31488,574,12625,1354,14047,4325,12473,1231,26290,2050,46692,1825,775,null,null,2689,null,null,2641,null,null,9385,null,null,2548,null,null,1960,null,null,3529,null,null,1045,null,null,1983,null,null,1245,null,null,3452,null,null,5387,null,null,2003,null,null,2510,null,null,4142,null,null,2931,null,null,3053,null,null,25809,null,null,2060,null,null,656,null,null,1375,null,null,574,null,null,1354,null,null,4325,null,null,1231,null,null,2050,null,null,1825,null,null,31
32329,260,61022,4737,25219,3771,75507,7778,37207,2513,37498,3615,45275,3221,24928,1201,35138,2166,31913,1334,68627,14899,41269,5761,41503,1450,45400,3162,36706,3207,33215,3271,50263,3623,39630,37827,26262,765,39262,1740,40073,1967,38534,2437,27480,832,31233,910,26611,542,25879,1150,55327,3068,260,null,null,4737,null,null,3771,null,null,7778,null,null,2513,null,null,3615,null,null,3221,null,null,1201,null,null,2166,null,null,1334,null,null,14899,null,null,5761,null,null,1450,null,null,3162,null,null,3207,null,null,3271,null,null,3623,null,null,37827,null,null,765,null,null,1740,null,null,1967,null,null,2437,null,null,832,null,null,910,null,null,542,null,null,1150,null,null,3068,null,null,32
38898,1160,34163,6434,31688,10653,40956,14733,41399,881,50219,1826,50542,2463,24132,2439,51256,3368,45035,5106,74047,6724,59099,12972,55881,5284,64143,6661,37813,5863,49998,2534,65110,7353,46168,59497,31523,1599,37497,1783,40478,1709,36838,943,16769,1176,17229,4537,16701,1266,26771,2866,52218,4299,1160,null,null,6434,null,null,10653,null,null,14733,null,null,881,null,null,1826,null,null,2463,null,null,2439,null,null,3368,null,null,5106,null,null,6724,null,null,12972,null,null,5284,null,null,6661,null,null,5863,null,null,2534,null,null,7353,null,null,59497,null,null,1599,null,null,1783,null,null,1709,null,null,943,null,null,1176,null,null,4537,null,null,1266,null,null,2866,null,null,4299,null,null,33
44321,1041,24031,2994,22407,1922,51211,29456,43431,3489,55011,1681,51305,1022,26023,517,42042,814,40283,1131,77141,3101,70187,2951,76138,1234,90839,1644,45316,2930,57401,1940,75815,1165,82004,20678,30105,1094,44946,1185,51327,538,40120,926,18783,834,22280,1710,17611,867,25936,806,70242,2387,1041,null,null,2994,null,null,1922,null,null,29456,null,null,3489,null,null,1681,null,null,1022,null,null,517,null,null,814,null,null,1131,null,null,3101,null,null,2951,null,null,1234,null,null,1644,null,null,2930,null,null,1940,null,null,1165,null,null,20678,null,null,1094,null,null,1185,null,null,538,null,null,926,null,null,834,null,null,1710,null,null,867,null,null,806,null,null,2387,null,null,34
30294,375,51761,5533,30341,6089,65046,9446,31413,1309,32873,4259,42366,5067,21190,1426,41117,1818,37003,5517,53947,8456,35010,4797,38357,3074,40934,1696,33190,5461,41461,2247,65414,5009,-666666666,-222222222,20680,1638,30774,799,33456,2017,28767,1475,13885,1132,20122,2306,12477,892,20882,1569,42480,2264,375,null,null,5533,null,null,6089,null,null,9446,null,null,1309,null,null,4259,null,null,5067,null,null,1426,null,null,1818,null,null,5517,null,null,8456,null,null,4797,null,null,3074,null,null,1696,null,null,5461,null,null,2247,null,null,5009,null,null,-222222222,-,**,1638,null,null,799,null,null,2017,null,null,1475,null,null,1132,null,null,2306,null,null,892,null,null,1569,null,null,2264,null,null,35
40114,159,26714,710,25745,692,50297,6429,40861,438,46300,833,47706,2064,22420,493,41628,612,38650,1593,77704,4454,61087,1215,61870,760,75636,1306,44362,3079,51961,429,66750,763,80485,10967,28055,1613,40244,269,46749,731,36780,343,20615,350,26715,929,19188,629,25154,830,61596,622,159,null,null,710,null,null,692,null,null,6429,null,null,438,null,null,833,null,null,2064,null,null,493,null,null,612,null,null,1593,null,null,4454,null,null,1215,null,null,760,null,null,1306,null,null,3079,null,null,429,null,null,763,null,null,10967,null,null,1613,null,null,269,null,null,731,null,null,343,null,null,350,null,null,929,null,null,629,null,null,830,null,null,622,null,null,36
32047,170,22318,1758,21638,1376,56256,7504,31229,461,37964,1216,40847,1203,21576,436,41324,925,38164,2057,60185,5830,48276,3477,50619,893,57395,2835,34568,3024,40711,677,59117,3449,63344,12686,23217,1299,35045,561,36025,446,33012,1251,14590,593,20904,1535,13709,630,23665,1004,45168,1022,170,null,null,1758,null,null,1376,null,null,7504,null,null,461,null,null,1216,null,null,1203,null,null,436,null,null,925,null,null,2057,null,null,5830,null,null,3477,null,null,893,null,null,2835,null,null,3024,null,null,677,null,null,3449,null,null,12686,null,null,1299,null,null,561,null,null,446,null,null,1251,null,null,593,null,null,1535,null,null,630,null,null,1004,null,null,1022,null,null,37
37428,894,52190,2572,41307,1856,91189,2380,43507,2535,43490,5183,46634,3234,26346,1051,55722,4390,51960,2809,80249,15658,41190,10322,41229,2947,41507,5156,40484,4963,40588,3953,47839,3580,45606,28403,26083,2481,33271,2715,38766,2198,31568,695,17165,1665,17101,7660,17174,1635,24810,3646,51640,2082,894,null,null,2572,null,null,1856,null,null,2380,null,null,2535,null,null,5183,null,null,3234,null,null,1051,null,null,4390,null,null,2809,null,null,15658,null,null,10322,null,null,2947,null,null,5156,null,null,4963,null,null,3953,null,null,3580,null,null,28403,null,null,2481,null,null,2715,null,null,2198,null,null,695,null,null,1665,null,null,7660,null,null,1635,null,null,3646,null,null,2082,null,null,38
34549,439,31696,1302,25563,1807,60414,4242,40148,677,42236,320,44189,2434,21572,399,41775,619,38611,1867,65753,2539,41461,1156,46509,857,50689,695,35073,2545,40262,683,53090,1881,56710,5228,24606,1486,34745,773,36638,763,33032,941,12233,283,15264,2240,12107,298,22992,1629,51451,621,439,null,null,1302,null,null,1807,null,null,4242,null,null,677,null,null,320,null,null,2434,null,null,399,null,null,619,null,null,1867,null,null,2539,null,null,1156,null,null,857,null,null,695,null,null,2545,null,null,683,null,null,1881,null,null,5228,null,null,1486,null,null,773,null,null,763,null,null,941,null,null,283,null,null,2240,null,null,298,null,null,1629,null,null,621,null,null,39
31880,186,49903,3503,25877,2106,61656,1825,35456,1220,40716,666,46532,1545,21476,405,49309,2079,46873,1541,56943,5634,41097,2087,37463,1397,39939,1963,32351,4592,35543,986,43783,3301,39896,14571,25391,1076,31892,483,32879,825,31268,618,15278,625,25051,1132,12166,384,22851,1116,45917,1313,186,null,null,3503,null,null,2106,null,null,1825,null,null,1220,null,null,666,null,null,1545,null,null,405,null,null,2079,null,null,1541,null,null,5634,null,null,2087,null,null,1397,null,null,1963,null,null,4592,null,null,986,null,null,3301,null,null,14571,null,null,1076,null,null,483,null,null,825,null,null,618,null,null,625,null,null,1132,null,null,384,null,null,1116,null,null,1313,null,null,40
33906,794,24441,2803,23940,2919,56468,13964,41063,1135,46358,1420,45283,3523,23269,1055,45124,2378,40861,980,78617,6486,40828,3902,45185,4455,50902,1412,33682,3967,41297,844,55027,3167,46177,7880,25226,1689,35115,864,32412,2313,35583,747,16722,788,20330,2267,16330,752,24421,1695,51672,1293,794,null,null,2803,null,null,2919,null,null,13964,null,null,1135,null,null,1420,null,null,3523,null,null,1055,null,null,2378,null,null,980,null,null,6486,null,null,3902,null,null,4455,null,null,1412,null,null,3967,null,null,844,null,null,3167,null,null,7880,null,null,1689,null,null,864,null,null,2313,null,null,747,null,null,788,null,null,2267,null,null,752,null,null,1695,null,null,1293,null,null,41
36681,176,32102,1011,25661,1482,51517,1156,41416,396,46571,630,46048,961,22021,344,43712,1968,40230,945,70778,2887,50064,3030,50531,685,53064,1761,38627,2489,46324,888,61530,733,54801,13368,27425,923,36583,295,41968,470,34431,864,14112,621,17350,1538,13290,660,25256,720,52140,608,176,null,null,1011,null,null,1482,null,null,1156,null,null,396,null,null,630,null,null,961,null,null,344,null,null,1968,null,null,945,null,null,2887,null,null,3030,null,null,685,null,null,1761,null,null,2489,null,null,888,null,null,733,null,null,13368,null,null,923,null,null,295,null,null,470,null,null,864,null,null,621,null,null,1538,null,null,660,null,null,720,null,null,608,null,null,42
38414,1574,14489,16836,13634,6178,29636,104356,42817,4761,42108,3479,48892,3214,25051,3206,44094,5201,41501,2522,52461,17869,46313,12476,50822,3307,53160,6603,39047,6595,47276,4814,61299,4566,66153,54655,28643,6058,40927,1361,47080,3825,37433,2215,18109,1982,26067,5774,16514,2190,25695,3023,65098,5881,1574,null,null,16836,null,null,6178,null,null,104356,null,null,4761,null,null,3479,null,null,3214,null,null,3206,null,null,5201,null,null,2522,null,null,17869,null,null,12476,null,null,3307,null,null,6603,null,null,6595,null,null,4814,null,null,4566,null,null,54655,null,null,6058,null,null,1361,null,null,3825,null,null,2215,null,null,1982,null,null,5774,null,null,2190,null,null,3023,null,null,5881,null,null,44
31495,210,21180,3274,20148,4171,40423,12579,32293,1175,40929,593,42404,3828,21593,571,41459,1333,37361,1507,57381,5751,42448,4417,38186,2812,40811,1474,34213,4020,36068,1019,50760,1672,81219,51436,24562,1799,32417,763,34712,1693,31968,485,15081,986,16003,3452,14957,1103,23303,1783,41370,672,210,null,null,3274,null,null,4171,null,null,12579,null,null,1175,null,null,593,null,null,3828,null,null,571,null,null,1333,null,null,1507,null,null,5751,null,null,4417,null,null,2812,null,null,1474,null,null,4020,null,null,1019,null,null,1672,null,null,51436,null,null,1799,null,null,763,null,null,1693,null,null,485,null,null,986,null,null,3452,null,null,1103,null,null,1783,null,null,672,null,null,45
32847,1166,40010,4957,36063,2078,80709,14237,40290,1781,37534,2054,41675,4091,26105,1160,45188,4048,41810,5117,52007,5345,40789,6940,39881,3323,40301,2205,35875,7192,35565,2791,42409,5446,31639,7415,25932,3202,32324,1333,33561,3427,32068,1172,16315,1027,23319,5015,14818,1908,26392,1746,44780,4607,1166,null,null,4957,null,null,2078,null,null,14237,null,null,1781,null,null,2054,null,null,4091,null,null,1160,null,null,4048,null,null,5117,null,null,5345,null,null,6940,null,null,3323,null,null,2205,null,null,7192,null,null,2791,null,null,5446,null,null,7415,null,null,3202,null,null,1333,null,null,3427,null,null,1172,null,null,1027,null,null,5015,null,null,1908,null,null,1746,null,null,4607,null,null,46
31612,191,28910,3583,25627,2343,51036,3800,31375,501,37797,992,41419,1366,21915,522,40581,925,36719,1078,57470,3513,41599,1171,40852,816,41890,1410,37159,3170,35260,1518,51387,1120,52785,13729,23772,1192,35119,852,35711,802,34271,1658,15326,539,22098,2085,14546,667,24442,1464,42258,1253,191,null,null,3583,null,null,2343,null,null,3800,null,null,501,null,null,992,null,null,1366,null,null,522,null,null,925,null,null,1078,null,null,3513,null,null,1171,null,null,816,null,null,1410,null,null,3170,null,null,1518,null,null,1120,null,null,13729,null,null,1192,null,null,852,null,null,802,null,null,1658,null,null,539,null,null,2085,null,null,667,null,null,1464,null,null,1253,null,null,47
33709,379,60453,1268,26924,990,76269,1720,32189,318,47171,819,42474,1730,22451,311,43183,1700,41706,497,56892,3867,46752,1445,45893,928,50293,843,39049,2200,40979,520,60856,636,75388,5154,23719,624,35449,360,40110,642,32100,374,15931,248,18466,1480,15650,256,22650,634,47447,970,379,null,null,1268,null,null,990,null,null,1720,null,null,318,null,null,819,null,null,1730,null,null,311,null,null,1700,null,null,497,null,null,3867,null,null,1445,null,null,928,null,null,843,null,null,2200,null,null,520,null,null,636,null,null,5154,null,null,624,null,null,360,null,null,642,null,null,374,null,null,248,null,null,1480,null,null,256,null,null,634,null,null,970,null,null,48
