B01002_001E,B01002_001M,B01002_002E,B01002_002M,B01002_003E,B01002_003M,B01002_001M,B01002_001EA,B01002_001MA,B01002_002M,B01002_002EA,B01002_002MA,B01002_003M,B01002_003EA,B01002_003MA,state
36.1,0.1,35.2,0.3,36.8,0.3,0.1,null,null,0.3,null,null,0.3,null,null,16
42.1,0.1,40.4,0.1,43.7,0.1,0.1,null,null,0.1,null,null,0.1,null,null,12
36.5,0.2,35.2,0.1,37.8,0.1,0.2,null,null,0.1,null,null,0.1,null,null,13
38.9,0.3,37.2,0.3,40.5,0.4,0.3,null,null,0.3,null,null,0.4,null,null,15
37.9,0.1,36.7,0.2,39.2,0.2,0.1,null,null,0.2,null,null,0.2,null,null,17
37.6,0.1,36.2,0.2,39.0,0.2,0.1,null,null,0.2,null,null,0.2,null,null,18
38.0,0.2,36.8,0.2,39.4,0.2,0.2,null,null,0.2,null,null,0.2,null,null,19
36.5,0.2,35.3,0.2,37.8,0.3,0.2,null,null,0.2,null,null,0.3,null,null,20
38.7,0.2,37.5,0.2,40.0,0.3,0.2,null,null,0.2,null,null,0.3,null,null,21
36.5,0.2,35.3,0.2,37.8,0.2,0.2,null,null,0.2,null,null,0.2,null,null,22
44.5,0.2,43.1,0.3,45.6,0.2,0.2,null,null,0.3,null,null,0.2,null,null,23
38.5,0.2,37.0,0.2,40.0,0.2,0.2,null,null,0.2,null,null,0.2,null,null,24
39.5,0.1,37.9,0.2,40.9,0.1,0.1,null,null,0.2,null,null,0.1,null,null,25
39.7,0.2,38.2,0.2,41.1,0.1,0.2,null,null,0.2,null,null,0.1,null,null,26
37.9,0.2,36.9,0.2,39.0,0.2,0.2,null,null,0.2,null,null,0.2,null,null,27
37.2,0.2,35.8,0.3,38.4,0.3,0.2,null,null,0.3,null,null,0.3,null,null,28
38.4,0.2,37.1,0.2,40.0,0.2,0.2,null,null,0.2,null,null,0.2,null,null,29
40.1,0.3,38.9,0.4,41.3,0.4,0.3,null,null,0.4,null,null,0.4,null,null,30
36.3,0.2,35.4,0.2,37.3,0.3,0.2,null,null,0.2,null,null,0.3,null,null,31
37.9,0.2,37.2,0.3,38.5,0.2,0.2,null,null,0.3,null,null,0.2,null,null,32
42.7,0.3,41.4,0.3,44.1,0.3,0.3,null,null,0.3,null,null,0.3,null,null,33
39.5,0.1,38.0,0.2,41.0,0.2,0.1,null,null,0.2,null,null,0.2,null,null,34
37.7,0.2,36.2,0.3,39.3,0.4,0.2,null,null,0.3,null,null,0.4,null,null,35
38.4,0.1,36.9,0.1,39.9,0.1,0.1,null,null,0.1,null,null,0.1,null,null,36
38.7,0.1,37.3,0.2,40.0,0.2,0.1,null,null,0.2,null,null,0.2,null,null,37
35.0,0.3,34.1,0.3,36.3,0.4,0.3,null,null,0.3,null,null,0.4,null,null,38
39.3,0.1,37.9,0.1,40.7,0.2,0.1,null,null,0.1,null,null,0.2,null,null,39
36.4,0.2,35.1,0.2,37.7,0.2,0.2,null,null,0.2,null,null,0.2,null,null,40
39.2,0.2,38.2,0.2,40.0,0.3,0.2,null,null,0.2,null,null,0.3,null,null,41
40.6,0.1,39.0,0.2,42.3,0.1,0.1,null,null,0.2,null,null,0.1,null,null,42
40.2,0.2,38.4,0.3,41.9,0.4,0.2,null,null,0.3,null,null,0.4,null,null,44
39.1,0.2,37.5,0.2,40.6,0.2,0.2,null,null,0.2,null,null,0.2,null,null,45
36.8,0.3,35.6,0.3,38.4,0.4,0.3,null,null,0.3,null,null,0.4,null,null,46
38.6,0.2,37.1,0.2,40.1,0.2,0.2,null,null,0.2,null,null,0.2,null,null,47
34.5,0.2,33.5,0.1,35.4,0.2,0.2,null,null,0.1,null,null,0.2,null,null,48
30.7,0.1,30.1,0.1,31.4,0.2,0.1,null,null,0.1,null,null,0.2,null,null,49
43.1,0.3,41.7,0.5,44.4,0.3,0.3,null,null,0.5,null,null,0.3,null,null,50
38.2,0.2,37.0,0.2,39.5,0.2,0.2,null,null,0.2,null,null,0.2,null,null,51
37.7,0.2,36.7,0.2,38.7,0.2,0.2,null,null,0.2,null,null,0.2,null,null,53
42.3,0.3,41.1,0.3,43.4,0.3,0.3,null,null,0.3,null,null,0.3,null,null,54
39.4,0.1,38.3,0.2,40.5,0.1,0.1,null,null,0.2,null,null,0.1,null,null,55
37.2,0.4,36.6,0.6,37.8,0.5,0.4,null,null,0.6,null,null,0.5,null,null,56
40.7,0.2,38.8,0.2,42.5,0.2,0.2,null,null,0.2,null,null,0.2,null,null,72
38.0,0.2,36.5,0.2,39.5,0.3,0.2,null,null,0.2,null,null,0.3,null,null,05
39.0,0.2,37.4,0.2,40.5,0.2,0.2,null,null,0.2,null,null,0.2,null,null,01
33.5,0.3,32.8,0.3,34.3,0.5,0.3,null,null,0.3,null,null,0.5,null,null,02
37.5,0.2,36.2,0.1,38.8,0.2,0.2,null,null,0.1,null,null,0.2,null,null,04
36.4,0.2,35.3,0.1,37.5,0.1,0.2,null,null,0.1,null,null,0.1,null,null,06
36.7,0.2,35.7,0.2,37.8,0.2,0.2,null,null,0.2,null,null,0.2,null,null,08
40.9,0.2,39.1,0.3,42.6,0.2,0.2,null,null,0.3,null,null,0.2,null,null,09
40.6,0.4,39.1,0.4,42.1,0.4,0.4,null,null,0.4,null,null,0.4,null,null,10
33.9,0.2,33.8,0.2,34.0,0.2,0.2,null,null,0.2,null,null,0.2,null,null,11
