B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,B27012_001M,B27012_001EA,B27012_001MA,B27012_002M,B27012_002EA,B27012_002MA,B27012_003M,B27012_003EA,B27012_003MA,B27012_004M,B27012_004EA,B27012_004MA,B27012_005M,B27012_005EA,B27012_005MA,B27012_006M,B27012_006EA,B27012_006MA,B27012_007M,B27012_007EA,B27012_007MA,B27012_008M,B27012_008EA,B27012_008MA,B27012_009M,B27012_009EA,B27012_009MA,B27012_010M,B27012_010EA,B27012_010MA,B27012_011M,B27012_011EA,B27012_011MA,B27012_012M,B27012_012EA,B27012_012MA,B27012_013M,B27012_013EA,B27012_013MA,B27012_014M,B27012_014EA,B27012_014MA,B27012_015M,B27012_015EA,B27012_015MA,B27012_016M,B27012_016EA,B27012_016MA,B27012_017M,B27012_017EA,B27012_017MA,B27012_018M,B27012_018EA,B27012_018MA,B27012_019M,B27012_019EA,B27012_019MA,B27012_020M,B27012_020EA,B27012_020MA,B27012_021M,B27012_021EA,B27012_021MA,B27012_022M,B27012_022EA,B27012_022MA,B27012_023M,B27012_023EA,B27012_023MA,B27012_024M,B27012_024EA,B27012_024MA,B27012_025M,B27012_025EA,B27012_025MA,B27012_026M,B27012_026EA,B27012_026MA,B27012_027M,B27012_027EA,B27012_027MA,B27012_028M,B27012_028EA,B27012_028MA,B27012_029M,B27012_029EA,B27012_029MA,B27012_030M,B27012_030EA,B27012_030MA,B27012_031M,B27012_031EA,B27012_031MA,B27012_032M,B27012_032EA,B27012_032MA,B27012_033M,B27012_033EA,B27012_033MA,B27012_034M,B27012_034EA,B27012_034MA,B27012_035M,B27012_035EA,B27012_035MA,B27012_036M,B27012_036EA,B27012_036MA,B27012_037M,B27012_037EA,B27012_037MA,B27012_038M,B27012_038EA,B27012_038MA,B27012_039M,B27012_039EA,B27012_039MA,B27012_040M,B27012_040EA,B27012_040MA,B27012_041M,B27012_041EA,B27012_041MA,B27012_042M,B27012_042EA,B27012_042MA,B27012_043M,B27012_043EA,B27012_043MA,B27012_044M,B27012_044EA,B27012_044MA,B27012_045M,B27012_045EA,B27012_045MA,B27012_046M,B27012_046EA,B27012_046MA,B27012_047M,B27012_047EA,B27012_047MA,B27012_048M,B27012_048EA,B27012_048MA,B27012_049M,B27012_049EA,B27012_049MA,B27012_050M,B27012_050EA,B27012_050MA,B27012_051M,B27012_051EA,B27012_051MA,B27012_052M,B27012_052EA,B27012_052MA,B27012_053M,B27012_053EA,B27012_053MA,B27012_054M,B27012_054EA,B27012_054MA,B27012_055M,B27012_055EA,B27012_055MA,B27012_056M,B27012_056EA,B27012_056MA,B27012_057M,B27012_057EA,B27012_057MA,B27012_058M,B27012_058EA,B27012_058MA,B27012_059M,B27012_059EA,B27012_059MA,B27012_060M,B27012_060EA,B27012_060MA,B27012_061M,B27012_061EA,B27012_061MA,B27012_062M,B27012_062EA,B27012_062MA,B27012_063M,B27012_063EA,B27012_063MA,B27012_064M,B27012_064EA,B27012_064MA,B27012_065M,B27012_065EA,B27012_065MA,B27012_066M,B27012_066EA,B27012_066MA,B27012_067M,B27012_067EA,B27012_067MA,B27012_068M,B27012_068EA,B27012_068MA,B27012_069M,B27012_069EA,B27012_069MA,B27012_070M,B27012_070EA,B27012_070MA,B27012_071M,B27012_071EA,B27012_071MA,B27012_072M,B27012_072EA,B27012_072MA,B27012_073M,B27012_073EA,B27012_073MA,B27012_074M,B27012_074EA,B27012_074MA,B27012_075M,B27012_075EA,B27012_075MA,B27012_076M,B27012_076EA,B27012_076MA,B27012_077M,B27012_077EA,B27012_077MA,B27012_078M,B27012_078EA,B27012_078MA,B27012_079M,B27012_079EA,B27012_079MA,B27012_080M,B27012_080EA,B27012_080MA,B27012_081M,B27012_081EA,B27012_081MA,B27012_082M,B27012_082EA,B27012_082MA,B27012_083M,B27012_083EA,B27012_083MA,B27012_084M,B27012_084EA,B27012_084MA,B27012_085M,B27012_085EA,B27012_085MA,B27012_086M,B27012_086EA,B27012_086MA,B27012_087M,B27012_087EA,B27012_087MA,B27012_088M,B27012_088EA,B27012_088MA,B27012_089M,B27012_089EA,B27012_089MA,B27012_090M,B27012_090EA,B27012_090MA,B27012_091M,B27012_091EA,B27012_091MA,B27012_092M,B27012_092EA,B27012_092MA,B27012_093M,B27012_093EA,B27012_093MA,B27012_094M,B27012_094EA,B27012_094MA,state
16158134,5598,6522587,36964,3637757,26206,3464184,26210,2892681,27135,2274413,25627,511193,13571,13122,2194,127176,7156,571503,16389,173573,7028,168253,6729,78110,4925,35038,3253,137895,5932,10216,1488,5320,1712,2884830,21487,2768139,20897,2459838,22388,1986872,22363,374232,11936,12578,1998,138070,7581,308301,13523,116691,5066,114501,5082,58262,3147,23844,2376,94229,4991,7066,1219,2190,866,3410513,33690,1525794,23617,1306345,22528,926763,17616,526108,14409,263087,9561,24168,3441,137852,8170,379582,13469,219449,7616,215632,7766,56779,3942,60316,4248,209448,7939,18207,2197,3817,1404,1884719,22299,1691135,21970,1350765,19464,761435,14846,362380,10958,27892,3091,241902,9714,340370,11774,193584,5035,192054,5031,47470,2856,58507,3577,186610,5123,17839,2059,1530,670,6225034,32656,2553963,22484,1133671,20156,876281,18017,291164,10547,174178,9044,205830,9221,347321,12705,257390,11929,1420292,11341,1407314,11495,357713,7625,411555,9108,1381148,11773,194954,6382,12978,2477,3671071,20597,1773914,19304,1396633,19713,529595,13083,331686,11027,224004,8162,473085,13011,377281,13893,1897157,8077,1869919,8397,422678,8554,558005,9023,1837637,8831,325732,8437,27238,3881,5598,null,null,36964,null,null,26206,null,null,26210,null,null,27135,null,null,25627,null,null,13571,null,null,2194,null,null,7156,null,null,16389,null,null,7028,null,null,6729,null,null,4925,null,null,3253,null,null,5932,null,null,1488,null,null,1712,null,null,21487,null,null,20897,null,null,22388,null,null,22363,null,null,11936,null,null,1998,null,null,7581,null,null,13523,null,null,5066,null,null,5082,null,null,3147,null,null,2376,null,null,4991,null,null,1219,null,null,866,null,null,33690,null,null,23617,null,null,22528,null,null,17616,null,null,14409,null,null,9561,null,null,3441,null,null,8170,null,null,13469,null,null,7616,null,null,7766,null,null,3942,null,null,4248,null,null,7939,null,null,2197,null,null,1404,null,null,22299,null,null,21970,null,null,19464,null,null,14846,null,null,10958,null,null,3091,null,null,9714,null,null,11774,null,null,5035,null,null,5031,null,null,2856,null,null,3577,null,null,5123,null,null,2059,null,null,670,null,null,32656,null,null,22484,null,null,20156,null,null,18017,null,null,10547,null,null,9044,null,null,9221,null,null,12705,null,null,11929,null,null,11341,null,null,11495,null,null,7625,null,null,9108,null,null,11773,null,null,6382,null,null,2477,null,null,20597,null,null,19304,null,null,19713,null,null,13083,null,null,11027,null,null,8162,null,null,13011,null,null,13893,null,null,8077,null,null,8397,null,null,8554,null,null,9023,null,null,8831,null,null,8437,null,null,3881,null,null,12
7614462,5045,3425190,25696,1898377,16484,1823185,16403,1548472,16412,1328688,17214,209427,7873,8411,1706,33135,3365,274713,10935,75192,4031,73692,4105,42950,3131,15788,1559,61618,3566,3126,776,1500,976,1526813,18991,1483965,18156,1341224,16198,1165392,16392,158120,7709,5685,1417,43631,4434,142741,8775,42848,3202,42447,3264,26046,2469,8915,1188,33197,2641,1983,595,401,485,1679018,24532,720217,14318,645677,14032,458442,12390,314397,10611,101069,6053,10560,1787,44438,4462,187235,8626,74540,3373,73886,3396,26366,2271,23261,2307,71930,3450,5403,1069,654,397,958801,17662,881860,16520,694154,14585,455597,11672,141370,7232,12744,1874,101574,6417,187706,8647,76941,3697,76317,3680,26154,2084,23443,2009,74079,3666,6210,1121,624,493,2510254,21101,969207,12585,539118,12623,409273,11962,151681,8405,67460,5913,101471,6311,155577,6887,129845,7970,430089,4990,426356,4996,137553,4925,126827,4081,418968,5075,64164,4321,3733,1248,1541047,16211,910354,15239,698583,14015,330174,9303,123139,6575,118519,6782,218991,8729,211771,8806,630693,6078,624815,6344,179443,6721,192959,6481,612597,6385,116480,3929,5878,1440,5045,null,null,25696,null,null,16484,null,null,16403,null,null,16412,null,null,17214,null,null,7873,null,null,1706,null,null,3365,null,null,10935,null,null,4031,null,null,4105,null,null,3131,null,null,1559,null,null,3566,null,null,776,null,null,976,null,null,18991,null,null,18156,null,null,16198,null,null,16392,null,null,7709,null,null,1417,null,null,4434,null,null,8775,null,null,3202,null,null,3264,null,null,2469,null,null,1188,null,null,2641,null,null,595,null,null,485,null,null,24532,null,null,14318,null,null,14032,null,null,12390,null,null,10611,null,null,6053,null,null,1787,null,null,4462,null,null,8626,null,null,3373,null,null,3396,null,null,2271,null,null,2307,null,null,3450,null,null,1069,null,null,397,null,null,17662,null,null,16520,null,null,14585,null,null,11672,null,null,7232,null,null,1874,null,null,6417,null,null,8647,null,null,3697,null,null,3680,null,null,2084,null,null,2009,null,null,3666,null,null,1121,null,null,493,null,null,21101,null,null,12585,null,null,12623,null,null,11962,null,null,8405,null,null,5913,null,null,6311,null,null,6887,null,null,7970,null,null,4990,null,null,4996,null,null,4925,null,null,4081,null,null,5075,null,null,4321,null,null,1248,null,null,16211,null,null,15239,null,null,14015,null,null,9303,null,null,6575,null,null,6782,null,null,8729,null,null,8806,null,null,6078,null,null,6344,null,null,6721,null,null,6481,null,null,6385,null,null,3929,null,null,1440,null,null,13
1071169,2692,489415,7484,269557,5223,252836,5084,246677,4995,217538,5561,20711,1949,1226,603,12792,2299,6159,1241,16721,1892,16721,1892,13309,1556,2839,671,13687,1626,742,449,0,185,219858,4533,208199,4371,204090,4399,180800,4894,17503,2117,986,410,10978,1907,4109,1055,11659,1434,11659,1434,9432,1302,1818,492,8442,1159,186,160,0,185,242895,7380,108319,4770,92139,4238,81249,4193,54531,3636,11207,1712,1408,547,16735,1960,10890,2049,16180,1876,16080,1868,8773,1366,4127,924,14980,1787,1716,547,100,118,134576,5181,118149,4745,110627,4728,71359,4117,15467,1753,1549,629,23368,2800,7522,1479,16427,1528,16393,1533,9546,1414,4419,718,14489,1405,1186,583,34,61,338859,7326,140789,4459,65331,4235,59365,3975,22413,2029,8763,1509,9047,1501,23521,2640,5966,1300,75458,2352,75132,2367,36561,2239,18203,1896,73118,2351,10245,1521,326,236,198070,4930,95781,4507,89477,4487,37756,2854,14446,2052,6884,1454,30513,3359,6304,1452,102289,2059,101923,2066,46304,2499,26569,1938,100388,2044,15108,1726,366,314,2692,null,null,7484,null,null,5223,null,null,5084,null,null,4995,null,null,5561,null,null,1949,null,null,603,null,null,2299,null,null,1241,null,null,1892,null,null,1892,null,null,1556,null,null,671,null,null,1626,null,null,449,null,null,185,null,null,4533,null,null,4371,null,null,4399,null,null,4894,null,null,2117,null,null,410,null,null,1907,null,null,1055,null,null,1434,null,null,1434,null,null,1302,null,null,492,null,null,1159,null,null,160,null,null,185,null,null,7380,null,null,4770,null,null,4238,null,null,4193,null,null,3636,null,null,1712,null,null,547,null,null,1960,null,null,2049,null,null,1876,null,null,1868,null,null,1366,null,null,924,null,null,1787,null,null,547,null,null,118,null,null,5181,null,null,4745,null,null,4728,null,null,4117,null,null,1753,null,null,629,null,null,2800,null,null,1479,null,null,1528,null,null,1533,null,null,1414,null,null,718,null,null,1405,null,null,583,null,null,61,null,null,7326,null,null,4459,null,null,4235,null,null,3975,null,null,2029,null,null,1509,null,null,1501,null,null,2640,null,null,1300,null,null,2352,null,null,2367,null,null,2239,null,null,1896,null,null,2351,null,null,1521,null,null,236,null,null,4930,null,null,4507,null,null,4487,null,null,2854,null,null,2052,null,null,1454,null,null,3359,null,null,1452,null,null,2059,null,null,2066,null,null,2499,null,null,1938,null,null,2044,null,null,1726,null,null,314,null,null,15
1227237,1476,516947,9158,317345,6768,304010,6543,266263,6375,221717,5894,42692,2972,1406,667,7422,1511,37747,3246,13335,1631,13277,1635,6134,942,4417,1076,10875,1466,648,410,58,92,199602,6643,193946,6384,176332,6257,151077,5812,24862,2714,971,472,6688,1760,17614,2396,5656,1208,5656,1208,2994,941,1341,587,4602,1015,59,73,0,198,319219,8318,136199,4854,116978,4638,91616,4645,53815,4102,28899,3168,2598,814,11473,1901,25362,2754,19221,1496,19221,1496,4325,958,8256,1194,18175,1555,1567,603,0,198,183020,6664,168465,6231,135913,6327,89267,5072,35169,3310,2239,700,15720,2121,32552,3299,14555,1658,14273,1669,3523,822,6888,1145,13607,1663,1530,670,282,238,391071,7846,149158,6271,62530,5648,50322,4857,17940,2738,11479,1986,14168,2028,18675,2385,12208,2544,86628,2080,86297,2023,19416,2053,34158,2464,85404,2035,11837,1921,331,377,241913,5998,128874,5494,108657,5144,49650,4320,26993,2381,15935,1993,32473,3319,20217,2364,113039,1997,111783,2075,22355,2188,48467,3048,111203,2054,15973,2008,1256,746,1476,null,null,9158,null,null,6768,null,null,6543,null,null,6375,null,null,5894,null,null,2972,null,null,667,null,null,1511,null,null,3246,null,null,1631,null,null,1635,null,null,942,null,null,1076,null,null,1466,null,null,410,null,null,92,null,null,6643,null,null,6384,null,null,6257,null,null,5812,null,null,2714,null,null,472,null,null,1760,null,null,2396,null,null,1208,null,null,1208,null,null,941,null,null,587,null,null,1015,null,null,73,null,null,198,null,null,8318,null,null,4854,null,null,4638,null,null,4645,null,null,4102,null,null,3168,null,null,814,null,null,1901,null,null,2754,null,null,1496,null,null,1496,null,null,958,null,null,1194,null,null,1555,null,null,603,null,null,198,null,null,6664,null,null,6231,null,null,6327,null,null,5072,null,null,3310,null,null,700,null,null,2121,null,null,3299,null,null,1658,null,null,1669,null,null,822,null,null,1145,null,null,1663,null,null,670,null,null,238,null,null,7846,null,null,6271,null,null,5648,null,null,4857,null,null,2738,null,null,1986,null,null,2028,null,null,2385,null,null,2544,null,null,2080,null,null,2023,null,null,2053,null,null,2464,null,null,2035,null,null,1921,null,null,377,null,null,5998,null,null,5494,null,null,5144,null,null,4320,null,null,2381,null,null,1993,null,null,3319,null,null,2364,null,null,1997,null,null,2075,null,null,2188,null,null,3048,null,null,2054,null,null,2008,null,null,746,null,null,16
9700525,2700,4380480,25042,2484105,16354,2389690,15744,2180145,16109,1884838,13801,247876,7499,9413,1648,110259,5522,209545,8120,94415,4259,93444,4172,56937,3374,21111,1756,74410,3460,3990,1002,971,479,1896375,17207,1834741,16415,1737981,15389,1495184,14885,161043,5567,6849,1281,135172,5825,96760,5387,61634,3134,61256,3110,39165,2287,14541,1612,48633,2966,2584,793,378,229,2321998,21745,1007785,13725,893344,12484,756474,12259,479268,10403,133238,5547,16066,2081,165064,7054,136870,6721,114441,4016,113481,3907,42233,2691,39016,2357,109350,3832,6993,1074,960,477,1314213,17780,1198918,16667,1099839,15584,699177,12465,173052,5942,17799,2284,262437,6832,99079,5242,115295,4773,114551,4757,42004,2828,45231,3004,108969,4577,7896,1195,744,498,2998047,19042,1186052,12079,604398,11012,528043,10203,197170,6452,81657,4734,96748,5535,225810,7272,76355,4619,581654,5416,577066,5480,189005,4353,198277,5596,568559,5525,63942,3721,4588,1107,1811995,15351,971524,14425,860318,13034,398606,9337,131609,5997,104027,4938,321803,8747,111206,5653,840471,5196,832644,5530,235353,6004,314449,6992,818855,5501,116119,4604,7827,1741,2700,null,null,25042,null,null,16354,null,null,15744,null,null,16109,null,null,13801,null,null,7499,null,null,1648,null,null,5522,null,null,8120,null,null,4259,null,null,4172,null,null,3374,null,null,1756,null,null,3460,null,null,1002,null,null,479,null,null,17207,null,null,16415,null,null,15389,null,null,14885,null,null,5567,null,null,1281,null,null,5825,null,null,5387,null,null,3134,null,null,3110,null,null,2287,null,null,1612,null,null,2966,null,null,793,null,null,229,null,null,21745,null,null,13725,null,null,12484,null,null,12259,null,null,10403,null,null,5547,null,null,2081,null,null,7054,null,null,6721,null,null,4016,null,null,3907,null,null,2691,null,null,2357,null,null,3832,null,null,1074,null,null,477,null,null,17780,null,null,16667,null,null,15584,null,null,12465,null,null,5942,null,null,2284,null,null,6832,null,null,5242,null,null,4773,null,null,4757,null,null,2828,null,null,3004,null,null,4577,null,null,1195,null,null,498,null,null,19042,null,null,12079,null,null,11012,null,null,10203,null,null,6452,null,null,4734,null,null,5535,null,null,7272,null,null,4619,null,null,5416,null,null,5480,null,null,4353,null,null,5596,null,null,5525,null,null,3721,null,null,1107,null,null,15351,null,null,14425,null,null,13034,null,null,9337,null,null,5997,null,null,4938,null,null,8747,null,null,5653,null,null,5196,null,null,5530,null,null,6004,null,null,6992,null,null,5501,null,null,4604,null,null,1741,null,null,17
4960989,3562,2209845,16598,1267931,10373,1222195,10300,1113011,10759,987090,11056,110212,5199,6933,1487,39533,3677,109184,5290,45736,2679,45036,2649,26584,2200,11066,1327,36234,2626,1506,560,700,475,941914,12974,911729,13038,855613,11756,761528,11102,73305,5199,4541,1139,44407,3541,56116,4482,30185,2612,30060,2634,18421,1868,6890,1268,24682,2323,1195,463,125,153,1209953,14979,515313,8535,448264,8600,356425,8049,234935,6758,63300,3657,12036,1914,63728,4058,91839,5382,67049,3133,66160,3186,20140,1753,26035,2586,64649,3208,3356,712,889,482,694640,10768,629955,10924,557232,10409,372049,9382,89219,4574,12002,1965,114283,6630,72723,5341,64685,3188,63908,3133,18106,1738,26481,2043,61607,3018,3455,727,777,538,1541191,12116,614138,10160,303412,9377,264311,8482,94534,5701,40837,3569,72650,4453,109281,5055,39101,3362,310726,4026,309464,4155,94612,3581,122408,3570,307713,4234,29350,2493,1262,662,927053,9452,488156,9553,425099,9467,194113,6785,64750,3945,77921,3761,156891,6279,63057,4504,438897,4199,436457,4158,117984,4327,189106,5290,432159,4201,52766,3163,2440,914,3562,null,null,16598,null,null,10373,null,null,10300,null,null,10759,null,null,11056,null,null,5199,null,null,1487,null,null,3677,null,null,5290,null,null,2679,null,null,2649,null,null,2200,null,null,1327,null,null,2626,null,null,560,null,null,475,null,null,12974,null,null,13038,null,null,11756,null,null,11102,null,null,5199,null,null,1139,null,null,3541,null,null,4482,null,null,2612,null,null,2634,null,null,1868,null,null,1268,null,null,2323,null,null,463,null,null,153,null,null,14979,null,null,8535,null,null,8600,null,null,8049,null,null,6758,null,null,3657,null,null,1914,null,null,4058,null,null,5382,null,null,3133,null,null,3186,null,null,1753,null,null,2586,null,null,3208,null,null,712,null,null,482,null,null,10768,null,null,10924,null,null,10409,null,null,9382,null,null,4574,null,null,1965,null,null,6630,null,null,5341,null,null,3188,null,null,3133,null,null,1738,null,null,2043,null,null,3018,null,null,727,null,null,538,null,null,12116,null,null,10160,null,null,9377,null,null,8482,null,null,5701,null,null,3569,null,null,4453,null,null,5055,null,null,3362,null,null,4026,null,null,4155,null,null,3581,null,null,3570,null,null,4234,null,null,2493,null,null,662,null,null,9452,null,null,9553,null,null,9467,null,null,6785,null,null,3945,null,null,3761,null,null,6279,null,null,4504,null,null,4199,null,null,4158,null,null,4327,null,null,5290,null,null,4201,null,null,3163,null,null,914,null,null,18
2366440,1861,1132183,11037,647494,7773,618923,7705,584480,7991,497216,8284,78341,3854,3328,873,29911,3050,34443,2710,28571,1918,28489,1923,13547,1329,9642,1186,23572,1787,947,439,82,84,484689,7394,469819,7148,453146,7255,395687,6712,42831,2932,2772,916,34120,3113,16673,2114,14870,1476,14836,1480,8361,1209,4734,705,12155,1283,688,272,34,54,602813,10022,266415,6923,220837,6672,198124,6060,128225,4786,37048,3109,6137,1145,43618,3163,22713,2550,45578,2347,45554,2353,10824,1261,21309,1681,44826,2368,3705,757,24,44,336398,7658,296998,6845,280364,6766,184416,5449,47024,3498,7078,1439,61788,3853,16634,1910,39400,2445,39313,2459,9744,1518,20450,1812,38780,2413,2674,521,87,101,631444,8508,245952,5448,99244,4439,90877,3867,29070,2538,12969,1456,20859,2073,47065,3225,8367,1598,146708,2776,146601,2776,33885,2041,69027,2705,145764,2727,17220,1670,107,117,385492,6420,169384,5862,155864,5681,70679,3898,26998,2088,22948,2332,59699,3320,13520,1964,216108,3316,215622,3277,40235,2293,108522,3029,214219,3293,26912,1883,486,297,1861,null,null,11037,null,null,7773,null,null,7705,null,null,7991,null,null,8284,null,null,3854,null,null,873,null,null,3050,null,null,2710,null,null,1918,null,null,1923,null,null,1329,null,null,1186,null,null,1787,null,null,439,null,null,84,null,null,7394,null,null,7148,null,null,7255,null,null,6712,null,null,2932,null,null,916,null,null,3113,null,null,2114,null,null,1476,null,null,1480,null,null,1209,null,null,705,null,null,1283,null,null,272,null,null,54,null,null,10022,null,null,6923,null,null,6672,null,null,6060,null,null,4786,null,null,3109,null,null,1145,null,null,3163,null,null,2550,null,null,2347,null,null,2353,null,null,1261,null,null,1681,null,null,2368,null,null,757,null,null,44,null,null,7658,null,null,6845,null,null,6766,null,null,5449,null,null,3498,null,null,1439,null,null,3853,null,null,1910,null,null,2445,null,null,2459,null,null,1518,null,null,1812,null,null,2413,null,null,521,null,null,101,null,null,8508,null,null,5448,null,null,4439,null,null,3867,null,null,2538,null,null,1456,null,null,2073,null,null,3225,null,null,1598,null,null,2776,null,null,2776,null,null,2041,null,null,2705,null,null,2727,null,null,1670,null,null,117,null,null,6420,null,null,5862,null,null,5681,null,null,3898,null,null,2088,null,null,2332,null,null,3320,null,null,1964,null,null,3316,null,null,3277,null,null,2293,null,null,3029,null,null,3293,null,null,1883,null,null,297,null,null,19
2137760,2885,1011521,10551,576218,6522,549460,6052,496598,6785,430554,7135,63110,4074,2264,761,9415,1776,52862,3566,26758,1968,26534,1962,14622,1689,8124,1038,22725,1689,1010,319,224,196,435303,7415,419140,7238,392000,7068,345243,6739,44336,3345,2284,735,12385,1956,27140,2735,16163,1611,16032,1607,8430,1256,5619,1082,13857,1414,376,215,131,155,524701,8907,227806,6508,193934,5966,151664,5639,103305,4891,36675,3111,4993,1015,12865,1561,42270,3292,33872,2067,33822,2063,8605,1272,14770,1526,33103,2052,2385,550,50,83,296895,6971,264812,6835,223664,6694,154717,5536,45032,3699,5236,1143,26704,2718,41148,3179,32083,2171,32073,2169,8156,1186,16446,1668,31632,2169,2087,532,10,18,601538,8249,238655,5707,110077,4500,88729,3941,33162,2541,19126,2255,24115,2070,30702,2869,21348,2706,128578,2933,127979,2896,28269,2273,57272,2705,127354,2914,14947,1575,599,411,362883,5939,180970,5412,149968,5156,73705,3641,30201,2626,26564,2204,40494,3258,31002,2783,181913,2991,180635,3108,37809,1875,90358,3026,179079,3215,21263,1796,1278,585,2885,null,null,10551,null,null,6522,null,null,6052,null,null,6785,null,null,7135,null,null,4074,null,null,761,null,null,1776,null,null,3566,null,null,1968,null,null,1962,null,null,1689,null,null,1038,null,null,1689,null,null,319,null,null,196,null,null,7415,null,null,7238,null,null,7068,null,null,6739,null,null,3345,null,null,735,null,null,1956,null,null,2735,null,null,1611,null,null,1607,null,null,1256,null,null,1082,null,null,1414,null,null,215,null,null,155,null,null,8907,null,null,6508,null,null,5966,null,null,5639,null,null,4891,null,null,3111,null,null,1015,null,null,1561,null,null,3292,null,null,2067,null,null,2063,null,null,1272,null,null,1526,null,null,2052,null,null,550,null,null,83,null,null,6971,null,null,6835,null,null,6694,null,null,5536,null,null,3699,null,null,1143,null,null,2718,null,null,3179,null,null,2171,null,null,2169,null,null,1186,null,null,1668,null,null,2169,null,null,532,null,null,18,null,null,8249,null,null,5707,null,null,4500,null,null,3941,null,null,2541,null,null,2255,null,null,2070,null,null,2869,null,null,2706,null,null,2933,null,null,2896,null,null,2273,null,null,2705,null,null,2914,null,null,1575,null,null,411,null,null,5939,null,null,5412,null,null,5156,null,null,3641,null,null,2626,null,null,2204,null,null,3258,null,null,2783,null,null,2991,null,null,3108,null,null,1875,null,null,3026,null,null,3215,null,null,1796,null,null,585,null,null,20
