B28005_001E,B28005_001M,B28005_002E,B28005_002M,B28005_003E,B28005_003M,B28005_004E,B28005_004M,B28005_005E,B28005_005M,B28005_006E,B28005_006M,B28005_007E,B28005_007M,B28005_008E,B28005_008M,B28005_009E,B28005_009M,B28005_010E,B28005_010M,B28005_011E,B28005_011M,B28005_012E,B28005_012M,B28005_013E,B28005_013M,B28005_014E,B28005_014M,B28005_015E,B28005_015M,B28005_016E,B28005_016M,B28005_017E,B28005_017M,B28005_018E,B28005_018M,B28005_019E,B28005_019M,B28005_001M,B28005_001EA,B28005_001MA,B28005_002M,B28005_002EA,B28005_002MA,B28005_003M,B28005_003EA,B28005_003MA,B28005_004M,B28005_004EA,B28005_004MA,B28005_005M,B28005_005EA,B28005_005MA,B28005_006M,B28005_006EA,B28005_006MA,B28005_007M,B28005_007EA,B28005_007MA,B28005_008M,B28005_008EA,B28005_008MA,B28005_009M,B28005_009EA,B28005_009MA,B28005_010M,B28005_010EA,B28005_010MA,B28005_011M,B28005_011EA,B28005_011MA,B28005_012M,B28005_012EA,B28005_012MA,B28005_013M,B28005_013EA,B28005_013MA,B28005_014M,B28005_014EA,B28005_014MA,B28005_015M,B28005_015EA,B28005_015MA,B28005_016M,B28005_016EA,B28005_016MA,B28005_017M,B28005_017EA,B28005_017MA,B28005_018M,B28005_018EA,B28005_018MA,B28005_019M,B28005_019EA,B28005_019MA,state
1295587,-555555555,254167,1078,248518,2063,784,568,231561,3072,16173,2124,5649,1749,793927,1655,758669,3919,4878,1457,700167,6185,53624,5299,35258,3328,247493,1362,198335,3229,4131,906,172328,4083,21876,2290,49158,3015,-555555555,null,*****,1078,null,null,2063,null,null,568,null,null,3072,null,null,2124,null,null,1749,null,null,1655,null,null,3919,null,null,1457,null,null,6185,null,null,5299,null,null,3328,null,null,1362,null,null,3229,null,null,906,null,null,4083,null,null,2290,null,null,3015,null,null,23
5875912,-555555555,1343370,1265,1313208,5469,2231,1185,1235861,8901,75116,8383,30162,5251,3684890,2505,3557534,8975,6047,1688,3345210,15093,206277,11644,127356,9188,847652,2013,703077,6658,7250,1447,640565,6820,55262,3778,144575,6578,-555555555,null,*****,1265,null,null,5469,null,null,1185,null,null,8901,null,null,8383,null,null,5251,null,null,2505,null,null,8975,null,null,1688,null,null,15093,null,null,11644,null,null,9188,null,null,2013,null,null,6658,null,null,1447,null,null,6820,null,null,3778,null,null,6578,null,null,24
6559193,-555555555,1372524,1602,1350507,3872,528,370,1290725,6747,59254,6029,22017,3856,4154482,2651,4017709,8854,6054,1912,3826684,11340,184971,11060,136773,8130,1032187,2100,838796,6513,8568,1524,765868,7498,64360,4407,193391,6488,-555555555,null,*****,1602,null,null,3872,null,null,370,null,null,6747,null,null,6029,null,null,3856,null,null,2651,null,null,8854,null,null,1912,null,null,11340,null,null,11060,null,null,8130,null,null,2100,null,null,6513,null,null,1524,null,null,7498,null,null,4407,null,null,6488,null,null,25
9697834,-555555555,2185062,2225,2114456,6096,2206,993,1949033,10319,163217,10154,70606,5927,5950672,2900,5637679,10063,13986,2148,5193207,17177,430486,16501,312993,9794,1562100,2289,1226958,7629,17215,1896,1089864,8116,119879,4807,335142,7849,-555555555,null,*****,2225,null,null,6096,null,null,993,null,null,10319,null,null,10154,null,null,5927,null,null,2900,null,null,10063,null,null,2148,null,null,17177,null,null,16501,null,null,9794,null,null,2289,null,null,7629,null,null,1896,null,null,8116,null,null,4807,null,null,7849,null,null,26
5387409,-555555555,1283276,2487,1258461,4230,2415,1462,1191607,7296,64439,6362,24815,3678,3308209,3022,3192729,6989,9744,1514,2998251,10950,184734,9126,115480,6467,795924,2215,623836,5623,14307,1717,546530,5887,62999,3755,172088,5599,-555555555,null,*****,2487,null,null,4230,null,null,1462,null,null,7296,null,null,6362,null,null,3678,null,null,3022,null,null,6989,null,null,1514,null,null,10950,null,null,9126,null,null,6467,null,null,2215,null,null,5623,null,null,1717,null,null,5887,null,null,3755,null,null,5599,null,null,27
2895666,-555555555,720552,2434,680156,5478,2684,1623,594709,8095,82763,7570,40396,5229,1740617,2774,1570813,9637,6657,2057,1366059,13612,198097,12074,169804,9151,434497,2181,293844,6107,3089,1117,245453,6207,45302,4425,140653,5867,-555555555,null,*****,2434,null,null,5478,null,null,1623,null,null,8095,null,null,7570,null,null,5229,null,null,2774,null,null,9637,null,null,2057,null,null,13612,null,null,12074,null,null,9151,null,null,2181,null,null,6107,null,null,1117,null,null,6207,null,null,4425,null,null,5867,null,null,28
5917603,-555555555,1384804,3228,1329264,6308,1092,563,1219334,10214,108838,7459,55540,6057,3598499,4029,3387732,10455,7329,1224,3087739,15255,292664,11531,210767,9434,934300,2886,721380,7363,12345,1928,633633,7921,75402,4459,212920,7136,-555555555,null,*****,3228,null,null,6308,null,null,563,null,null,10214,null,null,7459,null,null,6057,null,null,4029,null,null,10455,null,null,1224,null,null,15255,null,null,11531,null,null,9434,null,null,2886,null,null,7363,null,null,1928,null,null,7921,null,null,4459,null,null,7136,null,null,29
1013648,-555555555,227405,1697,220129,2141,982,530,200564,3728,18583,3648,7276,1763,607330,1942,572962,4056,3538,901,522320,6390,47104,5372,34368,3467,178913,1153,139908,2693,3083,770,121303,3084,15522,1842,39005,2733,-555555555,null,*****,1697,null,null,2141,null,null,530,null,null,3728,null,null,3648,null,null,1763,null,null,1942,null,null,4056,null,null,901,null,null,6390,null,null,5372,null,null,3467,null,null,1153,null,null,2693,null,null,770,null,null,3084,null,null,1842,null,null,2733,null,null,30
1854762,-555555555,472493,1256,457394,3164,1412,883,433083,4953,22899,3195,15099,2654,1110883,1773,1057212,5089,5580,1936,984903,7557,66729,4964,53671,4963,271386,1640,207584,3683,4164,827,184689,3567,18731,1712,63802,3554,-555555555,null,*****,1256,null,null,3164,null,null,883,null,null,4953,null,null,3195,null,null,2654,null,null,1773,null,null,5089,null,null,1936,null,null,7557,null,null,4964,null,null,4963,null,null,1640,null,null,3683,null,null,827,null,null,3567,null,null,1712,null,null,3554,null,null,31
2902138,-555555555,675977,836,657101,3734,1172,1180,581150,9227,74779,9011,18876,3582,1790685,1324,1711901,6471,3008,1193,1532228,13106,176665,10887,78784,6172,435476,1318,366843,4578,4360,1157,325765,5685,36718,3652,68633,4538,-555555555,null,*****,836,null,null,3734,null,null,1180,null,null,9227,null,null,9011,null,null,3582,null,null,1324,null,null,6471,null,null,1193,null,null,13106,null,null,10887,null,null,6172,null,null,1318,null,null,4578,null,null,1157,null,null,5685,null,null,3652,null,null,4538,null,null,32
1292399,-555555555,259127,1197,255717,1758,166,132,246384,2788,9167,2257,3410,1269,815881,1538,794382,3479,2747,1253,750929,6138,40706,5967,21499,2829,217391,1223,184601,2935,2024,606,168992,3130,13585,2305,32790,2723,-555555555,null,*****,1197,null,null,1758,null,null,132,null,null,2788,null,null,2257,null,null,1269,null,null,1538,null,null,3479,null,null,1253,null,null,6138,null,null,5967,null,null,2829,null,null,1223,null,null,2935,null,null,606,null,null,3130,null,null,2305,null,null,2723,null,null,33
8758562,-555555555,1979553,1064,1931650,6144,3887,1723,1781502,12286,146261,11047,47903,5888,5454055,2655,5272173,11154,10361,2414,4928970,17550,332842,13660,181882,11313,1324954,2215,1073786,8268,9784,1946,975112,8790,88890,4779,251168,8038,-555555555,null,*****,1064,null,null,6144,null,null,1723,null,null,12286,null,null,11047,null,null,5888,null,null,2655,null,null,11154,null,null,2414,null,null,17550,null,null,13660,null,null,11313,null,null,2215,null,null,8268,null,null,1946,null,null,8790,null,null,4779,null,null,8038,null,null,34
2037888,-555555555,487713,1435,448951,4988,1269,814,391759,7605,55923,6077,38762,4817,1214627,1962,1101111,7118,3949,1025,970896,10248,126266,8808,113516,7281,335548,1670,252187,4430,4163,1084,213818,4626,34206,3164,83361,4524,-555555555,null,*****,1435,null,null,4988,null,null,814,null,null,7605,null,null,6077,null,null,4817,null,null,1962,null,null,7118,null,null,1025,null,null,10248,null,null,8808,null,null,7281,null,null,1670,null,null,4430,null,null,1084,null,null,4626,null,null,3164,null,null,4524,null,null,35
19169325,-555555555,4153616,3269,3971888,11923,8340,2581,3648470,21239,315078,19110,181728,11586,12098243,4253,11535996,19827,29315,4203,10673704,29594,832977,22957,562247,19163,2917466,3785,2280636,12655,22954,2348,2053610,13511,204072,7544,636830,11924,-555555555,null,*****,3269,null,null,11923,null,null,2581,null,null,21239,null,null,19110,null,null,11586,null,null,4253,null,null,19827,null,null,4203,null,null,29594,null,null,22957,null,null,19163,null,null,3785,null,null,12655,null,null,2348,null,null,13511,null,null,7544,null,null,11924,null,null,36
9890826,-555555555,2290861,3774,2210516,8362,4279,1883,1988121,14624,218116,12593,80345,7786,6077346,5364,5722653,12811,14554,2555,5174402,22994,533697,19792,354693,12026,1522619,3889,1173388,9565,15448,1846,1034816,11236,123124,6715,349231,9045,-555555555,null,*****,3774,null,null,8362,null,null,1883,null,null,14624,null,null,12593,null,null,7786,null,null,5364,null,null,12811,null,null,2555,null,null,22994,null,null,19792,null,null,12026,null,null,3889,null,null,9565,null,null,1846,null,null,11236,null,null,6715,null,null,9045,null,null,37
731853,-555555555,173849,1274,169478,2171,0,155,158281,2964,11197,1923,4371,1709,454480,1299,433435,3438,335,175,399887,4489,33213,3403,21045,3335,103524,970,76648,2069,1034,392,66913,2346,8701,1489,26876,2107,-555555555,null,*****,1274,null,null,2171,null,null,155,null,null,2964,null,null,1923,null,null,1709,null,null,1299,null,null,3438,null,null,175,null,null,4489,null,null,3403,null,null,3335,null,null,970,null,null,2069,null,null,392,null,null,2346,null,null,1489,null,null,2107,null,null,38
11301148,-555555555,2604031,2724,2516651,7845,5000,1607,2346229,12632,165422,10652,87380,7706,6886895,4248,6510237,13264,22405,3028,6050188,18864,437644,13970,376658,12414,1810222,3770,1384579,10683,19247,2235,1242591,11187,122741,5682,425643,10100,-555555555,null,*****,2724,null,null,7845,null,null,1607,null,null,12632,null,null,10652,null,null,7706,null,null,4248,null,null,13264,null,null,3028,null,null,18864,null,null,13970,null,null,12414,null,null,3770,null,null,10683,null,null,2235,null,null,11187,null,null,5682,null,null,10100,null,null,39
3813693,-555555555,959366,1326,915930,4549,1947,789,815485,7115,98498,5031,43436,4138,2285477,2351,2135952,7818,4961,1124,1907376,11110,223615,8098,149525,6987,568850,2079,432464,4533,5418,1311,369439,5047,57607,3136,136386,4801,-555555555,null,*****,1326,null,null,4549,null,null,789,null,null,7115,null,null,5031,null,null,4138,null,null,2351,null,null,7818,null,null,1124,null,null,11110,null,null,8098,null,null,6987,null,null,2079,null,null,4533,null,null,1311,null,null,5047,null,null,3136,null,null,4801,null,null,40
4004687,-555555555,865279,1875,851446,3773,2644,1558,798917,9042,49885,8132,13833,3219,2466703,3075,2381467,6825,6905,1970,2230453,14725,144109,12217,85236,7032,672705,2812,570221,5143,8366,1757,511439,7202,50416,3969,102484,5292,-555555555,null,*****,1875,null,null,3773,null,null,1558,null,null,9042,null,null,8132,null,null,3219,null,null,3075,null,null,6825,null,null,1970,null,null,14725,null,null,12217,null,null,7032,null,null,2812,null,null,5143,null,null,1757,null,null,7202,null,null,3969,null,null,5292,null,null,41
12356803,-555555555,2663922,2228,2557083,10986,3864,1200,2408618,15657,144601,10587,106839,10809,7563544,3865,7167405,13130,22819,2487,6723111,20216,421475,14297,396139,12095,2129337,3820,1590931,8941,27121,2458,1419381,10618,144429,5960,538406,9085,-555555555,null,*****,2228,null,null,10986,null,null,1200,null,null,15657,null,null,10587,null,null,10809,null,null,3865,null,null,13130,null,null,2487,null,null,20216,null,null,14297,null,null,12095,null,null,3820,null,null,8941,null,null,2458,null,null,10618,null,null,5960,null,null,9085,null,null,42
1013674,-555555555,207806,697,205077,1292,0,208,194620,2889,10457,2617,2729,1147,639511,1213,613989,3968,160,263,582418,6033,31411,4438,25522,3923,166357,967,125948,3124,904,469,113439,3311,11605,1853,40409,3092,-555555555,null,*****,697,null,null,1292,null,null,208,null,null,2889,null,null,2617,null,null,1147,null,null,1213,null,null,3968,null,null,263,null,null,6033,null,null,4438,null,null,3923,null,null,967,null,null,3124,null,null,469,null,null,3311,null,null,1853,null,null,3092,null,null,44
4824537,-555555555,1096675,1612,1060638,5667,858,429,952704,8763,107076,8015,36037,5357,2917732,2363,2723466,10699,5181,1429,2433936,15065,284349,12988,194266,9939,810130,2200,628699,6059,7061,1377,550572,7300,71066,4833,181431,5892,-555555555,null,*****,1612,null,null,5667,null,null,429,null,null,8763,null,null,8015,null,null,5357,null,null,2363,null,null,10699,null,null,1429,null,null,15065,null,null,12988,null,null,9939,null,null,2200,null,null,6059,null,null,1377,null,null,7300,null,null,4833,null,null,5892,null,null,45
831444,-555555555,212742,1362,200392,2392,297,264,184788,3101,15307,2168,12350,2018,491144,1931,462036,3400,1378,489,422338,4828,38320,3507,29108,2903,127558,1501,96014,2403,1999,697,83920,2741,10095,1605,31544,2395,-555555555,null,*****,1362,null,null,2392,null,null,264,null,null,3101,null,null,2168,null,null,2018,null,null,1931,null,null,3400,null,null,489,null,null,4828,null,null,3507,null,null,2903,null,null,1501,null,null,2403,null,null,697,null,null,2741,null,null,1605,null,null,2395,null,null,46
6498215,-555555555,1500270,3157,1421681,8706,1162,656,1282377,12731,138142,9902,78589,8323,3984103,3894,3683359,12118,8215,2388,3328814,18264,346330,15138,300744,11941,1013842,3013,745505,8418,8898,1522,654223,7647,82384,5050,268337,7703,-555555555,null,*****,3157,null,null,8706,null,null,656,null,null,12731,null,null,9902,null,null,8323,null,null,3894,null,null,12118,null,null,2388,null,null,18264,null,null,15138,null,null,11941,null,null,3013,null,null,8418,null,null,1522,null,null,7647,null,null,5050,null,null,7703,null,null,47
27254392,-555555555,7275916,3615,6928182,16959,11212,3375,6130670,28790,786300,24892,347734,16385,16725468,5958,15762718,27159,32408,5824,14160629,42100,1569681,34535,962750,26728,3253008,5460,2619724,14476,20127,2836,2307551,15727,292046,9965,633284,13614,-555555555,null,*****,3615,null,null,16959,null,null,3375,null,null,28790,null,null,24892,null,null,16385,null,null,5958,null,null,27159,null,null,5824,null,null,42100,null,null,34535,null,null,26728,null,null,5460,null,null,14476,null,null,2836,null,null,15727,null,null,9965,null,null,13614,null,null,48
3005441,-555555555,918765,1145,907106,2986,410,303,847060,7551,59636,6854,11659,2715,1771402,2063,1727471,5208,1835,692,1576701,10880,148935,9662,43931,4879,315274,1788,278080,2855,4129,960,246416,4045,27535,3523,37194,2375,-555555555,null,*****,1145,null,null,2986,null,null,303,null,null,7551,null,null,6854,null,null,2715,null,null,2063,null,null,5208,null,null,692,null,null,10880,null,null,9662,null,null,4879,null,null,1788,null,null,2855,null,null,960,null,null,4045,null,null,3523,null,null,2375,null,null,49
599354,-555555555,118249,1020,115109,1728,275,235,107704,2544,7130,1738,3140,1438,371085,1347,354435,2334,1536,501,327495,3849,25404,3235,16650,1938,110020,876,89083,1866,2452,814,78201,2187,8430,1140,20937,1878,-555555555,null,*****,1020,null,null,1728,null,null,235,null,null,2544,null,null,1738,null,null,1438,null,null,1347,null,null,2334,null,null,501,null,null,3849,null,null,3235,null,null,1938,null,null,876,null,null,1866,null,null,814,null,null,2187,null,null,1140,null,null,1878,null,null,50
8170182,-555555555,1863541,3021,1825820,5137,2806,1546,1710987,8172,112027,8128,37721,4620,5107753,4645,4897437,13786,11260,2399,4552682,21819,333495,16274,210316,11894,1198888,3902,959694,7960,13762,1690,866527,8394,79405,4322,239194,7717,-555555555,null,*****,3021,null,null,5137,null,null,1546,null,null,8172,null,null,8128,null,null,4620,null,null,4645,null,null,13786,null,null,2399,null,null,21819,null,null,16274,null,null,11894,null,null,3902,null,null,7960,null,null,1690,null,null,8394,null,null,4322,null,null,7717,null,null,51
7145410,-555555555,1626757,1903,1604037,4044,1243,820,1528370,8902,74424,7852,22720,3847,4467786,3455,4345117,7735,10709,3671,4125067,14273,209341,11043,122669,7241,1050867,3284,904057,5813,11196,1695,828834,6598,64027,4350,146810,5667,-555555555,null,*****,1903,null,null,4044,null,null,820,null,null,8902,null,null,7852,null,null,3847,null,null,3455,null,null,7735,null,null,3671,null,null,14273,null,null,11043,null,null,7241,null,null,3284,null,null,5813,null,null,1695,null,null,6598,null,null,4350,null,null,5667,null,null,53
1783075,-555555555,375537,1808,361535,3152,592,514,330372,5644,30571,4401,14002,2652,1073363,2267,983229,6608,2971,996,885437,8760,94821,6846,90134,6242,334175,1691,232643,5038,3051,897,201984,4906,27608,2973,101532,4988,-555555555,null,*****,1808,null,null,3152,null,null,514,null,null,5644,null,null,4401,null,null,2652,null,null,2267,null,null,6608,null,null,996,null,null,8760,null,null,6846,null,null,6242,null,null,1691,null,null,5038,null,null,897,null,null,4906,null,null,2973,null,null,4988,null,null,54
5632449,-555555555,1283467,2043,1244956,4751,1658,538,1173074,7251,70224,5866,38511,4098,3454198,2981,3296116,7433,14810,1954,3073700,11127,207606,8071,158082,6996,894784,2329,676079,5385,16028,1676,601543,6165,58508,3099,218705,5472,-555555555,null,*****,2043,null,null,4751,null,null,538,null,null,7251,null,null,5866,null,null,4098,null,null,2981,null,null,7433,null,null,1954,null,null,11127,null,null,8071,null,null,6996,null,null,2329,null,null,5385,null,null,1676,null,null,6165,null,null,3099,null,null,5472,null,null,55
571211,-555555555,140269,1665,137749,1909,485,437,130638,2960,6626,2163,2520,1148,345830,1780,332264,2994,918,459,309753,4146,21593,2837,13566,2327,85112,879,68949,1940,1117,512,61499,2329,6333,1496,16163,1869,-555555555,null,*****,1665,null,null,1909,null,null,437,null,null,2960,null,null,2163,null,null,1148,null,null,1780,null,null,2994,null,null,459,null,null,4146,null,null,2837,null,null,2327,null,null,879,null,null,1940,null,null,512,null,null,2329,null,null,1496,null,null,1869,null,null,56
3371690,-555555555,694108,542,590500,6158,5703,1780,500899,8118,83898,6134,103608,6141,2042779,1003,1630919,11258,20288,3740,1407038,13182,203593,9898,411860,11383,634803,1086,306487,7324,4145,949,246849,7270,55493,4353,328316,7166,-555555555,null,*****,542,null,null,6158,null,null,1780,null,null,8118,null,null,6134,null,null,6141,null,null,1003,null,null,11258,null,null,3740,null,null,13182,null,null,9898,null,null,11383,null,null,1086,null,null,7324,null,null,949,null,null,7270,null,null,4353,null,null,7166,null,null,72
4743641,-555555555,1097221,3446,1039591,6465,2344,1066,935646,9175,101601,7716,57630,6058,2885265,4614,2631939,12065,8664,2195,2356111,17482,267164,13053,253326,10465,761155,3083,546656,7208,6564,1310,468550,7920,71542,5111,214499,6891,-555555555,null,*****,3446,null,null,6465,null,null,1066,null,null,9175,null,null,7716,null,null,6058,null,null,4614,null,null,12065,null,null,2195,null,null,17482,null,null,13053,null,null,10465,null,null,3083,null,null,7208,null,null,1310,null,null,7920,null,null,5111,null,null,6891,null,null,01
714068,-555555555,186806,595,182911,1108,67,76,169765,2415,13079,2150,3895,926,453379,1236,437768,2779,972,504,404491,4006,32305,2578,15611,2540,73883,1058,66525,1373,1814,756,59228,1791,5483,1149,7358,1179,-555555555,null,*****,595,null,null,1108,null,null,76,null,null,2415,null,null,2150,null,null,926,null,null,1236,null,null,2779,null,null,504,null,null,4006,null,null,2578,null,null,2540,null,null,1058,null,null,1373,null,null,756,null,null,1791,null,null,1149,null,null,1179,null,null,02
6774192,-555555555,1628590,1277,1558286,7167,1940,870,1422177,10064,134169,9392,70304,7083,3990478,1905,3784747,11150,5095,1138,3492899,16383,286753,11945,205731,10869,1155124,1660,988588,6994,9171,1911,889761,7492,89656,5978,166536,6996,-555555555,null,*****,1277,null,null,7167,null,null,870,null,null,10064,null,null,9392,null,null,7083,null,null,1905,null,null,11150,null,null,1138,null,null,16383,null,null,11945,null,null,10869,null,null,1660,null,null,6994,null,null,1911,null,null,7492,null,null,5978,null,null,6996,null,null,04
2903173,-555555555,704647,2280,664045,5062,758,596,554220,9250,109067,8276,40602,4773,1728037,2867,1585890,8578,3807,1109,1334586,14727,247497,11910,142147,8295,470489,2658,340396,6535,3396,907,285777,7271,51223,3640,130093,5564,-555555555,null,*****,2280,null,null,5062,null,null,596,null,null,9250,null,null,8276,null,null,4773,null,null,2867,null,null,8578,null,null,1109,null,null,14727,null,null,11910,null,null,8295,null,null,2658,null,null,6535,null,null,907,null,null,7271,null,null,3640,null,null,5564,null,null,05
38436448,-555555555,9073284,2819,8782836,17277,14920,3540,8129553,30925,638363,24052,290448,17260,24155126,5240,23287749,23741,38001,4621,21742866,35076,1506882,32419,867377,23268,5208038,4665,4410588,14323,33478,2831,4006987,18003,370123,10640,797450,13259,-555555555,null,*****,2819,null,null,17277,null,null,3540,null,null,30925,null,null,24052,null,null,17260,null,null,5240,null,null,23741,null,null,4621,null,null,35076,null,null,32419,null,null,23268,null,null,4665,null,null,14323,null,null,2831,null,null,18003,null,null,10640,null,null,13259,null,null,06
5422420,-555555555,1257916,1503,1236871,3913,2250,1203,1167333,8385,67288,7965,21045,4011,3437671,2701,3346766,7633,6869,2018,3143833,13116,196064,10098,90905,7393,726833,2260,628016,5484,7958,1503,566805,5968,53253,4316,98817,4987,-555555555,null,*****,1503,null,null,3913,null,null,1203,null,null,8385,null,null,7965,null,null,4011,null,null,2701,null,null,7633,null,null,2018,null,null,13116,null,null,10098,null,null,7393,null,null,2260,null,null,5484,null,null,1503,null,null,5968,null,null,4316,null,null,4987,null,null,08
