B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,B24082_001M,B24082_001EA,B24082_001MA,B24082_002M,B24082_002EA,B24082_002MA,B24082_003M,B24082_003EA,B24082_003MA,B24082_004M,B24082_004EA,B24082_004MA,B24082_005M,B24082_005EA,B24082_005MA,B24082_006M,B24082_006EA,B24082_006MA,B24082_007M,B24082_007EA,B24082_007MA,B24082_008M,B24082_008EA,B24082_008MA,B24082_009M,B24082_009EA,B24082_009MA,B24082_010M,B24082_010EA,B24082_010MA,B24082_011M,B24082_011EA,B24082_011MA,B24082_012M,B24082_012EA,B24082_012MA,B24082_013M,B24082_013EA,B24082_013MA,B24082_014M,B24082_014EA,B24082_014MA,B24082_015M,B24082_015EA,B24082_015MA,B24082_016M,B24082_016EA,B24082_016MA,B24082_017M,B24082_017EA,B24082_017MA,B24082_018M,B24082_018EA,B24082_018MA,state
36152,583,35958,734,35272,985,57363,9025,39732,2807,33624,2832,41387,1884,58937,5423,27297,2792,25275,486,22604,824,22390,604,32741,5536,29210,3208,27524,2874,32363,1537,45578,3837,13556,2340,583,null,null,734,null,null,985,null,null,9025,null,null,2807,null,null,2832,null,null,1884,null,null,5423,null,null,2792,null,null,486,null,null,824,null,null,604,null,null,5536,null,null,3208,null,null,2874,null,null,1537,null,null,3837,null,null,2340,null,null,28
39653,651,40060,486,39058,927,53295,5182,39596,2332,41990,980,36993,1308,60427,2798,29124,2617,27977,491,26180,347,26017,344,35214,3041,31770,800,34959,1581,34355,1646,49687,2659,17383,1645,651,null,null,486,null,null,927,null,null,5182,null,null,2332,null,null,980,null,null,1308,null,null,2798,null,null,2617,null,null,491,null,null,347,null,null,344,null,null,3041,null,null,800,null,null,1581,null,null,1646,null,null,2659,null,null,1645,null,null,29
36977,990,35419,1485,33471,2145,48333,3521,42561,5273,40482,2604,48589,3966,58683,6163,30703,5109,25122,716,22280,565,21976,489,33579,6108,27528,2503,31418,982,35035,3554,40735,2843,16816,1382,990,null,null,1485,null,null,2145,null,null,3521,null,null,5273,null,null,2604,null,null,3966,null,null,6163,null,null,5109,null,null,716,null,null,565,null,null,489,null,null,6108,null,null,2503,null,null,982,null,null,3554,null,null,2843,null,null,1382,null,null,30
40980,387,40357,424,39524,1079,51940,3844,42101,3336,47383,2959,49450,4020,58977,4499,32441,4410,28770,777,26917,498,26838,505,30605,2478,32997,1930,33047,3234,34432,3234,45237,4657,14887,2365,387,null,null,424,null,null,1079,null,null,3844,null,null,3336,null,null,2959,null,null,4020,null,null,4499,null,null,4410,null,null,777,null,null,498,null,null,505,null,null,2478,null,null,1930,null,null,3234,null,null,3234,null,null,4657,null,null,2365,null,null,31
36779,544,35698,544,35264,572,61613,4796,35073,6617,61470,4019,55151,3135,62258,4069,27306,4659,29961,657,27392,519,27289,400,33624,4528,32852,3465,41873,1662,44212,4391,46976,8769,20370,2005,544,null,null,544,null,null,572,null,null,4796,null,null,6617,null,null,4019,null,null,3135,null,null,4069,null,null,4659,null,null,657,null,null,519,null,null,400,null,null,4528,null,null,3465,null,null,1662,null,null,4391,null,null,8769,null,null,2005,null,null,32
45979,1011,45693,1175,44836,2351,66102,5026,42492,5644,53283,4487,48602,5963,66986,5560,36424,4651,32234,483,31488,569,31418,579,40081,10780,35651,1862,40374,3337,41069,2203,53923,6497,20623,2951,1011,null,null,1175,null,null,2351,null,null,5026,null,null,5644,null,null,4487,null,null,5963,null,null,5560,null,null,4651,null,null,483,null,null,569,null,null,579,null,null,10780,null,null,1862,null,null,3337,null,null,2203,null,null,6497,null,null,2951,null,null,33
51748,309,50921,387,50294,412,74235,5058,50857,1277,61782,1260,67217,3632,72244,3680,37148,2040,36513,361,32309,312,32218,334,40178,5833,41738,952,51602,922,58890,1855,57908,3505,20587,970,309,null,null,387,null,null,412,null,null,5058,null,null,1277,null,null,1260,null,null,3632,null,null,3680,null,null,2040,null,null,361,null,null,312,null,null,334,null,null,5833,null,null,952,null,null,922,null,null,1855,null,null,3505,null,null,970,null,null,34
35415,734,32653,2667,31867,776,54359,10098,35915,6185,35965,1241,38846,3853,60892,1968,26146,2763,25209,700,21379,649,21181,673,26194,3016,32349,2167,33185,2090,34044,3264,48563,5514,13142,2491,734,null,null,2667,null,null,776,null,null,10098,null,null,6185,null,null,1241,null,null,3853,null,null,1968,null,null,2763,null,null,700,null,null,649,null,null,673,null,null,3016,null,null,2167,null,null,2090,null,null,3264,null,null,5514,null,null,2491,null,null,35
45148,374,42004,247,41397,265,61188,1196,45019,1960,61017,665,62546,1998,60596,987,30049,1429,35148,253,31245,241,31098,249,40058,2798,39800,1170,47759,1490,51360,740,55043,2738,19457,1139,374,null,null,247,null,null,265,null,null,1196,null,null,1960,null,null,665,null,null,1998,null,null,987,null,null,1429,null,null,253,null,null,241,null,null,249,null,null,2798,null,null,1170,null,null,1490,null,null,740,null,null,2738,null,null,1139,null,null,36
37121,336,36489,394,35791,392,51468,848,45215,3439,40858,880,42305,1099,57913,2790,26315,835,28490,449,26172,299,26001,302,33166,4120,35281,1187,34604,1399,37734,1081,50891,1473,16402,880,336,null,null,394,null,null,392,null,null,848,null,null,3439,null,null,880,null,null,1099,null,null,2790,null,null,835,null,null,449,null,null,299,null,null,302,null,null,4120,null,null,1187,null,null,1399,null,null,1081,null,null,1473,null,null,880,null,null,37
45983,1476,45280,1765,44064,2137,69342,9843,37103,8099,45076,5794,56101,5150,55309,5546,46812,8128,30350,526,27466,1617,27446,1588,30028,7966,31739,1769,37702,3015,37370,5460,48582,4519,21500,2372,1476,null,null,1765,null,null,2137,null,null,9843,null,null,8099,null,null,5794,null,null,5150,null,null,5546,null,null,8128,null,null,526,null,null,1617,null,null,1588,null,null,7966,null,null,1769,null,null,3015,null,null,5460,null,null,4519,null,null,2372,null,null,38
41072,172,40587,213,40284,214,54685,4382,41255,937,50328,897,49790,2257,64625,2639,30574,717,28632,406,26126,282,26054,281,30590,1428,34633,1413,37370,1071,41422,915,54737,3381,15413,904,172,null,null,213,null,null,214,null,null,4382,null,null,937,null,null,897,null,null,2257,null,null,2639,null,null,717,null,null,406,null,null,282,null,null,281,null,null,1428,null,null,1413,null,null,1071,null,null,915,null,null,3381,null,null,904,null,null,39
38797,972,38707,1198,37227,520,59233,4668,37324,2489,37381,2091,41383,1059,58164,4179,29085,2135,26689,315,25070,451,24708,573,37266,3659,27996,1691,31111,609,35437,525,41452,2700,16959,1094,972,null,null,1198,null,null,520,null,null,4668,null,null,2489,null,null,2091,null,null,1059,null,null,4179,null,null,2135,null,null,315,null,null,451,null,null,573,null,null,3659,null,null,1691,null,null,609,null,null,525,null,null,2700,null,null,1094,null,null,40
40611,368,39629,1042,38069,1150,55994,4637,41030,1717,55722,2535,49126,3758,59066,3189,32126,1790,29513,753,26880,563,26506,559,36091,4825,35439,1135,37259,2463,37989,2523,51471,4550,16344,1822,368,null,null,1042,null,null,1150,null,null,4637,null,null,1717,null,null,2535,null,null,3758,null,null,3189,null,null,1790,null,null,753,null,null,563,null,null,559,null,null,4825,null,null,1135,null,null,2463,null,null,2523,null,null,4550,null,null,1822,null,null,41
43313,764,42142,244,41778,246,56358,3362,45574,1246,51995,653,53199,1714,64349,3449,32493,2919,30676,180,27788,477,27612,443,34589,3100,36113,521,40501,736,45954,1263,55208,3446,16163,876,764,null,null,244,null,null,246,null,null,3362,null,null,1246,null,null,653,null,null,1714,null,null,3449,null,null,2919,null,null,180,null,null,477,null,null,443,null,null,3100,null,null,521,null,null,736,null,null,1263,null,null,3446,null,null,876,null,null,42
45067,1957,42079,919,41516,810,67493,19058,49183,6708,60956,3595,63930,6273,76826,9921,32018,7740,32105,540,30358,849,29965,1683,47022,11276,35849,2510,55631,4814,48923,7187,62372,22850,20571,2798,1957,null,null,919,null,null,810,null,null,19058,null,null,6708,null,null,3595,null,null,6273,null,null,9921,null,null,7740,null,null,540,null,null,849,null,null,1683,null,null,11276,null,null,2510,null,null,4814,null,null,7187,null,null,22850,null,null,2798,null,null,44
36979,489,36514,548,35949,578,50934,1996,37312,3284,37844,2609,42240,1593,59770,3076,29827,3409,26926,370,25606,433,25462,451,31162,1479,30130,1894,32148,844,35252,1265,45660,9108,14303,1713,489,null,null,548,null,null,578,null,null,1996,null,null,3284,null,null,2609,null,null,1593,null,null,3076,null,null,3409,null,null,370,null,null,433,null,null,451,null,null,1479,null,null,1894,null,null,844,null,null,1265,null,null,9108,null,null,1713,null,null,45
39861,1016,38626,1478,37390,1113,52466,13964,39554,5288,39473,2397,45332,5187,52253,4009,40940,1464,28053,1069,26515,624,26469,653,30461,7331,32416,1832,31086,1236,31654,3049,42101,6237,20802,2774,1016,null,null,1478,null,null,1113,null,null,13964,null,null,5288,null,null,2397,null,null,5187,null,null,4009,null,null,1464,null,null,1069,null,null,624,null,null,653,null,null,7331,null,null,1832,null,null,1236,null,null,3049,null,null,6237,null,null,2774,null,null,46
36705,406,36107,439,35581,442,61743,1502,40840,1535,40815,992,41419,1176,67320,2729,30095,2316,27235,295,25871,329,25775,337,39648,12010,30942,872,34319,2287,37624,1845,47853,3809,17395,1821,406,null,null,439,null,null,442,null,null,1502,null,null,1535,null,null,992,null,null,1176,null,null,2729,null,null,2316,null,null,295,null,null,329,null,null,337,null,null,12010,null,null,872,null,null,2287,null,null,1845,null,null,3809,null,null,1821,null,null,47
40203,181,39411,649,37769,610,62287,2496,41347,838,46678,924,46322,1560,62382,1520,29541,1560,28246,397,26331,203,26124,205,37481,4822,32205,612,39349,1493,40400,605,51663,1177,16643,602,181,null,null,649,null,null,610,null,null,2496,null,null,838,null,null,924,null,null,1560,null,null,1520,null,null,1560,null,null,397,null,null,203,null,null,205,null,null,4822,null,null,612,null,null,1493,null,null,605,null,null,1177,null,null,602,null,null,48
41120,476,40015,1002,37729,1288,64129,5428,51137,2737,44528,2832,48210,3775,62069,2799,30713,1732,23880,777,22284,441,22185,426,25684,3216,30388,1399,26604,2388,36100,1566,46252,4924,10911,1101,476,null,null,1002,null,null,1288,null,null,5428,null,null,2737,null,null,2832,null,null,3775,null,null,2799,null,null,1732,null,null,777,null,null,441,null,null,426,null,null,3216,null,null,1399,null,null,2388,null,null,1566,null,null,4924,null,null,1101,null,null,49
40337,722,39686,1827,38253,1814,51479,2694,42041,3006,47786,5099,51070,6674,72425,11845,27084,2789,31679,652,28439,1343,28096,1391,32022,6188,37688,2095,38122,2609,43528,6585,50828,22980,20662,2520,722,null,null,1827,null,null,1814,null,null,2694,null,null,3006,null,null,5099,null,null,6674,null,null,11845,null,null,2789,null,null,652,null,null,1343,null,null,1391,null,null,6188,null,null,2095,null,null,2609,null,null,6585,null,null,22980,null,null,2520,null,null,50
46621,462,42276,519,41802,402,59031,6994,50468,2167,46912,1414,46305,2039,93703,3403,30400,1279,33003,779,29611,697,29231,715,40339,3064,41027,634,40906,612,40120,1317,80648,2219,19437,1775,462,null,null,519,null,null,402,null,null,6994,null,null,2167,null,null,1414,null,null,2039,null,null,3403,null,null,1279,null,null,779,null,null,697,null,null,715,null,null,3064,null,null,634,null,null,612,null,null,1317,null,null,2219,null,null,1775,null,null,51
49409,706,47425,732,46652,583,61719,1497,50343,1306,62564,2959,53376,3059,64711,3771,31967,661,31920,301,30219,346,30053,428,36772,3935,40372,974,40776,1311,41932,1320,52919,3208,18156,1475,706,null,null,732,null,null,583,null,null,1497,null,null,1306,null,null,2959,null,null,3059,null,null,3771,null,null,661,null,null,301,null,null,346,null,null,428,null,null,3935,null,null,974,null,null,1311,null,null,1320,null,null,3208,null,null,1475,null,null,53
38266,1692,36910,1055,36597,1006,52276,18233,41103,2351,41565,1199,35836,1937,64621,4156,24905,6842,25654,553,22172,451,22058,463,30802,6180,31141,1835,34242,3241,32073,1382,58321,4892,16450,2153,1692,null,null,1055,null,null,1006,null,null,18233,null,null,2351,null,null,1199,null,null,1937,null,null,4156,null,null,6842,null,null,553,null,null,451,null,null,463,null,null,6180,null,null,1835,null,null,3241,null,null,1382,null,null,4892,null,null,2153,null,null,54
41756,224,41553,269,41296,267,51908,1678,43817,3858,50944,737,46776,1921,57294,3663,29726,2480,29684,516,27100,344,27010,355,32020,3793,34434,1709,38057,1383,40479,1093,46764,3321,16278,918,224,null,null,269,null,null,267,null,null,1678,null,null,3858,null,null,737,null,null,1921,null,null,3663,null,null,2480,null,null,516,null,null,344,null,null,355,null,null,3793,null,null,1709,null,null,1383,null,null,1093,null,null,3321,null,null,918,null,null,55
43011,2682,42489,3692,42885,4094,41815,3987,48378,8624,45836,4664,44353,5662,60130,14389,22214,6414,27098,1167,24404,2428,24059,2614,29864,8656,27306,5839,35486,5054,44294,4260,43313,21277,17905,2166,2682,null,null,3692,null,null,4094,null,null,3987,null,null,8624,null,null,4664,null,null,5662,null,null,14389,null,null,6414,null,null,1167,null,null,2428,null,null,2614,null,null,8656,null,null,5839,null,null,5054,null,null,4260,null,null,21277,null,null,2166,null,null,56
17482,333,16973,264,16807,260,26888,5238,20278,1871,17038,738,28929,1748,40303,3154,10738,675,17491,374,16139,298,16056,292,30304,5291,18102,1158,17906,1503,27153,944,27461,5457,10438,1008,333,null,null,264,null,null,260,null,null,5238,null,null,1871,null,null,738,null,null,1748,null,null,3154,null,null,675,null,null,374,null,null,298,null,null,292,null,null,5291,null,null,1158,null,null,1503,null,null,944,null,null,5457,null,null,1008,null,null,72
38474,1014,37321,726,36442,641,56753,6681,36327,5273,40399,1387,50489,2072,72893,3233,25776,1361,25934,338,23642,569,23458,586,30790,2113,28040,2112,34414,3573,41875,1362,57139,2986,13320,1863,1014,null,null,726,null,null,641,null,null,6681,null,null,5273,null,null,1387,null,null,2072,null,null,3233,null,null,1361,null,null,338,null,null,569,null,null,586,null,null,2113,null,null,2112,null,null,3573,null,null,1362,null,null,2986,null,null,1863,null,null,01
49597,2047,45758,2085,44851,3450,71306,12882,49974,6414,57435,7885,63380,6093,63825,4221,37385,6116,34453,2485,29682,3475,28054,3587,55134,27410,37858,3892,40141,4401,51246,1672,44615,5794,26583,1886,2047,null,null,2085,null,null,3450,null,null,12882,null,null,6414,null,null,7885,null,null,6093,null,null,4221,null,null,6116,null,null,2485,null,null,3475,null,null,3587,null,null,27410,null,null,3892,null,null,4401,null,null,1672,null,null,5794,null,null,1886,null,null,02
37420,611,37182,467,36470,472,56311,4782,39455,3353,45876,1436,41912,1955,58755,3760,23624,2403,28929,778,26783,366,26623,373,35146,4110,35624,1130,35488,1022,36669,1187,47241,3625,15434,1594,611,null,null,467,null,null,472,null,null,4782,null,null,3353,null,null,1436,null,null,1955,null,null,3760,null,null,2403,null,null,778,null,null,366,null,null,373,null,null,4110,null,null,1130,null,null,1022,null,null,1187,null,null,3625,null,null,1594,null,null,04
35115,683,34143,1547,32801,1378,53160,11366,41150,3594,34717,2786,41008,1679,56095,6585,27150,3259,25706,481,23693,762,23455,800,34597,7418,30510,1772,31293,1064,34949,2273,48693,5826,17356,1707,683,null,null,1547,null,null,1378,null,null,11366,null,null,3594,null,null,2786,null,null,1679,null,null,6585,null,null,3259,null,null,481,null,null,762,null,null,800,null,null,7418,null,null,1772,null,null,1064,null,null,2273,null,null,5826,null,null,1707,null,null,05
41191,148,40346,189,38988,590,66397,1903,45087,1883,62015,725,62077,1126,62261,1679,30578,354,31216,126,29598,468,28962,456,41514,1107,41288,489,41711,507,43219,1838,55994,1407,20439,418,148,null,null,189,null,null,590,null,null,1903,null,null,1883,null,null,725,null,null,1126,null,null,1679,null,null,354,null,null,126,null,null,468,null,null,456,null,null,1107,null,null,489,null,null,507,null,null,1838,null,null,1407,null,null,418,null,null,06
42486,873,42169,353,41544,379,60998,2022,46953,4047,49613,1640,49279,1984,65315,3942,31749,751,31883,244,30318,354,30057,476,37026,2717,40279,1383,37568,1347,40909,958,57850,3824,20675,1197,873,null,null,353,null,null,379,null,null,2022,null,null,4047,null,null,1640,null,null,1984,null,null,3942,null,null,751,null,null,244,null,null,354,null,null,476,null,null,2717,null,null,1383,null,null,1347,null,null,958,null,null,3824,null,null,1197,null,null,08
51890,493,51758,584,51008,602,75269,5004,50949,1786,61446,1712,66064,6030,61249,3053,40616,2802,36280,516,32731,1207,32395,753,46339,10139,44966,2890,48706,2654,56617,4812,58639,6106,20665,1592,493,null,null,584,null,null,602,null,null,5004,null,null,1786,null,null,1712,null,null,6030,null,null,3053,null,null,2802,null,null,516,null,null,1207,null,null,753,null,null,10139,null,null,2890,null,null,2654,null,null,4812,null,null,6106,null,null,1592,null,null,09
41804,706,40723,770,40382,833,60269,16860,50959,12838,53346,11874,46584,3181,65256,9380,35386,10896,32323,1172,30527,901,30258,1057,40644,6295,37159,4591,43036,10227,45091,3432,67861,7726,18289,5542,706,null,null,770,null,null,833,null,null,16860,null,null,12838,null,null,11874,null,null,3181,null,null,9380,null,null,10896,null,null,1172,null,null,901,null,null,1057,null,null,6295,null,null,4591,null,null,10227,null,null,3432,null,null,7726,null,null,5542,null,null,10
62558,3866,51798,3291,51178,2757,86761,28780,65600,6669,57201,12935,56518,9444,96850,5446,38382,11197,50547,1368,37164,2604,36883,2314,60062,42611,56358,5624,60185,7410,52370,6249,85603,7568,32178,4591,3866,null,null,3291,null,null,2757,null,null,28780,null,null,6669,null,null,12935,null,null,9444,null,null,5446,null,null,11197,null,null,1368,null,null,2604,null,null,2314,null,null,42611,null,null,5624,null,null,7410,null,null,6249,null,null,7568,null,null,4591,null,null,11
