B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,B20005A_001M,B20005A_001EA,B20005A_001MA,B20005A_002M,B20005A_002EA,B20005A_002MA,B20005A_003M,B20005A_003EA,B20005A_003MA,B20005A_004M,B20005A_004EA,B20005A_004MA,B20005A_005M,B20005A_005EA,B20005A_005MA,B20005A_006M,B20005A_006EA,B20005A_006MA,B20005A_007M,B20005A_007EA,B20005A_007MA,B20005A_008M,B20005A_008EA,B20005A_008MA,B20005A_009M,B20005A_009EA,B20005A_009MA,B20005A_010M,B20005A_010EA,B20005A_010MA,B20005A_011M,B20005A_011EA,B20005A_011MA,B20005A_012M,B20005A_012EA,B20005A_012MA,B20005A_013M,B20005A_013EA,B20005A_013MA,B20005A_014M,B20005A_014EA,B20005A_014MA,B20005A_015M,B20005A_015EA,B20005A_015MA,B20005A_016M,B20005A_016EA,B20005A_016MA,B20005A_017M,B20005A_017EA,B20005A_017MA,B20005A_018M,B20005A_018EA,B20005A_018MA,B20005A_019M,B20005A_019EA,B20005A_019MA,B20005A_020M,B20005A_020EA,B20005A_020MA,B20005A_021M,B20005A_021EA,B20005A_021MA,B20005A_022M,B20005A_022EA,B20005A_022MA,B20005A_023M,B20005A_023EA,B20005A_023MA,B20005A_024M,B20005A_024EA,B20005A_024MA,B20005A_025M,B20005A_025EA,B20005A_025MA,B20005A_026M,B20005A_026EA,B20005A_026MA,B20005A_027M,B20005A_027EA,B20005A_027MA,B20005A_028M,B20005A_028EA,B20005A_028MA,B20005A_029M,B20005A_029EA,B20005A_029MA,B20005A_030M,B20005A_030EA,B20005A_030MA,B20005A_031M,B20005A_031EA,B20005A_031MA,B20005A_032M,B20005A_032EA,B20005A_032MA,B20005A_033M,B20005A_033EA,B20005A_033MA,B20005A_034M,B20005A_034EA,B20005A_034MA,B20005A_035M,B20005A_035EA,B20005A_035MA,B20005A_036M,B20005A_036EA,B20005A_036MA,B20005A_037M,B20005A_037EA,B20005A_037MA,B20005A_038M,B20005A_038EA,B20005A_038MA,B20005A_039M,B20005A_039EA,B20005A_039MA,B20005A_040M,B20005A_040EA,B20005A_040MA,B20005A_041M,B20005A_041EA,B20005A_041MA,B20005A_042M,B20005A_042EA,B20005A_042MA,B20005A_043M,B20005A_043EA,B20005A_043MA,B20005A_044M,B20005A_044EA,B20005A_044MA,B20005A_045M,B20005A_045EA,B20005A_045MA,B20005A_046M,B20005A_046EA,B20005A_046MA,B20005A_047M,B20005A_047EA,B20005A_047MA,B20005A_048M,B20005A_048EA,B20005A_048MA,B20005A_049M,B20005A_049EA,B20005A_049MA,B20005A_050M,B20005A_050EA,B20005A_050MA,B20005A_051M,B20005A_051EA,B20005A_051MA,B20005A_052M,B20005A_052EA,B20005A_052MA,B20005A_053M,B20005A_053EA,B20005A_053MA,B20005A_054M,B20005A_054EA,B20005A_054MA,B20005A_055M,B20005A_055EA,B20005A_055MA,B20005A_056M,B20005A_056EA,B20005A_056MA,B20005A_057M,B20005A_057EA,B20005A_057MA,B20005A_058M,B20005A_058EA,B20005A_058MA,B20005A_059M,B20005A_059EA,B20005A_059MA,B20005A_060M,B20005A_060EA,B20005A_060MA,B20005A_061M,B20005A_061EA,B20005A_061MA,B20005A_062M,B20005A_062EA,B20005A_062MA,B20005A_063M,B20005A_063EA,B20005A_063MA,B20005A_064M,B20005A_064EA,B20005A_064MA,B20005A_065M,B20005A_065EA,B20005A_065MA,B20005A_066M,B20005A_066EA,B20005A_066MA,B20005A_067M,B20005A_067EA,B20005A_067MA,B20005A_068M,B20005A_068EA,B20005A_068MA,B20005A_069M,B20005A_069EA,B20005A_069MA,B20005A_070M,B20005A_070EA,B20005A_070MA,B20005A_071M,B20005A_071EA,B20005A_071MA,B20005A_072M,B20005A_072EA,B20005A_072MA,B20005A_073M,B20005A_073EA,B20005A_073MA,B20005A_074M,B20005A_074EA,B20005A_074MA,B20005A_075M,B20005A_075EA,B20005A_075MA,B20005A_076M,B20005A_076EA,B20005A_076MA,B20005A_077M,B20005A_077EA,B20005A_077MA,B20005A_078M,B20005A_078EA,B20005A_078MA,B20005A_079M,B20005A_079EA,B20005A_079MA,B20005A_080M,B20005A_080EA,B20005A_080MA,B20005A_081M,B20005A_081EA,B20005A_081MA,B20005A_082M,B20005A_082EA,B20005A_082MA,B20005A_083M,B20005A_083EA,B20005A_083MA,B20005A_084M,B20005A_084EA,B20005A_084MA,B20005A_085M,B20005A_085EA,B20005A_085MA,B20005A_086M,B20005A_086EA,B20005A_086MA,B20005A_087M,B20005A_087EA,B20005A_087MA,B20005A_088M,B20005A_088EA,B20005A_088MA,B20005A_089M,B20005A_089EA,B20005A_089MA,B20005A_090M,B20005A_090EA,B20005A_090MA,B20005A_091M,B20005A_091EA,B20005A_091MA,B20005A_092M,B20005A_092EA,B20005A_092MA,B20005A_093M,B20005A_093EA,B20005A_093MA,B20005A_094M,B20005A_094EA,B20005A_094MA,B20005A_095M,B20005A_095EA,B20005A_095MA,state
13122827,22923,6380887,13936,2899075,23556,50,58,2899025,23538,5993,1234,3318,864,17582,2664,14885,2006,58463,4391,39914,4402,88508,4967,75694,7376,159094,8144,92858,7051,228941,10082,257591,8378,200356,7134,216025,8564,142954,7431,181298,7977,228320,9131,168583,7408,272276,9033,446372,9460,3481812,23364,2284891,20871,1196921,16968,161291,6960,116296,6674,121523,5851,85435,6055,130294,6882,59138,5095,85681,5246,41655,3909,67751,4814,24982,2833,54846,4597,44481,4500,30838,3999,30789,2854,18569,2441,20503,2287,22722,2610,12791,1894,20141,2360,47195,3719,6741940,14139,2152242,18875,428,247,2151814,18883,3460,1185,3041,1076,18596,2682,16011,2483,61682,5376,44042,3761,91872,6164,74703,4609,142618,6502,83041,5812,203967,8254,217821,8091,177693,7744,188164,8363,133415,6699,128585,6311,154974,6029,109755,5723,149302,6304,149072,5982,4589698,21004,3143527,19203,1446171,19828,191230,7072,149986,6395,155953,8046,113154,5493,179136,8148,82665,5615,107006,5292,53152,4109,77810,4383,31455,3570,65144,5164,51374,3500,32067,3299,35786,3071,20071,2396,27962,2518,24734,2622,13759,2023,15128,1900,18599,1930,22923,null,null,13936,null,null,23556,null,null,58,null,null,23538,null,null,1234,null,null,864,null,null,2664,null,null,2006,null,null,4391,null,null,4402,null,null,4967,null,null,7376,null,null,8144,null,null,7051,null,null,10082,null,null,8378,null,null,7134,null,null,8564,null,null,7431,null,null,7977,null,null,9131,null,null,7408,null,null,9033,null,null,9460,null,null,23364,null,null,20871,null,null,16968,null,null,6960,null,null,6674,null,null,5851,null,null,6055,null,null,6882,null,null,5095,null,null,5246,null,null,3909,null,null,4814,null,null,2833,null,null,4597,null,null,4500,null,null,3999,null,null,2854,null,null,2441,null,null,2287,null,null,2610,null,null,1894,null,null,2360,null,null,3719,null,null,14139,null,null,18875,null,null,247,null,null,18883,null,null,1185,null,null,1076,null,null,2682,null,null,2483,null,null,5376,null,null,3761,null,null,6164,null,null,4609,null,null,6502,null,null,5812,null,null,8254,null,null,8091,null,null,7744,null,null,8363,null,null,6699,null,null,6311,null,null,6029,null,null,5723,null,null,6304,null,null,5982,null,null,21004,null,null,19203,null,null,19828,null,null,7072,null,null,6395,null,null,8046,null,null,5493,null,null,8148,null,null,5615,null,null,5292,null,null,4109,null,null,4383,null,null,3570,null,null,5164,null,null,3500,null,null,3299,null,null,3071,null,null,2396,null,null,2518,null,null,2622,null,null,2023,null,null,1900,null,null,1930,null,null,12
4897888,12936,2403442,7512,1259918,12420,72,88,1259846,12425,2322,884,2151,815,10189,1851,5332,1427,19491,2338,10734,2031,26142,3313,23374,2444,54701,4240,29360,3296,78075,5558,104977,6058,78645,4783,83551,4844,68417,4166,90693,5555,109328,5713,88341,5227,128532,6337,245491,8002,1143524,12942,685135,9284,458389,10404,81600,4666,52288,3589,46017,4065,26408,2600,43448,4037,18379,2911,29505,3035,15903,2794,23213,3013,9441,1843,18204,2421,14714,1836,9691,2009,11175,2444,7274,1533,7710,1590,9722,1682,5836,1149,9899,1642,17962,1772,2494446,8485,867000,13713,33,62,866967,13716,1026,452,1901,773,6147,1343,5976,1345,24661,3207,17309,2230,31933,3986,25883,3339,44173,3304,31733,3405,75590,4998,76626,4471,67453,4096,64083,4281,51951,3915,58300,4631,80061,4705,54834,3887,70458,4558,76869,3588,1627446,14533,1051325,12955,576121,13194,105090,5927,71457,4995,65501,4663,43523,3386,65281,4133,24983,3061,34941,3532,13856,2034,27565,3104,9753,1526,19409,2190,19425,2773,15469,2530,10848,1601,7851,1422,9291,1440,11880,1704,5193,1005,6185,1329,8620,1547,12936,null,null,7512,null,null,12420,null,null,88,null,null,12425,null,null,884,null,null,815,null,null,1851,null,null,1427,null,null,2338,null,null,2031,null,null,3313,null,null,2444,null,null,4240,null,null,3296,null,null,5558,null,null,6058,null,null,4783,null,null,4844,null,null,4166,null,null,5555,null,null,5713,null,null,5227,null,null,6337,null,null,8002,null,null,12942,null,null,9284,null,null,10404,null,null,4666,null,null,3589,null,null,4065,null,null,2600,null,null,4037,null,null,2911,null,null,3035,null,null,2794,null,null,3013,null,null,1843,null,null,2421,null,null,1836,null,null,2009,null,null,2444,null,null,1533,null,null,1590,null,null,1682,null,null,1149,null,null,1642,null,null,1772,null,null,8485,null,null,13713,null,null,62,null,null,13716,null,null,452,null,null,773,null,null,1343,null,null,1345,null,null,3207,null,null,2230,null,null,3986,null,null,3339,null,null,3304,null,null,3405,null,null,4998,null,null,4471,null,null,4096,null,null,4281,null,null,3915,null,null,4631,null,null,4705,null,null,3887,null,null,4558,null,null,3588,null,null,14533,null,null,12955,null,null,13194,null,null,5927,null,null,4995,null,null,4663,null,null,3386,null,null,4133,null,null,3061,null,null,3532,null,null,2034,null,null,3104,null,null,1526,null,null,2190,null,null,2773,null,null,2530,null,null,1601,null,null,1422,null,null,1440,null,null,1704,null,null,1005,null,null,1329,null,null,1547,null,null,13
306100,3077,166117,1851,89539,2949,0,185,89539,2949,136,136,107,103,432,256,294,279,581,292,914,448,885,351,1162,516,3522,811,2535,783,4052,818,6124,1489,5167,1026,4892,1006,4972,1465,4894,1033,8807,1676,6140,1284,13324,1772,20599,1883,76578,2812,41073,2423,35505,2812,4875,1294,2721,770,2882,917,1587,565,3701,1271,684,334,2052,677,911,470,3375,1002,1094,431,1984,760,2032,612,1037,427,988,423,541,323,1022,410,1045,510,498,336,910,468,1566,483,139983,1849,51282,2413,18,31,51264,2418,207,173,0,185,639,299,245,188,797,374,627,444,1012,438,1121,390,2360,699,1660,651,4006,1180,3355,866,2900,823,3916,965,3806,908,4488,986,4998,1271,2835,799,5138,936,7154,1218,88701,2493,51206,2831,37495,2652,5406,1200,1989,563,4293,1043,1238,508,3913,990,2204,739,2019,788,1342,543,2679,703,785,330,1627,641,1786,756,1003,431,948,468,909,348,1062,586,1593,596,373,212,1620,704,706,416,3077,null,null,1851,null,null,2949,null,null,185,null,null,2949,null,null,136,null,null,103,null,null,256,null,null,279,null,null,292,null,null,448,null,null,351,null,null,516,null,null,811,null,null,783,null,null,818,null,null,1489,null,null,1026,null,null,1006,null,null,1465,null,null,1033,null,null,1676,null,null,1284,null,null,1772,null,null,1883,null,null,2812,null,null,2423,null,null,2812,null,null,1294,null,null,770,null,null,917,null,null,565,null,null,1271,null,null,334,null,null,677,null,null,470,null,null,1002,null,null,431,null,null,760,null,null,612,null,null,427,null,null,423,null,null,323,null,null,410,null,null,510,null,null,336,null,null,468,null,null,483,null,null,1849,null,null,2413,null,null,31,null,null,2418,null,null,173,null,null,185,null,null,299,null,null,188,null,null,374,null,null,444,null,null,438,null,null,390,null,null,699,null,null,651,null,null,1180,null,null,866,null,null,823,null,null,965,null,null,908,null,null,986,null,null,1271,null,null,799,null,null,936,null,null,1218,null,null,2493,null,null,2831,null,null,2652,null,null,1200,null,null,563,null,null,1043,null,null,508,null,null,990,null,null,739,null,null,788,null,null,543,null,null,703,null,null,330,null,null,641,null,null,756,null,null,431,null,null,468,null,null,348,null,null,586,null,null,596,null,null,212,null,null,704,null,null,416,null,null,15
1178515,5613,584227,3433,291422,6009,96,151,291326,6021,1127,659,750,444,1680,576,2218,908,6190,1394,3359,1127,7872,1574,5952,1498,10052,1813,9116,1556,22759,2882,24647,2611,21941,2718,21628,2634,18183,2718,21587,2479,27950,2672,19695,2169,30463,3040,34157,3092,292805,6521,156595,5788,136210,5031,24810,2665,16992,2016,17078,2214,9470,1569,12400,2010,3157,901,7168,1548,4849,1197,9628,1645,2337,824,4085,900,4720,1141,3412,804,2996,773,1285,487,1994,870,2577,721,2252,777,1740,829,3260,824,594288,3530,182132,6463,12,24,182120,6460,259,202,746,422,1103,461,1119,485,6651,1466,4157,1176,9011,1833,8815,1624,12909,1840,7480,1498,19280,2570,17695,2275,16390,2423,13568,2128,11579,2004,9312,1518,13430,2210,10232,2149,11258,1865,7126,1190,412156,6325,237940,6062,174216,5958,32990,2966,21069,2145,19212,2166,13675,1897,19879,2664,8658,1928,12456,1749,5935,1348,8750,1580,3557,1178,6064,1405,6993,1639,3249,882,2681,718,1554,691,1646,677,2351,851,1260,544,1186,637,1051,539,5613,null,null,3433,null,null,6009,null,null,151,null,null,6021,null,null,659,null,null,444,null,null,576,null,null,908,null,null,1394,null,null,1127,null,null,1574,null,null,1498,null,null,1813,null,null,1556,null,null,2882,null,null,2611,null,null,2718,null,null,2634,null,null,2718,null,null,2479,null,null,2672,null,null,2169,null,null,3040,null,null,3092,null,null,6521,null,null,5788,null,null,5031,null,null,2665,null,null,2016,null,null,2214,null,null,1569,null,null,2010,null,null,901,null,null,1548,null,null,1197,null,null,1645,null,null,824,null,null,900,null,null,1141,null,null,804,null,null,773,null,null,487,null,null,870,null,null,721,null,null,777,null,null,829,null,null,824,null,null,3530,null,null,6463,null,null,24,null,null,6460,null,null,202,null,null,422,null,null,461,null,null,485,null,null,1466,null,null,1176,null,null,1833,null,null,1624,null,null,1840,null,null,1498,null,null,2570,null,null,2275,null,null,2423,null,null,2128,null,null,2004,null,null,1518,null,null,2210,null,null,2149,null,null,1865,null,null,1190,null,null,6325,null,null,6062,null,null,5958,null,null,2966,null,null,2145,null,null,2166,null,null,1897,null,null,2664,null,null,1928,null,null,1749,null,null,1348,null,null,1580,null,null,1178,null,null,1405,null,null,1639,null,null,882,null,null,718,null,null,691,null,null,677,null,null,851,null,null,544,null,null,637,null,null,539,null,null,16
7445157,17105,3640190,9609,1899411,13857,236,202,1899175,13875,3039,750,2430,728,8749,1280,7235,1501,21962,2430,12920,1718,31265,2789,27757,3001,61420,3734,35193,3138,97928,4361,122786,5616,107212,4826,122686,5841,95686,4834,129740,5659,181644,6460,144997,5200,262504,7126,422022,8978,1740779,13390,969004,10725,771775,11334,120651,4466,78555,4304,70955,4201,51024,3392,73593,4011,28945,2891,46774,3616,23310,2626,38653,3019,14374,1798,35677,2761,31048,2570,18974,2147,20424,2127,14551,1895,14745,1621,20541,1913,14973,1740,23938,2566,30070,2428,3804967,10528,1389557,13436,136,129,1389421,13447,2064,704,2193,751,8487,1447,7296,1100,24602,2437,16324,1902,40045,3385,35354,2969,71178,3461,40991,3376,110355,4843,129275,5541,106573,4497,109353,5141,84309,3937,95246,3786,126844,4993,98910,4193,136626,5439,143396,5426,2415410,17034,1411557,15280,1003853,14665,151382,5293,112115,5900,105722,4140,70474,4629,108375,4305,47211,3071,71048,4268,31967,2250,53734,3448,24414,2132,44521,3287,37977,2798,24119,2445,24329,2061,14419,1565,17690,1684,20516,1674,12821,1583,17769,2059,13250,1553,17105,null,null,9609,null,null,13857,null,null,202,null,null,13875,null,null,750,null,null,728,null,null,1280,null,null,1501,null,null,2430,null,null,1718,null,null,2789,null,null,3001,null,null,3734,null,null,3138,null,null,4361,null,null,5616,null,null,4826,null,null,5841,null,null,4834,null,null,5659,null,null,6460,null,null,5200,null,null,7126,null,null,8978,null,null,13390,null,null,10725,null,null,11334,null,null,4466,null,null,4304,null,null,4201,null,null,3392,null,null,4011,null,null,2891,null,null,3616,null,null,2626,null,null,3019,null,null,1798,null,null,2761,null,null,2570,null,null,2147,null,null,2127,null,null,1895,null,null,1621,null,null,1913,null,null,1740,null,null,2566,null,null,2428,null,null,10528,null,null,13436,null,null,129,null,null,13447,null,null,704,null,null,751,null,null,1447,null,null,1100,null,null,2437,null,null,1902,null,null,3385,null,null,2969,null,null,3461,null,null,3376,null,null,4843,null,null,5541,null,null,4497,null,null,5141,null,null,3937,null,null,3786,null,null,4993,null,null,4193,null,null,5439,null,null,5426,null,null,17034,null,null,15280,null,null,14665,null,null,5293,null,null,5900,null,null,4140,null,null,4629,null,null,4305,null,null,3071,null,null,4268,null,null,2250,null,null,3448,null,null,2132,null,null,3287,null,null,2798,null,null,2445,null,null,2061,null,null,1565,null,null,1684,null,null,1674,null,null,1583,null,null,2059,null,null,1553,null,null,17
4459777,8803,2176830,5646,1113096,9472,161,153,1112935,9461,3094,740,1429,592,5124,1009,4835,1060,12016,1781,8561,1486,24416,3162,15761,2396,40874,3492,21464,2260,67516,4117,89348,4314,82995,3676,95828,4473,66565,4386,94782,5028,116528,5017,84974,4499,130556,5330,146269,5902,1063734,10046,597361,9124,466373,8363,78623,4113,54404,3944,51033,3208,34464,2933,45440,3591,17640,2073,27389,2841,10230,1381,23817,2805,8488,1662,20200,2357,19442,2388,12316,2226,12769,1644,6062,1141,7803,1232,9218,1293,8015,1346,8303,1416,10717,1656,2282947,4965,803519,10144,0,192,803519,10144,1380,472,1244,560,4519,1129,6214,1413,20963,2613,12266,1758,27841,2752,22910,1985,50871,4036,31815,3076,85370,4745,92998,4547,75544,4882,73975,4572,49558,3740,49204,3280,67178,4263,39731,3027,49901,3946,40037,2953,1479428,10203,863606,9499,615822,9235,106231,5290,74129,4468,69732,3683,48952,3566,71721,4571,29984,2712,44569,3540,18203,2142,32401,2509,13124,1695,23909,2341,20842,2035,12672,1820,10319,1532,7634,1428,8900,1376,9671,1478,5229,926,3679,886,3921,840,8803,null,null,5646,null,null,9472,null,null,153,null,null,9461,null,null,740,null,null,592,null,null,1009,null,null,1060,null,null,1781,null,null,1486,null,null,3162,null,null,2396,null,null,3492,null,null,2260,null,null,4117,null,null,4314,null,null,3676,null,null,4473,null,null,4386,null,null,5028,null,null,5017,null,null,4499,null,null,5330,null,null,5902,null,null,10046,null,null,9124,null,null,8363,null,null,4113,null,null,3944,null,null,3208,null,null,2933,null,null,3591,null,null,2073,null,null,2841,null,null,1381,null,null,2805,null,null,1662,null,null,2357,null,null,2388,null,null,2226,null,null,1644,null,null,1141,null,null,1232,null,null,1293,null,null,1346,null,null,1416,null,null,1656,null,null,4965,null,null,10144,null,null,192,null,null,10144,null,null,472,null,null,560,null,null,1129,null,null,1413,null,null,2613,null,null,1758,null,null,2752,null,null,1985,null,null,4036,null,null,3076,null,null,4745,null,null,4547,null,null,4882,null,null,4572,null,null,3740,null,null,3280,null,null,4263,null,null,3027,null,null,3946,null,null,2953,null,null,10203,null,null,9499,null,null,9235,null,null,5290,null,null,4468,null,null,3683,null,null,3566,null,null,4571,null,null,2712,null,null,3540,null,null,2142,null,null,2509,null,null,1695,null,null,2341,null,null,2035,null,null,1820,null,null,1532,null,null,1428,null,null,1376,null,null,1478,null,null,926,null,null,886,null,null,840,null,null,18
2281635,3458,1122955,2546,600525,7212,188,190,600337,7189,1237,379,905,407,4286,792,2658,670,8300,1206,3367,902,11537,1627,7785,1466,19812,2064,10701,1375,33203,2818,50008,3047,48539,3393,55123,3132,38443,3010,48924,2854,64597,3253,45427,3123,68138,3742,77347,3735,522430,7057,262037,4980,260393,6261,48243,3102,33920,2647,32259,2411,16281,2199,22453,2173,9956,1377,14483,1893,5521,935,10377,1521,4256,807,10992,1433,11669,1545,6326,1506,6562,1053,4013,967,4484,795,5452,989,2695,623,3541,836,6910,1288,1158680,2224,451204,7055,43,72,451161,7051,443,238,1321,537,2927,723,3148,693,12315,1425,7481,1360,14583,1923,11306,1512,24967,2489,17572,1827,43650,2931,49033,2840,43491,2683,39441,2580,32335,2524,34020,2673,39492,2811,26748,2536,27111,2331,19777,1974,707476,7469,385061,6213,322415,7789,59638,3326,40930,2597,37420,3271,21419,2012,33656,2225,16087,1929,22003,2184,10429,1489,14264,1551,7393,1221,13086,1680,11690,1408,7382,1306,5113,990,3551,873,4641,846,6102,1218,2980,727,2456,630,2175,619,3458,null,null,2546,null,null,7212,null,null,190,null,null,7189,null,null,379,null,null,407,null,null,792,null,null,670,null,null,1206,null,null,902,null,null,1627,null,null,1466,null,null,2064,null,null,1375,null,null,2818,null,null,3047,null,null,3393,null,null,3132,null,null,3010,null,null,2854,null,null,3253,null,null,3123,null,null,3742,null,null,3735,null,null,7057,null,null,4980,null,null,6261,null,null,3102,null,null,2647,null,null,2411,null,null,2199,null,null,2173,null,null,1377,null,null,1893,null,null,935,null,null,1521,null,null,807,null,null,1433,null,null,1545,null,null,1506,null,null,1053,null,null,967,null,null,795,null,null,989,null,null,623,null,null,836,null,null,1288,null,null,2224,null,null,7055,null,null,72,null,null,7051,null,null,238,null,null,537,null,null,723,null,null,693,null,null,1425,null,null,1360,null,null,1923,null,null,1512,null,null,2489,null,null,1827,null,null,2931,null,null,2840,null,null,2683,null,null,2580,null,null,2524,null,null,2673,null,null,2811,null,null,2536,null,null,2331,null,null,1974,null,null,7469,null,null,6213,null,null,7789,null,null,3326,null,null,2597,null,null,3271,null,null,2012,null,null,2225,null,null,1929,null,null,2184,null,null,1489,null,null,1551,null,null,1221,null,null,1680,null,null,1408,null,null,1306,null,null,990,null,null,873,null,null,846,null,null,1218,null,null,727,null,null,630,null,null,619,null,null,19
1952937,5758,961212,4083,514650,5916,8,16,514642,5915,2181,504,486,256,3284,758,2912,898,9726,1487,3863,762,8402,1336,7616,1455,23999,2587,13547,1842,33229,3231,40219,3107,35603,2903,41772,2979,32088,2580,36508,2905,48133,3073,39559,3087,54169,2904,77346,3342,446562,6021,237873,4776,208689,5949,37531,2545,27958,2802,21858,2014,13223,1663,18185,1987,8480,1651,11536,1460,6553,1161,9242,1157,3617,948,6655,1212,9867,1606,5489,1373,5096,1191,3168,806,4100,1072,3548,823,3168,839,3698,733,5717,1019,991725,3195,374404,6750,127,122,374277,6738,692,306,507,257,3694,728,3555,783,9998,1681,5433,1211,12356,1858,12427,2105,20764,2154,17500,2083,35131,2803,39225,2921,37203,2442,30088,2663,25714,2398,24718,2337,32258,3183,18597,1614,22920,2212,21497,1973,617321,7631,348630,5752,268691,6096,52385,2747,31873,2655,32033,2296,18174,1830,29210,2308,15650,2080,16364,1955,7471,1323,12089,1560,5741,1019,9219,1595,8473,1283,5976,978,7206,1219,3841,888,2506,758,4658,951,2177,586,1872,521,1773,643,5758,null,null,4083,null,null,5916,null,null,16,null,null,5915,null,null,504,null,null,256,null,null,758,null,null,898,null,null,1487,null,null,762,null,null,1336,null,null,1455,null,null,2587,null,null,1842,null,null,3231,null,null,3107,null,null,2903,null,null,2979,null,null,2580,null,null,2905,null,null,3073,null,null,3087,null,null,2904,null,null,3342,null,null,6021,null,null,4776,null,null,5949,null,null,2545,null,null,2802,null,null,2014,null,null,1663,null,null,1987,null,null,1651,null,null,1460,null,null,1161,null,null,1157,null,null,948,null,null,1212,null,null,1606,null,null,1373,null,null,1191,null,null,806,null,null,1072,null,null,823,null,null,839,null,null,733,null,null,1019,null,null,3195,null,null,6750,null,null,122,null,null,6738,null,null,306,null,null,257,null,null,728,null,null,783,null,null,1681,null,null,1211,null,null,1858,null,null,2105,null,null,2154,null,null,2083,null,null,2803,null,null,2921,null,null,2442,null,null,2663,null,null,2398,null,null,2337,null,null,3183,null,null,1614,null,null,2212,null,null,1973,null,null,7631,null,null,5752,null,null,6096,null,null,2747,null,null,2655,null,null,2296,null,null,1830,null,null,2308,null,null,2080,null,null,1955,null,null,1323,null,null,1560,null,null,1019,null,null,1595,null,null,1283,null,null,978,null,null,1219,null,null,888,null,null,758,null,null,951,null,null,586,null,null,521,null,null,643,null,null,20
