B25089_001E,B25089_001M,B25089_002E,B25089_002M,B25089_003E,B25089_003M,B25089_001M,B25089_001EA,B25089_001MA,B25089_002M,B25089_002EA,B25089_002MA,B25089_003M,B25089_003EA,B25089_003MA,state
5734649300,44713099,4537149500,44549790,1197499700,13237779,44713099,null,null,44549790,null,null,13237779,null,null,12
2634948100,31152651,2271870900,30004537,363077200,6480274,31152651,null,null,30004537,null,null,6480274,null,null,13
466760100,13148390,416297400,13414575,50462700,2272793,13148390,null,null,13414575,null,null,2272793,null,null,15
413745100,9036984,356226500,9396648,57518600,2319826,9036984,null,null,9396648,null,null,2319826,null,null,16
4420384300,34148583,3657682900,37462165,762701500,11532978,34148583,null,null,37462165,null,null,11532978,null,null,17
1623893900,15905645,1378496300,16692667,245397600,4170535,15905645,null,null,16692667,null,null,4170535,null,null,18
885484200,10498917,715431100,10600091,170053200,3426699,10498917,null,null,10600091,null,null,3426699,null,null,19
772995300,11434826,623905500,12502835,149089800,3448673,11434826,null,null,12502835,null,null,3448673,null,null,20
1031445000,12336767,848869200,12740692,182575700,3794225,12336767,null,null,12740692,null,null,3794225,null,null,21
1007277300,17172774,812517100,17470299,194760200,4172940,17172774,null,null,17470299,null,null,4172940,null,null,22
419147000,8535808,345802400,8332017,73344600,2433353,8535808,null,null,8332017,null,null,2433353,null,null,23
2513692500,24900064,2263491500,26663890,250201000,5779838,24900064,null,null,26663890,null,null,5779838,null,null,24
2947902500,28124567,2543020000,28949739,404882500,6999713,28124567,null,null,28949739,null,null,6999713,null,null,25
2847238900,19909258,2295291000,20991273,551947900,6706932,19909258,null,null,20991273,null,null,6706932,null,null,26
1960634400,16504649,1695133800,16598645,265500500,3885557,16504649,null,null,16598645,null,null,3885557,null,null,27
585758300,12464966,449251800,12951834,136506500,3375542,12464966,null,null,12951834,null,null,3375542,null,null,28
1595938600,18519445,1327050500,19301131,268888200,5016731,18519445,null,null,19301131,null,null,5016731,null,null,29
288088100,9813561,234988400,9763083,53099700,2105274,9813561,null,null,9763083,null,null,2105274,null,null,30
526773500,6885035,424188900,7337114,102584600,3122213,6885035,null,null,7337114,null,null,3122213,null,null,31
707668600,13471378,621971700,14119037,85696900,2967564,13471378,null,null,14119037,null,null,2967564,null,null,32
574230500,9670609,477345800,9848774,96884600,3300076,9670609,null,null,9848774,null,null,3300076,null,null,33
4219886700,38907325,3518115100,40269256,701771600,10575928,38907325,null,null,40269256,null,null,10575928,null,null,34
461777900,9890821,374167400,10620813,87610600,3151792,9890821,null,null,10620813,null,null,3151792,null,null,35
6680512400,49986822,5434726700,54326161,1245785800,15165298,49986822,null,null,54326161,null,null,15165298,null,null,36
2621680500,24631393,2236550200,24555501,385130300,5873876,24631393,null,null,24555501,null,null,5873876,null,null,37
195503200,6687838,154259800,7016592,41243400,1366196,6687838,null,null,7016592,null,null,1366196,null,null,38
3189278400,24425129,2632177800,26044003,557100600,7473739,24425129,null,null,26044003,null,null,7473739,null,null,39
884542800,12915475,709040400,13822101,175502400,3495646,12915475,null,null,13822101,null,null,3495646,null,null,40
1290960400,17944165,1116850600,18076822,174109800,3926561,17944165,null,null,18076822,null,null,3926561,null,null,41
4048969600,27138757,3294302400,27681984,754667200,7833879,27138757,null,null,27681984,null,null,7833879,null,null,42
360008900,8839258,300242700,9714773,59766100,3023237,8839258,null,null,9714773,null,null,3023237,null,null,44
1243403800,14661259,1023694600,15443233,219709200,4225717,14661259,null,null,15443233,null,null,4225717,null,null,45
224662700,6073629,175991200,6506396,48671500,2040182,6073629,null,null,6506396,null,null,2040182,null,null,46
1612233000,18194902,1334865000,17578232,277368000,5769753,18194902,null,null,17578232,null,null,5769753,null,null,47
7177300400,46760344,5779050000,48224805,1398250500,15964433,46760344,null,null,48224805,null,null,15964433,null,null,48
821293000,12298746,735040100,12305384,86252900,2351613,12298746,null,null,12305384,null,null,2351613,null,null,49
235351600,6934566,191647600,6997926,43704000,2044939,6934566,null,null,6997926,null,null,2044939,null,null,50
3064374700,27149472,2736343900,26357104,328030800,5742919,27149472,null,null,26357104,null,null,5742919,null,null,51
2605777500,27111894,2292186100,27089760,313591400,6468522,27111894,null,null,27089760,null,null,6468522,null,null,53
377131100,7723943,286020000,7891322,91111100,2564558,7723943,null,null,7891322,null,null,2564558,null,null,54
1801861200,17761393,1483694300,18519703,318166900,5093298,17761393,null,null,18519703,null,null,5093298,null,null,55
162848500,6522513,133910100,6796825,28938400,1584550,6522513,null,null,6796825,null,null,1584550,null,null,56
405090300,9810398,322092500,10105546,82997800,2061335,9810398,null,null,10105546,null,null,2061335,null,null,72
1121680700,15005964,915456100,15634637,206224600,4350253,15005964,null,null,15634637,null,null,4350253,null,null,01
233685500,6770007,198890100,7533205,34795400,1997128,6770007,null,null,7533205,null,null,1997128,null,null,02
1797194400,20540488,1543979500,21566901,253214900,5505999,20540488,null,null,21566901,null,null,5505999,null,null,04
589758600,12132717,468202500,12976754,121556200,3098350,12132717,null,null,12976754,null,null,3098350,null,null,05
13601812200,76404864,12298634600,79795010,1303177600,14173391,76404864,null,null,79795010,null,null,14173391,null,null,06
1915864500,23475837,1724885500,23578033,190979000,4331887,23475837,null,null,23578033,null,null,4331887,null,null,08
1650376600,24952342,1389368200,26380048,261008400,7006540,24952342,null,null,26380048,null,null,7006540,null,null,09
293209600,7801163,250653600,8210551,42556000,2406136,7801163,null,null,8210551,null,null,2406136,null,null,10
246066900,9868624,225025400,10340599,21041600,2278098,9868624,null,null,10340599,null,null,2278098,null,null,11
