B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,B17009_001M,B17009_001EA,B17009_001MA,B17009_002M,B17009_002EA,B17009_002MA,B17009_003M,B17009_003EA,B17009_003MA,B17009_004M,B17009_004EA,B17009_004MA,B17009_005M,B17009_005EA,B17009_005MA,B17009_006M,B17009_006EA,B17009_006MA,B17009_007M,B17009_007EA,B17009_007MA,B17009_008M,B17009_008EA,B17009_008MA,B17009_009M,B17009_009EA,B17009_009MA,B17009_010M,B17009_010EA,B17009_010MA,B17009_011M,B17009_011EA,B17009_011MA,B17009_012M,B17009_012EA,B17009_012MA,B17009_013M,B17009_013EA,B17009_013MA,B17009_014M,B17009_014EA,B17009_014MA,B17009_015M,B17009_015EA,B17009_015MA,B17009_016M,B17009_016EA,B17009_016MA,B17009_017M,B17009_017EA,B17009_017MA,B17009_018M,B17009_018EA,B17009_018MA,B17009_019M,B17009_019EA,B17009_019MA,B17009_020M,B17009_020EA,B17009_020MA,B17009_021M,B17009_021EA,B17009_021MA,state
482764,11632,157167,7483,8560,1735,5557,1338,3003,1184,42027,4145,19368,2816,22659,3189,106580,5568,72839,4556,33741,3373,325597,9611,167011,6964,123126,6398,43885,3984,50565,4350,37505,3027,13060,3023,108021,4659,102131,4444,5890,1670,11632,null,null,7483,null,null,1735,null,null,1338,null,null,1184,null,null,4145,null,null,2816,null,null,3189,null,null,5568,null,null,4556,null,null,3373,null,null,9611,null,null,6964,null,null,6398,null,null,3984,null,null,4350,null,null,3027,null,null,3023,null,null,4659,null,null,4444,null,null,1670,null,null,28
1192271,16647,309412,8508,22062,2360,10761,1644,11301,1717,104235,5691,45566,3672,58669,3971,183115,6809,113640,4546,69475,3811,882859,14345,475915,12614,330503,9209,145412,7360,154011,5850,110866,5179,43145,3695,252933,6746,233505,6340,19428,2088,16647,null,null,8508,null,null,2360,null,null,1644,null,null,1717,null,null,5691,null,null,3672,null,null,3971,null,null,6809,null,null,4546,null,null,3811,null,null,14345,null,null,12614,null,null,9209,null,null,7360,null,null,5850,null,null,5179,null,null,3695,null,null,6746,null,null,6340,null,null,2088,null,null,29
231768,7921,64722,4492,4566,1299,2638,882,1928,779,30974,3088,12382,1895,18592,2459,29182,2712,18830,2303,10352,1681,167046,7101,84613,4798,56947,3049,27666,3472,36013,3227,24682,2310,11331,2058,46420,2951,43197,2865,3223,851,7921,null,null,4492,null,null,1299,null,null,882,null,null,779,null,null,3088,null,null,1895,null,null,2459,null,null,2712,null,null,2303,null,null,1681,null,null,7101,null,null,4798,null,null,3049,null,null,3472,null,null,3227,null,null,2310,null,null,2058,null,null,2951,null,null,2865,null,null,851,null,null,30
372566,9361,89423,4273,6211,1064,2928,695,3283,840,37644,3160,18047,2237,19597,2292,45568,3534,30233,2655,15335,1802,283143,8260,167210,6887,120495,5120,46715,3526,47985,3092,34810,2746,13175,1648,67948,2884,64613,2750,3335,841,9361,null,null,4273,null,null,1064,null,null,695,null,null,840,null,null,3160,null,null,2237,null,null,2292,null,null,3534,null,null,2655,null,null,1802,null,null,8260,null,null,6887,null,null,5120,null,null,3526,null,null,3092,null,null,2746,null,null,1648,null,null,2884,null,null,2750,null,null,841,null,null,31
600974,12028,142257,5416,9709,1656,4048,901,5661,1470,42014,3380,18594,2312,23420,2471,90534,4310,45013,3148,45521,3596,458717,10321,249248,8008,158905,5748,90343,5144,91314,4909,58240,3807,33074,3495,118155,5373,99390,4420,18765,2514,12028,null,null,5416,null,null,1656,null,null,901,null,null,1470,null,null,3380,null,null,2312,null,null,2471,null,null,4310,null,null,3148,null,null,3596,null,null,10321,null,null,8008,null,null,5748,null,null,5144,null,null,4909,null,null,3807,null,null,3495,null,null,5373,null,null,4420,null,null,2514,null,null,32
270373,8409,51717,4441,1905,519,1068,426,837,368,19436,2811,7737,1671,11699,1837,30376,2948,16606,2365,13770,1869,218656,7260,123798,6215,76492,4377,47306,3818,41072,3287,27986,2735,13086,1874,53786,3144,47842,2887,5944,1344,8409,null,null,4441,null,null,519,null,null,426,null,null,368,null,null,2811,null,null,1671,null,null,1837,null,null,2948,null,null,2365,null,null,1869,null,null,7260,null,null,6215,null,null,4377,null,null,3818,null,null,3287,null,null,2735,null,null,1874,null,null,3144,null,null,2887,null,null,1344,null,null,33
1430569,20768,315031,9837,16118,2288,7771,1564,8347,1612,81278,5595,35237,3297,46041,4311,217635,7348,124837,5052,92798,5361,1115538,17419,609853,12120,407674,9102,202179,7424,193678,7724,132467,5759,61211,4504,312007,8093,289383,7380,22624,2477,20768,null,null,9837,null,null,2288,null,null,1564,null,null,1612,null,null,5595,null,null,3297,null,null,4311,null,null,7348,null,null,5052,null,null,5361,null,null,17419,null,null,12120,null,null,9102,null,null,7424,null,null,7724,null,null,5759,null,null,4504,null,null,8093,null,null,7380,null,null,2477,null,null,34
400088,10199,114750,5875,8299,1665,4386,1177,3913,1166,37586,4011,15638,1839,21948,3358,68865,4529,43434,2957,25431,3197,285338,7871,147147,6171,96979,3883,50168,4314,49744,3962,35343,2960,14401,2171,88447,4309,81457,3967,6990,1541,10199,null,null,5875,null,null,1665,null,null,1177,null,null,1166,null,null,4011,null,null,1839,null,null,3358,null,null,4529,null,null,2957,null,null,3197,null,null,7871,null,null,6171,null,null,3883,null,null,4314,null,null,3962,null,null,2960,null,null,2171,null,null,4309,null,null,3967,null,null,1541,null,null,35
4005809,33918,1018266,18731,49080,4283,24869,2618,24211,3104,277139,9101,118960,5533,158179,6900,692047,14258,398147,10044,293900,9632,2987543,28282,1689794,21394,1095376,15124,594418,13466,546889,11175,359499,7986,187390,7101,750860,12195,670620,10952,80240,5167,33918,null,null,18731,null,null,4283,null,null,2618,null,null,3104,null,null,9101,null,null,5533,null,null,6900,null,null,14258,null,null,10044,null,null,9632,null,null,28282,null,null,21394,null,null,15124,null,null,13466,null,null,11175,null,null,7986,null,null,7101,null,null,12195,null,null,10952,null,null,5167,null,null,36
1914085,23294,520258,13968,27710,3378,12999,1922,14711,2819,182279,10056,77877,5421,104402,7217,310269,9702,186183,7098,124086,6729,1393827,19869,764597,17738,543433,13889,221164,9494,249318,8138,169847,6149,79471,5298,379912,8762,349421,7708,30491,3477,23294,null,null,13968,null,null,3378,null,null,1922,null,null,2819,null,null,10056,null,null,5421,null,null,7217,null,null,9702,null,null,7098,null,null,6729,null,null,19869,null,null,17738,null,null,13889,null,null,9494,null,null,8138,null,null,6149,null,null,5298,null,null,8762,null,null,7708,null,null,3477,null,null,37
181411,6865,39739,3678,2857,752,1939,572,918,464,19912,2829,10014,1716,9898,1708,16970,2012,10827,1510,6143,1509,141672,6323,86414,5869,61013,3482,25401,3761,28095,2819,20688,2475,7407,1402,27163,1906,25749,1858,1414,601,6865,null,null,3678,null,null,752,null,null,572,null,null,464,null,null,2829,null,null,1716,null,null,1708,null,null,2012,null,null,1510,null,null,1509,null,null,6323,null,null,5869,null,null,3482,null,null,3761,null,null,2819,null,null,2475,null,null,1402,null,null,1906,null,null,1858,null,null,601,null,null,38
2350738,20509,618716,13540,34593,3003,18767,2143,15826,2219,219473,8637,96066,4760,123407,5934,364650,9754,235641,7181,129009,6095,1732022,18201,934044,15163,675769,12540,258275,8335,297231,9069,206353,6774,90878,5261,500747,9390,462412,8432,38335,3956,20509,null,null,13540,null,null,3003,null,null,2143,null,null,2219,null,null,8637,null,null,4760,null,null,5934,null,null,9754,null,null,7181,null,null,6095,null,null,18201,null,null,15163,null,null,12540,null,null,8335,null,null,9069,null,null,6774,null,null,5261,null,null,9390,null,null,8432,null,null,3956,null,null,39
720534,12175,210436,6861,16005,1987,8620,1277,7385,1301,73018,3983,34451,2707,38567,2998,121413,5287,73639,4148,47774,3387,510098,10605,279391,7699,195620,5547,83771,4657,88237,4827,62058,3237,26179,3256,142470,4118,133223,4104,9247,1064,12175,null,null,6861,null,null,1987,null,null,1277,null,null,1301,null,null,3983,null,null,2707,null,null,2998,null,null,5287,null,null,4148,null,null,3387,null,null,10605,null,null,7699,null,null,5547,null,null,4657,null,null,4827,null,null,3237,null,null,3256,null,null,4118,null,null,4104,null,null,1064,null,null,40
932685,17369,244520,10070,15816,2538,5635,1404,10181,1895,99459,6659,40108,3281,59351,5082,129245,6887,66709,3705,62536,4739,688165,15307,338816,10276,202602,7029,136214,6695,155578,6871,93452,4744,62126,4962,193771,6728,167423,6069,26348,3069,17369,null,null,10070,null,null,2538,null,null,1404,null,null,1895,null,null,6659,null,null,3281,null,null,5082,null,null,6887,null,null,3705,null,null,4739,null,null,15307,null,null,10276,null,null,7029,null,null,6695,null,null,6871,null,null,4744,null,null,4962,null,null,6728,null,null,6069,null,null,3069,null,null,41
2521458,22833,617444,15222,30412,2997,16019,2132,14393,2021,206341,7816,87005,4688,119336,6004,380691,12057,231314,8016,149377,6998,1904014,16922,1007608,14586,699702,11810,307906,8011,319699,7796,224047,5941,95652,5249,576707,9951,529121,9356,47586,4143,22833,null,null,15222,null,null,2997,null,null,2132,null,null,2021,null,null,7816,null,null,4688,null,null,6004,null,null,12057,null,null,8016,null,null,6998,null,null,16922,null,null,14586,null,null,11810,null,null,8011,null,null,7796,null,null,5941,null,null,5249,null,null,9951,null,null,9356,null,null,4143,null,null,42
227919,8797,53996,4999,2328,910,1046,498,1282,662,14583,2603,7093,1727,7490,1843,37085,4303,25372,2925,11713,2542,173923,7806,96527,5928,63319,3730,33208,3681,29121,2858,20116,1846,9005,1965,48275,3133,43845,2765,4430,1283,8797,null,null,4999,null,null,910,null,null,498,null,null,662,null,null,2603,null,null,1727,null,null,1843,null,null,4303,null,null,2925,null,null,2542,null,null,7806,null,null,5928,null,null,3730,null,null,3681,null,null,2858,null,null,1846,null,null,1965,null,null,3133,null,null,2765,null,null,1283,null,null,44
916222,15902,250009,7643,16351,2236,8598,1484,7753,1478,80814,5254,36342,2914,44472,4003,152844,6355,103362,4721,49482,4651,666213,15421,370001,11014,258423,8468,111578,6154,104186,5373,72702,4156,31484,3394,192026,7560,173765,6872,18261,2914,15902,null,null,7643,null,null,2236,null,null,1484,null,null,1478,null,null,5254,null,null,2914,null,null,4003,null,null,6355,null,null,4721,null,null,4651,null,null,15421,null,null,11014,null,null,8468,null,null,6154,null,null,5373,null,null,4156,null,null,3394,null,null,7560,null,null,6872,null,null,2914,null,null,45
177184,5522,44107,3811,2621,843,1418,559,1203,536,18839,2626,7560,1229,11279,2125,22647,2122,12929,1515,9718,1219,133077,5259,75579,4321,55620,3139,19959,2357,26071,2789,17814,2104,8257,1674,31427,2581,28676,2288,2751,912,5522,null,null,3811,null,null,843,null,null,559,null,null,536,null,null,2626,null,null,1229,null,null,2125,null,null,2122,null,null,1515,null,null,1219,null,null,5259,null,null,4321,null,null,3139,null,null,2357,null,null,2789,null,null,2104,null,null,1674,null,null,2581,null,null,2288,null,null,912,null,null,46
1238695,18197,340009,8775,23646,3005,11798,1959,11848,2122,107441,5475,49506,3886,57935,4589,208922,7519,133332,5503,75590,5166,898686,15699,509060,14381,359875,9975,149185,8458,139384,5863,99370,4972,40014,3228,250242,6470,231846,6754,18396,2190,18197,null,null,8775,null,null,3005,null,null,1959,null,null,2122,null,null,5475,null,null,3886,null,null,4589,null,null,7519,null,null,5503,null,null,5166,null,null,15699,null,null,14381,null,null,9975,null,null,8458,null,null,5863,null,null,4972,null,null,3228,null,null,6470,null,null,6754,null,null,2190,null,null,47
4326922,39678,1108477,20894,85470,5521,42520,3958,42950,4358,379103,13929,169165,6932,209938,10961,643904,15155,361927,10694,281977,11384,3218445,35894,2023435,29580,1387641,20225,635794,17189,535000,12601,366727,9693,168273,7581,660010,13417,605417,13112,54593,3962,39678,null,null,20894,null,null,5521,null,null,3958,null,null,4358,null,null,13929,null,null,6932,null,null,10961,null,null,15155,null,null,10694,null,null,11384,null,null,35894,null,null,29580,null,null,20225,null,null,17189,null,null,12601,null,null,9693,null,null,7581,null,null,13417,null,null,13112,null,null,3962,null,null,48
408033,13570,114768,8535,10157,2171,3485,931,6672,1891,54631,6407,16284,2099,38347,5336,49980,4688,24347,2496,25633,3950,293265,11490,178749,9232,99807,5142,78942,6469,55866,4465,33004,2882,22862,3023,58650,3329,55096,3031,3554,915,13570,null,null,8535,null,null,2171,null,null,931,null,null,1891,null,null,6407,null,null,2099,null,null,5336,null,null,4688,null,null,2496,null,null,3950,null,null,11490,null,null,9232,null,null,5142,null,null,6469,null,null,4465,null,null,2882,null,null,3023,null,null,3329,null,null,3031,null,null,915,null,null,49
149353,4830,35765,3044,1745,591,1146,486,599,306,14312,1941,6090,1282,8222,1490,19708,2179,10895,1279,8813,1618,113588,4121,58698,3285,37644,2020,21054,2051,22112,1842,15112,1662,7000,1234,32778,2172,29543,2008,3235,689,4830,null,null,3044,null,null,591,null,null,486,null,null,306,null,null,1941,null,null,1282,null,null,1490,null,null,2179,null,null,1279,null,null,1618,null,null,4121,null,null,3285,null,null,2020,null,null,2051,null,null,1842,null,null,1662,null,null,1234,null,null,2172,null,null,2008,null,null,689,null,null,50
1559279,22641,356166,11450,25249,3452,12395,2121,12854,2236,128423,6977,51958,3553,76465,5121,202494,7903,116197,5691,86297,5486,1203113,18543,716773,13869,481032,10274,235741,9910,205997,7503,137419,5627,68578,4624,280343,7824,258642,6846,21701,2763,22641,null,null,11450,null,null,3452,null,null,2121,null,null,2236,null,null,6977,null,null,3553,null,null,5121,null,null,7903,null,null,5691,null,null,5486,null,null,18543,null,null,13869,null,null,10274,null,null,9910,null,null,7503,null,null,5627,null,null,4624,null,null,7824,null,null,6846,null,null,2763,null,null,51
1549526,21809,363836,10476,16364,2164,8290,1616,8074,1523,140430,7378,52729,3616,87701,6463,207042,8148,109050,5039,97992,5847,1185690,17952,659698,16256,414592,9551,245106,10614,243069,7719,150080,5428,92989,5255,282923,7941,249292,7478,33631,2977,21809,null,null,10476,null,null,2164,null,null,1616,null,null,1523,null,null,7378,null,null,3616,null,null,6463,null,null,8148,null,null,5039,null,null,5847,null,null,17952,null,null,16256,null,null,9551,null,null,10614,null,null,7719,null,null,5428,null,null,5255,null,null,7941,null,null,7478,null,null,2977,null,null,53
361907,9537,122609,6788,5205,1254,1543,661,3662,965,34235,3598,13884,1853,20351,2880,83169,5304,51038,3499,32131,3440,239298,7756,108110,4920,76294,3519,31816,3383,39865,3192,27391,2451,12474,1726,91323,5007,84579,4974,6744,1086,9537,null,null,6788,null,null,1254,null,null,661,null,null,965,null,null,3598,null,null,1853,null,null,2880,null,null,5304,null,null,3499,null,null,3440,null,null,7756,null,null,4920,null,null,3519,null,null,3383,null,null,3192,null,null,2451,null,null,1726,null,null,5007,null,null,4974,null,null,1086,null,null,54
1231483,15303,288492,7928,16157,2003,8943,1307,7214,1509,125020,6491,55409,3725,69611,4524,147315,5775,89564,4267,57751,3729,942991,14258,511052,11638,355970,8544,155082,6387,172954,5574,118950,4323,54004,3641,258985,5937,237240,5592,21745,2501,15303,null,null,7928,null,null,2003,null,null,1307,null,null,1509,null,null,6491,null,null,3725,null,null,4524,null,null,5775,null,null,4267,null,null,3729,null,null,14258,null,null,11638,null,null,8544,null,null,6387,null,null,5574,null,null,4323,null,null,3641,null,null,5937,null,null,5592,null,null,2501,null,null,55
116999,5253,32888,3338,3496,1139,1465,683,2031,808,16146,2341,6528,1463,9618,1740,13246,2231,7549,1259,5697,1712,84111,4991,46420,3807,32569,3053,13851,2306,19106,2636,12452,2011,6654,1511,18585,2061,17532,1948,1053,525,5253,null,null,3338,null,null,1139,null,null,683,null,null,808,null,null,2341,null,null,1463,null,null,1740,null,null,2231,null,null,1259,null,null,1712,null,null,4991,null,null,3807,null,null,3053,null,null,2306,null,null,2636,null,null,2011,null,null,1511,null,null,2061,null,null,1948,null,null,525,null,null,56
517160,10814,294348,7681,9588,1732,5511,1320,4077,1065,51708,3689,29642,2901,22066,2308,233052,6321,168407,5650,64645,3649,222812,7877,113018,5947,74319,4109,38699,3689,24597,2362,17030,1950,7567,1551,85197,4762,77197,4326,8000,1363,10814,null,null,7681,null,null,1732,null,null,1320,null,null,1065,null,null,3689,null,null,2901,null,null,2308,null,null,6321,null,null,5650,null,null,3649,null,null,7877,null,null,5947,null,null,4109,null,null,3689,null,null,2362,null,null,1950,null,null,1551,null,null,4762,null,null,4326,null,null,1363,null,null,72
843739,15126,260910,8943,16243,2312,9610,1710,6633,1554,74984,5148,37998,3474,36986,3946,169683,7069,118340,5119,51343,4828,582829,13876,299689,9933,229338,7584,70351,4857,86525,5355,65381,4186,21144,2830,196615,5994,183489,5917,13126,1770,15126,null,null,8943,null,null,2312,null,null,1710,null,null,1554,null,null,5148,null,null,3474,null,null,3946,null,null,7069,null,null,5119,null,null,4828,null,null,13876,null,null,9933,null,null,7584,null,null,4857,null,null,5355,null,null,4186,null,null,2830,null,null,5994,null,null,5917,null,null,1770,null,null,01
158281,7216,26887,2971,2333,931,1196,731,1137,540,11031,1758,3813,1026,7218,1411,13523,1988,5215,988,8308,1642,131394,6175,69393,4733,37762,3106,31631,2990,41077,3375,19433,1922,21644,2632,20924,2027,16947,1554,3977,1383,7216,null,null,2971,null,null,931,null,null,731,null,null,540,null,null,1758,null,null,1026,null,null,1411,null,null,1988,null,null,988,null,null,1642,null,null,6175,null,null,4733,null,null,3106,null,null,2990,null,null,3375,null,null,1922,null,null,2632,null,null,2027,null,null,1554,null,null,1383,null,null,02
