C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,C08113_001M,C08113_001EA,C08113_001MA,C08113_002M,C08113_002EA,C08113_002MA,C08113_003M,C08113_003EA,C08113_003MA,C08113_004M,C08113_004EA,C08113_004MA,C08113_005M,C08113_005EA,C08113_005MA,C08113_006M,C08113_006EA,C08113_006MA,C08113_007M,C08113_007EA,C08113_007MA,C08113_008M,C08113_008EA,C08113_008MA,C08113_009M,C08113_009EA,C08113_009MA,C08113_010M,C08113_010EA,C08113_010MA,C08113_011M,C08113_011EA,C08113_011MA,C08113_012M,C08113_012EA,C08113_012MA,C08113_013M,C08113_013EA,C08113_013MA,C08113_014M,C08113_014EA,C08113_014MA,C08113_015M,C08113_015EA,C08113_015MA,C08113_016M,C08113_016EA,C08113_016MA,C08113_017M,C08113_017EA,C08113_017MA,C08113_018M,C08113_018EA,C08113_018MA,C08113_019M,C08113_019EA,C08113_019MA,C08113_020M,C08113_020EA,C08113_020MA,C08113_021M,C08113_021EA,C08113_021MA,C08113_022M,C08113_022EA,C08113_022MA,C08113_023M,C08113_023EA,C08113_023MA,C08113_024M,C08113_024EA,C08113_024MA,C08113_025M,C08113_025EA,C08113_025MA,C08113_026M,C08113_026EA,C08113_026MA,C08113_027M,C08113_027EA,C08113_027MA,C08113_028M,C08113_028EA,C08113_028MA,C08113_029M,C08113_029EA,C08113_029MA,C08113_030M,C08113_030EA,C08113_030MA,state
9122419,34743,6253666,36520,2868753,27340,1698975,24082,1169778,22158,7221118,35892,5031240,35037,2189878,26085,1365511,20587,824367,18831,835441,19368,484191,16429,351250,14805,165069,8081,186181,10991,187114,8988,100717,6189,86397,6115,34092,3895,52305,5708,331073,12847,218550,9084,112523,8503,55587,4158,56936,7402,547673,13777,418968,12683,128705,6447,78716,5248,49989,4330,34743,null,null,36520,null,null,27340,null,null,24082,null,null,22158,null,null,35892,null,null,35037,null,null,26085,null,null,20587,null,null,18831,null,null,19368,null,null,16429,null,null,14805,null,null,8081,null,null,10991,null,null,8988,null,null,6189,null,null,6115,null,null,3895,null,null,5708,null,null,12847,null,null,9084,null,null,8503,null,null,4158,null,null,7402,null,null,13777,null,null,12683,null,null,6447,null,null,5248,null,null,4330,null,null,12
4681817,22733,3974422,23947,707395,15203,394782,13334,312613,11036,3714350,26166,3216789,27033,497561,16031,307552,12043,190009,9521,451251,12068,320837,11967,130414,7890,46355,4065,84059,6953,100028,6674,80448,5821,19580,3061,9032,1747,10548,2395,152038,7667,123373,7112,28665,3865,11480,1669,17185,3378,264150,8448,232975,8338,31175,3637,20363,2845,10812,2117,22733,null,null,23947,null,null,15203,null,null,13334,null,null,11036,null,null,26166,null,null,27033,null,null,16031,null,null,12043,null,null,9521,null,null,12068,null,null,11967,null,null,7890,null,null,4065,null,null,6953,null,null,6674,null,null,5821,null,null,3061,null,null,1747,null,null,2395,null,null,7667,null,null,7112,null,null,3865,null,null,1669,null,null,3378,null,null,8448,null,null,8338,null,null,3637,null,null,2845,null,null,2117,null,null,13
708798,7430,514743,8511,194055,8332,111705,5797,82350,6007,474495,9201,362322,8874,112173,6690,72370,4515,39803,4101,96541,5619,64910,4384,31631,3607,17899,2511,13732,2358,47808,4374,23023,2714,24785,3472,8757,1528,16028,2922,55007,3768,38113,3252,16894,2194,7577,1360,9317,1584,34947,3045,26375,2529,8572,1603,5102,1232,3470,1159,7430,null,null,8511,null,null,8332,null,null,5797,null,null,6007,null,null,9201,null,null,8874,null,null,6690,null,null,4515,null,null,4101,null,null,5619,null,null,4384,null,null,3607,null,null,2511,null,null,2358,null,null,4374,null,null,2714,null,null,3472,null,null,1528,null,null,2922,null,null,3768,null,null,3252,null,null,2194,null,null,1360,null,null,1584,null,null,3045,null,null,2529,null,null,1603,null,null,1232,null,null,1159,null,null,15
753204,10015,670749,9394,82455,5355,47129,4172,35326,4040,597208,10219,532208,9553,65000,4719,37147,3497,27853,3436,72056,5488,60804,5082,11252,2412,5462,1279,5790,1949,4282,1004,4237,999,45,70,35,69,10,20,35543,3105,31490,2717,4053,1144,2684,1012,1369,588,44115,4072,42010,4063,2105,816,1801,722,304,207,10015,null,null,9394,null,null,5355,null,null,4172,null,null,4040,null,null,10219,null,null,9553,null,null,4719,null,null,3497,null,null,3436,null,null,5488,null,null,5082,null,null,2412,null,null,1279,null,null,1949,null,null,1004,null,null,999,null,null,70,null,null,69,null,null,20,null,null,3105,null,null,2717,null,null,1144,null,null,1012,null,null,588,null,null,4072,null,null,4063,null,null,816,null,null,722,null,null,207,null,null,16
6129844,20914,4673709,21524,1456135,18584,894208,14675,561927,13499,4483475,22299,3484121,20853,999354,17711,619996,13385,379358,12041,471442,10723,294032,8610,177410,7419,88877,5301,88533,4739,573372,11437,425172,9426,148200,6833,99553,5420,48647,3829,299378,10440,217599,8376,81779,5320,51277,4207,30502,3195,302177,8806,252785,8472,49392,4207,34505,3827,14887,2327,20914,null,null,21524,null,null,18584,null,null,14675,null,null,13499,null,null,22299,null,null,20853,null,null,17711,null,null,13385,null,null,12041,null,null,10723,null,null,8610,null,null,7419,null,null,5301,null,null,4739,null,null,11437,null,null,9426,null,null,6833,null,null,5420,null,null,3829,null,null,10440,null,null,8376,null,null,5320,null,null,4207,null,null,3195,null,null,8806,null,null,8472,null,null,4207,null,null,3827,null,null,2327,null,null,17
3107122,14972,2843054,16666,264068,8112,160006,7205,104062,5512,2586064,18049,2397507,18456,188557,7184,117507,5800,71050,4742,264930,10512,219647,9857,45283,4033,22642,2382,22641,2894,31443,2939,25792,2495,5651,1502,3286,1195,2365,1067,106628,5488,90122,5008,16506,2182,10305,1712,6201,1348,118057,5258,109986,5135,8071,1871,6266,1623,1805,752,14972,null,null,16666,null,null,8112,null,null,7205,null,null,5512,null,null,18049,null,null,18456,null,null,7184,null,null,5800,null,null,4742,null,null,10512,null,null,9857,null,null,4033,null,null,2382,null,null,2894,null,null,2939,null,null,2495,null,null,1502,null,null,1195,null,null,1067,null,null,5488,null,null,5008,null,null,2182,null,null,1712,null,null,1348,null,null,5258,null,null,5135,null,null,1871,null,null,1623,null,null,752,null,null,18
1583507,9513,1465619,9747,117888,5396,64297,4583,53591,4318,1286536,11530,1200325,11413,86211,5077,49264,4093,36947,3599,129304,6291,110572,5605,18732,2612,7070,1396,11662,2075,17064,2551,14271,2134,2793,1127,1502,658,1291,722,75770,3652,68913,3664,6857,1100,4367,914,2490,736,74833,4404,71538,4220,3295,837,2094,670,1201,572,9513,null,null,9747,null,null,5396,null,null,4583,null,null,4318,null,null,11530,null,null,11413,null,null,5077,null,null,4093,null,null,3599,null,null,6291,null,null,5605,null,null,2612,null,null,1396,null,null,2075,null,null,2551,null,null,2134,null,null,1127,null,null,658,null,null,722,null,null,3652,null,null,3664,null,null,1100,null,null,914,null,null,736,null,null,4404,null,null,4220,null,null,837,null,null,670,null,null,572,null,null,19
1421443,10034,1253073,10315,168370,6800,93070,5202,75300,4859,1168600,12292,1040647,11302,127953,6486,75356,4959,52597,4086,125893,6388,98985,5625,26908,3416,10375,1861,16533,2720,7338,1417,5962,1284,1376,715,961,579,415,447,55974,3988,49727,3610,6247,1456,3222,916,3025,919,63638,3365,57752,3180,5886,1618,3156,837,2730,1392,10034,null,null,10315,null,null,6800,null,null,5202,null,null,4859,null,null,12292,null,null,11302,null,null,6486,null,null,4959,null,null,4086,null,null,6388,null,null,5625,null,null,3416,null,null,1861,null,null,2720,null,null,1417,null,null,1284,null,null,715,null,null,579,null,null,447,null,null,3988,null,null,3610,null,null,1456,null,null,916,null,null,919,null,null,3365,null,null,3180,null,null,1618,null,null,837,null,null,1392,null,null,20
1924064,14452,1814106,14410,109958,4970,60043,3585,49915,3610,1582234,12284,1505612,12509,76622,4193,43800,2978,32822,2984,178334,7556,158668,7231,19666,2427,8950,1895,10716,1765,20925,2954,18239,2603,2686,1180,1243,754,1443,703,70794,3862,63722,3711,7072,1684,3985,1258,3087,1091,71777,4785,67865,4788,3912,963,2065,643,1847,716,14452,null,null,14410,null,null,4970,null,null,3585,null,null,3610,null,null,12284,null,null,12509,null,null,4193,null,null,2978,null,null,2984,null,null,7556,null,null,7231,null,null,2427,null,null,1895,null,null,1765,null,null,2954,null,null,2603,null,null,1180,null,null,754,null,null,703,null,null,3862,null,null,3711,null,null,1684,null,null,1258,null,null,1091,null,null,4785,null,null,4788,null,null,963,null,null,643,null,null,716,null,null,21
1999699,14146,1837499,14176,162200,6336,100511,5869,61689,4082,1657170,16034,1542044,16347,115126,5684,76733,4589,38393,3769,185059,9400,154219,8287,30840,3740,14916,2622,15924,2902,25489,2733,22972,2468,2517,955,1446,654,1071,583,70173,5288,60982,4652,9191,1872,4675,1193,4516,1311,61808,4412,57282,4232,4526,1033,2741,785,1785,634,14146,null,null,14176,null,null,6336,null,null,5869,null,null,4082,null,null,16034,null,null,16347,null,null,5684,null,null,4589,null,null,3769,null,null,9400,null,null,8287,null,null,3740,null,null,2622,null,null,2902,null,null,2733,null,null,2468,null,null,955,null,null,654,null,null,583,null,null,5288,null,null,4652,null,null,1872,null,null,1193,null,null,1311,null,null,4412,null,null,4232,null,null,1033,null,null,785,null,null,634,null,null,22
