B17008_001E,B17008_001M,B17008_002E,B17008_002M,B17008_003E,B17008_003M,B17008_001M,B17008_001EA,B17008_001MA,B17008_002M,B17008_002EA,B17008_002MA,B17008_003M,B17008_003EA,B17008_003MA,state
7578789000,196845751,3444762600,120933252,4134026500,138233205,196845751,null,null,120933252,null,null,138233205,null,null,12
3294794700,100839613,1426476500,72581699,1868318200,76580148,100839613,null,null,72581699,null,null,76580148,null,null,13
442267100,38594947,198225900,23497387,244041200,28635758,38594947,null,null,23497387,null,null,28635758,null,null,15
619351800,47063011,285271200,31657357,334080600,37636493,47063011,null,null,31657357,null,null,37636493,null,null,16
4138018200,118467189,1866191300,81924282,2271826900,81405268,118467189,null,null,81924282,null,null,81405268,null,null,17
2401827700,98754760,1076989700,68853651,1324837900,64188589,98754760,null,null,68853651,null,null,64188589,null,null,18
1053824000,47482360,454740700,33995574,599083300,36998998,47482360,null,null,33995574,null,null,36998998,null,null,19
1018760700,51450260,476039900,37426438,542720800,36076989,51450260,null,null,37426438,null,null,36076989,null,null,20
1742230700,66845635,782934100,48242344,959296600,46236924,66845635,null,null,48242344,null,null,46236924,null,null,21
1991340600,89545934,821168400,55777575,1170172200,65749108,89545934,null,null,55777575,null,null,65749108,null,null,22
443005700,32828676,194976000,23071742,248029700,22078967,32828676,null,null,23071742,null,null,22078967,null,null,23
1670497000,68376796,740865100,52738277,929632000,50223328,68376796,null,null,52738277,null,null,50223328,null,null,24
2101703400,80151953,983383000,52344009,1118320400,61709331,80151953,null,null,52344009,null,null,61709331,null,null,25
3805590300,110183938,1849268100,72925423,1956322100,70246853,110183938,null,null,72925423,null,null,70246853,null,null,26
1534294000,54085625,746182400,39313363,788111600,40297904,54085625,null,null,39313363,null,null,40297904,null,null,27
1057328900,65221820,463438300,40688198,593890700,47147402,65221820,null,null,40688198,null,null,47147402,null,null,28
2058610700,78438599,935820500,49107564,1122790300,67854298,78438599,null,null,49107564,null,null,67854298,null,null,29
398936100,30255977,197285000,22048648,201651100,20490535,30255977,null,null,22048648,null,null,20490535,null,null,30
613071700,38458456,288921100,26742839,324150700,26390974,38458456,null,null,26742839,null,null,26390974,null,null,31
1073745100,56356255,496551500,40709611,577193600,42624722,56356255,null,null,40709611,null,null,42624722,null,null,32
357461800,34560417,165125900,23225085,192335900,22939929,34560417,null,null,23225085,null,null,22939929,null,null,33
2229209300,87642005,997257400,60478233,1231951900,57756205,87642005,null,null,60478233,null,null,57756205,null,null,34
780359000,48352056,378618100,36388408,401740900,32316656,48352056,null,null,36388408,null,null,32316656,null,null,35
7148584200,152877287,3193156200,112683027,3955428000,119521808,152877287,null,null,112683027,null,null,119521808,null,null,36
3598059000,109748608,1649695200,85786696,1948363800,75957579,109748608,null,null,85786696,null,null,75957579,null,null,37
271814700,30803460,152487800,22798469,119326900,16999800,30803460,null,null,22798469,null,null,16999800,null,null,38
4121484800,104526465,1950071200,73007826,2171413600,77083384,104526465,null,null,73007826,null,null,77083384,null,null,39
1437870400,58305980,676948700,38980938,760921800,39093021,58305980,null,null,38980938,null,null,39093021,null,null,40
1648149200,84181635,744919600,56421063,903229600,53115173,84181635,null,null,56421063,null,null,53115173,null,null,41
4241858900,133861394,1935133000,80916216,2306725900,90297334,133861394,null,null,80916216,null,null,90297334,null,null,42
352928000,42144290,154574000,25747676,198354000,35197773,42144290,null,null,25747676,null,null,35197773,null,null,44
1707870100,68446139,739423800,49694029,968446300,52101354,68446139,null,null,49694029,null,null,52101354,null,null,45
267314600,29123281,113472800,14237883,153841800,23042063,29123281,null,null,14237883,null,null,23042063,null,null,46
2254944900,80315009,1001794800,54992249,1253150100,51896991,80315009,null,null,54992249,null,null,51896991,null,null,47
7791691100,181418554,3449306100,127558723,4342384900,126452780,181418554,null,null,127558723,null,null,126452780,null,null,48
812304900,73030828,363616700,50977162,448688100,49563387,73030828,null,null,50977162,null,null,49563387,null,null,49
232329100,25533565,112265100,17587917,120064000,16853875,25533565,null,null,17587917,null,null,16853875,null,null,50
2523283900,93581045,1130015700,56438899,1393268200,67986515,93581045,null,null,56438899,null,null,67986515,null,null,51
2511659600,83846027,1176630300,63890290,1335029200,55072244,83846027,null,null,63890290,null,null,55072244,null,null,53
821914400,48882405,385529800,34515160,436384600,35562433,48882405,null,null,34515160,null,null,35562433,null,null,54
1885669100,66602835,905906600,49271005,979762500,48903287,66602835,null,null,49271005,null,null,48903287,null,null,55
191550900,22427622,85838800,12703977,105712100,17437728,22427622,null,null,12703977,null,null,17437728,null,null,56
2168908500,63309603,898579300,43923070,1270329200,47587260,63309603,null,null,43923070,null,null,47587260,null,null,72
1725309800,74469721,791586800,47626363,933723000,52355300,74469721,null,null,47626363,null,null,52355300,null,null,01
179508100,22521829,80887100,13024208,98621000,19392351,22521829,null,null,13024208,null,null,19392351,null,null,02
2527455100,110065982,1224456100,67864598,1302999000,75589579,110065982,null,null,67864598,null,null,75589579,null,null,04
1112508500,66230218,530225200,42349924,582283300,43415740,66230218,null,null,42349924,null,null,43415740,null,null,05
13324111200,232234510,6003715100,154019425,7320396100,165244651,232234510,null,null,154019425,null,null,165244651,null,null,06
1810862100,81243761,833088800,50807759,977773300,53850554,81243761,null,null,50807759,null,null,53850554,null,null,08
929181100,53416158,447004300,37467204,482176800,33630011,53416158,null,null,37467204,null,null,33630011,null,null,09
317828000,30089977,133919800,20569116,183908200,21919729,30089977,null,null,20569116,null,null,21919729,null,null,10
421844600,38768349,219720100,30451922,202124600,21208568,38768349,null,null,30451922,null,null,21208568,null,null,11
