C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,C27006_001M,C27006_001EA,C27006_001MA,C27006_002M,C27006_002EA,C27006_002MA,C27006_003M,C27006_003EA,C27006_003MA,C27006_004M,C27006_004EA,C27006_004MA,C27006_005M,C27006_005EA,C27006_005MA,C27006_006M,C27006_006EA,C27006_006MA,C27006_007M,C27006_007EA,C27006_007MA,C27006_008M,C27006_008EA,C27006_008MA,C27006_009M,C27006_009EA,C27006_009MA,C27006_010M,C27006_010EA,C27006_010MA,C27006_011M,C27006_011EA,C27006_011MA,C27006_012M,C27006_012EA,C27006_012MA,C27006_013M,C27006_013EA,C27006_013MA,C27006_014M,C27006_014EA,C27006_014MA,C27006_015M,C27006_015EA,C27006_015MA,C27006_016M,C27006_016EA,C27006_016MA,C27006_017M,C27006_017EA,C27006_017MA,C27006_018M,C27006_018EA,C27006_018MA,C27006_019M,C27006_019EA,C27006_019MA,C27006_020M,C27006_020EA,C27006_020MA,C27006_021M,C27006_021EA,C27006_021MA,state
1317148,565,642090,2185,130113,1256,1056,680,129057,1372,398657,1800,25789,2954,372868,2891,113320,1060,109051,1326,4269,925,675058,2128,124610,1461,562,379,124048,1466,414285,1419,22570,2576,391715,3068,136163,902,131876,1282,4287,990,565,null,null,2185,null,null,1256,null,null,680,null,null,1372,null,null,1800,null,null,2954,null,null,2891,null,null,1060,null,null,1326,null,null,925,null,null,2128,null,null,1461,null,null,379,null,null,1466,null,null,1419,null,null,2576,null,null,3068,null,null,902,null,null,1282,null,null,990,null,null,23
5918535,2341,2848901,4423,688526,2246,5066,1519,683460,2560,1789931,3399,53948,4453,1735983,5588,370444,1614,343669,2770,26775,2555,3069634,3792,656062,2248,6380,1755,649682,2914,1931835,2704,68159,3971,1863676,4730,481737,1405,457260,2796,24477,2408,2341,null,null,4423,null,null,2246,null,null,1519,null,null,2560,null,null,3399,null,null,4453,null,null,5588,null,null,1614,null,null,2770,null,null,2555,null,null,3792,null,null,2248,null,null,1755,null,null,2914,null,null,2704,null,null,3971,null,null,4730,null,null,1405,null,null,2796,null,null,2408,null,null,24
6736017,1301,3260833,3131,701601,2194,1530,579,700071,2259,2107594,2249,62678,4016,2044916,4395,451638,1606,425377,2290,26261,1825,3475184,2953,673643,2258,2326,899,671317,2476,2217108,2023,74514,4509,2142594,4472,584433,1733,556204,2914,28229,2513,1301,null,null,3131,null,null,2194,null,null,579,null,null,2259,null,null,2249,null,null,4016,null,null,4395,null,null,1606,null,null,2290,null,null,1825,null,null,2953,null,null,2258,null,null,899,null,null,2476,null,null,2023,null,null,4509,null,null,4472,null,null,1733,null,null,2914,null,null,2513,null,null,25
9818099,823,4807886,3243,1116806,2727,6673,1445,1110133,3066,2989223,2822,150783,5274,2838440,5919,701857,1936,682031,2595,19826,2013,5010213,3314,1070748,2664,4101,1102,1066647,2892,3070399,2410,150144,6393,2920255,6709,869066,1932,854107,2318,14959,1612,823,null,null,3243,null,null,2727,null,null,1445,null,null,3066,null,null,2822,null,null,5274,null,null,5919,null,null,1936,null,null,2595,null,null,2013,null,null,3314,null,null,2664,null,null,1102,null,null,2892,null,null,2410,null,null,6393,null,null,6709,null,null,1932,null,null,2318,null,null,1612,null,null,26
5462438,681,2714782,3282,659192,2868,1680,633,657512,2848,1691923,2699,50007,2822,1641916,4065,363667,1921,351659,2133,12008,1267,2747656,3145,627131,2469,1470,582,625661,2627,1683741,2612,50532,2884,1633209,3749,436784,1702,426997,2297,9787,1405,681,null,null,3282,null,null,2868,null,null,633,null,null,2848,null,null,2699,null,null,2822,null,null,4065,null,null,1921,null,null,2133,null,null,1267,null,null,3145,null,null,2469,null,null,582,null,null,2627,null,null,2612,null,null,2884,null,null,3749,null,null,1702,null,null,2297,null,null,1405,null,null,27
2924168,1457,1390748,6126,364215,5144,2016,840,362199,5163,836180,3983,53453,3508,782727,5153,190353,1710,185270,2005,5083,1194,1533420,6023,356893,4970,1986,1039,354907,5036,930380,3273,59017,3402,871363,4732,246147,1499,242208,1802,3939,1065,1457,null,null,6126,null,null,5144,null,null,840,null,null,5163,null,null,3983,null,null,3508,null,null,5153,null,null,1710,null,null,2005,null,null,1194,null,null,6023,null,null,4970,null,null,1039,null,null,5036,null,null,3273,null,null,3402,null,null,4732,null,null,1499,null,null,1802,null,null,1065,null,null,28
5977199,1793,2917209,4698,712341,3858,4681,1533,707660,4379,1788539,3686,95287,5073,1693252,5800,416329,2204,404386,2529,11943,1727,3059990,4527,674130,3223,3166,1333,670964,3285,1864635,3548,100372,4782,1764263,5617,521225,2222,507456,2748,13769,1599,1793,null,null,4698,null,null,3858,null,null,1533,null,null,4379,null,null,3686,null,null,5073,null,null,5800,null,null,2204,null,null,2529,null,null,1727,null,null,4527,null,null,3223,null,null,1333,null,null,3285,null,null,3548,null,null,4782,null,null,5617,null,null,2222,null,null,2748,null,null,1599,null,null,29
1027510,634,516287,2719,118804,1865,786,353,118018,1891,311018,2416,13013,1841,298005,3007,86465,769,84720,895,1745,521,511223,2550,108827,1698,87,103,108740,1716,309415,1965,15515,2561,293900,2970,92981,814,91484,938,1497,479,634,null,null,2719,null,null,1865,null,null,353,null,null,1891,null,null,2416,null,null,1841,null,null,3007,null,null,769,null,null,895,null,null,521,null,null,2550,null,null,1698,null,null,103,null,null,1716,null,null,1965,null,null,2561,null,null,2970,null,null,814,null,null,938,null,null,479,null,null,30
1877654,1048,931551,3230,241163,2009,931,635,240232,2087,567389,2546,16205,1828,551184,2980,122999,1258,118531,1615,4468,996,946103,3122,231526,2407,800,309,230726,2415,564402,1772,16200,1771,548202,2740,150175,1181,146562,1289,3613,782,1048,null,null,3230,null,null,2009,null,null,635,null,null,2087,null,null,2546,null,null,1828,null,null,2980,null,null,1258,null,null,1615,null,null,996,null,null,3122,null,null,2407,null,null,309,null,null,2415,null,null,1772,null,null,1771,null,null,2740,null,null,1181,null,null,1289,null,null,782,null,null,31
2905767,1083,1445871,2556,345455,1796,1231,506,344224,1877,894420,1999,27671,2826,866749,3441,205996,1074,195492,1653,10504,1577,1459896,2420,330980,1838,1821,1079,329159,2287,897393,1657,29862,2932,867531,2936,231523,1033,220267,1771,11256,1774,1083,null,null,2556,null,null,1796,null,null,506,null,null,1877,null,null,1999,null,null,2826,null,null,3441,null,null,1074,null,null,1653,null,null,1577,null,null,2420,null,null,1838,null,null,1079,null,null,2287,null,null,1657,null,null,2932,null,null,2936,null,null,1033,null,null,1771,null,null,1774,null,null,32
1316467,851,653830,2160,134999,1478,628,388,134371,1553,418025,1999,17590,2348,400435,3155,100806,932,96827,1224,3979,802,662637,2037,124411,1361,659,557,123752,1427,421074,1540,18391,2113,402683,2616,117152,1095,114483,1338,2669,697,851,null,null,2160,null,null,1478,null,null,388,null,null,1553,null,null,1999,null,null,2348,null,null,3155,null,null,932,null,null,1224,null,null,802,null,null,2037,null,null,1361,null,null,557,null,null,1427,null,null,1540,null,null,2113,null,null,2616,null,null,1095,null,null,1338,null,null,697,null,null,33
8837578,1301,4298033,2553,1010997,1723,4251,1486,1006746,2085,2714091,2074,81159,4572,2632932,5272,572945,1716,541630,2981,31315,2483,4539545,2661,968951,1704,5151,1414,963800,2273,2811025,1855,91951,5515,2719074,5963,759569,1741,725942,3141,33627,2461,1301,null,null,2553,null,null,1723,null,null,1486,null,null,2085,null,null,2074,null,null,4572,null,null,5272,null,null,1716,null,null,2981,null,null,2483,null,null,2661,null,null,1704,null,null,1414,null,null,2273,null,null,1855,null,null,5515,null,null,5963,null,null,1741,null,null,3141,null,null,2461,null,null,34
2046001,1490,1001992,3542,249200,2743,1107,548,248093,2813,599162,2535,28338,2629,570824,3810,153630,1203,146312,1717,7318,1399,1044009,3179,239398,3046,1675,744,237723,3088,621586,2039,29818,3836,591768,3854,183025,1255,176270,1720,6755,1274,1490,null,null,3542,null,null,2743,null,null,548,null,null,2813,null,null,2535,null,null,2629,null,null,3810,null,null,1203,null,null,1717,null,null,1399,null,null,3179,null,null,3046,null,null,744,null,null,3088,null,null,2039,null,null,3836,null,null,3854,null,null,1255,null,null,1720,null,null,1274,null,null,35
19505596,2238,9425360,5742,2129705,3667,12628,2310,2117077,3965,6034649,5015,216275,7815,5818374,9449,1261006,2772,1193937,4579,67069,3683,10080236,5354,2041081,3517,13300,2186,2027781,4214,6364612,3572,228905,8211,6135707,8609,1674543,3212,1607267,5535,67276,3992,2238,null,null,5742,null,null,3667,null,null,2310,null,null,3965,null,null,5015,null,null,7815,null,null,9449,null,null,2772,null,null,4579,null,null,3683,null,null,5354,null,null,3517,null,null,2186,null,null,4214,null,null,3572,null,null,8211,null,null,8609,null,null,3212,null,null,5535,null,null,3992,null,null,36
9957830,4137,4788349,8556,1173844,5856,6511,1509,1167333,5845,2943078,6220,140270,5980,2802808,7730,671427,2855,650817,3463,20610,2313,5169481,7270,1118639,5577,7686,1882,1110953,5593,3195616,4411,161471,7468,3034145,8692,855226,2835,836550,3642,18676,2145,4137,null,null,8556,null,null,5856,null,null,1509,null,null,5845,null,null,6220,null,null,5980,null,null,7730,null,null,2855,null,null,3463,null,null,2313,null,null,7270,null,null,5577,null,null,1882,null,null,5593,null,null,4411,null,null,7468,null,null,8692,null,null,2835,null,null,3642,null,null,2145,null,null,37
741486,1317,379672,2429,90903,1632,566,323,90337,1634,241061,2438,7498,1382,233563,2678,47708,656,46435,886,1273,452,361814,2363,83227,1472,660,468,82567,1470,222395,1872,5675,945,216720,2188,56192,923,55146,932,1046,432,1317,null,null,2429,null,null,1632,null,null,323,null,null,1634,null,null,2438,null,null,1382,null,null,2678,null,null,656,null,null,886,null,null,452,null,null,2363,null,null,1472,null,null,468,null,null,1470,null,null,1872,null,null,945,null,null,2188,null,null,923,null,null,932,null,null,432,null,null,38
11439848,1446,5582138,5733,1329348,4633,11923,2444,1317425,5003,3452097,3946,150210,5254,3301887,6864,800693,2673,772363,3469,28330,2410,5857710,5664,1276649,4256,7012,1266,1269637,4483,3566209,3481,162209,7016,3404000,7868,1014852,2690,984738,3581,30114,2372,1446,null,null,5733,null,null,4633,null,null,2444,null,null,5003,null,null,3946,null,null,5254,null,null,6864,null,null,2673,null,null,3469,null,null,2410,null,null,5664,null,null,4256,null,null,1266,null,null,4483,null,null,3481,null,null,7016,null,null,7868,null,null,2690,null,null,3581,null,null,2372,null,null,39
3845697,1477,1885747,3811,493514,2353,10709,1785,482805,2726,1139271,3055,53854,2548,1085417,3531,252962,1600,243342,1887,9620,1188,1959950,3681,466336,2263,11099,2004,455237,2877,1177405,2786,57702,2908,1119703,3921,316209,2153,308900,2238,7309,1206,1477,null,null,3811,null,null,2353,null,null,1785,null,null,2726,null,null,3055,null,null,2548,null,null,3531,null,null,1600,null,null,1887,null,null,1188,null,null,3681,null,null,2263,null,null,2004,null,null,2877,null,null,2786,null,null,2908,null,null,3921,null,null,2153,null,null,2238,null,null,1206,null,null,40
4054353,734,1997545,3905,443075,3065,1515,644,441560,3182,1244168,3131,47790,3693,1196378,4780,310302,1911,296674,2521,13628,2242,2056808,3920,423510,2873,1428,765,422082,2990,1264892,2548,47824,3501,1217068,4147,368406,1956,357545,2599,10861,1591,734,null,null,3905,null,null,3065,null,null,644,null,null,3182,null,null,3131,null,null,3693,null,null,4780,null,null,1911,null,null,2521,null,null,2242,null,null,3920,null,null,2873,null,null,765,null,null,2990,null,null,2548,null,null,3501,null,null,4147,null,null,1956,null,null,2599,null,null,1591,null,null,41
12579422,1164,6127149,5383,1363121,3642,7421,1436,1355700,3859,3826193,3306,161470,5884,3664723,6481,937835,2689,904694,3405,33141,2456,6452273,5483,1303580,3685,4849,1131,1298731,3689,3946237,3316,171856,7140,3774381,7357,1202456,3029,1169883,3524,32573,2330,1164,null,null,5383,null,null,3642,null,null,1436,null,null,3859,null,null,3306,null,null,5884,null,null,6481,null,null,2689,null,null,3405,null,null,2456,null,null,5483,null,null,3685,null,null,1131,null,null,3689,null,null,3316,null,null,7140,null,null,7357,null,null,3029,null,null,3524,null,null,2330,null,null,42
1040259,649,502450,1850,106216,1346,970,713,105246,1478,323458,1212,17096,2183,306362,2400,72776,772,69934,1033,2842,738,537809,1946,102052,1283,1065,665,100987,1455,342018,1368,16994,2140,325024,2403,93739,1058,91139,1335,2600,721,649,null,null,1850,null,null,1346,null,null,713,null,null,1478,null,null,1212,null,null,2183,null,null,2400,null,null,772,null,null,1033,null,null,738,null,null,1946,null,null,1283,null,null,665,null,null,1455,null,null,1368,null,null,2140,null,null,2403,null,null,1058,null,null,1335,null,null,721,null,null,44
4861188,2481,2330593,5304,560218,4188,1915,743,558303,4244,1409626,3318,75633,4961,1333993,5377,360749,1724,351912,2113,8837,1455,2530595,5018,537167,4373,2599,1070,534568,4471,1541879,2794,81011,4698,1460868,5768,451549,1983,441939,2491,9610,1630,2481,null,null,5304,null,null,4188,null,null,743,null,null,4244,null,null,3318,null,null,4961,null,null,5377,null,null,1724,null,null,2113,null,null,1455,null,null,5018,null,null,4373,null,null,1070,null,null,4471,null,null,2794,null,null,4698,null,null,5768,null,null,1983,null,null,2491,null,null,1630,null,null,45
848774,457,425393,2188,110043,1566,728,590,109315,1652,255732,1847,7854,1376,247878,2337,59618,551,58056,747,1562,525,423381,2123,102938,1683,405,365,102533,1689,249187,1628,10473,1796,238714,2242,71256,1086,69654,1029,1602,695,457,null,null,2188,null,null,1566,null,null,590,null,null,1652,null,null,1847,null,null,1376,null,null,2337,null,null,551,null,null,747,null,null,525,null,null,2123,null,null,1683,null,null,365,null,null,1689,null,null,1628,null,null,1796,null,null,2242,null,null,1086,null,null,1029,null,null,695,null,null,46
6546914,2577,3172185,5525,772356,4609,3868,1382,768488,4762,1948776,4505,101339,5655,1847437,7393,451053,2145,436367,2530,14686,1859,3374729,5293,728546,4659,3736,1535,724810,4746,2080809,3104,105225,4555,1975584,5863,565374,2149,551449,2852,13925,1845,2577,null,null,5525,null,null,4609,null,null,1382,null,null,4762,null,null,4505,null,null,5655,null,null,7393,null,null,2145,null,null,2530,null,null,1859,null,null,5293,null,null,4659,null,null,1535,null,null,4746,null,null,3104,null,null,4555,null,null,5863,null,null,2149,null,null,2852,null,null,1845,null,null,47
27386023,4419,13462702,10096,3716279,8138,17615,2639,3698664,8642,8293349,7267,247211,9629,8046138,11990,1453074,3764,1371143,5938,81931,5351,13923321,10330,3565754,8081,12144,1935,3553610,8248,8550534,6568,255005,9475,8295529,11127,1807033,4186,1717138,6820,89895,5123,4419,null,null,10096,null,null,8138,null,null,2639,null,null,8642,null,null,7267,null,null,9629,null,null,11990,null,null,3764,null,null,5938,null,null,5351,null,null,10330,null,null,8081,null,null,1935,null,null,8248,null,null,6568,null,null,9475,null,null,11127,null,null,4186,null,null,6820,null,null,5123,null,null,48
3024767,1289,1517087,2861,472465,1986,1182,562,471283,2086,899378,2880,19330,2242,880048,3427,145244,1216,138339,1617,6905,977,1507680,2816,446506,1844,444,274,446062,1870,890458,2188,21579,2652,868879,3397,170716,1356,163968,1760,6748,1180,1289,null,null,2861,null,null,1986,null,null,562,null,null,2086,null,null,2880,null,null,2242,null,null,3427,null,null,1216,null,null,1617,null,null,977,null,null,2816,null,null,1844,null,null,274,null,null,1870,null,null,2188,null,null,2652,null,null,3397,null,null,1356,null,null,1760,null,null,1180,null,null,49
618622,345,304849,1400,61071,855,187,150,60884,911,192982,1381,9342,1216,183640,1764,50796,584,48578,759,2218,606,313773,1356,57280,984,231,205,57049,977,196480,1192,9513,1305,186967,1853,60013,764,58882,877,1131,389,345,null,null,1400,null,null,855,null,null,150,null,null,911,null,null,1381,null,null,1216,null,null,1764,null,null,584,null,null,759,null,null,606,null,null,1356,null,null,984,null,null,205,null,null,977,null,null,1192,null,null,1305,null,null,1853,null,null,764,null,null,877,null,null,389,null,null,50
8199576,4534,3970742,7594,953199,4908,6123,2081,947076,5209,2485203,6048,87963,4826,2397240,7882,532340,2770,506070,3371,26270,2346,4228834,6700,911653,5388,7549,1906,904104,5586,2648805,4585,86931,4069,2561874,6472,668376,2782,643087,3180,25289,2329,4534,null,null,7594,null,null,4908,null,null,2081,null,null,5209,null,null,6048,null,null,4826,null,null,7882,null,null,2770,null,null,3371,null,null,2346,null,null,6700,null,null,5388,null,null,1906,null,null,5586,null,null,4585,null,null,4069,null,null,6472,null,null,2782,null,null,3180,null,null,2329,null,null,51
7184110,3147,3559388,4229,831855,3266,3510,1365,828345,3356,2244366,4113,75575,5034,2168791,6601,483167,1718,460199,2695,22968,2642,3624722,3693,795449,3184,3611,1957,791838,3594,2253282,2955,78551,4736,2174731,5706,575991,2519,556039,2892,19952,2068,3147,null,null,4229,null,null,3266,null,null,1365,null,null,3356,null,null,4113,null,null,5034,null,null,6601,null,null,1718,null,null,2695,null,null,2642,null,null,3693,null,null,3184,null,null,1957,null,null,3594,null,null,2955,null,null,4736,null,null,5706,null,null,2519,null,null,2892,null,null,2068,null,null,53
1802572,374,882605,3316,190028,2438,868,504,189160,2560,539776,2186,45481,3420,494295,3830,152801,1178,148831,1630,3970,1020,919967,3267,185762,2549,1642,870,184120,2426,551668,1968,37067,3945,514601,4346,182537,1279,179349,1600,3188,881,374,null,null,3316,null,null,2438,null,null,504,null,null,2560,null,null,2186,null,null,3420,null,null,3830,null,null,1178,null,null,1630,null,null,1020,null,null,3267,null,null,2549,null,null,870,null,null,2426,null,null,1968,null,null,3945,null,null,4346,null,null,1279,null,null,1600,null,null,881,null,null,54
5706681,824,2823539,3726,655790,3023,2703,647,653087,3160,1758058,2839,60985,3411,1697073,4523,409691,1569,398978,1908,10713,1322,2883142,3657,627749,2845,2946,779,624803,2827,1764460,2750,66692,3759,1697768,4425,490933,1839,480679,2079,10254,1359,824,null,null,3726,null,null,3023,null,null,647,null,null,3160,null,null,2839,null,null,3411,null,null,4523,null,null,1569,null,null,1908,null,null,1322,null,null,3657,null,null,2845,null,null,779,null,null,2827,null,null,2750,null,null,3759,null,null,4425,null,null,1839,null,null,2079,null,null,1359,null,null,55
576027,635,291957,2128,71894,1890,9,17,71885,1889,179602,1723,5619,1292,173983,2201,40461,575,39022,793,1439,559,284070,2143,68570,1776,115,149,68455,1806,170826,1471,5267,1081,165559,1561,44674,774,43694,835,980,362,635,null,null,2128,null,null,1890,null,null,17,null,null,1889,null,null,1723,null,null,1292,null,null,2201,null,null,575,null,null,793,null,null,559,null,null,2143,null,null,1776,null,null,149,null,null,1806,null,null,1471,null,null,1081,null,null,1561,null,null,774,null,null,835,null,null,362,null,null,56
3384148,818,1606058,3603,358427,3253,3318,839,355109,3341,969460,1033,81100,4060,888360,4322,278171,654,267488,1786,10683,1645,1778090,3542,337193,3243,3561,1211,333632,3548,1079595,781,77065,4565,1002530,4656,361302,719,347676,1647,13626,1599,818,null,null,3603,null,null,3253,null,null,839,null,null,3341,null,null,1033,null,null,4060,null,null,4322,null,null,654,null,null,1786,null,null,1645,null,null,3542,null,null,3243,null,null,1211,null,null,3548,null,null,781,null,null,4565,null,null,4656,null,null,719,null,null,1647,null,null,1599,null,null,72
4782529,1623,2295925,5819,564204,4827,3482,1057,560722,4835,1400998,4297,95316,4779,1305682,6312,330723,2379,321250,2442,9473,1658,2486604,5810,533848,5053,3599,1140,530249,5190,1520505,3516,101420,5536,1419085,6177,432251,2254,423178,2566,9073,1859,1623,null,null,5819,null,null,4827,null,null,1057,null,null,4835,null,null,4297,null,null,4779,null,null,6312,null,null,2379,null,null,2442,null,null,1658,null,null,5810,null,null,5053,null,null,1140,null,null,5190,null,null,3516,null,null,5536,null,null,6177,null,null,2254,null,null,2566,null,null,1859,null,null,01
718419,1649,371645,2505,99170,1527,456,282,98714,1550,235300,2399,5585,1431,229715,2779,37175,704,34638,1028,2537,932,346774,2479,87669,1472,252,185,87417,1474,221884,2032,4814,1036,217070,2296,37221,729,35617,877,1604,489,1649,null,null,2505,null,null,1527,null,null,282,null,null,1550,null,null,2399,null,null,1431,null,null,2779,null,null,704,null,null,1028,null,null,932,null,null,2479,null,null,1472,null,null,185,null,null,1474,null,null,2032,null,null,1036,null,null,2296,null,null,729,null,null,877,null,null,489,null,null,02
