B20005I_001E,B20005I_001M,B20005I_002E,B20005I_002M,B20005I_003E,B20005I_003M,B20005I_004E,B20005I_004M,B20005I_005E,B20005I_005M,B20005I_006E,B20005I_006M,B20005I_007E,B20005I_007M,B20005I_008E,B20005I_008M,B20005I_009E,B20005I_009M,B20005I_010E,B20005I_010M,B20005I_011E,B20005I_011M,B20005I_012E,B20005I_012M,B20005I_013E,B20005I_013M,B20005I_014E,B20005I_014M,B20005I_015E,B20005I_015M,B20005I_016E,B20005I_016M,B20005I_017E,B20005I_017M,B20005I_018E,B20005I_018M,B20005I_019E,B20005I_019M,B20005I_020E,B20005I_020M,B20005I_021E,B20005I_021M,B20005I_022E,B20005I_022M,B20005I_023E,B20005I_023M,B20005I_024E,B20005I_024M,B20005I_025E,B20005I_025M,B20005I_026E,B20005I_026M,B20005I_027E,B20005I_027M,B20005I_028E,B20005I_028M,B20005I_029E,B20005I_029M,B20005I_030E,B20005I_030M,B20005I_031E,B20005I_031M,B20005I_032E,B20005I_032M,B20005I_033E,B20005I_033M,B20005I_034E,B20005I_034M,B20005I_035E,B20005I_035M,B20005I_036E,B20005I_036M,B20005I_037E,B20005I_037M,B20005I_038E,B20005I_038M,B20005I_039E,B20005I_039M,B20005I_040E,B20005I_040M,B20005I_041E,B20005I_041M,B20005I_042E,B20005I_042M,B20005I_043E,B20005I_043M,B20005I_044E,B20005I_044M,B20005I_045E,B20005I_045M,B20005I_046E,B20005I_046M,B20005I_047E,B20005I_047M,B20005I_048E,B20005I_048M,B20005I_049E,B20005I_049M,B20005I_050E,B20005I_050M,B20005I_051E,B20005I_051M,B20005I_052E,B20005I_052M,B20005I_053E,B20005I_053M,B20005I_054E,B20005I_054M,B20005I_055E,B20005I_055M,B20005I_056E,B20005I_056M,B20005I_057E,B20005I_057M,B20005I_058E,B20005I_058M,B20005I_059E,B20005I_059M,B20005I_060E,B20005I_060M,B20005I_061E,B20005I_061M,B20005I_062E,B20005I_062M,B20005I_063E,B20005I_063M,B20005I_064E,B20005I_064M,B20005I_065E,B20005I_065M,B20005I_066E,B20005I_066M,B20005I_067E,B20005I_067M,B20005I_068E,B20005I_068M,B20005I_069E,B20005I_069M,B20005I_070E,B20005I_070M,B20005I_071E,B20005I_071M,B20005I_072E,B20005I_072M,B20005I_073E,B20005I_073M,B20005I_074E,B20005I_074M,B20005I_075E,B20005I_075M,B20005I_076E,B20005I_076M,B20005I_077E,B20005I_077M,B20005I_078E,B20005I_078M,B20005I_079E,B20005I_079M,B20005I_080E,B20005I_080M,B20005I_081E,B20005I_081M,B20005I_082E,B20005I_082M,B20005I_083E,B20005I_083M,B20005I_084E,B20005I_084M,B20005I_085E,B20005I_085M,B20005I_086E,B20005I_086M,B20005I_087E,B20005I_087M,B20005I_088E,B20005I_088M,B20005I_089E,B20005I_089M,B20005I_090E,B20005I_090M,B20005I_091E,B20005I_091M,B20005I_092E,B20005I_092M,B20005I_093E,B20005I_093M,B20005I_094E,B20005I_094M,B20005I_095E,B20005I_095M,B20005I_001M,B20005I_001EA,B20005I_001MA,B20005I_002M,B20005I_002EA,B20005I_002MA,B20005I_003M,B20005I_003EA,B20005I_003MA,B20005I_004M,B20005I_004EA,B20005I_004MA,B20005I_005M,B20005I_005EA,B20005I_005MA,B20005I_006M,B20005I_006EA,B20005I_006MA,B20005I_007M,B20005I_007EA,B20005I_007MA,B20005I_008M,B20005I_008EA,B20005I_008MA,B20005I_009M,B20005I_009EA,B20005I_009MA,B20005I_010M,B20005I_010EA,B20005I_010MA,B20005I_011M,B20005I_011EA,B20005I_011MA,B20005I_012M,B20005I_012EA,B20005I_012MA,B20005I_013M,B20005I_013EA,B20005I_013MA,B20005I_014M,B20005I_014EA,B20005I_014MA,B20005I_015M,B20005I_015EA,B20005I_015MA,B20005I_016M,B20005I_016EA,B20005I_016MA,B20005I_017M,B20005I_017EA,B20005I_017MA,B20005I_018M,B20005I_018EA,B20005I_018MA,B20005I_019M,B20005I_019EA,B20005I_019MA,B20005I_020M,B20005I_020EA,B20005I_020MA,B20005I_021M,B20005I_021EA,B20005I_021MA,B20005I_022M,B20005I_022EA,B20005I_022MA,B20005I_023M,B20005I_023EA,B20005I_023MA,B20005I_024M,B20005I_024EA,B20005I_024MA,B20005I_025M,B20005I_025EA,B20005I_025MA,B20005I_026M,B20005I_026EA,B20005I_026MA,B20005I_027M,B20005I_027EA,B20005I_027MA,B20005I_028M,B20005I_028EA,B20005I_028MA,B20005I_029M,B20005I_029EA,B20005I_029MA,B20005I_030M,B20005I_030EA,B20005I_030MA,B20005I_031M,B20005I_031EA,B20005I_031MA,B20005I_032M,B20005I_032EA,B20005I_032MA,B20005I_033M,B20005I_033EA,B20005I_033MA,B20005I_034M,B20005I_034EA,B20005I_034MA,B20005I_035M,B20005I_035EA,B20005I_035MA,B20005I_036M,B20005I_036EA,B20005I_036MA,B20005I_037M,B20005I_037EA,B20005I_037MA,B20005I_038M,B20005I_038EA,B20005I_038MA,B20005I_039M,B20005I_039EA,B20005I_039MA,B20005I_040M,B20005I_040EA,B20005I_040MA,B20005I_041M,B20005I_041EA,B20005I_041MA,B20005I_042M,B20005I_042EA,B20005I_042MA,B20005I_043M,B20005I_043EA,B20005I_043MA,B20005I_044M,B20005I_044EA,B20005I_044MA,B20005I_045M,B20005I_045EA,B20005I_045MA,B20005I_046M,B20005I_046EA,B20005I_046MA,B20005I_047M,B20005I_047EA,B20005I_047MA,B20005I_048M,B20005I_048EA,B20005I_048MA,B20005I_049M,B20005I_049EA,B20005I_049MA,B20005I_050M,B20005I_050EA,B20005I_050MA,B20005I_051M,B20005I_051EA,B20005I_051MA,B20005I_052M,B20005I_052EA,B20005I_052MA,B20005I_053M,B20005I_053EA,B20005I_053MA,B20005I_054M,B20005I_054EA,B20005I_054MA,B20005I_055M,B20005I_055EA,B20005I_055MA,B20005I_056M,B20005I_056EA,B20005I_056MA,B20005I_057M,B20005I_057EA,B20005I_057MA,B20005I_058M,B20005I_058EA,B20005I_058MA,B20005I_059M,B20005I_059EA,B20005I_059MA,B20005I_060M,B20005I_060EA,B20005I_060MA,B20005I_061M,B20005I_061EA,B20005I_061MA,B20005I_062M,B20005I_062EA,B20005I_062MA,B20005I_063M,B20005I_063EA,B20005I_063MA,B20005I_064M,B20005I_064EA,B20005I_064MA,B20005I_065M,B20005I_065EA,B20005I_065MA,B20005I_066M,B20005I_066EA,B20005I_066MA,B20005I_067M,B20005I_067EA,B20005I_067MA,B20005I_068M,B20005I_068EA,B20005I_068MA,B20005I_069M,B20005I_069EA,B20005I_069MA,B20005I_070M,B20005I_070EA,B20005I_070MA,B20005I_071M,B20005I_071EA,B20005I_071MA,B20005I_072M,B20005I_072EA,B20005I_072MA,B20005I_073M,B20005I_073EA,B20005I_073MA,B20005I_074M,B20005I_074EA,B20005I_074MA,B20005I_075M,B20005I_075EA,B20005I_075MA,B20005I_076M,B20005I_076EA,B20005I_076MA,B20005I_077M,B20005I_077EA,B20005I_077MA,B20005I_078M,B20005I_078EA,B20005I_078MA,B20005I_079M,B20005I_079EA,B20005I_079MA,B20005I_080M,B20005I_080EA,B20005I_080MA,B20005I_081M,B20005I_081EA,B20005I_081MA,B20005I_082M,B20005I_082EA,B20005I_082MA,B20005I_083M,B20005I_083EA,B20005I_083MA,B20005I_084M,B20005I_084EA,B20005I_084MA,B20005I_085M,B20005I_085EA,B20005I_085MA,B20005I_086M,B20005I_086EA,B20005I_086MA,B20005I_087M,B20005I_087EA,B20005I_087MA,B20005I_088M,B20005I_088EA,B20005I_088MA,B20005I_089M,B20005I_089EA,B20005I_089MA,B20005I_090M,B20005I_090EA,B20005I_090MA,B20005I_091M,B20005I_091EA,B20005I_091MA,B20005I_092M,B20005I_092EA,B20005I_092MA,B20005I_093M,B20005I_093EA,B20005I_093MA,B20005I_094M,B20005I_094EA,B20005I_094MA,B20005I_095M,B20005I_095EA,B20005I_095MA,state
4001075,4876,1953023,4411,1043061,14080,0,221,1043061,14080,1854,796,910,578,9478,2014,8856,1675,36247,3993,21380,3094,55366,5017,44291,4832,86288,5649,52648,4776,109081,7814,114203,7415,77438,4908,78967,6023,47070,4404,49471,4347,65337,5393,42526,4091,60640,4506,81010,4254,909962,15019,517040,10506,392922,12980,45586,4322,38984,4101,36230,3946,31471,3459,47848,4428,24585,3215,32868,3176,19962,3683,24238,3081,9663,2011,20937,2942,15801,2781,9487,2482,8024,1540,5136,1214,4059,1005,4935,1436,2544,941,3176,930,7388,1250,2048052,4506,726055,12613,0,221,726055,12613,940,651,1065,514,8878,1924,7368,1705,35201,4111,24360,3001,53505,4838,37530,3220,69080,4174,37101,3705,78982,5783,78262,4654,50187,4567,52995,4518,35164,3934,29772,3293,36539,3778,27494,3368,32824,3080,28808,3269,1321997,12810,862746,13155,459251,11682,59253,4291,51531,4318,56045,4477,39864,3838,65847,5047,28179,3287,39986,3564,17961,2292,22268,2545,10026,2225,16274,2346,13945,2045,7449,1694,8551,1667,3863,1121,4489,1052,4832,1014,2861,942,2993,966,3034,754,4876,null,null,4411,null,null,14080,null,null,221,null,null,14080,null,null,796,null,null,578,null,null,2014,null,null,1675,null,null,3993,null,null,3094,null,null,5017,null,null,4832,null,null,5649,null,null,4776,null,null,7814,null,null,7415,null,null,4908,null,null,6023,null,null,4404,null,null,4347,null,null,5393,null,null,4091,null,null,4506,null,null,4254,null,null,15019,null,null,10506,null,null,12980,null,null,4322,null,null,4101,null,null,3946,null,null,3459,null,null,4428,null,null,3215,null,null,3176,null,null,3683,null,null,3081,null,null,2011,null,null,2942,null,null,2781,null,null,2482,null,null,1540,null,null,1214,null,null,1005,null,null,1436,null,null,941,null,null,930,null,null,1250,null,null,4506,null,null,12613,null,null,221,null,null,12613,null,null,651,null,null,514,null,null,1924,null,null,1705,null,null,4111,null,null,3001,null,null,4838,null,null,3220,null,null,4174,null,null,3705,null,null,5783,null,null,4654,null,null,4567,null,null,4518,null,null,3934,null,null,3293,null,null,3778,null,null,3368,null,null,3080,null,null,3269,null,null,12810,null,null,13155,null,null,11682,null,null,4291,null,null,4318,null,null,4477,null,null,3838,null,null,5047,null,null,3287,null,null,3564,null,null,2292,null,null,2545,null,null,2225,null,null,2346,null,null,2045,null,null,1694,null,null,1667,null,null,1121,null,null,1052,null,null,1014,null,null,942,null,null,966,null,null,754,null,null,12
639404,3050,337255,3769,210142,5462,0,218,210142,5462,514,483,425,269,1514,747,2327,987,8799,1575,3190,1181,10840,2221,10873,2072,28110,3768,12321,2436,24786,3415,24608,3395,16120,2375,12581,2391,10094,2173,9775,2155,9708,2033,5054,1236,8144,1503,10359,1916,127113,5793,56381,4072,70732,5544,9520,1885,8043,1941,7413,1570,5343,1365,6913,2019,2616,1128,5577,1108,4662,1547,5892,1769,1180,581,3384,1066,2546,1064,1718,963,1243,653,716,471,1049,547,943,577,635,450,286,237,1053,759,302149,3418,106726,5760,0,218,106726,5760,125,144,242,289,2108,902,1638,725,6428,1794,3706,1318,11318,2231,5876,1601,11795,2370,7795,1754,10885,2070,8404,1902,6109,1562,5066,1133,4395,1135,4365,1396,5693,1472,3478,1003,3337,1217,3963,1056,195423,5741,118741,5502,76682,4512,15181,2234,7087,1358,10553,1946,6715,1514,10070,1973,4332,1189,6164,1673,3016,1148,3585,1292,1455,735,2059,820,984,518,2568,1186,570,462,360,270,377,388,627,364,175,197,648,509,156,195,3050,null,null,3769,null,null,5462,null,null,218,null,null,5462,null,null,483,null,null,269,null,null,747,null,null,987,null,null,1575,null,null,1181,null,null,2221,null,null,2072,null,null,3768,null,null,2436,null,null,3415,null,null,3395,null,null,2375,null,null,2391,null,null,2173,null,null,2155,null,null,2033,null,null,1236,null,null,1503,null,null,1916,null,null,5793,null,null,4072,null,null,5544,null,null,1885,null,null,1941,null,null,1570,null,null,1365,null,null,2019,null,null,1128,null,null,1108,null,null,1547,null,null,1769,null,null,581,null,null,1066,null,null,1064,null,null,963,null,null,653,null,null,471,null,null,547,null,null,577,null,null,450,null,null,237,null,null,759,null,null,3418,null,null,5760,null,null,218,null,null,5760,null,null,144,null,null,289,null,null,902,null,null,725,null,null,1794,null,null,1318,null,null,2231,null,null,1601,null,null,2370,null,null,1754,null,null,2070,null,null,1902,null,null,1562,null,null,1133,null,null,1135,null,null,1396,null,null,1472,null,null,1003,null,null,1217,null,null,1056,null,null,5741,null,null,5502,null,null,4512,null,null,2234,null,null,1358,null,null,1946,null,null,1514,null,null,1973,null,null,1189,null,null,1673,null,null,1148,null,null,1292,null,null,735,null,null,820,null,null,518,null,null,1186,null,null,462,null,null,270,null,null,388,null,null,364,null,null,197,null,null,509,null,null,195,null,null,13
97528,561,50287,395,27296,1920,0,185,27296,1920,11,26,0,185,214,180,169,206,541,368,394,257,318,254,535,327,919,478,1377,790,1932,629,2567,873,2686,844,1613,707,1634,643,1993,671,3299,1028,1834,843,2611,845,2649,757,22991,1951,10747,1493,12244,1648,1973,831,1470,566,1106,569,295,245,1473,808,437,380,680,358,734,402,732,490,841,431,303,236,680,430,262,240,211,212,125,132,221,196,385,285,52,83,102,125,162,218,47241,528,17843,1639,18,31,17825,1637,27,45,89,112,64,87,535,406,550,406,545,419,465,318,613,498,798,407,620,343,1642,615,1581,590,2015,717,2135,737,960,401,1233,592,946,462,1188,663,1152,566,667,355,29398,1597,16651,1553,12747,1601,1996,781,775,574,965,486,960,588,1378,526,902,552,750,509,313,221,934,450,298,245,944,582,1143,526,199,176,237,216,116,136,254,321,275,269,116,187,192,160,0,185,561,null,null,395,null,null,1920,null,null,185,null,null,1920,null,null,26,null,null,185,null,null,180,null,null,206,null,null,368,null,null,257,null,null,254,null,null,327,null,null,478,null,null,790,null,null,629,null,null,873,null,null,844,null,null,707,null,null,643,null,null,671,null,null,1028,null,null,843,null,null,845,null,null,757,null,null,1951,null,null,1493,null,null,1648,null,null,831,null,null,566,null,null,569,null,null,245,null,null,808,null,null,380,null,null,358,null,null,402,null,null,490,null,null,431,null,null,236,null,null,430,null,null,240,null,null,212,null,null,132,null,null,196,null,null,285,null,null,83,null,null,125,null,null,218,null,null,528,null,null,1639,null,null,31,null,null,1637,null,null,45,null,null,112,null,null,87,null,null,406,null,null,406,null,null,419,null,null,318,null,null,498,null,null,407,null,null,343,null,null,615,null,null,590,null,null,717,null,null,737,null,null,401,null,null,592,null,null,462,null,null,663,null,null,566,null,null,355,null,null,1597,null,null,1553,null,null,1601,null,null,781,null,null,574,null,null,486,null,null,588,null,null,526,null,null,552,null,null,509,null,null,221,null,null,450,null,null,245,null,null,582,null,null,526,null,null,176,null,null,216,null,null,136,null,null,321,null,null,269,null,null,187,null,null,160,null,null,185,null,null,15
136606,1193,69832,1426,39468,2426,0,198,39468,2426,29,62,0,198,574,541,385,267,572,381,234,320,2603,1136,1836,754,2428,880,3261,1110,4713,1445,5420,1280,3251,1085,3128,1063,3030,1020,3037,1189,1572,727,1283,727,1219,660,893,593,30364,2473,13153,2290,17211,1848,3883,1064,2488,1033,2413,761,766,419,1712,582,258,343,1032,816,452,420,987,566,183,209,814,426,533,373,196,281,475,345,175,181,380,596,128,205,138,163,0,198,198,269,66774,1317,23373,2390,0,198,23373,2390,0,198,0,198,158,165,199,195,1137,727,1222,752,3072,1142,1597,705,2647,1202,1856,633,3833,1141,2138,860,2200,949,978,677,228,277,718,511,220,184,451,425,524,323,195,206,43401,2627,22755,2481,20646,2371,3308,884,3489,1268,2901,849,1121,500,2736,1137,1460,868,1769,754,255,210,1764,735,755,580,669,402,95,110,0,198,0,198,45,76,0,198,87,133,192,313,0,198,0,198,1193,null,null,1426,null,null,2426,null,null,198,null,null,2426,null,null,62,null,null,198,null,null,541,null,null,267,null,null,381,null,null,320,null,null,1136,null,null,754,null,null,880,null,null,1110,null,null,1445,null,null,1280,null,null,1085,null,null,1063,null,null,1020,null,null,1189,null,null,727,null,null,727,null,null,660,null,null,593,null,null,2473,null,null,2290,null,null,1848,null,null,1064,null,null,1033,null,null,761,null,null,419,null,null,582,null,null,343,null,null,816,null,null,420,null,null,566,null,null,209,null,null,426,null,null,373,null,null,281,null,null,345,null,null,181,null,null,596,null,null,205,null,null,163,null,null,198,null,null,269,null,null,1317,null,null,2390,null,null,198,null,null,2390,null,null,198,null,null,198,null,null,165,null,null,195,null,null,727,null,null,752,null,null,1142,null,null,705,null,null,1202,null,null,633,null,null,1141,null,null,860,null,null,949,null,null,677,null,null,277,null,null,511,null,null,184,null,null,425,null,null,323,null,null,206,null,null,2627,null,null,2481,null,null,2371,null,null,884,null,null,1268,null,null,849,null,null,500,null,null,1137,null,null,868,null,null,754,null,null,210,null,null,735,null,null,580,null,null,402,null,null,110,null,null,198,null,null,198,null,null,76,null,null,198,null,null,133,null,null,313,null,null,198,null,null,198,null,null,16
1540345,3050,785557,2407,443539,5964,0,185,443539,5964,360,361,755,423,3002,751,2579,902,8082,1868,8263,1819,18072,2226,17222,2309,38702,3255,18015,2510,50634,4076,52617,4187,35400,3508,31699,2798,22552,2906,29272,3282,30429,3121,22500,2321,30325,2789,23059,2173,342018,6250,164051,5497,177967,5228,22579,2162,16771,2361,16239,2235,14359,2277,18485,2292,8627,1890,13587,2254,10287,1738,12411,2066,3644,911,9475,1665,9230,1821,4288,908,5126,1236,1844,622,2345,709,3890,1007,2006,613,1582,591,1192,477,754788,2426,273702,7138,0,185,273702,7138,236,190,255,243,1674,682,2681,969,8423,1760,6450,1475,17440,2118,14290,2000,28489,2348,13671,2152,37226,3306,31051,2924,21486,2479,17125,2419,11836,1921,10863,1494,18443,2285,11786,1768,12354,1456,7923,1347,481086,6825,283051,6630,198035,6913,31060,3422,21015,2702,21059,2426,17155,2219,27242,2842,12628,1923,14036,2077,7753,1643,13718,1767,5692,1339,8441,1674,3640,865,3504,1149,2716,886,1256,670,1213,482,2440,786,1250,584,1811,673,406,292,3050,null,null,2407,null,null,5964,null,null,185,null,null,5964,null,null,361,null,null,423,null,null,751,null,null,902,null,null,1868,null,null,1819,null,null,2226,null,null,2309,null,null,3255,null,null,2510,null,null,4076,null,null,4187,null,null,3508,null,null,2798,null,null,2906,null,null,3282,null,null,3121,null,null,2321,null,null,2789,null,null,2173,null,null,6250,null,null,5497,null,null,5228,null,null,2162,null,null,2361,null,null,2235,null,null,2277,null,null,2292,null,null,1890,null,null,2254,null,null,1738,null,null,2066,null,null,911,null,null,1665,null,null,1821,null,null,908,null,null,1236,null,null,622,null,null,709,null,null,1007,null,null,613,null,null,591,null,null,477,null,null,2426,null,null,7138,null,null,185,null,null,7138,null,null,190,null,null,243,null,null,682,null,null,969,null,null,1760,null,null,1475,null,null,2118,null,null,2000,null,null,2348,null,null,2152,null,null,3306,null,null,2924,null,null,2479,null,null,2419,null,null,1921,null,null,1494,null,null,2285,null,null,1768,null,null,1456,null,null,1347,null,null,6825,null,null,6630,null,null,6913,null,null,3422,null,null,2702,null,null,2426,null,null,2219,null,null,2842,null,null,1923,null,null,2077,null,null,1643,null,null,1767,null,null,1339,null,null,1674,null,null,865,null,null,1149,null,null,886,null,null,670,null,null,482,null,null,786,null,null,584,null,null,673,null,null,292,null,null,17
295014,2453,153308,2184,83910,3716,0,192,83910,3716,61,80,0,192,574,341,664,396,1929,852,1355,590,3817,1227,4089,1431,7517,2200,3608,965,8809,1648,11353,2051,6629,1171,5672,1323,3731,1194,3373,972,5430,1427,3435,992,5949,1435,5915,1842,69398,3741,28870,2288,40528,3311,6300,1366,4035,874,3467,1074,2823,1149,3229,1235,1276,537,3192,1148,747,411,4255,1218,617,400,2409,809,2239,755,1394,669,1156,601,732,498,925,415,463,296,665,463,360,336,244,301,141706,2523,47385,2889,0,192,47385,2889,46,75,0,192,902,607,802,491,2328,1061,1365,781,3800,1378,2570,835,3456,990,3841,1085,6477,1283,5439,1369,2594,834,3457,1255,2366,1007,1476,707,2812,831,724,391,1916,894,1014,490,94321,3166,54992,3641,39329,2904,10467,1597,5106,1049,5121,1246,2573,758,4375,908,1485,572,2705,860,1599,757,1128,597,426,258,1216,552,702,558,553,294,869,405,101,114,300,259,183,193,193,193,64,85,163,197,2453,null,null,2184,null,null,3716,null,null,192,null,null,3716,null,null,80,null,null,192,null,null,341,null,null,396,null,null,852,null,null,590,null,null,1227,null,null,1431,null,null,2200,null,null,965,null,null,1648,null,null,2051,null,null,1171,null,null,1323,null,null,1194,null,null,972,null,null,1427,null,null,992,null,null,1435,null,null,1842,null,null,3741,null,null,2288,null,null,3311,null,null,1366,null,null,874,null,null,1074,null,null,1149,null,null,1235,null,null,537,null,null,1148,null,null,411,null,null,1218,null,null,400,null,null,809,null,null,755,null,null,669,null,null,601,null,null,498,null,null,415,null,null,296,null,null,463,null,null,336,null,null,301,null,null,2523,null,null,2889,null,null,192,null,null,2889,null,null,75,null,null,192,null,null,607,null,null,491,null,null,1061,null,null,781,null,null,1378,null,null,835,null,null,990,null,null,1085,null,null,1283,null,null,1369,null,null,834,null,null,1255,null,null,1007,null,null,707,null,null,831,null,null,391,null,null,894,null,null,490,null,null,3166,null,null,3641,null,null,2904,null,null,1597,null,null,1049,null,null,1246,null,null,758,null,null,908,null,null,572,null,null,860,null,null,757,null,null,597,null,null,258,null,null,552,null,null,558,null,null,294,null,null,405,null,null,114,null,null,259,null,null,193,null,null,193,null,null,85,null,null,197,null,null,18
114647,1421,58697,1372,33327,1966,0,159,33327,1966,0,159,65,95,184,276,251,198,489,372,216,234,720,365,1599,583,2674,715,1239,676,3640,1070,2911,1036,4369,1299,4344,996,3064,853,1187,445,1963,767,1776,752,1044,570,1592,610,25370,1873,10596,1283,14774,1528,2353,711,2457,704,2777,908,568,252,487,321,238,196,1219,526,488,522,616,405,592,393,658,332,681,411,775,468,8,23,294,300,100,176,70,95,65,94,220,344,108,168,55950,1364,20577,2098,0,159,20577,2098,0,159,130,149,158,145,237,273,1397,630,572,464,966,633,1215,579,2207,723,1235,640,2925,743,1975,860,2540,913,1223,481,735,377,696,386,831,417,413,261,782,562,340,273,35373,2254,19363,2086,16010,1616,4200,851,2057,624,1813,572,1086,445,1801,708,525,318,558,368,689,351,396,254,366,294,879,448,879,500,334,318,0,159,0,159,206,325,181,183,0,159,40,77,0,159,1421,null,null,1372,null,null,1966,null,null,159,null,null,1966,null,null,159,null,null,95,null,null,276,null,null,198,null,null,372,null,null,234,null,null,365,null,null,583,null,null,715,null,null,676,null,null,1070,null,null,1036,null,null,1299,null,null,996,null,null,853,null,null,445,null,null,767,null,null,752,null,null,570,null,null,610,null,null,1873,null,null,1283,null,null,1528,null,null,711,null,null,704,null,null,908,null,null,252,null,null,321,null,null,196,null,null,526,null,null,522,null,null,405,null,null,393,null,null,332,null,null,411,null,null,468,null,null,23,null,null,300,null,null,176,null,null,95,null,null,94,null,null,344,null,null,168,null,null,1364,null,null,2098,null,null,159,null,null,2098,null,null,159,null,null,149,null,null,145,null,null,273,null,null,630,null,null,464,null,null,633,null,null,579,null,null,723,null,null,640,null,null,743,null,null,860,null,null,913,null,null,481,null,null,377,null,null,386,null,null,417,null,null,261,null,null,562,null,null,273,null,null,2254,null,null,2086,null,null,1616,null,null,851,null,null,624,null,null,572,null,null,445,null,null,708,null,null,318,null,null,368,null,null,351,null,null,254,null,null,294,null,null,448,null,null,500,null,null,318,null,null,159,null,null,159,null,null,325,null,null,183,null,null,159,null,null,77,null,null,159,null,null,19
221051,1731,114846,1880,64915,2394,0,174,64915,2394,210,210,0,174,695,461,403,290,964,510,1003,583,2799,902,755,336,5174,1126,4123,1346,7631,1378,8352,1507,6270,1179,4495,826,4455,1017,4113,972,5559,1081,2680,776,1993,635,3241,918,49931,2819,19333,2090,30598,2329,5202,1294,3991,1037,3604,1076,2306,660,2165,739,1663,842,3131,1088,994,575,1795,778,474,323,1011,443,1625,569,275,227,910,419,232,245,779,603,71,83,48,80,156,153,166,186,106205,1651,40372,2873,0,174,40372,2873,30,46,0,174,961,640,368,395,1674,709,937,449,2520,814,2588,920,4147,1091,3974,1011,6184,1282,4203,1124,3509,1075,1649,694,1767,720,1482,604,1361,638,736,404,1291,593,991,614,65833,2971,33345,2736,32488,2339,6687,1264,4175,1034,3988,952,2852,935,4104,1120,3087,1185,2419,870,1011,564,682,444,573,360,924,468,816,531,410,328,103,128,87,140,94,127,325,210,151,197,0,174,0,174,1731,null,null,1880,null,null,2394,null,null,174,null,null,2394,null,null,210,null,null,174,null,null,461,null,null,290,null,null,510,null,null,583,null,null,902,null,null,336,null,null,1126,null,null,1346,null,null,1378,null,null,1507,null,null,1179,null,null,826,null,null,1017,null,null,972,null,null,1081,null,null,776,null,null,635,null,null,918,null,null,2819,null,null,2090,null,null,2329,null,null,1294,null,null,1037,null,null,1076,null,null,660,null,null,739,null,null,842,null,null,1088,null,null,575,null,null,778,null,null,323,null,null,443,null,null,569,null,null,227,null,null,419,null,null,245,null,null,603,null,null,83,null,null,80,null,null,153,null,null,186,null,null,1651,null,null,2873,null,null,174,null,null,2873,null,null,46,null,null,174,null,null,640,null,null,395,null,null,709,null,null,449,null,null,814,null,null,920,null,null,1091,null,null,1011,null,null,1282,null,null,1124,null,null,1075,null,null,694,null,null,720,null,null,604,null,null,638,null,null,404,null,null,593,null,null,614,null,null,2971,null,null,2736,null,null,2339,null,null,1264,null,null,1034,null,null,952,null,null,935,null,null,1120,null,null,1185,null,null,870,null,null,564,null,null,444,null,null,360,null,null,468,null,null,531,null,null,328,null,null,128,null,null,140,null,null,127,null,null,210,null,null,197,null,null,174,null,null,174,null,null,20
96941,2737,53081,1993,31894,1976,0,190,31894,1976,88,123,57,114,44,83,930,700,354,313,236,275,2216,798,2432,940,2520,811,2178,787,3320,1207,4252,1359,2624,921,2552,904,867,556,1362,781,1508,692,1196,584,1045,579,2113,719,21187,2236,9482,1859,11705,1968,1188,437,1582,679,1432,537,960,532,1337,658,703,544,918,478,357,306,818,439,23,40,849,381,152,178,327,314,218,226,23,40,334,451,119,240,231,242,74,127,60,88,43860,1747,13519,1747,0,190,13519,1747,0,190,0,190,20,34,464,377,905,541,515,480,888,414,888,559,792,366,1180,567,1840,785,1161,594,876,665,844,587,250,196,304,239,513,293,160,125,1021,605,898,556,30341,2253,15346,1690,14995,1986,3040,884,1421,550,2190,851,1715,747,2059,755,425,291,990,552,630,464,895,462,376,399,318,173,310,353,303,331,84,106,0,190,0,190,5,12,0,190,61,102,173,272,2737,null,null,1993,null,null,1976,null,null,190,null,null,1976,null,null,123,null,null,114,null,null,83,null,null,700,null,null,313,null,null,275,null,null,798,null,null,940,null,null,811,null,null,787,null,null,1207,null,null,1359,null,null,921,null,null,904,null,null,556,null,null,781,null,null,692,null,null,584,null,null,579,null,null,719,null,null,2236,null,null,1859,null,null,1968,null,null,437,null,null,679,null,null,537,null,null,532,null,null,658,null,null,544,null,null,478,null,null,306,null,null,439,null,null,40,null,null,381,null,null,178,null,null,314,null,null,226,null,null,40,null,null,451,null,null,240,null,null,242,null,null,127,null,null,88,null,null,1747,null,null,1747,null,null,190,null,null,1747,null,null,190,null,null,190,null,null,34,null,null,377,null,null,541,null,null,480,null,null,414,null,null,559,null,null,366,null,null,567,null,null,785,null,null,594,null,null,665,null,null,587,null,null,196,null,null,239,null,null,293,null,null,125,null,null,605,null,null,556,null,null,2253,null,null,1690,null,null,1986,null,null,884,null,null,550,null,null,851,null,null,747,null,null,755,null,null,291,null,null,552,null,null,464,null,null,462,null,null,399,null,null,173,null,null,353,null,null,331,null,null,106,null,null,190,null,null,190,null,null,12,null,null,190,null,null,102,null,null,272,null,null,21
