C17012_001E,C17012_001M,C17012_002E,C17012_002M,C17012_003E,C17012_003M,C17012_004E,C17012_004M,C17012_005E,C17012_005M,C17012_006E,C17012_006M,C17012_007E,C17012_007M,C17012_008E,C17012_008M,C17012_009E,C17012_009M,C17012_010E,C17012_010M,C17012_011E,C17012_011M,C17012_001M,C17012_001EA,C17012_001MA,C17012_002M,C17012_002EA,C17012_002MA,C17012_003M,C17012_003EA,C17012_003MA,C17012_004M,C17012_004EA,C17012_004MA,C17012_005M,C17012_005EA,C17012_005MA,C17012_006M,C17012_006EA,C17012_006MA,C17012_007M,C17012_007EA,C17012_007MA,C17012_008M,C17012_008EA,C17012_008MA,C17012_009M,C17012_009EA,C17012_009MA,C17012_010M,C17012_010EA,C17012_010MA,C17012_011M,C17012_011EA,C17012_011MA,state
329554,6035,25210,2646,7512,1345,12780,1774,4422,1062,496,278,304344,6105,194257,5224,94201,3986,15180,2035,706,294,6035,null,null,2646,null,null,1345,null,null,1774,null,null,1062,null,null,278,null,null,6105,null,null,5224,null,null,3986,null,null,2035,null,null,294,null,null,23
1458953,11514,92359,4595,23518,2516,44512,3646,21295,2182,3034,943,1366594,11214,737857,8484,523567,9642,99205,5253,5965,1266,11514,null,null,4595,null,null,2516,null,null,3646,null,null,2182,null,null,943,null,null,11214,null,null,8484,null,null,9642,null,null,5253,null,null,1266,null,null,24
1633661,12099,119222,5232,33233,2421,64026,4223,19353,2383,2610,732,1514439,12232,856387,9001,564907,9983,89009,4750,4136,1071,12099,null,null,5232,null,null,2421,null,null,4223,null,null,2383,null,null,732,null,null,12232,null,null,9001,null,null,9983,null,null,4750,null,null,1071,null,null,25
2476595,14487,251751,5912,62464,3177,125679,5780,53222,3387,10386,1590,2224844,14012,1327012,9850,730100,11793,154850,5929,12882,1678,14487,null,null,5912,null,null,3177,null,null,5780,null,null,3387,null,null,1590,null,null,14012,null,null,9850,null,null,11793,null,null,5929,null,null,1678,null,null,26
1367104,9317,80100,3223,18274,1620,35655,2436,21290,2331,4881,1308,1287004,9285,708643,7692,455506,6757,112761,4744,10094,1515,9317,null,null,3223,null,null,1620,null,null,2436,null,null,2331,null,null,1308,null,null,9285,null,null,7692,null,null,6757,null,null,4744,null,null,1515,null,null,27
730719,10889,120336,6510,31648,2635,59780,4449,24631,3097,4277,1196,610383,10106,349810,7668,218003,6749,40994,3934,1576,701,10889,null,null,6510,null,null,2635,null,null,4449,null,null,3097,null,null,1196,null,null,10106,null,null,7668,null,null,6749,null,null,3934,null,null,701,null,null,28
1527349,11298,149358,5465,39098,2698,72714,4058,31936,3246,5610,1135,1377991,12119,789236,11262,470998,9949,109363,5509,8394,1455,11298,null,null,5465,null,null,2698,null,null,4058,null,null,3246,null,null,1135,null,null,12119,null,null,11262,null,null,9949,null,null,5509,null,null,1455,null,null,29
257449,5388,20634,2259,6244,1186,9186,1509,4227,888,977,610,236815,4995,141027,3909,73877,3281,19161,2310,2750,896,5388,null,null,2259,null,null,1186,null,null,1509,null,null,888,null,null,610,null,null,4995,null,null,3909,null,null,3281,null,null,2310,null,null,896,null,null,30
476436,5393,35279,3116,7603,1300,15857,1877,9774,2039,2045,850,441157,5177,237675,4989,156309,4440,42628,2594,4545,1120,5393,null,null,3116,null,null,1300,null,null,1877,null,null,2039,null,null,850,null,null,5177,null,null,4989,null,null,4440,null,null,2594,null,null,1120,null,null,31
670968,8716,68432,4469,18312,2036,31869,3123,15853,2336,2398,829,602536,8939,337961,7567,211779,6316,48595,4033,4201,1022,8716,null,null,4469,null,null,2036,null,null,3123,null,null,2336,null,null,829,null,null,8939,null,null,7567,null,null,6316,null,null,4033,null,null,1022,null,null,32
342912,5731,13796,1974,3741,957,8395,1660,1426,530,234,260,329116,5686,196768,4056,111967,4099,19207,2022,1174,516,5731,null,null,1974,null,null,957,null,null,1660,null,null,530,null,null,260,null,null,5686,null,null,4056,null,null,4099,null,null,2022,null,null,516,null,null,33
2197150,15175,166157,6870,44504,2968,83032,5181,33649,3692,4972,1019,2030993,14878,1118674,11698,768675,11668,134296,5434,9348,1440,15175,null,null,6870,null,null,2968,null,null,5181,null,null,3692,null,null,1019,null,null,14878,null,null,11698,null,null,11668,null,null,5434,null,null,1440,null,null,34
481127,7528,73619,4140,15503,1771,37781,2968,16960,2474,3375,920,407508,7211,242769,5987,131234,5260,30365,2622,3140,746,7528,null,null,4140,null,null,1771,null,null,2968,null,null,2474,null,null,920,null,null,7211,null,null,5987,null,null,5260,null,null,2622,null,null,746,null,null,35
4541583,22755,495440,10667,140478,5311,239455,7961,94534,4326,20973,2219,4046143,21981,2308873,18098,1457102,16063,257314,8372,22854,2533,22755,null,null,10667,null,null,5311,null,null,7961,null,null,4326,null,null,2219,null,null,21981,null,null,18098,null,null,16063,null,null,8372,null,null,2533,null,null,36
2542663,18509,285717,8541,72196,4139,150701,6338,54906,4827,7914,1572,2256946,18495,1282816,13449,813656,14060,152993,7409,7481,1030,18509,null,null,8541,null,null,4139,null,null,6338,null,null,4827,null,null,1572,null,null,18495,null,null,13449,null,null,14060,null,null,7409,null,null,1030,null,null,37
184904,4823,11802,1859,2506,623,6052,1600,2494,733,750,658,173102,4879,96668,3437,59180,3745,15164,1754,2090,602,4823,null,null,1859,null,null,623,null,null,1600,null,null,733,null,null,658,null,null,4879,null,null,3437,null,null,3745,null,null,1754,null,null,602,null,null,38
2929661,16417,306876,9956,72430,4014,158104,7523,64387,4070,11955,1872,2622785,15165,1523834,11829,887864,13455,194228,7508,16859,1963,16417,null,null,9956,null,null,4014,null,null,7523,null,null,4070,null,null,1872,null,null,15165,null,null,11829,null,null,13455,null,null,7508,null,null,1963,null,null,39
961731,8307,110695,3985,24556,1848,54963,2931,26370,2365,4806,917,851036,8243,475999,6240,301850,6911,67455,3223,5732,891,8307,null,null,3985,null,null,1848,null,null,2931,null,null,2365,null,null,917,null,null,8243,null,null,6240,null,null,6911,null,null,3223,null,null,891,null,null,40
995749,11239,84674,5250,23043,2197,41939,3856,16855,2014,2837,1209,911075,10222,536598,8532,305974,7225,63384,4086,5119,1037,11239,null,null,5250,null,null,2197,null,null,3856,null,null,2014,null,null,1209,null,null,10222,null,null,8532,null,null,7225,null,null,4086,null,null,1037,null,null,41
3150563,15900,271489,7393,73469,4197,130227,5902,57610,3985,10183,1571,2879074,16305,1725198,15099,950702,11309,188451,6188,14723,1529,15900,null,null,7393,null,null,4197,null,null,5902,null,null,3985,null,null,1571,null,null,16305,null,null,15099,null,null,11309,null,null,6188,null,null,1529,null,null,42
247448,5295,22777,2508,5671,1066,14170,1969,2936,837,0,208,224671,5361,131581,4093,81674,4251,10896,1531,520,353,5295,null,null,2508,null,null,1066,null,null,1969,null,null,837,null,null,208,null,null,5361,null,null,4093,null,null,4251,null,null,1531,null,null,353,null,null,44
1224695,13377,132464,5943,32392,2893,66669,4789,29196,3101,4207,1154,1092231,13056,651915,11820,372096,9143,64806,4895,3414,1078,13377,null,null,5943,null,null,2893,null,null,4789,null,null,3101,null,null,1154,null,null,13056,null,null,11820,null,null,9143,null,null,4895,null,null,1078,null,null,45
209986,3966,17311,1573,4449,803,7550,1302,4275,877,1037,450,192675,3965,107060,3197,64737,2854,19321,1557,1557,456,3966,null,null,1573,null,null,803,null,null,1302,null,null,877,null,null,450,null,null,3965,null,null,3197,null,null,2854,null,null,1557,null,null,456,null,null,46
1670605,13670,193414,7149,49514,3448,98637,5314,39150,3139,6113,1533,1477191,13470,864054,10251,509359,10997,95213,5207,8565,1435,13670,null,null,7149,null,null,3448,null,null,5314,null,null,3139,null,null,1533,null,null,13470,null,null,10251,null,null,10997,null,null,5207,null,null,1435,null,null,47
6602215,26303,795202,13310,170836,6036,376207,10380,213268,8339,34891,3269,5807013,28785,2947751,24402,2281820,22761,533775,11811,43667,4347,26303,null,null,13310,null,null,6036,null,null,10380,null,null,8339,null,null,3269,null,null,28785,null,null,24402,null,null,22761,null,null,11811,null,null,4347,null,null,48
711124,7895,51170,3459,12161,1467,22381,2649,13426,2391,3202,842,659954,7820,312635,6609,218530,6613,110359,4298,18430,2060,7895,null,null,3459,null,null,1467,null,null,2649,null,null,2391,null,null,842,null,null,7820,null,null,6609,null,null,6613,null,null,4298,null,null,2060,null,null,49
154421,3800,11826,1611,3369,656,6276,1193,2022,803,159,179,142595,3595,86692,2983,47288,2440,7561,1118,1054,579,3800,null,null,1611,null,null,656,null,null,1193,null,null,803,null,null,179,null,null,3595,null,null,2983,null,null,2440,null,null,1118,null,null,579,null,null,50
2063049,16402,156560,6799,40681,3058,81024,5089,30276,3011,4579,1298,1906489,16860,1047481,12876,716073,11848,135534,6515,7401,1257,16402,null,null,6799,null,null,3058,null,null,5089,null,null,3011,null,null,1298,null,null,16860,null,null,12876,null,null,11848,null,null,6515,null,null,1257,null,null,51
1784043,12484,127482,5325,36026,3111,58780,4048,28516,2722,4160,1009,1656561,12643,925729,11035,591250,9474,128086,5456,11496,1643,12484,null,null,5325,null,null,3111,null,null,4048,null,null,2722,null,null,1009,null,null,12643,null,null,11035,null,null,9474,null,null,5456,null,null,1643,null,null,53
467396,6711,60187,3948,17722,1928,32019,3197,9430,1747,1016,553,407209,6986,252988,5840,129142,5117,23557,2445,1522,648,6711,null,null,3948,null,null,1928,null,null,3197,null,null,1747,null,null,553,null,null,6986,null,null,5840,null,null,5117,null,null,2445,null,null,648,null,null,54
1460922,9966,112239,5484,27461,1878,56889,4463,22909,2606,4980,1330,1348683,10858,788402,7970,445672,7386,106887,4500,7722,1183,9966,null,null,5484,null,null,1878,null,null,4463,null,null,2606,null,null,1330,null,null,10858,null,null,7970,null,null,7386,null,null,4500,null,null,1183,null,null,55
145524,4006,9154,1441,3099,900,4552,1153,1404,403,99,100,136370,3906,78329,3495,44424,3032,12193,1765,1424,471,4006,null,null,1441,null,null,900,null,null,1153,null,null,403,null,null,100,null,null,3906,null,null,3495,null,null,3032,null,null,1765,null,null,471,null,null,56
836332,9750,329347,7759,143625,5080,154357,5808,30602,2637,763,435,506985,8881,332636,6809,162025,5846,11791,1886,533,425,9750,null,null,7759,null,null,5080,null,null,5808,null,null,2637,null,null,435,null,null,8881,null,null,6809,null,null,5846,null,null,1886,null,null,425,null,null,72
1208362,12930,153533,6747,41498,3130,80294,4683,26999,3115,4742,1372,1054829,12563,624104,9858,362729,8631,64519,4483,3477,946,12930,null,null,6747,null,null,3130,null,null,4683,null,null,3115,null,null,1372,null,null,12563,null,null,9858,null,null,8631,null,null,4483,null,null,946,null,null,01
164102,4083,11031,1425,1771,529,4854,902,2964,776,1442,646,153071,3995,78141,3396,59023,3109,13029,1403,2878,901,4083,null,null,1425,null,null,529,null,null,902,null,null,776,null,null,646,null,null,3995,null,null,3396,null,null,3109,null,null,1403,null,null,901,null,null,02
1648739,12489,196536,6247,52071,3541,83740,4165,49786,3273,10939,1729,1452203,12382,834435,10082,480026,10110,126092,5848,11650,1750,12489,null,null,6247,null,null,3541,null,null,4165,null,null,3273,null,null,1729,null,null,12382,null,null,10082,null,null,10110,null,null,5848,null,null,1750,null,null,04
747917,9249,92514,4600,23408,2386,46313,3446,18904,2228,3889,1058,655403,8698,375367,6987,228829,6489,47548,3396,3659,1111,9249,null,null,4600,null,null,2386,null,null,3446,null,null,2228,null,null,1058,null,null,8698,null,null,6987,null,null,6489,null,null,3396,null,null,1111,null,null,05
8887761,26268,929253,15252,231022,7326,437431,10554,224408,9015,36392,3334,7958508,29205,4232057,24105,3048156,27020,632222,13025,46073,3438,26268,null,null,15252,null,null,7326,null,null,10554,null,null,9015,null,null,3334,null,null,29205,null,null,24105,null,null,27020,null,null,13025,null,null,3438,null,null,06
1347936,10110,94425,5097,23360,2240,45305,3969,22298,2341,3462,1040,1253511,11197,680248,8699,464342,8760,103235,4359,5686,1243,10110,null,null,5097,null,null,2240,null,null,3969,null,null,2341,null,null,1040,null,null,11197,null,null,8699,null,null,8760,null,null,4359,null,null,1243,null,null,08
880600,11466,60300,4330,16549,2442,32315,3293,10767,1955,669,320,820300,10426,474286,8593,291300,6986,52727,3604,1987,614,11466,null,null,4330,null,null,2442,null,null,3293,null,null,1955,null,null,320,null,null,10426,null,null,8593,null,null,6986,null,null,3604,null,null,614,null,null,09
232433,5605,18768,2095,5928,1107,7959,1356,4212,1238,669,424,213665,5418,130087,4969,70157,3853,12435,1880,986,599,5605,null,null,2095,null,null,1107,null,null,1356,null,null,1238,null,null,424,null,null,5418,null,null,4969,null,null,3853,null,null,1880,null,null,599,null,null,10
122732,3407,16834,1966,4383,1067,8744,1687,2691,843,1016,775,105898,3566,59205,3197,40768,2803,5678,1460,247,196,3407,null,null,1966,null,null,1067,null,null,1687,null,null,843,null,null,775,null,null,3566,null,null,3197,null,null,2803,null,null,1460,null,null,196,null,null,11
