B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,B25096_018E,B25096_018M,B25096_019E,B25096_019M,B25096_020E,B25096_020M,B25096_021E,B25096_021M,B25096_001M,B25096_001EA,B25096_001MA,B25096_002M,B25096_002EA,B25096_002MA,B25096_003M,B25096_003EA,B25096_003MA,B25096_004M,B25096_004EA,B25096_004MA,B25096_005M,B25096_005EA,B25096_005MA,B25096_006M,B25096_006EA,B25096_006MA,B25096_007M,B25096_007EA,B25096_007MA,B25096_008M,B25096_008EA,B25096_008MA,B25096_009M,B25096_009EA,B25096_009MA,B25096_010M,B25096_010EA,B25096_010MA,B25096_011M,B25096_011EA,B25096_011MA,B25096_012M,B25096_012EA,B25096_012MA,B25096_013M,B25096_013EA,B25096_013MA,B25096_014M,B25096_014EA,B25096_014MA,B25096_015M,B25096_015EA,B25096_015MA,B25096_016M,B25096_016EA,B25096_016MA,B25096_017M,B25096_017EA,B25096_017MA,B25096_018M,B25096_018EA,B25096_018MA,B25096_019M,B25096_019EA,B25096_019MA,B25096_020M,B25096_020EA,B25096_020MA,B25096_021M,B25096_021EA,B25096_021MA,state
382116,6101,236910,5376,7626,1125,25533,2089,40034,2963,45872,3020,65120,4045,39235,2480,9423,1281,1855,504,2212,584,145206,4109,20739,1956,23167,1870,23308,1914,21852,1910,27731,1956,18184,1676,5417,1017,2632,838,2176,563,6101,null,null,5376,null,null,1125,null,null,2089,null,null,2963,null,null,3020,null,null,4045,null,null,2480,null,null,1281,null,null,504,null,null,584,null,null,4109,null,null,1956,null,null,1870,null,null,1914,null,null,1910,null,null,1956,null,null,1676,null,null,1017,null,null,838,null,null,563,null,null,23
1445953,10330,1063518,11390,16939,1707,32899,2717,63984,3505,109094,5101,274722,7306,354084,7472,138157,5053,43410,2740,30229,2167,382435,7731,21647,1995,23938,2146,29837,2318,46081,2995,84190,3658,105814,4409,41082,2486,16920,1823,12926,1452,10330,null,null,11390,null,null,1707,null,null,2717,null,null,3505,null,null,5101,null,null,7306,null,null,7472,null,null,5053,null,null,2740,null,null,2167,null,null,7731,null,null,1995,null,null,2146,null,null,2318,null,null,2995,null,null,3658,null,null,4409,null,null,2486,null,null,1823,null,null,1452,null,null,24
1598930,10736,1112272,11002,10410,1440,11764,1715,39479,2863,88379,4745,227437,7054,415875,9034,199345,5151,65078,3679,54505,3316,486658,7915,11505,1783,10951,1551,25002,2636,42254,3055,102656,4196,162083,6114,76755,3582,26637,1846,28815,2236,10736,null,null,11002,null,null,1440,null,null,1715,null,null,2863,null,null,4745,null,null,7054,null,null,9034,null,null,5151,null,null,3679,null,null,3316,null,null,7915,null,null,1783,null,null,1551,null,null,2636,null,null,3055,null,null,4196,null,null,6114,null,null,3582,null,null,1846,null,null,2236,null,null,25
2731283,14647,1656541,13588,114167,5041,307107,6971,334907,8277,306859,6517,314473,6760,209383,5239,46636,3007,13053,1380,9956,1233,1074742,11054,226588,6975,230804,6083,179917,5236,155147,4785,147446,4343,89963,3664,27711,2149,8097,907,9069,1084,14647,null,null,13588,null,null,5041,null,null,6971,null,null,8277,null,null,6517,null,null,6760,null,null,5239,null,null,3007,null,null,1380,null,null,1233,null,null,11054,null,null,6975,null,null,6083,null,null,5236,null,null,4785,null,null,4343,null,null,3664,null,null,2149,null,null,907,null,null,1084,null,null,26
1532031,9426,1029789,8735,26700,2172,71375,2956,140389,4524,201091,5567,299020,6066,214986,4776,52299,2670,14134,1507,9795,1136,502242,6081,48880,2572,58228,2394,69606,2829,92472,3287,122501,3485,77825,3217,20294,1636,6843,974,5593,706,9426,null,null,8735,null,null,2172,null,null,2956,null,null,4524,null,null,5567,null,null,6066,null,null,4776,null,null,2670,null,null,1507,null,null,1136,null,null,6081,null,null,2572,null,null,2394,null,null,2829,null,null,3287,null,null,3485,null,null,3217,null,null,1636,null,null,974,null,null,706,null,null,27
734114,9343,367900,8197,33018,3006,91465,4739,78456,4417,62249,4061,64408,4087,28438,2812,6002,1529,1668,684,2196,801,366214,7537,98748,4598,102605,4474,53499,3424,42091,2880,43067,3110,17189,2119,4593,849,2025,756,2397,770,9343,null,null,8197,null,null,3006,null,null,4739,null,null,4417,null,null,4061,null,null,4087,null,null,2812,null,null,1529,null,null,684,null,null,801,null,null,7537,null,null,4598,null,null,4474,null,null,3424,null,null,2880,null,null,3110,null,null,2119,null,null,849,null,null,756,null,null,770,null,null,28
1567597,13680,969908,12330,49613,2987,167352,5934,216230,6736,186549,5287,195309,6270,111896,4736,29078,2100,8486,1399,5395,834,597689,10309,103179,4164,128460,4265,109773,4674,94816,4039,88938,3734,47909,2925,12239,1439,4925,804,7450,1037,13680,null,null,12330,null,null,2987,null,null,5934,null,null,6736,null,null,5287,null,null,6270,null,null,4736,null,null,2100,null,null,1399,null,null,834,null,null,10309,null,null,4164,null,null,4265,null,null,4674,null,null,4039,null,null,3734,null,null,2925,null,null,1439,null,null,804,null,null,1037,null,null,29
282995,5662,160134,5182,5778,1002,10162,1201,17116,2009,28739,2231,48315,3389,35798,2254,9836,1894,1968,592,2422,551,122861,4013,17953,1671,16610,1798,14505,1506,15566,1426,26589,2416,20923,1801,5770,949,2133,675,2812,620,5662,null,null,5182,null,null,1002,null,null,1201,null,null,2009,null,null,2231,null,null,3389,null,null,2254,null,null,1894,null,null,592,null,null,551,null,null,4013,null,null,1671,null,null,1798,null,null,1506,null,null,1426,null,null,2416,null,null,1801,null,null,949,null,null,675,null,null,620,null,null,30
488339,5373,294925,5016,11324,1103,47003,2890,76938,3396,58763,3224,57431,2569,34155,2105,6469,1038,1682,506,1160,388,193414,4369,30544,2084,42515,2095,40411,2363,32038,2333,27774,2099,14488,1462,2898,566,992,306,1754,485,5373,null,null,5016,null,null,1103,null,null,2890,null,null,3396,null,null,3224,null,null,2569,null,null,2105,null,null,1038,null,null,506,null,null,388,null,null,4369,null,null,2084,null,null,2095,null,null,2363,null,null,2333,null,null,2099,null,null,1462,null,null,566,null,null,306,null,null,485,null,null,31
578762,7662,393999,7560,7208,967,18008,1935,35416,3081,70115,3887,127185,4796,101873,4036,22190,1943,6127,1166,5877,1017,184763,5887,17321,1949,19229,2015,20462,2047,27633,2290,42568,3020,37745,2469,11834,1450,3354,802,4617,982,7662,null,null,7560,null,null,967,null,null,1935,null,null,3081,null,null,3887,null,null,4796,null,null,4036,null,null,1943,null,null,1166,null,null,1017,null,null,5887,null,null,1949,null,null,2015,null,null,2047,null,null,2290,null,null,3020,null,null,2469,null,null,1450,null,null,802,null,null,982,null,null,32
365021,5402,242909,4646,5258,1256,7101,1127,19936,1983,40383,2657,82363,3194,68196,3263,14267,1690,2809,679,2596,741,122112,3433,12261,1699,10095,1157,10243,1465,17348,1859,33546,2421,27339,2048,6439,1143,1547,480,3294,751,5402,null,null,4646,null,null,1256,null,null,1127,null,null,1983,null,null,2657,null,null,3194,null,null,3263,null,null,1690,null,null,679,null,null,741,null,null,3433,null,null,1699,null,null,1157,null,null,1465,null,null,1859,null,null,2421,null,null,2048,null,null,1143,null,null,480,null,null,751,null,null,33
2019927,14176,1364197,12561,16664,1741,30511,2921,73555,3978,135550,5536,320831,7551,469253,9697,203499,5771,68013,3504,46321,3068,655730,9676,25949,2204,30690,2538,40927,2472,69367,3982,146621,5505,204872,5982,84425,3401,27617,1865,25262,2122,14176,null,null,12561,null,null,1741,null,null,2921,null,null,3978,null,null,5536,null,null,7551,null,null,9697,null,null,5771,null,null,3504,null,null,3068,null,null,9676,null,null,2204,null,null,2538,null,null,2472,null,null,3982,null,null,5505,null,null,5982,null,null,3401,null,null,1865,null,null,2122,null,null,34
511099,7819,280119,7393,11707,1745,31468,2680,55140,3997,60412,3302,67170,4428,40028,3070,8572,1242,4085,796,1537,494,230980,6666,42351,2821,41177,2873,33159,3259,34364,2703,39421,2788,26562,2250,7207,1110,2931,814,3808,865,7819,null,null,7393,null,null,1745,null,null,2680,null,null,3997,null,null,3302,null,null,4428,null,null,3070,null,null,1242,null,null,796,null,null,494,null,null,6666,null,null,2821,null,null,2873,null,null,3259,null,null,2703,null,null,2788,null,null,2250,null,null,1110,null,null,814,null,null,865,null,null,35
3841170,19390,2348392,19311,54582,3519,211129,6221,264954,6728,235115,6225,336909,8224,610790,11164,340737,7884,132488,4987,161688,6342,1492778,14815,120708,5349,189144,5623,163193,5321,141697,4525,191389,5825,298984,7050,189840,5704,89882,3803,107941,4337,19390,null,null,19311,null,null,3519,null,null,6221,null,null,6728,null,null,6225,null,null,8224,null,null,11164,null,null,7884,null,null,4987,null,null,6342,null,null,14815,null,null,5349,null,null,5623,null,null,5321,null,null,4525,null,null,5825,null,null,7050,null,null,5704,null,null,3803,null,null,4337,null,null,36
2493388,15093,1581460,13388,50964,3685,223379,7767,324259,8489,293481,8724,332917,8334,249587,5919,67072,3456,24054,2293,15747,1686,911928,12002,151129,5181,185502,6071,154163,5559,130591,5024,142786,5287,100015,4279,28298,2134,9752,1212,9692,1202,15093,null,null,13388,null,null,3685,null,null,7767,null,null,8489,null,null,8724,null,null,8334,null,null,5919,null,null,3456,null,null,2293,null,null,1686,null,null,12002,null,null,5181,null,null,6071,null,null,5559,null,null,5024,null,null,5287,null,null,4279,null,null,2134,null,null,1212,null,null,1202,null,null,37
199208,3641,106622,3594,4940,915,11034,1220,14104,1390,20904,1976,31418,2378,19050,2209,3244,901,1057,546,871,476,92586,2463,14767,1322,15592,1177,13985,1398,14543,1366,18766,1660,11277,1411,2064,545,775,350,817,321,3641,null,null,3594,null,null,915,null,null,1220,null,null,1390,null,null,1976,null,null,2378,null,null,2209,null,null,901,null,null,546,null,null,476,null,null,2463,null,null,1322,null,null,1177,null,null,1398,null,null,1366,null,null,1660,null,null,1411,null,null,545,null,null,350,null,null,321,null,null,38
3022809,18037,1909786,17689,92723,4533,424239,9093,442839,10197,351953,8197,348614,7864,185542,5413,42408,2717,11699,1441,9769,1236,1113023,13247,175512,5776,274147,5777,225453,6583,179445,6044,149342,4611,76895,3349,19765,1897,4543,872,7921,1092,18037,null,null,17689,null,null,4533,null,null,9093,null,null,10197,null,null,8197,null,null,7864,null,null,5413,null,null,2717,null,null,1441,null,null,1236,null,null,13247,null,null,5776,null,null,5777,null,null,6583,null,null,6044,null,null,4611,null,null,3349,null,null,1897,null,null,872,null,null,1092,null,null,39
953552,7733,532865,7795,33612,1805,113731,3350,121730,4472,103811,4264,92790,3874,47887,2747,12880,1478,3377,789,3047,672,420687,6689,89451,2784,110071,4069,72128,3354,57481,2534,51618,2985,26617,1829,7368,874,2891,677,3062,551,7733,null,null,7795,null,null,1805,null,null,3350,null,null,4472,null,null,4264,null,null,3874,null,null,2747,null,null,1478,null,null,789,null,null,672,null,null,6689,null,null,2784,null,null,4069,null,null,3354,null,null,2534,null,null,2985,null,null,1829,null,null,874,null,null,677,null,null,551,null,null,40
969579,10315,642854,9633,12002,1689,16671,2101,40102,3108,75103,4062,175910,5195,214507,6438,75952,3471,21276,2152,11331,1423,326725,6717,42991,3489,20038,2357,24750,2104,34982,2522,74766,3817,84623,3623,27824,2293,8689,1443,8062,1223,10315,null,null,9633,null,null,1689,null,null,2101,null,null,3108,null,null,4062,null,null,5195,null,null,6438,null,null,3471,null,null,2152,null,null,1423,null,null,6717,null,null,3489,null,null,2357,null,null,2104,null,null,2522,null,null,3817,null,null,3623,null,null,2293,null,null,1443,null,null,1223,null,null,41
3382514,17950,2039013,16683,76316,3296,277942,6427,346328,7502,370889,7775,463529,10049,357946,8494,102335,3583,23630,1846,20098,1471,1343501,11528,173090,5167,262751,6627,223235,6420,215799,5875,243373,5610,153775,4217,43966,2700,13689,1622,13823,1393,17950,null,null,16683,null,null,3296,null,null,6427,null,null,7502,null,null,7775,null,null,10049,null,null,8494,null,null,3583,null,null,1846,null,null,1471,null,null,11528,null,null,5167,null,null,6627,null,null,6420,null,null,5875,null,null,5610,null,null,4217,null,null,2700,null,null,1622,null,null,1393,null,null,42
236882,4213,159306,4994,2514,659,3686,1049,12990,1744,33690,3064,48553,3209,41667,2717,10466,1442,4154,974,1586,462,77576,3404,3642,839,1819,753,7101,1173,13241,1570,24939,1961,18268,1752,4615,1122,1914,542,2037,587,4213,null,null,4994,null,null,659,null,null,1049,null,null,1744,null,null,3064,null,null,3209,null,null,2717,null,null,1442,null,null,974,null,null,462,null,null,3404,null,null,839,null,null,753,null,null,1173,null,null,1570,null,null,1961,null,null,1752,null,null,1122,null,null,542,null,null,587,null,null,44
1288871,12866,749422,9356,36655,3204,114891,4431,153831,6131,146169,5699,145089,4726,99827,4100,34344,2749,9926,1291,8690,1171,539449,10402,118366,5525,120131,5162,80634,4680,68209,4289,70293,3932,50413,2949,16164,1841,5492,1053,9747,1131,12866,null,null,9356,null,null,3204,null,null,4431,null,null,6131,null,null,5699,null,null,4726,null,null,4100,null,null,2749,null,null,1291,null,null,1171,null,null,10402,null,null,5525,null,null,5162,null,null,4680,null,null,4289,null,null,3932,null,null,2949,null,null,1841,null,null,1053,null,null,1131,null,null,45
224459,3798,126256,4249,7466,986,16120,1639,24053,1863,29761,2096,26405,2328,16722,1674,3729,989,1140,394,860,481,98203,3053,19189,1581,18267,1355,15394,1643,15001,1630,17021,1725,9385,1248,2393,826,412,296,1141,517,3798,null,null,4249,null,null,986,null,null,1639,null,null,1863,null,null,2096,null,null,2328,null,null,1674,null,null,989,null,null,394,null,null,481,null,null,3053,null,null,1581,null,null,1355,null,null,1643,null,null,1630,null,null,1725,null,null,1248,null,null,826,null,null,296,null,null,517,null,null,46
1664018,15061,989445,12268,45322,3274,165266,6557,209371,7746,189199,5499,190903,7317,129363,4478,39059,3419,12985,1516,7977,1122,674573,11290,94064,4065,142594,5645,119011,4451,111099,4470,103618,4217,68255,3959,20010,1813,8026,1107,7896,1326,15061,null,null,12268,null,null,3274,null,null,6557,null,null,7746,null,null,5499,null,null,7317,null,null,4478,null,null,3419,null,null,1516,null,null,1122,null,null,11290,null,null,4065,null,null,5645,null,null,4451,null,null,4470,null,null,4217,null,null,3959,null,null,1813,null,null,1107,null,null,1326,null,null,47
5825471,27395,3366378,25127,137569,5691,490206,9747,621708,13079,606771,15715,711070,11901,546431,9927,155712,5512,47879,3167,49032,3208,2459093,22715,425349,10215,601541,10770,385367,9303,319062,9022,338036,8166,245700,6911,76640,4166,29796,2806,37602,2511,27395,null,null,25127,null,null,5691,null,null,9747,null,null,13079,null,null,15715,null,null,11901,null,null,9927,null,null,5512,null,null,3167,null,null,3208,null,null,22715,null,null,10215,null,null,10770,null,null,9303,null,null,9022,null,null,8166,null,null,6911,null,null,4166,null,null,2806,null,null,2511,null,null,48
659266,7711,467694,6980,6988,1273,8751,1379,47060,2784,77358,4677,154166,5287,128333,4256,31024,2376,8558,1235,5456,983,191572,4873,13616,2059,9261,1286,17836,1558,29520,2098,53406,2709,47782,2949,11317,1227,4796,982,4038,921,7711,null,null,6980,null,null,1273,null,null,1379,null,null,2784,null,null,4677,null,null,5287,null,null,4256,null,null,2376,null,null,1235,null,null,983,null,null,4873,null,null,2059,null,null,1286,null,null,1558,null,null,2098,null,null,2709,null,null,2949,null,null,1227,null,null,982,null,null,921,null,null,49
177772,3783,114372,3494,2347,683,6258,937,14340,1752,23073,1807,35568,2076,24468,1920,5407,803,1874,605,1037,371,63400,2625,5105,1106,4887,755,8817,1109,10397,1129,16775,1542,12892,1330,2942,592,808,287,777,260,3783,null,null,3494,null,null,683,null,null,937,null,null,1752,null,null,1807,null,null,2076,null,null,1920,null,null,803,null,null,605,null,null,371,null,null,2625,null,null,1106,null,null,755,null,null,1109,null,null,1129,null,null,1542,null,null,1330,null,null,592,null,null,287,null,null,260,null,null,50
2037641,16261,1409498,13343,25591,2256,70886,4194,143795,6323,183746,6888,323214,7899,364913,7003,186751,4938,68947,3070,41655,2196,628143,9233,64968,3718,72673,3536,71449,4037,87483,3986,123666,4736,114099,4673,55649,2960,22244,2255,15912,1737,16261,null,null,13343,null,null,2256,null,null,4194,null,null,6323,null,null,6888,null,null,7899,null,null,7003,null,null,4938,null,null,3070,null,null,2196,null,null,9233,null,null,3718,null,null,3536,null,null,4037,null,null,3986,null,null,4736,null,null,4673,null,null,2960,null,null,2255,null,null,1737,null,null,51
1729320,12424,1193314,12089,18272,1824,27670,2574,81145,4320,123886,5333,299113,8130,371350,7177,163676,4906,66486,3628,41716,2682,536006,9087,50468,3190,32474,2293,40606,2831,58673,3281,112168,4906,135690,4888,60319,2952,24418,2052,21190,2097,12424,null,null,12089,null,null,1824,null,null,2574,null,null,4320,null,null,5333,null,null,8130,null,null,7177,null,null,4906,null,null,3628,null,null,2682,null,null,9087,null,null,3190,null,null,2293,null,null,2831,null,null,3281,null,null,4906,null,null,4888,null,null,2952,null,null,2052,null,null,2097,null,null,53
523078,7047,250630,6797,17359,1938,59574,3546,53770,3142,50190,3756,42365,3068,21905,1920,3079,754,1431,520,957,407,272448,6134,70998,4226,74983,3474,41351,2871,37490,2550,28479,2128,12890,1657,3722,922,716,332,1819,592,7047,null,null,6797,null,null,1938,null,null,3546,null,null,3142,null,null,3756,null,null,3068,null,null,1920,null,null,754,null,null,520,null,null,407,null,null,6134,null,null,4226,null,null,3474,null,null,2871,null,null,2550,null,null,2128,null,null,1657,null,null,922,null,null,332,null,null,592,null,null,54
1551232,10480,993769,9301,26414,2165,124780,3768,212077,5720,205395,4666,240637,6401,142158,4081,29188,2156,7766,1008,5354,854,557463,7242,50619,3118,84704,2827,109147,4012,106315,3472,114498,3855,64751,3015,17277,1320,4025,663,6127,882,10480,null,null,9301,null,null,2165,null,null,3768,null,null,5720,null,null,4666,null,null,6401,null,null,4081,null,null,2156,null,null,1008,null,null,854,null,null,7242,null,null,3118,null,null,2827,null,null,4012,null,null,3472,null,null,3855,null,null,3015,null,null,1320,null,null,663,null,null,882,null,null,55
153894,4084,87347,3458,2934,937,3379,952,8761,1364,20465,2596,28094,2332,17402,2110,2905,785,1152,567,2255,657,66547,3247,11532,1471,5514,827,8945,1316,10706,1487,13061,1677,11303,1720,2501,722,1060,425,1925,703,4084,null,null,3458,null,null,937,null,null,952,null,null,1364,null,null,2596,null,null,2332,null,null,2110,null,null,785,null,null,567,null,null,657,null,null,3247,null,null,1471,null,null,827,null,null,1316,null,null,1487,null,null,1677,null,null,1720,null,null,722,null,null,425,null,null,703,null,null,56
821672,8711,325055,7989,4713,889,70007,4505,121531,5618,68083,3862,41024,3324,15380,1957,2165,713,926,517,1226,560,496617,8108,59421,3538,207699,5976,115569,4002,63744,3674,31602,2728,12772,1726,2409,576,729,388,2672,886,8711,null,null,7989,null,null,889,null,null,4505,null,null,5618,null,null,3862,null,null,3324,null,null,1957,null,null,713,null,null,517,null,null,560,null,null,8108,null,null,3538,null,null,5976,null,null,4002,null,null,3674,null,null,2728,null,null,1726,null,null,576,null,null,388,null,null,886,null,null,72
1268138,12239,717843,11167,47589,2932,141356,6176,157854,5617,129518,4734,134640,4893,78662,3994,17428,2122,6406,941,4390,901,550295,9184,126662,5349,137594,5843,85784,4300,74133,3956,67250,3347,39151,2500,11187,1641,3375,625,5159,1037,12239,null,null,11167,null,null,2932,null,null,6176,null,null,5617,null,null,4734,null,null,4893,null,null,3994,null,null,2122,null,null,941,null,null,901,null,null,9184,null,null,5349,null,null,5843,null,null,4300,null,null,3956,null,null,3347,null,null,2500,null,null,1641,null,null,625,null,null,1037,null,null,01
160215,3268,101016,3243,2060,884,2403,850,4711,971,10726,1521,34774,2416,36382,2722,7758,1458,1546,582,656,415,59199,2844,8436,1183,6576,866,5177,1053,6188,984,12999,1446,14205,1623,4192,729,857,422,569,258,3268,null,null,3243,null,null,884,null,null,850,null,null,971,null,null,1521,null,null,2416,null,null,2722,null,null,1458,null,null,582,null,null,415,null,null,2844,null,null,1183,null,null,866,null,null,1053,null,null,984,null,null,1446,null,null,1623,null,null,729,null,null,422,null,null,258,null,null,02
1593014,12380,1021023,12480,27003,2748,75292,3860,138689,4805,197738,6702,276187,7119,216562,6436,57160,3161,18012,1841,14380,1773,571991,9630,101234,4375,80613,3886,69692,4302,80672,4627,109302,4625,83037,4071,26514,2717,10136,1552,10791,1521,12380,null,null,12480,null,null,2748,null,null,3860,null,null,4805,null,null,6702,null,null,7119,null,null,6436,null,null,3161,null,null,1841,null,null,1773,null,null,9630,null,null,4375,null,null,3886,null,null,4302,null,null,4627,null,null,4625,null,null,4071,null,null,2717,null,null,1552,null,null,1521,null,null,04
