C05009_001E,C05009_001M,C05009_002E,C05009_002M,C05009_003E,C05009_003M,C05009_004E,C05009_004M,C05009_005E,C05009_005M,C05009_006E,C05009_006M,C05009_007E,C05009_007M,C05009_008E,C05009_008M,C05009_009E,C05009_009M,C05009_010E,C05009_010M,C05009_011E,C05009_011M,C05009_012E,C05009_012M,C05009_013E,C05009_013M,C05009_014E,C05009_014M,C05009_015E,C05009_015M,C05009_001M,C05009_001EA,C05009_001MA,C05009_002M,C05009_002EA,C05009_002MA,C05009_003M,C05009_003EA,C05009_003MA,C05009_004M,C05009_004EA,C05009_004MA,C05009_005M,C05009_005EA,C05009_005MA,C05009_006M,C05009_006EA,C05009_006MA,C05009_007M,C05009_007EA,C05009_007MA,C05009_008M,C05009_008EA,C05009_008MA,C05009_009M,C05009_009EA,C05009_009MA,C05009_010M,C05009_010EA,C05009_010MA,C05009_011M,C05009_011EA,C05009_011MA,C05009_012M,C05009_012EA,C05009_012MA,C05009_013M,C05009_013EA,C05009_013MA,C05009_014M,C05009_014EA,C05009_014MA,C05009_015M,C05009_015EA,C05009_015MA,state
241745,2078,76203,2207,75398,2181,805,514,70928,2121,5275,950,4470,854,805,514,165542,2870,162385,3042,3157,1066,153748,3176,11794,1997,9490,2132,2304,1003,2078,null,null,2207,null,null,2181,null,null,514,null,null,2121,null,null,950,null,null,854,null,null,514,null,null,2870,null,null,3042,null,null,1066,null,null,3176,null,null,1997,null,null,2132,null,null,1003,null,null,23
1283590,6106,417592,4488,408162,4574,9430,1856,290769,6481,126823,6060,117960,5892,8863,1859,865998,6216,818897,7200,47101,4617,629485,7811,236513,8046,193955,7296,42558,4520,6106,null,null,4488,null,null,4574,null,null,1856,null,null,6481,null,null,6060,null,null,5892,null,null,1859,null,null,6216,null,null,7200,null,null,4617,null,null,7811,null,null,8046,null,null,7296,null,null,4520,null,null,24
1321640,4693,417752,5338,404275,5393,13477,2075,287262,6508,130490,6150,117264,5696,13226,2049,903888,5962,852375,7414,51513,4552,644783,9269,259105,7823,212790,8079,46315,4448,4693,null,null,5338,null,null,5393,null,null,2075,null,null,6508,null,null,6150,null,null,5696,null,null,2049,null,null,5962,null,null,7414,null,null,4552,null,null,9269,null,null,7823,null,null,8079,null,null,4448,null,null,25
2083970,6764,662468,6234,655220,6408,7248,1347,574715,6346,87753,5324,80789,5426,6964,1310,1421502,7520,1380826,7983,40676,3811,1234083,9224,187419,7106,153294,6176,34125,3733,6764,null,null,6234,null,null,6408,null,null,1347,null,null,6346,null,null,5324,null,null,5426,null,null,1310,null,null,7520,null,null,7983,null,null,3811,null,null,9224,null,null,7106,null,null,6176,null,null,3733,null,null,26
1242027,4568,408788,4338,401269,4541,7519,1570,330680,5112,78108,3628,71350,3924,6758,1544,833239,5305,799686,6187,33553,3233,677962,6093,155277,6502,127599,6876,27678,3042,4568,null,null,4338,null,null,4541,null,null,1570,null,null,5112,null,null,3628,null,null,3924,null,null,1544,null,null,5305,null,null,6187,null,null,3233,null,null,6093,null,null,6502,null,null,6876,null,null,3042,null,null,27
669293,4904,210075,4934,209249,4938,826,473,200405,5046,9670,1950,8890,1935,780,472,459218,5379,455857,5532,3361,1062,438146,5845,21072,3082,18434,3128,2638,910,4904,null,null,4934,null,null,4938,null,null,473,null,null,5046,null,null,1950,null,null,1935,null,null,472,null,null,5379,null,null,5532,null,null,1062,null,null,5845,null,null,3082,null,null,3128,null,null,910,null,null,28
1305640,7153,424754,5436,421929,5310,2825,1236,385556,5972,39198,3513,37005,3351,2193,1026,880886,7249,865759,7357,15127,2692,807522,8045,73364,4634,62445,4359,10919,2280,7153,null,null,5436,null,null,5310,null,null,1236,null,null,5972,null,null,3513,null,null,3351,null,null,1026,null,null,7249,null,null,7357,null,null,2692,null,null,8045,null,null,4634,null,null,4359,null,null,2280,null,null,29
215388,2641,70806,2179,70662,2160,144,142,67876,2175,2930,958,2833,948,97,124,144582,2721,143103,2678,1479,664,140060,2731,4522,1267,4176,1210,346,283,2641,null,null,2179,null,null,2160,null,null,142,null,null,2175,null,null,958,null,null,948,null,null,124,null,null,2721,null,null,2678,null,null,664,null,null,2731,null,null,1267,null,null,1210,null,null,283,null,null,30
452289,2702,152663,2961,150506,2957,2157,902,128721,2780,23942,2735,21808,2644,2134,892,299626,3042,288984,3549,10642,1877,249857,3971,49769,3514,40625,3519,9144,1855,2702,null,null,2961,null,null,2957,null,null,902,null,null,2780,null,null,2735,null,null,2644,null,null,892,null,null,3042,null,null,3549,null,null,1877,null,null,3971,null,null,3514,null,null,3519,null,null,1855,null,null,31
639127,5363,207751,4494,204672,4748,3079,1049,135540,4889,72211,5109,69513,5188,2698,996,431376,4614,408591,4479,22785,2985,252477,7129,178899,7188,156708,6584,22191,2936,5363,null,null,4494,null,null,4748,null,null,1049,null,null,4889,null,null,5109,null,null,5188,null,null,996,null,null,4614,null,null,4479,null,null,2985,null,null,7129,null,null,7188,null,null,6584,null,null,2936,null,null,32
247573,2328,75713,2284,74433,2345,1280,719,66037,2243,9676,1988,8428,1777,1248,716,171860,2550,166215,2796,5645,1295,153263,3511,18597,2406,14853,2447,3744,1144,2328,null,null,2284,null,null,2345,null,null,719,null,null,2243,null,null,1988,null,null,1777,null,null,716,null,null,2550,null,null,2796,null,null,1295,null,null,3511,null,null,2406,null,null,2447,null,null,1144,null,null,33
1916946,5196,614422,6504,596278,6731,18144,2736,368602,8021,245820,7418,228617,7096,17203,2487,1302524,7007,1219085,7939,83439,5520,801088,11533,501436,12433,423278,11124,78158,5512,5196,null,null,6504,null,null,6731,null,null,2736,null,null,8021,null,null,7418,null,null,7096,null,null,2487,null,null,7007,null,null,7939,null,null,5520,null,null,11533,null,null,12433,null,null,11124,null,null,5512,null,null,34
460974,3251,145831,3187,144730,3246,1101,616,116119,4100,29712,2907,28654,2922,1058,610,315143,4316,304638,4578,10505,1880,244792,5695,70351,4925,60519,4525,9832,1850,3251,null,null,3187,null,null,3246,null,null,616,null,null,4100,null,null,2907,null,null,2922,null,null,610,null,null,4316,null,null,4578,null,null,1880,null,null,5695,null,null,4925,null,null,4525,null,null,1850,null,null,35
3977729,10242,1327999,9387,1297624,9630,30375,3214,826334,10885,501665,10761,473098,10530,28567,3101,2649730,9530,2467100,13769,182630,10776,1647999,15747,1001731,15171,830661,14839,171070,10485,10242,null,null,9387,null,null,9630,null,null,3214,null,null,10885,null,null,10761,null,null,10530,null,null,3101,null,null,9530,null,null,13769,null,null,10776,null,null,15747,null,null,15171,null,null,14839,null,null,10485,null,null,36
2162867,9329,679806,7408,670645,7580,9161,1854,545543,7060,134263,5865,125622,5704,8641,1868,1483061,10269,1437828,10880,45233,4051,1202946,11442,280115,8192,240744,8254,39371,3701,9329,null,null,7408,null,null,7580,null,null,1854,null,null,7060,null,null,5865,null,null,5704,null,null,1868,null,null,10269,null,null,10880,null,null,4051,null,null,11442,null,null,8192,null,null,8254,null,null,3701,null,null,37
165967,2006,63452,1966,62892,1985,560,388,56717,2081,6735,1820,6175,1724,560,388,102515,2413,100949,2485,1566,725,97021,2519,5494,1530,4033,1438,1461,731,2006,null,null,1966,null,null,1985,null,null,388,null,null,2081,null,null,1820,null,null,1724,null,null,388,null,null,2413,null,null,2485,null,null,725,null,null,2519,null,null,1530,null,null,1438,null,null,731,null,null,38
2460203,8796,788963,7158,782242,7204,6721,1870,718076,8002,70887,4670,64740,4598,6147,1764,1671240,9809,1642052,10259,29188,3801,1543034,11994,128206,8033,107241,7611,20965,3158,8796,null,null,7158,null,null,7204,null,null,1870,null,null,8002,null,null,4670,null,null,4598,null,null,1764,null,null,9809,null,null,10259,null,null,3801,null,null,11994,null,null,8033,null,null,7611,null,null,3158,null,null,39
897072,5153,300300,3439,298147,3648,2153,812,258714,4123,41586,3176,39470,3132,2116,819,596772,4313,585852,4397,10920,1468,515309,5450,81463,4805,72261,4581,9202,1358,5153,null,null,3439,null,null,3648,null,null,812,null,null,4123,null,null,3176,null,null,3132,null,null,819,null,null,4313,null,null,4397,null,null,1468,null,null,5450,null,null,4805,null,null,4581,null,null,1358,null,null,40
823483,4419,271088,4283,267449,3903,3639,1427,209113,5065,61975,4808,58798,4640,3177,1394,552395,5155,537410,5887,14985,2580,426035,7518,126360,6386,113354,6201,13006,2564,4419,null,null,4283,null,null,3903,null,null,1427,null,null,5065,null,null,4808,null,null,4640,null,null,1394,null,null,5155,null,null,5887,null,null,2580,null,null,7518,null,null,6386,null,null,6201,null,null,2564,null,null,41
2545892,6338,823752,7188,811718,6806,12034,2188,711209,8328,112543,6409,100919,6097,11624,2193,1722140,8259,1668305,9601,53835,5046,1505963,11126,216177,7691,171899,7249,44278,4543,6338,null,null,7188,null,null,6806,null,null,2188,null,null,8328,null,null,6409,null,null,6097,null,null,2193,null,null,8259,null,null,9601,null,null,5046,null,null,11126,null,null,7691,null,null,7249,null,null,4543,null,null,42
199874,2213,63854,2164,61904,2224,1950,943,46254,2904,17600,2601,15705,2294,1895,937,136020,2344,129612,3051,6408,1712,101123,3464,34897,3242,29512,3510,5385,1628,2213,null,null,2164,null,null,2224,null,null,943,null,null,2904,null,null,2601,null,null,2294,null,null,937,null,null,2344,null,null,3051,null,null,1712,null,null,3464,null,null,3242,null,null,3510,null,null,1628,null,null,44
1025117,5985,329263,6503,326328,6471,2935,1252,291560,6498,37703,3361,35045,3294,2658,1257,695854,8030,682754,8406,13100,2811,623063,8710,72791,5288,61723,5007,11068,2706,5985,null,null,6503,null,null,6471,null,null,1252,null,null,6498,null,null,3361,null,null,3294,null,null,1257,null,null,8030,null,null,8406,null,null,2811,null,null,8710,null,null,5288,null,null,5007,null,null,2706,null,null,45
201932,2629,70565,2140,69894,2209,671,477,65090,2332,5475,1253,4804,1226,671,477,131367,3081,128242,3064,3125,1035,122834,3415,8533,1630,6011,1273,2522,961,2629,null,null,2140,null,null,2209,null,null,477,null,null,2332,null,null,1253,null,null,1226,null,null,477,null,null,3081,null,null,3064,null,null,1035,null,null,3415,null,null,1630,null,null,1273,null,null,961,null,null,46
1408182,7040,461016,6459,456527,6258,4489,1254,403849,6292,57167,4506,53078,4256,4089,1201,947166,7794,923400,7749,23766,3473,832764,8910,114402,6038,94685,6188,19717,3457,7040,null,null,6459,null,null,6258,null,null,1254,null,null,6292,null,null,4506,null,null,4256,null,null,1201,null,null,7794,null,null,7749,null,null,3473,null,null,8910,null,null,6038,null,null,6188,null,null,3457,null,null,47
6948492,15887,2313331,13565,2263576,14472,49755,4671,1546612,15901,766719,14925,718556,16049,48163,4504,4635161,18123,4401248,20649,233913,10388,2989495,23267,1645666,22379,1421993,23582,223673,10567,15887,null,null,13565,null,null,14472,null,null,4671,null,null,15901,null,null,14925,null,null,16049,null,null,4504,null,null,18123,null,null,20649,null,null,10388,null,null,23267,null,null,22379,null,null,23582,null,null,10567,null,null,48
889419,4098,297149,3777,294885,3780,2264,813,249381,4846,47768,4065,45616,3855,2152,776,592270,4645,579475,4651,12795,2353,488708,6111,103562,5453,92426,5273,11136,2332,4098,null,null,3777,null,null,3780,null,null,813,null,null,4846,null,null,4065,null,null,3855,null,null,776,null,null,4645,null,null,4651,null,null,2353,null,null,6111,null,null,5453,null,null,5273,null,null,2332,null,null,49
112177,1764,35170,1103,34931,1126,239,235,31962,1062,3208,809,2993,789,215,230,77007,1797,75225,1886,1782,811,71055,2155,5952,1388,4986,1075,966,726,1764,null,null,1103,null,null,1126,null,null,235,null,null,1062,null,null,809,null,null,789,null,null,230,null,null,1797,null,null,1886,null,null,811,null,null,2155,null,null,1388,null,null,1075,null,null,726,null,null,50
1769202,8102,577569,6137,566422,6687,11147,2352,437681,6093,139888,5323,129136,5533,10752,2323,1191633,8280,1141136,9069,50497,4563,914591,9162,277042,7571,231400,7331,45642,4492,8102,null,null,6137,null,null,6687,null,null,2352,null,null,6093,null,null,5323,null,null,5533,null,null,2323,null,null,8280,null,null,9069,null,null,4563,null,null,9162,null,null,7571,null,null,7331,null,null,4492,null,null,51
1558716,5857,518853,5717,509096,5583,9757,2032,366821,7149,152032,6853,142401,6533,9631,2015,1039863,6553,987234,7257,52629,5299,735286,9192,304577,9451,256622,9089,47955,5345,5857,null,null,5717,null,null,5583,null,null,2032,null,null,7149,null,null,6853,null,null,6533,null,null,2015,null,null,6553,null,null,7257,null,null,5299,null,null,9192,null,null,9451,null,null,9089,null,null,5345,null,null,53
349280,3746,114163,2786,113627,2790,536,330,110464,2839,3699,1088,3251,1092,448,299,235117,3852,233730,3722,1387,706,229379,3950,5738,1261,5181,1213,557,379,3746,null,null,2786,null,null,2790,null,null,330,null,null,2839,null,null,1088,null,null,1092,null,null,299,null,null,3852,null,null,3722,null,null,706,null,null,3950,null,null,1261,null,null,1213,null,null,379,null,null,54
1231531,4416,389571,4379,386253,4378,3318,1077,343945,4595,45626,3774,42830,3494,2796,1067,841960,5130,823455,5350,18505,2727,747820,5899,94140,5230,81105,4653,13035,2426,4416,null,null,4379,null,null,4378,null,null,1077,null,null,4595,null,null,3774,null,null,3494,null,null,1067,null,null,5130,null,null,5350,null,null,2727,null,null,5899,null,null,5230,null,null,4653,null,null,2426,null,null,55
132053,2531,44247,1846,44061,1843,186,222,41016,1804,3231,1283,3045,1262,186,222,87806,3007,86417,2857,1389,673,80949,2677,6857,1663,6422,1619,435,353,2531,null,null,1846,null,null,1843,null,null,222,null,null,1804,null,null,1283,null,null,1262,null,null,222,null,null,3007,null,null,2857,null,null,673,null,null,2677,null,null,1663,null,null,1619,null,null,353,null,null,56
666351,3739,190130,3459,189828,3411,302,231,181954,3495,8176,1811,7874,1766,302,231,476221,4173,473474,4101,2747,876,456978,4855,19243,2673,16687,2643,2556,848,3739,null,null,3459,null,null,3411,null,null,231,null,null,3495,null,null,1811,null,null,1766,null,null,231,null,null,4173,null,null,4101,null,null,876,null,null,4855,null,null,2673,null,null,2643,null,null,848,null,null,72
1024869,5300,331319,6415,328646,6272,2673,1080,299984,6364,31335,3064,29078,3025,2257,1053,693550,6651,682648,6814,10902,1839,635186,8025,58364,4304,50709,4216,7655,1603,5300,null,null,6415,null,null,6272,null,null,1080,null,null,6364,null,null,3064,null,null,3025,null,null,1053,null,null,6651,null,null,6814,null,null,1839,null,null,8025,null,null,4304,null,null,4216,null,null,1603,null,null,01
176049,1853,60162,1811,59417,1761,745,402,53830,1914,6332,1313,5747,1212,585,364,115887,2123,112631,2389,3256,1218,101792,2688,14095,2177,11308,1893,2787,1187,1853,null,null,1811,null,null,1761,null,null,402,null,null,1914,null,null,1313,null,null,1212,null,null,364,null,null,2123,null,null,2389,null,null,1218,null,null,2688,null,null,2177,null,null,1893,null,null,1187,null,null,02
1536386,7193,495829,5326,487952,5674,7877,1540,364592,7839,131237,7294,124023,7250,7214,1520,1040557,7400,1001070,8643,39487,4435,728144,11702,312413,11845,276311,11553,36102,4356,7193,null,null,5326,null,null,5674,null,null,1540,null,null,7839,null,null,7294,null,null,7250,null,null,1520,null,null,7400,null,null,8643,null,null,4435,null,null,11702,null,null,11845,null,null,11553,null,null,4356,null,null,04
655847,5608,212123,4535,210498,4553,1625,773,185814,4435,26309,2720,24704,2720,1605,770,443724,5475,436658,5714,7066,1442,391029,6146,52695,3498,47744,3661,4951,1250,5608,null,null,4535,null,null,4553,null,null,773,null,null,4435,null,null,2720,null,null,2720,null,null,770,null,null,5475,null,null,5714,null,null,1442,null,null,6146,null,null,3498,null,null,3661,null,null,1250,null,null,05
8675154,15539,2872763,12172,2799209,13668,73554,4702,1599221,21318,1273542,20549,1202948,19923,70594,4534,5802391,18168,5458167,21110,344224,10953,2816402,26438,2985989,25379,2654365,26345,331624,10605,15539,null,null,12172,null,null,13668,null,null,4702,null,null,21318,null,null,20549,null,null,19923,null,null,4534,null,null,18168,null,null,21110,null,null,10953,null,null,26438,null,null,25379,null,null,26345,null,null,10605,null,null,06
1207545,5363,389224,5401,381597,5719,7627,1679,301891,6225,87333,5020,80253,5122,7080,1567,818321,6234,789183,7251,29138,3608,629709,9717,188612,8105,165777,7660,22835,3434,5363,null,null,5401,null,null,5719,null,null,1679,null,null,6225,null,null,5020,null,null,5122,null,null,1567,null,null,6234,null,null,7251,null,null,3608,null,null,9717,null,null,8105,null,null,7660,null,null,3434,null,null,08
726897,3422,215809,3624,210686,3903,5123,1402,159830,4802,55979,4699,51120,4663,4859,1401,511088,4064,487200,5189,23888,3292,379978,6701,131110,6571,109858,5841,21252,3297,3422,null,null,3624,null,null,3903,null,null,1402,null,null,4802,null,null,4699,null,null,4663,null,null,1401,null,null,4064,null,null,5189,null,null,3292,null,null,6701,null,null,6571,null,null,5841,null,null,3297,null,null,09
194488,1884,62987,1911,62276,1909,711,414,49546,2198,13441,1859,12730,1820,711,414,131501,2132,128185,2237,3316,1040,103881,3650,27620,3279,24846,3139,2774,934,1884,null,null,1911,null,null,1909,null,null,414,null,null,2198,null,null,1859,null,null,1820,null,null,414,null,null,2132,null,null,2237,null,null,1040,null,null,3650,null,null,3279,null,null,3139,null,null,934,null,null,10
113956,1965,48868,1862,47884,2028,984,659,37503,2433,11365,2041,10518,1995,847,645,65088,1918,61678,2012,3410,1199,49559,2502,15529,1719,13054,1585,2475,956,1965,null,null,1862,null,null,2028,null,null,659,null,null,2433,null,null,2041,null,null,1995,null,null,645,null,null,1918,null,null,2012,null,null,1199,null,null,2502,null,null,1719,null,null,1585,null,null,956,null,null,11
