B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,B09002_001M,B09002_001EA,B09002_001MA,B09002_002M,B09002_002EA,B09002_002MA,B09002_003M,B09002_003EA,B09002_003MA,B09002_004M,B09002_004EA,B09002_004MA,B09002_005M,B09002_005EA,B09002_005MA,B09002_006M,B09002_006EA,B09002_006MA,B09002_007M,B09002_007EA,B09002_007MA,B09002_008M,B09002_008EA,B09002_008MA,B09002_009M,B09002_009EA,B09002_009MA,B09002_010M,B09002_010EA,B09002_010MA,B09002_011M,B09002_011EA,B09002_011MA,B09002_012M,B09002_012EA,B09002_012MA,B09002_013M,B09002_013EA,B09002_013MA,B09002_014M,B09002_014EA,B09002_014MA,B09002_015M,B09002_015EA,B09002_015MA,B09002_016M,B09002_016EA,B09002_016MA,B09002_017M,B09002_017EA,B09002_017MA,B09002_018M,B09002_018EA,B09002_018MA,B09002_019M,B09002_019EA,B09002_019MA,B09002_020M,B09002_020EA,B09002_020MA,state
229938,2992,160295,5355,22676,2130,17161,1589,9324,1385,55212,2696,55922,3025,69643,5105,22954,3185,3198,971,3666,1065,1654,746,6956,1804,7480,1540,46689,3989,5737,1149,5172,1328,2474,721,15694,2265,17612,2031,2992,null,null,5355,null,null,2130,null,null,1589,null,null,1385,null,null,2696,null,null,3025,null,null,5105,null,null,3185,null,null,971,null,null,1065,null,null,746,null,null,1804,null,null,1540,null,null,3989,null,null,1149,null,null,1328,null,null,721,null,null,2265,null,null,2031,null,null,23
1174489,9390,811347,12135,133000,4361,91180,3395,42552,3238,274583,6852,270032,7084,363142,11937,89499,7710,13400,2154,9577,1886,4211,1243,32981,4239,29330,3955,273643,11680,32399,3354,26511,3207,13384,2299,94137,6187,107212,6263,9390,null,null,12135,null,null,4361,null,null,3395,null,null,3238,null,null,6852,null,null,7084,null,null,11937,null,null,7710,null,null,2154,null,null,1886,null,null,1243,null,null,4239,null,null,3955,null,null,11680,null,null,3354,null,null,3207,null,null,2299,null,null,6187,null,null,6263,null,null,24
1237219,8304,872113,11762,130820,4973,94860,3943,47284,3966,289006,6724,310143,7308,365106,10493,74999,7171,13416,2369,7597,1534,4061,1290,21839,2984,28086,3334,290107,8961,35869,3317,28823,2648,12911,1953,97951,5493,114553,6287,8304,null,null,11762,null,null,4973,null,null,3943,null,null,3966,null,null,6724,null,null,7308,null,null,10493,null,null,7171,null,null,2369,null,null,1534,null,null,1290,null,null,2984,null,null,3334,null,null,8961,null,null,3317,null,null,2648,null,null,1953,null,null,5493,null,null,6287,null,null,25
1942739,10836,1328213,18078,203583,5308,138033,4211,70744,4189,442632,9901,473221,8771,614526,17089,146915,8492,23946,3056,14029,1697,8651,1614,49600,4502,50689,3913,467611,15188,63066,4357,48973,4052,23857,3005,161118,7064,170597,7118,10836,null,null,18078,null,null,5308,null,null,4211,null,null,4189,null,null,9901,null,null,8771,null,null,17089,null,null,8492,null,null,3056,null,null,1697,null,null,1614,null,null,4502,null,null,3913,null,null,15188,null,null,4357,null,null,4052,null,null,3005,null,null,7064,null,null,7118,null,null,26
1193849,5687,880834,12309,145915,4333,102695,3993,49017,2950,295939,7196,287268,6290,313015,11698,92764,6864,14027,1681,8575,1484,4977,1138,31595,3235,33590,3196,220251,9372,27662,2419,23371,2236,10537,1414,80527,4758,78154,4631,5687,null,null,12309,null,null,4333,null,null,3993,null,null,2950,null,null,7196,null,null,6290,null,null,11698,null,null,6864,null,null,1681,null,null,1484,null,null,1138,null,null,3235,null,null,3196,null,null,9372,null,null,2419,null,null,2236,null,null,1414,null,null,4758,null,null,4631,null,null,27
596887,6946,358246,9779,51829,3801,36509,3036,19686,2538,128552,6600,121670,5901,238641,10991,34287,4726,6078,1661,2834,902,1218,609,11861,2852,12296,2263,204354,10282,27784,3125,19864,2566,9710,1947,75586,5541,71410,4726,6946,null,null,9779,null,null,3801,null,null,3036,null,null,2538,null,null,6600,null,null,5901,null,null,10991,null,null,4726,null,null,1661,null,null,902,null,null,609,null,null,2852,null,null,2263,null,null,10282,null,null,3125,null,null,2566,null,null,1947,null,null,5541,null,null,4726,null,null,28
1224640,9365,841606,12394,133415,3983,92592,3662,44561,3558,282418,6964,288620,7167,383034,12618,92797,7094,14642,1858,8426,1654,6362,1673,28491,3550,34876,3613,290237,11312,39229,3291,33976,3051,13317,2100,105873,6079,97842,5828,9365,null,null,12394,null,null,3983,null,null,3662,null,null,3558,null,null,6964,null,null,7167,null,null,12618,null,null,7094,null,null,1858,null,null,1654,null,null,1673,null,null,3550,null,null,3613,null,null,11312,null,null,3291,null,null,3051,null,null,2100,null,null,6079,null,null,5828,null,null,29
203473,3060,159298,4437,24130,1925,18823,1669,8868,1236,53516,2703,53961,2796,44175,3796,14161,2474,2044,704,1940,678,672,335,4397,1091,5108,1247,30014,3179,3058,782,3424,1029,1986,707,11149,1773,10397,1558,3060,null,null,4437,null,null,1925,null,null,1669,null,null,1236,null,null,2703,null,null,2796,null,null,3796,null,null,2474,null,null,704,null,null,678,null,null,335,null,null,1091,null,null,1247,null,null,3179,null,null,782,null,null,1029,null,null,707,null,null,1773,null,null,1558,null,null,30
431065,4183,317451,7777,54916,2645,36581,2466,17136,1455,106521,4659,102297,3513,113614,6868,26491,4039,4093,877,2269,715,1239,489,10415,2607,8475,1534,87123,6383,12855,1743,9707,1843,5415,1200,30161,2683,28985,2932,4183,null,null,7777,null,null,2645,null,null,2466,null,null,1455,null,null,4659,null,null,3513,null,null,6868,null,null,4039,null,null,877,null,null,715,null,null,489,null,null,2607,null,null,1534,null,null,6383,null,null,1743,null,null,1843,null,null,1200,null,null,2683,null,null,2932,null,null,31
589804,6590,389258,10997,59771,3841,43981,3905,20090,2660,133617,5987,131799,5496,200546,11599,60244,6349,8412,1948,7640,2208,2917,968,21281,3405,19994,2421,140302,10053,19604,3023,16207,2420,6970,1330,49071,4750,48450,4207,6590,null,null,10997,null,null,3841,null,null,3905,null,null,2660,null,null,5987,null,null,5496,null,null,11599,null,null,6349,null,null,1948,null,null,2208,null,null,968,null,null,3405,null,null,2421,null,null,10053,null,null,3023,null,null,2420,null,null,1330,null,null,4750,null,null,4207,null,null,32
232017,3417,172066,4998,26037,2271,16719,1566,9309,1333,59426,2993,60575,2991,59951,4707,19209,2845,3243,1047,1879,784,867,454,6517,1559,6703,1712,40742,4282,4249,1173,3579,1022,2744,981,14470,2638,15700,2077,3417,null,null,4998,null,null,2271,null,null,1566,null,null,1333,null,null,2993,null,null,2991,null,null,4707,null,null,2845,null,null,1047,null,null,784,null,null,454,null,null,1559,null,null,1712,null,null,4282,null,null,1173,null,null,1022,null,null,981,null,null,2638,null,null,2077,null,null,33
1782360,9864,1300909,16666,197870,7077,140244,5854,74629,3892,437041,9970,451125,8509,481451,13720,106924,7759,19513,2887,11100,1966,5695,1374,37131,4306,33485,3414,374527,12930,47767,4318,39339,3819,18905,2435,121406,6951,147110,6997,9864,null,null,16666,null,null,7077,null,null,5854,null,null,3892,null,null,9970,null,null,8509,null,null,13720,null,null,7759,null,null,2887,null,null,1966,null,null,1374,null,null,4306,null,null,3414,null,null,12930,null,null,4318,null,null,3819,null,null,2435,null,null,6951,null,null,6997,null,null,34
415803,5133,261981,8997,37115,2702,27692,2288,14069,2144,91877,4752,91228,4873,153822,7891,33623,4512,5942,1492,3071,979,1676,698,12639,2409,10295,1739,120199,7780,18738,2528,11595,1763,5902,1605,42884,4339,41080,4269,5133,null,null,8997,null,null,2702,null,null,2288,null,null,2144,null,null,4752,null,null,4873,null,null,7891,null,null,4512,null,null,1492,null,null,979,null,null,698,null,null,2409,null,null,1739,null,null,7780,null,null,2528,null,null,1763,null,null,1605,null,null,4339,null,null,4269,null,null,35
3621938,18894,2525837,24342,411532,10285,288642,7923,137154,6201,842105,12539,846404,13489,1096101,21971,227897,10769,41410,4118,21784,2848,11039,1837,73539,5010,80125,5809,868204,20727,109751,7142,88613,4925,46123,3826,295515,9834,328202,10592,18894,null,null,24342,null,null,10285,null,null,7923,null,null,6201,null,null,12539,null,null,13489,null,null,21971,null,null,10769,null,null,4118,null,null,2848,null,null,1837,null,null,5010,null,null,5809,null,null,20727,null,null,7142,null,null,4925,null,null,3826,null,null,9834,null,null,10592,null,null,36
2024994,12798,1358708,19324,210199,6410,145360,5881,66702,4213,472716,12499,463731,9594,666286,17886,135446,8771,20826,2603,12313,1978,5886,1629,51582,4287,44839,4308,530840,15709,75680,4899,50230,3680,26641,3192,188127,8056,190162,8275,12798,null,null,19324,null,null,6410,null,null,5881,null,null,4213,null,null,12499,null,null,9594,null,null,17886,null,null,8771,null,null,2603,null,null,1978,null,null,1629,null,null,4287,null,null,4308,null,null,15709,null,null,4899,null,null,3680,null,null,3192,null,null,8056,null,null,8275,null,null,37
160526,2333,121712,3998,24330,1953,13577,1333,7437,1261,39955,2641,36413,2126,38814,3772,13771,2659,2160,824,1503,495,506,271,5392,1453,4210,1231,25043,2906,4798,1047,4021,1438,2176,799,7215,1341,6833,1321,2333,null,null,3998,null,null,1953,null,null,1333,null,null,1261,null,null,2641,null,null,2126,null,null,3772,null,null,2659,null,null,824,null,null,495,null,null,271,null,null,1453,null,null,1231,null,null,2906,null,null,1047,null,null,1438,null,null,799,null,null,1341,null,null,1321,null,null,38
2315381,11582,1524065,20001,236026,6505,161043,5556,77383,4602,498533,11183,551080,11604,791316,19854,191188,10249,32362,3217,21092,2292,8951,1797,59225,4626,69558,5848,600128,18742,91122,5593,65340,4256,32064,3054,208005,8586,203597,9701,11582,null,null,20001,null,null,6505,null,null,5556,null,null,4602,null,null,11183,null,null,11604,null,null,19854,null,null,10249,null,null,3217,null,null,2292,null,null,1797,null,null,4626,null,null,5848,null,null,18742,null,null,5593,null,null,4256,null,null,3054,null,null,8586,null,null,9701,null,null,39
837468,7309,570860,10234,95560,3589,62678,3091,30114,2106,191680,5245,190828,5610,266608,9131,75309,5532,11774,1518,8387,1220,4197,1120,27126,2547,23825,2738,191299,7945,29578,2889,21224,1792,10944,1855,70126,3649,59427,4278,7309,null,null,10234,null,null,3589,null,null,3091,null,null,2106,null,null,5245,null,null,5610,null,null,9131,null,null,5532,null,null,1518,null,null,1220,null,null,1120,null,null,2547,null,null,2738,null,null,7945,null,null,2889,null,null,1792,null,null,1855,null,null,3649,null,null,4278,null,null,40
772549,7702,559389,12271,87834,3974,65397,4116,31734,2858,190802,7539,183622,5682,213160,10652,58961,6303,10380,1788,6897,1762,2720,712,15584,2147,23380,3652,154199,8898,18033,2735,14754,2205,8525,1807,57241,4867,55646,4726,7702,null,null,12271,null,null,3974,null,null,4116,null,null,2858,null,null,7539,null,null,5682,null,null,10652,null,null,6303,null,null,1788,null,null,1762,null,null,712,null,null,2147,null,null,3652,null,null,8898,null,null,2735,null,null,2205,null,null,1807,null,null,4867,null,null,4726,null,null,41
2367272,9802,1625957,18270,250542,5805,175166,5593,88428,4173,545136,11429,566685,9074,741315,16604,172725,9619,30403,3224,16607,2527,8688,2038,55414,4894,61613,4098,568590,15486,82353,4579,54788,3854,29002,2708,197714,8826,204733,8099,9802,null,null,18270,null,null,5805,null,null,5593,null,null,4173,null,null,11429,null,null,9074,null,null,16604,null,null,9619,null,null,3224,null,null,2527,null,null,2038,null,null,4894,null,null,4098,null,null,15486,null,null,4579,null,null,3854,null,null,2708,null,null,8826,null,null,8099,null,null,42
185222,3322,121056,5371,16096,1721,13760,1857,7026,1338,38382,3050,45792,3130,64166,4733,14777,2877,2943,1043,1768,682,907,590,4039,1448,5120,1376,49389,4721,6259,1469,5173,1361,2714,1032,15035,1904,20208,2960,3322,null,null,5371,null,null,1721,null,null,1857,null,null,1338,null,null,3050,null,null,3130,null,null,4733,null,null,2877,null,null,1043,null,null,682,null,null,590,null,null,1448,null,null,1376,null,null,4721,null,null,1469,null,null,1361,null,null,1032,null,null,1904,null,null,2960,null,null,44
937406,9130,597638,11252,93935,4271,64761,3425,30952,3080,207988,7576,200002,7483,339768,12995,60814,6367,11492,2359,4093,1082,3465,1297,20568,3240,21196,3168,278954,12659,38681,3924,29124,3150,14746,2381,99719,6412,96684,6324,9130,null,null,11252,null,null,4271,null,null,3425,null,null,3080,null,null,7576,null,null,7483,null,null,12995,null,null,6367,null,null,2359,null,null,1082,null,null,1297,null,null,3240,null,null,3168,null,null,12659,null,null,3924,null,null,3150,null,null,2381,null,null,6412,null,null,6324,null,null,45
192674,2996,138735,3887,24358,1703,16838,1632,8222,1424,46537,2426,42780,2506,53939,4093,16078,2446,2923,703,1680,470,790,343,5610,1315,5075,1246,37861,3251,5743,1119,2885,653,2729,833,12254,1758,14250,2031,2996,null,null,3887,null,null,1703,null,null,1632,null,null,1424,null,null,2426,null,null,2506,null,null,4093,null,null,2446,null,null,703,null,null,470,null,null,343,null,null,1315,null,null,1246,null,null,3251,null,null,1119,null,null,653,null,null,833,null,null,1758,null,null,2031,null,null,46
1291320,10441,870204,13939,140225,5375,97168,4186,43011,3502,283722,8136,306078,8864,421116,13945,93082,7691,14629,2274,9405,1806,4850,1462,32016,4285,32182,3124,328034,13220,46304,3640,36191,3377,18965,2924,113119,6999,113455,7317,10441,null,null,13939,null,null,5375,null,null,4186,null,null,3502,null,null,8136,null,null,8864,null,null,13945,null,null,7691,null,null,2274,null,null,1806,null,null,1462,null,null,4285,null,null,3124,null,null,13220,null,null,3640,null,null,3377,null,null,2924,null,null,6999,null,null,7317,null,null,47
6299991,25800,4343989,36682,700066,15193,480337,10385,225938,9010,1481990,21922,1455658,19722,1956002,32833,401224,16839,67502,6108,47974,4480,19127,2920,142340,9551,124281,7812,1554778,29412,219657,9636,155419,7632,85593,6395,546998,14263,547111,16512,25800,null,null,36682,null,null,15193,null,null,10385,null,null,9010,null,null,21922,null,null,19722,null,null,32833,null,null,16839,null,null,6108,null,null,4480,null,null,2920,null,null,9551,null,null,7812,null,null,29412,null,null,9636,null,null,7632,null,null,6395,null,null,14263,null,null,16512,null,null,48
838679,5859,706848,10712,118397,3859,78400,3094,39579,2568,246875,7051,223597,7229,131831,8662,39207,5522,4604,1221,4531,1242,2430,1196,15991,2993,11651,2469,92624,7816,11272,1751,8909,1744,4196,1076,32558,4249,35689,3595,5859,null,null,10712,null,null,3859,null,null,3094,null,null,2568,null,null,7051,null,null,7229,null,null,8662,null,null,5522,null,null,1221,null,null,1242,null,null,1196,null,null,2993,null,null,2469,null,null,7816,null,null,1751,null,null,1744,null,null,1076,null,null,4249,null,null,3595,null,null,49
105812,2285,72008,3640,10531,1238,8383,1105,3957,677,24396,2153,24741,2132,33804,3363,10292,2432,1384,545,1160,550,561,329,3353,994,3834,1355,23512,2965,3298,886,2562,745,846,389,8361,1588,8445,1663,2285,null,null,3640,null,null,1238,null,null,1105,null,null,677,null,null,2153,null,null,2132,null,null,3363,null,null,2432,null,null,545,null,null,550,null,null,329,null,null,994,null,null,1355,null,null,2965,null,null,886,null,null,745,null,null,389,null,null,1588,null,null,1663,null,null,50
1639178,11581,1186281,14331,194512,6160,135335,5177,61375,4070,399172,8944,395887,7981,452897,14244,99860,7913,16794,2613,10788,1742,5763,1429,33846,3548,32669,3995,353037,12307,42497,3687,33233,3129,17929,2423,123416,6380,135962,7380,11581,null,null,14331,null,null,6160,null,null,5177,null,null,4070,null,null,8944,null,null,7981,null,null,14244,null,null,7913,null,null,2613,null,null,1742,null,null,1429,null,null,3548,null,null,3995,null,null,12307,null,null,3687,null,null,3129,null,null,2423,null,null,6380,null,null,7380,null,null,51
1470263,7631,1108184,15442,179726,5544,130472,5215,60777,3701,382903,7320,354306,9683,362079,14963,108062,9985,17167,2756,11247,2303,5041,1344,36497,4566,38110,3995,254017,12325,32354,3862,24714,3466,11778,1877,91669,5704,93502,5139,7631,null,null,15442,null,null,5544,null,null,5215,null,null,3701,null,null,7320,null,null,9683,null,null,14963,null,null,9985,null,null,2756,null,null,2303,null,null,1344,null,null,4566,null,null,3995,null,null,12325,null,null,3862,null,null,3466,null,null,1877,null,null,5704,null,null,5139,null,null,53
318172,5210,212582,7775,33197,2474,23048,2003,8967,1584,73576,4124,73794,4127,105590,7789,24752,3671,4344,1049,2460,865,962,524,7903,1806,9083,1821,80838,6766,12859,2180,9039,1609,5355,1419,26305,3221,27280,3157,5210,null,null,7775,null,null,2474,null,null,2003,null,null,1584,null,null,4124,null,null,4127,null,null,7789,null,null,3671,null,null,1049,null,null,865,null,null,524,null,null,1806,null,null,1821,null,null,6766,null,null,2180,null,null,1609,null,null,1419,null,null,3221,null,null,3157,null,null,54
1176821,5748,832445,10812,128487,4678,87571,3536,45721,2766,282720,6396,287946,6081,344376,10657,98179,6230,16453,2225,8679,1433,4667,928,35087,3060,33293,3013,246197,9474,35872,2995,23960,2441,13381,1859,85367,5586,87617,5128,5748,null,null,10812,null,null,4678,null,null,3536,null,null,2766,null,null,6396,null,null,6081,null,null,10657,null,null,6230,null,null,2225,null,null,1433,null,null,928,null,null,3060,null,null,3013,null,null,9474,null,null,2995,null,null,2441,null,null,1859,null,null,5586,null,null,5128,null,null,55
124552,3387,92245,3860,15386,1828,10163,1568,5968,1168,32334,2828,28394,2333,32307,3383,11992,2378,1322,609,562,331,984,534,5111,1593,4013,1325,20315,2712,3383,1110,2636,973,507,353,7778,1856,6011,1251,3387,null,null,3860,null,null,1828,null,null,1568,null,null,1168,null,null,2828,null,null,2333,null,null,3383,null,null,2378,null,null,609,null,null,331,null,null,534,null,null,1593,null,null,1325,null,null,2712,null,null,1110,null,null,973,null,null,353,null,null,1856,null,null,1251,null,null,56
571570,7059,248521,9848,26937,3051,21040,2127,11446,1804,82567,4931,106531,7148,323049,11237,62994,6252,10315,1875,8037,1661,3367,1187,20791,2794,20484,2869,260055,10690,32056,3146,25730,2178,12521,1903,87000,5742,102748,6969,7059,null,null,9848,null,null,3051,null,null,2127,null,null,1804,null,null,4931,null,null,7148,null,null,11237,null,null,6252,null,null,1875,null,null,1661,null,null,1187,null,null,2794,null,null,2869,null,null,10690,null,null,3146,null,null,2178,null,null,1903,null,null,5742,null,null,6969,null,null,72
934383,6801,613451,10950,91607,4517,63446,3859,35807,3120,210567,6347,212024,7330,320932,9948,57913,5731,10445,2232,4818,1536,2609,1026,17909,3128,22132,2909,263019,10350,35819,3792,27782,3231,13422,2521,91833,6509,94163,4836,6801,null,null,10950,null,null,4517,null,null,3859,null,null,3120,null,null,6347,null,null,7330,null,null,9948,null,null,5731,null,null,2232,null,null,1536,null,null,1026,null,null,3128,null,null,2909,null,null,10350,null,null,3792,null,null,3231,null,null,2521,null,null,6509,null,null,4836,null,null,01
164179,2519,116076,4410,19770,1547,12362,1330,6409,1120,41669,3249,35866,2118,48103,4696,15409,2641,2587,1050,1345,504,1107,506,5303,1485,5067,1341,32694,4339,5895,1461,3551,897,1622,627,10544,2359,11082,2092,2519,null,null,4410,null,null,1547,null,null,1330,null,null,1120,null,null,3249,null,null,2118,null,null,4696,null,null,2641,null,null,1050,null,null,504,null,null,506,null,null,1485,null,null,1341,null,null,4339,null,null,1461,null,null,897,null,null,627,null,null,2359,null,null,2092,null,null,02
1385870,10384,934341,14285,141848,5485,107168,4257,48494,3711,319052,8675,317779,8226,451529,13448,113378,8726,18373,2906,11528,2156,7462,1550,40424,4370,35591,3588,338151,13922,45669,3870,35502,3571,14319,2463,115755,7160,126906,6574,10384,null,null,14285,null,null,5485,null,null,4257,null,null,3711,null,null,8675,null,null,8226,null,null,13448,null,null,8726,null,null,2906,null,null,2156,null,null,1550,null,null,4370,null,null,3588,null,null,13922,null,null,3870,null,null,3571,null,null,2463,null,null,7160,null,null,6574,null,null,04
602119,6371,401579,9415,60407,3719,43001,2995,20846,2506,139304,6831,138021,6282,200540,9088,42153,4757,7215,1723,5567,1671,2575,855,13545,2191,13251,2232,158387,8263,24512,2470,16078,2374,7237,2028,55256,4717,55304,4072,6371,null,null,9415,null,null,3719,null,null,2995,null,null,2506,null,null,6831,null,null,6282,null,null,9088,null,null,4757,null,null,1723,null,null,1671,null,null,855,null,null,2191,null,null,2232,null,null,8263,null,null,2470,null,null,2374,null,null,2028,null,null,4717,null,null,4072,null,null,05
7762009,26889,5545321,39568,866511,14926,615017,12063,298599,9851,1880176,22855,1885018,19293,2216688,32119,615604,21483,102769,5565,69031,5212,34504,3445,212333,10790,196967,9345,1601084,29871,206675,9748,165613,9708,86566,5819,553833,13719,588397,16027,26889,null,null,39568,null,null,14926,null,null,12063,null,null,9851,null,null,22855,null,null,19293,null,null,32119,null,null,21483,null,null,5565,null,null,5212,null,null,3445,null,null,10790,null,null,9345,null,null,29871,null,null,9748,null,null,9708,null,null,5819,null,null,13719,null,null,16027,null,null,06
