C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,C05003_001M,C05003_001EA,C05003_001MA,C05003_002M,C05003_002EA,C05003_002MA,C05003_003M,C05003_003EA,C05003_003MA,C05003_004M,C05003_004EA,C05003_004MA,C05003_005M,C05003_005EA,C05003_005MA,C05003_006M,C05003_006EA,C05003_006MA,C05003_007M,C05003_007EA,C05003_007MA,C05003_008M,C05003_008EA,C05003_008MA,C05003_009M,C05003_009EA,C05003_009MA,C05003_010M,C05003_010EA,C05003_010MA,C05003_011M,C05003_011EA,C05003_011MA,C05003_012M,C05003_012EA,C05003_012MA,C05003_013M,C05003_013EA,C05003_013MA,C05003_014M,C05003_014EA,C05003_014MA,C05003_015M,C05003_015EA,C05003_015MA,state
1331479,-555555555,650702,1923,130190,1259,128889,1247,1301,587,520512,1490,500405,2006,20107,1871,680777,1923,124761,1429,121754,1641,3007,1052,556016,1210,529663,2844,26353,2696,-555555555,null,*****,1923,null,null,1259,null,null,1247,null,null,587,null,null,1490,null,null,2006,null,null,1871,null,null,1923,null,null,1429,null,null,1641,null,null,1052,null,null,1210,null,null,2844,null,null,2696,null,null,23
6016447,-555555555,2917773,2890,689588,2216,656427,4440,33161,4108,2228185,2083,1810002,8588,418183,8732,3098674,2890,656564,2236,627098,3335,29466,3145,2442110,1945,2001050,9991,441060,9588,-555555555,null,*****,2890,null,null,2216,null,null,4440,null,null,4108,null,null,2083,null,null,8588,null,null,8732,null,null,2890,null,null,2236,null,null,3335,null,null,3145,null,null,1945,null,null,9991,null,null,9588,null,null,24
6811779,-555555555,3305817,2430,704543,2042,669553,4283,34990,3732,2601274,1522,2097415,8895,503859,8543,3505962,2430,674404,2246,640091,3806,34313,3484,2831558,1441,2280838,10639,550720,10639,-555555555,null,*****,2430,null,null,2042,null,null,4283,null,null,3732,null,null,1522,null,null,8895,null,null,8543,null,null,2430,null,null,2246,null,null,3806,null,null,3484,null,null,1441,null,null,10639,null,null,10639,null,null,25
9928300,-555555555,4883220,3044,1119667,2649,1093442,3759,26225,2799,3763553,2311,3457942,8299,305611,7681,5045080,3044,1071516,2625,1045706,3870,25810,2549,3973564,2052,3668931,6523,304633,6292,-555555555,null,*****,3044,null,null,2649,null,null,3759,null,null,2799,null,null,2311,null,null,8299,null,null,7681,null,null,3044,null,null,2625,null,null,3870,null,null,2549,null,null,2052,null,null,6523,null,null,6292,null,null,26
5519952,-555555555,2747946,3202,660894,2833,637845,3723,23049,2592,2087052,2353,1884718,6660,202334,5838,2772006,3202,627729,2451,606508,3412,21221,2523,2144277,2363,1938445,5668,205832,5363,-555555555,null,*****,3202,null,null,2833,null,null,3723,null,null,2592,null,null,2353,null,null,6660,null,null,5838,null,null,3202,null,null,2451,null,null,3412,null,null,2523,null,null,2363,null,null,5668,null,null,5363,null,null,27
2988726,-555555555,1440934,5584,365546,5131,363451,5179,2095,703,1075388,3008,1048683,3450,26705,2789,1547792,5584,357607,4960,355235,4970,2372,936,1190185,2504,1162591,3155,27594,2685,-555555555,null,*****,5584,null,null,5131,null,null,5179,null,null,703,null,null,3008,null,null,3450,null,null,2789,null,null,5584,null,null,4960,null,null,4970,null,null,936,null,null,2504,null,null,3155,null,null,2685,null,null,28
6093000,-555555555,2994651,4432,714468,3917,704907,3999,9561,1950,2280183,3317,2167697,6514,112486,5321,3098349,4432,675596,3254,665094,3888,10502,1702,2422753,2687,2306100,5485,116653,5034,-555555555,null,*****,4432,null,null,3917,null,null,3999,null,null,1950,null,null,3317,null,null,6514,null,null,5321,null,null,4432,null,null,3254,null,null,3888,null,null,1702,null,null,2687,null,null,5485,null,null,5034,null,null,29
1042520,-555555555,526023,2537,119379,1873,118532,1757,847,534,406644,2227,398923,2506,7721,1461,516497,2537,109295,1712,108309,1847,986,452,407202,1953,394863,2269,12339,1771,-555555555,null,*****,2537,null,null,1873,null,null,1757,null,null,534,null,null,2227,null,null,2506,null,null,1461,null,null,2537,null,null,1712,null,null,1847,null,null,452,null,null,1953,null,null,2269,null,null,1771,null,null,30
1907116,-555555555,950124,2703,241762,2007,234763,2243,6999,1436,708362,2051,646487,3201,61875,3207,956992,2703,232323,2392,225577,2245,6746,1397,724669,1696,666152,2999,58517,3119,-555555555,null,*****,2703,null,null,2007,null,null,2243,null,null,1436,null,null,2051,null,null,3201,null,null,3207,null,null,2703,null,null,2392,null,null,2245,null,null,1397,null,null,1696,null,null,2999,null,null,3119,null,null,31
2940058,-555555555,1473153,2014,346181,1803,333849,2548,12332,1719,1126972,1313,865179,7276,261793,7159,1466905,2014,331321,1835,316124,2819,15197,2260,1135584,1349,838107,6981,297477,7031,-555555555,null,*****,2014,null,null,1803,null,null,2548,null,null,1719,null,null,1313,null,null,7276,null,null,7159,null,null,2014,null,null,1835,null,null,2819,null,null,2260,null,null,1349,null,null,6981,null,null,7031,null,null,32
1334795,-555555555,664722,1972,135240,1523,131501,1663,3739,1030,529482,1766,495243,3072,34239,2487,670073,1972,124601,1364,120903,1623,3698,971,545472,1424,510839,2551,34633,2215,-555555555,null,*****,1972,null,null,1523,null,null,1663,null,null,1030,null,null,1766,null,null,3072,null,null,2487,null,null,1972,null,null,1364,null,null,1623,null,null,971,null,null,1424,null,null,2551,null,null,2215,null,null,33
8944469,-555555555,4370211,2131,1014830,1757,960886,3920,53944,3636,3355381,1070,2440488,11206,914893,10916,4574258,2131,969609,1700,914890,4585,54719,4401,3604649,1133,2612120,13652,992529,13735,-555555555,null,*****,2131,null,null,1757,null,null,3920,null,null,3636,null,null,1070,null,null,11206,null,null,10916,null,null,2131,null,null,1700,null,null,4585,null,null,4401,null,null,1133,null,null,13652,null,null,13735,null,null,34
2081015,-555555555,1030224,3062,249831,2743,243205,2903,6626,1586,780393,1758,690707,5548,89686,5347,1050791,3062,239683,3058,233801,3207,5882,1331,811108,1557,714896,4481,96212,4777,-555555555,null,*****,3062,null,null,2743,null,null,2903,null,null,1586,null,null,1758,null,null,5548,null,null,5347,null,null,3062,null,null,3058,null,null,3207,null,null,1331,null,null,1557,null,null,4481,null,null,4777,null,null,35
19745289,-555555555,9582050,4460,2135568,3658,2017242,8564,118326,7139,7446482,3791,5427530,18095,2018952,18499,10163239,4460,2043818,3619,1931068,7701,112750,6859,8119421,3019,5833334,18859,2286087,18977,-555555555,null,*****,4460,null,null,3658,null,null,8564,null,null,7139,null,null,3791,null,null,18095,null,null,18499,null,null,4460,null,null,3619,null,null,7701,null,null,6859,null,null,3019,null,null,18859,null,null,18977,null,null,36
10146788,-555555555,4933381,6593,1177006,5836,1146533,5974,30473,3211,3756375,4315,3386950,8939,369425,9003,5213407,6593,1119888,5539,1091184,6725,28704,2965,4093519,4122,3732483,8162,361036,7212,-555555555,null,*****,6593,null,null,5836,null,null,5974,null,null,3211,null,null,4315,null,null,8939,null,null,9003,null,null,6593,null,null,5539,null,null,6725,null,null,2965,null,null,4122,null,null,8162,null,null,7212,null,null,37
757953,-555555555,390181,2294,90975,1631,89538,1779,1437,691,299206,1942,288164,2253,11042,1625,367772,2294,83620,1465,82643,1410,977,475,284152,1602,273020,1827,11132,1598,-555555555,null,*****,2294,null,null,1631,null,null,1779,null,null,691,null,null,1942,null,null,2253,null,null,1625,null,null,2294,null,null,1465,null,null,1410,null,null,475,null,null,1602,null,null,1827,null,null,1598,null,null,38
11614373,-555555555,5691600,5306,1331892,4530,1311779,4941,20113,3179,4359708,3544,4122410,8345,237298,7946,5922773,5306,1277079,4218,1258590,4987,18489,2584,4645694,3053,4408002,7895,237692,7099,-555555555,null,*****,5306,null,null,4530,null,null,4941,null,null,3179,null,null,3544,null,null,8345,null,null,7946,null,null,5306,null,null,4218,null,null,4987,null,null,2584,null,null,3053,null,null,7895,null,null,7099,null,null,39
3923561,-555555555,1943273,2726,495124,2326,488455,2461,6669,1169,1448149,1756,1338288,4158,109861,3787,1980288,2726,466832,2251,459380,2475,7452,1234,1513456,1711,1409024,3348,104432,3276,-555555555,null,*****,2726,null,null,2326,null,null,2461,null,null,1169,null,null,1756,null,null,4158,null,null,3787,null,null,2726,null,null,2251,null,null,2475,null,null,1234,null,null,1711,null,null,3348,null,null,3276,null,null,40
4093465,-555555555,2026038,3925,444106,3044,434695,3283,9411,1760,1581932,3144,1399772,6564,182160,5907,2067427,3925,424140,2868,413510,3487,10630,2133,1643287,2650,1451271,7272,192016,6818,-555555555,null,*****,3925,null,null,3044,null,null,3283,null,null,1760,null,null,3144,null,null,6564,null,null,5907,null,null,3925,null,null,2868,null,null,3487,null,null,2133,null,null,2650,null,null,7272,null,null,6818,null,null,41
12784227,-555555555,6262870,4620,1370141,3581,1335383,5503,34758,3880,4892729,3168,4502983,9810,389746,9988,6521357,4620,1304704,3633,1268684,5252,36020,4090,5216653,2653,4806264,12001,410389,11540,-555555555,null,*****,4620,null,null,3581,null,null,5503,null,null,3880,null,null,3168,null,null,9810,null,null,9988,null,null,4620,null,null,3633,null,null,5252,null,null,4090,null,null,2653,null,null,12001,null,null,11540,null,null,42
1056426,-555555555,511358,1550,106510,1352,101716,1748,4794,1535,404848,1078,336550,4061,68298,3918,545068,1550,102130,1284,97359,1758,4771,1435,442938,923,372321,3991,70617,3899,-555555555,null,*****,1550,null,null,1352,null,null,1748,null,null,1535,null,null,1078,null,null,4061,null,null,3918,null,null,1550,null,null,1284,null,null,1758,null,null,1435,null,null,923,null,null,3991,null,null,3899,null,null,44
4961119,-555555555,2405343,4669,561618,4145,553788,4656,7830,2147,1843725,2316,1733450,4904,110275,4578,2555776,4669,538346,4336,528811,4702,9535,2188,2017430,2037,1907106,5230,110324,5289,-555555555,null,*****,4669,null,null,4145,null,null,4656,null,null,2147,null,null,2316,null,null,4904,null,null,4578,null,null,4669,null,null,4336,null,null,4702,null,null,2188,null,null,2037,null,null,5230,null,null,5289,null,null,45
865454,-555555555,435668,1995,110924,1545,108481,1588,2443,800,324744,1744,311196,1940,13548,1630,429786,1995,102977,1677,100392,1893,2585,1153,326809,1710,314459,1798,12350,1398,-555555555,null,*****,1995,null,null,1545,null,null,1588,null,null,800,null,null,1744,null,null,1940,null,null,1630,null,null,1995,null,null,1677,null,null,1893,null,null,1153,null,null,1710,null,null,1798,null,null,1398,null,null,46
6651194,-555555555,3247058,5229,773701,4605,757665,5510,16036,2919,2473357,3470,2327112,7126,146245,6039,3404136,5229,729551,4664,715119,4743,14432,2300,2674585,2952,2531277,5993,143308,5828,-555555555,null,*****,5229,null,null,4605,null,null,5510,null,null,2919,null,null,3470,null,null,7126,null,null,6039,null,null,5229,null,null,4664,null,null,4743,null,null,2300,null,null,2952,null,null,5993,null,null,5828,null,null,47
27862596,-555555555,13830953,9002,3723601,8129,3571332,11242,152269,7938,10107352,5194,7882356,21897,2224996,21863,14031643,9002,3568093,8022,3415156,9716,152937,8164,10463550,5062,8263832,23717,2199718,22389,-555555555,null,*****,9002,null,null,8129,null,null,11242,null,null,7938,null,null,5194,null,null,21897,null,null,21863,null,null,9002,null,null,8022,null,null,9716,null,null,8164,null,null,5062,null,null,23717,null,null,22389,null,null,48
3051217,-555555555,1538145,2539,474326,1983,466172,2455,8154,1552,1063819,2208,946967,5184,116852,5314,1513072,2539,447521,1795,439409,2407,8112,1550,1065551,2013,946336,5278,119215,5076,-555555555,null,*****,2539,null,null,1983,null,null,2455,null,null,1552,null,null,2208,null,null,5184,null,null,5314,null,null,2539,null,null,1795,null,null,2407,null,null,1550,null,null,2013,null,null,5278,null,null,5076,null,null,49
624594,-555555555,307874,1372,61100,850,60573,869,527,351,246774,1360,235602,1644,11172,1049,316720,1372,57584,988,56034,1193,1550,744,259136,1237,244162,1767,14974,1480,-555555555,null,*****,1372,null,null,850,null,null,869,null,null,351,null,null,1360,null,null,1644,null,null,1049,null,null,1372,null,null,988,null,null,1193,null,null,744,null,null,1237,null,null,1767,null,null,1480,null,null,50
8411808,-555555555,4135485,5825,954820,4877,920154,6404,34666,3641,3180665,3680,2717573,11113,463092,10463,4276323,5825,912740,5400,879526,5683,33214,3324,3363583,3284,2863386,8567,500197,8337,-555555555,null,*****,5825,null,null,4877,null,null,6404,null,null,3641,null,null,3680,null,null,11113,null,null,10463,null,null,5825,null,null,5400,null,null,5683,null,null,3324,null,null,3284,null,null,8567,null,null,8337,null,null,51
7288000,-555555555,3639726,3669,833136,3272,799755,4700,33381,3864,2806590,2405,2354290,11911,452300,11462,3648274,3669,795925,3161,761531,5082,34394,4025,2852349,2311,2352030,10138,500319,9665,-555555555,null,*****,3669,null,null,3272,null,null,4700,null,null,3864,null,null,2405,null,null,11911,null,null,11462,null,null,3669,null,null,3161,null,null,5082,null,null,4025,null,null,2311,null,null,10138,null,null,9665,null,null,53
1831102,-555555555,900913,3026,190996,2431,190223,2414,773,391,709917,1988,695772,2717,14145,2246,930189,3026,185887,2547,184646,2464,1241,620,744302,1521,728691,2124,15611,1836,-555555555,null,*****,3026,null,null,2431,null,null,2414,null,null,391,null,null,1988,null,null,2717,null,null,2246,null,null,3026,null,null,2547,null,null,2464,null,null,620,null,null,1521,null,null,2124,null,null,1836,null,null,54
5778709,-555555555,2872921,3718,657015,3057,645724,3290,11291,1981,2215906,2592,2080806,5218,135100,5014,2905788,3718,627976,2884,615605,3142,12371,2006,2277812,2145,2148030,4928,129782,4458,-555555555,null,*****,3718,null,null,3057,null,null,3290,null,null,1981,null,null,2592,null,null,5218,null,null,5014,null,null,3718,null,null,2884,null,null,3142,null,null,2006,null,null,2145,null,null,4928,null,null,4458,null,null,55
585501,-555555555,298205,2006,72067,1893,71390,1817,677,689,226138,1675,218040,2211,8098,1572,287296,2006,68793,1783,67895,1899,898,726,218503,1360,209320,1800,9183,1520,-555555555,null,*****,2006,null,null,1893,null,null,1817,null,null,689,null,null,1675,null,null,2211,null,null,1572,null,null,2006,null,null,1783,null,null,1899,null,null,726,null,null,1360,null,null,1800,null,null,1520,null,null,56
3411307,-555555555,1625567,3242,358683,3245,357396,3208,1287,522,1266884,-555555555,1228015,3414,38869,3414,1785740,3242,337193,3243,335431,3300,1762,703,1448547,-555555555,1399072,3628,49475,3629,-555555555,null,*****,3242,null,null,3245,null,null,3208,null,null,522,null,null,-555555555,null,*****,3414,null,null,3414,null,null,3242,null,null,3243,null,null,3300,null,null,703,null,null,-555555555,null,*****,3628,null,null,3629,null,null,72
4863300,-555555555,2356052,5269,565239,4837,558369,4778,6870,1404,1790813,3203,1717156,4596,73657,3615,2507248,5269,534278,4993,526501,4688,7777,1776,1972970,3009,1897645,4581,75325,3626,-555555555,null,*****,5269,null,null,4837,null,null,4778,null,null,1404,null,null,3203,null,null,4596,null,null,3615,null,null,5269,null,null,4993,null,null,4688,null,null,1776,null,null,3009,null,null,4581,null,null,3626,null,null,01
741894,-555555555,390573,2254,99275,1549,96946,1645,2329,735,291298,1697,266011,2244,25287,2364,351321,2254,88021,1486,85667,1754,2354,941,263300,1698,235906,2804,27394,2120,-555555555,null,*****,2254,null,null,1549,null,null,1645,null,null,735,null,null,1697,null,null,2244,null,null,2364,null,null,2254,null,null,1486,null,null,1754,null,null,941,null,null,1698,null,null,2804,null,null,2120,null,null,02
6931071,-555555555,3444228,2680,832803,2293,806713,4179,26090,3331,2611425,1713,2182455,9795,428970,9670,3486843,2680,798619,2346,773994,4010,24625,2988,2688224,1260,2233026,10073,455198,10083,-555555555,null,*****,2680,null,null,2293,null,null,4179,null,null,3331,null,null,1713,null,null,9795,null,null,9670,null,null,2680,null,null,2346,null,null,4010,null,null,2988,null,null,1260,null,null,10073,null,null,10083,null,null,04
2988248,-555555555,1468782,4455,364178,4199,360224,4305,3954,1102,1104604,2400,1040090,3776,64514,3567,1519466,4455,343182,4217,337632,4198,5550,1340,1176284,2462,1111710,3841,64574,3492,-555555555,null,*****,4455,null,null,4199,null,null,4305,null,null,1102,null,null,2400,null,null,3776,null,null,3567,null,null,4455,null,null,4217,null,null,4198,null,null,1340,null,null,2462,null,null,3841,null,null,3492,null,null,05
39250017,-555555555,19491231,4158,4642945,3992,4403434,8546,239511,7657,14848286,3664,9931789,25823,4916497,25493,19758786,4158,4450304,3582,4234565,9124,215739,8825,15308482,3131,10002566,28330,5305916,28549,-555555555,null,*****,4158,null,null,3992,null,null,8546,null,null,7657,null,null,3664,null,null,25823,null,null,25493,null,null,4158,null,null,3582,null,null,9124,null,null,8825,null,null,3131,null,null,28330,null,null,28549,null,null,06
5540545,-555555555,2790701,3484,649908,3195,631272,4072,18636,2669,2140793,2389,1896156,7768,244637,7572,2749844,3484,610604,3001,588882,3852,21722,3032,2139240,2107,1879502,6832,259738,6879,-555555555,null,*****,3484,null,null,3195,null,null,4072,null,null,2669,null,null,2389,null,null,7768,null,null,7572,null,null,3484,null,null,3001,null,null,3852,null,null,3032,null,null,2107,null,null,6832,null,null,6879,null,null,08
3576452,-555555555,1745153,1844,384763,1756,369737,2605,15026,2327,1360390,1478,1133080,7001,227310,6938,1831299,1844,367399,1609,351407,2712,15992,2487,1463900,1409,1208178,6731,255722,6727,-555555555,null,*****,1844,null,null,1756,null,null,2605,null,null,2327,null,null,1478,null,null,7001,null,null,6938,null,null,1844,null,null,1609,null,null,2712,null,null,2487,null,null,1409,null,null,6731,null,null,6727,null,null,09
952065,-555555555,460232,1173,103550,979,101633,1265,1917,645,356682,649,313937,3218,42745,3112,491833,1173,100687,906,98314,1182,2373,797,391146,619,348790,2823,42356,2822,-555555555,null,*****,1173,null,null,979,null,null,1265,null,null,645,null,null,649,null,null,3218,null,null,3112,null,null,1173,null,null,906,null,null,1182,null,null,797,null,null,619,null,null,2823,null,null,2822,null,null,10
681170,-555555555,323591,455,60863,328,57621,1187,3242,1173,262728,428,221811,2494,40917,2448,357579,455,59919,214,58252,725,1667,672,297660,405,252855,2964,44805,2881,-555555555,null,*****,455,null,null,328,null,null,1187,null,null,1173,null,null,428,null,null,2494,null,null,2448,null,null,455,null,null,214,null,null,725,null,null,672,null,null,405,null,null,2964,null,null,2881,null,null,11
