C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,C17022_001M,C17022_001EA,C17022_001MA,C17022_002M,C17022_002EA,C17022_002MA,C17022_003M,C17022_003EA,C17022_003MA,C17022_004M,C17022_004EA,C17022_004MA,C17022_005M,C17022_005EA,C17022_005MA,C17022_006M,C17022_006EA,C17022_006MA,C17022_007M,C17022_007EA,C17022_007MA,C17022_008M,C17022_008EA,C17022_008MA,C17022_009M,C17022_009EA,C17022_009MA,C17022_010M,C17022_010EA,C17022_010MA,C17022_011M,C17022_011EA,C17022_011MA,C17022_012M,C17022_012EA,C17022_012MA,C17022_013M,C17022_013EA,C17022_013MA,C17022_014M,C17022_014EA,C17022_014MA,C17022_015M,C17022_015EA,C17022_015MA,C17022_016M,C17022_016EA,C17022_016MA,C17022_017M,C17022_017EA,C17022_017MA,C17022_018M,C17022_018EA,C17022_018MA,C17022_019M,C17022_019EA,C17022_019MA,C17022_020M,C17022_020EA,C17022_020MA,C17022_021M,C17022_021EA,C17022_021MA,state
4864461,24241,765932,14267,347065,10171,418867,10655,76865,4663,342002,9731,172242,7728,96593,5306,75649,5227,17285,2643,58364,4386,312977,9867,179430,6754,133547,7155,34769,3763,98778,6262,3613310,24380,2890706,23223,722604,12710,235954,7658,486650,9936,24241,null,null,14267,null,null,10171,null,null,10655,null,null,4663,null,null,9731,null,null,7728,null,null,5306,null,null,5227,null,null,2643,null,null,4386,null,null,9867,null,null,6754,null,null,7155,null,null,3763,null,null,6262,null,null,24380,null,null,23223,null,null,12710,null,null,7658,null,null,9936,null,null,12
2479003,18252,418670,10800,156669,6806,262001,9594,44420,4436,217581,8179,83970,4495,43509,3712,40461,3264,9831,1898,30630,2701,148272,6575,84107,4796,64165,4308,15729,2192,48436,4202,1828091,17770,1463811,17521,364280,10568,104982,5687,259298,8756,18252,null,null,10800,null,null,6806,null,null,9594,null,null,4436,null,null,8179,null,null,4495,null,null,3712,null,null,3264,null,null,1898,null,null,2701,null,null,6575,null,null,4796,null,null,4308,null,null,2192,null,null,4202,null,null,17770,null,null,17521,null,null,10568,null,null,5687,null,null,8756,null,null,13
315505,5105,29350,2697,14649,1879,14701,1951,3829,902,10872,1740,6938,1427,3891,1053,3047,806,838,568,2209,677,14461,1981,8558,1461,5903,1170,2482,792,3421,888,264756,5084,209138,4301,55618,3779,18868,2192,36750,3187,5105,null,null,2697,null,null,1879,null,null,1951,null,null,902,null,null,1740,null,null,1427,null,null,1053,null,null,806,null,null,568,null,null,677,null,null,1981,null,null,1461,null,null,1170,null,null,792,null,null,888,null,null,5084,null,null,4301,null,null,3779,null,null,2192,null,null,3187,null,null,15
411617,7286,61123,4237,31292,3071,29831,3095,6478,1528,23353,2732,12018,1873,7274,1336,4744,1375,1525,690,3219,1114,25749,2259,18927,1784,6822,1560,3200,1285,3622,812,312727,7657,271413,7347,41314,3023,16191,2098,25123,2402,7286,null,null,4237,null,null,3071,null,null,3095,null,null,1528,null,null,2732,null,null,1873,null,null,1336,null,null,1375,null,null,690,null,null,1114,null,null,2259,null,null,1784,null,null,1560,null,null,1285,null,null,812,null,null,7657,null,null,7347,null,null,3023,null,null,2098,null,null,2402,null,null,16
3100613,17145,420359,10377,161688,6233,258671,7926,43319,3339,215352,7216,82813,3394,45296,2627,37517,2793,8583,1475,28934,2572,160951,6283,88200,4071,72751,4148,17641,2382,55110,3268,2436490,16376,1971602,15949,464888,11696,154615,7570,310273,8411,17145,null,null,10377,null,null,6233,null,null,7926,null,null,3339,null,null,7216,null,null,3394,null,null,2627,null,null,2793,null,null,1475,null,null,2572,null,null,6283,null,null,4071,null,null,4148,null,null,2382,null,null,3268,null,null,16376,null,null,15949,null,null,11696,null,null,7570,null,null,8411,null,null,17
1645758,11176,224600,6610,86713,3969,137887,6102,24291,2812,113596,5877,51745,4336,26410,2547,25335,3137,5792,1343,19543,2672,96871,5013,55002,3333,41869,3618,12846,2225,29023,2893,1272542,11263,1057130,10935,215412,7136,78438,3734,136974,5848,11176,null,null,6610,null,null,3969,null,null,6102,null,null,2812,null,null,5877,null,null,4336,null,null,2547,null,null,3137,null,null,1343,null,null,2672,null,null,5013,null,null,3333,null,null,3618,null,null,2225,null,null,2893,null,null,11263,null,null,10935,null,null,7136,null,null,3734,null,null,5848,null,null,18
795043,8419,87547,3646,35060,2922,52487,3181,10050,1513,42437,2757,17741,1640,9833,1176,7908,1219,1952,644,5956,1023,39243,2998,24543,2432,14700,1750,4109,755,10591,1565,650512,8249,561557,7452,88955,3919,34156,2727,54799,3133,8419,null,null,3646,null,null,2922,null,null,3181,null,null,1513,null,null,2757,null,null,1640,null,null,1176,null,null,1219,null,null,644,null,null,1023,null,null,2998,null,null,2432,null,null,1750,null,null,755,null,null,1565,null,null,8249,null,null,7452,null,null,3919,null,null,2727,null,null,3133,null,null,19
716005,8245,86805,4014,36306,2420,50499,3642,10159,1811,40340,2966,21489,2037,12551,1691,8938,1413,2160,671,6778,1394,40552,3213,24832,2271,15720,2194,4575,1026,11145,1859,567159,7304,482281,7350,84878,4459,32566,2813,52312,3383,8245,null,null,4014,null,null,2420,null,null,3642,null,null,1811,null,null,2966,null,null,2037,null,null,1691,null,null,1413,null,null,671,null,null,1394,null,null,3213,null,null,2271,null,null,2194,null,null,1026,null,null,1859,null,null,7304,null,null,7350,null,null,4459,null,null,2813,null,null,3383,null,null,20
1121404,10897,213023,7633,84894,4573,128129,5658,24720,2389,103409,4931,41196,3196,25570,2528,15626,2092,4088,1114,11538,1809,68442,4478,41311,3164,27131,2749,6850,1597,20281,2436,798743,11733,660294,11169,138449,5384,47771,3349,90678,4799,10897,null,null,7633,null,null,4573,null,null,5658,null,null,2389,null,null,4931,null,null,3196,null,null,2528,null,null,2092,null,null,1114,null,null,1809,null,null,4478,null,null,3164,null,null,2749,null,null,1597,null,null,2436,null,null,11733,null,null,11169,null,null,5384,null,null,3349,null,null,4799,null,null,21
1097712,12285,233788,8903,74261,4807,159527,7176,24765,3080,134762,6536,34342,3230,17950,2109,16392,2246,2627,1054,13765,1836,68564,4266,36123,3117,32441,3308,8072,1598,24369,2864,761018,11593,607124,10125,153894,7478,51133,4006,102761,5690,12285,null,null,8903,null,null,4807,null,null,7176,null,null,3080,null,null,6536,null,null,3230,null,null,2109,null,null,2246,null,null,1054,null,null,1836,null,null,4266,null,null,3117,null,null,3308,null,null,1598,null,null,2864,null,null,11593,null,null,10125,null,null,7478,null,null,4006,null,null,5690,null,null,22
