C17001_001E,C17001_001M,C17001_002E,C17001_002M,C17001_003E,C17001_003M,C17001_004E,C17001_004M,C17001_005E,C17001_005M,C17001_006E,C17001_006M,C17001_007E,C17001_007M,C17001_008E,C17001_008M,C17001_009E,C17001_009M,C17001_010E,C17001_010M,C17001_011E,C17001_011M,C17001_012E,C17001_012M,C17001_013E,C17001_013M,C17001_014E,C17001_014M,C17001_015E,C17001_015M,C17001_016E,C17001_016M,C17001_017E,C17001_017M,C17001_018E,C17001_018M,C17001_019E,C17001_019M,C17001_001M,C17001_001EA,C17001_001MA,C17001_002M,C17001_002EA,C17001_002MA,C17001_003M,C17001_003EA,C17001_003MA,C17001_004M,C17001_004EA,C17001_004MA,C17001_005M,C17001_005EA,C17001_005MA,C17001_006M,C17001_006EA,C17001_006MA,C17001_007M,C17001_007EA,C17001_007MA,C17001_008M,C17001_008EA,C17001_008MA,C17001_009M,C17001_009EA,C17001_009MA,C17001_010M,C17001_010EA,C17001_010MA,C17001_011M,C17001_011EA,C17001_011MA,C17001_012M,C17001_012EA,C17001_012MA,C17001_013M,C17001_013EA,C17001_013MA,C17001_014M,C17001_014EA,C17001_014MA,C17001_015M,C17001_015EA,C17001_015MA,C17001_016M,C17001_016EA,C17001_016MA,C17001_017M,C17001_017EA,C17001_017MA,C17001_018M,C17001_018EA,C17001_018MA,C17001_019M,C17001_019EA,C17001_019MA,state
5396363,2285,533276,15913,241562,8805,80615,5367,140793,5648,20154,1793,291714,9464,80011,4987,173976,6693,37727,2154,4863087,15643,2442332,8372,567596,5588,1531223,6143,343513,2398,2420755,10273,538496,5396,1483202,7364,399057,2669,2285,null,null,15913,null,null,8805,null,null,5367,null,null,5648,null,null,1793,null,null,9464,null,null,4987,null,null,6693,null,null,2154,null,null,15643,null,null,8372,null,null,5588,null,null,6143,null,null,2398,null,null,10273,null,null,5396,null,null,7364,null,null,2669,null,null,27
2892894,2014,602768,21320,257714,10928,108087,6456,131668,7214,17959,1912,345054,14353,103379,6896,206029,8381,35646,2251,2290126,21685,1123324,10951,251615,7282,699315,7160,172394,2398,1166802,14626,248514,7406,707787,8924,210501,2264,2014,null,null,21320,null,null,10928,null,null,6456,null,null,7214,null,null,1912,null,null,14353,null,null,6896,null,null,8381,null,null,2251,null,null,21685,null,null,10951,null,null,7282,null,null,7160,null,null,2398,null,null,14626,null,null,7406,null,null,8924,null,null,2264,null,null,28
5911040,3431,826954,22623,371592,12323,135308,7226,209922,7519,26362,2490,455362,13766,126045,7474,278428,8778,50889,2822,5084086,23216,2521013,12995,566022,8068,1565024,8248,389967,3009,2563073,14749,534489,7947,1558248,9582,470336,3505,3431,null,null,22623,null,null,12323,null,null,7226,null,null,7519,null,null,2490,null,null,13766,null,null,7474,null,null,8778,null,null,2822,null,null,23216,null,null,12995,null,null,8068,null,null,8248,null,null,3009,null,null,14749,null,null,7947,null,null,9582,null,null,3505,null,null,29
1018105,1144,135638,7800,65978,4411,19122,2713,40525,3131,6331,1071,69660,4640,14696,1941,45300,3443,9664,1157,882467,7756,446944,5144,98082,3234,268728,3758,80134,1207,435523,5146,92260,2462,259946,3806,83317,1401,1144,null,null,7800,null,null,4411,null,null,2713,null,null,3131,null,null,1071,null,null,4640,null,null,1941,null,null,3443,null,null,1157,null,null,7756,null,null,5144,null,null,3234,null,null,3758,null,null,1207,null,null,5146,null,null,2462,null,null,3806,null,null,1401,null,null,30
1851069,1911,211453,10293,94539,5500,32973,3624,54425,3594,7141,1180,116914,6529,32874,3690,69779,3940,14261,1205,1639616,10559,825614,6140,203384,3970,506372,3793,115858,1739,814002,7148,194632,3946,483456,4228,135914,1612,1911,null,null,10293,null,null,5500,null,null,3624,null,null,3594,null,null,1180,null,null,6529,null,null,3690,null,null,3940,null,null,1205,null,null,10559,null,null,6140,null,null,3970,null,null,3793,null,null,1739,null,null,7148,null,null,3946,null,null,4228,null,null,1612,null,null,31
2896888,3250,399420,18626,182898,9380,65784,5205,101326,6172,15788,1855,216522,11559,61090,5520,133082,7232,22350,2121,2497468,18389,1259590,9398,273026,5461,796356,6451,190208,2078,1237878,11536,265264,5638,763441,7165,209173,2205,3250,null,null,18626,null,null,9380,null,null,5205,null,null,6172,null,null,1855,null,null,11559,null,null,5520,null,null,7232,null,null,2121,null,null,18389,null,null,9398,null,null,5461,null,null,6451,null,null,2078,null,null,11536,null,null,5638,null,null,7165,null,null,2205,null,null,32
1292255,1106,94289,7685,41869,4301,10826,2084,27434,3053,3609,904,52420,4566,9315,1799,36711,3391,6394,1321,1197966,7678,601707,4863,121988,2027,382522,3981,97197,1114,596259,4920,113180,2327,372321,3811,110758,1665,1106,null,null,7685,null,null,4301,null,null,2084,null,null,3053,null,null,904,null,null,4566,null,null,1799,null,null,3391,null,null,1321,null,null,7678,null,null,4863,null,null,2027,null,null,3981,null,null,1114,null,null,4920,null,null,2327,null,null,3811,null,null,1665,null,null,33
8769487,3021,915913,28791,400523,15401,142577,8836,219825,9118,38121,3119,515390,16418,142902,8885,299480,8735,73008,3545,7853574,29337,3864892,16084,858689,9150,2471379,9493,534824,3190,3988682,16409,817092,8982,2485029,8529,686561,3858,3021,null,null,28791,null,null,15401,null,null,8836,null,null,9118,null,null,3119,null,null,16418,null,null,8885,null,null,8735,null,null,3545,null,null,29337,null,null,16084,null,null,9150,null,null,9493,null,null,3190,null,null,16409,null,null,8982,null,null,8529,null,null,3858,null,null,34
2039449,1699,404463,15353,182798,8366,72844,5448,94699,5113,15255,1802,221665,9285,72440,5220,125869,5602,23356,2260,1634986,15489,818745,8595,173128,5290,507242,5116,138375,2197,816241,10211,163926,5339,492646,6193,159669,2442,1699,null,null,15353,null,null,8366,null,null,5448,null,null,5113,null,null,1802,null,null,9285,null,null,5220,null,null,5602,null,null,2260,null,null,15489,null,null,8595,null,null,5290,null,null,5116,null,null,2197,null,null,10211,null,null,5339,null,null,6193,null,null,2442,null,null,35
19230198,5205,2832824,38578,1237361,20670,426741,12918,695472,13969,115148,4443,1595463,23945,420547,10961,955075,17229,219841,6958,16397374,39162,8066108,21186,1667715,12957,5252535,14093,1145858,4721,8331266,25950,1585322,11752,5291242,17959,1454702,7983,5205,null,null,38578,null,null,20670,null,null,12918,null,null,13969,null,null,4443,null,null,23945,null,null,10961,null,null,17229,null,null,6958,null,null,39162,null,null,21186,null,null,12957,null,null,14093,null,null,4721,null,null,25950,null,null,11752,null,null,17959,null,null,7983,null,null,36
9886033,3818,1521880,32197,673956,17445,249074,10045,374225,12653,50657,3464,847924,19527,240479,10737,515335,11594,92110,4360,8364153,32628,4107250,18688,909060,10973,2577420,12952,620770,4400,4256903,22025,860639,11754,2633148,11782,763116,4792,3818,null,null,32197,null,null,17445,null,null,10045,null,null,12653,null,null,3464,null,null,19527,null,null,10737,null,null,11594,null,null,4360,null,null,32628,null,null,18688,null,null,10973,null,null,12952,null,null,4400,null,null,22025,null,null,11754,null,null,11782,null,null,4792,null,null,37
731759,1407,78464,6184,40145,3540,12363,1809,24969,2879,2813,710,38319,3658,8847,1448,24043,2630,5429,1002,653295,6249,336627,4233,77433,2215,214299,3029,44895,838,316668,4006,71812,1926,194093,2878,50763,1334,1407,null,null,6184,null,null,3540,null,null,1809,null,null,2879,null,null,710,null,null,3658,null,null,1448,null,null,2630,null,null,1002,null,null,6249,null,null,4233,null,null,2215,null,null,3029,null,null,838,null,null,4006,null,null,1926,null,null,2878,null,null,1334,null,null,38
11287401,5000,1645382,32693,729976,16938,266503,9446,414533,10673,48940,3277,915406,20237,258157,10567,559105,13464,98144,4535,9642019,32337,4782504,16226,1040098,10499,2990653,10619,751753,3946,4859515,20682,993374,11083,2949433,13600,916708,5460,5000,null,null,32693,null,null,16938,null,null,9446,null,null,10673,null,null,3277,null,null,20237,null,null,10567,null,null,13464,null,null,4535,null,null,32337,null,null,16226,null,null,10499,null,null,10619,null,null,3946,null,null,20682,null,null,11083,null,null,13600,null,null,5460,null,null,39
3809431,1956,620377,15205,280342,8996,109349,5446,153635,5661,17358,1513,340035,8517,107364,4671,201224,5114,31447,1798,3189054,15386,1592161,9575,377318,6026,979239,5922,235604,2282,1596893,9380,351230,4871,960901,6139,284762,2414,1956,null,null,15205,null,null,8996,null,null,5446,null,null,5661,null,null,1513,null,null,8517,null,null,4671,null,null,5114,null,null,1798,null,null,15386,null,null,9575,null,null,6026,null,null,5922,null,null,2282,null,null,9380,null,null,4871,null,null,6139,null,null,2414,null,null,40
4016520,2426,536146,18071,240288,10859,71622,6080,149934,7409,18732,2146,295858,9959,72739,5422,190955,6960,32164,2602,3480374,18038,1741216,11675,363938,6866,1085708,7963,291570,3149,1739158,10131,343164,6105,1059752,7209,336242,3219,2426,null,null,18071,null,null,10859,null,null,6080,null,null,7409,null,null,2146,null,null,9959,null,null,5422,null,null,6960,null,null,2602,null,null,18038,null,null,11675,null,null,6866,null,null,7963,null,null,3149,null,null,10131,null,null,6105,null,null,7209,null,null,3219,null,null,41
12368256,3787,1592045,30765,703375,15755,245139,9301,402469,10955,55767,3332,888670,20068,240890,9837,535667,11848,112113,5079,10776211,31313,5330770,16870,1097677,9898,3351025,11841,882068,4392,5445441,20559,1041120,10851,3313978,12128,1090343,5147,3787,null,null,30765,null,null,15755,null,null,9301,null,null,10955,null,null,3332,null,null,20068,null,null,9837,null,null,11848,null,null,5079,null,null,31313,null,null,16870,null,null,9898,null,null,11841,null,null,4392,null,null,20559,null,null,10851,null,null,12128,null,null,5147,null,null,42
1015892,798,129932,9143,58976,5084,19228,2663,34647,3663,5101,1224,70956,5969,15878,2840,44995,4231,10083,1834,885960,9192,433817,5302,86142,3077,280000,3640,67675,1439,452143,6373,85314,2934,283173,4409,83656,2083,798,null,null,9143,null,null,5084,null,null,2663,null,null,3663,null,null,1224,null,null,5969,null,null,2840,null,null,4231,null,null,1834,null,null,9192,null,null,5302,null,null,3077,null,null,3640,null,null,1439,null,null,6373,null,null,2934,null,null,4409,null,null,2083,null,null,44
4820419,2587,735960,23271,321692,10981,128376,6952,167638,7336,25678,2128,414268,16124,120219,7992,249589,10120,44460,2444,4084459,23449,1998197,12958,424016,7755,1239110,8703,335071,2822,2086262,15621,410430,7948,1268743,10064,407089,2841,2587,null,null,23271,null,null,10981,null,null,6952,null,null,7336,null,null,2128,null,null,16124,null,null,7992,null,null,10120,null,null,2444,null,null,23449,null,null,12958,null,null,7755,null,null,8703,null,null,2822,null,null,15621,null,null,7948,null,null,10064,null,null,2841,null,null,45
837292,989,110962,6706,48953,3741,18205,2156,26648,2359,4100,1121,62009,4193,17255,2233,34534,2799,10220,1590,726330,6712,371278,4168,90271,2440,225489,2910,55518,1206,355052,4172,84689,2269,209327,3037,61036,1532,989,null,null,6706,null,null,3741,null,null,2156,null,null,2359,null,null,1121,null,null,4193,null,null,2233,null,null,2799,null,null,1590,null,null,6712,null,null,4168,null,null,2440,null,null,2910,null,null,1206,null,null,4172,null,null,2269,null,null,3037,null,null,1532,null,null,46
6489032,3408,1023177,25829,453858,13138,172509,7694,250828,8993,30521,2711,569319,16753,161729,8674,347524,9908,60066,3238,5465855,25953,2700181,13475,588351,8675,1691298,9114,420532,3217,2765674,17745,554176,8637,1706190,10888,505308,3777,3408,null,null,25829,null,null,13138,null,null,7694,null,null,8993,null,null,2711,null,null,16753,null,null,8674,null,null,9908,null,null,3238,null,null,25953,null,null,13475,null,null,8675,null,null,9114,null,null,3217,null,null,17745,null,null,8637,null,null,10888,null,null,3777,null,null,47
27236443,6495,4261337,60018,1909827,33841,830066,20034,955339,21013,124422,5095,2351510,35825,788960,18349,1345529,24333,217021,7664,22975106,60204,11500269,34645,2850386,20562,7321231,21095,1328652,6096,11474837,37389,2742485,19206,7142340,24621,1590012,8403,6495,null,null,60018,null,null,33841,null,null,20034,null,null,21013,null,null,5095,null,null,35825,null,null,18349,null,null,24333,null,null,7664,null,null,60204,null,null,34645,null,null,20562,null,null,21095,null,null,6096,null,null,37389,null,null,19206,null,null,24621,null,null,8403,null,null,48
3004148,2144,306902,15189,139903,8668,52677,5038,80664,5938,6562,1051,166999,8718,48124,4722,104344,6316,14531,1741,2697246,15464,1369059,8741,415389,5109,814988,6237,138682,1568,1328187,9282,393829,5064,778173,6581,156185,1883,2144,null,null,15189,null,null,8668,null,null,5038,null,null,5938,null,null,1051,null,null,8718,null,null,4722,null,null,6316,null,null,1741,null,null,15464,null,null,8741,null,null,5109,null,null,6237,null,null,1568,null,null,9282,null,null,5064,null,null,6581,null,null,1883,null,null,49
600077,990,71329,5685,33218,3345,9147,2160,20966,2312,3105,699,38111,3395,8020,1518,23559,2428,6532,1095,528748,5861,262156,3526,50747,2176,163718,2690,47691,802,266592,3893,48203,1846,164908,2726,53481,1279,990,null,null,5685,null,null,3345,null,null,2160,null,null,2312,null,null,699,null,null,3395,null,null,1518,null,null,2428,null,null,1095,null,null,5861,null,null,3526,null,null,2176,null,null,2690,null,null,802,null,null,3893,null,null,1846,null,null,2726,null,null,1279,null,null,50
8158241,3830,896440,28235,394203,14956,132141,7662,227056,8507,35006,2802,502237,17097,129676,8051,313856,10958,58705,3253,7261801,28216,3584754,15442,807608,9190,2279812,9575,497334,3890,3677047,17804,766347,8775,2301029,12252,609671,3774,3830,null,null,28235,null,null,14956,null,null,7662,null,null,8507,null,null,2802,null,null,17097,null,null,8051,null,null,10958,null,null,3253,null,null,28216,null,null,15442,null,null,9190,null,null,9575,null,null,3890,null,null,17804,null,null,8775,null,null,12252,null,null,3774,null,null,51
7156306,2413,805691,22400,367685,12274,111804,5976,227790,8509,28091,2717,438006,14890,107864,7623,277326,8820,52816,3251,6350615,22601,3191945,12145,708614,6765,2028272,8683,455059,3045,3158670,14994,675908,7833,1959587,9427,523175,3837,2413,null,null,22400,null,null,12274,null,null,5976,null,null,8509,null,null,2717,null,null,14890,null,null,7623,null,null,8820,null,null,3251,null,null,22601,null,null,12145,null,null,6765,null,null,8683,null,null,3045,null,null,14994,null,null,7833,null,null,9427,null,null,3837,null,null,53
1779919,1541,319063,13661,143200,6827,44481,3914,86931,4739,11788,1723,175863,9040,43870,3726,111898,5714,20095,2390,1460856,13635,727967,7110,141901,4434,445053,4394,141013,1951,732889,9324,138430,4023,432017,6062,162442,2660,1541,null,null,13661,null,null,6827,null,null,3914,null,null,4739,null,null,1723,null,null,9040,null,null,3726,null,null,5714,null,null,2390,null,null,13635,null,null,7110,null,null,4434,null,null,4394,null,null,1951,null,null,9324,null,null,4023,null,null,6062,null,null,2660,null,null,54
5628565,2951,661565,19715,297596,10084,98548,5984,173657,6709,25391,2146,363969,12731,99932,6339,220962,7997,43075,2112,4967000,20138,2490279,10282,544765,6560,1561214,6787,384300,2483,2476721,13535,517298,6845,1511565,8729,447858,2857,2951,null,null,19715,null,null,10084,null,null,5984,null,null,6709,null,null,2146,null,null,12731,null,null,6339,null,null,7997,null,null,2112,null,null,20138,null,null,10282,null,null,6560,null,null,6787,null,null,2483,null,null,13535,null,null,6845,null,null,8729,null,null,2857,null,null,55
571169,936,64663,5547,30401,3397,8092,1728,20196,2642,2113,719,34262,3296,7275,1592,21859,2373,5128,1083,506506,5836,259730,4343,62620,2570,158762,2843,38348,777,246776,3863,60313,2185,146917,2386,39546,1278,936,null,null,5547,null,null,3397,null,null,1728,null,null,2642,null,null,719,null,null,3296,null,null,1592,null,null,2373,null,null,1083,null,null,5836,null,null,4343,null,null,2570,null,null,2843,null,null,777,null,null,3863,null,null,2185,null,null,2386,null,null,1278,null,null,56
3379483,1634,1469382,26573,668036,13921,199957,6774,370230,8715,97849,3919,801346,16146,190395,7009,465200,10244,145751,4292,1910101,26450,936779,13389,157023,6289,599434,8708,180322,3856,973322,16152,144812,7043,612959,10286,215551,4358,1634,null,null,26573,null,null,13921,null,null,6774,null,null,8715,null,null,3919,null,null,16146,null,null,7009,null,null,10244,null,null,4292,null,null,26450,null,null,13389,null,null,6289,null,null,8708,null,null,3856,null,null,16152,null,null,7043,null,null,10286,null,null,4358,null,null,72
4741329,2442,810231,23417,352460,10956,132449,7535,195751,6912,24260,2123,457771,15503,133452,7499,272256,10511,52063,3282,3931098,23274,1930760,12096,424494,8075,1199803,8063,306463,3110,2000338,15427,394306,7688,1225844,11139,380188,3771,2442,null,null,23417,null,null,10956,null,null,7535,null,null,6912,null,null,2123,null,null,15503,null,null,7499,null,null,10511,null,null,3282,null,null,23274,null,null,12096,null,null,8075,null,null,8063,null,null,3110,null,null,15427,null,null,7688,null,null,11139,null,null,3771,null,null,01
723968,1193,71566,6534,34994,3449,14096,2643,19790,1938,1108,386,36572,4105,11842,2027,22715,2702,2015,689,652402,6366,343233,3796,83707,2759,223459,2576,36067,710,309169,4286,74145,2277,199818,2822,35206,877,1193,null,null,6534,null,null,3449,null,null,2643,null,null,1938,null,null,386,null,null,4105,null,null,2027,null,null,2702,null,null,689,null,null,6366,null,null,3796,null,null,2759,null,null,2576,null,null,710,null,null,4286,null,null,2277,null,null,2822,null,null,877,null,null,02
6771098,3965,1107464,27786,516500,15453,191569,8579,282037,9167,42894,2797,590964,16798,187231,7914,342568,10887,61165,3543,5663634,27940,2818155,15747,626235,8936,1699315,9063,492605,2784,2845479,17538,597131,8162,1685572,11519,562776,3497,3965,null,null,27786,null,null,15453,null,null,8579,null,null,9167,null,null,2797,null,null,16798,null,null,7914,null,null,10887,null,null,3543,null,null,27940,null,null,15747,null,null,8936,null,null,9063,null,null,2784,null,null,17538,null,null,8162,null,null,11519,null,null,3497,null,null,04
2898630,2550,499225,17721,223750,9883,85292,5927,120861,6436,17597,2074,275475,10967,79808,5186,163690,6766,31977,2562,2399405,17652,1190745,10246,271409,6762,726180,6633,193156,2654,1208660,11370,257117,5507,722672,7090,228871,2999,2550,null,null,17721,null,null,9883,null,null,5927,null,null,6436,null,null,2074,null,null,10967,null,null,5186,null,null,6766,null,null,2562,null,null,17652,null,null,10246,null,null,6762,null,null,6633,null,null,2654,null,null,11370,null,null,5507,null,null,7090,null,null,2999,null,null,05
38513258,8112,5525524,66544,2522564,34950,910813,19351,1411736,23072,200015,6827,3002960,42568,874534,21433,1787038,26188,341388,8933,32987734,67429,16505970,35686,3662094,20778,10709749,23379,2134127,7181,16481764,42953,3514099,22102,10391221,25786,2576444,9073,8112,null,null,66544,null,null,34950,null,null,19351,null,null,23072,null,null,6827,null,null,42568,null,null,21433,null,null,26188,null,null,8933,null,null,67429,null,null,35686,null,null,20778,null,null,23379,null,null,7181,null,null,42953,null,null,22102,null,null,25786,null,null,9073,null,null,06
5420327,2295,598736,17942,273088,10464,86163,6397,164751,6699,22174,2406,325648,11551,80041,5811,212421,7377,33186,2494,4821591,18216,2438476,10725,553561,6714,1572730,6985,312185,2733,2383115,12232,522855,6807,1499914,8044,360346,2867,2295,null,null,17942,null,null,10464,null,null,6397,null,null,6699,null,null,2406,null,null,11551,null,null,5811,null,null,7377,null,null,2494,null,null,18216,null,null,10725,null,null,6714,null,null,6985,null,null,2733,null,null,12232,null,null,6807,null,null,8044,null,null,2867,null,null,08
