B19129_001E,B19129_001M,B19129_002E,B19129_002M,B19129_003E,B19129_003M,B19129_004E,B19129_004M,B19129_005E,B19129_005M,B19129_006E,B19129_006M,B19129_007E,B19129_007M,B19129_001M,B19129_001EA,B19129_001MA,B19129_002M,B19129_002EA,B19129_002MA,B19129_003M,B19129_003EA,B19129_003MA,B19129_004M,B19129_004EA,B19129_004MA,B19129_005M,B19129_005EA,B19129_005MA,B19129_006M,B19129_006EA,B19129_006MA,B19129_007M,B19129_007EA,B19129_007MA,state
412361248700,3670768337,56810532400,1388281872,115258331300,2313368193,153347515300,2783884945,35102892800,1107997660,39673589400,1258002334,12168387600,682418604,3670768337,null,null,1388281872,null,null,2313368193,null,null,2783884945,null,null,1107997660,null,null,1258002334,null,null,682418604,null,null,12
217592456300,2941997051,17205430800,756227832,59701921800,1599918821,91075358100,2338376453,19591816000,932754632,23873332700,901005604,6144597000,556118874,2941997051,null,null,756227832,null,null,1599918821,null,null,2338376453,null,null,932754632,null,null,901005604,null,null,556118874,null,null,13
34111145000,716526771,2612056600,248298858,7574654300,427277598,11936724000,545158925,3220824300,282743760,5669147900,421301034,3097738100,344179131,716526771,null,null,248298858,null,null,427277598,null,null,545158925,null,null,282743760,null,null,421301034,null,null,344179131,null,null,15
32824979500,1116276047,3086144200,227363334,9166937900,718871225,13562727900,668888159,2405824300,349975899,3692298600,345329968,911046600,203129130,1116276047,null,null,227363334,null,null,718871225,null,null,668888159,null,null,349975899,null,null,345329968,null,null,203129130,null,null,16
313092666800,2878565245,21594667400,978784210,76524613900,1368194378,133498485300,2157987356,27461759000,1212662416,42753105200,1191768049,11260036100,698191529,2878565245,null,null,978784210,null,null,1368194378,null,null,2157987356,null,null,1212662416,null,null,1191768049,null,null,698191529,null,null,17
136410780300,1633672706,10756797400,426184931,35601175800,1246991388,58495964200,1244958499,10520646500,568160655,17849232700,966845061,3186963600,349549781,1633672706,null,null,426184931,null,null,1246991388,null,null,1244958499,null,null,568160655,null,null,966845061,null,null,349549781,null,null,18
70756221700,1143470768,5393767100,378218970,15741944200,623508613,35256443000,898273563,4241829300,450939605,8973155000,487164332,1149083100,148435605,1143470768,null,null,378218970,null,null,623508613,null,null,898273563,null,null,450939605,null,null,487164332,null,null,148435605,null,null,19
63911296600,1018302714,4788793800,414315364,15691193000,660782621,29364830800,994165404,4194340800,426373197,8462615500,471887626,1409522700,227845580,1018302714,null,null,414315364,null,null,660782621,null,null,994165404,null,null,426373197,null,null,471887626,null,null,227845580,null,null,20
86434190400,1452044276,8553974900,496050467,23500088600,912724643,36141708100,966445961,7184063100,652532015,9184787600,575160693,1869568000,256401048,1452044276,null,null,496050467,null,null,912724643,null,null,966445961,null,null,652532015,null,null,575160693,null,null,256401048,null,null,21
86345838300,1583683087,6578572600,294310297,26364411500,1014447833,34394890300,1192460002,7664364400,460093792,9020700300,540707786,2322899200,393274579,1583683087,null,null,294310297,null,null,1014447833,null,null,1192460002,null,null,460093792,null,null,540707786,null,null,393274579,null,null,22
27673714300,777308113,2596505100,191656106,6587716300,421119723,12917928700,625177802,1521412200,169513074,3444238700,368332630,605913300,113594515,777308113,null,null,191656106,null,null,421119723,null,null,625177802,null,null,169513074,null,null,368332630,null,null,113594515,null,null,23
174289121800,2089818218,10420862500,538865581,38849224600,1184743137,76563981600,1695866596,17072467700,883884685,25291026500,1064840833,6091559000,492713991,2089818218,null,null,538865581,null,null,1184743137,null,null,1695866596,null,null,883884685,null,null,1064840833,null,null,492713991,null,null,24
199812404100,2359280523,10594076900,508727965,41879848600,1394874467,90194632700,1881584414,17807648700,848804337,32191607000,1107647531,7144590200,671610365,2359280523,null,null,508727965,null,null,1394874467,null,null,1881584414,null,null,848804337,null,null,1107647531,null,null,671610365,null,null,25
216544114800,1975069613,21071877300,573196459,55094045200,1112694070,88201117200,1636332126,17915662200,673674760,28119341600,930988188,6142071300,412083495,1975069613,null,null,573196459,null,null,1112694070,null,null,1636332126,null,null,673674760,null,null,930988188,null,null,412083495,null,null,26
142871901600,1752693481,10224859700,387775936,28067804900,971257975,72680119300,1305116407,9083351500,431318612,19967321100,793490894,2848445200,290072134,1752693481,null,null,387775936,null,null,971257975,null,null,1305116407,null,null,431318612,null,null,793490894,null,null,290072134,null,null,27
51116768100,1167189295,4985554400,316852386,14439881200,659564112,20732979700,881550923,4584125100,402444464,4904004700,435975141,1470223100,337276318,1167189295,null,null,316852386,null,null,659564112,null,null,881550923,null,null,402444464,null,null,435975141,null,null,337276318,null,null,28
129335318900,1876353681,11839389500,652844263,31777099300,1112179015,55380305200,1389203681,10586965900,756040801,16544211000,823722838,3207347900,323271715,1876353681,null,null,652844263,null,null,1112179015,null,null,1389203681,null,null,756040801,null,null,823722838,null,null,323271715,null,null,29
22124006500,739548043,2459135800,386657452,4920571800,381143337,10596639600,605731016,1388683200,234761707,2436607400,239675708,322368700,93702662,739548043,null,null,386657452,null,null,381143337,null,null,605731016,null,null,234761707,null,null,239675708,null,null,93702662,null,null,30
43358299100,777911085,2855196300,208854454,8941754500,465815179,21907785400,685114586,2905423600,243628381,5876748800,421055502,871390500,177884945,777911085,null,null,208854454,null,null,465815179,null,null,685114586,null,null,243628381,null,null,421055502,null,null,177884945,null,null,31
56558583100,1298854589,5459919500,390355318,16376734100,843037738,20919407400,804106092,5628164900,393754705,6015568600,440069043,2158788600,197498828,1298854589,null,null,390355318,null,null,843037738,null,null,804106092,null,null,393754705,null,null,440069043,null,null,197498828,null,null,32
36862326400,912429452,2555764800,212315279,8228214700,540671321,16297796500,891776023,3219724200,426865126,5608778600,475085043,952047600,167496887,912429452,null,null,212315279,null,null,540671321,null,null,891776023,null,null,426865126,null,null,475085043,null,null,167496887,null,null,33
272051249000,2750213014,14459426300,502829221,66537239800,1873188536,113410103300,2365401777,25124730900,911680419,40617355300,1372153358,11902393300,826917447,2750213014,null,null,502829221,null,null,1873188536,null,null,2365401777,null,null,911680419,null,null,1372153358,null,null,826917447,null,null,34
36412868100,1071996406,4246434500,278125797,9985583800,507657652,14192437200,911381109,3514501000,373012699,3193731400,378001496,1280180200,223014015,1071996406,null,null,278125797,null,null,507657652,null,null,911381109,null,null,373012699,null,null,378001496,null,null,223014015,null,null,35
496510291100,4671176025,31411369800,769993880,122941567800,2524571835,204537466200,3205751383,47794912700,1234396954,64867350100,1766512743,24957624600,1104235823,4671176025,null,null,769993880,null,null,2524571835,null,null,3205751383,null,null,1234396954,null,null,1766512743,null,null,1104235823,null,null,36
211321247800,2808598877,19205480600,561476361,59548209900,1726483386,92602597000,1907816419,15365483400,745586152,20411771300,1026940247,4187705600,347304781,2808598877,null,null,561476361,null,null,1726483386,null,null,1907816419,null,null,745586152,null,null,1026940247,null,null,347304781,null,null,37
17813093400,685842154,1208459600,211327631,3601757200,338184205,9410487400,529479327,1025002000,169606380,2259818400,352660167,307568800,113243918,685842154,null,null,211327631,null,null,338184205,null,null,529479327,null,null,169606380,null,null,352660167,null,null,113243918,null,null,38
251866883100,2447522686,21715328200,826025323,63233951100,1506096815,107271389200,1582964173,21257859800,826576610,31734327100,1120258184,6654027900,513936699,2447522686,null,null,826025323,null,null,1506096815,null,null,1582964173,null,null,826576610,null,null,1120258184,null,null,513936699,null,null,39
76281601500,1058155152,6665407200,349438676,21462857600,556050004,31880193500,879365469,6153946500,344125354,8520793800,395355054,1598402800,150938584,1058155152,null,null,349438676,null,null,556050004,null,null,879365469,null,null,344125354,null,null,395355054,null,null,150938584,null,null,40
90669414500,1234672216,9458536400,522506562,23622871700,995633627,38872685000,1126399339,6685132100,405473515,9672305000,593430881,2357884300,349267632,1234672216,null,null,522506562,null,null,995633627,null,null,1126399339,null,null,405473515,null,null,593430881,null,null,349267632,null,null,41
296045682300,2384651668,24810952300,821110072,70754323800,1463131137,124396049700,2222509713,25228187400,948273114,41486328200,1326877850,9369840900,606268921,2384651668,null,null,821110072,null,null,1463131137,null,null,2222509713,null,null,948273114,null,null,1326877850,null,null,606268921,null,null,42
