B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,B11004_001M,B11004_001EA,B11004_001MA,B11004_002M,B11004_002EA,B11004_002MA,B11004_003M,B11004_003EA,B11004_003MA,B11004_004M,B11004_004EA,B11004_004MA,B11004_005M,B11004_005EA,B11004_005MA,B11004_006M,B11004_006EA,B11004_006MA,B11004_007M,B11004_007EA,B11004_007MA,B11004_008M,B11004_008EA,B11004_008MA,B11004_009M,B11004_009EA,B11004_009MA,B11004_010M,B11004_010EA,B11004_010MA,B11004_011M,B11004_011EA,B11004_011MA,B11004_012M,B11004_012EA,B11004_012MA,B11004_013M,B11004_013EA,B11004_013MA,B11004_014M,B11004_014EA,B11004_014MA,B11004_015M,B11004_015EA,B11004_015MA,B11004_016M,B11004_016EA,B11004_016MA,B11004_017M,B11004_017EA,B11004_017MA,B11004_018M,B11004_018EA,B11004_018MA,B11004_019M,B11004_019EA,B11004_019MA,B11004_020M,B11004_020EA,B11004_020MA,state
329554,6035,256503,5929,82903,3708,18253,2084,16753,2060,47897,2465,173600,4615,73051,3693,24410,2553,14701,1906,4320,1101,1812,840,8569,1602,9709,1808,48641,2750,30181,2500,5530,1192,5427,1051,19224,1704,18460,2129,6035,null,null,5929,null,null,3708,null,null,2084,null,null,2060,null,null,2465,null,null,4615,null,null,3693,null,null,2553,null,null,1906,null,null,1101,null,null,840,null,null,1602,null,null,1808,null,null,2750,null,null,2500,null,null,1192,null,null,1051,null,null,1704,null,null,2129,null,null,23
1458953,11514,1039902,11785,452724,8504,110694,4784,92625,4375,249405,6552,587178,7336,419051,10865,111361,5600,61563,4035,14435,1870,9897,1782,37231,3632,49798,3677,307690,8755,183291,6042,34313,3165,34888,3098,114090,4886,124399,5617,11514,null,null,11785,null,null,8504,null,null,4784,null,null,4375,null,null,6552,null,null,7336,null,null,10865,null,null,5600,null,null,4035,null,null,1870,null,null,1782,null,null,3632,null,null,3677,null,null,8755,null,null,6042,null,null,3165,null,null,3098,null,null,4886,null,null,5617,null,null,24
1633661,12099,1194726,12786,495827,9953,127858,5022,80506,4478,287463,7684,698899,8778,438935,8800,115736,5442,57112,4696,17176,2831,6766,1776,33170,2758,58624,3691,323199,7882,191102,6452,37011,3362,34949,3463,119142,5042,132097,4985,12099,null,null,12786,null,null,9953,null,null,5022,null,null,4478,null,null,7684,null,null,8778,null,null,8800,null,null,5442,null,null,4696,null,null,2831,null,null,1776,null,null,2758,null,null,3691,null,null,7882,null,null,6452,null,null,3362,null,null,3463,null,null,5042,null,null,4985,null,null,25
2476595,14487,1819434,13279,694680,10079,154486,5161,141486,5604,398708,7934,1124754,9770,657161,11869,179962,6148,96697,4860,25248,2356,13696,1675,57753,3766,83265,3555,477199,10450,295742,8901,64678,4391,55979,3587,175085,6861,181457,5980,14487,null,null,13279,null,null,10079,null,null,5161,null,null,5604,null,null,7934,null,null,9770,null,null,11869,null,null,6148,null,null,4860,null,null,2356,null,null,1675,null,null,3766,null,null,3555,null,null,10450,null,null,8901,null,null,4391,null,null,3587,null,null,6861,null,null,5980,null,null,26
1367104,9317,1081567,10748,448222,7483,110415,3749,94233,3661,243574,5546,633345,7594,285537,7187,94441,4332,57696,3829,11896,1657,10153,1528,35647,3113,36745,2613,191096,5312,134269,4432,27954,2324,27002,2569,79313,3912,56827,2866,9317,null,null,10748,null,null,7483,null,null,3749,null,null,3661,null,null,5546,null,null,7594,null,null,7187,null,null,4332,null,null,3829,null,null,1657,null,null,1528,null,null,3113,null,null,2613,null,null,5312,null,null,4432,null,null,2324,null,null,2569,null,null,3912,null,null,2866,null,null,27
730719,10889,489734,10531,195991,7756,40159,3750,41905,3703,113927,5654,293743,6762,240985,7968,47385,3664,24509,2899,7170,1722,3716,1033,13623,2242,22876,2291,193600,7284,128761,5914,24477,2661,27041,2843,77243,4161,64839,4655,10889,null,null,10531,null,null,7756,null,null,3750,null,null,3703,null,null,5654,null,null,6762,null,null,7968,null,null,3664,null,null,2899,null,null,1722,null,null,1033,null,null,2242,null,null,2291,null,null,7284,null,null,5914,null,null,2661,null,null,2843,null,null,4161,null,null,4655,null,null,28
1527349,11298,1139135,11880,454484,8660,102154,5044,95824,4499,256506,7119,684651,10220,388214,9857,108738,5097,62990,4366,16450,2217,9362,1554,37178,3408,45748,3534,279476,8152,181541,5933,37513,2861,37033,3149,106995,4752,97935,4702,11298,null,null,11880,null,null,8660,null,null,5044,null,null,4499,null,null,7119,null,null,10220,null,null,9857,null,null,5097,null,null,4366,null,null,2217,null,null,1554,null,null,3408,null,null,3534,null,null,8152,null,null,5933,null,null,2861,null,null,3149,null,null,4752,null,null,4702,null,null,29
257449,5388,207675,5292,79052,3885,16010,1705,19694,2319,43348,2622,128623,3907,49774,2897,16755,1876,9767,1608,2900,923,1153,491,5714,1113,6988,1128,33019,2789,21359,2172,4868,1355,4017,894,12474,1670,11660,1832,5388,null,null,5292,null,null,3885,null,null,1705,null,null,2319,null,null,2622,null,null,3907,null,null,2897,null,null,1876,null,null,1608,null,null,923,null,null,491,null,null,1113,null,null,1128,null,null,2789,null,null,2172,null,null,1355,null,null,894,null,null,1670,null,null,1832,null,null,30
476436,5393,369253,5767,159569,3688,38473,2554,36663,2774,84433,3264,209684,4772,107183,4610,29238,2549,17772,2169,4203,899,2534,910,11035,1727,11466,1651,77945,3611,53817,3429,13042,1984,10411,1608,30364,2493,24128,1889,5393,null,null,5767,null,null,3688,null,null,2554,null,null,2774,null,null,3264,null,null,4772,null,null,4610,null,null,2549,null,null,2169,null,null,899,null,null,910,null,null,1727,null,null,1651,null,null,3611,null,null,3429,null,null,1984,null,null,1608,null,null,2493,null,null,1889,null,null,31
670968,8716,469014,8496,192515,6590,39177,3288,44372,3616,108966,4688,276499,6568,201954,6685,64875,4034,36012,2832,7103,1462,6937,1680,21972,2484,28863,2498,137079,5682,86168,4727,18066,2269,15545,1869,52557,4010,50911,3361,8716,null,null,8496,null,null,6590,null,null,3288,null,null,3616,null,null,4688,null,null,6568,null,null,6685,null,null,4034,null,null,2832,null,null,1462,null,null,1680,null,null,2484,null,null,2498,null,null,5682,null,null,4727,null,null,2269,null,null,1869,null,null,4010,null,null,3361,null,null,32
342912,5731,271458,5721,98229,3891,23014,2108,16956,1798,58259,2689,173229,4601,71454,3949,23146,2526,14300,2003,3994,1096,1352,604,8954,1554,8846,1602,48308,3494,29874,2858,6601,1453,3682,908,19591,2218,18434,2344,5731,null,null,5721,null,null,3891,null,null,2108,null,null,1798,null,null,2689,null,null,4601,null,null,3949,null,null,2526,null,null,2003,null,null,1096,null,null,604,null,null,1554,null,null,1602,null,null,3494,null,null,2858,null,null,1453,null,null,908,null,null,2218,null,null,2344,null,null,33
2197150,15175,1623674,14092,719173,10667,163656,5681,142415,5748,413102,9732,904501,11627,573476,10838,154433,7098,74946,4624,18906,2294,12563,1751,43477,3524,79487,4746,419043,9040,239853,7110,43407,3658,48707,3904,147739,6805,179190,5992,15175,null,null,14092,null,null,10667,null,null,5681,null,null,5748,null,null,9732,null,null,11627,null,null,10838,null,null,7098,null,null,4624,null,null,2294,null,null,1751,null,null,3524,null,null,4746,null,null,9040,null,null,7110,null,null,3658,null,null,3904,null,null,6805,null,null,5992,null,null,34
481127,7528,334266,7687,131621,5572,27677,2680,32510,3105,71434,4176,202645,5784,146861,5701,41051,3046,22286,2433,4881,1033,4429,1272,12976,2035,18765,2056,105810,5496,68948,4469,13831,2177,15351,2110,39766,3243,36862,2884,7528,null,null,7687,null,null,5572,null,null,2680,null,null,3105,null,null,4176,null,null,5784,null,null,5701,null,null,3046,null,null,2433,null,null,1033,null,null,1272,null,null,2035,null,null,2056,null,null,5496,null,null,4469,null,null,2177,null,null,2110,null,null,3243,null,null,2884,null,null,35
4541583,22755,3159748,19627,1339071,13331,316155,8188,280840,8595,742076,11859,1820677,14895,1381835,17477,364163,10144,170185,6309,40679,3557,26107,2751,103399,4704,193978,8168,1017672,15643,582976,11352,114266,5955,117750,6225,350960,9425,434696,10120,22755,null,null,19627,null,null,13331,null,null,8188,null,null,8595,null,null,11859,null,null,14895,null,null,17477,null,null,10144,null,null,6309,null,null,3557,null,null,2751,null,null,4704,null,null,8168,null,null,15643,null,null,11352,null,null,5955,null,null,6225,null,null,9425,null,null,10120,null,null,36
2542663,18509,1864455,17934,755283,11519,168151,6078,152539,6417,434593,8860,1109172,13184,678208,11803,168619,7262,96603,5841,23313,2879,12697,1737,60593,4727,72016,4218,509589,10123,335765,9297,70721,4816,60945,4347,204099,8036,173824,6614,18509,null,null,17934,null,null,11519,null,null,6078,null,null,6417,null,null,8860,null,null,13184,null,null,11803,null,null,7262,null,null,5841,null,null,2879,null,null,1737,null,null,4727,null,null,4218,null,null,10123,null,null,9297,null,null,4816,null,null,4347,null,null,8036,null,null,6614,null,null,37
184904,4823,150317,4304,61540,3437,15651,1957,15614,1829,30275,2216,88777,3220,34587,2448,12040,1742,8450,1544,2386,975,1485,614,4579,1210,3590,783,22547,2197,15740,2050,5525,1426,3403,864,6812,1225,6807,1297,4823,null,null,4304,null,null,3437,null,null,1957,null,null,1829,null,null,2216,null,null,3220,null,null,2448,null,null,1742,null,null,1544,null,null,975,null,null,614,null,null,1210,null,null,783,null,null,2197,null,null,2050,null,null,1426,null,null,864,null,null,1225,null,null,1297,null,null,38
2929661,16417,2121616,17453,822566,12510,183401,5919,164480,6222,474685,10547,1299050,11479,808045,14379,221513,7844,128494,5549,34362,3357,19648,2611,74484,4794,93019,4959,586532,11822,382337,10169,85574,5235,80583,4964,216180,7281,204195,5953,16417,null,null,17453,null,null,12510,null,null,5919,null,null,6222,null,null,10547,null,null,11479,null,null,14379,null,null,7844,null,null,5549,null,null,3357,null,null,2611,null,null,4794,null,null,4959,null,null,11822,null,null,10169,null,null,5235,null,null,4964,null,null,7281,null,null,5953,null,null,39
961731,8307,710097,8227,298441,6287,68763,3885,67450,2892,162228,4418,411656,5846,251634,5264,76078,3740,45986,3184,11633,1493,7629,1053,26724,2259,30092,2065,175556,4897,116749,3763,25303,1887,23658,1876,67788,2811,58807,3113,8307,null,null,8227,null,null,6287,null,null,3885,null,null,2892,null,null,4418,null,null,5846,null,null,5264,null,null,3740,null,null,3184,null,null,1493,null,null,1053,null,null,2259,null,null,2065,null,null,4897,null,null,3763,null,null,1887,null,null,1876,null,null,2811,null,null,3113,null,null,40
995749,11239,766154,9935,295077,7530,68413,3842,65768,4959,160896,5753,471077,7923,229595,8192,70175,4719,43032,3719,12371,1723,5074,1328,25587,2702,27143,2858,159420,7174,97999,5969,18188,2296,18970,2295,60841,4512,61421,3631,11239,null,null,9935,null,null,7530,null,null,3842,null,null,4959,null,null,5753,null,null,7923,null,null,8192,null,null,4719,null,null,3719,null,null,1723,null,null,1328,null,null,2702,null,null,2858,null,null,7174,null,null,5969,null,null,2296,null,null,2295,null,null,4512,null,null,3631,null,null,41
3150563,15900,2341561,15549,879481,11083,198136,5722,180254,6308,501091,8829,1462080,12055,809002,10751,229169,6475,120776,6099,31913,2999,17326,2494,71537,4369,108393,4779,579833,10970,351639,8729,72346,4072,71911,5011,207382,7009,228194,6587,15900,null,null,15549,null,null,11083,null,null,5722,null,null,6308,null,null,8829,null,null,12055,null,null,10751,null,null,6475,null,null,6099,null,null,2999,null,null,2494,null,null,4369,null,null,4779,null,null,10970,null,null,8729,null,null,4072,null,null,5011,null,null,7009,null,null,6587,null,null,42
247448,5295,172506,5808,65755,3665,15034,2132,10372,1699,40349,2758,106751,4033,74942,4306,18027,2073,9769,1662,2466,805,2107,939,5196,1278,8258,1394,56915,3987,34672,3220,8469,1586,3138,877,23065,2601,22243,2229,5295,null,null,5808,null,null,3665,null,null,2132,null,null,1699,null,null,2758,null,null,4033,null,null,4306,null,null,2073,null,null,1662,null,null,805,null,null,939,null,null,1278,null,null,1394,null,null,3987,null,null,3220,null,null,1586,null,null,877,null,null,2601,null,null,2229,null,null,44
1224695,13377,872181,11452,327127,8324,74339,5035,61694,3760,191094,6634,545054,9572,352514,10330,85039,5332,44170,3812,11470,2133,5219,1387,27481,3154,40869,3314,267475,8777,169091,6995,33679,3571,36405,4022,99007,5085,98384,5090,13377,null,null,11452,null,null,8324,null,null,5035,null,null,3760,null,null,6634,null,null,9572,null,null,10330,null,null,5332,null,null,3812,null,null,2133,null,null,1387,null,null,3154,null,null,3314,null,null,8777,null,null,6995,null,null,3571,null,null,4022,null,null,5085,null,null,5090,null,null,45
209986,3966,164515,4200,66652,2959,15876,1678,17579,1796,33197,2157,97863,3130,45471,2698,14431,1637,9534,1238,2366,587,2101,699,5067,1073,4897,928,31040,2282,22291,1913,5575,978,4474,897,12242,1622,8749,1244,3966,null,null,4200,null,null,2959,null,null,1678,null,null,1796,null,null,2157,null,null,3130,null,null,2698,null,null,1637,null,null,1238,null,null,587,null,null,699,null,null,1073,null,null,928,null,null,2282,null,null,1913,null,null,978,null,null,897,null,null,1622,null,null,1244,null,null,46
1670605,13670,1223193,13602,476948,10288,109996,4882,94674,5369,272278,8949,746245,9440,447412,9939,114687,5153,66182,4220,17343,2223,8111,1567,40728,3289,48505,3435,332725,8858,213907,7174,46147,4187,42408,3255,125352,5910,118818,5731,13670,null,null,13602,null,null,10288,null,null,4882,null,null,5369,null,null,8949,null,null,9440,null,null,9939,null,null,5153,null,null,4220,null,null,2223,null,null,1567,null,null,3289,null,null,3435,null,null,8858,null,null,7174,null,null,4187,null,null,3255,null,null,5910,null,null,5731,null,null,47
6602215,26303,4757297,28152,2290105,21160,492041,11205,542931,12325,1255133,17711,2467192,21936,1844918,23666,497765,13380,276572,8800,68176,4573,50859,4567,157537,6930,221193,8624,1347153,19531,916951,17504,173884,8285,211179,8080,531888,13208,430202,12140,26303,null,null,28152,null,null,21160,null,null,11205,null,null,12325,null,null,17711,null,null,21936,null,null,23666,null,null,13380,null,null,8800,null,null,4573,null,null,4567,null,null,6930,null,null,8624,null,null,19531,null,null,17504,null,null,8285,null,null,8080,null,null,13208,null,null,12140,null,null,48
711124,7895,578132,8683,303033,6467,69069,4127,93134,4185,140830,4915,275099,6992,132992,6026,42803,3806,25438,3065,4775,1093,6101,1974,14562,2197,17365,2368,90189,4229,57857,3593,11724,1880,12453,1928,33680,3100,32332,2859,7895,null,null,8683,null,null,6467,null,null,4127,null,null,4185,null,null,4915,null,null,6992,null,null,6026,null,null,3806,null,null,3065,null,null,1093,null,null,1974,null,null,2197,null,null,2368,null,null,4229,null,null,3593,null,null,1880,null,null,1928,null,null,3100,null,null,2859,null,null,49
154421,3800,120302,3706,41729,1987,10108,1228,8110,1050,23511,1580,78573,2922,34119,2878,11099,1790,6629,1473,1241,536,1404,547,3984,1065,4470,1046,23020,2224,16002,1815,3008,612,3510,1054,9484,1302,7018,1157,3800,null,null,3706,null,null,1987,null,null,1228,null,null,1050,null,null,1580,null,null,2922,null,null,2878,null,null,1790,null,null,1473,null,null,536,null,null,547,null,null,1065,null,null,1046,null,null,2224,null,null,1815,null,null,612,null,null,1054,null,null,1302,null,null,1157,null,null,50
2063049,16402,1557536,15464,666395,10835,156685,5005,137512,5293,372198,8631,891141,12215,505513,10800,135880,6179,74743,5090,18748,2310,12642,2270,43353,3812,61137,3719,369633,9171,233749,7061,42423,3424,45560,3692,145766,6392,135884,5675,16402,null,null,15464,null,null,10835,null,null,5005,null,null,5293,null,null,8631,null,null,12215,null,null,10800,null,null,6179,null,null,5090,null,null,2310,null,null,2270,null,null,3812,null,null,3719,null,null,9171,null,null,7061,null,null,3424,null,null,3692,null,null,6392,null,null,5675,null,null,51
1784043,12484,1388872,11916,582200,9818,140249,5934,132640,5053,309311,7811,806672,10119,395171,8658,124975,5641,72961,5438,17697,2527,10987,2064,44277,3832,52014,3507,270196,7194,167127,6532,34801,3602,29301,3404,103025,4846,103069,4738,12484,null,null,11916,null,null,9818,null,null,5934,null,null,5053,null,null,7811,null,null,10119,null,null,8658,null,null,5641,null,null,5438,null,null,2527,null,null,2064,null,null,3832,null,null,3507,null,null,7194,null,null,6532,null,null,3602,null,null,3404,null,null,4846,null,null,4738,null,null,53
467396,6711,347095,6294,124103,4653,26819,2561,24471,2368,72813,3586,222992,5480,120301,5207,33159,2816,18636,2557,5154,1286,2154,712,11328,1644,14523,1626,87142,4198,53947,3708,13461,1994,10619,2146,29867,2730,33195,2473,6711,null,null,6294,null,null,4653,null,null,2561,null,null,2368,null,null,3586,null,null,5480,null,null,5207,null,null,2816,null,null,2557,null,null,1286,null,null,712,null,null,1644,null,null,1626,null,null,4198,null,null,3708,null,null,1994,null,null,2146,null,null,2730,null,null,2473,null,null,54
1460922,9966,1129359,11890,429854,7664,97434,4454,89395,3727,243025,5523,699505,8020,331563,7389,105214,4404,65304,3699,15212,1837,10510,2165,39582,2749,39910,2678,226349,6367,149901,5213,31546,2647,29095,2290,89260,4644,76448,3776,9966,null,null,11890,null,null,7664,null,null,4454,null,null,3727,null,null,5523,null,null,8020,null,null,7389,null,null,4404,null,null,3699,null,null,1837,null,null,2165,null,null,2749,null,null,2678,null,null,6367,null,null,5213,null,null,2647,null,null,2290,null,null,4644,null,null,3776,null,null,55
145524,4006,117038,4196,43974,2481,9662,1491,10585,1587,23727,2068,73064,3693,28486,2764,10954,1836,7680,1517,1576,595,1136,530,4968,1333,3274,955,17532,1862,12442,1495,2464,792,2675,810,7303,1360,5090,1059,4006,null,null,4196,null,null,2481,null,null,1491,null,null,1587,null,null,2068,null,null,3693,null,null,2764,null,null,1836,null,null,1517,null,null,595,null,null,530,null,null,1333,null,null,955,null,null,1862,null,null,1495,null,null,792,null,null,810,null,null,1360,null,null,1059,null,null,56
836332,9750,464172,8435,154552,5893,27424,2540,24996,2458,102132,4993,309620,6665,372160,9403,81711,4549,39798,3565,11460,1829,6956,1342,21382,2367,41913,3225,290449,8900,165721,6426,31599,2571,29130,2848,104992,5376,124728,4835,9750,null,null,8435,null,null,5893,null,null,2540,null,null,2458,null,null,4993,null,null,6665,null,null,9403,null,null,4549,null,null,3565,null,null,1829,null,null,1342,null,null,2367,null,null,3225,null,null,8900,null,null,6426,null,null,2571,null,null,2848,null,null,5376,null,null,4835,null,null,72
1208362,12930,864330,11285,334182,8092,74429,4282,66947,4060,192806,6466,530148,8702,344032,9265,81060,4276,43446,3403,12184,2335,5744,1276,25518,2630,37614,2664,262972,8253,165132,6721,34927,2918,32326,2999,97879,5084,97840,4970,12930,null,null,11285,null,null,8092,null,null,4282,null,null,4060,null,null,6466,null,null,8702,null,null,9265,null,null,4276,null,null,3403,null,null,2335,null,null,1276,null,null,2630,null,null,2664,null,null,8253,null,null,6721,null,null,2918,null,null,2999,null,null,5084,null,null,4970,null,null,01
164102,4083,122168,3732,56913,3123,14376,1597,13830,1492,28707,2327,65255,3120,41934,3134,14394,1737,9261,1472,2266,795,1510,433,5485,1194,5133,1003,27540,2382,18016,1830,3708,962,4489,1104,9819,1397,9524,1394,4083,null,null,3732,null,null,3123,null,null,1597,null,null,1492,null,null,2327,null,null,3120,null,null,3134,null,null,1737,null,null,1472,null,null,795,null,null,433,null,null,1194,null,null,1003,null,null,2382,null,null,1830,null,null,962,null,null,1104,null,null,1397,null,null,1394,null,null,02
1648739,12489,1194185,12340,479943,9491,99481,5121,118065,4950,262397,6613,714242,8274,454554,10299,137509,5515,76899,4645,17929,2341,14826,2253,44144,3586,60610,3774,317045,9099,205391,6827,38548,3281,42648,3493,124195,5620,111654,5227,12489,null,null,12340,null,null,9491,null,null,5121,null,null,4950,null,null,6613,null,null,8274,null,null,10299,null,null,5515,null,null,4645,null,null,2341,null,null,2253,null,null,3586,null,null,3774,null,null,9099,null,null,6827,null,null,3281,null,null,3493,null,null,5620,null,null,5227,null,null,04
747917,9249,549997,9419,220883,6403,45305,3256,51120,3150,124458,4788,329114,6159,197920,7192,47221,3579,27346,2819,8112,1547,4285,1142,14949,2100,19875,2105,150699,5694,100913,4267,21473,2525,20450,2368,58990,3447,49786,3572,9249,null,null,9419,null,null,6403,null,null,3256,null,null,3150,null,null,4788,null,null,6159,null,null,7192,null,null,3579,null,null,2819,null,null,1547,null,null,1142,null,null,2100,null,null,2105,null,null,5694,null,null,4267,null,null,2525,null,null,2368,null,null,3447,null,null,3572,null,null,05
