B19313_001E,B19313_001M,B19313_001M,B19313_001EA,B19313_001MA,state
589940939600,4045083420,4045083420,null,null,12
290582285200,2869685764,2869685764,null,null,13
46619368600,682617486,682617486,null,null,15
43220088900,1084121945,1084121945,null,null,16
420511679800,2894940012,2894940012,null,null,17
182171425900,1636801589,1636801589,null,null,18
94189656700,1190137305,1190137305,null,null,19
84166995000,982963993,982963993,null,null,20
115563487300,1435093446,1435093446,null,null,21
120151885600,1643573476,1643573476,null,null,22
39417581100,713637921,713637921,null,null,23
232605497900,1974042312,1974042312,null,null,24
270911066300,2145853849,2145853849,null,null,25
289188020500,1822882951,1822882951,null,null,26
190521656700,1639151433,1639151433,null,null,27
67825882600,1149574641,1149574641,null,null,28
173075062700,1866190631,1866190631,null,null,29
30163611300,780065530,780065530,null,null,30
57041689900,741210184,741210184,null,null,31
82665690200,1171207407,1171207407,null,null,32
48480160800,916509670,916509670,null,null,33
348037220300,2621140524,2621140524,null,null,34
52329136200,995891444,995891444,null,null,35
701630461400,4226682847,4226682847,null,null,36
285688872800,2896864677,2896864677,null,null,37
25269156600,735680120,735680120,null,null,38
338725033700,2697825228,2697825228,null,null,39
101541093800,1062517251,1062517251,null,null,40
126170442400,1214665714,1214665714,null,null,41
399783487500,2154591866,2154591866,null,null,42
34870998200,852543439,852543439,null,null,44
134031561800,1737731657,1737731657,null,null,45
24739048000,699006778,699006778,null,null,46
180161469600,1883951466,1883951466,null,null,47
800051386300,3992212305,3992212305,null,null,48
82361064000,1191891940,1191891940,null,null,49
19884814800,462056230,462056230,null,null,50
304555182000,2481489830,2481489830,null,null,51
257151395600,2665689988,2665689988,null,null,53
45354506000,890113133,890113133,null,null,54
178573741900,1596264437,1596264437,null,null,55
17589392100,494804457,494804457,null,null,56
40771735100,845622927,845622927,null,null,72
125522911200,1545748110,1545748110,null,null,01
25362874400,625811717,625811717,null,null,02
194047983100,1994920823,1994920823,null,null,04
72508015900,1119582536,1119582536,null,null,05
1310528876600,5411380198,5411380198,null,null,06
191382731400,1800739270,1800739270,null,null,08
146947144200,1755111159,1755111159,null,null,09
30191632000,709313365,709313365,null,null,10
34445049800,1234968388,1234968388,null,null,11
