B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,B08007_001M,B08007_001EA,B08007_001MA,B08007_002M,B08007_002EA,B08007_002MA,B08007_003M,B08007_003EA,B08007_003MA,B08007_004M,B08007_004EA,B08007_004MA,B08007_005M,B08007_005EA,B08007_005MA,B08007_006M,B08007_006EA,B08007_006MA,B08007_007M,B08007_007EA,B08007_007MA,B08007_008M,B08007_008EA,B08007_008MA,B08007_009M,B08007_009EA,B08007_009MA,B08007_010M,B08007_010EA,B08007_010MA,B08007_011M,B08007_011EA,B08007_011MA,B08007_012M,B08007_012EA,B08007_012MA,B08007_013M,B08007_013EA,B08007_013MA,B08007_014M,B08007_014EA,B08007_014MA,B08007_015M,B08007_015EA,B08007_015MA,state
644442,7930,616202,7918,495959,8284,120243,4968,28240,3101,327145,5690,311750,5452,245591,5837,66159,3659,15395,2151,317297,4708,304452,4798,250368,4819,54084,3262,12845,1762,7930,null,null,7918,null,null,8284,null,null,4968,null,null,3101,null,null,5690,null,null,5452,null,null,5837,null,null,3659,null,null,2151,null,null,4708,null,null,4798,null,null,4819,null,null,3262,null,null,1762,null,null,23
3044986,14069,2531551,16105,1643794,16672,887757,13704,513435,9473,1555509,9710,1271555,12129,798858,11608,472697,9588,283954,7332,1489477,12191,1259996,12993,844936,11174,415060,8958,229481,6138,14069,null,null,16105,null,null,16672,null,null,13704,null,null,9473,null,null,9710,null,null,12129,null,null,11608,null,null,9588,null,null,7332,null,null,12191,null,null,12993,null,null,11174,null,null,8958,null,null,6138,null,null,24
3504937,19583,3363211,19782,2298233,18780,1064978,13487,141726,5895,1780052,13055,1695343,12828,1112379,12954,582964,10827,84709,4417,1724885,12412,1667868,13469,1185854,13711,482014,8835,57017,3699,19583,null,null,19782,null,null,18780,null,null,13487,null,null,5895,null,null,13055,null,null,12828,null,null,12954,null,null,10827,null,null,4417,null,null,12412,null,null,13469,null,null,13711,null,null,8835,null,null,3699,null,null,25
4492590,20589,4408299,20618,3115911,19941,1292388,15411,84291,4295,2345707,13299,2290838,12987,1555518,11739,735320,9375,54869,3025,2146883,14384,2117461,14258,1560393,14761,557068,9982,29422,2373,20589,null,null,20618,null,null,19941,null,null,15411,null,null,4295,null,null,13299,null,null,12987,null,null,11739,null,null,9375,null,null,3025,null,null,14384,null,null,14258,null,null,14761,null,null,9982,null,null,2373,null,null,26
2868581,11316,2796628,11262,1821902,16057,974726,11153,71953,3470,1495135,7807,1451470,8110,914393,10066,537077,8498,43665,2530,1373446,8776,1345158,8598,907509,10489,437649,7261,28288,1882,11316,null,null,11262,null,null,16057,null,null,11153,null,null,3470,null,null,7807,null,null,8110,null,null,10066,null,null,8498,null,null,2530,null,null,8776,null,null,8598,null,null,10489,null,null,7261,null,null,1882,null,null,27
1215225,13303,1118435,13783,772228,14367,346207,11956,96790,5146,622294,8464,559475,9431,378357,9957,181118,7728,62819,3629,592931,10442,558960,9692,393871,7803,165089,7236,33971,2865,13303,null,null,13783,null,null,14367,null,null,11956,null,null,5146,null,null,8464,null,null,9431,null,null,9957,null,null,7728,null,null,3629,null,null,10442,null,null,9692,null,null,7803,null,null,7236,null,null,2865,null,null,28
2863373,17471,2701369,17291,1872244,17949,829125,13063,162004,6447,1485294,10777,1384963,10894,935920,11560,449043,8867,100331,4341,1378079,11306,1316406,11355,936324,12284,380082,9885,61673,4344,17471,null,null,17291,null,null,17949,null,null,13063,null,null,6447,null,null,10777,null,null,10894,null,null,11560,null,null,8867,null,null,4341,null,null,11306,null,null,11355,null,null,12284,null,null,9885,null,null,4344,null,null,29
496311,5572,488729,5693,456133,5570,32596,2713,7582,1236,261573,4603,255315,4726,235731,4984,19584,2020,6258,1119,234738,3746,233414,3806,220402,3886,13012,1416,1324,463,5572,null,null,5693,null,null,5570,null,null,2713,null,null,1236,null,null,4603,null,null,4726,null,null,4984,null,null,2020,null,null,1119,null,null,3746,null,null,3806,null,null,3886,null,null,1416,null,null,463,null,null,30
974207,7682,947743,7764,760634,7116,187109,5666,26464,2459,515932,4630,500220,4677,395439,5361,104781,3886,15712,1650,458275,5680,447523,5935,365195,5067,82328,3481,10752,1457,7682,null,null,7764,null,null,7116,null,null,5666,null,null,2459,null,null,4630,null,null,4677,null,null,5361,null,null,3886,null,null,1650,null,null,5680,null,null,5935,null,null,5067,null,null,3481,null,null,1457,null,null,31
1356018,11498,1330959,11852,1284569,11701,46390,3545,25059,2691,733447,7537,715547,7929,685666,7539,29881,2298,17900,2259,622571,8208,615412,8316,598903,8389,16509,2223,7159,1397,11498,null,null,11852,null,null,11701,null,null,3545,null,null,2691,null,null,7537,null,null,7929,null,null,7539,null,null,2298,null,null,2259,null,null,8208,null,null,8316,null,null,8389,null,null,2223,null,null,1397,null,null,32
705515,6959,597929,8854,456666,8747,141263,5161,107586,5462,367275,5189,301234,6195,224004,6227,77230,3963,66041,3732,338240,4883,296695,6024,232662,5953,64033,3484,41545,3496,6959,null,null,8854,null,null,8747,null,null,5161,null,null,5462,null,null,5189,null,null,6195,null,null,6227,null,null,3963,null,null,3732,null,null,4883,null,null,6024,null,null,5953,null,null,3484,null,null,3496,null,null,33
4328133,21270,3715881,21639,2311725,23271,1404156,19067,612252,11055,2292203,14308,1919778,14826,1137843,17378,781935,13237,372425,8713,2035930,13093,1796103,12677,1173882,12152,622221,12099,239827,6447,21270,null,null,21639,null,null,23271,null,null,19067,null,null,11055,null,null,14308,null,null,14826,null,null,17378,null,null,13237,null,null,8713,null,null,13093,null,null,12677,null,null,12152,null,null,12099,null,null,6447,null,null,34
877959,9029,852741,8385,747079,9270,105662,4401,25218,2540,457742,5988,441303,5856,381243,6042,60060,3049,16439,2090,420217,6990,411438,6828,365836,6857,45602,3248,8779,1614,9029,null,null,8385,null,null,9270,null,null,4401,null,null,2540,null,null,5988,null,null,5856,null,null,6042,null,null,3049,null,null,2090,null,null,6990,null,null,6828,null,null,6857,null,null,3248,null,null,1614,null,null,35
9291557,26473,9068036,27435,5916593,26810,3151443,22037,223521,7812,4827517,21186,4687238,21188,2945814,18755,1741424,16333,140279,6095,4464040,19376,4380798,19891,2970779,18285,1410019,16022,83242,3998,26473,null,null,27435,null,null,26810,null,null,22037,null,null,7812,null,null,21186,null,null,21188,null,null,18755,null,null,16333,null,null,6095,null,null,19376,null,null,19891,null,null,18285,null,null,16022,null,null,3998,null,null,36
4626006,20643,4502717,21283,3285979,22904,1216738,15906,123289,6531,2424296,13917,2344910,14013,1671041,13646,673869,9806,79386,4722,2201710,17154,2157807,17410,1614938,17357,542869,11456,43903,3113,20643,null,null,21283,null,null,22904,null,null,15906,null,null,6531,null,null,13917,null,null,14013,null,null,13646,null,null,9806,null,null,4722,null,null,17154,null,null,17410,null,null,17357,null,null,11456,null,null,3113,null,null,37
406027,5000,391142,5087,341869,5309,49273,3164,14885,2131,222541,3599,213034,3756,183305,3856,29729,2359,9507,1727,183486,3927,178108,3840,158564,3976,19544,1727,5378,1156,5000,null,null,5087,null,null,5309,null,null,3164,null,null,2131,null,null,3599,null,null,3756,null,null,3856,null,null,2359,null,null,1727,null,null,3927,null,null,3840,null,null,3976,null,null,1727,null,null,1156,null,null,38
5435982,22752,5290038,22472,3797956,23900,1492082,18352,145944,5327,2830189,16049,2739010,16665,1897870,15357,841140,12726,91179,4097,2605793,15724,2551028,15123,1900086,17746,650942,11327,54765,3333,22752,null,null,22472,null,null,23900,null,null,18352,null,null,5327,null,null,16049,null,null,16665,null,null,15357,null,null,12726,null,null,4097,null,null,15724,null,null,15123,null,null,17746,null,null,11327,null,null,3333,null,null,39
1729489,10334,1687514,10819,1291675,11775,395839,6861,41975,2366,924532,6685,896398,6779,669916,7338,226482,4858,28134,1971,804957,7497,791116,7631,621759,7922,169357,4629,13841,1282,10334,null,null,10819,null,null,11775,null,null,6861,null,null,2366,null,null,6685,null,null,6779,null,null,7338,null,null,4858,null,null,1971,null,null,7497,null,null,7631,null,null,7922,null,null,4629,null,null,1282,null,null,40
1899356,13722,1858196,13922,1468380,13107,389816,10259,41160,3562,1008901,9172,982236,9587,755157,8580,227079,6654,26665,2849,890455,9893,875960,9504,713223,9704,162737,6743,14495,1860,13722,null,null,13922,null,null,13107,null,null,10259,null,null,3562,null,null,9172,null,null,9587,null,null,8580,null,null,6654,null,null,2849,null,null,9893,null,null,9504,null,null,9704,null,null,6743,null,null,1860,null,null,41
5977351,24618,5661055,25152,4183448,26029,1477607,14741,316296,10454,3104478,15999,2906159,16273,2083854,15663,822305,11983,198319,7312,2872873,16988,2754896,18664,2099594,18269,655302,10230,117977,6421,24618,null,null,25152,null,null,26029,null,null,14741,null,null,10454,null,null,15999,null,null,16273,null,null,15663,null,null,11983,null,null,7312,null,null,16988,null,null,18664,null,null,18269,null,null,10230,null,null,6421,null,null,42
510504,6420,429605,7465,321080,8228,108525,5090,80899,4560,263094,4505,212676,4796,156841,5650,55835,3592,50418,3364,247410,4617,216929,5070,164239,4956,52690,2899,30481,2594,6420,null,null,7465,null,null,8228,null,null,5090,null,null,4560,null,null,4505,null,null,4796,null,null,5650,null,null,3592,null,null,3364,null,null,4617,null,null,5070,null,null,4956,null,null,2899,null,null,2594,null,null,44
2216858,16859,2096191,17932,1553820,15692,542371,11700,120667,6193,1143922,11211,1072870,12028,772562,11175,300308,8302,71052,4337,1072936,12215,1023321,12778,781258,10385,242063,8053,49615,3383,16859,null,null,17932,null,null,15692,null,null,11700,null,null,6193,null,null,11211,null,null,12028,null,null,11175,null,null,8302,null,null,4337,null,null,12215,null,null,12778,null,null,10385,null,null,8053,null,null,3383,null,null,45
430172,5267,417579,5490,340119,6136,77460,3528,12593,1531,230112,3947,221977,4143,180352,4174,41625,2832,8135,1235,200060,3557,195602,3572,159767,3873,35835,2512,4458,777,5267,null,null,5490,null,null,6136,null,null,3528,null,null,1531,null,null,3947,null,null,4143,null,null,4174,null,null,2832,null,null,1235,null,null,3557,null,null,3572,null,null,3873,null,null,2512,null,null,777,null,null,46
2979857,17258,2870358,18397,2136868,18054,733490,13588,109499,5865,1572831,12656,1496816,12778,1083457,12981,413359,10502,76015,4680,1407026,13688,1373542,13694,1053411,12600,320131,8201,33484,3143,17258,null,null,18397,null,null,18054,null,null,13588,null,null,5865,null,null,12656,null,null,12778,null,null,12981,null,null,10502,null,null,4680,null,null,13688,null,null,13694,null,null,12600,null,null,8201,null,null,3143,null,null,47
12783032,40131,12664705,40895,9880584,41350,2784121,28659,118327,5919,6983862,25720,6893750,25575,5238721,26886,1655029,19661,90112,4964,5799170,27934,5770955,28563,4641863,27918,1129092,16642,28215,3200,40131,null,null,40895,null,null,41350,null,null,28659,null,null,5919,null,null,25720,null,null,25575,null,null,26886,null,null,19661,null,null,4964,null,null,27934,null,null,28563,null,null,27918,null,null,16642,null,null,3200,null,null,48
1435308,10825,1419512,10690,1175369,11059,244143,6851,15796,2020,805907,6540,793779,6423,635322,7217,158457,4538,12128,1753,629401,8111,625733,8219,540047,7637,85686,4150,3668,868,10825,null,null,10690,null,null,11059,null,null,6851,null,null,2020,null,null,6540,null,null,6423,null,null,7217,null,null,4538,null,null,1753,null,null,8111,null,null,8219,null,null,7637,null,null,4150,null,null,868,null,null,49
318010,4125,293508,4377,240603,4938,52905,2949,24502,2247,162039,2537,148668,2807,119006,3237,29662,2202,13371,1634,155971,3100,144840,3240,121597,3159,23243,1696,11131,1384,4125,null,null,4377,null,null,4938,null,null,2949,null,null,2247,null,null,2537,null,null,2807,null,null,3237,null,null,2202,null,null,1634,null,null,3100,null,null,3240,null,null,3159,null,null,1696,null,null,1384,null,null,50
4150512,16609,3792340,17638,2014423,18426,1777917,17274,358172,9012,2187464,10159,1970365,11022,1004458,12445,965907,12681,217099,7485,1963048,14147,1821975,13982,1009965,12808,812010,10472,141073,5017,16609,null,null,17638,null,null,18426,null,null,17274,null,null,9012,null,null,10159,null,null,11022,null,null,12445,null,null,12681,null,null,7485,null,null,14147,null,null,13982,null,null,12808,null,null,10472,null,null,5017,null,null,51
3459806,20889,3348354,21354,2799840,21515,548514,11455,111452,5796,1872549,14281,1800926,14657,1468813,15478,332113,8824,71623,3942,1587257,13342,1547428,13393,1331027,12893,216401,6913,39829,3482,20889,null,null,21354,null,null,21515,null,null,11455,null,null,5796,null,null,14281,null,null,14657,null,null,15478,null,null,8824,null,null,3942,null,null,13342,null,null,13393,null,null,12893,null,null,6913,null,null,3482,null,null,53
725750,8853,636828,9538,485056,9162,151772,5630,88922,4963,374375,5840,318830,6975,232245,6489,86585,4554,55545,3908,351375,6405,317998,6558,252811,6256,65187,3768,33377,2698,8853,null,null,9538,null,null,9162,null,null,5630,null,null,4963,null,null,5840,null,null,6975,null,null,6489,null,null,4554,null,null,3908,null,null,6405,null,null,6558,null,null,6256,null,null,3768,null,null,2698,null,null,54
2916599,13314,2802921,13644,2095001,14870,707920,11184,113678,3585,1521431,9543,1454946,9860,1060717,10062,394229,7094,66485,3065,1395168,9502,1347975,9753,1034284,10801,313691,7344,47193,2403,13314,null,null,13644,null,null,14870,null,null,11184,null,null,3585,null,null,9543,null,null,9860,null,null,10062,null,null,7094,null,null,3065,null,null,9502,null,null,9753,null,null,10801,null,null,7344,null,null,2403,null,null,55
284386,4677,275991,4870,264661,5430,11330,1609,8395,1722,155550,3411,149220,3318,141134,3463,8086,1379,6330,1317,128836,3914,126771,4124,123527,4353,3244,831,2065,932,4677,null,null,4870,null,null,5430,null,null,1609,null,null,1722,null,null,3411,null,null,3318,null,null,3463,null,null,1379,null,null,1317,null,null,3914,null,null,4124,null,null,4353,null,null,831,null,null,932,null,null,56
1024738,12938,1023567,12865,481409,9348,542158,11123,1171,500,540268,8109,539421,8099,249664,7554,289757,7852,847,415,484470,8835,484146,8797,231745,6752,252401,7082,324,238,12938,null,null,12865,null,null,9348,null,null,11123,null,null,500,null,null,8109,null,null,8099,null,null,7554,null,null,7852,null,null,415,null,null,8835,null,null,8797,null,null,6752,null,null,7082,null,null,238,null,null,72
2053191,15319,1956121,15539,1487757,16640,468364,11690,97070,4772,1066644,8994,1005824,9173,740220,11213,265604,6866,60820,3431,986547,11879,950297,12274,747537,12541,202760,8812,36250,2923,15319,null,null,15539,null,null,16640,null,null,11690,null,null,4772,null,null,8994,null,null,9173,null,null,11213,null,null,6866,null,null,3431,null,null,11879,null,null,12274,null,null,12541,null,null,8812,null,null,2923,null,null,01
362804,5688,361438,5689,339095,5793,22343,2743,1366,514,201686,3774,200723,3751,184544,4077,16179,2442,963,398,161118,3893,160715,3877,154551,3894,6164,1180,403,217,5688,null,null,5689,null,null,5793,null,null,2743,null,null,514,null,null,3774,null,null,3751,null,null,4077,null,null,2442,null,null,398,null,null,3893,null,null,3877,null,null,3894,null,null,1180,null,null,217,null,null,02
2992943,17571,2938598,17406,2817401,16873,121197,6838,54345,4457,1607073,10968,1570792,10984,1497863,11579,72929,4991,36281,3911,1385870,13025,1367806,12658,1319538,11645,48268,3319,18064,2200,17571,null,null,17406,null,null,16873,null,null,6838,null,null,4457,null,null,10968,null,null,10984,null,null,11579,null,null,4991,null,null,3911,null,null,13025,null,null,12658,null,null,11645,null,null,3319,null,null,2200,null,null,04
1264585,11936,1219391,11967,944492,11957,274899,8979,45194,3106,659619,8178,632783,8089,477126,8750,155657,5959,26836,2456,604966,8964,586608,8861,467366,8151,119242,5737,18358,2106,11936,null,null,11967,null,null,11957,null,null,8979,null,null,3106,null,null,8178,null,null,8089,null,null,8750,null,null,5959,null,null,2456,null,null,8964,null,null,8861,null,null,8151,null,null,5737,null,null,2106,null,null,05
17926224,42991,17854247,43084,14816268,48943,3037979,26048,71977,3952,9781476,26409,9733034,26564,7880412,30264,1852622,19866,48442,2908,8144748,33405,8121213,33391,6935856,33716,1185357,15555,23535,2442,42991,null,null,43084,null,null,48943,null,null,26048,null,null,3952,null,null,26409,null,null,26564,null,null,30264,null,null,19866,null,null,2908,null,null,33405,null,null,33391,null,null,33716,null,null,15555,null,null,2442,null,null,06
2810263,16029,2779682,15664,1880148,16650,899534,12433,30581,2725,1523660,10088,1500753,9972,992050,12044,508703,9068,22907,2615,1286603,10243,1278929,10306,888098,11387,390831,8751,7674,1322,16029,null,null,15664,null,null,16650,null,null,12433,null,null,2725,null,null,10088,null,null,9972,null,null,12044,null,null,9068,null,null,2615,null,null,10243,null,null,10306,null,null,11387,null,null,8751,null,null,1322,null,null,08
1784936,11944,1663263,12475,1307796,13254,355467,8968,121673,4987,920870,8408,843188,9255,647369,8662,195819,6518,77682,4019,864066,7325,820075,7844,660427,8686,159648,6109,43991,3208,11944,null,null,12475,null,null,13254,null,null,8968,null,null,4987,null,null,8408,null,null,9255,null,null,8662,null,null,6518,null,null,4019,null,null,7325,null,null,7844,null,null,8686,null,null,6109,null,null,3208,null,null,09
439253,7146,374548,7589,345644,7487,28904,3034,64705,3784,223900,4568,183321,5396,168806,5316,14515,1762,40579,3440,215353,5138,191227,5275,176838,5564,14389,2437,24126,2019,7146,null,null,7589,null,null,7487,null,null,3034,null,null,3784,null,null,4568,null,null,5396,null,null,5316,null,null,1762,null,null,3440,null,null,5138,null,null,5275,null,null,5564,null,null,2437,null,null,2019,null,null,10
362204,5623,270684,5184,270684,5184,0,203,91520,4445,178050,3850,129126,3714,129126,3714,0,203,48924,3676,184154,3623,141558,3750,141558,3750,0,203,42596,2774,5623,null,null,5184,null,null,5184,null,null,203,null,null,4445,null,null,3850,null,null,3714,null,null,3714,null,null,203,null,null,3676,null,null,3623,null,null,3750,null,null,3750,null,null,203,null,null,2774,null,null,11
