B25007_001E,B25007_001M,B25007_002E,B25007_002M,B25007_003E,B25007_003M,B25007_004E,B25007_004M,B25007_005E,B25007_005M,B25007_006E,B25007_006M,B25007_007E,B25007_007M,B25007_008E,B25007_008M,B25007_009E,B25007_009M,B25007_010E,B25007_010M,B25007_011E,B25007_011M,B25007_012E,B25007_012M,B25007_013E,B25007_013M,B25007_014E,B25007_014M,B25007_015E,B25007_015M,B25007_016E,B25007_016M,B25007_017E,B25007_017M,B25007_018E,B25007_018M,B25007_019E,B25007_019M,B25007_020E,B25007_020M,B25007_021E,B25007_021M,B25007_001M,B25007_001EA,B25007_001MA,B25007_002M,B25007_002EA,B25007_002MA,B25007_003M,B25007_003EA,B25007_003MA,B25007_004M,B25007_004EA,B25007_004MA,B25007_005M,B25007_005EA,B25007_005MA,B25007_006M,B25007_006EA,B25007_006MA,B25007_007M,B25007_007EA,B25007_007MA,B25007_008M,B25007_008EA,B25007_008MA,B25007_009M,B25007_009EA,B25007_009MA,B25007_010M,B25007_010EA,B25007_010MA,B25007_011M,B25007_011EA,B25007_011MA,B25007_012M,B25007_012EA,B25007_012MA,B25007_013M,B25007_013EA,B25007_013MA,B25007_014M,B25007_014EA,B25007_014MA,B25007_015M,B25007_015EA,B25007_015MA,B25007_016M,B25007_016EA,B25007_016MA,B25007_017M,B25007_017EA,B25007_017MA,B25007_018M,B25007_018EA,B25007_018MA,B25007_019M,B25007_019EA,B25007_019MA,B25007_020M,B25007_020EA,B25007_020MA,B25007_021M,B25007_021EA,B25007_021MA,state
2194657,9484,1445953,10330,6438,1348,123671,4729,227395,5405,324160,5585,178294,5321,168338,5065,251770,4189,120847,3901,45040,2269,748704,12039,50048,4001,189274,6951,157393,6724,133610,5906,55780,3603,46966,4151,62514,3849,32463,2433,20656,1968,9484,null,null,10330,null,null,1348,null,null,4729,null,null,5405,null,null,5585,null,null,5321,null,null,5065,null,null,4189,null,null,3901,null,null,2269,null,null,12039,null,null,4001,null,null,6951,null,null,6724,null,null,5906,null,null,3603,null,null,4151,null,null,3849,null,null,2433,null,null,1968,null,null,24
2579398,8290,1598930,10736,7318,1415,124737,4845,242359,5288,366269,7259,199163,4943,185894,5467,278234,5136,134298,3636,60658,3435,980468,11621,57725,3739,246412,6555,183667,6608,166578,6790,74124,3838,67388,4150,93963,4619,55396,3443,35215,2681,8290,null,null,10736,null,null,1415,null,null,4845,null,null,5288,null,null,7259,null,null,4943,null,null,5467,null,null,5136,null,null,3636,null,null,3435,null,null,11621,null,null,3739,null,null,6555,null,null,6608,null,null,6790,null,null,3838,null,null,4150,null,null,4619,null,null,3443,null,null,2681,null,null,25
3884153,13696,2731283,14647,26024,2257,254731,5575,399864,6057,563137,6759,329899,5600,317723,5658,491120,5209,245894,3602,102891,3599,1152870,14709,129812,4944,283133,7421,206456,7037,181273,6708,91356,4238,75319,3589,95125,4152,51079,3206,39317,2730,13696,null,null,14647,null,null,2257,null,null,5575,null,null,6057,null,null,6759,null,null,5600,null,null,5658,null,null,5209,null,null,3602,null,null,3599,null,null,14709,null,null,4944,null,null,7421,null,null,7037,null,null,6708,null,null,4238,null,null,3589,null,null,4152,null,null,3206,null,null,2730,null,null,26
2148725,7378,1532031,9426,15203,1478,178594,4411,256282,4880,322154,4596,188080,4080,169534,4119,238236,3451,118180,2655,45768,2394,616694,8476,73643,3642,164261,4626,103095,4255,85039,4017,40133,2478,35026,2541,47045,2992,34387,2499,34065,2256,7378,null,null,9426,null,null,1478,null,null,4411,null,null,4880,null,null,4596,null,null,4080,null,null,4119,null,null,3451,null,null,2655,null,null,2394,null,null,8476,null,null,3642,null,null,4626,null,null,4255,null,null,4017,null,null,2478,null,null,2541,null,null,2992,null,null,2499,null,null,2256,null,null,27
1091245,8803,734114,9343,6611,1541,63561,4347,109710,5244,147049,5180,81887,3871,84866,3769,141665,3437,73369,2995,25396,2076,357131,8635,33700,3272,90114,4712,80085,4544,56742,4127,28128,2796,21948,1954,29103,2461,12084,1982,5227,1201,8803,null,null,9343,null,null,1541,null,null,4347,null,null,5244,null,null,5180,null,null,3871,null,null,3769,null,null,3437,null,null,2995,null,null,2076,null,null,8635,null,null,3272,null,null,4712,null,null,4544,null,null,4127,null,null,2796,null,null,1954,null,null,2461,null,null,1982,null,null,1201,null,null,28
2372190,10844,1567597,13680,13015,1662,157569,5251,238765,6419,311645,6936,187992,5325,174336,5501,281448,4696,148636,3813,54191,3016,804593,10768,91745,4808,205278,6535,147734,6203,122834,5815,60693,3992,50659,3232,64954,3864,35977,2434,24719,2349,10844,null,null,13680,null,null,1662,null,null,5251,null,null,6419,null,null,6936,null,null,5325,null,null,5501,null,null,4696,null,null,3813,null,null,3016,null,null,10768,null,null,4808,null,null,6535,null,null,6203,null,null,5815,null,null,3992,null,null,3232,null,null,3864,null,null,2434,null,null,2349,null,null,29
416125,4426,282995,5662,3975,835,24471,2308,40232,2507,50104,2497,34896,2134,35113,2348,56866,1674,27475,1621,9863,1421,133130,5202,17934,2200,34991,2783,20462,1858,17153,1794,10414,1767,8580,1267,11723,1535,6922,1125,4951,1099,4426,null,null,5662,null,null,835,null,null,2308,null,null,2507,null,null,2497,null,null,2134,null,null,2348,null,null,1674,null,null,1621,null,null,1421,null,null,5202,null,null,2200,null,null,2783,null,null,1858,null,null,1794,null,null,1767,null,null,1267,null,null,1535,null,null,1125,null,null,1099,null,null,30
747562,4452,488339,5373,5460,955,56157,2702,82277,2882,95232,2667,53844,2605,56572,2699,79179,2120,42662,2078,16956,1232,259223,5539,39144,2608,67758,3619,47163,2624,32922,2013,17193,1849,14900,1481,17875,1602,11828,1302,10440,1360,4452,null,null,5373,null,null,955,null,null,2702,null,null,2882,null,null,2667,null,null,2605,null,null,2699,null,null,2120,null,null,2078,null,null,1232,null,null,5539,null,null,2608,null,null,3619,null,null,2624,null,null,2013,null,null,1849,null,null,1481,null,null,1602,null,null,1302,null,null,1360,null,null,31
1055158,6433,578762,7662,5357,1036,56329,3879,88932,4031,112740,4488,64112,3234,65125,3526,114789,3437,55981,2642,15397,1689,476396,8145,30365,2325,109754,4366,105965,5138,90294,4793,37561,2538,30635,3129,45772,3211,18578,1938,7472,1414,6433,null,null,7662,null,null,1036,null,null,3879,null,null,4031,null,null,4488,null,null,3234,null,null,3526,null,null,3437,null,null,2642,null,null,1689,null,null,8145,null,null,2325,null,null,4366,null,null,5138,null,null,4793,null,null,2538,null,null,3129,null,null,3211,null,null,1938,null,null,1414,null,null,32
520643,5191,365021,5402,1798,601,29300,2428,50925,2445,84722,2910,47950,2810,44955,2425,65682,2057,29229,2076,10460,1385,155622,5342,13437,1697,34505,2577,27413,2652,25293,2478,14196,2047,10464,1782,11963,1446,11292,1766,7059,1332,5191,null,null,5402,null,null,601,null,null,2428,null,null,2445,null,null,2910,null,null,2810,null,null,2425,null,null,2057,null,null,2076,null,null,1385,null,null,5342,null,null,1697,null,null,2577,null,null,2652,null,null,2478,null,null,2047,null,null,1782,null,null,1446,null,null,1766,null,null,1332,null,null,33
3194519,10274,2019927,14176,6881,1402,133158,5829,306484,5857,470570,7487,253143,6268,231660,6009,351721,5256,179396,3742,86914,3202,1174592,13481,51320,3524,261882,6354,262687,8136,219688,6740,98703,5543,75726,4400,110998,4350,60366,3162,33222,2747,10274,null,null,14176,null,null,1402,null,null,5829,null,null,5857,null,null,7487,null,null,6268,null,null,6009,null,null,5256,null,null,3742,null,null,3202,null,null,13481,null,null,3524,null,null,6354,null,null,8136,null,null,6740,null,null,5543,null,null,4400,null,null,4350,null,null,3162,null,null,2747,null,null,34
758364,6296,511099,7819,5582,1360,47983,2946,67107,3400,92074,3649,57681,3078,63454,3239,102993,3804,55664,2588,18561,1703,247265,6812,26192,2606,65714,3885,51712,3519,36659,2958,17304,2122,13573,1896,20672,2395,10789,1748,4650,911,6296,null,null,7819,null,null,1360,null,null,2946,null,null,3400,null,null,3649,null,null,3078,null,null,3239,null,null,3804,null,null,2588,null,null,1703,null,null,6812,null,null,2606,null,null,3885,null,null,3519,null,null,2958,null,null,2122,null,null,1896,null,null,2395,null,null,1748,null,null,911,null,null,35
7209054,17665,3841170,19390,18642,1959,270012,6883,552752,9978,850524,9133,479304,8902,454972,7741,696908,8579,356644,6216,161412,4636,3367884,19924,170454,5444,777433,11560,662388,10946,604000,10787,272727,8714,251233,7048,328329,8283,188389,6764,112931,5268,17665,null,null,19390,null,null,1959,null,null,6883,null,null,9978,null,null,9133,null,null,8902,null,null,7741,null,null,8579,null,null,6216,null,null,4636,null,null,19924,null,null,5444,null,null,11560,null,null,10946,null,null,10787,null,null,8714,null,null,7048,null,null,8283,null,null,6764,null,null,5268,null,null,36
3882423,16063,2493388,15093,19550,2351,211366,7134,383987,7604,527023,8718,291068,5879,282015,5784,466444,5982,237546,4068,74389,3360,1389035,15637,133472,5585,367858,9492,299786,8424,225582,7958,92946,5321,82579,3993,106595,4423,52319,3036,27898,2564,16063,null,null,15093,null,null,2351,null,null,7134,null,null,7604,null,null,8718,null,null,5879,null,null,5784,null,null,5982,null,null,4068,null,null,3360,null,null,15637,null,null,5585,null,null,9492,null,null,8424,null,null,7958,null,null,5321,null,null,3993,null,null,4423,null,null,3036,null,null,2564,null,null,37
315134,3356,199208,3641,4518,923,30296,2385,32411,1790,34635,1658,23482,1505,20782,1459,29678,1094,16817,1166,6589,980,115926,4095,24507,2366,30788,2704,15073,2203,15510,1826,6403,1027,6102,1244,7301,1414,5316,1105,4926,856,3356,null,null,3641,null,null,923,null,null,2385,null,null,1790,null,null,1658,null,null,1505,null,null,1459,null,null,1094,null,null,1166,null,null,980,null,null,4095,null,null,2366,null,null,2704,null,null,2203,null,null,1826,null,null,1027,null,null,1244,null,null,1414,null,null,1105,null,null,856,null,null,38
4624669,14929,3022809,18037,29369,2708,278903,6924,444676,8359,614432,7719,363665,8025,351692,6838,539979,5849,286687,5886,113406,3617,1601860,14736,162236,6578,408431,7403,289705,8690,256532,6568,132341,6057,103388,4194,133290,5362,67758,3437,48179,3310,14929,null,null,18037,null,null,2708,null,null,6924,null,null,8359,null,null,7719,null,null,8025,null,null,6838,null,null,5849,null,null,5886,null,null,3617,null,null,14736,null,null,6578,null,null,7403,null,null,8690,null,null,6568,null,null,6057,null,null,4194,null,null,5362,null,null,3437,null,null,3310,null,null,39
1469342,7193,953552,7733,11692,1632,104878,4038,146586,3869,178222,3701,106841,3648,107306,3602,172345,3454,93739,2886,31943,2082,515790,7857,66983,3375,135231,4136,97466,4098,81098,3160,37113,2740,28814,1964,38685,2176,19166,1461,11234,1209,7193,null,null,7733,null,null,1632,null,null,4038,null,null,3869,null,null,3701,null,null,3648,null,null,3602,null,null,3454,null,null,2886,null,null,2082,null,null,7857,null,null,3375,null,null,4136,null,null,4098,null,null,3160,null,null,2740,null,null,1964,null,null,2176,null,null,1461,null,null,1209,null,null,40
1571678,6691,969579,10315,6715,1282,80619,3728,149786,4899,183713,4033,103345,4055,124178,4719,198935,4270,87178,3459,35110,2607,602099,10324,53339,3151,160552,5159,115812,4743,93134,5049,39569,3341,36305,3520,52521,3658,26671,2215,24196,2589,6691,null,null,10315,null,null,1282,null,null,3728,null,null,4899,null,null,4033,null,null,4055,null,null,4719,null,null,4270,null,null,3459,null,null,2607,null,null,10324,null,null,3151,null,null,5159,null,null,4743,null,null,5049,null,null,3341,null,null,3520,null,null,3658,null,null,2215,null,null,2589,null,null,41
4937771,13721,3382514,17950,19221,1643,287313,6481,493446,8747,703224,7163,414623,8580,409684,7098,612011,6477,314425,5786,128567,4599,1555257,14774,123080,4914,401644,8100,263576,7699,245698,7827,115840,5415,95512,4392,143126,5426,91835,4244,74946,3912,13721,null,null,17950,null,null,1643,null,null,6481,null,null,8747,null,null,7163,null,null,8580,null,null,7098,null,null,6477,null,null,5786,null,null,4599,null,null,14774,null,null,4914,null,null,8100,null,null,7699,null,null,7827,null,null,5415,null,null,4392,null,null,5426,null,null,4244,null,null,3912,null,null,42
408239,4139,236882,4213,857,444,17208,1654,31887,2023,51985,2850,32670,2347,28211,1802,42790,1589,21312,1509,9962,1300,171357,5796,9384,1446,40065,3001,30871,2563,31565,2516,14548,2295,13092,1885,16416,1671,8833,1511,6583,1217,4139,null,null,4213,null,null,444,null,null,1654,null,null,2023,null,null,2850,null,null,2347,null,null,1802,null,null,1589,null,null,1509,null,null,1300,null,null,5796,null,null,1446,null,null,3001,null,null,2563,null,null,2516,null,null,2295,null,null,1885,null,null,1671,null,null,1511,null,null,1217,null,null,44
1877887,10574,1288871,12866,10355,1441,114624,4982,192907,6351,253218,6597,139197,4645,146760,5434,265174,4426,124898,4012,41738,2574,589016,11203,58838,3604,155908,5764,118284,6020,97865,5107,43304,3113,36685,3061,45442,3322,21056,2055,11634,1799,10574,null,null,12866,null,null,1441,null,null,4982,null,null,6351,null,null,6597,null,null,4645,null,null,5434,null,null,4426,null,null,4012,null,null,2574,null,null,11203,null,null,3604,null,null,5764,null,null,6020,null,null,5107,null,null,3113,null,null,3061,null,null,3322,null,null,2055,null,null,1799,null,null,45
334003,3659,224459,3798,3569,1005,25704,1712,37112,1851,43280,1807,26118,1643,25767,1909,37388,1808,19054,1413,6467,984,109544,3813,14616,1965,28065,2597,15081,1713,14115,1811,8052,1229,7035,1173,9365,1379,6904,1240,6311,845,3659,null,null,3798,null,null,1005,null,null,1712,null,null,1851,null,null,1807,null,null,1643,null,null,1909,null,null,1808,null,null,1413,null,null,984,null,null,3813,null,null,1965,null,null,2597,null,null,1713,null,null,1811,null,null,1229,null,null,1173,null,null,1379,null,null,1240,null,null,845,null,null,46
2556332,11690,1664018,15061,14386,2138,152546,5934,253167,6411,335771,7242,189870,5029,188096,5491,315317,5283,163236,4237,51629,3011,892314,14411,98901,5033,233481,7380,170426,7022,151365,5979,65903,4348,55207,3653,69857,4465,32025,2528,15149,1759,11690,null,null,15061,null,null,2138,null,null,5934,null,null,6411,null,null,7242,null,null,5029,null,null,5491,null,null,5283,null,null,4237,null,null,3011,null,null,14411,null,null,5033,null,null,7380,null,null,7022,null,null,5979,null,null,4348,null,null,3653,null,null,4465,null,null,2528,null,null,1759,null,null,47
9535612,20125,5825471,27395,46311,3687,584771,11566,1054975,15393,1265751,14611,683786,11782,628169,11040,940033,9051,464431,7533,157244,5971,3710141,23471,387486,10944,1088179,16266,819697,14746,584406,12699,231146,8247,182015,7472,236403,7614,117857,5089,62952,3134,20125,null,null,27395,null,null,3687,null,null,11566,null,null,15393,null,null,14611,null,null,11782,null,null,11040,null,null,9051,null,null,7533,null,null,5971,null,null,23471,null,null,10944,null,null,16266,null,null,14746,null,null,12699,null,null,8247,null,null,7472,null,null,7614,null,null,5089,null,null,3134,null,null,48
943147,4975,659266,7711,8055,1301,89713,3514,141299,4039,122911,3549,66352,3033,64736,3015,98041,2474,49645,1957,18514,1492,283881,7719,47015,2495,88381,4852,59263,4448,35914,3525,14234,1926,12022,1701,13538,1633,7848,1392,5666,955,4975,null,null,7711,null,null,1301,null,null,3514,null,null,4039,null,null,3549,null,null,3033,null,null,3015,null,null,2474,null,null,1957,null,null,1492,null,null,7719,null,null,2495,null,null,4852,null,null,4448,null,null,3525,null,null,1926,null,null,1701,null,null,1633,null,null,1392,null,null,955,null,null,49
254851,2815,177772,3783,1382,595,13702,1410,23419,1251,37661,1647,21970,1581,22395,1426,35343,1513,15744,1121,6156,873,77079,3456,8756,1399,19448,1747,11886,1524,10103,1741,5995,1043,5890,1302,7531,1197,4235,819,3235,713,2815,null,null,3783,null,null,595,null,null,1410,null,null,1251,null,null,1647,null,null,1581,null,null,1426,null,null,1513,null,null,1121,null,null,873,null,null,3456,null,null,1399,null,null,1747,null,null,1524,null,null,1741,null,null,1043,null,null,1302,null,null,1197,null,null,819,null,null,713,null,null,50
3120692,13161,2037641,16261,12895,1759,180830,6245,318869,6639,445308,7936,242835,5429,233541,5624,366489,5614,178545,4172,58329,3117,1083051,12975,97803,4676,291482,7769,230250,7146,180784,7393,78600,4361,59194,3892,76950,5213,42144,2923,25844,2420,13161,null,null,16261,null,null,1759,null,null,6245,null,null,6639,null,null,7936,null,null,5429,null,null,5624,null,null,5614,null,null,4172,null,null,3117,null,null,12975,null,null,4676,null,null,7769,null,null,7146,null,null,7393,null,null,4361,null,null,3892,null,null,5213,null,null,2923,null,null,2420,null,null,51
2768076,8506,1729320,12424,9434,1386,158979,5852,274007,6631,367676,6091,201970,5269,210638,5529,315948,4878,141627,4489,49041,3130,1038756,12363,98399,4465,300490,6810,205465,6476,156162,6165,68665,4055,57517,3461,74682,4487,43078,2806,34298,2729,8506,null,null,12424,null,null,1386,null,null,5852,null,null,6631,null,null,6091,null,null,5269,null,null,5529,null,null,4878,null,null,4489,null,null,3130,null,null,12363,null,null,4465,null,null,6810,null,null,6476,null,null,6165,null,null,4055,null,null,3461,null,null,4487,null,null,2806,null,null,2729,null,null,53
722125,5656,523078,7047,4459,1102,41634,2941,72856,3155,98365,3694,60967,2989,59628,3571,106121,2789,56647,2177,22401,1634,199047,6237,20946,2104,47489,2887,35913,2644,30613,2803,15515,2115,16324,2243,20789,2143,7896,1237,3562,1064,5656,null,null,7047,null,null,1102,null,null,2941,null,null,3155,null,null,3694,null,null,2989,null,null,3571,null,null,2789,null,null,2177,null,null,1634,null,null,6237,null,null,2104,null,null,2887,null,null,2644,null,null,2803,null,null,2115,null,null,2243,null,null,2143,null,null,1237,null,null,1064,null,null,54
2326998,7745,1551232,10480,12823,1658,153730,4377,238501,4796,329771,4263,194333,4160,178487,3596,260244,3264,135222,3811,48121,2651,775766,10523,98711,4550,196911,5231,130627,5429,108341,4294,53818,3666,46096,2721,65177,2818,40538,2624,35547,2371,7745,null,null,10480,null,null,1658,null,null,4377,null,null,4796,null,null,4263,null,null,4160,null,null,3596,null,null,3264,null,null,3811,null,null,2651,null,null,10523,null,null,4550,null,null,5231,null,null,5429,null,null,4294,null,null,3666,null,null,2721,null,null,2818,null,null,2624,null,null,2371,null,null,55
223619,4088,153894,4084,2550,843,17603,1736,23956,2062,26362,1881,16965,1516,20529,1762,28295,1451,12806,1042,4828,832,69725,4085,9242,1699,19073,1924,12854,1856,11603,1741,4458,959,4236,1013,4383,960,2891,731,985,443,4088,null,null,4084,null,null,843,null,null,1736,null,null,2062,null,null,1881,null,null,1516,null,null,1762,null,null,1451,null,null,1042,null,null,832,null,null,4085,null,null,1699,null,null,1924,null,null,1856,null,null,1741,null,null,959,null,null,1013,null,null,960,null,null,731,null,null,443,null,null,56
1208438,9900,821672,8711,3927,976,39019,3121,111744,4398,145314,4781,88211,3816,95026,4030,188183,3863,110785,3663,39463,2193,386766,8157,21901,2146,87612,3804,81284,5104,69217,3923,29704,2425,28785,2606,40091,2683,21708,1835,6464,1068,9900,null,null,8711,null,null,976,null,null,3121,null,null,4398,null,null,4781,null,null,3816,null,null,4030,null,null,3863,null,null,3663,null,null,2193,null,null,8157,null,null,2146,null,null,3804,null,null,5104,null,null,3923,null,null,2425,null,null,2606,null,null,2683,null,null,1835,null,null,1068,null,null,72
1852518,12189,1268138,12239,12368,1593,109118,4386,197498,5728,251023,6086,145035,4941,143354,5060,237001,4465,132351,3779,40390,2470,584380,11458,60748,3706,147485,5401,112085,5140,96749,5579,48212,3416,35430,2961,50285,3641,21574,2036,11812,1506,12189,null,null,12239,null,null,1593,null,null,4386,null,null,5728,null,null,6086,null,null,4941,null,null,5060,null,null,4465,null,null,3779,null,null,2470,null,null,11458,null,null,3706,null,null,5401,null,null,5140,null,null,5579,null,null,3416,null,null,2961,null,null,3641,null,null,2036,null,null,1506,null,null,01
248468,2841,160215,3268,1564,613,17932,1798,28472,1834,32981,2551,23980,1890,18562,1600,25133,1158,8872,1116,2719,663,88253,3611,11852,1608,25825,2520,16169,1694,13687,1716,7064,1150,5005,1060,5779,1008,1847,599,1025,377,2841,null,null,3268,null,null,613,null,null,1798,null,null,1834,null,null,2551,null,null,1890,null,null,1600,null,null,1158,null,null,1116,null,null,663,null,null,3611,null,null,1608,null,null,2520,null,null,1694,null,null,1716,null,null,1150,null,null,1060,null,null,1008,null,null,599,null,null,377,null,null,02
