B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,B19128_001M,B19128_001EA,B19128_001MA,B19128_002M,B19128_002EA,B19128_002MA,B19128_003M,B19128_003EA,B19128_003MA,B19128_004M,B19128_004EA,B19128_004MA,B19128_005M,B19128_005EA,B19128_005MA,B19128_006M,B19128_006EA,B19128_006MA,B19128_007M,B19128_007EA,B19128_007MA,B19128_008M,B19128_008EA,B19128_008MA,B19128_009M,B19128_009EA,B19128_009MA,B19128_010M,B19128_010EA,B19128_010MA,B19128_011M,B19128_011EA,B19128_011MA,state
412361248700,3670768337,346277999700,3597260664,117754704000,2231110659,228523295700,3347150351,66083249100,1369152715,21722899900,825881654,8766328600,498978478,12956571300,638841807,44360349200,988938170,17512838800,622146787,26847510400,939899445,3670768337,null,null,3597260664,null,null,2231110659,null,null,3347150351,null,null,1369152715,null,null,825881654,null,null,498978478,null,null,638841807,null,null,988938170,null,null,622146787,null,null,939899445,null,null,12
217592456300,2941997051,182851988900,2866697851,79686981000,2098353222,103165007900,2010173533,34740467400,1077296318,10045665900,738713601,3876641200,335580271,6169024700,697032463,24694801600,900019827,10911926100,448109208,13782875500,774896709,2941997051,null,null,2866697851,null,null,2098353222,null,null,2010173533,null,null,1077296318,null,null,738713601,null,null,335580271,null,null,697032463,null,null,900019827,null,null,448109208,null,null,774896709,null,null,13
34111145000,716526771,28144294600,674315814,9971730000,531711799,18172564500,680634623,5966850500,431216409,2128551900,247197421,640070900,128013654,1488481100,212441050,3838298600,349631326,975714700,161376830,2862583900,296299555,716526771,null,null,674315814,null,null,531711799,null,null,680634623,null,null,431216409,null,null,247197421,null,null,128013654,null,null,212441050,null,null,349631326,null,null,161376830,null,null,296299555,null,null,15
32824979500,1116276047,29145368700,1091222550,12329077500,913474653,16816291100,700249087,3679610800,300172543,1414007200,198873888,652564300,150535018,761443000,138837169,2265603600,221696119,979338900,137945005,1286264700,157000611,1116276047,null,null,1091222550,null,null,913474653,null,null,700249087,null,null,300172543,null,null,198873888,null,null,150535018,null,null,138837169,null,null,221696119,null,null,137945005,null,null,157000611,null,null,16
313092666800,2878565245,267209122500,3057803683,115366855400,2022313525,151842267100,2492208082,45883544300,1049619532,15428011900,715901053,6290191500,470034364,9137820400,557363654,30455532400,774091279,12416122700,486388234,18039409800,709191925,2878565245,null,null,3057803683,null,null,2022313525,null,null,2492208082,null,null,1049619532,null,null,715901053,null,null,470034364,null,null,557363654,null,null,774091279,null,null,486388234,null,null,709191925,null,null,17
136410780300,1633672706,117229115400,1695868672,47736910700,1133726275,69492204600,1305599871,19181664900,635587473,6973178900,401311693,3148228300,249828271,3824950600,366829608,12208486000,495592364,5414448700,343825594,6794037300,408475770,1633672706,null,null,1695868672,null,null,1133726275,null,null,1305599871,null,null,635587473,null,null,401311693,null,null,249828271,null,null,366829608,null,null,495592364,null,null,343825594,null,null,408475770,null,null,18
70756221700,1143470768,63175244600,1097404534,26275637900,943085966,36899606700,952926939,7580977100,332330707,2968025400,277228979,1525290600,172119914,1442734800,238527222,4612951700,262298279,2503741700,177998543,2109210000,175122641,1143470768,null,null,1097404534,null,null,943085966,null,null,952926939,null,null,332330707,null,null,277228979,null,null,172119914,null,null,238527222,null,null,262298279,null,null,177998543,null,null,175122641,null,null,19
63911296600,1018302714,55931326500,1078740703,23328249200,695922794,32603077300,826352105,7979970100,578592932,3067001100,359479561,1625896800,300321843,1441104300,182770249,4912969000,441465101,2545098700,380974917,2367870300,213010203,1018302714,null,null,1078740703,null,null,695922794,null,null,826352105,null,null,578592932,null,null,359479561,null,null,300321843,null,null,182770249,null,null,441465101,null,null,380974917,null,null,213010203,null,null,20
86434190400,1452044276,73259361900,1427651531,28938131100,771136684,44321230800,1168403754,13174828400,676416170,4602319600,531592724,2189638100,343118310,2412681500,356010083,8572508900,519716296,3597360500,258038384,4975148400,430680117,1452044276,null,null,1427651531,null,null,771136684,null,null,1168403754,null,null,676416170,null,null,531592724,null,null,343118310,null,null,356010083,null,null,519716296,null,null,258038384,null,null,430680117,null,null,21
86345838300,1583683087,71422713600,1561122840,28941207400,1110387583,42481506300,1104456645,14923124700,687657878,4664635600,375476730,2109464900,228376329,2555170700,303979448,10258489100,534594612,4176549100,307591437,6081940000,467916430,1583683087,null,null,1561122840,null,null,1110387583,null,null,1104456645,null,null,687657878,null,null,375476730,null,null,228376329,null,null,303979448,null,null,534594612,null,null,307591437,null,null,467916430,null,null,22
27673714300,777308113,24200315000,789608303,8096562600,537532242,16103752400,569695829,3473399300,238137666,1276620300,160779259,622128600,102195172,654491700,124992484,2196779000,168684154,1021373100,127852538,1175405900,140472078,777308113,null,null,789608303,null,null,537532242,null,null,569695829,null,null,238137666,null,null,160779259,null,null,102195172,null,null,124992484,null,null,168684154,null,null,127852538,null,null,140472078,null,null,23
174289121800,2089818218,145770694400,2198253034,61651879700,1666788408,84118814700,1576969133,28518427500,1004404921,8761857300,589816275,3608716700,376570650,5153140600,477900335,19756570100,782553251,7506320500,422060051,12250249700,638158888,2089818218,null,null,2198253034,null,null,1666788408,null,null,1576969133,null,null,1004404921,null,null,589816275,null,null,376570650,null,null,477900335,null,null,782553251,null,null,422060051,null,null,638158888,null,null,24
199812404100,2359280523,171999341900,2487571692,76041264100,1585631829,95958077800,2059531983,27813062200,828795762,8905742700,523482026,3416948900,346541835,5488793800,381766820,18907319600,777941363,6968122400,422838704,11939197200,632809336,2359280523,null,null,2487571692,null,null,1585631829,null,null,2059531983,null,null,828795762,null,null,523482026,null,null,346541835,null,null,381766820,null,null,777941363,null,null,422838704,null,null,632809336,null,null,25
216544114800,1975069613,185815886700,1949041855,72151868400,1431565792,113664018200,1796715744,30728228100,843765075,10319225100,521959979,4397786400,358055909,5921438700,354950306,20409003000,606841330,8306673400,352624987,12102329600,467778914,1975069613,null,null,1949041855,null,null,1431565792,null,null,1796715744,null,null,843765075,null,null,521959979,null,null,358055909,null,null,354950306,null,null,606841330,null,null,352624987,null,null,467778914,null,null,26
142871901600,1752693481,126948584000,1786413287,56138551900,1194345619,70810032100,1425590668,15923317700,544123578,6352188300,385811235,3181414100,249042108,3170774200,301387150,9571129300,376866814,4877183500,278257381,4693945900,290363435,1752693481,null,null,1786413287,null,null,1194345619,null,null,1425590668,null,null,544123578,null,null,385811235,null,null,249042108,null,null,301387150,null,null,376866814,null,null,278257381,null,null,290363435,null,null,27
51116768100,1167189295,41662487900,1136079960,15540678800,779221126,26121809000,867997911,9454280200,563158135,2705528500,328647282,883434900,146143634,1822093500,288092676,6748751800,492288077,2787430500,318036699,3961321200,342062500,1167189295,null,null,1136079960,null,null,779221126,null,null,867997911,null,null,563158135,null,null,328647282,null,null,146143634,null,null,288092676,null,null,492288077,null,null,318036699,null,null,342062500,null,null,28
129335318900,1876353681,111353023200,1944547833,44738004800,1164537862,66615018400,1594160425,17982295700,912639924,6101936200,751766830,2572842900,236146286,3529093400,703457425,11880359400,500082300,5142638800,324056418,6737720600,405629910,1876353681,null,null,1944547833,null,null,1164537862,null,null,1594160425,null,null,912639924,null,null,751766830,null,null,236146286,null,null,703457425,null,null,500082300,null,null,324056418,null,null,405629910,null,null,29
22124006500,739548043,19617415100,735026648,7524543000,478995412,12092872100,592601891,2506591400,302096373,920686000,118301574,419513400,86750536,501172600,99018507,1585905400,259758504,657627900,138749132,928277500,212076151,739548043,null,null,735026648,null,null,478995412,null,null,592601891,null,null,302096373,null,null,118301574,null,null,86750536,null,null,99018507,null,null,259758504,null,null,138749132,null,null,212076151,null,null,30
43358299100,777911085,38127868400,833809443,16857948800,624710897,21269919600,609637653,5230430700,269966865,1768583300,190028467,799165000,130992457,969418300,166397721,3461847400,224326198,1713155100,158552021,1748692200,176123358,777911085,null,null,833809443,null,null,624710897,null,null,609637653,null,null,269966865,null,null,190028467,null,null,130992457,null,null,166397721,null,null,224326198,null,null,158552021,null,null,176123358,null,null,31
