B12006_001E,B12006_001M,B12006_002E,B12006_002M,B12006_003E,B12006_003M,B12006_004E,B12006_004M,B12006_005E,B12006_005M,B12006_006E,B12006_006M,B12006_007E,B12006_007M,B12006_008E,B12006_008M,B12006_009E,B12006_009M,B12006_010E,B12006_010M,B12006_011E,B12006_011M,B12006_012E,B12006_012M,B12006_013E,B12006_013M,B12006_014E,B12006_014M,B12006_015E,B12006_015M,B12006_016E,B12006_016M,B12006_017E,B12006_017M,B12006_018E,B12006_018M,B12006_019E,B12006_019M,B12006_020E,B12006_020M,B12006_021E,B12006_021M,B12006_022E,B12006_022M,B12006_023E,B12006_023M,B12006_024E,B12006_024M,B12006_025E,B12006_025M,B12006_026E,B12006_026M,B12006_027E,B12006_027M,B12006_028E,B12006_028M,B12006_029E,B12006_029M,B12006_030E,B12006_030M,B12006_031E,B12006_031M,B12006_032E,B12006_032M,B12006_033E,B12006_033M,B12006_034E,B12006_034M,B12006_035E,B12006_035M,B12006_036E,B12006_036M,B12006_037E,B12006_037M,B12006_038E,B12006_038M,B12006_039E,B12006_039M,B12006_040E,B12006_040M,B12006_041E,B12006_041M,B12006_042E,B12006_042M,B12006_043E,B12006_043M,B12006_044E,B12006_044M,B12006_045E,B12006_045M,B12006_046E,B12006_046M,B12006_047E,B12006_047M,B12006_048E,B12006_048M,B12006_049E,B12006_049M,B12006_050E,B12006_050M,B12006_051E,B12006_051M,B12006_052E,B12006_052M,B12006_053E,B12006_053M,B12006_054E,B12006_054M,B12006_055E,B12006_055M,B12006_056E,B12006_056M,B12006_001M,B12006_001EA,B12006_001MA,B12006_002M,B12006_002EA,B12006_002MA,B12006_003M,B12006_003EA,B12006_003MA,B12006_004M,B12006_004EA,B12006_004MA,B12006_005M,B12006_005EA,B12006_005MA,B12006_006M,B12006_006EA,B12006_006MA,B12006_007M,B12006_007EA,B12006_007MA,B12006_008M,B12006_008EA,B12006_008MA,B12006_009M,B12006_009EA,B12006_009MA,B12006_010M,B12006_010EA,B12006_010MA,B12006_011M,B12006_011EA,B12006_011MA,B12006_012M,B12006_012EA,B12006_012MA,B12006_013M,B12006_013EA,B12006_013MA,B12006_014M,B12006_014EA,B12006_014MA,B12006_015M,B12006_015EA,B12006_015MA,B12006_016M,B12006_016EA,B12006_016MA,B12006_017M,B12006_017EA,B12006_017MA,B12006_018M,B12006_018EA,B12006_018MA,B12006_019M,B12006_019EA,B12006_019MA,B12006_020M,B12006_020EA,B12006_020MA,B12006_021M,B12006_021EA,B12006_021MA,B12006_022M,B12006_022EA,B12006_022MA,B12006_023M,B12006_023EA,B12006_023MA,B12006_024M,B12006_024EA,B12006_024MA,B12006_025M,B12006_025EA,B12006_025MA,B12006_026M,B12006_026EA,B12006_026MA,B12006_027M,B12006_027EA,B12006_027MA,B12006_028M,B12006_028EA,B12006_028MA,B12006_029M,B12006_029EA,B12006_029MA,B12006_030M,B12006_030EA,B12006_030MA,B12006_031M,B12006_031EA,B12006_031MA,B12006_032M,B12006_032EA,B12006_032MA,B12006_033M,B12006_033EA,B12006_033MA,B12006_034M,B12006_034EA,B12006_034MA,B12006_035M,B12006_035EA,B12006_035MA,B12006_036M,B12006_036EA,B12006_036MA,B12006_037M,B12006_037EA,B12006_037MA,B12006_038M,B12006_038EA,B12006_038MA,B12006_039M,B12006_039EA,B12006_039MA,B12006_040M,B12006_040EA,B12006_040MA,B12006_041M,B12006_041EA,B12006_041MA,B12006_042M,B12006_042EA,B12006_042MA,B12006_043M,B12006_043EA,B12006_043MA,B12006_044M,B12006_044EA,B12006_044MA,B12006_045M,B12006_045EA,B12006_045MA,B12006_046M,B12006_046EA,B12006_046MA,B12006_047M,B12006_047EA,B12006_047MA,B12006_048M,B12006_048EA,B12006_048MA,B12006_049M,B12006_049EA,B12006_049MA,B12006_050M,B12006_050EA,B12006_050MA,B12006_051M,B12006_051EA,B12006_051MA,B12006_052M,B12006_052EA,B12006_052MA,B12006_053M,B12006_053EA,B12006_053MA,B12006_054M,B12006_054EA,B12006_054MA,B12006_055M,B12006_055EA,B12006_055MA,B12006_056M,B12006_056EA,B12006_056MA,state
1108711,1960,312459,7998,169176,4921,117042,4204,105817,4310,11225,1689,52134,3688,143283,4312,97594,3700,90583,3892,7011,1283,45689,3031,547474,11718,270051,6854,183077,5955,179016,5865,4061,928,86974,3993,277423,6120,172710,5114,169619,5088,3091,995,104713,3992,12364,1908,5348,1247,3886,1119,3250,1009,636,554,1462,573,7016,1457,3756,1015,3603,1035,153,150,3260,1108,72634,2951,16574,1802,3119,734,2841,659,278,261,13455,1671,56060,2453,9385,1426,9320,1428,65,61,46675,2373,163780,7074,75118,4249,45391,3464,43219,3532,2172,712,29727,2508,88662,4172,54910,3332,53042,3329,1868,606,33752,2756,1960,null,null,7998,null,null,4921,null,null,4204,null,null,4310,null,null,1689,null,null,3688,null,null,4312,null,null,3700,null,null,3892,null,null,1283,null,null,3031,null,null,11718,null,null,6854,null,null,5955,null,null,5865,null,null,928,null,null,3993,null,null,6120,null,null,5114,null,null,5088,null,null,995,null,null,3992,null,null,1908,null,null,1247,null,null,1119,null,null,1009,null,null,554,null,null,573,null,null,1457,null,null,1015,null,null,1035,null,null,150,null,null,1108,null,null,2951,null,null,1802,null,null,734,null,null,659,null,null,261,null,null,1671,null,null,2453,null,null,1426,null,null,1428,null,null,61,null,null,2373,null,null,7074,null,null,4249,null,null,3464,null,null,3532,null,null,712,null,null,2508,null,null,4172,null,null,3332,null,null,3329,null,null,606,null,null,2756,null,null,23
4819956,4066,1671685,16516,863222,10521,602898,9761,541427,9346,61471,4412,260324,6750,808463,10934,568425,10751,522496,10538,45929,3552,240038,7792,2273589,24632,1140455,13065,879477,12122,859714,12315,19763,2275,260978,5736,1133134,14277,751247,12252,728282,11866,22965,2122,381887,7630,108792,5661,50855,4099,37512,3756,34699,3623,2813,831,13343,1723,57937,3883,42111,3357,39422,3455,2689,684,15826,1956,272008,6701,54054,3485,15311,1833,14490,1801,821,369,38743,3050,217954,5682,47947,3611,46084,3665,1863,690,170007,4325,493882,11147,197359,6584,135453,5418,128328,5246,7125,1223,61906,4056,296523,7520,197306,6688,187510,6499,9796,1827,99217,4621,4066,null,null,16516,null,null,10521,null,null,9761,null,null,9346,null,null,4412,null,null,6750,null,null,10934,null,null,10751,null,null,10538,null,null,3552,null,null,7792,null,null,24632,null,null,13065,null,null,12122,null,null,12315,null,null,2275,null,null,5736,null,null,14277,null,null,12252,null,null,11866,null,null,2122,null,null,7630,null,null,5661,null,null,4099,null,null,3756,null,null,3623,null,null,831,null,null,1723,null,null,3883,null,null,3357,null,null,3455,null,null,684,null,null,1956,null,null,6701,null,null,3485,null,null,1833,null,null,1801,null,null,369,null,null,3050,null,null,5682,null,null,3611,null,null,3665,null,null,690,null,null,4325,null,null,11147,null,null,6584,null,null,5418,null,null,5246,null,null,1223,null,null,4056,null,null,7520,null,null,6688,null,null,6499,null,null,1827,null,null,4621,null,null,24
5601991,3487,2047826,17598,1057594,11545,735379,11062,667209,10630,68170,4471,322215,8307,990232,10075,695021,10478,645795,10746,49226,4034,295211,8135,2603286,24072,1303715,14311,995302,13825,965770,13619,29532,2659,308413,7064,1299571,13294,868108,11624,840717,11220,27391,2748,431463,7720,97643,5876,36285,3520,24523,3347,23804,3300,719,475,11762,1684,61358,4119,41933,3946,38576,3789,3357,1012,19425,2195,310839,6956,67720,3810,15768,1854,15074,1767,694,514,51952,3644,243119,5854,43743,2989,42095,2961,1648,606,199376,5253,542397,13150,221131,8938,147253,7019,137657,6974,9596,1879,73878,5235,321266,7790,208339,7284,199832,7383,8507,1264,112927,5130,3487,null,null,17598,null,null,11545,null,null,11062,null,null,10630,null,null,4471,null,null,8307,null,null,10075,null,null,10478,null,null,10746,null,null,4034,null,null,8135,null,null,24072,null,null,14311,null,null,13825,null,null,13619,null,null,2659,null,null,7064,null,null,13294,null,null,11624,null,null,11220,null,null,2748,null,null,7720,null,null,5876,null,null,3520,null,null,3347,null,null,3300,null,null,475,null,null,1684,null,null,4119,null,null,3946,null,null,3789,null,null,1012,null,null,2195,null,null,6956,null,null,3810,null,null,1854,null,null,1767,null,null,514,null,null,3644,null,null,5854,null,null,2989,null,null,2961,null,null,606,null,null,5253,null,null,13150,null,null,8938,null,null,7019,null,null,6974,null,null,1879,null,null,5235,null,null,7790,null,null,7284,null,null,7383,null,null,1264,null,null,5130,null,null,25
8002285,5668,2583888,19464,1381079,12171,911639,11923,801217,11675,110422,4797,469440,9227,1202809,11852,817229,12060,737951,11824,79278,4508,385580,8874,3862680,24386,1927899,13171,1336216,13635,1301633,13793,34583,2311,591683,8420,1934781,14234,1108048,12417,1072995,12552,35053,2739,826733,9026,101635,4427,46977,3595,28222,2723,25438,2404,2784,807,18755,2222,54658,2859,32880,2392,30014,2108,2866,930,21778,1988,489845,8363,114154,4092,21150,1893,19898,1822,1252,438,93004,3818,375691,6949,61688,3318,59108,3281,2580,792,314003,6045,964237,13774,428768,7580,258265,6568,237703,6448,20562,2105,170503,5094,535469,9259,319284,8344,304376,8090,14908,2044,216185,5155,5668,null,null,19464,null,null,12171,null,null,11923,null,null,11675,null,null,4797,null,null,9227,null,null,11852,null,null,12060,null,null,11824,null,null,4508,null,null,8874,null,null,24386,null,null,13171,null,null,13635,null,null,13793,null,null,2311,null,null,8420,null,null,14234,null,null,12417,null,null,12552,null,null,2739,null,null,9026,null,null,4427,null,null,3595,null,null,2723,null,null,2404,null,null,807,null,null,2222,null,null,2859,null,null,2392,null,null,2108,null,null,930,null,null,1988,null,null,8363,null,null,4092,null,null,1893,null,null,1822,null,null,438,null,null,3818,null,null,6949,null,null,3318,null,null,3281,null,null,792,null,null,6045,null,null,13774,null,null,7580,null,null,6568,null,null,6448,null,null,2105,null,null,5094,null,null,9259,null,null,8344,null,null,8090,null,null,2044,null,null,5155,null,null,26
4375523,4084,1361159,16282,749006,10225,560323,10051,516327,9768,43996,3345,188683,5285,612153,9005,463927,8139,439946,8030,23981,2342,148226,5085,2281429,20340,1135817,11619,858070,9996,840926,9868,17144,1411,277747,5291,1145612,10984,774173,9566,757832,9569,16341,1816,371439,6856,44488,3285,19125,2439,14928,2162,14337,2077,591,287,4197,1001,25363,2086,16922,1663,15214,1502,1708,822,8441,1342,229249,5339,50199,2714,10847,1304,10196,1281,651,418,39352,2367,179050,3983,29725,1824,28540,1798,1185,421,149325,3887,459198,10226,207855,6612,141506,5288,135857,4878,5649,1041,66349,3649,251343,6582,170103,5376,164831,5371,5272,841,81240,4175,4084,null,null,16282,null,null,10225,null,null,10051,null,null,9768,null,null,3345,null,null,5285,null,null,9005,null,null,8139,null,null,8030,null,null,2342,null,null,5085,null,null,20340,null,null,11619,null,null,9996,null,null,9868,null,null,1411,null,null,5291,null,null,10984,null,null,9566,null,null,9569,null,null,1816,null,null,6856,null,null,3285,null,null,2439,null,null,2162,null,null,2077,null,null,287,null,null,1001,null,null,2086,null,null,1663,null,null,1502,null,null,822,null,null,1342,null,null,5339,null,null,2714,null,null,1304,null,null,1281,null,null,418,null,null,2367,null,null,3983,null,null,1824,null,null,1798,null,null,421,null,null,3887,null,null,10226,null,null,6612,null,null,5288,null,null,4878,null,null,1041,null,null,3649,null,null,6582,null,null,5376,null,null,5371,null,null,841,null,null,4175,null,null,27
2349401,4775,778266,14652,398794,9476,219278,7892,188375,7170,30903,3611,179516,7204,379472,9595,224144,8194,192427,8503,31717,2933,155328,6326,1056706,19526,531570,10328,368037,8911,356021,8618,12016,2108,163533,5427,525136,11530,298936,8690,287739,8492,11197,2035,226200,7298,70854,4491,29216,2981,17703,2369,16103,2237,1600,745,11513,1775,41638,3106,25435,2996,21950,2543,3485,1457,16203,1805,170272,6144,34874,3134,7971,1438,7508,1461,463,331,26903,2573,135398,5296,22257,2672,21179,2485,1078,675,113141,4625,273303,8304,121484,6037,69622,4692,64325,4504,5297,1301,51862,3888,151819,5613,88675,4264,83537,4082,5138,1355,63144,4046,4775,null,null,14652,null,null,9476,null,null,7892,null,null,7170,null,null,3611,null,null,7204,null,null,9595,null,null,8194,null,null,8503,null,null,2933,null,null,6326,null,null,19526,null,null,10328,null,null,8911,null,null,8618,null,null,2108,null,null,5427,null,null,11530,null,null,8690,null,null,8492,null,null,2035,null,null,7298,null,null,4491,null,null,2981,null,null,2369,null,null,2237,null,null,745,null,null,1775,null,null,3106,null,null,2996,null,null,2543,null,null,1457,null,null,1805,null,null,6144,null,null,3134,null,null,1438,null,null,1461,null,null,331,null,null,2573,null,null,5296,null,null,2672,null,null,2485,null,null,675,null,null,4625,null,null,8304,null,null,6037,null,null,4692,null,null,4504,null,null,1301,null,null,3888,null,null,5613,null,null,4264,null,null,4082,null,null,1355,null,null,4046,null,null,28
4865244,5197,1445927,16122,781417,10842,526567,10147,477683,9605,48884,3578,254850,7361,664510,8860,459183,9423,424905,9036,34278,2914,205327,6800,2409962,22765,1203414,12648,854311,12025,835141,12359,19170,1875,349103,6271,1206548,12440,730323,11271,711808,11482,18515,2417,476225,8047,89316,4423,39184,3117,26246,2443,23893,2204,2353,956,12938,1829,50132,3503,32659,2769,28455,2951,4204,1227,17473,2358,320423,7434,74046,3785,16192,2282,15847,2283,345,231,57854,3046,246377,6394,46039,3334,44315,3231,1724,698,200338,5722,599616,12469,265697,7344,164652,6396,155038,6350,9614,1671,101045,4659,333919,8880,207583,6696,197225,6670,10358,1691,126336,5707,5197,null,null,16122,null,null,10842,null,null,10147,null,null,9605,null,null,3578,null,null,7361,null,null,8860,null,null,9423,null,null,9036,null,null,2914,null,null,6800,null,null,22765,null,null,12648,null,null,12025,null,null,12359,null,null,1875,null,null,6271,null,null,12440,null,null,11271,null,null,11482,null,null,2417,null,null,8047,null,null,4423,null,null,3117,null,null,2443,null,null,2204,null,null,956,null,null,1829,null,null,3503,null,null,2769,null,null,2951,null,null,1227,null,null,2358,null,null,7434,null,null,3785,null,null,2282,null,null,2283,null,null,231,null,null,3046,null,null,6394,null,null,3334,null,null,3231,null,null,698,null,null,5722,null,null,12469,null,null,7344,null,null,6396,null,null,6350,null,null,1671,null,null,4659,null,null,8880,null,null,6696,null,null,6670,null,null,1691,null,null,5707,null,null,29
838974,2147,235661,6682,134935,4119,92297,3794,84025,3516,8272,1570,42638,2913,100726,4419,72698,3681,68586,3770,4112,1048,28028,2380,440100,9990,220157,5595,155472,5291,150882,5260,4590,1193,64685,2351,219943,5598,134516,4629,131012,4456,3504,855,85427,3804,9524,1706,4063,1060,3201,968,2865,949,336,246,862,371,5461,1206,3873,1106,3873,1106,0,168,1588,524,48164,3048,12100,1464,2489,610,2121,567,368,270,9611,1339,36064,2614,6045,1179,5783,1104,262,242,30019,2217,105525,5453,49242,3672,28682,2586,26774,2483,1908,745,20560,2352,56283,3378,32961,2523,30940,2414,2021,721,23322,2557,2147,null,null,6682,null,null,4119,null,null,3794,null,null,3516,null,null,1570,null,null,2913,null,null,4419,null,null,3681,null,null,3770,null,null,1048,null,null,2380,null,null,9990,null,null,5595,null,null,5291,null,null,5260,null,null,1193,null,null,2351,null,null,5598,null,null,4629,null,null,4456,null,null,855,null,null,3804,null,null,1706,null,null,1060,null,null,968,null,null,949,null,null,246,null,null,371,null,null,1206,null,null,1106,null,null,1106,null,null,168,null,null,524,null,null,3048,null,null,1464,null,null,610,null,null,567,null,null,270,null,null,1339,null,null,2614,null,null,1179,null,null,1104,null,null,242,null,null,2217,null,null,5453,null,null,3672,null,null,2586,null,null,2483,null,null,745,null,null,2352,null,null,3378,null,null,2523,null,null,2414,null,null,721,null,null,2557,null,null,30
1484034,2270,434925,8144,240038,5703,174628,5520,161525,5589,13103,1506,65410,3327,194887,4632,142169,4614,133902,4758,8267,1560,52718,3069,780516,11476,395778,6331,308978,6315,303016,6050,5962,1432,86800,2643,384738,6430,260125,6080,254679,6104,5446,1095,124613,3983,16517,2148,7105,1388,5250,1221,4923,1245,327,277,1855,636,9412,1380,7444,1135,7166,1119,278,244,1968,662,91570,4054,20345,1607,5720,1006,5373,892,347,280,14625,1386,71225,3258,14593,1628,14388,1608,205,136,56632,2851,160506,5930,70910,3275,50812,2940,49055,2993,1757,566,20098,1882,89596,4270,61498,3671,59439,3629,2059,538,28098,2210,2270,null,null,8144,null,null,5703,null,null,5520,null,null,5589,null,null,1506,null,null,3327,null,null,4632,null,null,4614,null,null,4758,null,null,1560,null,null,3069,null,null,11476,null,null,6331,null,null,6315,null,null,6050,null,null,1432,null,null,2643,null,null,6430,null,null,6080,null,null,6104,null,null,1095,null,null,3983,null,null,2148,null,null,1388,null,null,1221,null,null,1245,null,null,277,null,null,636,null,null,1380,null,null,1135,null,null,1119,null,null,244,null,null,662,null,null,4054,null,null,1607,null,null,1006,null,null,892,null,null,280,null,null,1386,null,null,3258,null,null,1628,null,null,1608,null,null,136,null,null,2851,null,null,5930,null,null,3275,null,null,2940,null,null,2993,null,null,566,null,null,1882,null,null,4270,null,null,3671,null,null,3629,null,null,538,null,null,2210,null,null,31
2339612,2981,769538,12427,432522,8321,297741,7612,268451,8226,29290,3617,134781,5710,337016,7610,229797,6891,207478,6848,22319,2184,107219,5402,1051565,15060,525704,9689,375908,8426,362345,8593,13563,1732,149796,4896,525861,8390,301745,8022,288343,7870,13402,1847,224116,6303,55674,4314,23933,3131,16653,2542,15641,2478,1012,503,7280,1567,31741,3288,20024,2525,17356,2181,2668,1210,11717,2221,126024,4425,28800,2556,5303,1073,4788,1054,515,307,23497,2440,97224,3181,19704,2013,18212,1975,1492,511,77520,3218,336811,10506,157154,6153,99441,5360,92519,5342,6922,1367,57713,3344,179657,7000,113784,5156,106578,4888,7206,1589,65873,4338,2981,null,null,12427,null,null,8321,null,null,7612,null,null,8226,null,null,3617,null,null,5710,null,null,7610,null,null,6891,null,null,6848,null,null,2184,null,null,5402,null,null,15060,null,null,9689,null,null,8426,null,null,8593,null,null,1732,null,null,4896,null,null,8390,null,null,8022,null,null,7870,null,null,1847,null,null,6303,null,null,4314,null,null,3131,null,null,2542,null,null,2478,null,null,503,null,null,1567,null,null,3288,null,null,2525,null,null,2181,null,null,1210,null,null,2221,null,null,4425,null,null,2556,null,null,1073,null,null,1054,null,null,307,null,null,2440,null,null,3181,null,null,2013,null,null,1975,null,null,511,null,null,3218,null,null,10506,null,null,6153,null,null,5360,null,null,5342,null,null,1367,null,null,3344,null,null,7000,null,null,5156,null,null,4888,null,null,1589,null,null,4338,null,null,32
1108050,2042,318922,7490,175590,4975,125343,4529,115959,4131,9384,1613,50247,3750,143332,4040,107161,4095,101978,3830,5183,1458,36171,2835,576153,11135,290009,6008,216367,5703,212161,5611,4206,889,73642,3119,286144,6272,185675,5835,181688,5714,3987,903,100469,4696,12895,1783,6027,1229,3436,923,3361,903,75,102,2591,851,6868,1548,5109,1365,5027,1355,82,91,1759,893,64507,3699,15495,1726,3131,848,2936,750,195,237,12364,1582,49012,2810,10567,1626,9885,1583,682,459,38445,2483,135573,7137,60594,3765,42324,3210,40799,3202,1525,628,18270,2136,74979,4718,50396,3623,48773,3553,1623,682,24583,2641,2042,null,null,7490,null,null,4975,null,null,4529,null,null,4131,null,null,1613,null,null,3750,null,null,4040,null,null,4095,null,null,3830,null,null,1458,null,null,2835,null,null,11135,null,null,6008,null,null,5703,null,null,5611,null,null,889,null,null,3119,null,null,6272,null,null,5835,null,null,5714,null,null,903,null,null,4696,null,null,1783,null,null,1229,null,null,923,null,null,903,null,null,102,null,null,851,null,null,1548,null,null,1365,null,null,1355,null,null,91,null,null,893,null,null,3699,null,null,1726,null,null,848,null,null,750,null,null,237,null,null,1582,null,null,2810,null,null,1626,null,null,1583,null,null,459,null,null,2483,null,null,7137,null,null,3765,null,null,3210,null,null,3202,null,null,628,null,null,2136,null,null,4718,null,null,3623,null,null,3553,null,null,682,null,null,2641,null,null,33
7197473,4317,2437602,20515,1285199,11721,866139,12189,775196,12834,90943,5450,419060,10213,1152403,12879,762627,11018,695672,10400,66955,4200,389776,10603,3554199,27072,1803391,14958,1384192,14293,1339027,13736,45165,3281,419199,8227,1750808,15199,1091957,13921,1045727,13381,46230,3906,658851,11137,142856,6736,58354,4011,41051,3548,37680,3401,3371,1145,17303,2103,84502,4753,55686,3645,51241,3310,4445,1368,28816,3004,433784,7838,86072,3722,20767,2427,19389,2385,1378,836,65305,3431,347712,6496,62539,3303,59833,3224,2706,821,285173,5817,629032,13461,243245,8214,166748,6952,158129,6893,8619,1340,76497,4209,385787,8255,250884,7961,237698,7718,13186,1940,134903,5459,4317,null,null,20515,null,null,11721,null,null,12189,null,null,12834,null,null,5450,null,null,10213,null,null,12879,null,null,11018,null,null,10400,null,null,4200,null,null,10603,null,null,27072,null,null,14958,null,null,14293,null,null,13736,null,null,3281,null,null,8227,null,null,15199,null,null,13921,null,null,13381,null,null,3906,null,null,11137,null,null,6736,null,null,4011,null,null,3548,null,null,3401,null,null,1145,null,null,2103,null,null,4753,null,null,3645,null,null,3310,null,null,1368,null,null,3004,null,null,7838,null,null,3722,null,null,2427,null,null,2385,null,null,836,null,null,3431,null,null,6496,null,null,3303,null,null,3224,null,null,821,null,null,5817,null,null,13461,null,null,8214,null,null,6952,null,null,6893,null,null,1340,null,null,4209,null,null,8255,null,null,7961,null,null,7718,null,null,1940,null,null,5459,null,null,34
1650960,2922,557247,10936,300428,6619,185715,6281,160905,6205,24810,2917,114713,5412,256819,6711,162495,7174,147282,7028,15213,1955,94324,5142,740297,14345,371835,8212,249195,7209,238467,7056,10728,1930,122640,4116,368462,8081,199450,6886,191617,6695,7833,1666,169012,5175,29287,2982,12803,1781,7618,1424,6356,1227,1262,699,5185,1270,16484,2364,10194,1898,8429,1580,1765,796,6290,1584,102009,5044,25026,2055,3980,936,3682,877,298,263,21046,2034,76983,4474,13976,2121,13508,2067,468,332,63007,3991,222120,8142,101334,5170,57958,4077,53218,4071,4740,999,43376,2906,120786,5218,70671,4220,66449,4131,4222,1193,50115,3374,2922,null,null,10936,null,null,6619,null,null,6281,null,null,6205,null,null,2917,null,null,5412,null,null,6711,null,null,7174,null,null,7028,null,null,1955,null,null,5142,null,null,14345,null,null,8212,null,null,7209,null,null,7056,null,null,1930,null,null,4116,null,null,8081,null,null,6886,null,null,6695,null,null,1666,null,null,5175,null,null,2982,null,null,1781,null,null,1424,null,null,1227,null,null,699,null,null,1270,null,null,2364,null,null,1898,null,null,1580,null,null,796,null,null,1584,null,null,5044,null,null,2055,null,null,936,null,null,877,null,null,263,null,null,2034,null,null,4474,null,null,2121,null,null,2067,null,null,332,null,null,3991,null,null,8142,null,null,5170,null,null,4077,null,null,4071,null,null,999,null,null,2906,null,null,5218,null,null,4220,null,null,4131,null,null,1193,null,null,3374,null,null,35
16048423,7037,6081746,31477,3115152,20407,2066301,19312,1855472,18825,210829,8555,1048851,15699,2966594,18922,1934426,16942,1779053,17185,155373,7187,1032168,15492,7174759,38686,3636705,21200,2656336,19066,2576310,18838,80026,4303,980369,10147,3538054,23939,2139490,17715,2060175,18084,79315,4576,1398564,16236,403281,10333,160657,7006,108143,6386,99084,6006,9059,1703,52514,3830,242624,8068,154736,7154,144124,6653,10612,2086,87888,4817,960277,12333,206962,5358,45953,3122,43241,2849,2712,1007,161009,5238,753315,10832,134982,6066,129198,5804,5784,1184,618333,9163,1428360,23079,576527,12308,371213,9070,350400,8839,20813,2528,205314,7946,851833,16543,514044,12266,488602,11248,25442,2610,337789,8753,7037,null,null,31477,null,null,20407,null,null,19312,null,null,18825,null,null,8555,null,null,15699,null,null,18922,null,null,16942,null,null,17185,null,null,7187,null,null,15492,null,null,38686,null,null,21200,null,null,19066,null,null,18838,null,null,4303,null,null,10147,null,null,23939,null,null,17715,null,null,18084,null,null,4576,null,null,16236,null,null,10333,null,null,7006,null,null,6386,null,null,6006,null,null,1703,null,null,3830,null,null,8068,null,null,7154,null,null,6653,null,null,2086,null,null,4817,null,null,12333,null,null,5358,null,null,3122,null,null,2849,null,null,1007,null,null,5238,null,null,10832,null,null,6066,null,null,5804,null,null,1184,null,null,9163,null,null,23079,null,null,12308,null,null,9070,null,null,8839,null,null,2528,null,null,7946,null,null,16543,null,null,12266,null,null,11248,null,null,2610,null,null,8753,null,null,36
8115833,6864,2497774,23733,1309473,15434,865442,13955,769148,13631,96294,6398,444031,10901,1188301,13516,790682,14018,712262,13824,78420,5546,397619,10864,3993821,32642,2002679,18883,1427676,17675,1394442,16850,33234,2963,575003,7812,1991142,18324,1153342,15830,1108638,15765,44704,3943,837800,11674,224080,8863,100492,6686,69852,5332,63939,5158,5913,1611,30640,3033,123588,6871,80913,5159,71547,4806,9366,2001,42675,4237,505593,8378,107934,4799,23630,2660,21535,2402,2095,896,84304,3979,397659,7219,67681,3763,63215,3666,4466,1296,329978,7243,894565,20114,373306,10638,234212,9130,217024,8733,17188,2332,139094,5662,521259,13980,318744,11258,301361,10835,17383,2416,202515,7205,6864,null,null,23733,null,null,15434,null,null,13955,null,null,13631,null,null,6398,null,null,10901,null,null,13516,null,null,14018,null,null,13824,null,null,5546,null,null,10864,null,null,32642,null,null,18883,null,null,17675,null,null,16850,null,null,2963,null,null,7812,null,null,18324,null,null,15830,null,null,15765,null,null,3943,null,null,11674,null,null,8863,null,null,6686,null,null,5332,null,null,5158,null,null,1611,null,null,3033,null,null,6871,null,null,5159,null,null,4806,null,null,2001,null,null,4237,null,null,8378,null,null,4799,null,null,2660,null,null,2402,null,null,896,null,null,3979,null,null,7219,null,null,3763,null,null,3666,null,null,1296,null,null,7243,null,null,20114,null,null,10638,null,null,9130,null,null,8733,null,null,2332,null,null,5662,null,null,13980,null,null,11258,null,null,10835,null,null,2416,null,null,7205,null,null,37
600126,1658,185272,5887,108792,3900,83341,3916,78564,3576,4777,1210,25451,2040,76480,3226,58495,3191,55876,3140,2619,756,17985,2028,316292,8048,158669,4571,122290,4304,121601,4238,689,314,36379,1973,157623,4386,105968,3776,104360,3646,1608,750,51655,2541,5721,1499,3100,1067,2674,1011,2674,1011,0,155,426,226,2621,1043,1825,956,1807,954,18,31,796,434,33414,2159,7724,1039,2229,821,2168,831,61,79,5495,866,25690,1873,4698,1039,4609,1049,89,116,20992,1459,59427,4336,29055,2816,22604,2543,21462,2455,1142,505,6451,1290,30372,2530,21668,2311,20889,2324,779,360,8704,1232,1658,null,null,5887,null,null,3900,null,null,3916,null,null,3576,null,null,1210,null,null,2040,null,null,3226,null,null,3191,null,null,3140,null,null,756,null,null,2028,null,null,8048,null,null,4571,null,null,4304,null,null,4238,null,null,314,null,null,1973,null,null,4386,null,null,3776,null,null,3646,null,null,750,null,null,2541,null,null,1499,null,null,1067,null,null,1011,null,null,1011,null,null,155,null,null,226,null,null,1043,null,null,956,null,null,954,null,null,31,null,null,434,null,null,2159,null,null,1039,null,null,821,null,null,831,null,null,79,null,null,866,null,null,1873,null,null,1039,null,null,1049,null,null,116,null,null,1459,null,null,4336,null,null,2816,null,null,2543,null,null,2455,null,null,505,null,null,1290,null,null,2530,null,null,2311,null,null,2324,null,null,360,null,null,1232,null,null,38
