B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,B08008_001M,B08008_001EA,B08008_001MA,B08008_002M,B08008_002EA,B08008_002MA,B08008_003M,B08008_003EA,B08008_003MA,B08008_004M,B08008_004EA,B08008_004MA,B08008_005M,B08008_005EA,B08008_005MA,B08008_006M,B08008_006EA,B08008_006MA,B08008_007M,B08008_007EA,B08008_007MA,B08008_008M,B08008_008EA,B08008_008MA,B08008_009M,B08008_009EA,B08008_009MA,B08008_010M,B08008_010EA,B08008_010MA,B08008_011M,B08008_011EA,B08008_011MA,B08008_012M,B08008_012EA,B08008_012MA,B08008_013M,B08008_013EA,B08008_013MA,B08008_014M,B08008_014EA,B08008_014MA,B08008_015M,B08008_015EA,B08008_015MA,state
974207,7682,768564,8490,511474,7566,257090,6073,205643,5929,515932,4630,403331,4907,253058,4775,150273,3905,112601,3706,458275,5680,365233,5689,258416,5460,106817,4315,93042,3417,7682,null,null,8490,null,null,7566,null,null,6073,null,null,5929,null,null,4630,null,null,4907,null,null,4775,null,null,3905,null,null,3706,null,null,5680,null,null,5689,null,null,5460,null,null,4315,null,null,3417,null,null,31
1356018,11498,1281993,12756,468947,10089,813046,12612,74025,6250,733447,7537,692835,8180,244002,7317,448833,8481,40612,3499,622571,8208,589158,8531,224945,6484,364213,8266,33413,3479,11498,null,null,12756,null,null,10089,null,null,12612,null,null,6250,null,null,7537,null,null,8180,null,null,7317,null,null,8481,null,null,3499,null,null,8208,null,null,8531,null,null,6484,null,null,8266,null,null,3479,null,null,32
705515,6959,341253,8750,133731,6315,207522,7818,364262,8815,367275,5189,174701,5181,62412,4198,112289,5454,192574,5316,338240,4883,166552,5500,71319,4305,95233,4380,171688,5645,6959,null,null,8750,null,null,6315,null,null,7818,null,null,8815,null,null,5189,null,null,5181,null,null,4198,null,null,5454,null,null,5316,null,null,4883,null,null,5500,null,null,4305,null,null,4380,null,null,5645,null,null,33
4328133,21270,2597547,21590,507191,11002,2090356,20999,1730586,17215,2292203,14308,1381921,14442,255140,7472,1126781,13622,910282,12006,2035930,13093,1215626,13910,252051,7705,963575,13854,820304,10740,21270,null,null,21590,null,null,11002,null,null,20999,null,null,17215,null,null,14308,null,null,14442,null,null,7472,null,null,13622,null,null,12006,null,null,13093,null,null,13910,null,null,7705,null,null,13854,null,null,10740,null,null,34
877959,9029,740214,9929,464298,9901,275916,8255,137745,6644,457742,5988,385696,6752,226608,6705,159088,5541,72046,4335,420217,6990,354518,6995,237690,6804,116828,5936,65699,3837,9029,null,null,9929,null,null,9901,null,null,8255,null,null,6644,null,null,5988,null,null,6752,null,null,6705,null,null,5541,null,null,4335,null,null,6990,null,null,6995,null,null,6804,null,null,5936,null,null,3837,null,null,35
9291557,26473,7535861,29338,4503975,26269,3031886,24646,1755696,14275,4827517,21186,3895990,20697,2287813,18276,1608177,16319,931527,10936,4464040,19376,3639871,19616,2216162,15787,1423709,16388,824169,9666,26473,null,null,29338,null,null,26269,null,null,24646,null,null,14275,null,null,21186,null,null,20697,null,null,18276,null,null,16319,null,null,10936,null,null,19376,null,null,19616,null,null,15787,null,null,16388,null,null,9666,null,null,36
4626006,20643,2872438,20820,1453120,17528,1419318,18813,1753568,15481,2424296,13917,1481088,13111,712825,10010,768263,13833,943208,11178,2201710,17154,1391350,14344,740295,12823,651055,10785,810360,10783,20643,null,null,20820,null,null,17528,null,null,18813,null,null,15481,null,null,13917,null,null,13111,null,null,10010,null,null,13833,null,null,11178,null,null,17154,null,null,14344,null,null,12823,null,null,10785,null,null,10783,null,null,37
406027,5000,327894,5733,209119,6195,118775,5308,78133,3736,222541,3599,178854,3963,104464,4643,74390,3942,43687,2663,183486,3927,149040,4040,104655,3646,44385,3210,34446,1864,5000,null,null,5733,null,null,6195,null,null,5308,null,null,3736,null,null,3599,null,null,3963,null,null,4643,null,null,3942,null,null,2663,null,null,3927,null,null,4040,null,null,3646,null,null,3210,null,null,1864,null,null,38
5435982,22752,3815757,27321,1312409,19459,2503348,25597,1620225,15282,2830189,16049,1949704,17933,633177,10654,1316527,16832,880485,10015,2605793,15724,1866053,15450,679232,13482,1186821,14637,739740,9748,22752,null,null,27321,null,null,19459,null,null,25597,null,null,15282,null,null,16049,null,null,17933,null,null,10654,null,null,16832,null,null,10015,null,null,15724,null,null,15450,null,null,13482,null,null,14637,null,null,9748,null,null,39
1729489,10334,1382899,10026,783319,9428,599580,7569,346590,7600,924532,6685,732430,6615,392512,5724,339918,5030,192102,4879,804957,7497,650469,7085,390807,6403,259662,6012,154488,3940,10334,null,null,10026,null,null,9428,null,null,7569,null,null,7600,null,null,6685,null,null,6615,null,null,5724,null,null,5030,null,null,4879,null,null,7497,null,null,7085,null,null,6403,null,null,6012,null,null,3940,null,null,40
1899356,13722,1549945,14221,764839,12824,785106,14327,349411,9434,1008901,9172,820320,9685,383716,8085,436604,8949,188581,6043,890455,9893,729625,8910,381123,8066,348502,8872,160830,5556,13722,null,null,14221,null,null,12824,null,null,14327,null,null,9434,null,null,9172,null,null,9685,null,null,8085,null,null,8949,null,null,6043,null,null,9893,null,null,8910,null,null,8066,null,null,8872,null,null,5556,null,null,41
5977351,24618,3278916,27085,1090304,15050,2188612,21919,2698435,24185,3104478,15999,1659960,16110,514984,10252,1144976,13692,1444518,15566,2872873,16988,1618956,17347,575320,10663,1043636,14598,1253917,12905,24618,null,null,27085,null,null,15050,null,null,21919,null,null,24185,null,null,15999,null,null,16110,null,null,10252,null,null,13692,null,null,15566,null,null,16988,null,null,17347,null,null,10663,null,null,14598,null,null,12905,null,null,42
510504,6420,311943,6347,99119,5420,212824,6218,198561,6237,263094,4505,160993,4582,48867,3842,112126,4183,102101,3484,247410,4617,150950,4474,50252,3238,100698,4325,96460,3924,6420,null,null,6347,null,null,5420,null,null,6218,null,null,6237,null,null,4505,null,null,4582,null,null,3842,null,null,4183,null,null,3484,null,null,4617,null,null,4474,null,null,3238,null,null,4325,null,null,3924,null,null,44
2216858,16859,1076415,15605,375672,10410,700743,13939,1140443,16348,1143922,11211,553768,9781,190735,7336,363033,8931,590154,10486,1072936,12215,522647,10344,184937,6223,337710,9716,550289,10747,16859,null,null,15605,null,null,10410,null,null,13939,null,null,16348,null,null,11211,null,null,9781,null,null,7336,null,null,8931,null,null,10486,null,null,12215,null,null,10344,null,null,6223,null,null,9716,null,null,10747,null,null,45
430172,5267,334772,6039,231648,5647,103124,4239,95400,3608,230112,3947,176630,4129,115684,3766,60946,3255,53482,2381,200060,3557,158142,4035,115964,4086,42178,2395,41918,2207,5267,null,null,6039,null,null,5647,null,null,4239,null,null,3608,null,null,3947,null,null,4129,null,null,3766,null,null,3255,null,null,2381,null,null,3557,null,null,4035,null,null,4086,null,null,2395,null,null,2207,null,null,46
2979857,17258,1899295,16601,1091405,14048,807890,14565,1080562,15127,1572831,12656,984299,11813,535368,10670,448931,10633,588532,10074,1407026,13688,914996,12378,556037,9489,358959,9405,492030,10070,17258,null,null,16601,null,null,14048,null,null,14565,null,null,15127,null,null,12656,null,null,11813,null,null,10670,null,null,10633,null,null,10074,null,null,13688,null,null,12378,null,null,9489,null,null,9405,null,null,10070,null,null,47
12783032,40131,10125110,46626,5458383,37321,4666727,35815,2657922,31678,6983862,25720,5507408,30867,2836840,21311,2670568,25731,1476454,19383,5799170,27934,4617702,29233,2621543,25473,1996159,23538,1181468,20396,40131,null,null,46626,null,null,37321,null,null,35815,null,null,31678,null,null,25720,null,null,30867,null,null,21311,null,null,25731,null,null,19383,null,null,27934,null,null,29233,null,null,25473,null,null,23538,null,null,20396,null,null,48
1435308,10825,1378882,10981,439343,9635,939539,12083,56426,4390,805907,6540,772694,6466,224914,6345,547780,7193,33213,2837,629401,8111,606188,7912,214429,6844,391759,8551,23213,2458,10825,null,null,10981,null,null,9635,null,null,12083,null,null,4390,null,null,6540,null,null,6466,null,null,6345,null,null,7193,null,null,2837,null,null,8111,null,null,7912,null,null,6844,null,null,8551,null,null,2458,null,null,49
318010,4125,118724,4981,44345,3047,74379,3782,199286,5069,162039,2537,58242,3227,20096,1917,38146,2615,103797,3351,155971,3100,60482,3270,24249,2301,36233,2371,95489,3041,4125,null,null,4981,null,null,3047,null,null,3782,null,null,5069,null,null,2537,null,null,3227,null,null,1917,null,null,2615,null,null,3351,null,null,3100,null,null,3270,null,null,2301,null,null,2371,null,null,3041,null,null,50
4150512,16609,2927868,19334,963903,13370,1963965,18690,1222644,14711,2187464,10159,1538828,12876,477164,8738,1061664,12785,648636,8754,1963048,14147,1389040,14659,486739,8903,902301,13320,574008,9075,16609,null,null,19334,null,null,13370,null,null,18690,null,null,14711,null,null,10159,null,null,12876,null,null,8738,null,null,12785,null,null,8754,null,null,14147,null,null,14659,null,null,8903,null,null,13320,null,null,9075,null,null,51
3459806,20889,2930574,21447,1065261,15598,1865313,19957,529232,13224,1872549,14281,1583153,13824,534060,11293,1049093,13810,289396,8365,1587257,13342,1347421,14023,531201,10383,816220,12077,239836,7350,20889,null,null,21447,null,null,15598,null,null,19957,null,null,13224,null,null,14281,null,null,13824,null,null,11293,null,null,13810,null,null,8365,null,null,13342,null,null,14023,null,null,10383,null,null,12077,null,null,7350,null,null,53
725750,8853,334668,9389,121176,5519,213492,7378,391082,9803,374375,5840,168625,5807,55350,3311,113275,4392,205750,5835,351375,6405,166043,5774,65826,4029,100217,4943,185332,6024,8853,null,null,9389,null,null,5519,null,null,7378,null,null,9803,null,null,5840,null,null,5807,null,null,3311,null,null,4392,null,null,5835,null,null,6405,null,null,5774,null,null,4029,null,null,4943,null,null,6024,null,null,54
2916599,13314,2133592,14500,840946,11306,1292646,13517,783007,10180,1521431,9543,1096094,10425,400559,7905,695535,9157,425337,6139,1395168,9502,1037498,9598,440387,9269,597111,10195,357670,5837,13314,null,null,14500,null,null,11306,null,null,13517,null,null,10180,null,null,9543,null,null,10425,null,null,7905,null,null,9157,null,null,6139,null,null,9502,null,null,9598,null,null,9269,null,null,10195,null,null,5837,null,null,55
284386,4677,221474,5926,138910,4588,82564,4823,62912,4591,155550,3411,121499,3798,67662,3007,53837,3502,34051,2742,128836,3914,99975,3880,71248,3479,28727,2360,28861,2859,4677,null,null,5926,null,null,4588,null,null,4823,null,null,4591,null,null,3411,null,null,3798,null,null,3007,null,null,3502,null,null,2742,null,null,3914,null,null,3880,null,null,3479,null,null,2360,null,null,2859,null,null,56
1024738,12938,588668,10769,266772,6911,321896,10080,436070,11237,540268,8109,303704,7202,135474,5153,168230,6122,236564,7471,484470,8835,284964,6676,131298,4483,153666,5832,199506,6942,12938,null,null,10769,null,null,6911,null,null,10080,null,null,11237,null,null,8109,null,null,7202,null,null,5153,null,null,6122,null,null,7471,null,null,8835,null,null,6676,null,null,4483,null,null,5832,null,null,6942,null,null,72
2053191,15319,1388752,14118,617940,12148,770812,14465,664439,11659,1066644,8994,703733,9073,294700,8570,409033,7921,362911,7586,986547,11879,685019,10947,323240,8163,361779,10682,301528,7741,15319,null,null,14118,null,null,12148,null,null,14465,null,null,11659,null,null,8994,null,null,9073,null,null,8570,null,null,7921,null,null,7586,null,null,11879,null,null,10947,null,null,8163,null,null,10682,null,null,7741,null,null,01
362804,5688,350824,5846,257603,4712,93221,4053,11980,2205,201686,3774,194083,3996,140587,3653,53496,2934,7603,1671,161118,3893,156741,3733,117016,3266,39725,2566,4377,820,5688,null,null,5846,null,null,4712,null,null,4053,null,null,2205,null,null,3774,null,null,3996,null,null,3653,null,null,2934,null,null,1671,null,null,3893,null,null,3733,null,null,3266,null,null,2566,null,null,820,null,null,02
2992943,17571,2807017,17773,1311268,16823,1495749,17556,185926,7339,1607073,10968,1504969,11198,669979,11347,834990,11404,102104,5065,1385870,13025,1302048,12638,641289,12412,660759,11612,83822,3864,17571,null,null,17773,null,null,16823,null,null,17556,null,null,7339,null,null,10968,null,null,11198,null,null,11347,null,null,11404,null,null,5065,null,null,13025,null,null,12638,null,null,12412,null,null,11612,null,null,3864,null,null,04
1264585,11936,890243,13816,456376,9714,433867,11686,374342,10072,659619,8178,457563,8853,221994,6506,235569,7976,202056,6822,604966,8964,432680,8852,234382,7488,198298,7114,172286,5892,11936,null,null,13816,null,null,9714,null,null,11686,null,null,10072,null,null,8178,null,null,8853,null,null,6506,null,null,7976,null,null,6822,null,null,8964,null,null,8852,null,null,7488,null,null,7114,null,null,5892,null,null,05
17926224,42991,17085259,46292,6352666,38180,10732593,47644,840965,18804,9781476,26409,9304959,30327,3254687,27755,6050272,32094,476517,12906,8144748,33405,7780300,32777,3097979,27181,4682321,31076,364448,9130,42991,null,null,46292,null,null,38180,null,null,47644,null,null,18804,null,null,26409,null,null,30327,null,null,27755,null,null,32094,null,null,12906,null,null,33405,null,null,32777,null,null,27181,null,null,31076,null,null,9130,null,null,06
2810263,16029,2448029,16619,1095111,14876,1352918,14969,362234,9632,1523660,10088,1322649,11434,563747,10722,758902,10739,201011,6468,1286603,10243,1125380,9827,531364,9956,594016,9276,161223,5427,16029,null,null,16619,null,null,14876,null,null,14969,null,null,9632,null,null,10088,null,null,11434,null,null,10722,null,null,10739,null,null,6468,null,null,10243,null,null,9827,null,null,9956,null,null,9276,null,null,5427,null,null,08
1784936,11944,1072365,12452,333592,8510,738773,10463,712571,10840,920870,8408,546844,7886,163729,6352,383115,7971,374026,7112,864066,7325,525521,8246,169863,5701,355658,7677,338545,6403,11944,null,null,12452,null,null,8510,null,null,10463,null,null,10840,null,null,8408,null,null,7886,null,null,6352,null,null,7971,null,null,7112,null,null,7325,null,null,8246,null,null,5701,null,null,7677,null,null,6403,null,null,09
439253,7146,182550,6653,38935,3230,143615,6200,256703,8034,223900,4568,91859,3835,19448,2192,72411,3797,132041,4770,215353,5138,90691,4392,19487,2142,71204,4061,124662,5132,7146,null,null,6653,null,null,3230,null,null,6200,null,null,8034,null,null,4568,null,null,3835,null,null,2192,null,null,3797,null,null,4770,null,null,5138,null,null,4392,null,null,2142,null,null,4061,null,null,5132,null,null,10
362204,5623,362204,5623,270684,5184,91520,4445,0,203,178050,3850,178050,3850,129126,3714,48924,3676,0,203,184154,3623,184154,3623,141558,3750,42596,2774,0,203,5623,null,null,5623,null,null,5184,null,null,4445,null,null,203,null,null,3850,null,null,3850,null,null,3714,null,null,3676,null,null,203,null,null,3623,null,null,3623,null,null,3750,null,null,2774,null,null,203,null,null,11
