C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,C23008_001M,C23008_001EA,C23008_001MA,C23008_002M,C23008_002EA,C23008_002MA,C23008_003M,C23008_003EA,C23008_003MA,C23008_004M,C23008_004EA,C23008_004MA,C23008_005M,C23008_005EA,C23008_005MA,C23008_006M,C23008_006EA,C23008_006MA,C23008_007M,C23008_007EA,C23008_007MA,C23008_008M,C23008_008EA,C23008_008MA,C23008_009M,C23008_009EA,C23008_009MA,C23008_010M,C23008_010EA,C23008_010MA,C23008_011M,C23008_011EA,C23008_011MA,C23008_012M,C23008_012EA,C23008_012MA,C23008_013M,C23008_013EA,C23008_013MA,C23008_014M,C23008_014EA,C23008_014MA,C23008_015M,C23008_015EA,C23008_015MA,C23008_016M,C23008_016EA,C23008_016MA,C23008_017M,C23008_017EA,C23008_017MA,C23008_018M,C23008_018EA,C23008_018MA,C23008_019M,C23008_019EA,C23008_019MA,state
241745,2078,76203,2207,49880,2913,35121,2891,11405,2153,2469,855,885,461,26323,2609,19798,2525,6525,1812,165542,2870,112778,4143,83817,4442,18475,2632,7435,2124,3051,1311,52764,3906,42382,3699,10382,1975,2078,null,null,2207,null,null,2913,null,null,2891,null,null,2153,null,null,855,null,null,461,null,null,2609,null,null,2525,null,null,1812,null,null,2870,null,null,4143,null,null,4442,null,null,2632,null,null,2124,null,null,1311,null,null,3906,null,null,3699,null,null,1975,null,null,23
1283590,6106,417592,4488,272535,6175,189857,6809,73132,5225,6864,1808,2682,1092,145057,5453,116040,5582,29017,3693,865998,6216,552802,9698,401630,10486,123367,6889,18285,3049,9520,3083,313196,10241,274462,9524,38734,3983,6106,null,null,4488,null,null,6175,null,null,6809,null,null,5225,null,null,1808,null,null,1092,null,null,5453,null,null,5582,null,null,3693,null,null,6216,null,null,9698,null,null,10486,null,null,6889,null,null,3049,null,null,3083,null,null,10241,null,null,9524,null,null,3983,null,null,24
1321640,4693,417752,5338,281649,7002,201596,7170,68265,4410,8912,2143,2876,1073,136103,6252,105740,6137,30363,4636,903888,5962,605782,8961,455496,9936,123714,6912,20444,2870,6128,1900,298106,9099,247085,8921,51021,5076,4693,null,null,5338,null,null,7002,null,null,7170,null,null,4410,null,null,2143,null,null,1073,null,null,6252,null,null,6137,null,null,4636,null,null,5962,null,null,8961,null,null,9936,null,null,6912,null,null,2870,null,null,1900,null,null,9099,null,null,8921,null,null,5076,null,null,25
2083970,6764,662468,6234,425732,7730,246211,7747,155352,7351,16726,2585,7443,2416,236736,7374,189996,7014,46740,4546,1421502,7520,929113,14275,613888,13630,249820,9633,43088,3893,22317,2915,492389,13773,401961,12049,90428,7062,6764,null,null,6234,null,null,7730,null,null,7747,null,null,7351,null,null,2585,null,null,2416,null,null,7374,null,null,7014,null,null,4546,null,null,7520,null,null,14275,null,null,13630,null,null,9633,null,null,3893,null,null,2915,null,null,13773,null,null,12049,null,null,7062,null,null,26
1242027,4568,408788,4338,301357,5994,217122,5679,70444,5026,9322,1755,4469,1220,107431,5515,90629,4780,16802,3007,833239,5305,588011,9856,446036,10198,111823,7145,21051,2737,9101,2328,245228,8410,215688,7736,29540,3687,4568,null,null,4338,null,null,5994,null,null,5679,null,null,5026,null,null,1755,null,null,1220,null,null,5515,null,null,4780,null,null,3007,null,null,5305,null,null,9856,null,null,10198,null,null,7145,null,null,2737,null,null,2328,null,null,8410,null,null,7736,null,null,3687,null,null,27
669293,4904,210075,4934,112523,5340,69609,4490,36768,3511,3547,1668,2599,1511,97552,5143,75199,5197,22353,3505,459218,5379,253025,8396,171130,8463,62771,5687,12703,2789,6421,1891,206193,7864,162794,8170,43399,4910,4904,null,null,4934,null,null,5340,null,null,4490,null,null,3511,null,null,1668,null,null,1511,null,null,5143,null,null,5197,null,null,3505,null,null,5379,null,null,8396,null,null,8463,null,null,5687,null,null,2789,null,null,1891,null,null,7864,null,null,8170,null,null,4910,null,null,28
1305640,7153,424754,5436,276606,6405,175360,5696,88900,5526,7931,1834,4415,1502,148148,5395,121428,5377,26720,3917,880886,7249,579083,9849,413933,10321,135134,8004,18329,2227,11687,2747,301803,10322,256894,9833,44909,4636,7153,null,null,5436,null,null,6405,null,null,5696,null,null,5526,null,null,1834,null,null,1502,null,null,5395,null,null,5377,null,null,3917,null,null,7249,null,null,9849,null,null,10321,null,null,8004,null,null,2227,null,null,2747,null,null,10322,null,null,9833,null,null,4636,null,null,29
215388,2641,70806,2179,53056,2529,32601,2734,17431,2500,1977,754,1047,694,17750,1833,14456,1877,3294,943,144582,2721,108611,3559,75694,3603,26278,3395,4070,1197,2569,1271,35971,3048,29909,2844,6062,1276,2641,null,null,2179,null,null,2529,null,null,2734,null,null,2500,null,null,754,null,null,694,null,null,1833,null,null,1877,null,null,943,null,null,2721,null,null,3559,null,null,3603,null,null,3395,null,null,1197,null,null,1271,null,null,3048,null,null,2844,null,null,1276,null,null,30
452289,2702,152663,2961,110330,3710,76738,4177,28933,3157,3634,1515,1025,651,42333,3568,37678,3438,4655,1185,299626,3042,210209,6380,157718,6328,44475,5009,5854,1555,2162,1324,89417,6084,80080,5848,9337,1986,2702,null,null,2961,null,null,3710,null,null,4177,null,null,3157,null,null,1515,null,null,651,null,null,3568,null,null,3438,null,null,1185,null,null,3042,null,null,6380,null,null,6328,null,null,5009,null,null,1555,null,null,1324,null,null,6084,null,null,5848,null,null,1986,null,null,31
639127,5363,207751,4494,126914,6757,70924,5688,50283,4727,3623,1117,2084,904,80837,5825,65848,5647,14989,2627,431376,4614,269983,8419,167330,7956,87859,7351,10271,2398,4523,1611,161393,8123,136395,8855,24998,3602,5363,null,null,4494,null,null,6757,null,null,5688,null,null,4727,null,null,1117,null,null,904,null,null,5825,null,null,5647,null,null,2627,null,null,4614,null,null,8419,null,null,7956,null,null,7351,null,null,2398,null,null,1611,null,null,8123,null,null,8855,null,null,3602,null,null,32
247573,2328,75713,2284,54187,2779,39059,2886,12394,2203,2220,887,514,356,21526,2276,17905,2132,3621,1161,171860,2550,122366,3622,87823,4816,27613,3198,4692,1553,2238,1066,49494,3738,41492,3392,8002,2054,2328,null,null,2284,null,null,2779,null,null,2886,null,null,2203,null,null,887,null,null,356,null,null,2276,null,null,2132,null,null,1161,null,null,2550,null,null,3622,null,null,4816,null,null,3198,null,null,1553,null,null,1066,null,null,3738,null,null,3392,null,null,2054,null,null,33
1916946,5196,614422,6504,425667,8358,261632,9030,144342,7477,15769,2626,3924,1084,188755,7460,152709,7246,36046,3717,1302524,7007,902322,13033,608148,13688,246866,9442,36354,4660,10954,1931,400202,11949,338623,11911,61579,5673,5196,null,null,6504,null,null,8358,null,null,9030,null,null,7477,null,null,2626,null,null,1084,null,null,7460,null,null,7246,null,null,3717,null,null,7007,null,null,13033,null,null,13688,null,null,9442,null,null,4660,null,null,1931,null,null,11949,null,null,11911,null,null,5673,null,null,34
460974,3251,145831,3187,82367,4517,44178,4449,33716,3390,2871,972,1602,903,63464,4124,45586,4039,17878,2667,315143,4316,186130,7066,111138,7415,59235,5297,10256,2375,5501,1627,129013,6464,101864,6298,27149,3846,3251,null,null,3187,null,null,4517,null,null,4449,null,null,3390,null,null,972,null,null,903,null,null,4124,null,null,4039,null,null,2667,null,null,4316,null,null,7066,null,null,7415,null,null,5297,null,null,2375,null,null,1627,null,null,6464,null,null,6298,null,null,3846,null,null,35
3977729,10242,1327999,9387,869744,13282,518067,11233,308855,11976,29817,3261,13005,2308,458255,12702,342235,10368,116020,8366,2649730,9530,1723035,16804,1105913,18618,502932,16889,80578,5869,33612,3795,926695,15378,742976,15080,183719,10420,10242,null,null,9387,null,null,13282,null,null,11233,null,null,11976,null,null,3261,null,null,2308,null,null,12702,null,null,10368,null,null,8366,null,null,9530,null,null,16804,null,null,18618,null,null,16889,null,null,5869,null,null,3795,null,null,15378,null,null,15080,null,null,10420,null,null,36
2162867,9329,679806,7408,428831,9928,245616,9344,163605,7958,14630,2190,4980,1749,250975,9290,195317,8708,55658,4925,1483061,10269,945611,16569,610730,16546,270657,10215,45021,5639,19203,2762,537450,14192,447030,13165,90420,7101,9329,null,null,7408,null,null,9928,null,null,9344,null,null,7958,null,null,2190,null,null,1749,null,null,9290,null,null,8708,null,null,4925,null,null,10269,null,null,16569,null,null,16546,null,null,10215,null,null,5639,null,null,2762,null,null,14192,null,null,13165,null,null,7101,null,null,37
165967,2006,63452,1966,45848,2317,32289,2479,11446,2001,1492,724,621,353,17604,2485,14335,2338,3269,895,102515,2413,77062,3340,56500,3313,17213,3023,1629,625,1720,808,25453,3153,21211,3000,4242,1566,2006,null,null,1966,null,null,2317,null,null,2479,null,null,2001,null,null,724,null,null,353,null,null,2485,null,null,2338,null,null,895,null,null,2413,null,null,3340,null,null,3313,null,null,3023,null,null,625,null,null,808,null,null,3153,null,null,3000,null,null,1566,null,null,38
2460203,8796,788963,7158,483003,9015,304560,9326,158150,7581,13837,2149,6456,1586,305960,9033,243669,8870,62291,5758,1671240,9809,1061291,16179,730584,14782,264742,10731,48449,5015,17516,3063,609949,15307,502080,13511,107869,7446,8796,null,null,7158,null,null,9015,null,null,9326,null,null,7581,null,null,2149,null,null,1586,null,null,9033,null,null,8870,null,null,5758,null,null,9809,null,null,16179,null,null,14782,null,null,10731,null,null,5015,null,null,3063,null,null,15307,null,null,13511,null,null,7446,null,null,39
897072,5153,300300,3439,192484,4878,104625,4305,76152,3434,7416,1778,4291,1012,107816,5124,83189,4352,24627,2741,596772,4313,387589,7689,238962,5813,119429,6146,20562,2698,8636,1521,209183,6599,167619,6540,41564,3490,5153,null,null,3439,null,null,4878,null,null,4305,null,null,3434,null,null,1778,null,null,1012,null,null,5124,null,null,4352,null,null,2741,null,null,4313,null,null,7689,null,null,5813,null,null,6146,null,null,2698,null,null,1521,null,null,6599,null,null,6540,null,null,3490,null,null,40
823483,4419,271088,4283,191492,5790,107050,4960,76644,5916,5957,1734,1841,748,79596,5614,62033,4961,17563,2707,552395,5155,380219,8905,238867,9095,116282,7861,18651,3497,6419,1688,172176,8868,144359,8358,27817,4083,4419,null,null,4283,null,null,5790,null,null,4960,null,null,5916,null,null,1734,null,null,748,null,null,5614,null,null,4961,null,null,2707,null,null,5155,null,null,8905,null,null,9095,null,null,7861,null,null,3497,null,null,1688,null,null,8868,null,null,8358,null,null,4083,null,null,41
2545892,6338,823752,7188,525176,8187,325717,7964,174307,7736,16507,2338,8645,2295,298576,9338,237150,8500,61426,5075,1722140,8259,1126629,14859,766600,14626,288835,10375,51656,5712,19538,2868,595511,13674,495218,13204,100293,6915,6338,null,null,7188,null,null,8187,null,null,7964,null,null,7736,null,null,2338,null,null,2295,null,null,9338,null,null,8500,null,null,5075,null,null,8259,null,null,14859,null,null,14626,null,null,10375,null,null,5712,null,null,2868,null,null,13674,null,null,13204,null,null,6915,null,null,42
199874,2213,63854,2164,38224,2947,25332,2574,10310,2015,2120,1005,462,462,25630,2820,19257,2875,6373,1692,136020,2344,85297,4053,59499,3951,19559,2900,4587,1545,1652,861,50723,3758,43326,3826,7397,1636,2213,null,null,2164,null,null,2947,null,null,2574,null,null,2015,null,null,1005,null,null,462,null,null,2820,null,null,2875,null,null,1692,null,null,2344,null,null,4053,null,null,3951,null,null,2900,null,null,1545,null,null,861,null,null,3758,null,null,3826,null,null,1636,null,null,44
1025117,5985,329263,6503,193419,6133,119339,6005,66810,4940,4974,1602,2296,944,135844,6570,107562,6338,28282,3470,695854,8030,414013,10773,276404,9654,113458,6803,18359,3399,5792,1314,281841,9266,228123,9726,53718,5935,5985,null,null,6503,null,null,6133,null,null,6005,null,null,4940,null,null,1602,null,null,944,null,null,6570,null,null,6338,null,null,3470,null,null,8030,null,null,10773,null,null,9654,null,null,6803,null,null,3399,null,null,1314,null,null,9266,null,null,9726,null,null,5935,null,null,45
201932,2629,70565,2140,49796,2152,37548,2517,10786,1767,734,412,728,496,20769,1718,16047,1629,4722,942,131367,3081,89653,3523,70959,3906,15155,2449,2428,919,1111,571,41714,3730,34002,3278,7712,1655,2629,null,null,2140,null,null,2152,null,null,2517,null,null,1767,null,null,412,null,null,496,null,null,1718,null,null,1629,null,null,942,null,null,3081,null,null,3523,null,null,3906,null,null,2449,null,null,919,null,null,571,null,null,3730,null,null,3278,null,null,1655,null,null,46
1408182,7040,461016,6459,288567,7722,163154,7336,112059,7911,9133,1413,4221,1336,172449,7442,129221,7333,43228,4412,947166,7794,600432,11975,375305,10276,178932,8377,29526,4356,16669,3312,346734,11008,279441,10600,67293,6779,7040,null,null,6459,null,null,7722,null,null,7336,null,null,7911,null,null,1413,null,null,1336,null,null,7442,null,null,7333,null,null,4412,null,null,7794,null,null,11975,null,null,10276,null,null,8377,null,null,4356,null,null,3312,null,null,11008,null,null,10600,null,null,6779,null,null,47
6948492,15887,2313331,13565,1470848,21330,758359,19208,656379,20088,37477,4700,18633,3670,842483,20937,630229,18600,212254,11675,4635161,18123,3013931,31705,1780623,32876,1079592,24775,102545,7041,51171,6270,1621230,27992,1347203,26032,274027,14290,15887,null,null,13565,null,null,21330,null,null,19208,null,null,20088,null,null,4700,null,null,3670,null,null,20937,null,null,18600,null,null,11675,null,null,18123,null,null,31705,null,null,32876,null,null,24775,null,null,7041,null,null,6270,null,null,27992,null,null,26032,null,null,14290,null,null,48
889419,4098,297149,3777,245358,5111,111298,5533,126348,5469,5791,1326,1921,766,51791,4236,41831,3810,9960,1988,592270,4645,478144,7956,268844,9219,195309,9461,10633,1950,3358,1184,114126,7057,98480,6119,15646,2731,4098,null,null,3777,null,null,5111,null,null,5533,null,null,5469,null,null,1326,null,null,766,null,null,4236,null,null,3810,null,null,1988,null,null,4645,null,null,7956,null,null,9219,null,null,9461,null,null,1950,null,null,1184,null,null,7057,null,null,6119,null,null,2731,null,null,49
112177,1764,35170,1103,23510,1536,15948,1592,6685,1353,514,357,363,398,11660,1534,8303,1358,3357,977,77007,1797,50173,2938,37360,2823,9205,1809,3252,1381,356,264,26834,2764,20917,2485,5917,1544,1764,null,null,1103,null,null,1536,null,null,1592,null,null,1353,null,null,357,null,null,398,null,null,1534,null,null,1358,null,null,977,null,null,1797,null,null,2938,null,null,2823,null,null,1809,null,null,1381,null,null,264,null,null,2764,null,null,2485,null,null,1544,null,null,50
1769202,8102,577569,6137,401827,8208,247496,8453,135187,7586,13947,2581,5197,1265,175742,6416,139541,6827,36201,3979,1191633,8280,807898,11949,539822,13177,220386,9859,37253,4099,10437,1943,383735,11065,318279,9771,65456,5309,8102,null,null,6137,null,null,8208,null,null,8453,null,null,7586,null,null,2581,null,null,1265,null,null,6416,null,null,6827,null,null,3979,null,null,8280,null,null,11949,null,null,13177,null,null,9859,null,null,4099,null,null,1943,null,null,11065,null,null,9771,null,null,5309,null,null,51
1558716,5857,518853,5717,381800,9356,195741,7383,168433,8043,14222,2938,3404,1082,137053,8999,105771,7339,31282,3862,1039863,6553,745635,11713,456247,13370,234579,11024,39053,4839,15756,3926,294228,10931,243055,10455,51173,4855,5857,null,null,5717,null,null,9356,null,null,7383,null,null,8043,null,null,2938,null,null,1082,null,null,8999,null,null,7339,null,null,3862,null,null,6553,null,null,11713,null,null,13370,null,null,11024,null,null,4839,null,null,3926,null,null,10931,null,null,10455,null,null,4855,null,null,53
349280,3746,114163,2786,67977,3836,38829,3053,23336,2641,2837,1096,2975,904,46186,3864,31144,3747,15042,2435,235117,3852,149913,6211,89195,5039,39106,3645,11819,2453,9793,2482,85204,5783,66263,4981,18941,2964,3746,null,null,2786,null,null,3836,null,null,3053,null,null,2641,null,null,1096,null,null,904,null,null,3864,null,null,3747,null,null,2435,null,null,3852,null,null,6211,null,null,5039,null,null,3645,null,null,2453,null,null,2482,null,null,5783,null,null,4981,null,null,2964,null,null,54
1231531,4416,389571,4379,266328,5513,182713,5351,72319,4139,8061,1604,3235,1137,123243,4991,103889,4740,19354,2570,841960,5130,576851,8805,433087,9422,114635,7313,20644,2036,8485,1860,265109,8577,229507,7926,35602,3820,4416,null,null,4379,null,null,5513,null,null,5351,null,null,4139,null,null,1604,null,null,1137,null,null,4991,null,null,4740,null,null,2570,null,null,5130,null,null,8805,null,null,9422,null,null,7313,null,null,2036,null,null,1860,null,null,8577,null,null,7926,null,null,3820,null,null,55
132053,2531,44247,1846,32885,2284,18275,2409,13335,2191,955,542,320,476,11362,1980,9814,1973,1548,627,87806,3007,62264,3195,42228,3480,17739,3028,1966,975,331,377,25542,2973,23219,2827,2323,983,2531,null,null,1846,null,null,2284,null,null,2409,null,null,2191,null,null,542,null,null,476,null,null,1980,null,null,1973,null,null,627,null,null,3007,null,null,3195,null,null,3480,null,null,3028,null,null,975,null,null,377,null,null,2973,null,null,2827,null,null,983,null,null,56
666351,3739,190130,3459,64355,4249,39837,3930,18019,2439,3321,1418,3178,1080,125775,4625,76659,4798,49116,4304,476221,4173,196619,8946,119296,7538,48251,4870,16535,3128,12537,2245,279602,9300,184207,8473,95395,5736,3739,null,null,3459,null,null,4249,null,null,3930,null,null,2439,null,null,1418,null,null,1080,null,null,4625,null,null,4798,null,null,4304,null,null,4173,null,null,8946,null,null,7538,null,null,4870,null,null,3128,null,null,2245,null,null,9300,null,null,8473,null,null,5736,null,null,72
1024869,5300,331319,6415,197490,7121,114381,6948,73777,5100,5489,1156,3843,1398,133829,5593,103755,5598,30074,3822,693550,6651,428687,8023,268092,8241,128322,8183,20539,2994,11734,2327,264863,9356,208499,9144,56364,5678,5300,null,null,6415,null,null,7121,null,null,6948,null,null,5100,null,null,1156,null,null,1398,null,null,5593,null,null,5598,null,null,3822,null,null,6651,null,null,8023,null,null,8241,null,null,8183,null,null,2994,null,null,2327,null,null,9356,null,null,9144,null,null,5678,null,null,01
176049,1853,60162,1811,39591,2108,23613,2181,12688,2063,2682,1225,608,271,20571,2378,15680,2209,4891,1249,115887,2123,78533,3656,51604,3731,20185,2758,4789,1407,1955,657,37354,3724,30112,3418,7242,2084,1853,null,null,1811,null,null,2108,null,null,2181,null,null,2063,null,null,1225,null,null,271,null,null,2378,null,null,2209,null,null,1249,null,null,2123,null,null,3656,null,null,3731,null,null,2758,null,null,1407,null,null,657,null,null,3724,null,null,3418,null,null,2084,null,null,02
1536386,7193,495829,5326,306470,6556,159028,7698,131631,7063,11124,2451,4687,1665,189359,6839,142741,7175,46618,4394,1040557,7400,649710,11669,375928,11935,232972,10533,28002,4100,12808,2235,390847,10959,310746,10617,80101,6951,7193,null,null,5326,null,null,6556,null,null,7698,null,null,7063,null,null,2451,null,null,1665,null,null,6839,null,null,7175,null,null,4394,null,null,7400,null,null,11669,null,null,11935,null,null,10533,null,null,4100,null,null,2235,null,null,10959,null,null,10617,null,null,6951,null,null,04
655847,5608,212123,4535,127574,5208,73625,4595,46179,4614,4486,1161,3284,1485,84549,5336,62953,5103,21596,3243,443724,5475,281024,7813,180164,8769,75084,6459,18890,2894,6886,2184,162700,6732,127089,6666,35611,4222,5608,null,null,4535,null,null,5208,null,null,4595,null,null,4614,null,null,1161,null,null,1485,null,null,5336,null,null,5103,null,null,3243,null,null,5475,null,null,7813,null,null,8769,null,null,6459,null,null,2894,null,null,2184,null,null,6732,null,null,6666,null,null,4222,null,null,05
8675154,15539,2872763,12172,1879897,18024,1025736,19330,763270,16872,60379,4833,30512,3542,992866,18521,730919,15932,261947,11940,5802391,18168,3876688,27718,2269845,26181,1362459,23030,161743,9546,82641,6848,1925703,26426,1543471,24843,382232,13712,15539,null,null,12172,null,null,18024,null,null,19330,null,null,16872,null,null,4833,null,null,3542,null,null,18521,null,null,15932,null,null,11940,null,null,18168,null,null,27718,null,null,26181,null,null,23030,null,null,9546,null,null,6848,null,null,26426,null,null,24843,null,null,13712,null,null,06
1207545,5363,389224,5401,298400,6479,172566,5439,113707,6386,9730,2042,2397,849,90824,5301,71850,4765,18974,2674,818321,6234,578627,9059,384019,11063,168109,9380,18058,2693,8441,2095,239694,8798,208487,8171,31207,3859,5363,null,null,5401,null,null,6479,null,null,5439,null,null,6386,null,null,2042,null,null,849,null,null,5301,null,null,4765,null,null,2674,null,null,6234,null,null,9059,null,null,11063,null,null,9380,null,null,2693,null,null,2095,null,null,8798,null,null,8171,null,null,3859,null,null,08
726897,3422,215809,3624,143413,4797,98678,5418,40125,3368,3331,1072,1279,732,72396,4233,59993,4146,12403,2455,511088,4064,341559,7668,238031,8045,86578,6237,12005,2316,4945,2136,169529,7488,146250,7227,23279,3559,3422,null,null,3624,null,null,4797,null,null,5418,null,null,3368,null,null,1072,null,null,732,null,null,4233,null,null,4146,null,null,2455,null,null,4064,null,null,7668,null,null,8045,null,null,6237,null,null,2316,null,null,2136,null,null,7488,null,null,7227,null,null,3559,null,null,09
