B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,B17012_001M,B17012_001EA,B17012_001MA,B17012_002M,B17012_002EA,B17012_002MA,B17012_003M,B17012_003EA,B17012_003MA,B17012_004M,B17012_004EA,B17012_004MA,B17012_005M,B17012_005EA,B17012_005MA,B17012_006M,B17012_006EA,B17012_006MA,B17012_007M,B17012_007EA,B17012_007MA,B17012_008M,B17012_008EA,B17012_008MA,B17012_009M,B17012_009EA,B17012_009MA,B17012_010M,B17012_010EA,B17012_010MA,B17012_011M,B17012_011EA,B17012_011MA,B17012_012M,B17012_012EA,B17012_012MA,B17012_013M,B17012_013EA,B17012_013MA,B17012_014M,B17012_014EA,B17012_014MA,B17012_015M,B17012_015EA,B17012_015MA,B17012_016M,B17012_016EA,B17012_016MA,B17012_017M,B17012_017EA,B17012_017MA,B17012_018M,B17012_018EA,B17012_018MA,B17012_019M,B17012_019EA,B17012_019MA,B17012_020M,B17012_020EA,B17012_020MA,B17012_021M,B17012_021EA,B17012_021MA,B17012_022M,B17012_022EA,B17012_022MA,B17012_023M,B17012_023EA,B17012_023MA,B17012_024M,B17012_024EA,B17012_024MA,B17012_025M,B17012_025EA,B17012_025MA,B17012_026M,B17012_026EA,B17012_026MA,B17012_027M,B17012_027EA,B17012_027MA,B17012_028M,B17012_028EA,B17012_028MA,B17012_029M,B17012_029EA,B17012_029MA,B17012_030M,B17012_030EA,B17012_030MA,B17012_031M,B17012_031EA,B17012_031MA,B17012_032M,B17012_032EA,B17012_032MA,B17012_033M,B17012_033EA,B17012_033MA,B17012_034M,B17012_034EA,B17012_034MA,B17012_035M,B17012_035EA,B17012_035MA,state
329554,6035,25210,2646,10358,1600,5565,1132,2163,629,2224,780,406,212,14852,2011,3956,1050,544,287,2816,934,596,427,0,172,10896,1583,1403,578,7801,1281,1602,691,90,122,304344,6105,246145,5805,168035,4600,64466,3245,13206,1839,438,197,58199,3303,20454,2296,9165,1758,10859,1595,409,217,21,39,37745,2406,17057,2062,18876,1925,1565,622,247,253,6035,null,null,2646,null,null,1600,null,null,1132,null,null,629,null,null,780,null,null,212,null,null,2011,null,null,1050,null,null,287,null,null,934,null,null,427,null,null,172,null,null,1583,null,null,578,null,null,1281,null,null,691,null,null,122,null,null,6105,null,null,5805,null,null,4600,null,null,3245,null,null,1839,null,null,197,null,null,3303,null,null,2296,null,null,1758,null,null,1595,null,null,217,null,null,39,null,null,2406,null,null,2062,null,null,1925,null,null,622,null,null,253,null,null,23
1458953,11514,92359,4595,27614,2556,12434,1778,8253,1314,5700,1386,1227,649,64745,4252,10936,1947,2515,641,5432,1524,2597,1095,392,431,53809,3961,8569,1583,30827,3032,12998,1805,1415,589,1366594,11214,1012288,11523,574744,7570,355187,8194,77809,4549,4548,933,354306,10175,100425,5561,47283,3661,46957,3811,5863,1213,322,406,253881,8239,115830,5479,121423,6116,15533,1978,1095,593,11514,null,null,4595,null,null,2556,null,null,1778,null,null,1314,null,null,1386,null,null,649,null,null,4252,null,null,1947,null,null,641,null,null,1524,null,null,1095,null,null,431,null,null,3961,null,null,1583,null,null,3032,null,null,1805,null,null,589,null,null,11214,null,null,11523,null,null,7570,null,null,8194,null,null,4549,null,null,933,null,null,10175,null,null,5561,null,null,3661,null,null,3811,null,null,1213,null,null,406,null,null,8239,null,null,5479,null,null,6116,null,null,1978,null,null,593,null,null,24
1633661,12099,119222,5232,34154,2758,18428,1662,11232,1840,3721,946,773,370,85068,4311,11598,2052,3920,979,6947,1716,678,502,53,90,73470,4200,10885,1691,45847,3639,14954,2144,1784,735,1514439,12232,1160572,12326,680471,8836,406042,8937,70885,4196,3174,902,353867,8852,104138,5107,54704,3471,44538,4079,4743,1533,153,159,249729,8065,121212,4662,114327,6273,13381,1882,809,510,12099,null,null,5232,null,null,2758,null,null,1662,null,null,1840,null,null,946,null,null,370,null,null,4311,null,null,2052,null,null,979,null,null,1716,null,null,502,null,null,90,null,null,4200,null,null,1691,null,null,3639,null,null,2144,null,null,735,null,null,12232,null,null,12326,null,null,8836,null,null,8937,null,null,4196,null,null,902,null,null,8852,null,null,5107,null,null,3471,null,null,4079,null,null,1533,null,null,159,null,null,8065,null,null,4662,null,null,6273,null,null,1882,null,null,510,null,null,25
2476595,14487,251751,5912,87195,3529,35595,2551,27496,2476,19441,1987,4663,890,164556,5607,28245,2752,8173,1311,15399,2146,3874,976,799,422,136311,5043,18696,1920,82784,4674,29907,2916,4924,1244,2224844,14012,1732239,13073,1089159,9486,505189,8522,127679,5605,10212,1533,492605,9627,151717,5863,75092,3181,68031,4294,7721,1447,873,440,340888,8273,162761,5470,156880,6499,19450,1990,1797,633,14487,null,null,5912,null,null,3529,null,null,2551,null,null,2476,null,null,1987,null,null,890,null,null,5607,null,null,2752,null,null,1311,null,null,2146,null,null,976,null,null,422,null,null,5043,null,null,1920,null,null,4674,null,null,2916,null,null,1244,null,null,14012,null,null,13073,null,null,9486,null,null,8522,null,null,5605,null,null,1533,null,null,9627,null,null,5863,null,null,3181,null,null,4294,null,null,1447,null,null,440,null,null,8273,null,null,5470,null,null,6499,null,null,1990,null,null,633,null,null,26
1367104,9317,80100,3223,29148,2537,12823,1297,6690,1163,7186,1428,2449,735,50952,3187,6866,1141,1774,593,3948,882,1020,384,124,109,44086,3244,3677,789,25017,2478,13084,2028,2308,921,1287004,9285,1052419,10871,620522,7440,332064,6122,91666,4242,8167,1185,234585,6017,87575,4269,34971,2575,43907,3439,8003,1370,694,452,147010,4437,53150,2798,79535,3767,13092,1487,1233,470,9317,null,null,3223,null,null,2537,null,null,1297,null,null,1163,null,null,1428,null,null,735,null,null,3187,null,null,1141,null,null,593,null,null,882,null,null,384,null,null,109,null,null,3244,null,null,789,null,null,2478,null,null,2028,null,null,921,null,null,9285,null,null,10871,null,null,7440,null,null,6122,null,null,4242,null,null,1185,null,null,6017,null,null,4269,null,null,2575,null,null,3439,null,null,1370,null,null,452,null,null,4437,null,null,2798,null,null,3767,null,null,1487,null,null,470,null,null,27
730719,10889,120336,6510,35313,3094,16365,1795,12350,1669,4874,1445,1724,753,85023,5388,7783,1660,2561,734,3894,1343,1244,577,84,140,77240,5103,12722,1949,43536,3801,18513,2673,2469,947,610383,10106,454421,10134,277378,6673,143693,7030,32134,3423,1216,564,155962,6498,39602,3216,20315,2262,17692,2407,1595,717,0,213,116360,6010,52117,3834,56618,3988,7265,1411,360,400,10889,null,null,6510,null,null,3094,null,null,1795,null,null,1669,null,null,1445,null,null,753,null,null,5388,null,null,1660,null,null,734,null,null,1343,null,null,577,null,null,140,null,null,5103,null,null,1949,null,null,3801,null,null,2673,null,null,947,null,null,10106,null,null,10134,null,null,6673,null,null,7030,null,null,3423,null,null,564,null,null,6498,null,null,3216,null,null,2262,null,null,2407,null,null,717,null,null,213,null,null,6010,null,null,3834,null,null,3988,null,null,1411,null,null,400,null,null,28
1527349,11298,149358,5465,54379,3311,24890,2285,16185,1973,10170,1708,3134,902,94979,4830,17660,2279,5143,1169,8896,1806,3415,1069,206,202,77319,4561,9065,1649,47633,3571,18351,2626,2270,770,1377991,12119,1084756,12430,659761,10496,329482,8089,88090,4970,7423,1387,293235,9114,91078,4514,40605,3179,44588,3429,5673,1162,212,191,202157,7479,88870,4542,96928,4785,15600,2393,759,454,11298,null,null,5465,null,null,3311,null,null,2285,null,null,1973,null,null,1708,null,null,902,null,null,4830,null,null,2279,null,null,1169,null,null,1806,null,null,1069,null,null,202,null,null,4561,null,null,1649,null,null,3571,null,null,2626,null,null,770,null,null,12119,null,null,12430,null,null,10496,null,null,8089,null,null,4970,null,null,1387,null,null,9114,null,null,4514,null,null,3179,null,null,3429,null,null,1162,null,null,191,null,null,7479,null,null,4542,null,null,4785,null,null,2393,null,null,454,null,null,29
257449,5388,20634,2259,9773,1534,4755,1101,2774,791,1476,458,768,606,10861,1516,2054,493,673,313,946,432,419,246,16,28,8807,1374,816,374,5466,1126,2332,639,193,145,236815,4995,197902,5241,123868,3820,55063,3032,16329,2032,2642,880,38913,2623,14701,1791,6315,1063,7444,1458,894,622,48,59,24212,2468,10844,1752,11370,1609,1938,671,60,80,5388,null,null,2259,null,null,1534,null,null,1101,null,null,791,null,null,458,null,null,606,null,null,1516,null,null,493,null,null,313,null,null,432,null,null,246,null,null,28,null,null,1374,null,null,374,null,null,1126,null,null,639,null,null,145,null,null,4995,null,null,5241,null,null,3820,null,null,3032,null,null,2032,null,null,880,null,null,2623,null,null,1791,null,null,1063,null,null,1458,null,null,622,null,null,59,null,null,2468,null,null,1752,null,null,1609,null,null,671,null,null,80,null,null,30
476436,5393,35279,3116,12631,1770,4940,1000,2458,655,4481,1256,752,491,22648,2403,3404,835,701,411,1728,568,908,457,67,70,19244,2277,1962,626,11671,1691,4385,1068,1226,637,441157,5177,356622,5685,204744,4754,113317,3804,35000,2494,3561,970,84535,3972,25834,2289,10765,1603,12240,1614,2411,742,418,383,58701,3221,22166,1803,30752,2747,5217,1038,566,400,5393,null,null,3116,null,null,1770,null,null,1000,null,null,655,null,null,1256,null,null,491,null,null,2403,null,null,835,null,null,411,null,null,568,null,null,457,null,null,70,null,null,2277,null,null,626,null,null,1691,null,null,1068,null,null,637,null,null,5177,null,null,5685,null,null,4754,null,null,3804,null,null,2494,null,null,970,null,null,3972,null,null,2289,null,null,1603,null,null,1614,null,null,742,null,null,383,null,null,3221,null,null,1803,null,null,2747,null,null,1038,null,null,400,null,null,31
670968,8716,68432,4469,26385,2463,11991,1529,7581,1336,5748,1249,1065,616,42047,3375,6411,1082,1549,698,3485,991,988,435,389,360,35636,3103,4772,1111,20803,2624,9117,1596,944,517,602536,8939,442629,8453,264508,6703,138337,5298,36195,3649,3589,1027,159907,5998,58464,4072,27314,2422,25244,2516,5599,1506,307,279,101443,4785,46139,3188,48198,3730,6801,1389,305,235,8716,null,null,4469,null,null,2463,null,null,1529,null,null,1336,null,null,1249,null,null,616,null,null,3375,null,null,1082,null,null,698,null,null,991,null,null,435,null,null,360,null,null,3103,null,null,1111,null,null,2624,null,null,1596,null,null,517,null,null,8939,null,null,8453,null,null,6703,null,null,5298,null,null,3649,null,null,1027,null,null,5998,null,null,4072,null,null,2422,null,null,2516,null,null,1506,null,null,279,null,null,4785,null,null,3188,null,null,3730,null,null,1389,null,null,235,null,null,32
342912,5731,13796,1974,4982,1281,2814,826,1580,742,504,412,84,122,8814,1761,1982,948,238,368,1512,832,232,243,0,187,6832,1440,689,428,5303,1316,690,372,150,227,329116,5686,266476,5728,170415,4528,79080,3513,16025,1879,956,454,62640,3999,21164,2305,8608,1576,11750,1856,755,362,51,85,41476,3409,17745,2263,21137,2499,2427,867,167,200,5731,null,null,1974,null,null,1281,null,null,826,null,null,742,null,null,412,null,null,122,null,null,1761,null,null,948,null,null,368,null,null,832,null,null,243,null,null,187,null,null,1440,null,null,428,null,null,1316,null,null,372,null,null,227,null,null,5686,null,null,5728,null,null,4528,null,null,3513,null,null,1879,null,null,454,null,null,3999,null,null,2305,null,null,1576,null,null,1856,null,null,362,null,null,85,null,null,3409,null,null,2263,null,null,2499,null,null,867,null,null,200,null,null,33
2197150,15175,166157,6870,58203,3376,25361,2170,20202,2429,10105,1898,2535,671,107954,5389,17320,2052,4104,998,9326,1730,3814,1288,76,126,90634,4861,15039,2014,53504,4257,19730,2369,2361,718,2030993,14878,1565471,13768,879140,11528,569267,9739,109483,4862,7581,1294,465522,10922,137113,6377,75383,4719,54369,3822,6841,1353,520,341,328409,8491,164151,5937,145039,5648,17972,2442,1247,531,15175,null,null,6870,null,null,3376,null,null,2170,null,null,2429,null,null,1898,null,null,671,null,null,5389,null,null,2052,null,null,998,null,null,1730,null,null,1288,null,null,126,null,null,4861,null,null,2014,null,null,4257,null,null,2369,null,null,718,null,null,14878,null,null,13768,null,null,11528,null,null,9739,null,null,4862,null,null,1294,null,null,10922,null,null,6377,null,null,4719,null,null,3822,null,null,1353,null,null,341,null,null,8491,null,null,5937,null,null,5648,null,null,2442,null,null,531,null,null,34
481127,7528,73619,4140,27437,2691,10002,1564,8726,1445,7185,1416,1524,663,46182,3470,8583,1533,1104,462,5719,1184,1590,809,170,165,37599,3550,4397,1009,23336,2642,8185,1958,1681,611,407508,7211,306829,7239,192643,5756,88490,4620,22796,2349,2900,755,100679,4676,32468,2625,17661,1981,12845,1686,1890,760,72,100,68211,3853,32465,2724,29899,2802,5679,1265,168,126,7528,null,null,4140,null,null,2691,null,null,1564,null,null,1445,null,null,1416,null,null,663,null,null,3470,null,null,1533,null,null,462,null,null,1184,null,null,809,null,null,165,null,null,3550,null,null,1009,null,null,2642,null,null,1958,null,null,611,null,null,7211,null,null,7239,null,null,5756,null,null,4620,null,null,2349,null,null,755,null,null,4676,null,null,2625,null,null,1981,null,null,1686,null,null,760,null,null,100,null,null,3853,null,null,2724,null,null,2802,null,null,1265,null,null,126,null,null,35
4541583,22755,495440,10667,187018,6029,72802,3871,62033,3830,39026,2817,13157,1581,308422,8672,49184,3612,16513,2216,25922,2694,5840,1376,909,495,259238,7982,51163,3755,151500,6019,49668,3500,6907,1473,4046143,21981,2972730,19275,1747875,14561,998889,13389,207098,6896,18868,2129,1073413,15843,314979,9575,177465,7600,122297,5795,13501,1798,1716,747,758434,13128,383533,8997,335916,7872,36715,3224,2270,809,22755,null,null,10667,null,null,6029,null,null,3871,null,null,3830,null,null,2817,null,null,1581,null,null,8672,null,null,3612,null,null,2216,null,null,2694,null,null,1376,null,null,495,null,null,7982,null,null,3755,null,null,6019,null,null,3500,null,null,1473,null,null,21981,null,null,19275,null,null,14561,null,null,13389,null,null,6896,null,null,2129,null,null,15843,null,null,9575,null,null,7600,null,null,5795,null,null,1798,null,null,747,null,null,13128,null,null,8997,null,null,7872,null,null,3224,null,null,809,null,null,36
2542663,18509,285717,8541,96362,4882,39995,3060,34568,3354,18991,2612,2808,946,189355,7089,30331,3069,8915,1471,17142,2629,3689,1014,585,519,159024,6657,23286,2455,98991,4900,32226,3888,4521,1131,2256946,18495,1768093,17568,1069177,12553,570711,9977,121288,7080,6917,1030,488853,10784,138288,6484,63101,4166,67060,5093,7996,1374,131,139,350565,8000,150538,6172,175885,7276,23709,2629,433,289,18509,null,null,8541,null,null,4882,null,null,3060,null,null,3354,null,null,2612,null,null,946,null,null,7089,null,null,3069,null,null,1471,null,null,2629,null,null,1014,null,null,519,null,null,6657,null,null,2455,null,null,4900,null,null,3888,null,null,1131,null,null,18495,null,null,17568,null,null,12553,null,null,9977,null,null,7080,null,null,1030,null,null,10784,null,null,6484,null,null,4166,null,null,5093,null,null,1374,null,null,139,null,null,8000,null,null,6172,null,null,7276,null,null,2629,null,null,289,null,null,37
184904,4823,11802,1859,4188,935,2139,621,1034,500,652,300,363,451,7614,1585,1486,591,135,119,872,447,419,285,60,87,6128,1424,232,158,4146,1281,1423,645,327,406,173102,4879,146129,4236,86638,3152,44088,3044,13626,1594,1777,505,26973,2382,10554,1630,3455,767,6217,1284,602,485,280,295,16419,2000,6575,1283,8875,1477,936,378,33,60,4823,null,null,1859,null,null,935,null,null,621,null,null,500,null,null,300,null,null,451,null,null,1585,null,null,591,null,null,119,null,null,447,null,null,285,null,null,87,null,null,1424,null,null,158,null,null,1281,null,null,645,null,null,406,null,null,4879,null,null,4236,null,null,3152,null,null,3044,null,null,1594,null,null,505,null,null,2382,null,null,1630,null,null,767,null,null,1284,null,null,485,null,null,295,null,null,2000,null,null,1283,null,null,1477,null,null,378,null,null,60,null,null,38
