B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,B27018_001M,B27018_001EA,B27018_001MA,B27018_002M,B27018_002EA,B27018_002MA,B27018_003M,B27018_003EA,B27018_003MA,B27018_004M,B27018_004EA,B27018_004MA,B27018_005M,B27018_005EA,B27018_005MA,B27018_006M,B27018_006EA,B27018_006MA,B27018_007M,B27018_007EA,B27018_007MA,B27018_008M,B27018_008EA,B27018_008MA,B27018_009M,B27018_009EA,B27018_009MA,B27018_010M,B27018_010EA,B27018_010MA,B27018_011M,B27018_011EA,B27018_011MA,B27018_012M,B27018_012EA,B27018_012MA,B27018_013M,B27018_013EA,B27018_013MA,B27018_014M,B27018_014EA,B27018_014MA,B27018_015M,B27018_015EA,B27018_015MA,B27018_016M,B27018_016EA,B27018_016MA,B27018_017M,B27018_017EA,B27018_017MA,B27018_018M,B27018_018EA,B27018_018MA,B27018_019M,B27018_019EA,B27018_019MA,B27018_020M,B27018_020EA,B27018_020MA,B27018_021M,B27018_021EA,B27018_021MA,B27018_022M,B27018_022EA,B27018_022MA,B27018_023M,B27018_023EA,B27018_023MA,B27018_024M,B27018_024EA,B27018_024MA,B27018_025M,B27018_025EA,B27018_025MA,B27018_026M,B27018_026EA,B27018_026MA,B27018_027M,B27018_027EA,B27018_027MA,B27018_028M,B27018_028EA,B27018_028MA,B27018_029M,B27018_029EA,B27018_029MA,B27018_030M,B27018_030EA,B27018_030MA,B27018_031M,B27018_031EA,B27018_031MA,B27018_032M,B27018_032EA,B27018_032MA,B27018_033M,B27018_033EA,B27018_033MA,B27018_034M,B27018_034EA,B27018_034MA,B27018_035M,B27018_035EA,B27018_035MA,B27018_036M,B27018_036EA,B27018_036MA,B27018_037M,B27018_037EA,B27018_037MA,B27018_038M,B27018_038EA,B27018_038MA,B27018_039M,B27018_039EA,B27018_039MA,B27018_040M,B27018_040EA,B27018_040MA,B27018_041M,B27018_041EA,B27018_041MA,B27018_042M,B27018_042EA,B27018_042MA,B27018_043M,B27018_043EA,B27018_043MA,B27018_044M,B27018_044EA,B27018_044MA,B27018_045M,B27018_045EA,B27018_045MA,B27018_046M,B27018_046EA,B27018_046MA,B27018_047M,B27018_047EA,B27018_047MA,B27018_048M,B27018_048EA,B27018_048MA,B27018_049M,B27018_049EA,B27018_049MA,B27018_050M,B27018_050EA,B27018_050MA,B27018_051M,B27018_051EA,B27018_051MA,B27018_052M,B27018_052EA,B27018_052MA,B27018_053M,B27018_053EA,B27018_053MA,B27018_054M,B27018_054EA,B27018_054MA,B27018_055M,B27018_055EA,B27018_055MA,B27018_056M,B27018_056EA,B27018_056MA,B27018_057M,B27018_057EA,B27018_057MA,B27018_058M,B27018_058EA,B27018_058MA,B27018_059M,B27018_059EA,B27018_059MA,B27018_060M,B27018_060EA,B27018_060MA,B27018_061M,B27018_061EA,B27018_061MA,B27018_062M,B27018_062EA,B27018_062MA,B27018_063M,B27018_063EA,B27018_063MA,B27018_064M,B27018_064EA,B27018_064MA,B27018_065M,B27018_065EA,B27018_065MA,B27018_066M,B27018_066EA,B27018_066MA,B27018_067M,B27018_067EA,B27018_067MA,B27018_068M,B27018_068EA,B27018_068MA,B27018_069M,B27018_069EA,B27018_069MA,B27018_070M,B27018_070EA,B27018_070MA,B27018_071M,B27018_071EA,B27018_071MA,B27018_072M,B27018_072EA,B27018_072MA,B27018_073M,B27018_073EA,B27018_073MA,B27018_074M,B27018_074EA,B27018_074MA,B27018_075M,B27018_075EA,B27018_075MA,B27018_076M,B27018_076EA,B27018_076MA,B27018_077M,B27018_077EA,B27018_077MA,B27018_078M,B27018_078EA,B27018_078MA,B27018_079M,B27018_079EA,B27018_079MA,B27018_080M,B27018_080EA,B27018_080MA,B27018_081M,B27018_081EA,B27018_081MA,B27018_082M,B27018_082EA,B27018_082MA,B27018_083M,B27018_083EA,B27018_083MA,B27018_084M,B27018_084EA,B27018_084MA,B27018_085M,B27018_085EA,B27018_085MA,B27018_086M,B27018_086EA,B27018_086MA,B27018_087M,B27018_087EA,B27018_087MA,B27018_088M,B27018_088EA,B27018_088MA,B27018_089M,B27018_089EA,B27018_089MA,B27018_090M,B27018_090EA,B27018_090MA,B27018_091M,B27018_091EA,B27018_091MA,state
20145748,7639,1294791,34952,370157,17362,299798,15549,70359,6733,784764,20749,254340,10974,530424,15441,139870,8108,116929,7299,22941,3092,1678084,45963,488554,22569,399697,19971,88857,7745,911024,26711,361730,15440,549294,19261,278506,8986,265722,8726,12784,2608,1644268,39674,448999,17332,327532,14474,121467,9036,881242,23370,272463,10951,608779,19159,314027,11077,305039,10903,8988,2061,498735,24435,129014,11669,84242,10459,44772,6323,273201,14577,74594,7377,198607,12566,96520,6621,93289,6205,3231,1442,2020598,49546,462080,18911,255565,13537,206515,12614,1150624,29694,242692,13717,907932,22618,407894,11844,395367,11522,12527,2413,2012871,50117,414748,17811,166439,10255,248309,12602,1190754,30888,183776,9907,1006978,26714,407369,13861,393768,13417,13601,2850,1674919,41136,315693,16801,94998,9295,220695,12989,1003854,27200,128123,9732,875731,23483,355372,12970,345871,12692,9501,2262,2731975,47868,494430,17308,95026,7474,399404,15236,1689061,30837,169022,9985,1520039,28450,548484,13036,528573,13200,19911,3604,6589507,58055,956490,22164,78621,5991,877869,22951,4160313,41409,250971,11973,3909342,39257,1472704,19088,1407116,18814,65588,4681,7639,null,null,34952,null,null,17362,null,null,15549,null,null,6733,null,null,20749,null,null,10974,null,null,15441,null,null,8108,null,null,7299,null,null,3092,null,null,45963,null,null,22569,null,null,19971,null,null,7745,null,null,26711,null,null,15440,null,null,19261,null,null,8986,null,null,8726,null,null,2608,null,null,39674,null,null,17332,null,null,14474,null,null,9036,null,null,23370,null,null,10951,null,null,19159,null,null,11077,null,null,10903,null,null,2061,null,null,24435,null,null,11669,null,null,10459,null,null,6323,null,null,14577,null,null,7377,null,null,12566,null,null,6621,null,null,6205,null,null,1442,null,null,49546,null,null,18911,null,null,13537,null,null,12614,null,null,29694,null,null,13717,null,null,22618,null,null,11844,null,null,11522,null,null,2413,null,null,50117,null,null,17811,null,null,10255,null,null,12602,null,null,30888,null,null,9907,null,null,26714,null,null,13861,null,null,13417,null,null,2850,null,null,41136,null,null,16801,null,null,9295,null,null,12989,null,null,27200,null,null,9732,null,null,23483,null,null,12970,null,null,12692,null,null,2262,null,null,47868,null,null,17308,null,null,7474,null,null,15236,null,null,30837,null,null,9985,null,null,28450,null,null,13036,null,null,13200,null,null,3604,null,null,58055,null,null,22164,null,null,5991,null,null,22951,null,null,41409,null,null,11973,null,null,39257,null,null,19088,null,null,18814,null,null,4681,null,null,12
10005966,5761,727413,25259,252964,15381,205994,13709,46970,7308,432483,15042,126725,8954,305758,12003,41966,3638,37014,3396,4952,1338,874798,25083,313041,14678,251673,13250,61368,7384,469982,13840,165371,7575,304611,12202,91775,5086,89939,4988,1836,661,748453,27412,240924,14739,166220,12604,74704,6770,403327,15010,110699,7419,292628,13000,104202,5799,100087,4952,4115,2062,223080,15227,68588,7295,39983,5687,28605,4907,121701,8429,30180,4253,91521,7920,32791,2891,31559,2750,1232,1137,952717,33720,262068,14293,126920,9724,135148,10433,552613,20599,96729,6125,455884,18165,138036,6319,134309,6253,3727,1133,903513,32775,220760,13672,77934,7383,142826,11159,546870,20016,69966,5859,476904,18805,135883,7523,131833,7222,4050,1161,827477,28796,207568,13264,55313,7122,152255,11483,517510,17435,55539,5000,461971,16279,102399,5229,98652,5390,3747,1217,1325695,34667,289892,13038,54274,6054,235618,11414,846826,23034,71044,5518,775782,21736,188977,8911,180044,8525,8933,1971,3422820,43313,616992,17273,44186,4923,572806,16514,2311554,29330,120658,6806,2190896,28568,494274,9818,470508,9990,23766,2682,5761,null,null,25259,null,null,15381,null,null,13709,null,null,7308,null,null,15042,null,null,8954,null,null,12003,null,null,3638,null,null,3396,null,null,1338,null,null,25083,null,null,14678,null,null,13250,null,null,7384,null,null,13840,null,null,7575,null,null,12202,null,null,5086,null,null,4988,null,null,661,null,null,27412,null,null,14739,null,null,12604,null,null,6770,null,null,15010,null,null,7419,null,null,13000,null,null,5799,null,null,4952,null,null,2062,null,null,15227,null,null,7295,null,null,5687,null,null,4907,null,null,8429,null,null,4253,null,null,7920,null,null,2891,null,null,2750,null,null,1137,null,null,33720,null,null,14293,null,null,9724,null,null,10433,null,null,20599,null,null,6125,null,null,18165,null,null,6319,null,null,6253,null,null,1133,null,null,32775,null,null,13672,null,null,7383,null,null,11159,null,null,20016,null,null,5859,null,null,18805,null,null,7523,null,null,7222,null,null,1161,null,null,28796,null,null,13264,null,null,7122,null,null,11483,null,null,17435,null,null,5000,null,null,16279,null,null,5229,null,null,5390,null,null,1217,null,null,34667,null,null,13038,null,null,6054,null,null,11414,null,null,23034,null,null,5518,null,null,21736,null,null,8911,null,null,8525,null,null,1971,null,null,43313,null,null,17273,null,null,4923,null,null,16514,null,null,29330,null,null,6806,null,null,28568,null,null,9818,null,null,9990,null,null,2682,null,null,13
1363852,2999,64841,7247,15689,2876,10781,2458,4908,1439,41064,4632,22835,3127,18229,2756,8088,1581,7396,1509,692,452,64357,7768,14818,3244,11727,2806,3091,1426,36278,4566,21385,3377,14893,2760,13261,2005,13113,2004,148,149,63674,7678,19683,3568,11504,2921,8179,2170,30718,4353,14802,3070,15916,2186,13273,1909,12871,1866,402,227,22226,5453,7297,2582,3871,1735,3426,1639,10460,2953,4256,1796,6204,1882,4469,1048,4469,1048,0,185,101706,9283,29591,3991,15581,3260,14010,3086,56498,5788,15467,2725,41031,4646,15617,2282,15151,2223,466,406,103235,7671,31044,3358,10558,2530,20486,3425,57808,4782,10711,1290,47097,4550,14383,2047,13662,1968,721,393,113242,9496,30230,4190,9526,2761,20704,3066,65698,5664,12058,2689,53640,4958,17314,2275,16389,2201,925,609,191626,13065,47640,4947,10896,2385,36744,4244,117835,8554,12854,1999,104981,7974,26151,2327,24860,2219,1291,495,638945,14454,105123,4986,10733,2103,94390,4781,407644,10604,30649,2803,376995,9904,126178,3538,118040,3565,8138,1319,2999,null,null,7247,null,null,2876,null,null,2458,null,null,1439,null,null,4632,null,null,3127,null,null,2756,null,null,1581,null,null,1509,null,null,452,null,null,7768,null,null,3244,null,null,2806,null,null,1426,null,null,4566,null,null,3377,null,null,2760,null,null,2005,null,null,2004,null,null,149,null,null,7678,null,null,3568,null,null,2921,null,null,2170,null,null,4353,null,null,3070,null,null,2186,null,null,1909,null,null,1866,null,null,227,null,null,5453,null,null,2582,null,null,1735,null,null,1639,null,null,2953,null,null,1796,null,null,1882,null,null,1048,null,null,1048,null,null,185,null,null,9283,null,null,3991,null,null,3260,null,null,3086,null,null,5788,null,null,2725,null,null,4646,null,null,2282,null,null,2223,null,null,406,null,null,7671,null,null,3358,null,null,2530,null,null,3425,null,null,4782,null,null,1290,null,null,4550,null,null,2047,null,null,1968,null,null,393,null,null,9496,null,null,4190,null,null,2761,null,null,3066,null,null,5664,null,null,2689,null,null,4958,null,null,2275,null,null,2201,null,null,609,null,null,13065,null,null,4947,null,null,2385,null,null,4244,null,null,8554,null,null,1999,null,null,7974,null,null,2327,null,null,2219,null,null,495,null,null,14454,null,null,4986,null,null,2103,null,null,4781,null,null,10604,null,null,2803,null,null,9904,null,null,3538,null,null,3565,null,null,1319,null,null,15
1649941,1659,102062,8519,30052,4397,24445,4086,5607,1857,62846,5074,17726,3009,45120,3756,9164,1961,7727,1743,1437,813,135329,11223,46214,5875,37905,5795,8309,2031,72976,6058,27600,3145,45376,4610,16139,2406,15730,2341,409,367,123653,11142,43152,5993,31527,5559,11625,2364,64710,5814,14572,2104,50138,4855,15791,2200,15500,2125,291,252,41988,6101,16468,3483,11303,2675,5165,2024,20098,3086,5278,1402,14820,2650,5422,1420,5422,1420,0,198,171553,11161,56257,5652,25956,3947,30301,4492,87588,6548,13324,2485,74264,5913,27708,2750,27126,2642,582,411,172094,13623,48533,6117,14180,2408,34353,5591,96403,8403,10801,1956,85602,8006,27158,2872,27103,2864,55,89,143167,10602,38298,4809,8663,2339,29635,4490,84643,6934,7021,1372,77622,6704,20226,2309,19733,2240,493,401,246056,15777,59108,7133,5168,2400,53940,6424,146550,9400,11469,2242,135081,8678,40398,3657,39338,3638,1060,605,514039,17135,92690,8178,7258,1826,85432,7810,330921,10277,20225,2955,310696,10428,90428,3879,86766,3610,3662,994,1659,null,null,8519,null,null,4397,null,null,4086,null,null,1857,null,null,5074,null,null,3009,null,null,3756,null,null,1961,null,null,1743,null,null,813,null,null,11223,null,null,5875,null,null,5795,null,null,2031,null,null,6058,null,null,3145,null,null,4610,null,null,2406,null,null,2341,null,null,367,null,null,11142,null,null,5993,null,null,5559,null,null,2364,null,null,5814,null,null,2104,null,null,4855,null,null,2200,null,null,2125,null,null,252,null,null,6101,null,null,3483,null,null,2675,null,null,2024,null,null,3086,null,null,1402,null,null,2650,null,null,1420,null,null,1420,null,null,198,null,null,11161,null,null,5652,null,null,3947,null,null,4492,null,null,6548,null,null,2485,null,null,5913,null,null,2750,null,null,2642,null,null,411,null,null,13623,null,null,6117,null,null,2408,null,null,5591,null,null,8403,null,null,1956,null,null,8006,null,null,2872,null,null,2864,null,null,89,null,null,10602,null,null,4809,null,null,2339,null,null,4490,null,null,6934,null,null,1372,null,null,6704,null,null,2309,null,null,2240,null,null,401,null,null,15777,null,null,7133,null,null,2400,null,null,6424,null,null,9400,null,null,2242,null,null,8678,null,null,3657,null,null,3638,null,null,605,null,null,17135,null,null,8178,null,null,1826,null,null,7810,null,null,10277,null,null,2955,null,null,10428,null,null,3879,null,null,3610,null,null,994,null,null,16
12493182,4020,738806,22637,220334,11973,190111,11362,30223,3814,454767,13587,233301,9135,221466,8895,63705,4354,57173,4217,6532,1412,882672,26300,291345,14185,252409,14062,38936,4818,488888,14286,280947,10577,207941,9930,102439,4830,99564,4803,2875,905,777363,25491,238463,13329,186574,10786,51889,6058,410530,13816,197458,9083,213072,9000,128370,5219,125830,5034,2540,871,234512,12901,66462,5742,45032,4863,21430,3482,127302,8294,48725,4700,78577,6189,40748,2614,39937,2567,811,381,1047791,31269,288266,15638,162894,12013,125372,9940,581999,16619,175894,9436,406105,14454,177526,6586,173114,6536,4412,1001,1009526,25286,243435,11819,101031,8214,142404,8685,599561,15603,124359,7214,475202,12928,166530,6005,162318,5738,4212,1180,899826,28973,203960,12436,57920,6079,146040,9711,543305,17937,81379,6614,461926,14955,152561,6491,149090,6399,3471,842,1662689,30828,374013,13634,65280,6208,308733,11189,1038631,19985,114444,5442,924187,18362,250045,7410,239910,7017,10135,1525,5239997,40828,957509,17919,50896,5196,906613,17343,3556502,27657,163419,6866,3393083,27191,725986,11256,683486,10806,42500,3556,4020,null,null,22637,null,null,11973,null,null,11362,null,null,3814,null,null,13587,null,null,9135,null,null,8895,null,null,4354,null,null,4217,null,null,1412,null,null,26300,null,null,14185,null,null,14062,null,null,4818,null,null,14286,null,null,10577,null,null,9930,null,null,4830,null,null,4803,null,null,905,null,null,25491,null,null,13329,null,null,10786,null,null,6058,null,null,13816,null,null,9083,null,null,9000,null,null,5219,null,null,5034,null,null,871,null,null,12901,null,null,5742,null,null,4863,null,null,3482,null,null,8294,null,null,4700,null,null,6189,null,null,2614,null,null,2567,null,null,381,null,null,31269,null,null,15638,null,null,12013,null,null,9940,null,null,16619,null,null,9436,null,null,14454,null,null,6586,null,null,6536,null,null,1001,null,null,25286,null,null,11819,null,null,8214,null,null,8685,null,null,15603,null,null,7214,null,null,12928,null,null,6005,null,null,5738,null,null,1180,null,null,28973,null,null,12436,null,null,6079,null,null,9711,null,null,17937,null,null,6614,null,null,14955,null,null,6491,null,null,6399,null,null,842,null,null,30828,null,null,13634,null,null,6208,null,null,11189,null,null,19985,null,null,5442,null,null,18362,null,null,7410,null,null,7017,null,null,1525,null,null,40828,null,null,17919,null,null,5196,null,null,17343,null,null,27657,null,null,6866,null,null,27191,null,null,11256,null,null,10806,null,null,3556,null,null,17
6429624,3231,409027,17568,133661,9922,113923,9085,19738,3507,249490,10397,109580,6628,139910,7864,25876,2387,23790,2307,2086,790,496882,20320,167495,12315,134807,10977,32688,5612,281667,9854,148172,7025,133495,6282,47720,3155,46613,3009,1107,633,423453,15216,130966,7829,89631,7187,41335,4591,232051,9654,92451,5881,139600,6542,60436,3989,58450,3829,1986,781,154566,12328,54257,6882,31102,5320,23155,4510,75261,6072,24437,3295,50824,4677,25048,1960,24850,1963,198,149,602366,20389,178479,10253,75589,6978,102890,7452,323425,12043,77192,6107,246233,9079,100462,4750,99030,4954,1432,698,623762,21817,158393,8535,40493,4947,117900,7743,356965,14276,55075,3930,301890,13424,108404,5105,106458,5008,1946,765,553260,17102,126973,7654,20717,3348,106256,6619,329695,11631,41934,4149,287761,10482,96592,4545,95458,4530,1134,449,956130,24557,214987,10539,23581,3213,191406,10345,582169,14662,54629,4581,527540,13327,158974,6760,154952,6567,4022,1095,2210178,27921,379118,11765,18725,2972,360393,11493,1497294,19581,74156,4475,1423138,19490,333766,7611,318250,7609,15516,1710,3231,null,null,17568,null,null,9922,null,null,9085,null,null,3507,null,null,10397,null,null,6628,null,null,7864,null,null,2387,null,null,2307,null,null,790,null,null,20320,null,null,12315,null,null,10977,null,null,5612,null,null,9854,null,null,7025,null,null,6282,null,null,3155,null,null,3009,null,null,633,null,null,15216,null,null,7829,null,null,7187,null,null,4591,null,null,9654,null,null,5881,null,null,6542,null,null,3989,null,null,3829,null,null,781,null,null,12328,null,null,6882,null,null,5320,null,null,4510,null,null,6072,null,null,3295,null,null,4677,null,null,1960,null,null,1963,null,null,149,null,null,20389,null,null,10253,null,null,6978,null,null,7452,null,null,12043,null,null,6107,null,null,9079,null,null,4750,null,null,4954,null,null,698,null,null,21817,null,null,8535,null,null,4947,null,null,7743,null,null,14276,null,null,3930,null,null,13424,null,null,5105,null,null,5008,null,null,765,null,null,17102,null,null,7654,null,null,3348,null,null,6619,null,null,11631,null,null,4149,null,null,10482,null,null,4545,null,null,4530,null,null,449,null,null,24557,null,null,10539,null,null,3213,null,null,10345,null,null,14662,null,null,4581,null,null,13327,null,null,6760,null,null,6567,null,null,1095,null,null,27921,null,null,11765,null,null,2972,null,null,11493,null,null,19581,null,null,4475,null,null,19490,null,null,7611,null,null,7609,null,null,1710,null,null,18
3029733,2162,159453,8423,44427,4338,36980,3938,7447,2071,103757,5457,47751,4078,56006,3731,11269,1582,10737,1572,532,248,196925,10136,60605,6213,52730,5354,7875,2075,113776,5411,67342,3870,46434,3734,22544,1850,22228,1823,316,209,184650,10604,54183,4975,40471,4161,13712,2602,95016,6306,44817,3933,50199,3986,35451,2217,35246,2249,205,195,49389,4616,14176,2559,9741,2056,4435,1551,23237,2450,9070,1701,14167,1974,11976,1359,11700,1276,276,222,255686,11141,70901,5217,38414,4283,32487,3573,132779,6367,36393,3832,96386,5485,52006,2609,51295,2538,711,359,282953,13836,73173,6338,28320,3200,44853,5611,158248,7390,29421,3077,128827,6191,51532,3342,50823,3351,709,362,277970,12480,71433,5538,19464,2822,51969,4784,159891,8247,20086,2640,139805,7696,46646,3493,46375,3482,271,205,464407,13447,109229,5528,14357,2091,94872,5423,277343,8926,28333,3087,249010,8209,77835,3386,76529,3394,1306,362,1158300,19343,213410,7321,17100,3685,196310,7151,762914,12540,38878,3677,724036,12129,181976,4780,174656,4734,7320,1380,2162,null,null,8423,null,null,4338,null,null,3938,null,null,2071,null,null,5457,null,null,4078,null,null,3731,null,null,1582,null,null,1572,null,null,248,null,null,10136,null,null,6213,null,null,5354,null,null,2075,null,null,5411,null,null,3870,null,null,3734,null,null,1850,null,null,1823,null,null,209,null,null,10604,null,null,4975,null,null,4161,null,null,2602,null,null,6306,null,null,3933,null,null,3986,null,null,2217,null,null,2249,null,null,195,null,null,4616,null,null,2559,null,null,2056,null,null,1551,null,null,2450,null,null,1701,null,null,1974,null,null,1359,null,null,1276,null,null,222,null,null,11141,null,null,5217,null,null,4283,null,null,3573,null,null,6367,null,null,3832,null,null,5485,null,null,2609,null,null,2538,null,null,359,null,null,13836,null,null,6338,null,null,3200,null,null,5611,null,null,7390,null,null,3077,null,null,6191,null,null,3342,null,null,3351,null,null,362,null,null,12480,null,null,5538,null,null,2822,null,null,4784,null,null,8247,null,null,2640,null,null,7696,null,null,3493,null,null,3482,null,null,205,null,null,13447,null,null,5528,null,null,2091,null,null,5423,null,null,8926,null,null,3087,null,null,8209,null,null,3386,null,null,3394,null,null,362,null,null,19343,null,null,7321,null,null,3685,null,null,7151,null,null,12540,null,null,3677,null,null,12129,null,null,4780,null,null,4734,null,null,1380,null,null,19
2814727,2418,151409,8426,40279,4287,29118,3789,11161,2608,99834,5843,22817,2542,77017,4908,11296,1804,10435,1689,861,517,190753,10982,59044,6264,46354,5495,12690,2891,109482,6182,36244,3761,73238,4889,22227,1891,21646,1890,581,324,192133,9338,68739,5727,45734,5015,23005,2942,94381,5334,24604,2665,69777,4476,29013,2222,28661,2241,352,282,66704,7185,25895,4312,14960,3428,10935,2712,31476,3404,8393,2097,23083,2900,9333,1329,9300,1328,33,54,262863,12423,77743,6057,34031,4177,43712,4609,146452,7645,23031,3077,123421,6443,38668,3179,38095,3181,573,295,261940,12510,75485,6508,21779,3692,53706,5136,145943,7005,18213,2419,127730,6634,40512,2807,40084,2826,428,206,230153,12197,61399,5146,11695,2207,49704,5057,130939,7732,13313,1919,117626,6813,37815,2993,37052,2991,763,438,420074,15029,99746,6241,9948,2126,89798,5632,251798,10505,18260,2379,233538,9590,68530,3606,67075,3619,1455,604,1038698,20441,196257,7098,9863,2209,186394,6888,680468,13820,28753,2551,651715,13600,161973,5625,155593,5499,6380,1141,2418,null,null,8426,null,null,4287,null,null,3789,null,null,2608,null,null,5843,null,null,2542,null,null,4908,null,null,1804,null,null,1689,null,null,517,null,null,10982,null,null,6264,null,null,5495,null,null,2891,null,null,6182,null,null,3761,null,null,4889,null,null,1891,null,null,1890,null,null,324,null,null,9338,null,null,5727,null,null,5015,null,null,2942,null,null,5334,null,null,2665,null,null,4476,null,null,2222,null,null,2241,null,null,282,null,null,7185,null,null,4312,null,null,3428,null,null,2712,null,null,3404,null,null,2097,null,null,2900,null,null,1329,null,null,1328,null,null,54,null,null,12423,null,null,6057,null,null,4177,null,null,4609,null,null,7645,null,null,3077,null,null,6443,null,null,3179,null,null,3181,null,null,295,null,null,12510,null,null,6508,null,null,3692,null,null,5136,null,null,7005,null,null,2419,null,null,6634,null,null,2807,null,null,2826,null,null,206,null,null,12197,null,null,5146,null,null,2207,null,null,5057,null,null,7732,null,null,1919,null,null,6813,null,null,2993,null,null,2991,null,null,438,null,null,15029,null,null,6241,null,null,2126,null,null,5632,null,null,10505,null,null,2379,null,null,9590,null,null,3606,null,null,3619,null,null,604,null,null,20441,null,null,7098,null,null,2209,null,null,6888,null,null,13820,null,null,2551,null,null,13600,null,null,5625,null,null,5499,null,null,1141,null,null,20
4290711,3965,339263,14652,116423,8748,103951,8221,12472,2407,204685,8299,137007,7463,67678,5422,18155,2078,17181,2032,974,402,454501,18280,131357,8596,110456,7799,20901,3653,267145,11504,192199,8995,74946,5938,55999,3702,55180,3640,819,442,319675,14071,89557,6072,67361,5507,22196,3612,173698,8542,100922,6670,72776,5489,56420,3677,55468,3609,952,610,107893,9012,29294,3932,20518,3553,8776,2127,58492,5195,31384,3746,27108,3660,20107,2875,19977,2857,130,130,407443,15959,104698,7780,51764,5142,52934,5724,231110,8785,87363,5566,143747,7515,71635,4102,71090,4084,545,329,384527,16309,87548,7230,29993,3758,57555,6495,222273,10199,56367,4059,165906,9322,74706,4295,73838,4414,868,521,341159,15472,74022,6159,18269,2836,55753,5326,203446,10244,38403,3223,165043,8957,63691,4105,62666,4201,1025,562,586793,18102,126426,8085,16561,2595,109865,7883,361202,11293,50162,3819,311040,10294,99165,4813,96887,4628,2278,732,1349457,24824,229927,8965,16094,2403,213833,9087,914041,17757,75154,5564,838887,16709,205489,6256,197418,6363,8071,1155,3965,null,null,14652,null,null,8748,null,null,8221,null,null,2407,null,null,8299,null,null,7463,null,null,5422,null,null,2078,null,null,2032,null,null,402,null,null,18280,null,null,8596,null,null,7799,null,null,3653,null,null,11504,null,null,8995,null,null,5938,null,null,3702,null,null,3640,null,null,442,null,null,14071,null,null,6072,null,null,5507,null,null,3612,null,null,8542,null,null,6670,null,null,5489,null,null,3677,null,null,3609,null,null,610,null,null,9012,null,null,3932,null,null,3553,null,null,2127,null,null,5195,null,null,3746,null,null,3660,null,null,2875,null,null,2857,null,null,130,null,null,15959,null,null,7780,null,null,5142,null,null,5724,null,null,8785,null,null,5566,null,null,7515,null,null,4102,null,null,4084,null,null,329,null,null,16309,null,null,7230,null,null,3758,null,null,6495,null,null,10199,null,null,4059,null,null,9322,null,null,4295,null,null,4414,null,null,521,null,null,15472,null,null,6159,null,null,2836,null,null,5326,null,null,10244,null,null,3223,null,null,8957,null,null,4105,null,null,4201,null,null,562,null,null,18102,null,null,8085,null,null,2595,null,null,7883,null,null,11293,null,null,3819,null,null,10294,null,null,4813,null,null,4628,null,null,732,null,null,24824,null,null,8965,null,null,2403,null,null,9087,null,null,17757,null,null,5564,null,null,16709,null,null,6256,null,null,6363,null,null,1155,null,null,21
