B21003_001E,B21003_001M,B21003_002E,B21003_002M,B21003_003E,B21003_003M,B21003_004E,B21003_004M,B21003_005E,B21003_005M,B21003_006E,B21003_006M,B21003_007E,B21003_007M,B21003_008E,B21003_008M,B21003_009E,B21003_009M,B21003_010E,B21003_010M,B21003_011E,B21003_011M,B21003_001M,B21003_001EA,B21003_001MA,B21003_002M,B21003_002EA,B21003_002MA,B21003_003M,B21003_003EA,B21003_003MA,B21003_004M,B21003_004EA,B21003_004MA,B21003_005M,B21003_005EA,B21003_005MA,B21003_006M,B21003_006EA,B21003_006MA,B21003_007M,B21003_007EA,B21003_007MA,B21003_008M,B21003_008EA,B21003_008MA,B21003_009M,B21003_009EA,B21003_009MA,B21003_010M,B21003_010EA,B21003_010MA,B21003_011M,B21003_011EA,B21003_011MA,state
4109998,6054,415218,7286,29267,2443,133492,5139,152930,4901,99529,4797,3694780,9273,400672,9762,1129748,11656,1095509,14779,1068851,14889,6054,null,null,7286,null,null,2443,null,null,5139,null,null,4901,null,null,4797,null,null,9273,null,null,9762,null,null,11656,null,null,14779,null,null,14889,null,null,29
711000,2863,84316,3865,5082,1013,25139,2277,30895,2530,23200,2147,626684,5066,46156,3185,181124,6547,202467,5595,196937,6032,2863,null,null,3865,null,null,1013,null,null,2277,null,null,2530,null,null,2147,null,null,5066,null,null,3185,null,null,6547,null,null,5595,null,null,6032,null,null,30
1239273,2919,119090,4068,7604,1092,35714,2227,43866,2376,31906,2236,1120183,5032,105741,4792,292033,7232,365616,7704,356793,7132,2919,null,null,4068,null,null,1092,null,null,2227,null,null,2376,null,null,2236,null,null,5032,null,null,4792,null,null,7232,null,null,7704,null,null,7132,null,null,31
2006173,2332,206156,5952,8838,1240,55166,3948,90033,4405,52119,3446,1800017,6402,271695,8674,529662,11652,581493,10051,417167,11644,2332,null,null,5952,null,null,1240,null,null,3948,null,null,4405,null,null,3446,null,null,6402,null,null,8674,null,null,11652,null,null,10051,null,null,11644,null,null,32
945747,2442,96924,4143,5499,953,26778,2053,34177,2543,30470,2337,848823,4339,62399,4536,229072,6342,241868,5936,315484,7382,2442,null,null,4143,null,null,953,null,null,2053,null,null,2543,null,null,2337,null,null,4339,null,null,4536,null,null,6342,null,null,5936,null,null,7382,null,null,33
6165331,2391,327764,7232,24823,1999,111479,4481,94604,5307,96858,4202,5837567,7609,635769,11614,1594070,20604,1327209,19106,2280519,19393,2391,null,null,7232,null,null,1999,null,null,4481,null,null,5307,null,null,4202,null,null,7609,null,null,11614,null,null,20604,null,null,19106,null,null,19393,null,null,34
1385317,4235,140091,4763,7389,1337,31404,2521,54324,3804,46974,2765,1245226,6311,195552,7959,338540,9654,382059,8820,329075,8697,4235,null,null,4763,null,null,1337,null,null,2521,null,null,3804,null,null,2765,null,null,6311,null,null,7959,null,null,9654,null,null,8820,null,null,8697,null,null,35
13642028,4761,716702,8766,52115,3300,229401,5828,242112,5861,193074,6137,12925326,9910,1816082,20710,3343391,26986,3094635,26097,4671218,31126,4761,null,null,8766,null,null,3300,null,null,5828,null,null,5861,null,null,6137,null,null,9910,null,null,20710,null,null,26986,null,null,26097,null,null,31126,null,null,36
6831522,8455,654315,10720,41684,2923,167508,6786,266025,6668,179098,6949,6177207,11568,831513,14279,1600621,18329,1847789,20827,1897284,19873,8455,null,null,10720,null,null,2923,null,null,6786,null,null,6668,null,null,6949,null,null,11568,null,null,14279,null,null,18329,null,null,20827,null,null,19873,null,null,37
491963,2154,45706,2592,2857,606,15029,1455,17256,1699,10564,1366,446257,3498,34887,3185,118730,4704,158153,5433,134487,4825,2154,null,null,2592,null,null,606,null,null,1455,null,null,1699,null,null,1366,null,null,3498,null,null,3185,null,null,4704,null,null,5433,null,null,4825,null,null,38
7915084,5254,723249,11265,57704,3217,269323,6008,247503,8163,148719,5728,7191835,12541,732407,14305,2368915,22803,2062789,16954,2027724,20158,5254,null,null,11265,null,null,3217,null,null,6008,null,null,8163,null,null,5728,null,null,12541,null,null,14305,null,null,22803,null,null,16954,null,null,20158,null,null,39
2564312,3264,272046,6112,17779,1625,79609,3845,107456,4552,67202,3364,2292266,6710,295070,6637,722055,9241,697074,9711,578067,10332,3264,null,null,6112,null,null,1625,null,null,3845,null,null,4552,null,null,3364,null,null,6710,null,null,6637,null,null,9241,null,null,9711,null,null,10332,null,null,40
2855890,3716,293088,6355,15452,2098,73758,3660,121836,5691,82042,4037,2562802,6894,262030,9049,581623,12366,867415,14467,851734,11992,3716,null,null,6355,null,null,2098,null,null,3660,null,null,5691,null,null,4037,null,null,6894,null,null,9049,null,null,12366,null,null,14467,null,null,11992,null,null,41
8916990,5124,784195,9763,61044,3451,315599,6429,229085,6085,178467,5772,8132795,11059,819302,16012,2816675,22618,1930090,18052,2566728,20476,5124,null,null,9763,null,null,3451,null,null,6429,null,null,6085,null,null,5772,null,null,11059,null,null,16012,null,null,22618,null,null,18052,null,null,20476,null,null,42
731489,1494,54840,3352,4728,873,16686,2026,16672,2062,16754,1753,676649,3594,79455,4771,187343,7140,178300,6882,231551,6888,1494,null,null,3352,null,null,873,null,null,2026,null,null,2062,null,null,1753,null,null,3594,null,null,4771,null,null,7140,null,null,6882,null,null,6888,null,null,44
3371749,4978,362017,8277,22874,2093,96242,4902,140892,5308,102009,5753,3009732,8923,430713,12562,883551,15548,880943,14394,814525,14975,4978,null,null,8277,null,null,2093,null,null,4902,null,null,5308,null,null,5753,null,null,8923,null,null,12562,null,null,15548,null,null,14394,null,null,14975,null,null,45
564597,2227,60436,2888,3787,770,19416,1855,21008,1845,16225,1713,504161,3699,46224,2872,144470,4768,166804,5037,146663,5220,2227,null,null,2888,null,null,770,null,null,1855,null,null,1845,null,null,1713,null,null,3699,null,null,2872,null,null,4768,null,null,5037,null,null,5220,null,null,46
4511683,5449,422944,10001,34777,2552,124663,5453,157626,6943,105878,5090,4088739,10395,555536,11420,1339609,16990,1122081,15773,1071513,16213,5449,null,null,10001,null,null,2552,null,null,5453,null,null,6943,null,null,5090,null,null,10395,null,null,11420,null,null,16990,null,null,15773,null,null,16213,null,null,47
17722153,11133,1438817,19549,82623,4649,328414,10230,587448,14804,440332,10235,16283336,19564,2952839,35858,4140127,37069,4515560,34117,4674810,35916,11133,null,null,19549,null,null,4649,null,null,10230,null,null,14804,null,null,10235,null,null,19564,null,null,35858,null,null,37069,null,null,34117,null,null,35916,null,null,48
1778901,3223,121133,5306,4995,1213,24596,2195,51539,3103,40003,2923,1657768,6147,142408,6256,379880,10311,595974,9749,539506,10304,3223,null,null,5306,null,null,1213,null,null,2195,null,null,3103,null,null,2923,null,null,6147,null,null,6256,null,null,10311,null,null,9749,null,null,10304,null,null,49
439176,1403,37156,1635,2478,552,13778,1420,10944,1172,9956,1077,402020,2322,32092,2917,114918,4228,105231,4302,149779,4807,1403,null,null,1635,null,null,552,null,null,1420,null,null,1172,null,null,1077,null,null,2322,null,null,2917,null,null,4228,null,null,4302,null,null,4807,null,null,50
5648298,7310,660392,10240,33753,2424,140709,5292,225440,6805,260490,7352,4987906,12782,580351,13368,1224794,17470,1299602,17695,1883159,20152,7310,null,null,10240,null,null,2424,null,null,5292,null,null,6805,null,null,7352,null,null,12782,null,null,13368,null,null,17470,null,null,17695,null,null,20152,null,null,51
4969457,5115,529939,11585,22416,2538,118945,5573,222007,7621,166571,6461,4439518,12494,436421,12215,988921,15919,1433851,16392,1580325,17296,5115,null,null,11585,null,null,2538,null,null,5573,null,null,7621,null,null,6461,null,null,12494,null,null,12215,null,null,15919,null,null,16392,null,null,17296,null,null,53
1290968,2918,136563,4696,12613,1516,55324,3504,42815,3010,25811,2209,1154405,4765,168688,7172,456856,8880,286382,7682,242479,8395,2918,null,null,4696,null,null,1516,null,null,3504,null,null,3010,null,null,2209,null,null,4765,null,null,7172,null,null,8880,null,null,7682,null,null,8395,null,null,54
3930683,3931,332734,5712,22618,1862,116287,3907,117402,4354,76427,3559,3597949,7029,295126,8016,1106149,13154,1114046,11821,1082628,12925,3931,null,null,5712,null,null,1862,null,null,3907,null,null,4354,null,null,3559,null,null,7029,null,null,8016,null,null,13154,null,null,11821,null,null,12925,null,null,55
389263,2120,47261,3131,2667,902,13582,1799,19835,2457,11177,1385,342002,4033,24024,2912,101042,4705,122969,5802,93967,4457,2120,null,null,3131,null,null,902,null,null,1799,null,null,2457,null,null,1385,null,null,4033,null,null,2912,null,null,4705,null,null,5802,null,null,4457,null,null,56
2370572,3242,78501,4260,8264,1289,24572,2401,19268,2118,26397,2522,2292071,5254,570347,11521,632951,14891,516215,9849,572558,13701,3242,null,null,4260,null,null,1289,null,null,2401,null,null,2118,null,null,2522,null,null,5254,null,null,11521,null,null,14891,null,null,9849,null,null,13701,null,null,72
3289550,5639,327195,8416,24444,2807,95266,4549,120953,5413,86532,4320,2962355,8806,467250,13148,915077,12467,857478,14130,722550,13931,5639,null,null,8416,null,null,2807,null,null,4549,null,null,5413,null,null,4320,null,null,8806,null,null,13148,null,null,12467,null,null,14130,null,null,13931,null,null,01
470460,2062,63839,3537,2640,846,14497,1892,29926,2507,16776,1710,406621,3899,30337,2262,118385,4256,136358,5246,121541,4932,2062,null,null,3537,null,null,846,null,null,1892,null,null,2507,null,null,1710,null,null,3899,null,null,2262,null,null,4256,null,null,5246,null,null,4932,null,null,02
4616939,3126,478482,9817,25029,2301,103440,5166,202067,6838,147946,6130,4138457,10454,589410,11505,1001230,18231,1363665,14811,1184152,17314,3126,null,null,9817,null,null,2301,null,null,5166,null,null,6838,null,null,6130,null,null,10454,null,null,11505,null,null,18231,null,null,14811,null,null,17314,null,null,04
1987378,4879,195210,5370,14923,1870,65731,4062,72018,3662,42538,2867,1792168,7060,264525,8560,616171,10077,509537,12183,401935,10621,4879,null,null,5370,null,null,1870,null,null,4062,null,null,3662,null,null,2867,null,null,7060,null,null,8560,null,null,10077,null,null,12183,null,null,10621,null,null,05
26239261,6738,1599798,21914,84299,4288,309788,9440,683716,14386,521995,11758,24639463,23533,4534111,32826,5069714,35788,6919813,37457,8115825,34189,6738,null,null,21914,null,null,4288,null,null,9440,null,null,14386,null,null,11758,null,null,23533,null,null,32826,null,null,35788,null,null,37457,null,null,34189,null,null,06
3728231,4362,369480,6866,14433,1724,72503,3501,139365,5118,143179,4952,3358751,7083,306153,8745,747398,12147,962842,14077,1342358,14523,4362,null,null,6866,null,null,1724,null,null,3501,null,null,5118,null,null,4952,null,null,7083,null,null,8745,null,null,12147,null,null,14077,null,null,14523,null,null,08
2463921,2060,169279,5211,10676,1478,52577,3065,53600,2911,52426,2898,2294642,5719,223259,7845,625519,12646,546126,10275,899738,10482,2060,null,null,5211,null,null,1478,null,null,3065,null,null,2911,null,null,2898,null,null,5719,null,null,7845,null,null,12646,null,null,10275,null,null,10482,null,null,09
660707,1391,62703,3910,4199,962,19229,1696,19960,2410,19315,2146,598004,3902,66395,4423,193127,8232,153560,6056,184922,6274,1391,null,null,3910,null,null,962,null,null,1696,null,null,2410,null,null,2146,null,null,3902,null,null,4423,null,null,8232,null,null,6056,null,null,6274,null,null,10
478152,688,26180,2418,1489,587,5057,916,5925,1277,13709,1824,451972,2559,44254,3903,80191,4370,69978,4693,257549,5185,688,null,null,2418,null,null,587,null,null,916,null,null,1277,null,null,1824,null,null,2559,null,null,3903,null,null,4370,null,null,4693,null,null,5185,null,null,11
