B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,B22002_001M,B22002_001EA,B22002_001MA,B22002_002M,B22002_002EA,B22002_002MA,B22002_003M,B22002_003EA,B22002_003MA,B22002_004M,B22002_004EA,B22002_004MA,B22002_005M,B22002_005EA,B22002_005MA,B22002_006M,B22002_006EA,B22002_006MA,B22002_007M,B22002_007EA,B22002_007MA,B22002_008M,B22002_008EA,B22002_008MA,B22002_009M,B22002_009EA,B22002_009MA,B22002_010M,B22002_010EA,B22002_010MA,B22002_011M,B22002_011EA,B22002_011MA,B22002_012M,B22002_012EA,B22002_012MA,B22002_013M,B22002_013EA,B22002_013MA,B22002_014M,B22002_014EA,B22002_014MA,B22002_015M,B22002_015EA,B22002_015MA,B22002_016M,B22002_016EA,B22002_016MA,B22002_017M,B22002_017EA,B22002_017MA,B22002_018M,B22002_018EA,B22002_018MA,B22002_019M,B22002_019EA,B22002_019MA,B22002_020M,B22002_020EA,B22002_020MA,B22002_021M,B22002_021EA,B22002_021MA,B22002_022M,B22002_022EA,B22002_022MA,B22002_023M,B22002_023EA,B22002_023MA,B22002_024M,B22002_024EA,B22002_024MA,B22002_025M,B22002_025EA,B22002_025MA,B22002_026M,B22002_026EA,B22002_026MA,B22002_027M,B22002_027EA,B22002_027MA,state
531660,5774,75618,3639,27011,2595,8614,1286,17608,2199,4386,1259,13222,1777,789,401,48607,2974,7790,1320,6136,1146,1613,559,4523,1012,34681,2398,456042,6095,103751,4290,75063,3569,27709,2585,10584,1425,17125,2097,979,431,352291,5348,165036,4278,21598,2338,7827,1623,13771,1797,165657,5077,5774,null,null,3639,null,null,2595,null,null,1286,null,null,2199,null,null,1259,null,null,1777,null,null,401,null,null,2974,null,null,1320,null,null,1146,null,null,559,null,null,1012,null,null,2398,null,null,6095,null,null,4290,null,null,3569,null,null,2585,null,null,1425,null,null,2097,null,null,431,null,null,5348,null,null,4278,null,null,2338,null,null,1623,null,null,1797,null,null,5077,null,null,23
2194657,9484,241614,8561,119524,6130,35856,3065,81901,4777,14347,2498,67554,4438,1767,876,122090,5737,17074,2021,30827,2524,7728,1496,23099,2056,74189,4361,1953043,10702,588308,10562,418382,8712,164463,6496,47795,3268,116668,5278,5463,1242,1364735,11376,568590,7028,141860,6280,41491,3425,100369,5038,654285,9553,9484,null,null,8561,null,null,6130,null,null,3065,null,null,4777,null,null,2498,null,null,4438,null,null,876,null,null,5737,null,null,2021,null,null,2524,null,null,1496,null,null,2056,null,null,4361,null,null,10702,null,null,10562,null,null,8712,null,null,6496,null,null,3268,null,null,5278,null,null,1242,null,null,11376,null,null,7028,null,null,6280,null,null,3425,null,null,5038,null,null,9553,null,null,24
2579398,8290,308996,8472,124538,5650,30147,3144,93227,4886,10877,1839,82350,4637,1164,458,184458,6516,24668,2585,34503,2798,8107,1381,26396,2528,125287,5360,2270402,11643,629449,9959,467816,9000,156834,6541,46939,4271,109895,5538,4799,948,1640953,13413,672095,8770,154371,5644,49813,3649,104558,4517,814487,12063,8290,null,null,8472,null,null,5650,null,null,3144,null,null,4886,null,null,1839,null,null,4637,null,null,458,null,null,6516,null,null,2585,null,null,2798,null,null,1381,null,null,2528,null,null,5360,null,null,11643,null,null,9959,null,null,9000,null,null,6541,null,null,4271,null,null,5538,null,null,948,null,null,13413,null,null,8770,null,null,5644,null,null,3649,null,null,4517,null,null,12063,null,null,25
3884153,13696,547147,9670,247698,6938,77940,3996,165406,6005,27435,2608,137971,5429,4352,1112,299449,8271,41556,2879,64133,3610,16254,1646,47879,3168,193760,7083,3337006,12719,856540,12485,618968,9171,229771,8503,70637,4217,159134,6960,7801,1228,2480466,12126,1080970,9932,197851,5418,65636,3027,132215,5182,1201645,11215,13696,null,null,9670,null,null,6938,null,null,3996,null,null,6005,null,null,2608,null,null,5429,null,null,1112,null,null,8271,null,null,2879,null,null,3610,null,null,1646,null,null,3168,null,null,7083,null,null,12719,null,null,12485,null,null,9171,null,null,8503,null,null,4217,null,null,6960,null,null,1228,null,null,12126,null,null,9932,null,null,5418,null,null,3027,null,null,5182,null,null,11215,null,null,26
2148725,7378,176238,5103,85269,3866,27617,2379,56503,3466,8479,1597,48024,3135,1149,651,90969,3970,9107,1298,10262,1500,3491,1104,6771,963,71600,3621,1972487,8530,563131,6579,421734,7079,136035,5153,49583,3814,86452,4091,5362,877,1409356,8641,623109,7480,82737,3612,32888,2319,49849,2742,703510,9019,7378,null,null,5103,null,null,3866,null,null,2379,null,null,3466,null,null,1597,null,null,3135,null,null,651,null,null,3970,null,null,1298,null,null,1500,null,null,1104,null,null,963,null,null,3621,null,null,8530,null,null,6579,null,null,7079,null,null,5153,null,null,3814,null,null,4091,null,null,877,null,null,8641,null,null,7480,null,null,3612,null,null,2319,null,null,2742,null,null,9019,null,null,27
1091245,8803,171868,6020,94404,5258,25172,3305,68538,4684,5748,1374,62790,4570,694,565,77464,4451,11945,2003,19086,2085,2935,843,16151,1972,46433,3710,919377,8397,259669,7847,171540,6880,85266,4817,19075,2323,66191,4108,2863,1114,659708,8078,281077,6633,68095,4482,19627,2272,48468,3924,310536,7323,8803,null,null,6020,null,null,5258,null,null,3305,null,null,4684,null,null,1374,null,null,4570,null,null,565,null,null,4451,null,null,2003,null,null,2085,null,null,843,null,null,1972,null,null,3710,null,null,8397,null,null,7847,null,null,6880,null,null,4817,null,null,2323,null,null,4108,null,null,1114,null,null,8078,null,null,6633,null,null,4482,null,null,2272,null,null,3924,null,null,7323,null,null,28
2372190,10844,271761,8679,133380,5791,38478,2898,91878,5194,15827,2229,76051,4709,3024,949,138381,5445,22208,2194,27280,2533,8136,1519,19144,1769,88893,4533,2100429,13248,578617,9681,418114,8678,153755,6235,47577,3584,106178,5137,6748,1394,1521812,12760,660335,10259,115301,5249,37198,3062,78103,4292,746176,11058,10844,null,null,8679,null,null,5791,null,null,2898,null,null,5194,null,null,2229,null,null,4709,null,null,949,null,null,5445,null,null,2194,null,null,2533,null,null,1519,null,null,1769,null,null,4533,null,null,13248,null,null,9681,null,null,8678,null,null,6235,null,null,3584,null,null,5137,null,null,1394,null,null,12760,null,null,10259,null,null,5249,null,null,3062,null,null,4292,null,null,11058,null,null,29
416125,4426,43952,3325,19603,2320,8053,1547,11434,1625,2186,603,9248,1647,116,114,24349,2388,2497,621,2747,691,752,359,1995,667,19105,2285,372173,4868,91652,3685,71253,3450,19692,2157,7581,1534,12111,1731,707,468,280521,5208,125872,3823,15901,1793,6236,1061,9665,1683,138748,4703,4426,null,null,3325,null,null,2320,null,null,1547,null,null,1625,null,null,603,null,null,1647,null,null,114,null,null,2388,null,null,621,null,null,691,null,null,359,null,null,667,null,null,2285,null,null,4868,null,null,3685,null,null,3450,null,null,2157,null,null,1534,null,null,1731,null,null,468,null,null,5208,null,null,3823,null,null,1793,null,null,1061,null,null,1683,null,null,4703,null,null,30
747562,4452,66941,4216,35653,2922,11388,1707,22657,2081,3278,975,19379,1935,1608,689,31288,2774,4191,965,4543,1002,1121,508,3422,845,22554,2384,680621,6027,199699,3900,148886,3600,49375,3495,14686,1908,34689,2768,1438,573,480922,5826,204788,4744,30608,2395,10153,1631,20455,1796,245526,6335,4452,null,null,4216,null,null,2922,null,null,1707,null,null,2081,null,null,975,null,null,1935,null,null,689,null,null,2774,null,null,965,null,null,1002,null,null,508,null,null,845,null,null,2384,null,null,6027,null,null,3900,null,null,3600,null,null,3495,null,null,1908,null,null,2768,null,null,573,null,null,5826,null,null,4744,null,null,2395,null,null,1631,null,null,1796,null,null,6335,null,null,31
1055158,6433,138304,6792,68309,4301,27074,2847,40518,3699,8649,1510,31869,3159,717,394,69995,4628,11867,1810,13377,1577,3936,1027,9441,1361,44751,3696,916854,9019,250958,7609,166090,5790,82649,5450,27525,2689,55124,4398,2219,750,665896,10164,263983,6365,65410,3891,24765,2377,40645,2999,336503,7956,6433,null,null,6792,null,null,4301,null,null,2847,null,null,3699,null,null,1510,null,null,3159,null,null,394,null,null,4628,null,null,1810,null,null,1577,null,null,1027,null,null,1361,null,null,3696,null,null,9019,null,null,7609,null,null,5790,null,null,5450,null,null,2689,null,null,4398,null,null,750,null,null,10164,null,null,6365,null,null,3891,null,null,2377,null,null,2999,null,null,7956,null,null,32
520643,5191,37102,2960,17630,2051,5804,1278,11306,1861,2953,1040,8353,1526,520,398,19472,2340,2580,848,2816,874,473,289,2343,864,14076,1996,483541,5443,127056,4410,92817,3641,33140,2809,11563,1878,21577,2488,1099,572,356485,5721,170257,4540,24192,2860,8157,1593,16035,2191,162036,4744,5191,null,null,2960,null,null,2051,null,null,1278,null,null,1861,null,null,1040,null,null,1526,null,null,398,null,null,2340,null,null,848,null,null,874,null,null,289,null,null,864,null,null,1996,null,null,5443,null,null,4410,null,null,3641,null,null,2809,null,null,1878,null,null,2488,null,null,572,null,null,5721,null,null,4540,null,null,2860,null,null,1593,null,null,2191,null,null,4744,null,null,33
3194519,10274,300924,8327,152491,7037,53448,4130,98094,5777,15867,2395,82227,5177,949,482,148433,5900,25868,2868,31386,2914,6906,1313,24480,2565,91179,4585,2893595,13923,890490,12848,667230,10819,218518,7157,59814,4314,158704,6240,4742,1065,2003105,13597,877128,10781,225478,7793,71846,4623,153632,6033,900499,12934,10274,null,null,8327,null,null,7037,null,null,4130,null,null,5777,null,null,2395,null,null,5177,null,null,482,null,null,5900,null,null,2868,null,null,2914,null,null,1313,null,null,2565,null,null,4585,null,null,13923,null,null,12848,null,null,10819,null,null,7157,null,null,4314,null,null,6240,null,null,1065,null,null,13597,null,null,10781,null,null,7793,null,null,4623,null,null,6033,null,null,12934,null,null,34
758364,6296,127832,5229,68978,4316,26147,2952,42048,3799,7406,1617,34642,3548,783,490,58854,3954,10833,1590,12207,1543,3474,1011,8733,1220,35814,3014,630532,7224,157089,4805,105837,4762,49335,3392,14985,2039,34350,3241,1917,717,473443,7427,191449,5705,43271,3157,15186,1956,28085,2681,238723,5566,6296,null,null,5229,null,null,4316,null,null,2952,null,null,3799,null,null,1617,null,null,3548,null,null,490,null,null,3954,null,null,1590,null,null,1543,null,null,1011,null,null,1220,null,null,3014,null,null,7224,null,null,4805,null,null,4762,null,null,3392,null,null,2039,null,null,3241,null,null,717,null,null,7427,null,null,5705,null,null,3157,null,null,1956,null,null,2681,null,null,5566,null,null,35
7209054,17665,1080612,16413,440847,10096,151938,5536,285083,8414,42164,3688,242919,8077,3826,944,639765,13225,104122,4697,139482,5459,33168,3190,106314,4902,396161,12085,6128442,24705,1679352,15147,1191736,12451,473355,9035,130549,5880,342806,8164,14261,1936,4449090,22924,1711952,14513,483915,11794,158282,7238,325633,8626,2253223,19884,17665,null,null,16413,null,null,10096,null,null,5536,null,null,8414,null,null,3688,null,null,8077,null,null,944,null,null,13225,null,null,4697,null,null,5459,null,null,3190,null,null,4902,null,null,12085,null,null,24705,null,null,15147,null,null,12451,null,null,9035,null,null,5880,null,null,8164,null,null,1936,null,null,22924,null,null,14513,null,null,11794,null,null,7238,null,null,8626,null,null,19884,null,null,36
3882423,16063,523899,11421,268990,8796,85254,5376,181186,7740,23033,2636,158153,7173,2550,721,254909,6974,41677,3527,56000,3595,13754,1778,42246,3217,157232,5705,3358524,16292,935412,13104,672961,10615,253578,9014,74071,4902,179507,7387,8873,1727,2423112,15241,1064563,12942,187444,7053,57761,3602,129683,5665,1171105,14551,16063,null,null,11421,null,null,8796,null,null,5376,null,null,7740,null,null,2636,null,null,7173,null,null,721,null,null,6974,null,null,3527,null,null,3595,null,null,1778,null,null,3217,null,null,5705,null,null,16292,null,null,13104,null,null,10615,null,null,9014,null,null,4902,null,null,7387,null,null,1727,null,null,15241,null,null,12942,null,null,7053,null,null,3602,null,null,5665,null,null,14551,null,null,37
315134,3356,22783,2155,9723,1614,2726,741,6694,1460,1666,875,5028,1233,303,295,13060,1572,1642,647,876,331,280,170,596,291,10542,1493,292351,3561,77831,3862,58881,3235,17557,2227,6845,1324,10712,1698,1393,768,214520,4110,87068,3260,9460,1486,3249,775,6211,1267,117992,3949,3356,null,null,2155,null,null,1614,null,null,741,null,null,1460,null,null,875,null,null,1233,null,null,295,null,null,1572,null,null,647,null,null,331,null,null,170,null,null,291,null,null,1493,null,null,3561,null,null,3862,null,null,3235,null,null,2227,null,null,1324,null,null,1698,null,null,768,null,null,4110,null,null,3260,null,null,1486,null,null,775,null,null,1267,null,null,3949,null,null,38
4624669,14929,640303,10648,305760,7954,81720,4883,217721,7472,35920,2970,181801,6461,6319,1173,334543,6572,43861,2584,61370,3776,16048,1819,45322,3233,229312,6429,3984366,17149,1051875,12684,743572,11213,295782,8539,93863,4966,201919,7387,12521,2009,2932491,16222,1252463,11256,233172,6647,75682,4632,157490,5683,1446856,13211,14929,null,null,10648,null,null,7954,null,null,4883,null,null,7472,null,null,2970,null,null,6461,null,null,1173,null,null,6572,null,null,2584,null,null,3776,null,null,1819,null,null,3233,null,null,6429,null,null,17149,null,null,12684,null,null,11213,null,null,8539,null,null,4966,null,null,7387,null,null,2009,null,null,16222,null,null,11256,null,null,6647,null,null,4632,null,null,5683,null,null,13211,null,null,39
1469342,7193,195296,5758,102005,4395,34889,2263,65856,3744,12435,1603,53421,3480,1260,519,93291,3893,14351,1472,19471,1701,5740,989,13731,1552,59469,3273,1274046,8741,366602,7016,265141,5840,97510,4178,33796,2521,63714,3278,3951,1017,907444,8095,395716,5830,68797,3165,24107,1657,44690,2877,442931,8005,7193,null,null,5758,null,null,4395,null,null,2263,null,null,3744,null,null,1603,null,null,3480,null,null,519,null,null,3893,null,null,1472,null,null,1701,null,null,989,null,null,1552,null,null,3273,null,null,8741,null,null,7016,null,null,5840,null,null,4178,null,null,2521,null,null,3278,null,null,1017,null,null,8095,null,null,5830,null,null,3165,null,null,1657,null,null,2877,null,null,8005,null,null,40
1571678,6691,263647,8859,108710,6300,47789,3632,59740,4555,13859,2248,45881,3827,1181,555,154937,5619,28347,2704,27780,2290,6537,1256,21243,2098,98810,5285,1308031,10124,335597,7276,248990,6714,82756,5140,29573,3115,53183,3884,3851,1118,972434,9438,441028,7754,59319,3629,20206,2500,39113,3423,472087,10635,6691,null,null,8859,null,null,6300,null,null,3632,null,null,4555,null,null,2248,null,null,3827,null,null,555,null,null,5619,null,null,2704,null,null,2290,null,null,1256,null,null,2098,null,null,5285,null,null,10124,null,null,7276,null,null,6714,null,null,5140,null,null,3115,null,null,3884,null,null,1118,null,null,9438,null,null,7754,null,null,3629,null,null,2500,null,null,3423,null,null,10635,null,null,41
4937771,13721,660314,12137,293598,7760,88171,4805,201865,5991,33325,2933,168540,5443,3562,925,366716,9414,53492,2975,70962,4010,18379,1822,52583,3740,242262,7120,4277457,17434,1077514,12897,794563,11235,273520,7780,88810,4893,184710,6932,9431,1503,3199943,16279,1405335,11673,262655,7068,88655,4523,174000,5998,1531953,14604,13721,null,null,12137,null,null,7760,null,null,4805,null,null,5991,null,null,2933,null,null,5443,null,null,925,null,null,9414,null,null,2975,null,null,4010,null,null,1822,null,null,3740,null,null,7120,null,null,17434,null,null,12897,null,null,11235,null,null,7780,null,null,4893,null,null,6932,null,null,1503,null,null,16279,null,null,11673,null,null,7068,null,null,4523,null,null,5998,null,null,14604,null,null,42
408239,4139,64966,3813,25424,2600,6945,1317,17935,2289,2197,853,15738,2108,544,474,39542,3221,4122,935,7956,1412,975,452,6981,1404,27464,2957,343273,4781,86419,4047,59177,3416,26638,3008,7704,1426,18934,2552,604,437,256854,5407,102262,4083,22413,2211,7151,1260,15262,1933,132179,5288,4139,null,null,3813,null,null,2600,null,null,1317,null,null,2289,null,null,853,null,null,2108,null,null,474,null,null,3221,null,null,935,null,null,1412,null,null,452,null,null,1404,null,null,2957,null,null,4781,null,null,4047,null,null,3416,null,null,3008,null,null,1426,null,null,2552,null,null,437,null,null,5407,null,null,4083,null,null,2211,null,null,1260,null,null,1933,null,null,5288,null,null,44
1877887,10574,261992,7129,129859,5255,37724,3898,90683,5124,12774,2288,77909,4531,1452,557,132133,5367,20964,2108,31408,2380,7726,1442,23682,1970,79761,4249,1615895,11951,417413,9312,290336,7372,123733,7139,31680,3030,92053,5920,3344,1127,1198482,13309,523157,9664,106690,5896,32859,3075,73831,4558,568635,11656,10574,null,null,7129,null,null,5255,null,null,3898,null,null,5124,null,null,2288,null,null,4531,null,null,557,null,null,5367,null,null,2108,null,null,2380,null,null,1442,null,null,1970,null,null,4249,null,null,11951,null,null,9312,null,null,7372,null,null,7139,null,null,3030,null,null,5920,null,null,1127,null,null,13309,null,null,9664,null,null,5896,null,null,3075,null,null,4558,null,null,11656,null,null,45
334003,3659,31549,2261,17086,1844,5497,1081,11488,1482,2126,711,9362,1234,101,99,14463,1563,1373,585,2204,583,1017,467,1187,370,10886,1364,302454,3795,82515,2737,61436,2897,20358,1680,7420,1127,12938,1363,721,389,219939,3652,96209,3151,11421,1403,3868,899,7553,1191,112309,3468,3659,null,null,2261,null,null,1844,null,null,1081,null,null,1482,null,null,711,null,null,1234,null,null,99,null,null,1563,null,null,585,null,null,583,null,null,467,null,null,370,null,null,1364,null,null,3795,null,null,2737,null,null,2897,null,null,1680,null,null,1127,null,null,1363,null,null,389,null,null,3652,null,null,3151,null,null,1403,null,null,899,null,null,1191,null,null,3468,null,null,46
2556332,11690,373125,7676,184094,5902,62666,4337,117827,5321,20228,2530,97599,4664,3601,934,189031,5989,31895,3167,41847,3100,11242,1685,30605,2537,115289,4471,2183207,14217,585096,11596,416192,10184,163955,6609,46608,3480,117347,5993,4949,1356,1598111,13727,712440,9596,123783,5482,36609,2944,87174,5191,761888,11492,11690,null,null,7676,null,null,5902,null,null,4337,null,null,5321,null,null,2530,null,null,4664,null,null,934,null,null,5989,null,null,3167,null,null,3100,null,null,1685,null,null,2537,null,null,4471,null,null,14217,null,null,11596,null,null,10184,null,null,6609,null,null,3480,null,null,5993,null,null,1356,null,null,13727,null,null,9596,null,null,5482,null,null,2944,null,null,5191,null,null,11492,null,null,47
