B19025_001E,B19025_001M,B19025_001M,B19025_001EA,B19025_001MA,state
551226396200,4151517301,4151517301,null,null,12
277798358400,2859288022,2859288022,null,null,13
43719391600,777029729,777029729,null,null,15
41542861700,1106559803,1106559803,null,null,16
407758332300,3046444085,3046444085,null,null,17
176346675200,1703338370,1703338370,null,null,18
91903067500,1237322839,1237322839,null,null,19
81487004900,1066543614,1066543614,null,null,20
111397279000,1545881108,1545881108,null,null,21
113049433200,1657191990,1657191990,null,null,22
37424827000,804975586,804975586,null,null,23
224736890600,2037285512,2037285512,null,null,24
262869602800,2350498417,2350498417,null,null,25
281915020000,1918468509,1918468509,null,null,26
185682032300,1796544285,1796544285,null,null,27
64355310400,1192903660,1192903660,null,null,28
168120300000,1992589918,1992589918,null,null,29
28840707500,706948906,706948906,null,null,30
55757327600,737660297,737660297,null,null,31
77430961500,1274973068,1274973068,null,null,32
47331904000,1010184441,1010184441,null,null,33
336016553400,2738344652,2738344652,null,null,34
48925596600,1065812069,1065812069,null,null,35
673133170200,4725866331,4725866331,null,null,36
273881778800,3003173627,3003173627,null,null,37
24953884300,803115706,803115706,null,null,38
330461392800,2800925954,2800925954,null,null,39
97779744500,1117678103,1117678103,null,null,40
121742493900,1295818817,1295818817,null,null,41
385408916100,2493333058,2493333058,null,null,42
33155030600,927086249,927086249,null,null,44
127487392800,1796943360,1796943360,null,null,45
23842777400,723969895,723969895,null,null,46
174097426100,1921099810,1921099810,null,null,47
766147974200,4100703634,4100703634,null,null,48
79334361300,1347083596,1347083596,null,null,49
19331364200,533183130,533183130,null,null,50
293154069400,2642463787,2642463787,null,null,51
249997836400,2775130846,2775130846,null,null,53
43446257800,968596081,968596081,null,null,54
174786743900,1653430543,1653430543,null,null,55
16899807300,572446672,572446672,null,null,56
37778631900,919678489,919678489,null,null,72
119731819000,1557887947,1557887947,null,null,01
23185077800,588057285,588057285,null,null,02
186542856500,2343199564,2343199564,null,null,04
69896766100,1114364808,1114364808,null,null,05
1255077399400,5511227307,5511227307,null,null,06
186109759200,1951462811,1951462811,null,null,08
142859211400,1910015385,1910015385,null,null,09
28560588900,780113626,780113626,null,null,10
32182965500,1233833867,1233833867,null,null,11
