B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,B14002_001M,B14002_001EA,B14002_001MA,B14002_002M,B14002_002EA,B14002_002MA,B14002_003M,B14002_003EA,B14002_003MA,B14002_004M,B14002_004EA,B14002_004MA,B14002_005M,B14002_005EA,B14002_005MA,B14002_006M,B14002_006EA,B14002_006MA,B14002_007M,B14002_007EA,B14002_007MA,B14002_008M,B14002_008EA,B14002_008MA,B14002_009M,B14002_009EA,B14002_009MA,B14002_010M,B14002_010EA,B14002_010MA,B14002_011M,B14002_011EA,B14002_011MA,B14002_012M,B14002_012EA,B14002_012MA,B14002_013M,B14002_013EA,B14002_013MA,B14002_014M,B14002_014EA,B14002_014MA,B14002_015M,B14002_015EA,B14002_015MA,B14002_016M,B14002_016EA,B14002_016MA,B14002_017M,B14002_017EA,B14002_017MA,B14002_018M,B14002_018EA,B14002_018MA,B14002_019M,B14002_019EA,B14002_019MA,B14002_020M,B14002_020EA,B14002_020MA,B14002_021M,B14002_021EA,B14002_021MA,B14002_022M,B14002_022EA,B14002_022MA,B14002_023M,B14002_023EA,B14002_023MA,B14002_024M,B14002_024EA,B14002_024MA,B14002_025M,B14002_025EA,B14002_025MA,B14002_026M,B14002_026EA,B14002_026MA,B14002_027M,B14002_027EA,B14002_027MA,B14002_028M,B14002_028EA,B14002_028MA,B14002_029M,B14002_029EA,B14002_029MA,B14002_030M,B14002_030EA,B14002_030MA,B14002_031M,B14002_031EA,B14002_031MA,B14002_032M,B14002_032EA,B14002_032MA,B14002_033M,B14002_033EA,B14002_033MA,B14002_034M,B14002_034EA,B14002_034MA,B14002_035M,B14002_035EA,B14002_035MA,B14002_036M,B14002_036EA,B14002_036MA,B14002_037M,B14002_037EA,B14002_037MA,B14002_038M,B14002_038EA,B14002_038MA,B14002_039M,B14002_039EA,B14002_039MA,B14002_040M,B14002_040EA,B14002_040MA,B14002_041M,B14002_041EA,B14002_041MA,B14002_042M,B14002_042EA,B14002_042MA,B14002_043M,B14002_043EA,B14002_043MA,B14002_044M,B14002_044EA,B14002_044MA,B14002_045M,B14002_045EA,B14002_045MA,B14002_046M,B14002_046EA,B14002_046MA,B14002_047M,B14002_047EA,B14002_047MA,B14002_048M,B14002_048EA,B14002_048MA,B14002_049M,B14002_049EA,B14002_049MA,state
1295874,2030,633396,2196,143657,3533,9606,1358,5885,1253,3721,965,8467,1404,7768,1385,699,329,29043,1994,26638,2036,2405,590,27943,2106,25675,2053,2268,774,34008,1863,30481,1943,3527,987,28836,2368,19370,1784,9466,1628,5754,1303,3437,1010,2317,809,489739,3611,662478,2396,150200,3233,8478,1445,5376,1267,3102,742,7103,1165,5664,1135,1439,677,27595,2179,23848,2183,3747,1278,27175,2305,25132,2362,2043,643,29811,1659,25533,1611,4278,807,41640,2287,29006,2265,12634,1623,8398,1375,4927,1097,3471,968,512278,3184,2030,null,null,2196,null,null,3533,null,null,1358,null,null,1253,null,null,965,null,null,1404,null,null,1385,null,null,329,null,null,1994,null,null,2036,null,null,590,null,null,2106,null,null,2053,null,null,774,null,null,1863,null,null,1943,null,null,987,null,null,2368,null,null,1784,null,null,1628,null,null,1303,null,null,1010,null,null,809,null,null,3611,null,null,2396,null,null,3233,null,null,1445,null,null,1267,null,null,742,null,null,1165,null,null,1135,null,null,677,null,null,2179,null,null,2183,null,null,1278,null,null,2305,null,null,2362,null,null,643,null,null,1659,null,null,1611,null,null,807,null,null,2287,null,null,2265,null,null,1623,null,null,1375,null,null,1097,null,null,968,null,null,3184,null,null,23
5802819,4827,2804879,4648,763126,7847,46637,3027,25116,2436,21521,1809,36375,3369,31112,3363,5263,1174,156290,5214,138444,4997,17846,1769,151104,5341,131394,5450,19710,1902,161203,3779,137742,3757,23461,2145,164670,5960,137846,5887,26824,2446,46847,3451,30256,3059,16591,2120,2041753,7951,2997940,4443,777499,8507,46685,3033,23870,2916,22815,2242,34046,2674,29302,2647,4744,1101,145377,5509,129075,5438,16302,1675,147676,5312,124858,5464,22818,2286,147657,4268,128350,4228,19307,2318,192227,7067,156815,7031,35412,2953,63831,3466,38212,2718,25619,2828,2220441,7861,4827,null,null,4648,null,null,7847,null,null,3027,null,null,2436,null,null,1809,null,null,3369,null,null,3363,null,null,1174,null,null,5214,null,null,4997,null,null,1769,null,null,5341,null,null,5450,null,null,1902,null,null,3779,null,null,3757,null,null,2145,null,null,5960,null,null,5887,null,null,2446,null,null,3451,null,null,3059,null,null,2120,null,null,7951,null,null,4443,null,null,8507,null,null,3033,null,null,2916,null,null,2242,null,null,2674,null,null,2647,null,null,1101,null,null,5509,null,null,5438,null,null,1675,null,null,5312,null,null,5464,null,null,2286,null,null,4268,null,null,4228,null,null,2318,null,null,7067,null,null,7031,null,null,2953,null,null,3466,null,null,2718,null,null,2828,null,null,7861,null,null,24
6604293,4814,3202322,3775,851055,7961,58293,3294,31117,2652,27176,2842,39195,3142,35450,2974,3745,942,150336,5421,136997,5307,13339,2012,165411,5433,147518,5532,17893,2176,179824,3764,159453,4131,20371,2373,200758,5812,109748,5754,91010,5347,57238,3566,15633,1668,41605,3574,2351267,7437,3401971,4110,886658,9935,51245,3810,24626,3356,26619,2415,38468,2860,32543,2684,5925,1084,145533,4991,131894,4870,13639,1771,154666,5152,139795,4668,14871,2067,169277,3542,152176,3901,17101,2167,245211,6926,127521,5882,117690,5206,82258,5521,27341,3242,54917,3462,2515313,10053,4814,null,null,3775,null,null,7961,null,null,3294,null,null,2652,null,null,2842,null,null,3142,null,null,2974,null,null,942,null,null,5421,null,null,5307,null,null,2012,null,null,5433,null,null,5532,null,null,2176,null,null,3764,null,null,4131,null,null,2373,null,null,5812,null,null,5754,null,null,5347,null,null,3566,null,null,1668,null,null,3574,null,null,7437,null,null,4110,null,null,9935,null,null,3810,null,null,3356,null,null,2415,null,null,2860,null,null,2684,null,null,1084,null,null,4991,null,null,4870,null,null,1771,null,null,5152,null,null,4668,null,null,2067,null,null,3542,null,null,3901,null,null,2167,null,null,6926,null,null,5882,null,null,5206,null,null,5521,null,null,3242,null,null,3462,null,null,10053,null,null,25
9589851,5401,4706694,5573,1240496,9693,73140,3538,52661,3259,20479,1852,64218,3928,57078,3803,7140,1254,240502,5673,215687,5350,24815,2488,253993,5747,227264,6049,26729,2072,277024,4524,249373,5009,27651,2619,275431,7351,241157,6956,34274,2737,56188,3453,42791,2973,13397,1571,3466198,10642,4883157,5297,1247901,8967,71273,4152,50621,3707,20652,1900,56810,3018,50137,3009,6673,1106,235720,5588,211945,5354,23775,2302,242773,6677,219625,6711,23148,2133,257074,4263,235628,4423,21446,2132,319102,6986,271559,6867,47543,3327,65149,3560,49360,3235,15789,1638,3635256,7917,5401,null,null,5573,null,null,9693,null,null,3538,null,null,3259,null,null,1852,null,null,3928,null,null,3803,null,null,1254,null,null,5673,null,null,5350,null,null,2488,null,null,5747,null,null,6049,null,null,2072,null,null,4524,null,null,5009,null,null,2619,null,null,7351,null,null,6956,null,null,2737,null,null,3453,null,null,2973,null,null,1571,null,null,10642,null,null,5297,null,null,8967,null,null,4152,null,null,3707,null,null,1900,null,null,3018,null,null,3009,null,null,1106,null,null,5588,null,null,5354,null,null,2302,null,null,6677,null,null,6711,null,null,2133,null,null,4263,null,null,4423,null,null,2132,null,null,6986,null,null,6867,null,null,3327,null,null,3560,null,null,3235,null,null,1638,null,null,7917,null,null,26
5314323,4233,2643893,3682,693423,7295,50474,3009,32233,2486,18241,2060,37420,2404,32901,2368,4519,960,144476,4484,129619,4279,14857,1925,147808,4126,133386,4114,14422,1468,150724,3013,138808,3215,11916,1420,136783,5029,108015,4722,28768,2668,25738,2241,15618,1747,10120,1375,1950470,6834,2670430,4125,699533,6262,43088,3213,26637,2471,16451,2197,33607,2305,29332,2125,4275,917,141652,3972,126621,3985,15031,1700,139203,3993,124935,3961,14268,1753,142071,3348,130650,3329,11421,1408,162817,5395,125205,5532,37612,3374,37095,2710,21527,1985,15568,1610,1970897,6608,4233,null,null,3682,null,null,7295,null,null,3009,null,null,2486,null,null,2060,null,null,2404,null,null,2368,null,null,960,null,null,4484,null,null,4279,null,null,1925,null,null,4126,null,null,4114,null,null,1468,null,null,3013,null,null,3215,null,null,1420,null,null,5029,null,null,4722,null,null,2668,null,null,2241,null,null,1747,null,null,1375,null,null,6834,null,null,4125,null,null,6262,null,null,3213,null,null,2471,null,null,2197,null,null,2305,null,null,2125,null,null,917,null,null,3972,null,null,3985,null,null,1700,null,null,3993,null,null,3961,null,null,1753,null,null,3348,null,null,3329,null,null,1408,null,null,5395,null,null,5532,null,null,3374,null,null,2710,null,null,1985,null,null,1610,null,null,6608,null,null,27
2873238,4999,1384232,6125,378364,7570,21006,2477,14098,2201,6908,1317,24962,2592,21459,2208,3503,1097,85246,4566,74702,4974,10544,2151,85486,4482,75440,4159,10046,1682,81058,4451,73662,4138,7396,1362,70984,4827,64554,4423,6430,1468,9622,1807,7127,1460,2495,816,1005868,6577,1489006,6624,403302,6867,24446,2667,17545,2280,6901,1645,18923,2313,16689,2188,2234,798,86537,4578,77378,4188,9159,1714,77050,4054,66104,4078,10946,1945,85297,4244,74706,3986,10591,2016,91805,4160,82252,4459,9553,1871,19244,2139,13403,1814,5841,1452,1085704,5713,4999,null,null,6125,null,null,7570,null,null,2477,null,null,2201,null,null,1317,null,null,2592,null,null,2208,null,null,1097,null,null,4566,null,null,4974,null,null,2151,null,null,4482,null,null,4159,null,null,1682,null,null,4451,null,null,4138,null,null,1362,null,null,4827,null,null,4423,null,null,1468,null,null,1807,null,null,1460,null,null,816,null,null,6577,null,null,6624,null,null,6867,null,null,2667,null,null,2280,null,null,1645,null,null,2313,null,null,2188,null,null,798,null,null,4578,null,null,4188,null,null,1714,null,null,4054,null,null,4078,null,null,1945,null,null,4244,null,null,3986,null,null,2016,null,null,4160,null,null,4459,null,null,1871,null,null,2139,null,null,1814,null,null,1452,null,null,5713,null,null,28
5873591,4026,2883808,5202,749115,8651,51955,3275,32512,2652,19443,2181,41557,3516,36663,3280,4894,1181,154890,5105,135308,5543,19582,2427,160393,5255,140854,4831,19539,2136,169490,4180,149810,3983,19680,2080,139252,5498,106189,4801,33063,3750,31578,2300,16926,1865,14652,1751,2134693,7974,2989783,4841,758190,8858,43099,2844,25384,2582,17715,2070,35001,2861,29292,2719,5709,1082,150829,4860,131097,4839,19732,2004,151067,5271,130551,4826,20516,2309,153635,4263,134023,4499,19612,2198,179307,7153,134036,6455,45271,4178,45252,3449,25914,2533,19338,2652,2231593,8800,4026,null,null,5202,null,null,8651,null,null,3275,null,null,2652,null,null,2181,null,null,3516,null,null,3280,null,null,1181,null,null,5105,null,null,5543,null,null,2427,null,null,5255,null,null,4831,null,null,2136,null,null,4180,null,null,3983,null,null,2080,null,null,5498,null,null,4801,null,null,3750,null,null,2300,null,null,1865,null,null,1751,null,null,7974,null,null,4841,null,null,8858,null,null,2844,null,null,2582,null,null,2070,null,null,2861,null,null,2719,null,null,1082,null,null,4860,null,null,4839,null,null,2004,null,null,5271,null,null,4826,null,null,2309,null,null,4263,null,null,4499,null,null,2198,null,null,7153,null,null,6455,null,null,4178,null,null,3449,null,null,2533,null,null,2652,null,null,8800,null,null,29
1009075,1828,508426,2860,122073,3810,7505,1247,3687,804,3818,1009,7827,1324,6000,1124,1827,678,25309,1877,22085,1961,3224,828,26798,1915,23294,1836,3504,951,27525,1835,25733,1801,1792,493,23049,2405,21105,2488,1944,647,4060,1100,3672,1082,388,207,386353,3914,500649,2995,120841,3234,7196,1135,3548,714,3648,873,5465,981,4452,813,1013,511,26587,1897,23067,1810,3520,1178,23946,1968,22074,2053,1872,626,23367,1495,21133,1565,2234,674,29171,2767,24894,2458,4277,978,5109,1118,3978,895,1131,573,379808,3441,1828,null,null,2860,null,null,3810,null,null,1247,null,null,804,null,null,1009,null,null,1324,null,null,1124,null,null,678,null,null,1877,null,null,1961,null,null,828,null,null,1915,null,null,1836,null,null,951,null,null,1835,null,null,1801,null,null,493,null,null,2405,null,null,2488,null,null,647,null,null,1100,null,null,1082,null,null,207,null,null,3914,null,null,2995,null,null,3234,null,null,1135,null,null,714,null,null,873,null,null,981,null,null,813,null,null,511,null,null,1897,null,null,1810,null,null,1178,null,null,1968,null,null,2053,null,null,626,null,null,1495,null,null,1565,null,null,674,null,null,2767,null,null,2458,null,null,978,null,null,1118,null,null,895,null,null,573,null,null,3441,null,null,30
1827563,2603,910003,3059,250242,4869,15908,1734,9633,1334,6275,1062,14152,1610,12459,1463,1693,564,52049,2995,45687,2795,6362,1448,55026,2616,50103,2493,4923,952,51992,1849,46591,1977,5401,1150,51591,3109,41315,2821,10276,1595,9524,1473,5635,1079,3889,1049,659761,5321,917560,2976,255249,4404,16494,1655,10089,1423,6405,1298,12154,1361,11013,1314,1141,414,52634,2754,47264,2628,5370,949,49392,2138,43078,2319,6314,1161,50106,1771,44403,1784,5703,1177,57946,3467,44287,2965,13659,2110,16523,1946,11509,1371,5014,1161,662311,4459,2603,null,null,3059,null,null,4869,null,null,1734,null,null,1334,null,null,1062,null,null,1610,null,null,1463,null,null,564,null,null,2995,null,null,2795,null,null,1448,null,null,2616,null,null,2493,null,null,952,null,null,1849,null,null,1977,null,null,1150,null,null,3109,null,null,2821,null,null,1595,null,null,1473,null,null,1079,null,null,1049,null,null,5321,null,null,2976,null,null,4404,null,null,1655,null,null,1423,null,null,1298,null,null,1361,null,null,1314,null,null,414,null,null,2754,null,null,2628,null,null,949,null,null,2138,null,null,2319,null,null,1161,null,null,1771,null,null,1784,null,null,1177,null,null,3467,null,null,2965,null,null,2110,null,null,1946,null,null,1371,null,null,1161,null,null,4459,null,null,31
2834596,3496,1419362,3310,344579,6043,20072,3052,14069,2517,6003,1298,15786,2025,14139,1828,1647,612,76011,3639,70074,3613,5937,1246,77485,3345,72436,3440,5049,1043,81004,3114,75918,2859,5086,1120,62539,4424,53242,4068,9297,1630,11682,1783,8357,1534,3325,849,1074783,6376,1415234,2955,356101,5986,16061,1892,10337,1968,5724,1058,19827,2469,17595,2392,2232,700,72049,3827,66644,3878,5405,1221,76032,3455,72161,3558,3871,975,77484,3063,72521,3098,4963,1062,76702,3822,66879,3601,9823,1731,17946,2246,11654,1787,6292,1287,1059133,5011,3496,null,null,3310,null,null,6043,null,null,3052,null,null,2517,null,null,1298,null,null,2025,null,null,1828,null,null,612,null,null,3639,null,null,3613,null,null,1246,null,null,3345,null,null,3440,null,null,1043,null,null,3114,null,null,2859,null,null,1120,null,null,4424,null,null,4068,null,null,1630,null,null,1783,null,null,1534,null,null,849,null,null,6376,null,null,2955,null,null,5986,null,null,1892,null,null,1968,null,null,1058,null,null,2469,null,null,2392,null,null,700,null,null,3827,null,null,3878,null,null,1221,null,null,3455,null,null,3558,null,null,975,null,null,3063,null,null,3098,null,null,1062,null,null,3822,null,null,3601,null,null,1731,null,null,2246,null,null,1787,null,null,1287,null,null,5011,null,null,32
1296519,2198,645041,2356,155089,3869,8819,1572,4427,969,4392,1082,7520,1541,6483,1457,1037,455,29845,1879,26988,1999,2857,776,31634,2278,28390,2258,3244,804,34368,1744,30238,1724,4130,1077,34929,3176,20863,2541,14066,2019,7974,1488,3639,1088,4335,1164,489952,4111,651478,2167,152759,3510,7579,1051,2143,711,5436,942,7141,1218,5394,1051,1747,685,27994,1977,25269,2020,2725,741,28909,2016,26518,2068,2391,690,30726,1835,27415,1935,3311,881,39197,2464,25404,2231,13793,2026,11213,1604,5125,1170,6088,1049,498719,3201,2198,null,null,2356,null,null,3869,null,null,1572,null,null,969,null,null,1082,null,null,1541,null,null,1457,null,null,455,null,null,1879,null,null,1999,null,null,776,null,null,2278,null,null,2258,null,null,804,null,null,1744,null,null,1724,null,null,1077,null,null,3176,null,null,2541,null,null,2019,null,null,1488,null,null,1088,null,null,1164,null,null,4111,null,null,2167,null,null,3510,null,null,1051,null,null,711,null,null,942,null,null,1218,null,null,1051,null,null,685,null,null,1977,null,null,2020,null,null,741,null,null,2016,null,null,2068,null,null,690,null,null,1835,null,null,1935,null,null,881,null,null,2464,null,null,2231,null,null,2026,null,null,1604,null,null,1170,null,null,1049,null,null,3201,null,null,33
8640545,6861,4215513,4461,1113429,9102,87136,4140,50018,3606,37118,2763,59778,4093,50839,3731,8939,1601,219363,5411,197062,5684,22301,2316,232774,6532,207769,6945,25005,2607,243328,3927,215470,4545,27858,2703,221778,7635,164867,6146,56911,4371,49272,3678,24142,2853,25130,2610,3102084,10033,4425032,5894,1126354,8583,81404,4863,45034,3594,36370,3528,53713,3797,45935,3587,7778,1452,216037,6189,191629,6246,24408,2521,217504,6138,196058,6201,21446,2051,231761,5191,206907,5310,24854,2309,250384,6754,185208,6294,65176,3650,75551,4381,39362,3392,36189,3075,3298678,8194,6861,null,null,4461,null,null,9102,null,null,4140,null,null,3606,null,null,2763,null,null,4093,null,null,3731,null,null,1601,null,null,5411,null,null,5684,null,null,2316,null,null,6532,null,null,6945,null,null,2607,null,null,3927,null,null,4545,null,null,2703,null,null,7635,null,null,6146,null,null,4371,null,null,3678,null,null,2853,null,null,2610,null,null,10033,null,null,5894,null,null,8583,null,null,4863,null,null,3594,null,null,3528,null,null,3797,null,null,3587,null,null,1452,null,null,6189,null,null,6246,null,null,2521,null,null,6138,null,null,6201,null,null,2051,null,null,5191,null,null,5310,null,null,2309,null,null,6754,null,null,6294,null,null,3650,null,null,4381,null,null,3392,null,null,3075,null,null,8194,null,null,34
2006122,2602,992045,3632,271349,5622,13317,1691,9878,1651,3439,820,13160,1928,11228,1922,1932,667,56252,2882,52085,2850,4167,1026,57568,3522,54071,3503,3497,869,59002,3098,56108,3120,2894,728,58719,3739,52566,3646,6153,1486,13331,1940,11060,1736,2271,724,720696,5518,1014077,3376,268424,5893,14095,2011,10329,1812,3766,905,12859,1763,11908,1744,951,432,56247,3223,52705,3128,3542,1065,52557,3746,48835,3864,3722,833,54803,3172,51026,3017,3777,925,63750,4171,56357,3762,7393,1723,14113,2150,11069,1866,3044,1221,745653,5455,2602,null,null,3632,null,null,5622,null,null,1691,null,null,1651,null,null,820,null,null,1928,null,null,1922,null,null,667,null,null,2882,null,null,2850,null,null,1026,null,null,3522,null,null,3503,null,null,869,null,null,3098,null,null,3120,null,null,728,null,null,3739,null,null,3646,null,null,1486,null,null,1940,null,null,1736,null,null,724,null,null,5518,null,null,3376,null,null,5893,null,null,2011,null,null,1812,null,null,905,null,null,1763,null,null,1744,null,null,432,null,null,3223,null,null,3128,null,null,1065,null,null,3746,null,null,3864,null,null,833,null,null,3172,null,null,3017,null,null,925,null,null,4171,null,null,3762,null,null,1723,null,null,2150,null,null,1866,null,null,1221,null,null,5455,null,null,35
19059878,10210,9236331,8469,2387140,15000,152207,6493,88590,5380,63617,3746,124392,4957,103679,4890,20713,2282,478444,8511,412136,8721,66308,4737,460909,8743,397194,8873,63715,3346,507885,6005,437200,5837,70685,4356,539462,10328,357956,9612,181506,5864,123841,6142,45964,3843,77877,4585,6849191,13553,9823547,8073,2456519,13304,141764,5537,79980,4734,61784,3967,113893,5945,93737,5255,20156,2295,453146,9214,390362,8646,62784,3458,446524,9297,382065,8976,64459,3748,480490,6655,414264,7053,66226,3084,635563,10839,414485,9495,221078,7445,185139,8113,79208,5103,105931,5175,7367028,12550,10210,null,null,8469,null,null,15000,null,null,6493,null,null,5380,null,null,3746,null,null,4957,null,null,4890,null,null,2282,null,null,8511,null,null,8721,null,null,4737,null,null,8743,null,null,8873,null,null,3346,null,null,6005,null,null,5837,null,null,4356,null,null,10328,null,null,9612,null,null,5864,null,null,6142,null,null,3843,null,null,4585,null,null,13553,null,null,8073,null,null,13304,null,null,5537,null,null,4734,null,null,3967,null,null,5945,null,null,5255,null,null,2295,null,null,9214,null,null,8646,null,null,3458,null,null,9297,null,null,8976,null,null,3748,null,null,6655,null,null,7053,null,null,3084,null,null,10839,null,null,9495,null,null,7445,null,null,8113,null,null,5103,null,null,5175,null,null,12550,null,null,36
9790290,6203,4751919,7175,1244193,11271,68532,4742,35894,3540,32638,3150,62430,3775,56456,3766,5974,1183,277593,7200,252158,7326,25435,2518,259756,7277,234040,7031,25716,2339,280834,5584,259207,5639,21627,2756,245557,7074,205250,7020,40307,3178,49491,4104,33046,3388,16445,2526,3507726,10930,5038371,7769,1279733,12438,64679,4050,36174,3182,28505,2756,56695,4456,49817,4087,6878,1334,251287,6570,225188,6323,26099,2459,251235,6874,224034,7113,27201,2460,264756,6225,240020,5830,24736,2541,315382,9551,257692,8549,57690,4823,75699,5312,51019,4257,24680,2501,3758638,13459,6203,null,null,7175,null,null,11271,null,null,4742,null,null,3540,null,null,3150,null,null,3775,null,null,3766,null,null,1183,null,null,7200,null,null,7326,null,null,2518,null,null,7277,null,null,7031,null,null,2339,null,null,5584,null,null,5639,null,null,2756,null,null,7074,null,null,7020,null,null,3178,null,null,4104,null,null,3388,null,null,2526,null,null,10930,null,null,7769,null,null,12438,null,null,4050,null,null,3182,null,null,2756,null,null,4456,null,null,4087,null,null,1334,null,null,6570,null,null,6323,null,null,2459,null,null,6874,null,null,7113,null,null,2460,null,null,6225,null,null,5830,null,null,2541,null,null,9551,null,null,8549,null,null,4823,null,null,5312,null,null,4257,null,null,2501,null,null,13459,null,null,37
723952,1695,371519,2541,91499,3580,6424,1273,4652,1107,1772,694,4424,955,4129,889,295,243,19594,1645,17227,1559,2367,1103,18476,1581,16512,1495,1964,691,15748,1106,14643,1048,1105,402,22957,2439,20850,2307,2107,771,3876,1051,3095,978,781,343,280020,3717,352433,2399,90044,3321,3829,759,2399,519,1430,634,5388,1033,5119,1014,269,202,18205,1677,16152,1736,2053,716,17237,1371,14913,1354,2324,796,15969,1245,15003,1221,966,404,23587,2729,19725,2675,3862,750,5829,1199,4729,1108,1100,570,262389,3506,1695,null,null,2541,null,null,3580,null,null,1273,null,null,1107,null,null,694,null,null,955,null,null,889,null,null,243,null,null,1645,null,null,1559,null,null,1103,null,null,1581,null,null,1495,null,null,691,null,null,1106,null,null,1048,null,null,402,null,null,2439,null,null,2307,null,null,771,null,null,1051,null,null,978,null,null,343,null,null,3717,null,null,2399,null,null,3321,null,null,759,null,null,519,null,null,634,null,null,1033,null,null,1014,null,null,202,null,null,1677,null,null,1736,null,null,716,null,null,1371,null,null,1354,null,null,796,null,null,1245,null,null,1221,null,null,404,null,null,2729,null,null,2675,null,null,750,null,null,1199,null,null,1108,null,null,570,null,null,3506,null,null,38
11200305,6448,5478141,7524,1394380,10218,86448,4799,48899,3375,37549,2905,72826,3800,60501,3544,12325,1849,290617,6120,254293,6112,36324,3233,292324,6187,255030,5891,37294,3105,319990,5622,281940,5501,38050,2673,277750,7548,212574,6551,65176,4085,54425,3285,38364,2648,16061,1981,4083761,9422,5722164,6136,1435625,11522,78238,3970,46279,2844,31959,2820,65701,4211,54200,3773,11501,1692,281040,6177,242072,6228,38968,3144,290078,6875,248036,6709,42042,3468,296204,5773,261078,6194,35126,2913,337076,9029,257916,8245,79160,4721,87288,3822,60223,3271,27065,2395,4286539,11782,6448,null,null,7524,null,null,10218,null,null,4799,null,null,3375,null,null,2905,null,null,3800,null,null,3544,null,null,1849,null,null,6120,null,null,6112,null,null,3233,null,null,6187,null,null,5891,null,null,3105,null,null,5622,null,null,5501,null,null,2673,null,null,7548,null,null,6551,null,null,4085,null,null,3285,null,null,2648,null,null,1981,null,null,9422,null,null,6136,null,null,11522,null,null,3970,null,null,2844,null,null,2820,null,null,4211,null,null,3773,null,null,1692,null,null,6177,null,null,6228,null,null,3144,null,null,6875,null,null,6709,null,null,3468,null,null,5773,null,null,6194,null,null,2913,null,null,9029,null,null,8245,null,null,4721,null,null,3822,null,null,3271,null,null,2395,null,null,11782,null,null,39
3765877,3533,1861738,3859,498430,5965,32521,2443,25650,2114,6871,1072,28279,2212,26650,2212,1629,487,114000,3675,105872,3574,8128,1167,108765,3731,100380,3438,8385,1207,106443,2853,98190,2678,8253,1280,90415,4433,76779,4304,13636,1818,18007,2387,14284,2129,3723,739,1363308,5894,1904139,3783,506159,5816,31802,2218,25692,2027,6110,1025,27084,2024,24712,1935,2372,603,110052,3160,102250,3196,7802,1096,102508,3600,93748,3844,8760,1423,99962,2786,92718,3087,7244,1056,114142,4546,97181,4178,16961,1952,20609,2085,14877,2139,5732,1115,1397980,6240,3533,null,null,3859,null,null,5965,null,null,2443,null,null,2114,null,null,1072,null,null,2212,null,null,2212,null,null,487,null,null,3675,null,null,3574,null,null,1167,null,null,3731,null,null,3438,null,null,1207,null,null,2853,null,null,2678,null,null,1280,null,null,4433,null,null,4304,null,null,1818,null,null,2387,null,null,2129,null,null,739,null,null,5894,null,null,3783,null,null,5816,null,null,2218,null,null,2027,null,null,1025,null,null,2024,null,null,1935,null,null,603,null,null,3160,null,null,3196,null,null,1096,null,null,3600,null,null,3844,null,null,1423,null,null,2786,null,null,3087,null,null,1056,null,null,4546,null,null,4178,null,null,1952,null,null,2085,null,null,2139,null,null,1115,null,null,6240,null,null,40
3955721,4527,1956556,4823,471590,7558,31112,2499,14348,2139,16764,1850,25207,2416,21816,2252,3391,812,98670,4298,90620,4227,8050,1260,95722,3930,86843,3587,8879,1487,100359,3667,93004,3849,7355,1401,101606,5653,88987,5747,12619,1765,18914,2471,12024,2037,6890,1518,1484966,7691,1999165,4106,488856,7452,27968,2308,12985,1620,14983,2024,22438,2733,19374,2542,3064,824,92320,3689,83443,3286,8877,1677,96520,3353,86926,3312,9594,1866,96249,2945,86278,3182,9971,1661,125436,5438,104476,5599,20960,2275,27925,2853,17322,1923,10603,1809,1510309,7404,4527,null,null,4823,null,null,7558,null,null,2499,null,null,2139,null,null,1850,null,null,2416,null,null,2252,null,null,812,null,null,4298,null,null,4227,null,null,1260,null,null,3930,null,null,3587,null,null,1487,null,null,3667,null,null,3849,null,null,1401,null,null,5653,null,null,5747,null,null,1765,null,null,2471,null,null,2037,null,null,1518,null,null,7691,null,null,4106,null,null,7452,null,null,2308,null,null,1620,null,null,2024,null,null,2733,null,null,2542,null,null,824,null,null,3689,null,null,3286,null,null,1677,null,null,3353,null,null,3312,null,null,1866,null,null,2945,null,null,3182,null,null,1661,null,null,5438,null,null,5599,null,null,2275,null,null,2853,null,null,1923,null,null,1809,null,null,7404,null,null,41
