B20003_001E,B20003_001M,B20003_002E,B20003_002M,B20003_003E,B20003_003M,B20003_004E,B20003_004M,B20003_005E,B20003_005M,B20003_006E,B20003_006M,B20003_007E,B20003_007M,B20003_001M,B20003_001EA,B20003_001MA,B20003_002M,B20003_002EA,B20003_002MA,B20003_003M,B20003_003EA,B20003_003MA,B20003_004M,B20003_004EA,B20003_004MA,B20003_005M,B20003_005EA,B20003_005MA,B20003_006M,B20003_006EA,B20003_006MA,B20003_007M,B20003_007EA,B20003_007MA,state
431012512900,3381001897,265172355700,2794570409,226409463200,2299524230,38762892500,1378765906,165840157200,1449535715,131205938900,1404427283,34634218200,762901967,3381001897,null,null,2794570409,null,null,2299524230,null,null,1378765906,null,null,1449535715,null,null,1404427283,null,null,762901967,null,null,12
234379349400,2806161790,143977310500,2455761889,126765051000,2420977568,17212259500,683663264,90402038900,1248222759,73852418400,1299492027,16549620500,577203094,2806161790,null,null,2455761889,null,null,2420977568,null,null,683663264,null,null,1248222759,null,null,1299492027,null,null,577203094,null,null,13
36195110300,587071699,22088398600,506535549,19224049700,479965597,2864348800,202509609,14106711700,323034223,11363552300,327912481,2743159400,170711946,587071699,null,null,506535549,null,null,479965597,null,null,202509609,null,null,323034223,null,null,327912481,null,null,170711946,null,null,15
33359597900,1013953901,22188641800,935029588,19223477300,944829899,2965164600,294608561,11170956000,372739991,8391437900,383442881,2779518100,186339611,1013953901,null,null,935029588,null,null,944829899,null,null,294608561,null,null,372739991,null,null,383442881,null,null,186339611,null,null,16
341270945700,2727737507,211724798300,2523141872,185549404100,2577824161,26175394200,820188583,129546147400,1456390169,103986304600,1340778297,25559842800,714935455,2727737507,null,null,2523141872,null,null,2577824161,null,null,820188583,null,null,1456390169,null,null,1340778297,null,null,714935455,null,null,17
144845605100,1608900519,91172638100,1496024434,79767785400,1511795796,11404852700,553922501,53672967000,1011188355,42673902300,949666478,10999064700,376991201,1608900519,null,null,1496024434,null,null,1511795796,null,null,553922501,null,null,1011188355,null,null,949666478,null,null,376991201,null,null,18
74218892600,1138280749,46910362300,877198226,41185338400,859071919,5725023900,321652752,27308530300,538188811,21917486000,594650479,5391044300,195330234,1138280749,null,null,877198226,null,null,859071919,null,null,321652752,null,null,538188811,null,null,594650479,null,null,195330234,null,null,19
67128731600,921112668,42781151200,837734131,37609123200,837826152,5172028100,339119876,24347580400,458685614,19691183600,445444751,4656396800,221327366,921112668,null,null,837734131,null,null,837826152,null,null,339119876,null,null,458685614,null,null,445444751,null,null,221327366,null,null,20
87894845800,1099985039,54306200200,1018145376,47625477800,978934917,6680722400,360607127,33588645500,731839071,26757033900,671972751,6831611600,336370907,1099985039,null,null,1018145376,null,null,978934917,null,null,360607127,null,null,731839071,null,null,671972751,null,null,336370907,null,null,21
95558887300,1512518090,61398982000,1293333852,52684851700,1219383509,8714130300,478380273,34159905400,755555535,27166931900,730539357,6992973500,347143774,1512518090,null,null,1293333852,null,null,1219383509,null,null,478380273,null,null,755555535,null,null,730539357,null,null,347143774,null,null,22
29414664400,553931134,17315254300,467692636,14545967600,515088625,2769286700,162904805,12099410100,362717513,9183519700,336232559,2915890400,221594167,553931134,null,null,467692636,null,null,515088625,null,null,162904805,null,null,362717513,null,null,336232559,null,null,221594167,null,null,23
191141094200,1760000940,112312659700,1641728123,100030650400,1624541697,12282009400,523506276,78828434500,1071140493,65834272300,1030592980,12994162200,402308451,1760000940,null,null,1641728123,null,null,1624541697,null,null,523506276,null,null,1071140493,null,null,1030592980,null,null,402308451,null,null,24
