C27009_001E,C27009_001M,C27009_002E,C27009_002M,C27009_003E,C27009_003M,C27009_004E,C27009_004M,C27009_005E,C27009_005M,C27009_006E,C27009_006M,C27009_007E,C27009_007M,C27009_008E,C27009_008M,C27009_009E,C27009_009M,C27009_010E,C27009_010M,C27009_011E,C27009_011M,C27009_012E,C27009_012M,C27009_013E,C27009_013M,C27009_014E,C27009_014M,C27009_015E,C27009_015M,C27009_016E,C27009_016M,C27009_017E,C27009_017M,C27009_018E,C27009_018M,C27009_019E,C27009_019M,C27009_020E,C27009_020M,C27009_021E,C27009_021M,C27009_001M,C27009_001EA,C27009_001MA,C27009_002M,C27009_002EA,C27009_002MA,C27009_003M,C27009_003EA,C27009_003MA,C27009_004M,C27009_004EA,C27009_004MA,C27009_005M,C27009_005EA,C27009_005MA,C27009_006M,C27009_006EA,C27009_006MA,C27009_007M,C27009_007EA,C27009_007MA,C27009_008M,C27009_008EA,C27009_008MA,C27009_009M,C27009_009EA,C27009_009MA,C27009_010M,C27009_010EA,C27009_010MA,C27009_011M,C27009_011EA,C27009_011MA,C27009_012M,C27009_012EA,C27009_012MA,C27009_013M,C27009_013EA,C27009_013MA,C27009_014M,C27009_014EA,C27009_014MA,C27009_015M,C27009_015EA,C27009_015MA,C27009_016M,C27009_016EA,C27009_016MA,C27009_017M,C27009_017EA,C27009_017MA,C27009_018M,C27009_018EA,C27009_018MA,C27009_019M,C27009_019EA,C27009_019MA,C27009_020M,C27009_020EA,C27009_020MA,C27009_021M,C27009_021EA,C27009_021MA,state
6736017,1301,3260833,3131,701601,2194,460,387,701141,2276,2107594,2249,29597,2608,2077997,3485,451638,1606,59057,3143,392581,3088,3475184,2953,673643,2258,325,226,673318,2252,2217108,2023,6174,1190,2210934,2246,584433,1733,5442,1045,578991,2003,1301,null,null,3131,null,null,2194,null,null,387,null,null,2276,null,null,2249,null,null,2608,null,null,3485,null,null,1606,null,null,3143,null,null,3088,null,null,2953,null,null,2258,null,null,226,null,null,2252,null,null,2023,null,null,1190,null,null,2246,null,null,1733,null,null,1045,null,null,2003,null,null,25
9818099,823,4807886,3243,1116806,2727,855,431,1115951,2840,2989223,2822,67900,3957,2921323,4910,701857,1936,109544,3545,592313,4131,5010213,3314,1070748,2664,777,388,1069971,2718,3070399,2410,13394,1767,3057005,3188,869066,1932,9123,1146,859943,2116,823,null,null,3243,null,null,2727,null,null,431,null,null,2840,null,null,2822,null,null,3957,null,null,4910,null,null,1936,null,null,3545,null,null,4131,null,null,3314,null,null,2664,null,null,388,null,null,2718,null,null,2410,null,null,1767,null,null,3188,null,null,1932,null,null,1146,null,null,2116,null,null,26
5462438,681,2714782,3282,659192,2868,854,639,658338,2850,1691923,2699,37747,2850,1654176,3857,363667,1921,83175,2526,280492,2994,2747656,3145,627131,2469,150,127,626981,2475,1683741,2612,6125,1013,1677616,2954,436784,1702,7178,1087,429606,2106,681,null,null,3282,null,null,2868,null,null,639,null,null,2850,null,null,2699,null,null,2850,null,null,3857,null,null,1921,null,null,2526,null,null,2994,null,null,3145,null,null,2469,null,null,127,null,null,2475,null,null,2612,null,null,1013,null,null,2954,null,null,1702,null,null,1087,null,null,2106,null,null,27
2924168,1457,1390748,6126,364215,5144,1287,707,362928,5235,836180,3983,29282,3209,806898,5097,190353,1710,36347,2331,154006,2755,1533420,6023,356893,4970,941,614,355952,4942,930380,3273,8110,1513,922270,3421,246147,1499,5222,1017,240925,1604,1457,null,null,6126,null,null,5144,null,null,707,null,null,5235,null,null,3983,null,null,3209,null,null,5097,null,null,1710,null,null,2331,null,null,2755,null,null,6023,null,null,4970,null,null,614,null,null,4942,null,null,3273,null,null,1513,null,null,3421,null,null,1499,null,null,1017,null,null,1604,null,null,28
5977199,1793,2917209,4698,712341,3858,1233,811,711108,4048,1788539,3686,55834,3682,1732705,5076,416329,2204,84505,3338,331824,3863,3059990,4527,674130,3223,488,350,673642,3244,1864635,3548,12992,1826,1851643,3922,521225,2222,9742,1485,511483,2450,1793,null,null,4698,null,null,3858,null,null,811,null,null,4048,null,null,3686,null,null,3682,null,null,5076,null,null,2204,null,null,3338,null,null,3863,null,null,4527,null,null,3223,null,null,350,null,null,3244,null,null,3548,null,null,1826,null,null,3922,null,null,2222,null,null,1485,null,null,2450,null,null,29
1027510,634,516287,2719,118804,1865,337,258,118467,1872,311018,2416,15289,1897,295729,2780,86465,769,20556,1722,65909,1689,511223,2550,108827,1698,199,187,108628,1689,309415,1965,4285,1067,305130,2097,92981,814,2985,857,89996,1025,634,null,null,2719,null,null,1865,null,null,258,null,null,1872,null,null,2416,null,null,1897,null,null,2780,null,null,769,null,null,1722,null,null,1689,null,null,2550,null,null,1698,null,null,187,null,null,1689,null,null,1965,null,null,1067,null,null,2097,null,null,814,null,null,857,null,null,1025,null,null,30
1877654,1048,931551,3230,241163,2009,549,358,240614,1993,567389,2546,16786,1646,550603,2804,122999,1258,29318,1796,93681,1876,946103,3122,231526,2407,170,178,231356,2388,564402,1772,4278,863,560124,2002,150175,1181,2886,576,147289,1249,1048,null,null,3230,null,null,2009,null,null,358,null,null,1993,null,null,2546,null,null,1646,null,null,2804,null,null,1258,null,null,1796,null,null,1876,null,null,3122,null,null,2407,null,null,178,null,null,2388,null,null,1772,null,null,863,null,null,2002,null,null,1181,null,null,576,null,null,1249,null,null,31
2905767,1083,1445871,2556,345455,1796,409,327,345046,1884,894420,1999,35542,2924,858878,3693,205996,1074,46862,2965,159134,3277,1459896,2420,330980,1838,326,350,330654,1848,897393,1657,7968,1508,889425,2325,231523,1033,3378,826,228145,1367,1083,null,null,2556,null,null,1796,null,null,327,null,null,1884,null,null,1999,null,null,2924,null,null,3693,null,null,1074,null,null,2965,null,null,3277,null,null,2420,null,null,1838,null,null,350,null,null,1848,null,null,1657,null,null,1508,null,null,2325,null,null,1033,null,null,826,null,null,1367,null,null,32
1316467,851,653830,2160,134999,1478,187,190,134812,1512,418025,1999,13180,2004,404845,2675,100806,932,21343,1773,79463,1774,662637,2037,124411,1361,422,356,123989,1356,421074,1540,2249,818,418825,1657,117152,1095,2032,608,115120,1248,851,null,null,2160,null,null,1478,null,null,190,null,null,1512,null,null,1999,null,null,2004,null,null,2675,null,null,932,null,null,1773,null,null,1774,null,null,2037,null,null,1361,null,null,356,null,null,1356,null,null,1540,null,null,818,null,null,1657,null,null,1095,null,null,608,null,null,1248,null,null,33
8837578,1301,4298033,2553,1010997,1723,707,1073,1010290,2030,2714091,2074,23394,2618,2690697,3268,572945,1716,58592,2956,514353,3457,4539545,2661,968951,1704,364,428,968587,1762,2811025,1855,5511,1172,2805514,2109,759569,1741,5096,943,754473,1850,1301,null,null,2553,null,null,1723,null,null,1073,null,null,2030,null,null,2074,null,null,2618,null,null,3268,null,null,1716,null,null,2956,null,null,3457,null,null,2661,null,null,1704,null,null,428,null,null,1762,null,null,1855,null,null,1172,null,null,2109,null,null,1741,null,null,943,null,null,1850,null,null,34
2046001,1490,1001992,3542,249200,2743,639,506,248561,2800,599162,2535,21312,2534,577850,3409,153630,1203,28588,2261,125042,2558,1044009,3179,239398,3046,519,361,238879,3101,621586,2039,5632,1447,615954,2776,183025,1255,4934,1168,178091,1598,1490,null,null,3542,null,null,2743,null,null,506,null,null,2800,null,null,2535,null,null,2534,null,null,3409,null,null,1203,null,null,2261,null,null,2558,null,null,3179,null,null,3046,null,null,361,null,null,3101,null,null,2039,null,null,1447,null,null,2776,null,null,1255,null,null,1168,null,null,1598,null,null,35
19505596,2238,9425360,5742,2129705,3667,919,415,2128786,3670,6034649,5015,91305,4422,5943344,6291,1261006,2772,155620,5264,1105386,5188,10080236,5354,2041081,3517,1938,1366,2039143,3897,6364612,3572,18871,2053,6345741,4147,1674543,3212,12434,1501,1662109,3727,2238,null,null,5742,null,null,3667,null,null,415,null,null,3670,null,null,5015,null,null,4422,null,null,6291,null,null,2772,null,null,5264,null,null,5188,null,null,5354,null,null,3517,null,null,1366,null,null,3897,null,null,3572,null,null,2053,null,null,4147,null,null,3212,null,null,1501,null,null,3727,null,null,36
9957830,4137,4788349,8556,1173844,5856,2673,1089,1171171,5927,2943078,6220,107309,5161,2835769,7619,671427,2855,129314,4530,542113,4669,5169481,7270,1118639,5577,2795,1096,1115844,5716,3195616,4411,32828,3568,3162788,5466,855226,2835,13979,1449,841247,3017,4137,null,null,8556,null,null,5856,null,null,1089,null,null,5927,null,null,6220,null,null,5161,null,null,7619,null,null,2855,null,null,4530,null,null,4669,null,null,7270,null,null,5577,null,null,1096,null,null,5716,null,null,4411,null,null,3568,null,null,5466,null,null,2835,null,null,1449,null,null,3017,null,null,37
741486,1317,379672,2429,90903,1632,34,66,90869,1636,241061,2438,7423,1400,233638,2882,47708,656,11105,991,36603,1091,361814,2363,83227,1472,276,346,82951,1509,222395,1872,1349,560,221046,1920,56192,923,902,340,55290,1010,1317,null,null,2429,null,null,1632,null,null,66,null,null,1636,null,null,2438,null,null,1400,null,null,2882,null,null,656,null,null,991,null,null,1091,null,null,2363,null,null,1472,null,null,346,null,null,1509,null,null,1872,null,null,560,null,null,1920,null,null,923,null,null,340,null,null,1010,null,null,38
11439848,1446,5582138,5733,1329348,4633,1547,731,1327801,4706,3452097,3946,89255,4578,3362842,6398,800693,2673,139323,4616,661370,4974,5857710,5664,1276649,4256,1635,681,1275014,4257,3566209,3481,20007,2370,3546202,4093,1014852,2690,11630,1296,1003222,2803,1446,null,null,5733,null,null,4633,null,null,731,null,null,4706,null,null,3946,null,null,4578,null,null,6398,null,null,2673,null,null,4616,null,null,4974,null,null,5664,null,null,4256,null,null,681,null,null,4257,null,null,3481,null,null,2370,null,null,4093,null,null,2690,null,null,1296,null,null,2803,null,null,39
3845697,1477,1885747,3811,493514,2353,865,500,492649,2401,1139271,3055,47737,2970,1091534,4348,252962,1600,57932,2525,195030,2818,1959950,3681,466336,2263,722,293,465614,2264,1177405,2786,11900,1452,1165505,3255,316209,2153,9547,1320,306662,2512,1477,null,null,3811,null,null,2353,null,null,500,null,null,2401,null,null,3055,null,null,2970,null,null,4348,null,null,1600,null,null,2525,null,null,2818,null,null,3681,null,null,2263,null,null,293,null,null,2264,null,null,2786,null,null,1452,null,null,3255,null,null,2153,null,null,1320,null,null,2512,null,null,40
4054353,734,1997545,3905,443075,3065,1145,703,441930,3318,1244168,3131,46180,3343,1197988,4789,310302,1911,65228,3147,245074,3466,2056808,3920,423510,2873,1365,1003,422145,3076,1264892,2548,9885,1794,1255007,2800,368406,1956,7149,1339,361257,2304,734,null,null,3905,null,null,3065,null,null,703,null,null,3318,null,null,3131,null,null,3343,null,null,4789,null,null,1911,null,null,3147,null,null,3466,null,null,3920,null,null,2873,null,null,1003,null,null,3076,null,null,2548,null,null,1794,null,null,2800,null,null,1956,null,null,1339,null,null,2304,null,null,41
12579422,1164,6127149,5383,1363121,3642,1299,627,1361822,3599,3826193,3306,83691,5001,3742502,6137,937835,2689,160625,4421,777210,4855,6452273,5483,1303580,3685,1401,534,1302179,3763,3946237,3316,16286,1829,3929951,3628,1202456,3029,13202,1318,1189254,3436,1164,null,null,5383,null,null,3642,null,null,627,null,null,3599,null,null,3306,null,null,5001,null,null,6137,null,null,2689,null,null,4421,null,null,4855,null,null,5483,null,null,3685,null,null,534,null,null,3763,null,null,3316,null,null,1829,null,null,3628,null,null,3029,null,null,1318,null,null,3436,null,null,42
1040259,649,502450,1850,106216,1346,0,208,106216,1346,323458,1212,7664,1462,315794,1747,72776,772,12867,1427,59909,1621,537809,1946,102052,1283,0,208,102052,1283,342018,1368,1638,678,340380,1592,93739,1058,1202,446,92537,1147,649,null,null,1850,null,null,1346,null,null,208,null,null,1346,null,null,1212,null,null,1462,null,null,1747,null,null,772,null,null,1427,null,null,1621,null,null,1946,null,null,1283,null,null,208,null,null,1283,null,null,1368,null,null,678,null,null,1592,null,null,1058,null,null,446,null,null,1147,null,null,44
4861188,2481,2330593,5304,560218,4188,1494,979,558724,4317,1409626,3318,58398,3971,1351228,5095,360749,1724,75175,3879,285574,4224,2530595,5018,537167,4373,606,473,536561,4422,1541879,2794,16272,2382,1525607,3879,451549,1983,6744,1197,444805,2195,2481,null,null,5304,null,null,4188,null,null,979,null,null,4317,null,null,3318,null,null,3971,null,null,5095,null,null,1724,null,null,3879,null,null,4224,null,null,5018,null,null,4373,null,null,473,null,null,4422,null,null,2794,null,null,2382,null,null,3879,null,null,1983,null,null,1197,null,null,2195,null,null,45
848774,457,425393,2188,110043,1566,150,232,109893,1601,255732,1847,12307,1404,243425,2523,59618,551,15925,1570,43693,1654,423381,2123,102938,1683,251,223,102687,1701,249187,1628,2195,702,246992,1811,71256,1086,1284,438,69972,1178,457,null,null,2188,null,null,1566,null,null,232,null,null,1601,null,null,1847,null,null,1404,null,null,2523,null,null,551,null,null,1570,null,null,1654,null,null,2123,null,null,1683,null,null,223,null,null,1701,null,null,1628,null,null,702,null,null,1811,null,null,1086,null,null,438,null,null,1178,null,null,46
6546914,2577,3172185,5525,772356,4609,734,538,771622,4671,1948776,4505,65341,3598,1883435,5819,451053,2145,80688,3686,370365,4049,3374729,5293,728546,4659,1396,783,727150,4735,2080809,3104,16227,2138,2064582,3526,565374,2149,8152,1310,557222,2225,2577,null,null,5525,null,null,4609,null,null,538,null,null,4671,null,null,4505,null,null,3598,null,null,5819,null,null,2145,null,null,3686,null,null,4049,null,null,5293,null,null,4659,null,null,783,null,null,4735,null,null,3104,null,null,2138,null,null,3526,null,null,2149,null,null,1310,null,null,2225,null,null,47
27386023,4419,13462702,10096,3716279,8138,6355,1873,3709924,8869,8293349,7267,246908,10002,8046441,12235,1453074,3764,255585,7178,1197489,7091,13923321,10330,3565754,8081,4560,1290,3561194,8172,8550534,6568,60417,4388,8490117,7281,1807033,4186,28983,2471,1778050,4994,4419,null,null,10096,null,null,8138,null,null,1873,null,null,8869,null,null,7267,null,null,10002,null,null,12235,null,null,3764,null,null,7178,null,null,7091,null,null,10330,null,null,8081,null,null,1290,null,null,8172,null,null,6568,null,null,4388,null,null,7281,null,null,4186,null,null,2471,null,null,4994,null,null,48
3024767,1289,1517087,2861,472465,1986,147,168,472318,1979,899378,2880,16534,2055,882844,3609,145244,1216,24039,2037,121205,2300,1507680,2816,446506,1844,122,139,446384,1849,890458,2188,2352,739,888106,2187,170716,1356,2331,1051,168385,1474,1289,null,null,2861,null,null,1986,null,null,168,null,null,1979,null,null,2880,null,null,2055,null,null,3609,null,null,1216,null,null,2037,null,null,2300,null,null,2816,null,null,1844,null,null,139,null,null,1849,null,null,2188,null,null,739,null,null,2187,null,null,1356,null,null,1051,null,null,1474,null,null,49
618622,345,304849,1400,61071,855,71,76,61000,860,192982,1381,4815,851,188167,1623,50796,584,8101,941,42695,1087,313773,1356,57280,984,50,85,57230,970,196480,1192,1036,424,195444,1287,60013,764,886,318,59127,801,345,null,null,1400,null,null,855,null,null,76,null,null,860,null,null,1381,null,null,851,null,null,1623,null,null,584,null,null,941,null,null,1087,null,null,1356,null,null,984,null,null,85,null,null,970,null,null,1192,null,null,424,null,null,1287,null,null,764,null,null,318,null,null,801,null,null,50
8199576,4534,3970742,7594,953199,4908,4062,1120,949137,5059,2485203,6048,100101,5243,2385102,8710,532340,2770,82929,3485,449411,4101,4228834,6700,911653,5388,4441,1193,907212,5350,2648805,4585,38357,3511,2610448,5408,668376,2782,10500,1338,657876,3098,4534,null,null,7594,null,null,4908,null,null,1120,null,null,5059,null,null,6048,null,null,5243,null,null,8710,null,null,2770,null,null,3485,null,null,4101,null,null,6700,null,null,5388,null,null,1193,null,null,5350,null,null,4585,null,null,3511,null,null,5408,null,null,2782,null,null,1338,null,null,3098,null,null,51
7184110,3147,3559388,4229,831855,3266,1962,903,829893,3309,2244366,4113,81416,5360,2162950,6219,483167,1718,81074,3751,402093,3876,3624722,3693,795449,3184,794,503,794655,3222,2253282,2955,18871,2378,2234411,3672,575991,2519,8530,1389,567461,2714,3147,null,null,4229,null,null,3266,null,null,903,null,null,3309,null,null,4113,null,null,5360,null,null,6219,null,null,1718,null,null,3751,null,null,3876,null,null,3693,null,null,3184,null,null,503,null,null,3222,null,null,2955,null,null,2378,null,null,3672,null,null,2519,null,null,1389,null,null,2714,null,null,53
1802572,374,882605,3316,190028,2438,334,292,189694,2463,539776,2186,22101,2497,517675,2890,152801,1178,34274,2602,118527,2724,919967,3267,185762,2549,129,165,185633,2556,551668,1968,4611,1128,547057,2273,182537,1279,4103,832,178434,1457,374,null,null,3316,null,null,2438,null,null,292,null,null,2463,null,null,2186,null,null,2497,null,null,2890,null,null,1178,null,null,2602,null,null,2724,null,null,3267,null,null,2549,null,null,165,null,null,2556,null,null,1968,null,null,1128,null,null,2273,null,null,1279,null,null,832,null,null,1457,null,null,54
5706681,824,2823539,3726,655790,3023,1379,638,654411,3082,1758058,2839,43111,2764,1714947,4119,409691,1569,76116,2899,333575,2876,2883142,3657,627749,2845,1065,596,626684,2864,1764460,2750,9800,1324,1754660,3000,490933,1839,6182,829,484751,1921,824,null,null,3726,null,null,3023,null,null,638,null,null,3082,null,null,2839,null,null,2764,null,null,4119,null,null,1569,null,null,2899,null,null,2876,null,null,3657,null,null,2845,null,null,596,null,null,2864,null,null,2750,null,null,1324,null,null,3000,null,null,1839,null,null,829,null,null,1921,null,null,55
576027,635,291957,2128,71894,1890,0,197,71894,1890,179602,1723,7459,1159,172143,1901,40461,575,11508,1339,28953,1291,284070,2143,68570,1776,0,197,68570,1776,170826,1471,2154,1005,168672,1842,44674,774,862,508,43812,927,635,null,null,2128,null,null,1890,null,null,197,null,null,1890,null,null,1723,null,null,1159,null,null,1901,null,null,575,null,null,1339,null,null,1291,null,null,2143,null,null,1776,null,null,197,null,null,1776,null,null,1471,null,null,1005,null,null,1842,null,null,774,null,null,508,null,null,927,null,null,56
3384148,818,1606058,3603,358427,3253,213,266,358214,3273,969460,1033,14275,1843,955185,2141,278171,654,30727,2444,247444,2447,1778090,3542,337193,3243,270,390,336923,3241,1079595,781,2368,814,1077227,1169,361302,719,3599,920,357703,1186,818,null,null,3603,null,null,3253,null,null,266,null,null,3273,null,null,1033,null,null,1843,null,null,2141,null,null,654,null,null,2444,null,null,2447,null,null,3542,null,null,3243,null,null,390,null,null,3241,null,null,781,null,null,814,null,null,1169,null,null,719,null,null,920,null,null,1186,null,null,72
4782529,1623,2295925,5819,564204,4827,846,558,563358,4828,1400998,4297,52796,3804,1348202,5161,330723,2379,63413,2986,267310,3505,2486604,5810,533848,5053,613,379,533235,5094,1520505,3516,12518,1940,1507987,4029,432251,2254,6561,1193,425690,2344,1623,null,null,5819,null,null,4827,null,null,558,null,null,4828,null,null,4297,null,null,3804,null,null,5161,null,null,2379,null,null,2986,null,null,3505,null,null,5810,null,null,5053,null,null,379,null,null,5094,null,null,3516,null,null,1940,null,null,4029,null,null,2254,null,null,1193,null,null,2344,null,null,01
718419,1649,371645,2505,99170,1527,44,71,99126,1524,235300,2399,13635,2010,221665,3089,37175,704,9547,1368,27628,1416,346774,2479,87669,1472,0,155,87669,1472,221884,2032,3855,1097,218029,1957,37221,729,952,419,36269,767,1649,null,null,2505,null,null,1527,null,null,71,null,null,1524,null,null,2399,null,null,2010,null,null,3089,null,null,704,null,null,1368,null,null,1416,null,null,2479,null,null,1472,null,null,155,null,null,1472,null,null,2032,null,null,1097,null,null,1957,null,null,729,null,null,419,null,null,767,null,null,02
