B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,B17004_001M,B17004_001EA,B17004_001MA,B17004_002M,B17004_002EA,B17004_002MA,B17004_003M,B17004_003EA,B17004_003MA,B17004_004M,B17004_004EA,B17004_004MA,B17004_005M,B17004_005EA,B17004_005MA,B17004_006M,B17004_006EA,B17004_006MA,B17004_007M,B17004_007EA,B17004_007MA,B17004_008M,B17004_008EA,B17004_008MA,B17004_009M,B17004_009EA,B17004_009MA,B17004_010M,B17004_010EA,B17004_010MA,B17004_011M,B17004_011EA,B17004_011MA,B17004_012M,B17004_012EA,B17004_012MA,B17004_013M,B17004_013EA,B17004_013MA,B17004_014M,B17004_014EA,B17004_014MA,B17004_015M,B17004_015EA,B17004_015MA,B17004_016M,B17004_016EA,B17004_016MA,B17004_017M,B17004_017EA,B17004_017MA,B17004_018M,B17004_018EA,B17004_018MA,B17004_019M,B17004_019EA,B17004_019MA,state
1079021,1957,122948,6498,52025,3871,5590,1371,18254,2042,28181,2840,70923,4253,3713,955,22802,2478,44408,3081,956073,7005,468542,4262,235097,5406,109609,4693,123836,4344,487531,4754,186738,5280,140185,4506,160608,4111,1957,null,null,6498,null,null,3871,null,null,1371,null,null,2042,null,null,2840,null,null,4253,null,null,955,null,null,2478,null,null,3081,null,null,7005,null,null,4262,null,null,5406,null,null,4693,null,null,4344,null,null,4754,null,null,5280,null,null,4506,null,null,4111,null,null,23
4696242,4023,416749,11989,173078,7759,15874,2001,53073,4291,104131,6041,243671,8455,17790,2639,77440,4767,148441,6014,4279493,13181,2059127,9045,1212052,10589,405383,9164,441692,9097,2220366,9538,1018057,11542,528755,9963,673554,10139,4023,null,null,11989,null,null,7759,null,null,2001,null,null,4291,null,null,6041,null,null,8455,null,null,2639,null,null,4767,null,null,6014,null,null,13181,null,null,9045,null,null,10589,null,null,9164,null,null,9097,null,null,9538,null,null,11542,null,null,9963,null,null,10139,null,null,24
5383735,3396,522210,15757,210809,8913,14578,2038,58769,4798,137462,6897,311401,10110,15070,2037,98694,5430,197637,8051,4861525,15876,2371462,9725,1335806,12828,527367,10542,508289,10225,2490063,10752,1044306,11261,722749,10347,723008,9289,3396,null,null,15757,null,null,8913,null,null,2038,null,null,4798,null,null,6897,null,null,10110,null,null,2037,null,null,5430,null,null,8051,null,null,15876,null,null,9725,null,null,12828,null,null,10542,null,null,10225,null,null,10752,null,null,11261,null,null,10347,null,null,9289,null,null,25
7814555,5653,1051289,16691,457354,10361,41128,3223,158466,7111,257760,8105,593935,10981,39446,3167,210798,6975,343691,9675,6763266,17533,3331004,11519,1725022,13301,687222,11238,918760,11933,3432262,11803,1270294,11489,901469,12099,1260499,10695,5653,null,null,16691,null,null,10361,null,null,3223,null,null,7111,null,null,8105,null,null,10981,null,null,3167,null,null,6975,null,null,9675,null,null,17533,null,null,11519,null,null,13301,null,null,11238,null,null,11933,null,null,11803,null,null,11489,null,null,12099,null,null,10695,null,null,26
4272563,4019,387435,10082,168260,6217,20252,2379,66980,4060,81028,4537,219175,6762,16339,1755,87152,4323,115684,4907,3885128,11283,1941374,6615,1133676,10147,424468,9375,383230,6165,1943754,7964,840621,8931,564054,10345,539079,6680,4019,null,null,10082,null,null,6217,null,null,2379,null,null,4060,null,null,4537,null,null,6762,null,null,1755,null,null,4323,null,null,4907,null,null,11283,null,null,6615,null,null,10147,null,null,9375,null,null,6165,null,null,7964,null,null,8931,null,null,10345,null,null,6680,null,null,27
2263912,4713,413462,13252,159427,7733,13725,2171,41256,4093,104446,5934,254035,9318,28916,3302,61405,4623,163714,7184,1850450,14036,901491,8001,478410,8082,154247,6074,268834,7189,948959,10380,387440,9335,185070,6608,376449,8044,4713,null,null,13252,null,null,7733,null,null,2171,null,null,4093,null,null,5934,null,null,9318,null,null,3302,null,null,4623,null,null,7184,null,null,14036,null,null,8001,null,null,8082,null,null,6074,null,null,7189,null,null,10380,null,null,9335,null,null,6608,null,null,8044,null,null,28
4709285,5169,590007,14379,248726,8417,29698,2343,80780,4677,138248,6501,341281,9733,31361,3034,114648,5875,195272,7678,4119278,14463,2025115,9100,1116591,10392,387261,9095,521263,9005,2094163,10277,887332,10659,497623,10072,709208,10527,5169,null,null,14379,null,null,8417,null,null,2343,null,null,4677,null,null,6501,null,null,9733,null,null,3034,null,null,5875,null,null,7678,null,null,14463,null,null,9100,null,null,10392,null,null,9095,null,null,9005,null,null,10277,null,null,10659,null,null,10072,null,null,10527,null,null,29
818700,2144,105151,5668,48906,3628,5422,1276,22824,2626,20660,2036,56245,3615,4244,823,23273,2415,28728,2467,713549,5825,360493,4249,188978,5004,80913,4173,90602,3385,353056,3886,136632,3984,101538,3722,114886,2826,2144,null,null,5668,null,null,3628,null,null,1276,null,null,2626,null,null,2036,null,null,3615,null,null,823,null,null,2415,null,null,2467,null,null,5825,null,null,4249,null,null,5004,null,null,4173,null,null,3385,null,null,3886,null,null,3984,null,null,3722,null,null,2826,null,null,30
1436925,2249,151340,6127,64422,3579,8382,1503,26173,2623,29867,2677,86918,4187,10665,1580,31414,2911,44839,2967,1285585,6028,644539,4056,401333,4824,128085,4508,115121,3093,641046,4987,295606,5852,166808,5538,178632,4581,2249,null,null,6127,null,null,3579,null,null,1503,null,null,2623,null,null,2677,null,null,4187,null,null,1580,null,null,2911,null,null,2967,null,null,6028,null,null,4056,null,null,4824,null,null,4508,null,null,3093,null,null,4987,null,null,5852,null,null,5538,null,null,4581,null,null,31
2307955,3005,286931,12720,124715,6826,15590,2273,38204,3265,70921,5472,162216,8012,13213,2047,44710,3761,104293,6279,2021024,12598,1019461,7113,540498,7371,207605,6621,271358,5602,1001563,8026,400037,8533,236996,7102,364530,6970,3005,null,null,12720,null,null,6826,null,null,2273,null,null,3265,null,null,5472,null,null,8012,null,null,2047,null,null,3761,null,null,6279,null,null,12598,null,null,7113,null,null,7371,null,null,6621,null,null,5602,null,null,8026,null,null,8533,null,null,7102,null,null,6970,null,null,32
1069609,2046,77103,5957,32527,3344,1847,678,11644,2192,19036,2395,44576,3741,2544,852,17698,2763,24334,2298,992506,6201,496149,4275,285657,5931,103784,4807,106708,3387,496357,4210,207769,4584,142396,5103,146192,4561,2046,null,null,5957,null,null,3344,null,null,678,null,null,2192,null,null,2395,null,null,3741,null,null,852,null,null,2763,null,null,2298,null,null,6201,null,null,4275,null,null,5931,null,null,4807,null,null,3387,null,null,4210,null,null,4584,null,null,5103,null,null,4561,null,null,33
7042070,4344,659560,18069,272322,10278,32661,3432,72704,5184,166957,7944,387238,10295,27797,2875,107487,5175,251954,8935,6382510,19079,3109535,12062,1774843,15401,615087,12439,719605,12766,3272975,10072,1315959,13683,822349,12700,1134667,10943,4344,null,null,18069,null,null,10278,null,null,3432,null,null,5184,null,null,7944,null,null,10295,null,null,2875,null,null,5175,null,null,8935,null,null,19079,null,null,12062,null,null,15401,null,null,12439,null,null,12766,null,null,10072,null,null,13683,null,null,12700,null,null,10943,null,null,34
1615416,2935,273650,9593,117462,5865,15296,2059,36339,3522,65827,4051,156188,5978,14984,2157,49138,4684,92066,5025,1341766,9957,668343,6288,331746,6587,129582,5881,207015,6212,673423,6878,254832,7021,150677,5418,267914,6867,2935,null,null,9593,null,null,5865,null,null,2059,null,null,3522,null,null,4051,null,null,5978,null,null,2157,null,null,4684,null,null,5025,null,null,9957,null,null,6288,null,null,6587,null,null,5881,null,null,6212,null,null,6878,null,null,7021,null,null,5418,null,null,6867,null,null,35
15603924,7058,2073124,27507,854700,15294,101770,5360,231294,8534,521636,11336,1218424,17985,74342,5244,337349,9053,806733,14392,13530800,27323,6599719,16233,3631816,22216,1326988,16875,1640915,15453,6931081,18922,2888231,21521,1670427,19091,2372423,18117,7058,null,null,27507,null,null,15294,null,null,5360,null,null,8534,null,null,11336,null,null,17985,null,null,5244,null,null,9053,null,null,14392,null,null,27323,null,null,16233,null,null,22216,null,null,16875,null,null,15453,null,null,18922,null,null,21521,null,null,19091,null,null,18117,null,null,36
7889471,6777,1082798,21575,451526,13558,51847,4595,143809,7911,255870,9576,631272,12905,51798,3962,201560,7894,377914,9964,6806673,22622,3307229,15391,1822651,14870,620188,11372,864390,11643,3499444,14045,1398208,14567,817426,13457,1283810,13133,6777,null,null,21575,null,null,13558,null,null,4595,null,null,7911,null,null,9576,null,null,12905,null,null,3962,null,null,7894,null,null,9964,null,null,22622,null,null,15391,null,null,14870,null,null,11372,null,null,11643,null,null,14045,null,null,14567,null,null,13457,null,null,13133,null,null,37
577818,1650,59015,4532,28591,2797,3107,880,13309,2465,12175,1808,30424,3080,2144,718,13637,2043,14643,2001,518803,5162,266519,3467,169534,3951,55004,3123,41981,1992,252284,3440,112355,3750,73275,3460,66654,2645,1650,null,null,4532,null,null,2797,null,null,880,null,null,2465,null,null,1808,null,null,3080,null,null,718,null,null,2043,null,null,2001,null,null,5162,null,null,3467,null,null,3951,null,null,3123,null,null,1992,null,null,3440,null,null,3750,null,null,3460,null,null,2645,null,null,38
9039657,5111,1170928,22676,490236,11889,43409,3517,174626,7204,272201,9371,680692,15197,53899,3206,238808,9027,387985,10317,7868729,23343,3874124,11562,2142070,15429,770819,13566,961235,12720,3994605,15819,1625389,13056,993708,14276,1375508,13947,5111,null,null,22676,null,null,11889,null,null,3517,null,null,7204,null,null,9371,null,null,15197,null,null,3206,null,null,9027,null,null,10317,null,null,23343,null,null,11562,null,null,15429,null,null,13566,null,null,12720,null,null,15819,null,null,13056,null,null,14276,null,null,13947,null,null,39
2965943,2582,422042,9784,179690,6067,23587,2120,59683,3905,96420,4091,242352,6029,24613,1949,76348,4219,141391,5342,2543901,9955,1259894,7148,705773,7568,226610,5429,327511,5905,1284007,7106,526278,7682,280839,6480,476890,6430,2582,null,null,9784,null,null,6067,null,null,2120,null,null,3905,null,null,4091,null,null,6029,null,null,1949,null,null,4219,null,null,5342,null,null,9955,null,null,7148,null,null,7568,null,null,5429,null,null,5905,null,null,7106,null,null,7682,null,null,6480,null,null,6430,null,null,40
3265989,3068,406819,12787,176061,8515,20061,2468,69585,5027,86415,5815,230758,7550,18520,2731,89672,5506,122566,5702,2859170,13435,1421047,8865,725561,10858,320028,8894,375458,7668,1438123,8087,515889,9563,400192,9503,522042,9554,3068,null,null,12787,null,null,8515,null,null,2468,null,null,5027,null,null,5815,null,null,7550,null,null,2731,null,null,5506,null,null,5702,null,null,13435,null,null,8865,null,null,10858,null,null,8894,null,null,7668,null,null,8087,null,null,9563,null,null,9503,null,null,9554,null,null,41
10055045,5907,1156860,20701,483253,11607,43471,3402,152964,5928,286818,9489,673607,13578,43807,3339,216128,8075,413672,9654,8898185,21699,4368322,13288,2368298,17430,873697,14378,1126327,13346,4529863,13949,1834783,15654,1097822,13367,1597258,13184,5907,null,null,20701,null,null,11607,null,null,3402,null,null,5928,null,null,9489,null,null,13578,null,null,3339,null,null,8075,null,null,9654,null,null,21699,null,null,13288,null,null,17430,null,null,14378,null,null,13346,null,null,13949,null,null,15654,null,null,13367,null,null,13184,null,null,42
835451,1697,98202,6628,41314,4115,2638,735,13118,2281,25558,3177,56888,4573,2873,867,16178,2546,37837,4104,737249,6676,359587,4269,191162,5204,78765,4121,89660,4219,377662,4662,157069,5354,96764,5182,123829,3844,1697,null,null,6628,null,null,4115,null,null,735,null,null,2281,null,null,3177,null,null,4573,null,null,867,null,null,2546,null,null,4104,null,null,6676,null,null,4269,null,null,5204,null,null,4121,null,null,4219,null,null,4662,null,null,5354,null,null,5182,null,null,3844,null,null,44
3861078,3996,510472,14452,203842,7610,24005,2643,61556,4660,118281,5909,306630,10762,27285,2476,96194,6226,183151,7578,3350606,15939,1624819,9364,867214,10992,291211,9427,466394,9509,1725787,10957,691036,12491,379954,10102,654797,11029,3996,null,null,14452,null,null,7610,null,null,2643,null,null,4660,null,null,5909,null,null,10762,null,null,2476,null,null,6226,null,null,7578,null,null,15939,null,null,9364,null,null,10992,null,null,9427,null,null,9509,null,null,10957,null,null,12491,null,null,10102,null,null,11029,null,null,45
648180,1932,78385,4681,32367,2608,3568,872,12555,2027,16244,1814,46018,3262,2961,848,16347,2028,26710,2456,569795,4993,290907,3202,179024,3856,59838,3495,52045,2489,278888,3566,128290,3427,73965,3394,76633,2805,1932,null,null,4681,null,null,2608,null,null,872,null,null,2027,null,null,1814,null,null,3262,null,null,848,null,null,2028,null,null,2456,null,null,4993,null,null,3202,null,null,3856,null,null,3495,null,null,2489,null,null,3566,null,null,3427,null,null,3394,null,null,2805,null,null,46
5183503,5471,721604,16750,298053,10055,37287,3165,86306,4667,174460,8363,423551,11431,33254,2995,124049,6179,266248,9965,4461899,17227,2184935,10060,1197035,12672,393990,10353,593910,9832,2276964,13029,921895,12151,501031,9427,854038,12289,5471,null,null,16750,null,null,10055,null,null,3165,null,null,4667,null,null,8363,null,null,11431,null,null,2995,null,null,6179,null,null,9965,null,null,17227,null,null,10060,null,null,12672,null,null,10353,null,null,9832,null,null,13029,null,null,12151,null,null,9427,null,null,12289,null,null,47
20816287,10193,2793813,41749,1152383,23160,211091,9330,359699,12323,581593,15764,1641430,26292,172157,8049,490388,14785,978885,20473,18022474,40280,8978442,22550,5353736,27272,1663343,20095,1961363,21213,9044032,27236,3817670,31672,2025565,23834,3200797,23500,10193,null,null,41749,null,null,23160,null,null,9330,null,null,12323,null,null,15764,null,null,26292,null,null,8049,null,null,14785,null,null,20473,null,null,40280,null,null,22550,null,null,27272,null,null,20095,null,null,21213,null,null,27236,null,null,31672,null,null,23834,null,null,23500,null,null,48
2191880,3279,214840,10524,91489,6239,14866,1977,38574,4049,38049,4153,123351,6786,10442,2097,53512,4105,59397,4192,1977040,10745,999402,6848,597709,7539,219483,6871,182210,4631,977638,7010,344332,7363,303609,7234,329697,6879,3279,null,null,10524,null,null,6239,null,null,1977,null,null,4049,null,null,4153,null,null,6786,null,null,2097,null,null,4105,null,null,4192,null,null,10745,null,null,6848,null,null,7539,null,null,6871,null,null,4631,null,null,7010,null,null,7363,null,null,7234,null,null,6879,null,null,49
497460,1300,55944,3966,24903,2503,1957,607,9712,1665,13234,1717,31041,2727,2085,677,10690,1575,18266,2028,441516,4154,217329,2987,120971,2735,46302,2517,50056,2354,224187,3035,96462,2898,61601,2781,66124,2442,1300,null,null,3966,null,null,2503,null,null,607,null,null,1665,null,null,1717,null,null,2727,null,null,677,null,null,1575,null,null,2028,null,null,4154,null,null,2987,null,null,2735,null,null,2517,null,null,2354,null,null,3035,null,null,2898,null,null,2781,null,null,2442,null,null,50
6536833,5917,662655,19063,276026,9813,31140,3746,90802,5977,154084,7268,386629,12883,32115,3197,133150,6788,221364,9375,5874178,20297,2872336,11201,1675478,11958,546751,11312,650107,9636,3001842,13729,1282860,13215,727569,12491,991413,12935,5917,null,null,19063,null,null,9813,null,null,3746,null,null,5977,null,null,7268,null,null,12883,null,null,3197,null,null,6788,null,null,9375,null,null,20297,null,null,11201,null,null,11958,null,null,11312,null,null,9636,null,null,13729,null,null,13215,null,null,12491,null,null,12935,null,null,51
5733392,4900,609498,15012,267058,9231,23289,2596,104278,5904,139491,6436,342440,10082,18062,2448,122011,7044,202367,7744,5123894,15639,2563751,10039,1426279,13531,531624,9291,605848,10628,2560143,10725,970167,12221,697100,13538,892876,10449,4900,null,null,15012,null,null,9231,null,null,2596,null,null,5904,null,null,6436,null,null,10082,null,null,2448,null,null,7044,null,null,7744,null,null,15639,null,null,10039,null,null,13531,null,null,9291,null,null,10628,null,null,10725,null,null,12221,null,null,13538,null,null,10449,null,null,53
1455608,2612,239613,9267,103560,4948,8028,1500,25536,2720,69996,4246,136053,6769,8085,1697,37632,3539,90336,5396,1215995,9540,603080,4949,284438,5587,106355,4701,212287,6007,612915,7140,227120,6241,126492,5172,259303,5403,2612,null,null,9267,null,null,4948,null,null,1500,null,null,2720,null,null,4246,null,null,6769,null,null,1697,null,null,3539,null,null,5396,null,null,9540,null,null,4949,null,null,5587,null,null,4701,null,null,6007,null,null,7140,null,null,6241,null,null,5172,null,null,5403,null,null,54
4520172,3665,482826,11931,209323,7271,23520,2508,83573,5159,102230,4826,273503,8496,21330,2087,112554,5616,139619,5716,4037346,12478,2012486,7502,1148020,10338,419669,8218,444797,6635,2024860,9528,839941,10488,566680,9505,618239,6744,3665,null,null,11931,null,null,7271,null,null,2508,null,null,5159,null,null,4826,null,null,8496,null,null,2087,null,null,5616,null,null,5716,null,null,12478,null,null,7502,null,null,10338,null,null,8218,null,null,6635,null,null,9528,null,null,10488,null,null,9505,null,null,6744,null,null,55
447616,2169,50956,4511,23243,2912,3454,973,10990,1924,8799,2111,27713,2623,2942,816,10640,1873,14131,1890,396660,4718,203497,3188,118404,3802,43106,2947,41987,2527,193163,3072,76345,3907,53682,3592,63136,3516,2169,null,null,4511,null,null,2912,null,null,973,null,null,1924,null,null,2111,null,null,2623,null,null,816,null,null,1873,null,null,1890,null,null,4718,null,null,3188,null,null,3802,null,null,2947,null,null,2527,null,null,3072,null,null,3907,null,null,3592,null,null,3516,null,null,56
2780987,2916,1126897,19370,492058,10801,43657,3901,92789,5530,355612,8866,634839,12146,26632,2749,98651,5294,509556,10698,1654090,19508,805016,10471,337080,7387,116909,6017,351027,7469,849074,12529,294292,8705,119209,6458,435573,9369,2916,null,null,19370,null,null,10801,null,null,3901,null,null,5530,null,null,8866,null,null,12146,null,null,2749,null,null,5294,null,null,10698,null,null,19508,null,null,10471,null,null,7387,null,null,6017,null,null,7469,null,null,12529,null,null,8705,null,null,6458,null,null,9369,null,null,72
3789347,5355,573887,16022,236300,7566,25782,2533,57327,4165,153191,6651,337587,11443,31571,2774,91336,5789,214680,9377,3215460,17540,1560701,9104,815498,9909,269099,7663,476104,9852,1654759,12210,635819,10048,343138,8287,675802,10115,5355,null,null,16022,null,null,7566,null,null,2533,null,null,4165,null,null,6651,null,null,11443,null,null,2774,null,null,5789,null,null,9377,null,null,17540,null,null,9104,null,null,9909,null,null,7663,null,null,9852,null,null,12210,null,null,10048,null,null,8287,null,null,10115,null,null,01
560526,1428,47783,4019,22074,2169,2145,822,10042,1574,9887,1387,25709,2923,1841,628,9435,1556,14433,2001,512743,4226,269620,2988,134851,4119,85633,3866,49136,3040,243123,3594,96914,3627,80316,3287,65893,2933,1428,null,null,4019,null,null,2169,null,null,822,null,null,1574,null,null,1387,null,null,2923,null,null,628,null,null,1556,null,null,2001,null,null,4226,null,null,2988,null,null,4119,null,null,3866,null,null,3040,null,null,3594,null,null,3627,null,null,3287,null,null,2933,null,null,02
5350741,3749,767595,18832,343991,10081,48500,3429,111826,6065,183665,7724,423604,12385,31405,3130,124954,6436,267245,9183,4583146,18548,2264549,9641,1179381,13406,424816,11922,660352,8616,2318597,13355,868527,12908,524113,9676,925957,11578,3749,null,null,18832,null,null,10081,null,null,3429,null,null,6065,null,null,7724,null,null,12385,null,null,3130,null,null,6436,null,null,9183,null,null,18548,null,null,9641,null,null,13406,null,null,11922,null,null,8616,null,null,13355,null,null,12908,null,null,9676,null,null,11578,null,null,04
2281187,4566,348346,12164,145968,7263,17132,2204,36162,3829,92674,5756,202378,8170,16758,2323,55963,3842,129657,7036,1932841,13109,949894,7371,504415,7556,168310,6353,277169,6753,982947,9235,396479,8200,205655,7512,380813,8233,4566,null,null,12164,null,null,7263,null,null,2204,null,null,3829,null,null,5756,null,null,8170,null,null,2323,null,null,3842,null,null,7036,null,null,13109,null,null,7371,null,null,7556,null,null,6353,null,null,6753,null,null,9235,null,null,8200,null,null,7512,null,null,8233,null,null,05
30573654,9625,3926342,45358,1706071,24599,239826,9105,521412,14093,944833,16781,2220271,29767,144987,6373,627557,15682,1447727,21168,26647312,46878,13266908,25007,7180908,29955,2807947,26667,3278053,20329,13380404,31208,4967813,28933,3468164,28312,4944427,31190,9625,null,null,45358,null,null,24599,null,null,9105,null,null,14093,null,null,16781,null,null,29767,null,null,6373,null,null,15682,null,null,21168,null,null,46878,null,null,25007,null,null,29955,null,null,26667,null,null,20329,null,null,31208,null,null,28933,null,null,28312,null,null,31190,null,null,06
4314053,3339,447621,11561,194125,7340,27184,3216,76267,4834,90674,5244,253496,8203,20314,2600,100849,5079,132333,5891,3866432,12482,1949375,7758,1153026,10400,411867,9595,384482,7689,1917057,9043,797706,10548,525575,10040,593776,9993,3339,null,null,11561,null,null,7340,null,null,3216,null,null,4834,null,null,5244,null,null,8203,null,null,2600,null,null,5079,null,null,5891,null,null,12482,null,null,7758,null,null,10400,null,null,9595,null,null,7689,null,null,9043,null,null,10548,null,null,10040,null,null,9993,null,null,08
