B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,B17019_001M,B17019_001EA,B17019_001MA,B17019_002M,B17019_002EA,B17019_002MA,B17019_003M,B17019_003EA,B17019_003MA,B17019_004M,B17019_004EA,B17019_004MA,B17019_005M,B17019_005EA,B17019_005MA,B17019_006M,B17019_006EA,B17019_006MA,B17019_007M,B17019_007EA,B17019_007MA,B17019_008M,B17019_008EA,B17019_008MA,B17019_009M,B17019_009EA,B17019_009MA,B17019_010M,B17019_010EA,B17019_010MA,B17019_011M,B17019_011EA,B17019_011MA,B17019_012M,B17019_012EA,B17019_012MA,B17019_013M,B17019_013EA,B17019_013MA,B17019_014M,B17019_014EA,B17019_014MA,B17019_015M,B17019_015EA,B17019_015MA,B17019_016M,B17019_016EA,B17019_016MA,B17019_017M,B17019_017EA,B17019_017MA,B17019_018M,B17019_018EA,B17019_018MA,B17019_019M,B17019_019EA,B17019_019MA,B17019_020M,B17019_020EA,B17019_020MA,B17019_021M,B17019_021EA,B17019_021MA,B17019_022M,B17019_022EA,B17019_022MA,B17019_023M,B17019_023EA,B17019_023MA,state
329554,6035,25210,2646,10358,1600,6644,1268,3714,949,14852,2011,3956,1050,1772,698,2184,911,10896,1583,3903,1032,6993,1338,304344,6105,246145,5805,216574,5714,29571,2502,58199,3303,20454,2296,14038,1674,6416,1556,37745,2406,23463,1936,14282,1675,6035,null,null,2646,null,null,1600,null,null,1268,null,null,949,null,null,2011,null,null,1050,null,null,698,null,null,911,null,null,1583,null,null,1032,null,null,1338,null,null,6105,null,null,5805,null,null,5714,null,null,2502,null,null,3303,null,null,2296,null,null,1674,null,null,1556,null,null,2406,null,null,1936,null,null,1675,null,null,23
1458953,11514,92359,4595,27614,2556,14595,1841,13019,1832,64745,4252,10936,1947,3529,1005,7407,1660,53809,3961,11646,1616,42163,3607,1366594,11214,1012288,11523,833306,10783,178982,6923,354306,10175,100425,5561,57727,4004,42698,3807,253881,8239,142198,5328,111683,6165,11514,null,null,4595,null,null,2556,null,null,1841,null,null,1832,null,null,4252,null,null,1947,null,null,1005,null,null,1660,null,null,3961,null,null,1616,null,null,3607,null,null,11214,null,null,11523,null,null,10783,null,null,6923,null,null,10175,null,null,5561,null,null,4004,null,null,3807,null,null,8239,null,null,5328,null,null,6165,null,null,24
1633661,12099,119222,5232,34154,2758,13442,1817,20712,2460,85068,4311,11598,2052,2878,936,8720,1942,73470,4200,9168,1359,64302,4063,1514439,12232,1160572,12326,959600,10315,200972,7443,353867,8852,104138,5107,58860,3839,45278,3891,249729,8065,134243,5422,115486,5089,12099,null,null,5232,null,null,2758,null,null,1817,null,null,2460,null,null,4311,null,null,2052,null,null,936,null,null,1942,null,null,4200,null,null,1359,null,null,4063,null,null,12232,null,null,12326,null,null,10315,null,null,7443,null,null,8852,null,null,5107,null,null,3839,null,null,3891,null,null,8065,null,null,5422,null,null,5089,null,null,25
2476595,14487,251751,5912,87195,3529,52149,2318,35046,2860,164556,5607,28245,2752,13722,1853,14523,2009,136311,5043,40806,2484,95505,4647,2224844,14012,1732239,13073,1535078,11355,197161,6998,492605,9627,151717,5863,102473,4162,49244,4028,340888,8273,205952,5654,134936,5734,14487,null,null,5912,null,null,3529,null,null,2318,null,null,2860,null,null,5607,null,null,2752,null,null,1853,null,null,2009,null,null,5043,null,null,2484,null,null,4647,null,null,14012,null,null,13073,null,null,11355,null,null,6998,null,null,9627,null,null,5863,null,null,4162,null,null,4028,null,null,8273,null,null,5654,null,null,5734,null,null,26
1367104,9317,80100,3223,29148,2537,16201,1447,12947,1877,50952,3187,6866,1141,2995,669,3871,950,44086,3244,10931,1578,33155,2839,1287004,9285,1052419,10871,935792,9991,116627,5997,234585,6017,87575,4269,59027,3604,28548,2863,147010,4437,88991,3663,58019,3528,9317,null,null,3223,null,null,2537,null,null,1447,null,null,1877,null,null,3187,null,null,1141,null,null,669,null,null,950,null,null,3244,null,null,1578,null,null,2839,null,null,9285,null,null,10871,null,null,9991,null,null,5997,null,null,6017,null,null,4269,null,null,3604,null,null,2863,null,null,4437,null,null,3663,null,null,3528,null,null,27
730719,10889,120336,6510,35313,3094,21869,2093,13444,2172,85023,5388,7783,1660,3745,903,4038,1451,77240,5103,25742,2908,51498,4188,610383,10106,454421,10134,381395,8523,73026,5217,155962,6498,39602,3216,25212,2725,14390,2303,116360,6010,70005,4676,46355,3799,10889,null,null,6510,null,null,3094,null,null,2093,null,null,2172,null,null,5388,null,null,1660,null,null,903,null,null,1451,null,null,5103,null,null,2908,null,null,4188,null,null,10106,null,null,10134,null,null,8523,null,null,5217,null,null,6498,null,null,3216,null,null,2725,null,null,2303,null,null,6010,null,null,4676,null,null,3799,null,null,28
1527349,11298,149358,5465,54379,3311,30285,2414,24094,2353,94979,4830,17660,2279,5068,1093,12592,2080,77319,4561,18276,2182,59043,4122,1377991,12119,1084756,12430,919955,12072,164801,5913,293235,9114,91078,4514,55461,3408,35617,3319,202157,7479,110192,4963,91965,6088,11298,null,null,5465,null,null,3311,null,null,2414,null,null,2353,null,null,4830,null,null,2279,null,null,1093,null,null,2080,null,null,4561,null,null,2182,null,null,4122,null,null,12119,null,null,12430,null,null,12072,null,null,5913,null,null,9114,null,null,4514,null,null,3408,null,null,3319,null,null,7479,null,null,4963,null,null,6088,null,null,29
257449,5388,20634,2259,9773,1534,6783,1259,2990,669,10861,1516,2054,493,892,369,1162,355,8807,1374,2594,704,6213,1194,236815,4995,197902,5241,167322,5038,30580,2580,38913,2623,14701,1791,8657,1340,6044,1358,24212,2468,15985,2095,8227,1384,5388,null,null,2259,null,null,1534,null,null,1259,null,null,669,null,null,1516,null,null,493,null,null,369,null,null,355,null,null,1374,null,null,704,null,null,1194,null,null,4995,null,null,5241,null,null,5038,null,null,2580,null,null,2623,null,null,1791,null,null,1340,null,null,1358,null,null,2468,null,null,2095,null,null,1384,null,null,30
476436,5393,35279,3116,12631,1770,5598,940,7033,1549,22648,2403,3404,835,891,380,2513,800,19244,2277,3470,752,15774,1994,441157,5177,356622,5685,302734,5724,53888,2907,84535,3972,25834,2289,14685,1709,11149,1439,58701,3221,32018,2201,26683,2685,5393,null,null,3116,null,null,1770,null,null,940,null,null,1549,null,null,2403,null,null,835,null,null,380,null,null,800,null,null,2277,null,null,752,null,null,1994,null,null,5177,null,null,5685,null,null,5724,null,null,2907,null,null,3972,null,null,2289,null,null,1709,null,null,1439,null,null,3221,null,null,2201,null,null,2685,null,null,31
670968,8716,68432,4469,26385,2463,10429,1323,15956,2031,42047,3375,6411,1082,2088,625,4323,872,35636,3103,6575,1171,29061,2849,602536,8939,442629,8453,316601,6711,126028,6308,159907,5998,58464,4072,27872,2451,30592,3215,101443,4785,46943,3221,54500,3507,8716,null,null,4469,null,null,2463,null,null,1323,null,null,2031,null,null,3375,null,null,1082,null,null,625,null,null,872,null,null,3103,null,null,1171,null,null,2849,null,null,8939,null,null,8453,null,null,6711,null,null,6308,null,null,5998,null,null,4072,null,null,2451,null,null,3215,null,null,4785,null,null,3221,null,null,3507,null,null,32
342912,5731,13796,1974,4982,1281,2286,607,2696,1171,8814,1761,1982,948,846,532,1136,745,6832,1440,2370,894,4462,1079,329116,5686,266476,5728,230954,5102,35522,3215,62640,3999,21164,2305,13298,1722,7866,1399,41476,3409,24546,2410,16930,2394,5731,null,null,1974,null,null,1281,null,null,607,null,null,1171,null,null,1761,null,null,948,null,null,532,null,null,745,null,null,1440,null,null,894,null,null,1079,null,null,5686,null,null,5728,null,null,5102,null,null,3215,null,null,3999,null,null,2305,null,null,1722,null,null,1399,null,null,3409,null,null,2410,null,null,2394,null,null,33
2197150,15175,166157,6870,58203,3376,21577,2105,36626,3460,107954,5389,17320,2052,3480,1093,13840,1846,90634,4861,14049,1932,76585,4622,2030993,14878,1565471,13768,1244038,13416,321433,9162,465522,10922,137113,6377,71453,4361,65660,4913,328409,8491,174137,6636,154272,6206,15175,null,null,6870,null,null,3376,null,null,2105,null,null,3460,null,null,5389,null,null,2052,null,null,1093,null,null,1846,null,null,4861,null,null,1932,null,null,4622,null,null,14878,null,null,13768,null,null,13416,null,null,9162,null,null,10922,null,null,6377,null,null,4361,null,null,4913,null,null,8491,null,null,6636,null,null,6206,null,null,34
481127,7528,73619,4140,27437,2691,16705,2029,10732,1809,46182,3470,8583,1533,3486,889,5097,1199,37599,3550,12835,1751,24764,2955,407508,7211,306829,7239,253325,6633,53504,3618,100679,4676,32468,2625,21496,2306,10972,1749,68211,3853,44145,3311,24066,2612,7528,null,null,4140,null,null,2691,null,null,2029,null,null,1809,null,null,3470,null,null,1533,null,null,889,null,null,1199,null,null,3550,null,null,1751,null,null,2955,null,null,7211,null,null,7239,null,null,6633,null,null,3618,null,null,4676,null,null,2625,null,null,2306,null,null,1749,null,null,3853,null,null,3311,null,null,2612,null,null,35
4541583,22755,495440,10667,187018,6029,56647,3276,130371,5663,308422,8672,49184,3612,10150,1506,39034,3318,259238,7982,33592,2582,225646,7401,4046143,21981,2972730,19275,2194138,17939,778592,13173,1073413,15843,314979,9575,155361,5569,159618,7050,758434,13128,335980,7887,422454,9792,22755,null,null,10667,null,null,6029,null,null,3276,null,null,5663,null,null,8672,null,null,3612,null,null,1506,null,null,3318,null,null,7982,null,null,2582,null,null,7401,null,null,21981,null,null,19275,null,null,17939,null,null,13173,null,null,15843,null,null,9575,null,null,5569,null,null,7050,null,null,13128,null,null,7887,null,null,9792,null,null,36
2542663,18509,285717,8541,96362,4882,48324,3172,48038,4232,189355,7089,30331,3069,9724,1543,20607,2615,159024,6657,38180,3498,120844,5921,2256946,18495,1768093,17568,1442702,15247,325391,9746,488853,10784,138288,6484,79857,4681,58431,3895,350565,8000,183873,7113,166692,6938,18509,null,null,8541,null,null,4882,null,null,3172,null,null,4232,null,null,7089,null,null,3069,null,null,1543,null,null,2615,null,null,6657,null,null,3498,null,null,5921,null,null,18495,null,null,17568,null,null,15247,null,null,9746,null,null,10784,null,null,6484,null,null,4681,null,null,3895,null,null,8000,null,null,7113,null,null,6938,null,null,37
184904,4823,11802,1859,4188,935,2462,689,1726,746,7614,1585,1486,591,499,232,987,508,6128,1424,1411,638,4717,1261,173102,4879,146129,4236,124384,3606,21745,2290,26973,2382,10554,1630,6117,925,4437,1186,16419,2000,8591,1516,7828,1525,4823,null,null,1859,null,null,935,null,null,689,null,null,746,null,null,1585,null,null,591,null,null,232,null,null,508,null,null,1424,null,null,638,null,null,1261,null,null,4879,null,null,4236,null,null,3606,null,null,2290,null,null,2382,null,null,1630,null,null,925,null,null,1186,null,null,2000,null,null,1516,null,null,1525,null,null,38
2929661,16417,306876,9956,90215,4293,45380,3108,44835,3389,216661,8748,35960,3176,12366,2060,23594,2512,180701,7496,34129,2779,146572,6817,2622785,15165,2031401,16852,1737791,15786,293610,8672,591384,11005,185553,7392,110783,4800,74770,4288,405831,9448,226875,6476,178956,6224,16417,null,null,9956,null,null,4293,null,null,3108,null,null,3389,null,null,8748,null,null,3176,null,null,2060,null,null,2512,null,null,7496,null,null,2779,null,null,6817,null,null,15165,null,null,16852,null,null,15786,null,null,8672,null,null,11005,null,null,7392,null,null,4800,null,null,4288,null,null,9448,null,null,6476,null,null,6224,null,null,39
961731,8307,110695,3985,39233,2560,21254,1753,17979,1991,71462,3208,12100,1582,4271,860,7829,1345,59362,3060,14840,1368,44522,2655,851036,8243,670864,8342,550980,7258,119884,4417,180172,4678,63978,3122,37576,2403,26402,2187,116194,4278,62817,2801,53377,2996,8307,null,null,3985,null,null,2560,null,null,1753,null,null,1991,null,null,3208,null,null,1582,null,null,860,null,null,1345,null,null,3060,null,null,1368,null,null,2655,null,null,8243,null,null,8342,null,null,7258,null,null,4417,null,null,4678,null,null,3122,null,null,2403,null,null,2187,null,null,4278,null,null,2801,null,null,2996,null,null,40
995749,11239,84674,5250,34852,3156,16832,1776,18020,2675,49822,3817,8056,1305,2753,839,5303,1073,41766,3610,6819,1038,34947,3504,911075,10222,731302,9901,577344,9160,153958,6782,179773,7063,62119,4599,31922,3117,30197,3506,117654,6235,65784,4245,51870,4305,11239,null,null,5250,null,null,3156,null,null,1776,null,null,2675,null,null,3817,null,null,1305,null,null,839,null,null,1073,null,null,3610,null,null,1038,null,null,3504,null,null,10222,null,null,9901,null,null,9160,null,null,6782,null,null,7063,null,null,4599,null,null,3117,null,null,3506,null,null,6235,null,null,4245,null,null,4305,null,null,41
3150563,15900,271489,7393,91470,4270,51923,3304,39547,2969,180019,6253,31328,2494,11410,1376,19918,2075,148691,5822,38343,2732,110348,5177,2879074,16305,2250091,15420,1957890,15195,292201,7956,628983,9969,197841,6057,130609,4852,67232,3553,431142,9603,255075,7034,176067,6508,15900,null,null,7393,null,null,4270,null,null,3304,null,null,2969,null,null,6253,null,null,2494,null,null,1376,null,null,2075,null,null,5822,null,null,2732,null,null,5177,null,null,16305,null,null,15420,null,null,15195,null,null,7956,null,null,9969,null,null,6057,null,null,4852,null,null,3553,null,null,9603,null,null,7034,null,null,6508,null,null,42
247448,5295,22777,2508,7105,1390,2655,795,4450,1155,15672,1987,1919,599,368,232,1551,615,13753,2016,2340,831,11413,1977,224671,5361,165401,5620,134951,4959,30450,2817,59270,3843,16108,1996,9142,1299,6966,1603,43162,3495,21425,2631,21737,2603,5295,null,null,2508,null,null,1390,null,null,795,null,null,1155,null,null,1987,null,null,599,null,null,232,null,null,615,null,null,2016,null,null,831,null,null,1977,null,null,5361,null,null,5620,null,null,4959,null,null,2817,null,null,3843,null,null,1996,null,null,1299,null,null,1603,null,null,3495,null,null,2631,null,null,2603,null,null,44
1224695,13377,132464,5943,39990,3400,22753,2323,17237,2324,92474,5029,13800,2159,6580,1569,7220,1378,78674,4737,22280,2237,56394,4100,1092231,13056,832191,11392,708541,10610,123650,6100,260040,9527,71239,4785,44144,3667,27095,2817,188801,7948,112964,5984,75837,5005,13377,null,null,5943,null,null,3400,null,null,2323,null,null,2324,null,null,5029,null,null,2159,null,null,1569,null,null,1378,null,null,4737,null,null,2237,null,null,4100,null,null,13056,null,null,11392,null,null,10610,null,null,6100,null,null,9527,null,null,4785,null,null,3667,null,null,2817,null,null,7948,null,null,5984,null,null,5005,null,null,45
209986,3966,17311,1573,5712,943,2965,663,2747,716,11599,1360,2071,577,647,352,1424,453,9528,1268,2247,626,7281,1117,192675,3965,158803,4014,138130,3955,20673,1830,33872,2677,12360,1552,6835,1229,5525,1026,21512,2162,13358,1637,8154,1502,3966,null,null,1573,null,null,943,null,null,663,null,null,716,null,null,1360,null,null,577,null,null,352,null,null,453,null,null,1268,null,null,626,null,null,1117,null,null,3965,null,null,4014,null,null,3955,null,null,1830,null,null,2677,null,null,1552,null,null,1229,null,null,1026,null,null,2162,null,null,1637,null,null,1502,null,null,46
1670605,13670,193414,7149,69142,4400,34907,2528,34235,3527,124272,6292,21848,2550,6716,1434,15132,2207,102424,5681,22901,2509,79523,4936,1477191,13470,1154051,13097,956825,12275,197226,7706,323140,8762,92839,4796,55727,3638,37112,3908,230301,7471,126240,5451,104061,5950,13670,null,null,7149,null,null,4400,null,null,2528,null,null,3527,null,null,6292,null,null,2550,null,null,1434,null,null,2207,null,null,5681,null,null,2509,null,null,4936,null,null,13470,null,null,13097,null,null,12275,null,null,7706,null,null,8762,null,null,4796,null,null,3638,null,null,3908,null,null,7471,null,null,5451,null,null,5950,null,null,47
6602215,26303,795202,13310,322572,10996,162966,6921,159606,7344,472630,10771,71237,4626,24181,2697,47056,4213,401393,10167,111337,6134,290056,9349,5807013,28785,4434725,27853,3505641,23359,929084,17453,1372288,21696,426528,13281,228672,9200,197856,8657,945760,16856,498696,10928,447064,11590,26303,null,null,13310,null,null,10996,null,null,6921,null,null,7344,null,null,10771,null,null,4626,null,null,2697,null,null,4213,null,null,10167,null,null,6134,null,null,9349,null,null,28785,null,null,27853,null,null,23359,null,null,17453,null,null,21696,null,null,13281,null,null,9200,null,null,8657,null,null,16856,null,null,10928,null,null,11590,null,null,48
711124,7895,51170,3459,25117,2239,10223,1471,14894,1661,26053,2772,4298,1294,1302,666,2996,1123,21755,2519,6227,1304,15528,2144,659954,7820,553015,8290,456594,7539,96421,5423,106939,5587,38505,3654,20835,2460,17670,2426,68434,3958,42838,3188,25596,2662,7895,null,null,3459,null,null,2239,null,null,1471,null,null,1661,null,null,2772,null,null,1294,null,null,666,null,null,1123,null,null,2519,null,null,1304,null,null,2144,null,null,7820,null,null,8290,null,null,7539,null,null,5423,null,null,5587,null,null,3654,null,null,2460,null,null,2426,null,null,3958,null,null,3188,null,null,2662,null,null,49
154421,3800,11826,1611,4269,729,2487,552,1782,629,7557,1481,1243,612,250,144,993,571,6314,1489,2224,744,4090,1103,142595,3595,116033,3569,103003,3302,13030,1519,26562,2267,9856,1676,5699,1183,4157,1234,16706,1547,10415,1248,6291,1099,3800,null,null,1611,null,null,729,null,null,552,null,null,629,null,null,1481,null,null,612,null,null,144,null,null,571,null,null,1489,null,null,744,null,null,1103,null,null,3595,null,null,3569,null,null,3302,null,null,1519,null,null,2267,null,null,1676,null,null,1183,null,null,1234,null,null,1547,null,null,1248,null,null,1099,null,null,50
2063049,16402,156560,6799,52756,3863,25821,2882,26935,2715,103804,5584,17384,2414,4614,1023,12770,2087,86420,4878,18017,2204,68403,4777,1906489,16860,1504780,15654,1220785,15727,283995,7938,401709,10565,118496,5846,70198,4311,48298,3985,283213,8906,151122,6248,132091,6192,16402,null,null,6799,null,null,3863,null,null,2882,null,null,2715,null,null,5584,null,null,2414,null,null,1023,null,null,2087,null,null,4878,null,null,2204,null,null,4777,null,null,16860,null,null,15654,null,null,15727,null,null,7938,null,null,10565,null,null,5846,null,null,4311,null,null,3985,null,null,8906,null,null,6248,null,null,6192,null,null,51
1784043,12484,127482,5325,52255,3341,24017,2147,28238,2742,75227,4715,14967,2126,3866,1257,11101,1652,60260,4526,13965,1740,46295,4067,1656561,12643,1336617,11978,1066923,10659,269694,7331,319944,8165,110008,4963,57782,3725,52226,4166,209936,7040,111126,5314,98810,5370,12484,null,null,5325,null,null,3341,null,null,2147,null,null,2742,null,null,4715,null,null,2126,null,null,1257,null,null,1652,null,null,4526,null,null,1740,null,null,4067,null,null,12643,null,null,11978,null,null,10659,null,null,7331,null,null,8165,null,null,4963,null,null,3725,null,null,4166,null,null,7040,null,null,5314,null,null,5370,null,null,53
467396,6711,60187,3948,23503,2391,14935,1820,8568,1610,36684,3102,6577,1310,2676,632,3901,1126,30107,2900,9044,1640,21063,2321,407209,6986,323592,6177,282511,6333,41081,3000,83617,4613,26582,2412,19908,1736,6674,1354,57035,3564,39201,2827,17834,2296,6711,null,null,3948,null,null,2391,null,null,1820,null,null,1610,null,null,3102,null,null,1310,null,null,632,null,null,1126,null,null,2900,null,null,1640,null,null,2321,null,null,6986,null,null,6177,null,null,6333,null,null,3000,null,null,4613,null,null,2412,null,null,1736,null,null,1354,null,null,3564,null,null,2827,null,null,2296,null,null,54
1460922,9966,112239,5484,36710,2523,21229,1620,15481,1775,75529,4644,15254,1808,4346,804,10908,1824,60275,3687,10484,1566,49791,3390,1348683,10858,1092649,11647,950343,10157,142306,6209,256034,6617,89960,4094,53744,2724,36216,3212,166074,6061,88152,4429,77922,3991,9966,null,null,5484,null,null,2523,null,null,1620,null,null,1775,null,null,4644,null,null,1808,null,null,804,null,null,1824,null,null,3687,null,null,1566,null,null,3390,null,null,10858,null,null,11647,null,null,10157,null,null,6209,null,null,6617,null,null,4094,null,null,2724,null,null,3212,null,null,6061,null,null,4429,null,null,3991,null,null,55
