B27005_001E,B27005_001M,B27005_002E,B27005_002M,B27005_003E,B27005_003M,B27005_004E,B27005_004M,B27005_005E,B27005_005M,B27005_006E,B27005_006M,B27005_007E,B27005_007M,B27005_008E,B27005_008M,B27005_009E,B27005_009M,B27005_010E,B27005_010M,B27005_011E,B27005_011M,B27005_012E,B27005_012M,B27005_013E,B27005_013M,B27005_014E,B27005_014M,B27005_015E,B27005_015M,B27005_016E,B27005_016M,B27005_017E,B27005_017M,B27005_018E,B27005_018M,B27005_019E,B27005_019M,B27005_020E,B27005_020M,B27005_021E,B27005_021M,B27005_022E,B27005_022M,B27005_023E,B27005_023M,B27005_024E,B27005_024M,B27005_025E,B27005_025M,B27005_026E,B27005_026M,B27005_027E,B27005_027M,B27005_028E,B27005_028M,B27005_029E,B27005_029M,B27005_030E,B27005_030M,B27005_031E,B27005_031M,B27005_032E,B27005_032M,B27005_033E,B27005_033M,B27005_034E,B27005_034M,B27005_035E,B27005_035M,B27005_036E,B27005_036M,B27005_037E,B27005_037M,B27005_038E,B27005_038M,B27005_039E,B27005_039M,B27005_040E,B27005_040M,B27005_041E,B27005_041M,B27005_042E,B27005_042M,B27005_043E,B27005_043M,B27005_044E,B27005_044M,B27005_045E,B27005_045M,B27005_046E,B27005_046M,B27005_047E,B27005_047M,B27005_048E,B27005_048M,B27005_049E,B27005_049M,B27005_050E,B27005_050M,B27005_051E,B27005_051M,B27005_052E,B27005_052M,B27005_053E,B27005_053M,B27005_054E,B27005_054M,B27005_055E,B27005_055M,B27005_056E,B27005_056M,B27005_057E,B27005_057M,B27005_001M,B27005_001EA,B27005_001MA,B27005_002M,B27005_002EA,B27005_002MA,B27005_003M,B27005_003EA,B27005_003MA,B27005_004M,B27005_004EA,B27005_004MA,B27005_005M,B27005_005EA,B27005_005MA,B27005_006M,B27005_006EA,B27005_006MA,B27005_007M,B27005_007EA,B27005_007MA,B27005_008M,B27005_008EA,B27005_008MA,B27005_009M,B27005_009EA,B27005_009MA,B27005_010M,B27005_010EA,B27005_010MA,B27005_011M,B27005_011EA,B27005_011MA,B27005_012M,B27005_012EA,B27005_012MA,B27005_013M,B27005_013EA,B27005_013MA,B27005_014M,B27005_014EA,B27005_014MA,B27005_015M,B27005_015EA,B27005_015MA,B27005_016M,B27005_016EA,B27005_016MA,B27005_017M,B27005_017EA,B27005_017MA,B27005_018M,B27005_018EA,B27005_018MA,B27005_019M,B27005_019EA,B27005_019MA,B27005_020M,B27005_020EA,B27005_020MA,B27005_021M,B27005_021EA,B27005_021MA,B27005_022M,B27005_022EA,B27005_022MA,B27005_023M,B27005_023EA,B27005_023MA,B27005_024M,B27005_024EA,B27005_024MA,B27005_025M,B27005_025EA,B27005_025MA,B27005_026M,B27005_026EA,B27005_026MA,B27005_027M,B27005_027EA,B27005_027MA,B27005_028M,B27005_028EA,B27005_028MA,B27005_029M,B27005_029EA,B27005_029MA,B27005_030M,B27005_030EA,B27005_030MA,B27005_031M,B27005_031EA,B27005_031MA,B27005_032M,B27005_032EA,B27005_032MA,B27005_033M,B27005_033EA,B27005_033MA,B27005_034M,B27005_034EA,B27005_034MA,B27005_035M,B27005_035EA,B27005_035MA,B27005_036M,B27005_036EA,B27005_036MA,B27005_037M,B27005_037EA,B27005_037MA,B27005_038M,B27005_038EA,B27005_038MA,B27005_039M,B27005_039EA,B27005_039MA,B27005_040M,B27005_040EA,B27005_040MA,B27005_041M,B27005_041EA,B27005_041MA,B27005_042M,B27005_042EA,B27005_042MA,B27005_043M,B27005_043EA,B27005_043MA,B27005_044M,B27005_044EA,B27005_044MA,B27005_045M,B27005_045EA,B27005_045MA,B27005_046M,B27005_046EA,B27005_046MA,B27005_047M,B27005_047EA,B27005_047MA,B27005_048M,B27005_048EA,B27005_048MA,B27005_049M,B27005_049EA,B27005_049MA,B27005_050M,B27005_050EA,B27005_050MA,B27005_051M,B27005_051EA,B27005_051MA,B27005_052M,B27005_052EA,B27005_052MA,B27005_053M,B27005_053EA,B27005_053MA,B27005_054M,B27005_054EA,B27005_054MA,B27005_055M,B27005_055EA,B27005_055MA,B27005_056M,B27005_056EA,B27005_056MA,B27005_057M,B27005_057EA,B27005_057MA,state
20294479,4316,9829594,8614,687725,7446,55280,4175,632445,8325,1424355,8685,148431,8112,1275924,11005,866762,5968,140751,6865,726011,8867,1275897,7486,179295,9454,1096602,10897,1171032,6449,160729,8042,1010303,10438,1318556,5068,216472,9206,1102084,9928,1271953,3701,251211,7436,1020742,8151,1046794,2943,261597,6617,785197,7179,766520,2762,245312,7134,521208,7608,10464885,7394,651897,6362,51536,4645,600361,7707,1372368,7507,147830,8070,1224538,10512,850747,5827,147347,7597,703400,9032,1309989,5743,186474,8236,1123515,10192,1240360,5081,185574,7526,1054786,8139,1398345,3860,240411,6897,1157934,8410,1433747,3572,308492,7472,1125255,7774,1213343,3258,325095,7891,888248,8620,994089,3398,315261,7510,678828,8143,4316,null,null,8614,null,null,7446,null,null,4175,null,null,8325,null,null,8685,null,null,8112,null,null,11005,null,null,5968,null,null,6865,null,null,8867,null,null,7486,null,null,9454,null,null,10897,null,null,6449,null,null,8042,null,null,10438,null,null,5068,null,null,9206,null,null,9928,null,null,3701,null,null,7436,null,null,8151,null,null,2943,null,null,6617,null,null,7179,null,null,2762,null,null,7134,null,null,7608,null,null,7394,null,null,6362,null,null,4645,null,null,7707,null,null,7507,null,null,8070,null,null,10512,null,null,5827,null,null,7597,null,null,9032,null,null,5743,null,null,8236,null,null,10192,null,null,5081,null,null,7526,null,null,8139,null,null,3860,null,null,6897,null,null,8410,null,null,3572,null,null,7472,null,null,7774,null,null,3258,null,null,7891,null,null,8620,null,null,3398,null,null,7510,null,null,8143,null,null,12
10120788,3683,4866326,9202,396338,6756,23496,2904,372842,7239,882187,6582,67687,5277,814500,7578,487274,5924,65877,4965,421397,7729,642028,6123,71824,4842,570204,6597,636271,6126,70805,4194,565466,7182,668284,5107,83782,4558,584502,6979,574123,2776,85668,4807,488455,5107,382965,3225,98621,4136,284344,4900,196856,2573,67255,3358,129601,3639,5254462,8566,383040,5777,22154,3120,360886,6301,844761,6422,64287,4967,780474,8176,487917,4397,64623,5245,423294,5744,710228,5272,76382,4882,633846,6726,715853,5655,82326,5555,633527,7018,715651,4673,92829,4857,622822,6273,646530,2998,106469,4873,540061,5970,457409,3444,124087,5376,333322,5318,293073,2997,101230,4426,191843,5103,3683,null,null,9202,null,null,6756,null,null,2904,null,null,7239,null,null,6582,null,null,5277,null,null,7578,null,null,5924,null,null,4965,null,null,7729,null,null,6123,null,null,4842,null,null,6597,null,null,6126,null,null,4194,null,null,7182,null,null,5107,null,null,4558,null,null,6979,null,null,2776,null,null,4807,null,null,5107,null,null,3225,null,null,4136,null,null,4900,null,null,2573,null,null,3358,null,null,3639,null,null,8566,null,null,5777,null,null,3120,null,null,6301,null,null,6422,null,null,4967,null,null,8176,null,null,4397,null,null,5245,null,null,5744,null,null,5272,null,null,4882,null,null,6726,null,null,5655,null,null,5555,null,null,7018,null,null,4673,null,null,4857,null,null,6273,null,null,2998,null,null,4873,null,null,5970,null,null,3444,null,null,5376,null,null,5318,null,null,2997,null,null,4426,null,null,5103,null,null,13
1378730,2525,677111,2948,56112,1773,3092,901,53020,1863,102334,2076,8751,1251,93583,2251,57735,1584,6109,1222,51626,1988,93649,2119,6199,1278,87450,2398,83388,1574,7099,1261,76289,1755,86333,1282,8983,1373,77350,1759,89201,943,12291,1464,76910,1647,67152,693,13215,1549,53937,1656,41207,549,11954,1421,29253,1437,701619,2294,53047,1485,2599,727,50448,1611,96068,1646,8159,1305,87909,2173,57332,1137,7215,1185,50117,1608,95283,1318,7566,1243,87717,1803,87265,1132,8265,1228,79000,1641,88309,1075,11186,1693,77123,1823,93940,582,13184,1396,80756,1512,70961,498,15617,1446,55344,1514,59414,557,17189,1469,42225,1466,2525,null,null,2948,null,null,1773,null,null,901,null,null,1863,null,null,2076,null,null,1251,null,null,2251,null,null,1584,null,null,1222,null,null,1988,null,null,2119,null,null,1278,null,null,2398,null,null,1574,null,null,1261,null,null,1755,null,null,1282,null,null,1373,null,null,1759,null,null,943,null,null,1464,null,null,1647,null,null,693,null,null,1549,null,null,1656,null,null,549,null,null,1421,null,null,1437,null,null,2294,null,null,1485,null,null,727,null,null,1611,null,null,1646,null,null,1305,null,null,2173,null,null,1137,null,null,1185,null,null,1608,null,null,1318,null,null,1243,null,null,1803,null,null,1132,null,null,1228,null,null,1641,null,null,1075,null,null,1693,null,null,1823,null,null,582,null,null,1396,null,null,1512,null,null,498,null,null,1446,null,null,1514,null,null,557,null,null,1469,null,null,1466,null,null,15
1662867,795,826763,2862,70017,2629,6788,1450,63229,2801,154044,3279,18541,3140,135503,3955,79510,1783,15248,1989,64262,2659,107178,2384,17224,2100,89954,2935,99915,2284,14401,2005,85514,3051,97593,1942,14582,1828,83011,2481,99322,1432,21615,1847,77707,1816,74869,1212,26174,2081,48695,2271,44315,869,20657,1615,23658,1795,836104,2843,66510,1887,4598,1282,61912,2166,145059,2346,15775,2559,129284,3447,76622,2160,14336,2142,62286,2970,107986,2271,14388,1960,93598,2824,102560,2287,16970,2272,85590,2980,98445,1646,15280,1503,83165,2147,105672,1549,26050,2143,79622,2705,79249,1178,33431,2159,45818,2253,54001,859,23265,1739,30736,1879,795,null,null,2862,null,null,2629,null,null,1450,null,null,2801,null,null,3279,null,null,3140,null,null,3955,null,null,1783,null,null,1989,null,null,2659,null,null,2384,null,null,2100,null,null,2935,null,null,2284,null,null,2005,null,null,3051,null,null,1942,null,null,1828,null,null,2481,null,null,1432,null,null,1847,null,null,1816,null,null,1212,null,null,2081,null,null,2271,null,null,869,null,null,1615,null,null,1795,null,null,2843,null,null,1887,null,null,1282,null,null,2166,null,null,2346,null,null,2559,null,null,3447,null,null,2160,null,null,2142,null,null,2970,null,null,2271,null,null,1960,null,null,2824,null,null,2287,null,null,2272,null,null,2980,null,null,1646,null,null,1503,null,null,2147,null,null,1549,null,null,2143,null,null,2705,null,null,1178,null,null,2159,null,null,2253,null,null,859,null,null,1739,null,null,1879,null,null,16
12620388,1326,6168002,5264,473643,4959,28596,2966,445047,5656,1016417,4855,72921,4397,943496,6243,596188,3172,80545,4687,515643,5440,863731,3351,97952,5253,765779,5646,805629,3195,76751,4570,728878,4431,830880,3196,94093,4367,736787,5261,791004,1985,113430,4467,677574,5068,491228,1546,141696,4637,349532,4742,299282,2128,116708,3352,182574,3333,6452386,5163,448523,4970,21853,2596,426670,5128,981280,5120,66333,4172,914947,6156,593688,3146,75478,4836,518210,5718,871676,3611,87216,4376,784460,5330,827673,2666,73996,3802,753677,4360,863867,2797,96075,4584,767792,5554,848279,1918,132939,4441,715340,4561,568449,2072,188197,4797,380252,4877,448951,2560,186024,5528,262927,6236,1326,null,null,5264,null,null,4959,null,null,2966,null,null,5656,null,null,4855,null,null,4397,null,null,6243,null,null,3172,null,null,4687,null,null,5440,null,null,3351,null,null,5253,null,null,5646,null,null,3195,null,null,4570,null,null,4431,null,null,3196,null,null,4367,null,null,5261,null,null,1985,null,null,4467,null,null,5068,null,null,1546,null,null,4637,null,null,4742,null,null,2128,null,null,3352,null,null,3333,null,null,5163,null,null,4970,null,null,2596,null,null,5128,null,null,5120,null,null,4172,null,null,6156,null,null,3146,null,null,4836,null,null,5718,null,null,3611,null,null,4376,null,null,5330,null,null,2666,null,null,3802,null,null,4360,null,null,2797,null,null,4584,null,null,5554,null,null,1918,null,null,4441,null,null,4561,null,null,2072,null,null,4797,null,null,4877,null,null,2560,null,null,5528,null,null,6236,null,null,17
6534914,919,3204187,6049,258452,4166,13463,2062,244989,4386,548353,5209,32269,3373,516084,5658,333148,3263,39595,2992,293553,4233,413968,4006,39162,3613,374806,5013,389487,2916,34541,2598,354946,3516,421970,2828,43202,3249,378768,3986,415298,1997,57849,2929,357449,3487,267078,1757,87913,2785,179165,2958,156433,1459,71596,2832,84837,2983,3330727,6017,246570,4278,13231,1991,233339,4515,520550,5105,33489,3420,487061,5867,321387,3524,42547,3611,278840,5108,425258,3669,39430,3188,385828,4518,408420,3229,36729,2979,371691,3740,433689,2850,43571,2622,390118,3393,441086,2251,64997,3080,376089,3529,304566,2037,115009,4461,189557,4786,229201,1854,107468,3500,121733,3619,919,null,null,6049,null,null,4166,null,null,2062,null,null,4386,null,null,5209,null,null,3373,null,null,5658,null,null,3263,null,null,2992,null,null,4233,null,null,4006,null,null,3613,null,null,5013,null,null,2916,null,null,2598,null,null,3516,null,null,2828,null,null,3249,null,null,3986,null,null,1997,null,null,2929,null,null,3487,null,null,1757,null,null,2785,null,null,2958,null,null,1459,null,null,2832,null,null,2983,null,null,6017,null,null,4278,null,null,1991,null,null,4515,null,null,5105,null,null,3420,null,null,5867,null,null,3524,null,null,3611,null,null,5108,null,null,3669,null,null,3188,null,null,4518,null,null,3229,null,null,2979,null,null,3740,null,null,2850,null,null,2622,null,null,3393,null,null,2251,null,null,3080,null,null,3529,null,null,2037,null,null,4461,null,null,4786,null,null,1854,null,null,3500,null,null,3619,null,null,18
3091437,506,1532095,3125,122882,2524,8044,1418,114838,2883,249352,2770,17695,2073,231657,3409,159854,2171,24609,2540,135245,3073,196783,2494,22724,2246,174059,3171,183779,2391,21218,1762,162561,3009,194980,2045,23619,1786,171361,2678,203608,1288,36188,2322,167420,2309,133100,1180,52735,2104,80365,2280,87757,969,47243,1883,40514,1855,1559342,3175,114584,2721,6264,1072,108320,2947,238179,2658,19057,1979,219122,2921,157244,2488,22117,2169,135127,2808,192963,2636,16591,1850,176372,2994,182944,2210,17992,1980,164952,2902,193135,1983,22097,1952,171038,2829,209915,1316,38056,2087,171859,2417,143825,1161,63998,2326,79827,2491,126553,1262,69708,2077,56845,2041,506,null,null,3125,null,null,2524,null,null,1418,null,null,2883,null,null,2770,null,null,2073,null,null,3409,null,null,2171,null,null,2540,null,null,3073,null,null,2494,null,null,2246,null,null,3171,null,null,2391,null,null,1762,null,null,3009,null,null,2045,null,null,1786,null,null,2678,null,null,1288,null,null,2322,null,null,2309,null,null,1180,null,null,2104,null,null,2280,null,null,969,null,null,1883,null,null,1855,null,null,3175,null,null,2721,null,null,1072,null,null,2947,null,null,2658,null,null,1979,null,null,2921,null,null,2488,null,null,2169,null,null,2808,null,null,2636,null,null,1850,null,null,2994,null,null,2210,null,null,1980,null,null,2902,null,null,1983,null,null,1952,null,null,2829,null,null,1316,null,null,2087,null,null,2417,null,null,1161,null,null,2326,null,null,2491,null,null,1262,null,null,2077,null,null,2041,null,null,19
2850862,1447,1408996,4885,121800,2731,11602,2097,110198,3436,244517,3524,23553,2597,220964,4509,151890,2800,25649,3122,126241,3662,178490,3117,21576,1972,156914,3086,173068,2621,21423,2412,151645,3181,170403,2116,20415,1949,149988,2642,179620,1462,29848,2174,149772,2519,116363,1273,44408,2058,71955,2283,72845,1233,35758,1885,37087,1763,1441866,4484,113851,3528,8900,1478,104951,3737,232934,3644,23413,2883,209521,3847,140415,2194,22069,2492,118346,2948,185928,2428,20317,2236,165611,3051,172249,2099,21225,2619,151024,3108,176728,2064,23124,2358,153604,2755,189602,1353,32834,1974,156768,2381,127311,1090,58640,2034,68671,2412,102848,1425,53783,2033,49065,2086,1447,null,null,4885,null,null,2731,null,null,2097,null,null,3436,null,null,3524,null,null,2597,null,null,4509,null,null,2800,null,null,3122,null,null,3662,null,null,3117,null,null,1972,null,null,3086,null,null,2621,null,null,2412,null,null,3181,null,null,2116,null,null,1949,null,null,2642,null,null,1462,null,null,2174,null,null,2519,null,null,1273,null,null,2058,null,null,2283,null,null,1233,null,null,1885,null,null,1763,null,null,4484,null,null,3528,null,null,1478,null,null,3737,null,null,3644,null,null,2883,null,null,3847,null,null,2194,null,null,2492,null,null,2948,null,null,2428,null,null,2236,null,null,3051,null,null,2099,null,null,2619,null,null,3108,null,null,2064,null,null,2358,null,null,2755,null,null,1353,null,null,1974,null,null,2381,null,null,1090,null,null,2034,null,null,2412,null,null,1425,null,null,2033,null,null,2086,null,null,20
4354380,1440,2121338,5132,164706,3659,7219,1279,157487,3923,352003,4687,19691,2409,332312,4548,211800,3112,23369,2223,188431,3569,266518,2975,19539,2030,246979,3541,264511,2813,20324,2091,244187,3292,286830,2536,25719,2312,261111,3028,279489,1525,35548,3081,243941,3311,189568,1155,54862,2557,134706,2713,105913,1266,38320,1809,67593,2067,2233042,5104,156819,3384,8653,1592,148166,3738,336458,3402,22506,2884,313952,4354,207065,1898,22621,2335,184444,2898,278671,3016,22229,2412,256442,3203,276304,2493,21938,2188,254366,3171,302827,2044,26881,2318,275946,3063,305012,1854,41721,2805,263291,3393,215237,1572,71553,2958,143684,3043,154649,1309,58817,2622,95832,2788,1440,null,null,5132,null,null,3659,null,null,1279,null,null,3923,null,null,4687,null,null,2409,null,null,4548,null,null,3112,null,null,2223,null,null,3569,null,null,2975,null,null,2030,null,null,3541,null,null,2813,null,null,2091,null,null,3292,null,null,2536,null,null,2312,null,null,3028,null,null,1525,null,null,3081,null,null,3311,null,null,1155,null,null,2557,null,null,2713,null,null,1266,null,null,1809,null,null,2067,null,null,5104,null,null,3384,null,null,1592,null,null,3738,null,null,3402,null,null,2884,null,null,4354,null,null,1898,null,null,2335,null,null,2898,null,null,3016,null,null,2412,null,null,3203,null,null,2493,null,null,2188,null,null,3171,null,null,2044,null,null,2318,null,null,3063,null,null,1854,null,null,2805,null,null,3393,null,null,1572,null,null,2958,null,null,3043,null,null,1309,null,null,2622,null,null,2788,null,null,21
4577182,1950,2208827,5319,185324,5090,12211,2303,173113,4970,385975,5254,26282,3392,359693,6090,213743,3778,23471,2886,190272,3943,311103,5632,31895,2897,279208,5844,269595,4540,31826,2927,237769,5439,276927,4095,34257,2847,242670,4813,279396,2335,40190,3085,239206,3748,183138,1906,41886,2592,141252,2902,103626,1473,34122,2350,69504,2874,2368355,5285,180584,4831,11929,2162,168655,4921,363574,5256,24543,2659,339031,5243,220534,3520,29128,3327,191406,4172,334398,3685,36947,3225,297451,4624,295354,3599,31180,3053,264174,4735,296580,3733,38012,2828,258568,4320,310069,1560,49615,3411,260454,3506,214897,1735,59271,3143,155626,3318,152365,1821,49444,2488,102921,2981,1950,null,null,5319,null,null,5090,null,null,2303,null,null,4970,null,null,5254,null,null,3392,null,null,6090,null,null,3778,null,null,2886,null,null,3943,null,null,5632,null,null,2897,null,null,5844,null,null,4540,null,null,2927,null,null,5439,null,null,4095,null,null,2847,null,null,4813,null,null,2335,null,null,3085,null,null,3748,null,null,1906,null,null,2592,null,null,2902,null,null,1473,null,null,2350,null,null,2874,null,null,5285,null,null,4831,null,null,2162,null,null,4921,null,null,5256,null,null,2659,null,null,5243,null,null,3520,null,null,3327,null,null,4172,null,null,3685,null,null,3225,null,null,4624,null,null,3599,null,null,3053,null,null,4735,null,null,3733,null,null,2828,null,null,4320,null,null,1560,null,null,3411,null,null,3506,null,null,1735,null,null,3143,null,null,3318,null,null,1821,null,null,2488,null,null,2981,null,null,22
