B08013_001E,B08013_001M,B08013_002E,B08013_002M,B08013_003E,B08013_003M,B08013_001M,B08013_001EA,B08013_001MA,B08013_002M,B08013_002EA,B08013_002MA,B08013_003M,B08013_003EA,B08013_003MA,state
235372605,1650168,129238185,1266168,106134420,1063680,1650168,null,null,1266168,null,null,1063680,null,null,12
125993940,1288027,69417510,757871,56576430,834230,1288027,null,null,757871,null,null,834230,null,null,13
18451930,347373,10204955,261373,8246970,182923,347373,null,null,261373,null,null,182923,null,null,15
14846180,393568,8680205,316855,6165970,194589,393568,null,null,316855,null,null,194589,null,null,16
168484015,1056677,92941765,782451,75542250,786156,1056677,null,null,782451,null,null,786156,null,null,17
70419650,671268,39518770,513896,30900880,395276,671268,null,null,513896,null,null,395276,null,null,18
28682170,406213,15918005,284590,12764160,248151,406213,null,null,284590,null,null,248151,null,null,19
26323260,397585,14711715,271518,11611545,284012,397585,null,null,271518,null,null,284012,null,null,20
43104210,591053,24119765,493612,18984445,334443,591053,null,null,493612,null,null,334443,null,null,21
48465555,697319,27688780,522011,20776775,388411,697319,null,null,522011,null,null,388411,null,null,22
14512945,366573,7807115,286993,6705835,180084,366573,null,null,286993,null,null,180084,null,null,23
95181445,826718,50675705,545397,44505735,633339,826718,null,null,545397,null,null,633339,null,null,24
98321840,961235,52849910,723377,45471925,560846,961235,null,null,723377,null,null,560846,null,null,25
105526385,732758,58864545,580636,46661835,432129,732758,null,null,580636,null,null,432129,null,null,26
63349035,544754,34963315,412168,28385720,345733,544754,null,null,412168,null,null,345733,null,null,27
28891660,573589,15963120,386783,12928540,391432,573589,null,null,386783,null,null,391432,null,null,28
64278770,728739,35038730,476355,29240040,432338,728739,null,null,476355,null,null,432338,null,null,29
8114700,222338,4631195,170349,3483505,137528,222338,null,null,170349,null,null,137528,null,null,30
17318230,336121,9612070,250625,7706155,189590,336121,null,null,250625,null,null,189590,null,null,31
31289255,408975,17439985,350754,13849270,255326,408975,null,null,350754,null,null,255326,null,null,32
17813050,372194,10116955,272392,7696095,226501,372194,null,null,272392,null,null,226501,null,null,33
131052675,1113887,74380000,810844,56672675,648053,1113887,null,null,810844,null,null,648053,null,null,34
18273140,299923,10403015,213271,7870125,196986,299923,null,null,213271,null,null,196986,null,null,35
296881175,1556230,159373375,1041629,137507800,1113024,1556230,null,null,1041629,null,null,1113024,null,null,36
106718250,987288,59009345,746850,47708905,631569,987288,null,null,746850,null,null,631569,null,null,37
6699650,207188,3919670,142177,2779980,129502,207188,null,null,142177,null,null,129502,null,null,38
121906570,1012772,66948915,745947,54957655,615374,1012772,null,null,745947,null,null,615374,null,null,39
35398890,394414,20259615,332534,15139275,272692,394414,null,null,332534,null,null,272692,null,null,40
42334520,660307,23608135,411979,18726385,408136,660307,null,null,411979,null,null,408136,null,null,41
153107045,992927,84696185,779589,68410865,659705,992927,null,null,779589,null,null,659705,null,null,42
12139830,318963,6654865,223494,5484965,178698,318963,null,null,223494,null,null,178698,null,null,44
52483005,638290,28385495,455084,24097510,430719,638290,null,null,455084,null,null,430719,null,null,45
6765585,151141,3853030,126915,2912555,90435,151141,null,null,126915,null,null,90435,null,null,46
71231465,776674,39643705,629764,31587760,479516,776674,null,null,629764,null,null,479516,null,null,47
322173345,1917058,188212685,1389709,133960660,1102005,1917058,null,null,1389709,null,null,1102005,null,null,48
29152030,361077,17515905,248405,11636130,245012,361077,null,null,248405,null,null,245012,null,null,49
6834290,164109,3616350,123144,3217940,107955,164109,null,null,123144,null,null,107955,null,null,50
112188250,908595,62838575,696854,49349670,559672,908595,null,null,696854,null,null,559672,null,null,51
90685170,984542,52118965,647921,38566205,653080,984542,null,null,647921,null,null,653080,null,null,53
17676750,355125,10263670,281897,7413085,195584,355125,null,null,281897,null,null,195584,null,null,54
60937045,520262,33550860,406356,27386190,326921,520262,null,null,406356,null,null,326921,null,null,55
4532790,196542,2760410,164273,1772380,79800,196542,null,null,164273,null,null,79800,null,null,56
29061335,575561,15549205,400549,13512130,342032,575561,null,null,400549,null,null,342032,null,null,72
48823890,700769,26937935,485933,21885960,411660,700769,null,null,485933,null,null,411660,null,null,01
6179720,221048,3657255,177731,2522465,124005,221048,null,null,177731,null,null,124005,null,null,02
70912125,838562,40276905,613211,30635220,441990,838562,null,null,613211,null,null,441990,null,null,04
25909705,438242,14363470,326116,11546235,244861,438242,null,null,326116,null,null,244861,null,null,05
496073120,2066309,286169755,1457228,209903365,1476759,2066309,null,null,1457228,null,null,1476759,null,null,06
64680960,748149,36807810,495124,27873150,418673,748149,null,null,495124,null,null,418673,null,null,08
44476435,649002,24756315,470303,19720125,381854,649002,null,null,470303,null,null,381854,null,null,09
10966250,298357,6024135,236345,4942115,173989,298357,null,null,236345,null,null,173989,null,null,10
10491175,271793,5164275,202974,5326895,169079,271793,null,null,202974,null,null,169079,null,null,11
