C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,C27007_001M,C27007_001EA,C27007_001MA,C27007_002M,C27007_002EA,C27007_002MA,C27007_003M,C27007_003EA,C27007_003MA,C27007_004M,C27007_004EA,C27007_004MA,C27007_005M,C27007_005EA,C27007_005MA,C27007_006M,C27007_006EA,C27007_006MA,C27007_007M,C27007_007EA,C27007_007MA,C27007_008M,C27007_008EA,C27007_008MA,C27007_009M,C27007_009EA,C27007_009MA,C27007_010M,C27007_010EA,C27007_010MA,C27007_011M,C27007_011EA,C27007_011MA,C27007_012M,C27007_012EA,C27007_012MA,C27007_013M,C27007_013EA,C27007_013MA,C27007_014M,C27007_014EA,C27007_014MA,C27007_015M,C27007_015EA,C27007_015MA,C27007_016M,C27007_016EA,C27007_016MA,C27007_017M,C27007_017EA,C27007_017MA,C27007_018M,C27007_018EA,C27007_018MA,C27007_019M,C27007_019EA,C27007_019MA,C27007_020M,C27007_020EA,C27007_020MA,C27007_021M,C27007_021EA,C27007_021MA,state
20294479,4316,9829594,8614,2112080,5936,927850,17531,1184230,16591,5904200,6573,612349,18064,5291851,18297,1813314,2918,223377,6457,1589937,7481,10464885,7394,2024265,6201,891108,15119,1133157,15780,6233188,6388,853057,16475,5380131,16782,2207432,3525,350637,9068,1856795,9799,4316,null,null,8614,null,null,5936,null,null,17531,null,null,16591,null,null,6573,null,null,18064,null,null,18297,null,null,2918,null,null,6457,null,null,7481,null,null,7394,null,null,6201,null,null,15119,null,null,15780,null,null,6388,null,null,16475,null,null,16782,null,null,3525,null,null,9068,null,null,9799,null,null,12
10120788,3683,4866326,9202,1278525,6524,516899,12866,761626,13406,3007980,5944,233150,9494,2774830,10028,579821,2820,72693,4519,507128,5048,5254462,8566,1227801,6266,506275,12536,721526,12994,3276179,5335,364196,12073,2911983,13261,750482,3112,124673,4148,625809,5492,3683,null,null,9202,null,null,6524,null,null,12866,null,null,13406,null,null,5944,null,null,9494,null,null,10028,null,null,2820,null,null,4519,null,null,5048,null,null,8566,null,null,6266,null,null,12536,null,null,12994,null,null,5335,null,null,12073,null,null,13261,null,null,3112,null,null,4148,null,null,5492,null,null,13
1378730,2525,677111,2948,158446,1679,50218,3523,108228,3168,410306,2522,53048,4149,357258,4609,108359,748,12703,1483,95656,1542,701619,2294,149115,1601,46695,3146,102420,3154,422129,1392,64859,3616,357270,4001,130375,608,16480,1719,113895,1662,2525,null,null,2948,null,null,1679,null,null,3523,null,null,3168,null,null,2522,null,null,4149,null,null,4609,null,null,748,null,null,1483,null,null,1542,null,null,2294,null,null,1601,null,null,3146,null,null,3154,null,null,1392,null,null,3616,null,null,4001,null,null,608,null,null,1719,null,null,1662,null,null,15
1662867,795,826763,2862,224061,2267,87852,5776,136209,5695,483518,2283,37570,4055,445948,4404,119184,1381,14052,2109,105132,2604,836104,2843,211569,2313,81087,4898,130482,5194,491285,2261,54881,3762,436404,4192,133250,1310,17562,2106,115688,2066,795,null,null,2862,null,null,2267,null,null,5776,null,null,5695,null,null,2283,null,null,4055,null,null,4404,null,null,1381,null,null,2109,null,null,2604,null,null,2843,null,null,2313,null,null,4898,null,null,5194,null,null,2261,null,null,3762,null,null,4192,null,null,1310,null,null,2106,null,null,2066,null,null,16
12620388,1326,6168002,5264,1490060,3503,571161,13381,918899,13867,3887432,3538,501133,11199,3386299,12194,790510,2369,74925,3743,715585,4258,6452386,5163,1429803,3510,557197,10560,872606,10882,4005183,3752,719412,11388,3285771,12039,1017400,3138,126599,4792,890801,5436,1326,null,null,5264,null,null,3503,null,null,13381,null,null,13867,null,null,3538,null,null,11199,null,null,12194,null,null,2369,null,null,3743,null,null,4258,null,null,5163,null,null,3510,null,null,10560,null,null,10882,null,null,3752,null,null,11388,null,null,12039,null,null,3138,null,null,4792,null,null,5436,null,null,17
6534914,919,3204187,6049,806805,4437,294683,8964,512122,9054,1973871,3957,212542,7223,1761329,8569,423511,2113,34212,2626,389299,3202,3330727,6017,767120,4715,268381,7841,498739,9742,2029840,3460,315581,9959,1714259,10200,533767,2085,57416,3258,476351,3944,919,null,null,6049,null,null,4437,null,null,8964,null,null,9054,null,null,3957,null,null,7223,null,null,8569,null,null,2113,null,null,2626,null,null,3202,null,null,6017,null,null,4715,null,null,7841,null,null,9742,null,null,3460,null,null,9959,null,null,10200,null,null,2085,null,null,3258,null,null,3944,null,null,18
3091437,506,1532095,3125,372234,2393,134937,5934,237297,5390,939004,2421,120594,5235,818410,5343,220857,1607,21872,1843,198985,2276,1559342,3175,352763,2382,127970,6018,224793,5929,936201,2356,155607,5618,780594,5747,270378,1619,30274,1950,240104,2241,506,null,null,3125,null,null,2393,null,null,5934,null,null,5390,null,null,2421,null,null,5235,null,null,5343,null,null,1607,null,null,1843,null,null,2276,null,null,3175,null,null,2382,null,null,6018,null,null,5929,null,null,2356,null,null,5618,null,null,5747,null,null,1619,null,null,1950,null,null,2241,null,null,19
2850862,1447,1408996,4885,366317,3766,120391,5784,245926,6242,853471,3148,52982,3929,800489,4865,189208,1418,18342,1630,170866,2146,1441866,4484,346785,3953,106388,5189,240397,5827,864922,2852,79583,4651,785339,5832,230159,1527,23726,1793,206433,2178,1447,null,null,4885,null,null,3766,null,null,5784,null,null,6242,null,null,3148,null,null,3929,null,null,4865,null,null,1418,null,null,1630,null,null,2146,null,null,4484,null,null,3953,null,null,5189,null,null,5827,null,null,2852,null,null,4651,null,null,5832,null,null,1527,null,null,1793,null,null,2178,null,null,20
4354380,1440,2121338,5132,516709,3262,228071,7761,288638,8355,1309148,4210,273791,7973,1035357,8708,295481,1543,33625,2529,261856,3099,2233042,5104,493277,3423,217307,7173,275970,6370,1369879,3380,360688,8716,1009191,8638,369886,1850,51026,2994,318860,2940,1440,null,null,5132,null,null,3262,null,null,7761,null,null,8355,null,null,4210,null,null,7973,null,null,8708,null,null,1543,null,null,2529,null,null,3099,null,null,5104,null,null,3423,null,null,7173,null,null,6370,null,null,3380,null,null,8716,null,null,8638,null,null,1850,null,null,2994,null,null,2940,null,null,21
4577182,1950,2208827,5319,571299,5483,297760,9129,273539,8865,1350764,3619,191001,7426,1159763,8601,286764,1890,38678,2933,248086,3222,2368355,5285,544158,4971,279680,9822,264478,9478,1456935,2875,293932,8065,1163003,8821,367262,1871,64944,3681,302318,4090,1950,null,null,5319,null,null,5483,null,null,9129,null,null,8865,null,null,3619,null,null,7426,null,null,8601,null,null,1890,null,null,2933,null,null,3222,null,null,5285,null,null,4971,null,null,9822,null,null,9478,null,null,2875,null,null,8065,null,null,8821,null,null,1871,null,null,3681,null,null,4090,null,null,22
