B06003_001E,B06003_001M,B06003_002E,B06003_002M,B06003_003E,B06003_003M,B06003_004E,B06003_004M,B06003_005E,B06003_005M,B06003_006E,B06003_006M,B06003_007E,B06003_007M,B06003_008E,B06003_008M,B06003_009E,B06003_009M,B06003_010E,B06003_010M,B06003_011E,B06003_011M,B06003_012E,B06003_012M,B06003_013E,B06003_013M,B06003_014E,B06003_014M,B06003_015E,B06003_015M,B06003_001M,B06003_001EA,B06003_001MA,B06003_002M,B06003_002EA,B06003_002MA,B06003_003M,B06003_003EA,B06003_003MA,B06003_004M,B06003_004EA,B06003_004MA,B06003_005M,B06003_005EA,B06003_005MA,B06003_006M,B06003_006EA,B06003_006MA,B06003_007M,B06003_007EA,B06003_007MA,B06003_008M,B06003_008EA,B06003_008MA,B06003_009M,B06003_009EA,B06003_009MA,B06003_010M,B06003_010EA,B06003_010MA,B06003_011M,B06003_011EA,B06003_011MA,B06003_012M,B06003_012EA,B06003_012MA,B06003_013M,B06003_013EA,B06003_013MA,B06003_014M,B06003_014EA,B06003_014MA,B06003_015M,B06003_015EA,B06003_015MA,state
1331479,-555555555,650702,1923,680777,1923,833430,10704,414916,5981,418514,7001,431878,10420,206164,5870,225714,6695,15403,1874,8214,1175,7189,1333,50768,3878,21408,2084,29360,2886,-555555555,null,*****,1923,null,null,1923,null,null,10704,null,null,5981,null,null,7001,null,null,10420,null,null,5870,null,null,6695,null,null,1874,null,null,1175,null,null,1333,null,null,3878,null,null,2084,null,null,2886,null,null,23
6016447,-555555555,2917773,2890,3098674,2890,2865998,22729,1413432,13385,1452566,14914,2135239,22759,1008280,13321,1126959,14853,93340,5599,44717,3994,48623,3989,921870,17626,451344,10904,470526,10446,-555555555,null,*****,2890,null,null,2890,null,null,22729,null,null,13385,null,null,14914,null,null,22759,null,null,13321,null,null,14853,null,null,5599,null,null,3994,null,null,3989,null,null,17626,null,null,10904,null,null,10446,null,null,24
6811779,-555555555,3305817,2430,3505962,2430,4150373,21705,2039703,14906,2110670,13052,1342766,17409,636113,12301,706653,10875,194758,9219,91152,6524,103606,5178,1123882,17519,538849,9178,585033,11571,-555555555,null,*****,2430,null,null,2430,null,null,21705,null,null,14906,null,null,13052,null,null,17409,null,null,12301,null,null,10875,null,null,9219,null,null,6524,null,null,5178,null,null,17519,null,null,9178,null,null,11571,null,null,25
9928300,-555555555,4883220,3044,5045080,3044,7578763,21965,3740966,13681,3837797,14759,1608320,18599,771776,13022,836544,12155,78938,5700,38642,3653,40296,3196,662279,12303,331836,8097,330443,6852,-555555555,null,*****,3044,null,null,3044,null,null,21965,null,null,13681,null,null,14759,null,null,18599,null,null,13022,null,null,12155,null,null,5700,null,null,3653,null,null,3196,null,null,12303,null,null,8097,null,null,6852,null,null,26
5519952,-555555555,2747946,3202,2772006,3202,3751342,16437,1884770,10466,1866572,12586,1276652,14250,619256,9573,657396,9991,39522,3113,18537,2209,20985,2242,452436,10122,225383,6279,227053,6196,-555555555,null,*****,3202,null,null,3202,null,null,16437,null,null,10466,null,null,12586,null,null,14250,null,null,9573,null,null,9991,null,null,3113,null,null,2209,null,null,2242,null,null,10122,null,null,6279,null,null,6196,null,null,27
2988726,-555555555,1440934,5584,1547792,5584,2138159,16725,1028429,11037,1109730,10573,772288,16567,374887,10510,397401,10654,19513,2684,8818,1702,10695,1886,58766,4477,28800,2944,29966,2860,-555555555,null,*****,5584,null,null,5584,null,null,16725,null,null,11037,null,null,10573,null,null,16567,null,null,10510,null,null,10654,null,null,2684,null,null,1702,null,null,1886,null,null,4477,null,null,2944,null,null,2860,null,null,28
6093000,-555555555,2994651,4432,3098349,4432,4037437,23946,1991082,15841,2046355,14186,1763250,21964,859833,14342,903417,13294,43111,4458,21689,3045,21422,2889,249202,9951,122047,6102,127155,5700,-555555555,null,*****,4432,null,null,4432,null,null,23946,null,null,15841,null,null,14186,null,null,21964,null,null,14342,null,null,13294,null,null,4458,null,null,3045,null,null,2889,null,null,9951,null,null,6102,null,null,5700,null,null,29
1042520,-555555555,526023,2537,516497,2537,570457,9849,290454,6769,280003,5946,441361,9901,222605,6392,218756,5632,8809,1457,4396,1138,4413,955,21893,2335,8568,1602,13325,1799,-555555555,null,*****,2537,null,null,2537,null,null,9849,null,null,6769,null,null,5946,null,null,9901,null,null,6392,null,null,5632,null,null,1457,null,null,1138,null,null,955,null,null,2335,null,null,1602,null,null,1799,null,null,30
1907116,-555555555,950124,2703,956992,2703,1233106,9486,616526,6753,616580,5469,524893,9959,256880,6738,268013,5543,14980,1855,7844,1222,7136,1120,134137,5301,68874,3432,65263,3650,-555555555,null,*****,2703,null,null,2703,null,null,9486,null,null,6753,null,null,5469,null,null,9959,null,null,6738,null,null,5543,null,null,1855,null,null,1222,null,null,1120,null,null,5301,null,null,3432,null,null,3650,null,null,31
2940058,-555555555,1473153,2014,1466905,2014,777124,13987,398510,8469,378614,8712,1525510,15486,774373,8717,751137,10410,50625,4212,26145,2911,24480,2621,586799,12084,274125,7339,312674,7670,-555555555,null,*****,2014,null,null,2014,null,null,13987,null,null,8469,null,null,8712,null,null,15486,null,null,8717,null,null,10410,null,null,4212,null,null,2911,null,null,2621,null,null,12084,null,null,7339,null,null,7670,null,null,32
1334795,-555555555,664722,1972,670073,1972,556747,10104,277932,6458,278815,5953,684400,9745,339427,6643,344973,5827,17339,2484,9385,1607,7954,1463,76309,4678,37978,2884,38331,2602,-555555555,null,*****,1972,null,null,1972,null,null,10104,null,null,6458,null,null,5953,null,null,9745,null,null,6643,null,null,5827,null,null,2484,null,null,1607,null,null,1463,null,null,4678,null,null,2884,null,null,2602,null,null,33
8944469,-555555555,4370211,2131,4574258,2131,4667133,22881,2316804,16185,2350329,15294,2047250,25835,980985,16413,1066265,15216,214001,9595,103585,5478,110416,6478,2016085,22331,968837,12315,1047248,15042,-555555555,null,*****,2131,null,null,2131,null,null,22881,null,null,16185,null,null,15294,null,null,25835,null,null,16413,null,null,15216,null,null,9595,null,null,5478,null,null,6478,null,null,22331,null,null,12315,null,null,15042,null,null,34
2081015,-555555555,1030224,3062,1050791,3062,1101045,13799,544912,9081,556133,8979,757534,13623,375692,8394,381842,8118,24030,2855,13308,2084,10722,1863,198406,8708,96312,5706,102094,5019,-555555555,null,*****,3062,null,null,3062,null,null,13799,null,null,9081,null,null,8979,null,null,13623,null,null,8394,null,null,8118,null,null,2855,null,null,2084,null,null,1863,null,null,8708,null,null,5706,null,null,5019,null,null,35
19745289,-555555555,9582050,4460,10163239,4460,12385765,37609,6107936,25410,6277829,22324,2332917,24467,1107257,17680,1225660,15110,490492,13322,229579,7624,260913,9128,4536115,36101,2137278,21050,2398837,21429,-555555555,null,*****,4460,null,null,4460,null,null,37609,null,null,25410,null,null,22324,null,null,24467,null,null,17680,null,null,15110,null,null,13322,null,null,7624,null,null,9128,null,null,36101,null,null,21050,null,null,21429,null,null,36
10146788,-555555555,4933381,6593,5213407,6593,5768146,34142,2810591,18127,2957555,24435,3474472,31786,1669557,18801,1804915,21858,114532,6192,53335,3578,61197,4702,789638,14228,399898,9823,389740,8425,-555555555,null,*****,6593,null,null,6593,null,null,34142,null,null,18127,null,null,24435,null,null,31786,null,null,18801,null,null,21858,null,null,6192,null,null,3578,null,null,4702,null,null,14228,null,null,9823,null,null,8425,null,null,37
757953,-555555555,390181,2294,367772,2294,473704,7358,243700,5025,230004,4777,252930,7604,129549,5065,123381,4652,6731,1824,4453,1569,2278,720,24588,2501,12479,1851,12109,1822,-555555555,null,*****,2294,null,null,2294,null,null,7358,null,null,5025,null,null,4777,null,null,7604,null,null,5065,null,null,4652,null,null,1824,null,null,1569,null,null,720,null,null,2501,null,null,1851,null,null,1822,null,null,38
11614373,-555555555,5691600,5306,5922773,5306,8711318,30341,4290570,17520,4420748,19102,2294940,26672,1098818,17431,1196122,16094,94523,6725,44801,4458,49722,3805,513592,13781,257411,8849,256181,7846,-555555555,null,*****,5306,null,null,5306,null,null,30341,null,null,17520,null,null,19102,null,null,26672,null,null,17431,null,null,16094,null,null,6725,null,null,4458,null,null,3805,null,null,13781,null,null,8849,null,null,7846,null,null,39
3923561,-555555555,1943273,2726,1980288,2726,2407486,17822,1193860,10929,1213626,11147,1253025,17493,614981,9893,638044,11284,34636,2928,17902,1990,16734,1949,228414,5999,116530,3907,111884,3753,-555555555,null,*****,2726,null,null,2726,null,null,17822,null,null,10929,null,null,11147,null,null,17493,null,null,9893,null,null,11284,null,null,2928,null,null,1990,null,null,1949,null,null,5999,null,null,3907,null,null,3753,null,null,40
4093465,-555555555,2026038,3925,2067427,3925,1895097,19907,956967,12745,938130,12415,1759334,18675,855531,12840,903803,11019,44817,3666,21969,2666,22848,2539,394217,10778,191571,6319,202646,6885,-555555555,null,*****,3925,null,null,3925,null,null,19907,null,null,12745,null,null,12415,null,null,18675,null,null,12840,null,null,11019,null,null,3666,null,null,2666,null,null,2539,null,null,10778,null,null,6319,null,null,6885,null,null,41
12784227,-555555555,6262870,4620,6521357,4620,9251423,31851,4543264,17869,4708159,22514,2430969,30617,1181683,16865,1249286,19667,230922,9456,113419,6020,117503,5821,870913,19386,424504,11044,446409,13386,-555555555,null,*****,4620,null,null,4620,null,null,31851,null,null,17869,null,null,22514,null,null,30617,null,null,16865,null,null,19667,null,null,9456,null,null,6020,null,null,5821,null,null,19386,null,null,11044,null,null,13386,null,null,42
1056426,-555555555,511358,1550,545068,1550,595357,8322,291462,5368,303895,5270,289410,7311,135294,4953,154116,4689,23179,3413,11510,2092,11669,2015,148480,7235,73092,4368,75388,4439,-555555555,null,*****,1550,null,null,1550,null,null,8322,null,null,5368,null,null,5270,null,null,7311,null,null,4953,null,null,4689,null,null,3413,null,null,2092,null,null,2015,null,null,7235,null,null,4368,null,null,4439,null,null,44
4961119,-555555555,2405343,4669,2555776,4669,2826337,22917,1374076,13932,1452261,14051,1845711,24571,889007,12626,956704,16010,51107,3810,24155,2437,26952,2908,237964,9054,118105,5031,119859,6043,-555555555,null,*****,4669,null,null,4669,null,null,22917,null,null,13932,null,null,14051,null,null,24571,null,null,12626,null,null,16010,null,null,3810,null,null,2437,null,null,2908,null,null,9054,null,null,5031,null,null,6043,null,null,45
865454,-555555555,435668,1995,429786,1995,558293,7390,281794,4417,276499,5201,269633,7392,134453,4558,135180,4805,6602,1586,3430,1022,3172,1036,30926,2591,15991,1815,14935,1820,-555555555,null,*****,1995,null,null,1995,null,null,7390,null,null,4417,null,null,5201,null,null,7392,null,null,4558,null,null,4805,null,null,1586,null,null,1022,null,null,1036,null,null,2591,null,null,1815,null,null,1820,null,null,46
6651194,-555555555,3247058,5229,3404136,5229,4071346,23192,1990289,17237,2081057,14330,2208092,22982,1068890,16620,1139202,14686,51735,4229,25598,2972,26137,2862,320021,10897,162281,6768,157740,6494,-555555555,null,*****,5229,null,null,5229,null,null,23192,null,null,17237,null,null,14330,null,null,22982,null,null,16620,null,null,14686,null,null,4229,null,null,2972,null,null,2862,null,null,10897,null,null,6768,null,null,6494,null,null,47
27862596,-555555555,13830953,9002,14031643,9002,16621571,47397,8225024,32173,8396547,32615,6093970,41259,3018299,25173,3075671,27029,417135,15157,210365,10004,206770,9609,4729920,40770,2377265,24414,2352655,25185,-555555555,null,*****,9002,null,null,9002,null,null,47397,null,null,32173,null,null,32615,null,null,41259,null,null,25173,null,null,27029,null,null,15157,null,null,10004,null,null,9609,null,null,40770,null,null,24414,null,null,25185,null,null,48
3051217,-555555555,1538145,2539,1513072,2539,1892243,18289,955436,10440,936807,11134,875270,17353,441399,10044,433871,10536,31371,3854,16304,2382,15067,2075,252333,9896,125006,5815,127327,5620,-555555555,null,*****,2539,null,null,2539,null,null,18289,null,null,10440,null,null,11134,null,null,17353,null,null,10044,null,null,10536,null,null,3854,null,null,2382,null,null,2075,null,null,9896,null,null,5815,null,null,5620,null,null,49
624594,-555555555,307874,1372,316720,1372,313645,6959,159089,4747,154556,4065,276563,6959,133983,4445,142580,4123,6163,1052,3103,743,3060,818,28223,2220,11699,1179,16524,1693,-555555555,null,*****,1372,null,null,1372,null,null,6959,null,null,4747,null,null,4065,null,null,6959,null,null,4445,null,null,4123,null,null,1052,null,null,743,null,null,818,null,null,2220,null,null,1179,null,null,1693,null,null,50
8411808,-555555555,4135485,5825,4276323,5825,4155700,28504,2043709,17749,2111991,17659,3055265,26840,1508739,18621,1546526,14369,169674,7754,85279,5184,84395,4438,1031169,17341,497758,11550,533411,9547,-555555555,null,*****,5825,null,null,5825,null,null,28504,null,null,17749,null,null,17659,null,null,26840,null,null,18621,null,null,14369,null,null,7754,null,null,5184,null,null,4438,null,null,17341,null,null,11550,null,null,9547,null,null,51
7288000,-555555555,3639726,3669,3648274,3669,3411198,29176,1717673,17108,1693525,16888,2728023,29969,1372835,18373,1355188,17284,128385,5494,63537,3330,64848,4112,1020394,20537,485681,12749,534713,10759,-555555555,null,*****,3669,null,null,3669,null,null,29176,null,null,17108,null,null,16888,null,null,29969,null,null,18373,null,null,17284,null,null,5494,null,null,3330,null,null,4112,null,null,20537,null,null,12749,null,null,10759,null,null,53
1831102,-555555555,900913,3026,930189,3026,1261313,11474,621861,6489,639452,7872,528317,10996,259122,7141,269195,7018,9702,1765,5012,1310,4690,1012,31770,3111,14918,2297,16852,2002,-555555555,null,*****,3026,null,null,3026,null,null,11474,null,null,6489,null,null,7872,null,null,10996,null,null,7141,null,null,7018,null,null,1765,null,null,1310,null,null,1012,null,null,3111,null,null,2297,null,null,2002,null,null,54
5778709,-555555555,2872921,3718,2905788,3718,4131791,18103,2062246,11721,2069545,11748,1305598,15680,636679,10460,668919,10419,52776,4606,27605,2889,25171,2758,288544,8305,146391,5402,142153,5006,-555555555,null,*****,3718,null,null,3718,null,null,18103,null,null,11721,null,null,11748,null,null,15680,null,null,10460,null,null,10419,null,null,4606,null,null,2889,null,null,2758,null,null,8305,null,null,5402,null,null,5006,null,null,55
585501,-555555555,298205,2006,287296,2006,250041,7049,125995,4408,124046,4528,312442,7234,160781,4606,151661,4831,4162,1218,2654,1055,1508,591,18856,2573,8775,1594,10081,1645,-555555555,null,*****,2006,null,null,2006,null,null,7049,null,null,4408,null,null,4528,null,null,7234,null,null,4606,null,null,4831,null,null,1218,null,null,1055,null,null,591,null,null,2573,null,null,1594,null,null,1645,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
4863300,-555555555,2356052,5269,2507248,5269,3380717,21708,1636742,13236,1743975,14318,1273889,19978,616486,11756,657403,12492,45065,4572,22297,2781,22768,3222,163629,5744,80527,3881,83102,4053,-555555555,null,*****,5269,null,null,5269,null,null,21708,null,null,13236,null,null,14318,null,null,19978,null,null,11756,null,null,12492,null,null,4572,null,null,2781,null,null,3222,null,null,5744,null,null,3881,null,null,4053,null,null,01
741894,-555555555,390573,2254,351321,2254,301971,6699,154992,4134,146979,4194,362971,7072,198695,4536,164276,4408,19588,2463,9270,1628,10318,1525,57364,4460,27616,2690,29748,2485,-555555555,null,*****,2254,null,null,2254,null,null,6699,null,null,4134,null,null,4194,null,null,7072,null,null,4536,null,null,4408,null,null,2463,null,null,1628,null,null,1525,null,null,4460,null,null,2690,null,null,2485,null,null,02
6931071,-555555555,3444228,2680,3486843,2680,2734815,24679,1382162,16479,1352653,15001,3165430,21164,1558576,14585,1606854,14439,95943,6131,48430,3861,47513,3996,934883,18041,455060,10570,479823,10931,-555555555,null,*****,2680,null,null,2680,null,null,24679,null,null,16479,null,null,15001,null,null,21164,null,null,14585,null,null,14439,null,null,6131,null,null,3861,null,null,3996,null,null,18041,null,null,10570,null,null,10931,null,null,04
2988248,-555555555,1468782,4455,1519466,4455,1829423,18237,896707,11340,932716,11327,1001413,16977,493137,9870,508276,11113,18820,2368,10470,1763,8350,1500,138592,6168,68468,3668,70124,3878,-555555555,null,*****,4455,null,null,4455,null,null,18237,null,null,11340,null,null,11327,null,null,16977,null,null,9870,null,null,11113,null,null,2368,null,null,1763,null,null,1500,null,null,6168,null,null,3668,null,null,3878,null,null,05
39250017,-555555555,19491231,4158,19758786,4158,21582633,57677,10843784,33124,10738849,35398,6452775,45873,3218759,28408,3234016,27587,536946,13654,272680,8942,264266,8589,10677663,46799,5156008,27500,5521655,30285,-555555555,null,*****,4158,null,null,4158,null,null,57677,null,null,33124,null,null,35398,null,null,45873,null,null,28408,null,null,27587,null,null,13654,null,null,8942,null,null,8589,null,null,46799,null,null,27500,null,null,30285,null,null,06
5540545,-555555555,2790701,3484,2749844,3484,2373842,22127,1208268,13650,1165574,13141,2541971,20685,1276923,13066,1265048,12346,79999,5219,42237,3490,37762,3121,544733,14346,263273,8439,281460,8352,-555555555,null,*****,3484,null,null,3484,null,null,22127,null,null,13650,null,null,13141,null,null,20685,null,null,13066,null,null,12346,null,null,5219,null,null,3490,null,null,3121,null,null,14346,null,null,8439,null,null,8352,null,null,08
3576452,-555555555,1745153,1844,1831299,1844,1975117,17520,985173,11126,989944,10004,955568,17724,457907,9813,497661,11247,131717,6730,59737,4833,71980,4051,514050,13383,242336,7400,271714,8210,-555555555,null,*****,1844,null,null,1844,null,null,17520,null,null,11126,null,null,10004,null,null,17724,null,null,9813,null,null,11247,null,null,6730,null,null,4833,null,null,4051,null,null,13383,null,null,7400,null,null,8210,null,null,09
952065,-555555555,460232,1173,491833,1173,428286,8550,213125,5323,215161,5770,417285,8565,193940,5797,223345,5315,17103,2657,8505,1739,8598,1488,89391,5326,44662,3182,44729,3203,-555555555,null,*****,1173,null,null,1173,null,null,8550,null,null,5323,null,null,5770,null,null,8565,null,null,5797,null,null,5315,null,null,2657,null,null,1739,null,null,1488,null,null,5326,null,null,3182,null,null,3203,null,null,10
681170,-555555555,323591,455,357579,455,253314,6445,118090,4726,135224,3906,323546,6827,154922,4371,168624,4646,13679,1876,6420,1243,7259,1361,90631,5024,44159,3006,46472,3094,-555555555,null,*****,455,null,null,455,null,null,6445,null,null,4726,null,null,3906,null,null,6827,null,null,4371,null,null,4646,null,null,1876,null,null,1243,null,null,1361,null,null,5024,null,null,3006,null,null,3094,null,null,11
