B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,B08014_001M,B08014_001EA,B08014_001MA,B08014_002M,B08014_002EA,B08014_002MA,B08014_003M,B08014_003EA,B08014_003MA,B08014_004M,B08014_004EA,B08014_004MA,B08014_005M,B08014_005EA,B08014_005MA,B08014_006M,B08014_006EA,B08014_006MA,B08014_007M,B08014_007EA,B08014_007MA,B08014_008M,B08014_008EA,B08014_008MA,B08014_009M,B08014_009EA,B08014_009MA,B08014_010M,B08014_010EA,B08014_010MA,B08014_011M,B08014_011EA,B08014_011MA,B08014_012M,B08014_012EA,B08014_012MA,B08014_013M,B08014_013EA,B08014_013MA,B08014_014M,B08014_014EA,B08014_014MA,B08014_015M,B08014_015EA,B08014_015MA,B08014_016M,B08014_016EA,B08014_016MA,B08014_017M,B08014_017EA,B08014_017MA,B08014_018M,B08014_018EA,B08014_018MA,B08014_019M,B08014_019EA,B08014_019MA,B08014_020M,B08014_020EA,B08014_020MA,B08014_021M,B08014_021EA,B08014_021MA,state
635813,7810,15294,2636,126391,6120,284328,9079,133515,7546,52011,6347,24274,4422,322419,5519,7870,1812,55444,3533,148101,4893,69939,4240,28146,3705,12919,2409,313394,4596,7424,1539,70947,4212,136227,5739,63576,4186,23865,3175,11355,2482,7810,null,null,2636,null,null,6120,null,null,9079,null,null,7546,null,null,6347,null,null,4422,null,null,5519,null,null,1812,null,null,3533,null,null,4893,null,null,4240,null,null,3705,null,null,2409,null,null,4596,null,null,1539,null,null,4212,null,null,5739,null,null,4186,null,null,3175,null,null,2482,null,null,23
3021409,14039,121873,7566,641577,15642,1214006,19607,639505,17333,264022,12570,140426,11006,1543191,9894,55996,5161,290170,9340,636250,12109,342767,10069,141270,7495,76738,7073,1478218,12245,65877,4786,351407,10447,577756,11250,296738,9523,122752,6420,63688,4995,14039,null,null,7566,null,null,15642,null,null,19607,null,null,17333,null,null,12570,null,null,11006,null,null,9894,null,null,5161,null,null,9340,null,null,12109,null,null,10069,null,null,7495,null,null,7073,null,null,12245,null,null,4786,null,null,10447,null,null,11250,null,null,9523,null,null,6420,null,null,4995,null,null,24
3435454,19699,211486,8929,802927,17247,1438851,20286,648312,17039,241157,16460,92721,9930,1751161,13316,107419,5731,377092,9733,747059,12548,340426,9989,129481,9704,49684,5085,1684293,12644,104067,5851,425835,11699,691792,12289,307886,9591,111676,8217,43037,5513,19699,null,null,8929,null,null,17247,null,null,20286,null,null,17039,null,null,16460,null,null,9930,null,null,13316,null,null,5731,null,null,9733,null,null,12548,null,null,9989,null,null,9704,null,null,5085,null,null,12644,null,null,5851,null,null,11699,null,null,12289,null,null,9591,null,null,8217,null,null,5513,null,null,25
4449232,20758,120417,5675,903620,15529,1935201,24404,926747,18104,387462,12852,175785,11160,2325345,13476,61102,3957,411519,8342,1042358,12860,499564,10698,212178,7330,98624,6636,2123887,14354,59315,3802,492101,10915,892843,14423,427183,10018,175284,6964,77161,5669,20758,null,null,5675,null,null,15529,null,null,24404,null,null,18104,null,null,12852,null,null,11160,null,null,13476,null,null,3957,null,null,8342,null,null,12860,null,null,10698,null,null,7330,null,null,6636,null,null,14354,null,null,3802,null,null,10915,null,null,14423,null,null,10018,null,null,6964,null,null,5669,null,null,26
2837895,11474,68798,4909,491948,10274,1251383,16546,639817,16502,267117,10098,118832,6599,1482131,7881,35515,3659,229535,6823,666296,9632,342838,9159,141038,5857,66909,3913,1355764,8573,33283,2554,262413,7454,585087,8917,296979,9552,126079,5887,51923,3446,11474,null,null,4909,null,null,10274,null,null,16546,null,null,16502,null,null,10098,null,null,6599,null,null,7881,null,null,3659,null,null,6823,null,null,9632,null,null,9159,null,null,5857,null,null,3913,null,null,8573,null,null,2554,null,null,7454,null,null,8917,null,null,9552,null,null,5887,null,null,3446,null,null,27
1204041,13246,26923,3158,240166,8291,489110,12346,281852,12070,117022,9148,48968,6213,617772,8381,13837,2066,101877,5472,259506,7307,151586,6750,62681,5426,28285,3917,586269,10351,13086,2021,138289,5860,229604,8058,130266,6975,54341,5007,20683,3112,13246,null,null,3158,null,null,8291,null,null,12346,null,null,12070,null,null,9148,null,null,6213,null,null,8381,null,null,2066,null,null,5472,null,null,7307,null,null,6750,null,null,5426,null,null,3917,null,null,10351,null,null,2021,null,null,5860,null,null,8058,null,null,6975,null,null,5007,null,null,3112,null,null,28
2829621,17157,74026,5992,564956,13512,1181361,18071,632581,15946,250855,11136,125842,8013,1466086,10244,39946,3655,251009,8114,624617,11275,343372,8280,137327,6731,69815,4907,1363535,11380,34080,3754,313947,8622,556744,10108,289209,9544,113528,6054,56027,4117,17157,null,null,5992,null,null,13512,null,null,18071,null,null,15946,null,null,11136,null,null,8013,null,null,10244,null,null,3655,null,null,8114,null,null,11275,null,null,8280,null,null,6731,null,null,4907,null,null,11380,null,null,3754,null,null,8622,null,null,10108,null,null,9544,null,null,6054,null,null,4117,null,null,29
488448,5484,10903,2006,79318,5279,182685,7703,124199,6866,55124,4537,36219,4760,257287,4560,5826,1316,35143,3605,98456,4690,66453,4039,30694,3232,20715,2608,231161,3840,5077,1170,44175,3231,84229,4224,57746,3886,24430,2120,15504,2817,5484,null,null,2006,null,null,5279,null,null,7703,null,null,6866,null,null,4537,null,null,4760,null,null,4560,null,null,1316,null,null,3605,null,null,4690,null,null,4039,null,null,3232,null,null,2608,null,null,3840,null,null,1170,null,null,3231,null,null,4224,null,null,3886,null,null,2120,null,null,2817,null,null,30
963993,7572,17811,2157,176375,6591,394478,8845,233554,7962,93040,6143,48735,3823,510879,4761,9523,1319,83072,4326,210991,5784,127092,5051,52220,3988,27981,2548,453114,5702,8288,1461,93303,3791,183487,4947,106462,4080,40820,3031,20754,1967,7572,null,null,2157,null,null,6591,null,null,8845,null,null,7962,null,null,6143,null,null,3823,null,null,4761,null,null,1319,null,null,4326,null,null,5784,null,null,5051,null,null,3988,null,null,2548,null,null,5702,null,null,1461,null,null,3791,null,null,4947,null,null,4080,null,null,3031,null,null,1967,null,null,31
1352316,11423,54175,4449,292046,9481,543405,14538,297854,13816,111823,8209,53013,6926,731438,7564,28595,2632,149128,5950,302426,8195,162529,8292,59269,4670,29491,4252,620878,8232,25580,3176,142918,6068,240979,8237,135325,7685,52554,4870,23522,3592,11423,null,null,4449,null,null,9481,null,null,14538,null,null,13816,null,null,8209,null,null,6926,null,null,7564,null,null,2632,null,null,5950,null,null,8195,null,null,8292,null,null,4670,null,null,4252,null,null,8232,null,null,3176,null,null,6068,null,null,8237,null,null,7685,null,null,4870,null,null,3592,null,null,32
695534,6793,16226,2865,108602,5533,309716,9072,159776,8639,65057,6012,36157,4469,362980,5263,8870,1757,51156,3868,162712,6057,85667,5117,35059,3716,19516,2727,332554,4949,7356,1541,57446,3818,147004,4489,74109,4288,29998,3006,16641,2379,6793,null,null,2865,null,null,5533,null,null,9072,null,null,8639,null,null,6012,null,null,4469,null,null,5263,null,null,1757,null,null,3868,null,null,6057,null,null,5117,null,null,3716,null,null,2727,null,null,4949,null,null,1541,null,null,3818,null,null,4489,null,null,4288,null,null,3006,null,null,2379,null,null,33
4309389,21124,274845,11733,959217,15665,1722691,22994,841003,19032,366941,14664,144692,11878,2281961,14159,150293,9315,471894,10437,931758,13897,448263,10793,199058,8496,80695,6557,2027428,12958,124552,6125,487323,10857,790933,13362,392740,10912,167883,7958,63997,6124,21124,null,null,11733,null,null,15665,null,null,22994,null,null,19032,null,null,14664,null,null,11878,null,null,14159,null,null,9315,null,null,10437,null,null,13897,null,null,10793,null,null,8496,null,null,6557,null,null,12958,null,null,6125,null,null,10857,null,null,13362,null,null,10912,null,null,7958,null,null,6124,null,null,34
870296,8979,18404,2563,167907,7131,343949,11077,208170,10062,85688,7606,46178,6186,452704,5975,9912,1635,75745,4351,182957,6726,110897,6522,45998,4501,27195,3739,417592,6947,8492,1633,92162,4925,160992,6407,97273,5159,39690,4109,18983,3205,8979,null,null,2563,null,null,7131,null,null,11077,null,null,10062,null,null,7606,null,null,6186,null,null,5975,null,null,1635,null,null,4351,null,null,6726,null,null,6522,null,null,4501,null,null,3739,null,null,6947,null,null,1633,null,null,4925,null,null,6407,null,null,5159,null,null,4109,null,null,3205,null,null,35
9206301,26696,2009442,27196,2405841,29715,2780420,33656,1282235,24987,517168,16788,211195,12918,4788052,20829,993725,16676,1221899,20971,1489736,21380,682555,14601,279883,10185,120254,7878,4418249,19992,1015717,15824,1183942,17233,1290684,17858,599680,14239,237285,8432,90941,6399,26696,null,null,27196,null,null,29715,null,null,33656,null,null,24987,null,null,16788,null,null,12918,null,null,20829,null,null,16676,null,null,20971,null,null,21380,null,null,14601,null,null,10185,null,null,7878,null,null,19992,null,null,15824,null,null,17233,null,null,17858,null,null,14239,null,null,8432,null,null,6399,null,null,36
4572616,20485,101112,6130,919185,18631,1889221,23113,1067615,21938,412313,14735,183170,11636,2386956,13863,52087,4044,412935,11762,1018472,13005,575153,12375,227069,9667,101240,7318,2185660,17026,49025,4034,506250,13245,870749,15554,492462,12851,185244,7769,81930,5675,20485,null,null,6130,null,null,18631,null,null,23113,null,null,21938,null,null,14735,null,null,11636,null,null,13863,null,null,4044,null,null,11762,null,null,13005,null,null,12375,null,null,9667,null,null,7318,null,null,17026,null,null,4034,null,null,13245,null,null,15554,null,null,12851,null,null,7769,null,null,5675,null,null,37
399500,4960,6252,1496,66500,4389,171414,5723,88969,5178,40857,4435,25508,3256,218625,3614,3306,1112,33228,2751,96223,4113,49289,3204,21013,2509,15566,2491,180875,3883,2946,799,33272,3005,75191,3335,39680,2693,19844,2495,9942,1348,4960,null,null,1496,null,null,4389,null,null,5723,null,null,5178,null,null,4435,null,null,3256,null,null,3614,null,null,1112,null,null,2751,null,null,4113,null,null,3204,null,null,2509,null,null,2491,null,null,3883,null,null,799,null,null,3005,null,null,3335,null,null,2693,null,null,2495,null,null,1348,null,null,38
5382304,22847,159406,6972,1072131,16936,2279870,22479,1173438,21033,464510,14503,232949,11886,2804321,16191,83459,4431,489406,11583,1218151,15789,631192,12880,253234,7942,128879,7004,2577983,15499,75947,4276,582725,11292,1061719,11970,542246,11384,211276,8529,104070,6235,22847,null,null,6972,null,null,16936,null,null,22479,null,null,21033,null,null,14503,null,null,11886,null,null,16191,null,null,4431,null,null,11583,null,null,15789,null,null,12880,null,null,7942,null,null,7004,null,null,15499,null,null,4276,null,null,11292,null,null,11970,null,null,11384,null,null,8529,null,null,6235,null,null,39
1706806,10269,32621,2897,353486,8262,721317,12153,383941,9622,153608,7208,61833,4479,911275,6449,18337,1958,169808,5709,394109,8178,207478,6102,84760,4540,36783,3250,795531,7787,14284,1547,183678,5516,327208,7282,176463,5386,68848,3527,25050,1978,10269,null,null,2897,null,null,8262,null,null,12153,null,null,9622,null,null,7208,null,null,4479,null,null,6449,null,null,1958,null,null,5709,null,null,8178,null,null,6102,null,null,4540,null,null,3250,null,null,7787,null,null,1547,null,null,5516,null,null,7282,null,null,5386,null,null,3527,null,null,1978,null,null,40
1884582,13749,51727,4548,382285,11880,784799,16066,403380,13871,174166,11902,88225,7961,1002294,9274,26679,2984,184014,7723,423542,9981,221799,8904,97055,7328,49205,5059,882288,9863,25048,2711,198271,6767,361257,8640,181581,7280,77111,5700,39020,4079,13749,null,null,4548,null,null,11880,null,null,16066,null,null,13871,null,null,11902,null,null,7961,null,null,9274,null,null,2984,null,null,7723,null,null,9981,null,null,8904,null,null,7328,null,null,5059,null,null,9863,null,null,2711,null,null,6767,null,null,8640,null,null,7280,null,null,5700,null,null,4079,null,null,41
5912458,24692,290055,11661,1276552,20400,2461075,28950,1202773,22859,471035,16445,210968,11949,3077899,16316,137996,6959,604854,13450,1309070,16761,648569,14552,257990,10015,119420,6990,2834559,17348,152059,7291,671698,12386,1152005,16526,554204,11683,213045,7878,91548,5990,24692,null,null,11661,null,null,20400,null,null,28950,null,null,22859,null,null,16445,null,null,11949,null,null,16316,null,null,6959,null,null,13450,null,null,16761,null,null,14552,null,null,10015,null,null,6990,null,null,17348,null,null,7291,null,null,12386,null,null,16526,null,null,11683,null,null,7878,null,null,5990,null,null,42
497639,6441,14593,2484,114616,6459,219385,9514,97159,7305,36160,5466,15726,4467,256585,4532,6195,1331,52982,4471,115082,5701,51743,4052,20487,3547,10096,3286,241054,4629,8398,1647,61634,3897,104303,5043,45416,4124,15673,2507,5630,1524,6441,null,null,2484,null,null,6459,null,null,9514,null,null,7305,null,null,5466,null,null,4467,null,null,4532,null,null,1331,null,null,4471,null,null,5701,null,null,4052,null,null,3547,null,null,3286,null,null,4629,null,null,1647,null,null,3897,null,null,5043,null,null,4124,null,null,2507,null,null,1524,null,null,44
2182683,16449,45745,4580,451111,11887,924595,14060,479206,15665,195571,10795,86455,8245,1124755,11278,23462,2912,196405,8566,493943,9837,260381,9870,104221,6025,46343,5039,1057928,12116,22283,3009,254706,8672,430652,9318,218825,8652,91350,5944,40112,4319,16449,null,null,4580,null,null,11887,null,null,14060,null,null,15665,null,null,10795,null,null,8245,null,null,11278,null,null,2912,null,null,8566,null,null,9837,null,null,9870,null,null,6025,null,null,5039,null,null,12116,null,null,3009,null,null,8672,null,null,9318,null,null,8652,null,null,5944,null,null,4319,null,null,45
423070,5114,8994,1852,68564,3772,162873,5817,106760,5393,49027,3947,26852,3007,226902,3984,5841,1537,34388,2423,87425,3359,57250,3034,26161,2158,15837,2019,196168,3434,3153,789,34176,2386,75448,3783,49510,3125,22866,2442,11015,1405,5114,null,null,1852,null,null,3772,null,null,5817,null,null,5393,null,null,3947,null,null,3007,null,null,3984,null,null,1537,null,null,2423,null,null,3359,null,null,3034,null,null,2158,null,null,2019,null,null,3434,null,null,789,null,null,2386,null,null,3783,null,null,3125,null,null,2442,null,null,1405,null,null,46
2956208,16971,53163,4951,588214,16675,1197906,18652,697359,16405,286035,10971,133531,9284,1561785,12486,28722,3300,266761,9212,653626,11678,384625,10422,156906,6144,71145,5299,1394423,13774,24441,2775,321453,11751,544280,11430,312734,10106,129129,6270,62386,5342,16971,null,null,4951,null,null,16675,null,null,18652,null,null,16405,null,null,10971,null,null,9284,null,null,12486,null,null,3300,null,null,9212,null,null,11678,null,null,10422,null,null,6144,null,null,5299,null,null,13774,null,null,2775,null,null,11751,null,null,11430,null,null,10106,null,null,6270,null,null,5342,null,null,47
12702603,39863,257030,11234,2672260,30712,5397483,45759,2767651,44890,1147818,32217,460361,24014,6929892,25353,135036,6554,1309040,20344,3014520,29854,1557097,26664,647223,20300,266976,15070,5772711,28229,121994,7369,1363220,18884,2382963,25616,1210554,23813,500595,16187,193385,11724,39863,null,null,11234,null,null,30712,null,null,45759,null,null,44890,null,null,32217,null,null,24014,null,null,25353,null,null,6554,null,null,20344,null,null,29854,null,null,26664,null,null,20300,null,null,15070,null,null,28229,null,null,7369,null,null,18884,null,null,25616,null,null,23813,null,null,16187,null,null,11724,null,null,48
1423964,10947,23000,3361,200730,8324,560398,13598,356788,13261,179159,10367,103889,10459,800095,6646,12958,2264,99847,4816,319687,8231,203639,8103,102208,6821,61756,6252,623869,8181,10042,1842,100883,5240,240711,7735,153149,7847,76951,5153,42133,5008,10947,null,null,3361,null,null,8324,null,null,13598,null,null,13261,null,null,10367,null,null,10459,null,null,6646,null,null,2264,null,null,4816,null,null,8231,null,null,8103,null,null,6821,null,null,6252,null,null,8181,null,null,1842,null,null,5240,null,null,7735,null,null,7847,null,null,5153,null,null,5008,null,null,49
311129,4099,6744,1530,64185,3976,143683,6096,65897,5220,21737,2911,8883,1846,159032,2546,3763,932,30297,2675,73962,3500,34211,3094,11572,1956,5227,1157,152097,3130,2981,903,33888,2571,69721,3413,31686,2571,10165,1533,3656,892,4099,null,null,1530,null,null,3976,null,null,6096,null,null,5220,null,null,2911,null,null,1846,null,null,2546,null,null,932,null,null,2675,null,null,3500,null,null,3094,null,null,1956,null,null,1157,null,null,3130,null,null,903,null,null,2571,null,null,3413,null,null,2571,null,null,1533,null,null,892,null,null,50
4075649,16434,114973,8125,783935,16953,1612245,23395,923378,21269,420049,18696,221069,12462,2136658,10266,60083,5614,354739,10260,870280,14817,498006,12068,228579,11333,124971,7804,1938991,14287,54890,4858,429196,11121,741965,12979,425372,11696,191470,9258,96098,6033,16434,null,null,8125,null,null,16953,null,null,23395,null,null,21269,null,null,18696,null,null,12462,null,null,10266,null,null,5614,null,null,10260,null,null,14817,null,null,12068,null,null,11333,null,null,7804,null,null,14287,null,null,4858,null,null,11121,null,null,12979,null,null,11696,null,null,9258,null,null,6033,null,null,51
3426599,20639,102923,5862,648171,14845,1363731,18882,764544,20278,340170,14610,207060,13173,1849849,14376,54816,3855,317826,9475,755298,12561,418358,10933,186951,8238,116600,8028,1576750,13288,48107,4066,330345,9257,608433,11185,346186,11528,153219,8331,90460,6852,20639,null,null,5862,null,null,14845,null,null,18882,null,null,20278,null,null,14610,null,null,13173,null,null,14376,null,null,3855,null,null,9475,null,null,12561,null,null,10933,null,null,8238,null,null,8028,null,null,13288,null,null,4066,null,null,9257,null,null,11185,null,null,11528,null,null,8331,null,null,6852,null,null,53
719605,8817,19961,2505,153151,5242,304082,10382,161540,8311,57091,5202,23780,4445,371278,5799,9518,1587,69307,3231,161398,6385,84493,4834,32713,3208,13849,2861,348327,6425,10443,1617,83844,4090,142684,6041,77047,4396,24378,2872,9931,2077,8817,null,null,2505,null,null,5242,null,null,10382,null,null,8311,null,null,5202,null,null,4445,null,null,5799,null,null,1587,null,null,3231,null,null,6385,null,null,4834,null,null,3208,null,null,2861,null,null,6425,null,null,1617,null,null,4090,null,null,6041,null,null,4396,null,null,2872,null,null,2077,null,null,54
2888903,13186,78030,4934,528146,10855,1287384,18349,631513,15296,246597,11821,117233,7012,1511126,9618,40650,3020,247506,8193,685147,10356,338651,9527,132944,7006,66228,4664,1377777,9571,37380,3041,280640,6738,602237,10037,292862,8373,113653,5927,51005,3050,13186,null,null,4934,null,null,10855,null,null,18349,null,null,15296,null,null,11821,null,null,7012,null,null,9618,null,null,3020,null,null,8193,null,null,10356,null,null,9527,null,null,7006,null,null,4664,null,null,9571,null,null,3041,null,null,6738,null,null,10037,null,null,8373,null,null,5927,null,null,3050,null,null,55
280592,4677,5516,1946,41466,3664,103885,5538,74614,5209,30795,3862,24316,3349,153592,3427,3579,1641,20101,2418,57571,3547,40842,3218,17138,2336,14361,1905,127000,4032,1937,824,21365,2346,46314,3014,33772,2935,13657,2091,9955,1900,4677,null,null,1946,null,null,3664,null,null,5538,null,null,5209,null,null,3862,null,null,3349,null,null,3427,null,null,1641,null,null,2418,null,null,3547,null,null,3218,null,null,2336,null,null,1905,null,null,4032,null,null,824,null,null,2346,null,null,3014,null,null,2935,null,null,2091,null,null,1900,null,null,56
1024200,12973,40646,3425,282259,8340,410802,12149,190345,9856,73214,6525,26934,4739,539902,8109,20047,2353,132388,5602,225748,7488,104877,5663,40424,4473,16418,3374,484298,8845,20599,2311,149871,5974,185054,7014,85468,5899,32790,3420,10516,2022,12973,null,null,3425,null,null,8340,null,null,12149,null,null,9856,null,null,6525,null,null,4739,null,null,8109,null,null,2353,null,null,5602,null,null,7488,null,null,5663,null,null,4473,null,null,3374,null,null,8845,null,null,2311,null,null,5974,null,null,7014,null,null,5899,null,null,3420,null,null,2022,null,null,72
2039055,15733,42868,4351,396133,12293,826543,13606,460414,10713,218425,11213,94672,7318,1060885,9075,21131,2632,175098,8188,440793,9658,251575,7090,120066,6783,52222,4855,978170,12173,21737,2510,221035,7528,385750,8404,208839,6807,98359,6232,42450,3430,15733,null,null,4351,null,null,12293,null,null,13606,null,null,10713,null,null,11213,null,null,7318,null,null,9075,null,null,2632,null,null,8188,null,null,9658,null,null,7090,null,null,6783,null,null,4855,null,null,12173,null,null,2510,null,null,7528,null,null,8404,null,null,6807,null,null,6232,null,null,3430,null,null,01
