B15003_001E,B15003_001M,B15003_002E,B15003_002M,B15003_003E,B15003_003M,B15003_004E,B15003_004M,B15003_005E,B15003_005M,B15003_006E,B15003_006M,B15003_007E,B15003_007M,B15003_008E,B15003_008M,B15003_009E,B15003_009M,B15003_010E,B15003_010M,B15003_011E,B15003_011M,B15003_012E,B15003_012M,B15003_013E,B15003_013M,B15003_014E,B15003_014M,B15003_015E,B15003_015M,B15003_016E,B15003_016M,B15003_017E,B15003_017M,B15003_018E,B15003_018M,B15003_019E,B15003_019M,B15003_020E,B15003_020M,B15003_021E,B15003_021M,B15003_022E,B15003_022M,B15003_023E,B15003_023M,B15003_024E,B15003_024M,B15003_025E,B15003_025M,B15003_001M,B15003_001EA,B15003_001MA,B15003_002M,B15003_002EA,B15003_002MA,B15003_003M,B15003_003EA,B15003_003MA,B15003_004M,B15003_004EA,B15003_004MA,B15003_005M,B15003_005EA,B15003_005MA,B15003_006M,B15003_006EA,B15003_006MA,B15003_007M,B15003_007EA,B15003_007MA,B15003_008M,B15003_008EA,B15003_008MA,B15003_009M,B15003_009EA,B15003_009MA,B15003_010M,B15003_010EA,B15003_010MA,B15003_011M,B15003_011EA,B15003_011MA,B15003_012M,B15003_012EA,B15003_012MA,B15003_013M,B15003_013EA,B15003_013MA,B15003_014M,B15003_014EA,B15003_014MA,B15003_015M,B15003_015EA,B15003_015MA,B15003_016M,B15003_016EA,B15003_016MA,B15003_017M,B15003_017EA,B15003_017MA,B15003_018M,B15003_018EA,B15003_018MA,B15003_019M,B15003_019EA,B15003_019MA,B15003_020M,B15003_020EA,B15003_020MA,B15003_021M,B15003_021EA,B15003_021MA,B15003_022M,B15003_022EA,B15003_022MA,B15003_023M,B15003_023EA,B15003_023MA,B15003_024M,B15003_024EA,B15003_024MA,B15003_025M,B15003_025EA,B15003_025MA,state
966569,1470,5635,1270,231,233,87,106,45,54,271,206,195,145,393,341,561,337,2317,638,2525,773,13380,1771,10518,1511,14458,1834,13823,2107,9699,1318,272769,7530,45600,3077,57718,3385,130222,5218,94984,5205,181434,6126,79538,4145,18162,2222,12004,1191,1470,null,null,1270,null,null,233,null,null,106,null,null,54,null,null,206,null,null,145,null,null,341,null,null,337,null,null,638,null,null,773,null,null,1771,null,null,1511,null,null,1834,null,null,2107,null,null,1318,null,null,7530,null,null,3077,null,null,3385,null,null,5218,null,null,5205,null,null,6126,null,null,4145,null,null,2222,null,null,1191,null,null,23
4122508,4229,52012,3737,1336,647,1116,716,1942,651,3126,1116,8881,2040,7511,1594,10347,2204,35366,4120,13010,2078,31959,3227,46075,3820,60080,3918,68720,4143,65748,3627,914616,15381,131854,6750,237805,7543,541390,12525,268485,7818,860491,13680,528502,11492,128976,5097,103160,4815,4229,null,null,3737,null,null,647,null,null,716,null,null,651,null,null,1116,null,null,2040,null,null,1594,null,null,2204,null,null,4120,null,null,2078,null,null,3227,null,null,3820,null,null,3918,null,null,4143,null,null,3627,null,null,15381,null,null,6750,null,null,7543,null,null,12525,null,null,7818,null,null,13680,null,null,11492,null,null,5097,null,null,4815,null,null,24
4727515,3062,63771,4417,971,598,945,504,2702,759,4976,1206,10010,1788,17142,2207,15618,2704,25879,3480,17062,2894,53239,4384,50203,3820,62187,4337,58960,4485,69020,5107,1023967,14708,132529,6292,222787,7714,511845,11012,363356,8695,1124295,12174,629351,11631,140558,5149,126142,4739,3062,null,null,4417,null,null,598,null,null,504,null,null,759,null,null,1206,null,null,1788,null,null,2207,null,null,2704,null,null,3480,null,null,2894,null,null,4384,null,null,3820,null,null,4337,null,null,4485,null,null,5107,null,null,14708,null,null,6292,null,null,7714,null,null,11012,null,null,8695,null,null,12174,null,null,11631,null,null,5149,null,null,4739,null,null,25
6760402,4180,67407,4148,1418,577,1179,438,1505,676,3196,965,5258,1134,6857,1521,8460,1559,25888,2956,12770,2008,69467,4325,70914,3507,128799,5886,136595,4804,108196,4273,1702082,16930,276261,8627,516290,9896,1081902,14215,626128,12084,1162737,15121,547241,11010,119229,4842,80623,4121,4180,null,null,4148,null,null,577,null,null,438,null,null,676,null,null,965,null,null,1134,null,null,1521,null,null,1559,null,null,2956,null,null,2008,null,null,4325,null,null,3507,null,null,5886,null,null,4804,null,null,4273,null,null,16930,null,null,8627,null,null,9896,null,null,14215,null,null,12084,null,null,15121,null,null,11010,null,null,4842,null,null,4121,null,null,26
3725283,4171,40123,3525,558,392,916,528,1306,584,2089,930,4349,1245,2554,867,3878,1023,14787,2104,5196,1324,35902,3227,23104,2611,36191,2421,45707,3134,47228,3459,821200,12811,116737,4483,246325,6821,550387,9795,429762,6577,860125,12101,304937,7754,78752,3847,53170,2817,4171,null,null,3525,null,null,392,null,null,528,null,null,584,null,null,930,null,null,1245,null,null,867,null,null,1023,null,null,2104,null,null,1324,null,null,3227,null,null,2611,null,null,2421,null,null,3134,null,null,3459,null,null,12811,null,null,4483,null,null,6821,null,null,9795,null,null,6577,null,null,12101,null,null,7754,null,null,3847,null,null,2817,null,null,27
1957022,5315,22249,2506,104,121,76,83,369,302,1145,603,4594,1191,3518,1044,4625,1081,13954,2267,12856,1836,31234,2618,41150,3072,61358,5001,70856,4678,42646,4076,477515,11964,125820,7132,111813,6243,327182,9565,177695,7168,264865,8398,113113,5560,27550,2514,20735,2405,5315,null,null,2506,null,null,121,null,null,83,null,null,302,null,null,603,null,null,1191,null,null,1044,null,null,1081,null,null,2267,null,null,1836,null,null,2618,null,null,3072,null,null,5001,null,null,4678,null,null,4076,null,null,11964,null,null,7132,null,null,6243,null,null,9565,null,null,7168,null,null,8398,null,null,5560,null,null,2514,null,null,2405,null,null,28
4121014,6151,31678,2988,1100,500,969,447,786,477,741,474,2081,663,3855,1156,5193,1221,13747,2158,9169,1568,67996,4738,53951,4145,85637,4638,93209,4503,59827,3743,1083372,11927,182014,5829,297778,9317,630017,11559,325244,8690,729511,12712,324191,9934,70157,4525,48791,3527,6151,null,null,2988,null,null,500,null,null,447,null,null,477,null,null,474,null,null,663,null,null,1156,null,null,1221,null,null,2158,null,null,1568,null,null,4738,null,null,4145,null,null,4638,null,null,4503,null,null,3743,null,null,11927,null,null,5829,null,null,9317,null,null,11559,null,null,8690,null,null,12712,null,null,9934,null,null,4525,null,null,3527,null,null,29
712616,2841,2704,802,0,168,82,128,7,12,187,228,447,357,92,97,28,34,1352,728,1146,473,7408,1309,4911,1068,11051,1613,12429,1868,9394,1681,172231,5683,34184,3357,46019,2616,122204,4236,66134,3776,148944,4923,48718,3194,14909,1860,8035,1242,2841,null,null,802,null,null,168,null,null,128,null,null,12,null,null,228,null,null,357,null,null,97,null,null,34,null,null,728,null,null,473,null,null,1309,null,null,1068,null,null,1613,null,null,1868,null,null,1681,null,null,5683,null,null,3357,null,null,2616,null,null,4236,null,null,3776,null,null,4923,null,null,3194,null,null,1860,null,null,1242,null,null,30
1243820,2830,13963,1563,383,312,64,73,798,689,1199,590,3548,1140,2359,901,2170,970,10061,2029,4889,1109,11976,1658,13551,2243,13870,1529,18546,1966,15968,1624,286360,6736,41988,2721,88321,4443,193039,6056,129795,5328,261931,6575,90070,3541,22938,2201,16033,1597,2830,null,null,1563,null,null,312,null,null,73,null,null,689,null,null,590,null,null,1140,null,null,901,null,null,970,null,null,2029,null,null,1109,null,null,1658,null,null,2243,null,null,1529,null,null,1966,null,null,1624,null,null,6736,null,null,2721,null,null,4443,null,null,6056,null,null,5328,null,null,6575,null,null,3541,null,null,2201,null,null,1597,null,null,31
2010610,2209,34567,3060,506,322,1256,780,1237,586,3522,1364,7697,1618,4838,1259,7118,1662,40010,4491,7466,1531,14675,2140,36330,3582,33904,2984,40411,3402,46996,3841,498977,12174,86080,4937,150003,5808,366900,8952,156342,6252,308547,10637,114345,5451,32605,3008,16278,1687,2209,null,null,3060,null,null,322,null,null,780,null,null,586,null,null,1364,null,null,1618,null,null,1259,null,null,1662,null,null,4491,null,null,1531,null,null,2140,null,null,3582,null,null,2984,null,null,3402,null,null,3841,null,null,12174,null,null,4937,null,null,5808,null,null,8952,null,null,6252,null,null,10637,null,null,5451,null,null,3008,null,null,1687,null,null,32
947586,2249,5583,1245,101,125,0,187,80,141,72,86,742,531,530,618,248,185,1361,870,2622,952,9284,1523,8354,1545,11940,2028,15788,1906,11193,1272,217686,7141,38559,3384,57739,3922,121538,4964,97488,4243,213461,6630,101003,5085,19392,2099,12822,1653,2249,null,null,1245,null,null,125,null,null,187,null,null,141,null,null,86,null,null,531,null,null,618,null,null,185,null,null,870,null,null,952,null,null,1523,null,null,1545,null,null,2028,null,null,1906,null,null,1272,null,null,7141,null,null,3384,null,null,3922,null,null,4964,null,null,4243,null,null,6630,null,null,5085,null,null,2099,null,null,1653,null,null,33
6171172,2256,76104,5292,904,553,1345,625,3119,1105,8111,1680,15569,2137,20944,2307,22346,2676,73518,5237,22548,2823,72674,4582,67894,4918,81841,4922,89637,5262,104122,5203,1541029,20720,165044,7151,302184,8492,722105,13181,400332,11271,1460518,17545,670786,12006,153171,5541,95327,4593,2256,null,null,5292,null,null,553,null,null,625,null,null,1105,null,null,1680,null,null,2137,null,null,2307,null,null,2676,null,null,5237,null,null,2823,null,null,4582,null,null,4918,null,null,4922,null,null,5262,null,null,5203,null,null,20720,null,null,7151,null,null,8492,null,null,13181,null,null,11271,null,null,17545,null,null,12006,null,null,5541,null,null,4593,null,null,34
1391381,3935,18382,2339,194,208,424,398,617,478,1725,620,5778,1283,3152,1161,5496,1312,24668,2935,7271,1542,16808,2322,25905,3244,32444,3185,36891,3595,23186,2272,310743,9173,59765,4132,85075,4264,237950,8772,116674,5835,215691,6623,116006,5227,22128,2022,24408,2371,3935,null,null,2339,null,null,208,null,null,398,null,null,478,null,null,620,null,null,1283,null,null,1161,null,null,1312,null,null,2935,null,null,1542,null,null,2322,null,null,3244,null,null,3185,null,null,3595,null,null,2272,null,null,9173,null,null,4132,null,null,4264,null,null,8772,null,null,5835,null,null,6623,null,null,5227,null,null,2022,null,null,2371,null,null,35
13653592,4583,268369,9927,3708,1162,3963,1140,10407,1858,22664,3511,42704,3836,41176,4049,66659,4172,170575,9493,61450,4912,174301,7526,213845,8271,230684,7764,252653,8615,305134,8928,3036385,26917,538429,11013,637569,10073,1513289,18755,1191816,17949,2749619,27654,1521940,17492,391676,10635,204577,5851,4583,null,null,9927,null,null,1162,null,null,1140,null,null,1858,null,null,3511,null,null,3836,null,null,4049,null,null,4172,null,null,9493,null,null,4912,null,null,7526,null,null,8271,null,null,7764,null,null,8615,null,null,8928,null,null,26917,null,null,11013,null,null,10073,null,null,18755,null,null,17949,null,null,27654,null,null,17492,null,null,10635,null,null,5851,null,null,36
6877185,7537,80305,4160,1155,652,1105,442,2953,996,6970,1516,12658,1953,12562,2489,19223,2538,54092,4793,36416,3088,92131,4826,140999,6728,165208,7012,154156,7682,93264,5371,1472415,17405,303471,10040,439327,11303,1042804,20645,654866,14174,1345615,18103,543876,12126,114036,4990,87578,5027,7537,null,null,4160,null,null,652,null,null,442,null,null,996,null,null,1516,null,null,1953,null,null,2489,null,null,2538,null,null,4793,null,null,3088,null,null,4826,null,null,6728,null,null,7012,null,null,7682,null,null,5371,null,null,17405,null,null,10040,null,null,11303,null,null,20645,null,null,14174,null,null,18103,null,null,12126,null,null,4990,null,null,5027,null,null,37
495015,2090,2025,726,50,80,0,155,14,23,98,108,89,122,62,57,249,401,707,426,620,251,9913,1267,4704,1082,6985,1254,6997,1577,5231,1103,115825,4402,18353,1729,30672,2666,78544,4238,67554,3120,107578,4161,28550,2613,5718,1034,4477,847,2090,null,null,726,null,null,80,null,null,155,null,null,23,null,null,108,null,null,122,null,null,57,null,null,401,null,null,426,null,null,251,null,null,1267,null,null,1082,null,null,1254,null,null,1577,null,null,1103,null,null,4402,null,null,1729,null,null,2666,null,null,4238,null,null,3120,null,null,4161,null,null,2613,null,null,1034,null,null,847,null,null,38
7922061,4787,67053,3957,1291,647,1672,1039,1217,571,1741,618,5721,1428,4669,1112,7559,1401,20773,3523,17318,2059,93195,4720,92703,5315,155289,5453,193044,8439,127071,5182,2333030,21754,305998,7689,530452,11844,1100077,18849,682507,11574,1362205,16368,598321,11011,130456,4677,88699,4031,4787,null,null,3957,null,null,647,null,null,1039,null,null,571,null,null,618,null,null,1428,null,null,1112,null,null,1401,null,null,3523,null,null,2059,null,null,4720,null,null,5315,null,null,5453,null,null,8439,null,null,5182,null,null,21754,null,null,7689,null,null,11844,null,null,18849,null,null,11574,null,null,16368,null,null,11011,null,null,4677,null,null,4031,null,null,39
2571636,3575,25050,2606,341,221,462,241,642,295,1520,510,3754,796,2503,607,5151,1024,21516,2467,11063,1358,31250,2373,43473,3111,57015,3438,66943,3454,42343,3040,674289,9190,128240,4730,186546,5194,417280,8646,203590,6236,432922,9518,157183,5110,35356,2767,23204,2247,3575,null,null,2606,null,null,221,null,null,241,null,null,295,null,null,510,null,null,796,null,null,607,null,null,1024,null,null,2467,null,null,1358,null,null,2373,null,null,3111,null,null,3438,null,null,3454,null,null,3040,null,null,9190,null,null,4730,null,null,5194,null,null,8646,null,null,6236,null,null,9518,null,null,5110,null,null,2767,null,null,2247,null,null,40
2857952,3514,30013,3198,499,306,1398,622,1686,958,1900,938,5407,1602,4442,1255,6715,1495,24943,3757,7796,1890,21222,3006,37046,3771,38905,3484,46286,3990,49224,3736,526763,12933,129130,6022,235544,7517,509988,12902,244515,8303,572508,9970,247973,7003,66154,3859,47895,3319,3514,null,null,3198,null,null,306,null,null,622,null,null,958,null,null,938,null,null,1602,null,null,1255,null,null,1495,null,null,3757,null,null,1890,null,null,3006,null,null,3771,null,null,3484,null,null,3990,null,null,3736,null,null,12933,null,null,6022,null,null,7517,null,null,12902,null,null,8303,null,null,9970,null,null,7003,null,null,3859,null,null,3319,null,null,41
8921975,5062,85863,5554,1241,436,1628,589,2510,918,4042,1165,10205,1737,9708,1670,14032,2284,27785,3091,24771,2439,107380,5744,104729,5424,172640,6701,178326,7030,135486,5636,2787677,22439,344767,8218,480857,9115,950374,14650,730217,11315,1676971,21471,765331,11753,175633,6165,129802,5488,5062,null,null,5554,null,null,436,null,null,589,null,null,918,null,null,1165,null,null,1737,null,null,1670,null,null,2284,null,null,3091,null,null,2439,null,null,5744,null,null,5424,null,null,6701,null,null,7030,null,null,5636,null,null,22439,null,null,8218,null,null,9115,null,null,14650,null,null,11315,null,null,21471,null,null,11753,null,null,6165,null,null,5488,null,null,42
734045,1360,10933,1663,333,364,105,176,196,204,571,418,3621,1794,3574,1365,2506,843,5649,1341,3276,829,7641,1473,12580,1835,12302,1562,11241,1959,9655,1877,167783,7033,36262,3053,42281,3195,93088,5626,60183,3971,151195,5781,70435,4856,17015,2106,11620,1642,1360,null,null,1663,null,null,364,null,null,176,null,null,204,null,null,418,null,null,1794,null,null,1365,null,null,843,null,null,1341,null,null,829,null,null,1473,null,null,1835,null,null,1562,null,null,1959,null,null,1877,null,null,7033,null,null,3053,null,null,3195,null,null,5626,null,null,3971,null,null,5781,null,null,4856,null,null,2106,null,null,1642,null,null,44
3388476,4957,38443,3427,1143,491,208,206,1278,679,3487,1032,3146,980,3812,1026,6635,1568,24020,3424,21095,2286,45650,4225,57866,4693,96663,5073,91110,5654,59098,4650,834907,14350,146762,6031,206995,6939,506103,13833,317549,10671,591086,11410,242201,7936,53013,3536,36206,3389,4957,null,null,3427,null,null,491,null,null,206,null,null,679,null,null,1032,null,null,980,null,null,1026,null,null,1568,null,null,3424,null,null,2286,null,null,4225,null,null,4693,null,null,5073,null,null,5654,null,null,4650,null,null,14350,null,null,6031,null,null,6939,null,null,13833,null,null,10671,null,null,11410,null,null,7936,null,null,3536,null,null,3389,null,null,45
565894,2150,4465,1060,45,78,170,176,11,20,95,77,621,414,194,132,572,416,1068,425,666,370,10368,1136,5794,1312,7872,1381,11134,1580,6936,1225,139760,4778,24150,2108,36532,2943,87087,3980,65093,3561,111002,4685,35829,2821,9174,1301,7256,1192,2150,null,null,1060,null,null,78,null,null,176,null,null,20,null,null,77,null,null,414,null,null,132,null,null,416,null,null,425,null,null,370,null,null,1136,null,null,1312,null,null,1381,null,null,1580,null,null,1225,null,null,4778,null,null,2108,null,null,2943,null,null,3980,null,null,3561,null,null,4685,null,null,2821,null,null,1301,null,null,1192,null,null,46
4527198,5159,49914,3855,609,347,623,344,1404,533,1729,690,8348,1544,7601,1364,8452,1564,27456,2588,24397,2553,85756,4558,75942,5055,107280,4480,116601,5800,74201,3869,1199477,16467,266460,8058,291978,8004,667520,13903,328595,9621,756055,14474,303704,8740,73385,4931,49711,3216,5159,null,null,3855,null,null,347,null,null,344,null,null,533,null,null,690,null,null,1544,null,null,1364,null,null,1564,null,null,2588,null,null,2553,null,null,4558,null,null,5055,null,null,4480,null,null,5800,null,null,3869,null,null,16467,null,null,8058,null,null,8004,null,null,13903,null,null,9621,null,null,14474,null,null,8740,null,null,4931,null,null,3216,null,null,47
17775280,10876,344914,10644,3606,740,4354,1189,19743,2610,47406,4431,108483,7303,66918,5090,103980,7060,458907,12980,116272,6329,255049,9739,479475,15721,349621,10293,382205,13094,295075,10152,3701336,36856,773375,15887,1073287,20060,2796013,27393,1259574,19634,3362678,30607,1281070,17892,295098,9096,196841,8112,10876,null,null,10644,null,null,740,null,null,1189,null,null,2610,null,null,4431,null,null,7303,null,null,5090,null,null,7060,null,null,12980,null,null,6329,null,null,9739,null,null,15721,null,null,10293,null,null,13094,null,null,10152,null,null,36856,null,null,15887,null,null,20060,null,null,27393,null,null,19634,null,null,30607,null,null,17892,null,null,9096,null,null,8112,null,null,48
1783244,3060,13047,2127,537,478,699,384,1678,709,2062,711,3621,1211,3122,1617,3014,1203,14022,2139,2490,705,7703,1598,17403,2524,19104,2358,28107,2687,30794,2798,354303,10796,50302,3902,145106,5046,327002,8088,178193,7488,381130,8023,140249,4695,33569,3299,25987,2398,3060,null,null,2127,null,null,478,null,null,384,null,null,709,null,null,711,null,null,1211,null,null,1617,null,null,1203,null,null,2139,null,null,705,null,null,1598,null,null,2524,null,null,2358,null,null,2687,null,null,2798,null,null,10796,null,null,3902,null,null,5046,null,null,8088,null,null,7488,null,null,8023,null,null,4695,null,null,3299,null,null,2398,null,null,49
439563,1331,2557,899,71,90,0,151,15,27,233,259,67,82,163,173,107,139,793,352,488,303,6593,1488,4165,952,7689,1559,7163,1141,4466,758,112116,4503,16651,1652,22489,1779,53383,2992,40499,2932,92871,3198,46671,2857,12297,1560,8016,1131,1331,null,null,899,null,null,90,null,null,151,null,null,27,null,null,259,null,null,82,null,null,173,null,null,139,null,null,352,null,null,303,null,null,1488,null,null,952,null,null,1559,null,null,1141,null,null,758,null,null,4503,null,null,1652,null,null,1779,null,null,2992,null,null,2932,null,null,3198,null,null,2857,null,null,1560,null,null,1131,null,null,50
5721173,6607,69147,5289,833,400,1111,492,3199,1200,4631,1322,8816,1951,10522,2042,14996,2597,39740,3675,32484,2972,62097,4817,78778,5330,101167,5907,101552,6084,85241,4525,1147310,17427,225526,7171,347347,9486,769322,15912,438669,12167,1241751,18218,695229,11550,142532,5001,99173,4553,6607,null,null,5289,null,null,400,null,null,492,null,null,1200,null,null,1322,null,null,1951,null,null,2042,null,null,2597,null,null,3675,null,null,2972,null,null,4817,null,null,5330,null,null,5907,null,null,6084,null,null,4525,null,null,17427,null,null,7171,null,null,9486,null,null,15912,null,null,12167,null,null,18218,null,null,11550,null,null,5001,null,null,4553,null,null,51
