B05014_001E,B05014_001M,B05014_002E,B05014_002M,B05014_003E,B05014_003M,B05014_004E,B05014_004M,B05014_005E,B05014_005M,B05014_006E,B05014_006M,B05014_007E,B05014_007M,B05014_008E,B05014_008M,B05014_009E,B05014_009M,B05014_010E,B05014_010M,B05014_011E,B05014_011M,B05014_012E,B05014_012M,B05014_013E,B05014_013M,B05014_014E,B05014_014M,B05014_015E,B05014_015M,B05014_016E,B05014_016M,B05014_017E,B05014_017M,B05014_018E,B05014_018M,B05014_019E,B05014_019M,B05014_001M,B05014_001EA,B05014_001MA,B05014_002M,B05014_002EA,B05014_002MA,B05014_003M,B05014_003EA,B05014_003MA,B05014_004M,B05014_004EA,B05014_004MA,B05014_005M,B05014_005EA,B05014_005MA,B05014_006M,B05014_006EA,B05014_006MA,B05014_007M,B05014_007EA,B05014_007MA,B05014_008M,B05014_008EA,B05014_008MA,B05014_009M,B05014_009EA,B05014_009MA,B05014_010M,B05014_010EA,B05014_010MA,B05014_011M,B05014_011EA,B05014_011MA,B05014_012M,B05014_012EA,B05014_012MA,B05014_013M,B05014_013EA,B05014_013MA,B05014_014M,B05014_014EA,B05014_014MA,B05014_015M,B05014_015EA,B05014_015MA,B05014_016M,B05014_016EA,B05014_016MA,B05014_017M,B05014_017EA,B05014_017MA,B05014_018M,B05014_018EA,B05014_018MA,B05014_019M,B05014_019EA,B05014_019MA,state
50768,3878,21408,2084,513,365,1758,615,3211,880,3036,1050,3806,1077,3665,919,2912,641,2507,655,29360,2886,1128,612,2619,1031,3276,990,4387,1160,5286,996,3189,710,4313,881,5162,1000,3878,null,null,2084,null,null,365,null,null,615,null,null,880,null,null,1050,null,null,1077,null,null,919,null,null,641,null,null,655,null,null,2886,null,null,612,null,null,1031,null,null,990,null,null,1160,null,null,996,null,null,710,null,null,881,null,null,1000,null,null,23
921870,17626,451344,10904,11879,2387,29272,3308,62921,4050,104280,4610,95527,4473,71975,2940,46198,2771,29292,2088,470526,10446,10352,1835,27445,3196,60544,4513,97010,5181,99664,4061,79343,3266,50535,3319,45633,2778,17626,null,null,10904,null,null,2387,null,null,3308,null,null,4050,null,null,4610,null,null,4473,null,null,2940,null,null,2771,null,null,2088,null,null,10446,null,null,1835,null,null,3196,null,null,4513,null,null,5181,null,null,4061,null,null,3266,null,null,3319,null,null,2778,null,null,24
1123882,17519,538849,9178,14198,2551,33024,3294,81871,3954,108011,4470,108026,4646,90841,4260,58656,3374,44222,2364,585033,11571,13313,2162,34613,3190,81292,5030,116211,4630,110497,4940,96124,4436,60135,3416,72848,3429,17519,null,null,9178,null,null,2551,null,null,3294,null,null,3954,null,null,4470,null,null,4646,null,null,4260,null,null,3374,null,null,2364,null,null,11571,null,null,2162,null,null,3190,null,null,5030,null,null,4630,null,null,4940,null,null,4436,null,null,3416,null,null,3429,null,null,25
662279,12303,331836,8097,10377,1579,23528,2355,52744,3785,66778,3441,61728,3237,49740,3001,35890,2478,31051,2238,330443,6852,9245,1624,22540,2310,44236,2733,59804,3114,62973,3088,51221,2849,39388,3108,41036,2565,12303,null,null,8097,null,null,1579,null,null,2355,null,null,3785,null,null,3441,null,null,3237,null,null,3001,null,null,2478,null,null,2238,null,null,6852,null,null,1624,null,null,2310,null,null,2733,null,null,3114,null,null,3088,null,null,2849,null,null,3108,null,null,2565,null,null,26
452436,10122,225383,6279,9247,1652,17131,1783,41161,3312,57788,3147,44542,2844,28101,1944,17560,1562,9853,1322,227053,6196,8686,1715,18390,2082,37368,2969,55223,2671,44003,2769,27823,2012,18598,1777,16962,1384,10122,null,null,6279,null,null,1652,null,null,1783,null,null,3312,null,null,3147,null,null,2844,null,null,1944,null,null,1562,null,null,1322,null,null,6196,null,null,1715,null,null,2082,null,null,2969,null,null,2671,null,null,2769,null,null,2012,null,null,1777,null,null,1384,null,null,27
58766,4477,28800,2944,879,520,1547,539,5144,1551,7596,1432,5904,1138,4153,1027,2090,655,1487,484,29966,2860,985,629,2073,786,4023,1060,7865,1451,5112,1185,4716,966,2564,852,2628,937,4477,null,null,2944,null,null,520,null,null,539,null,null,1551,null,null,1432,null,null,1138,null,null,1027,null,null,655,null,null,484,null,null,2860,null,null,629,null,null,786,null,null,1060,null,null,1451,null,null,1185,null,null,966,null,null,852,null,null,937,null,null,28
249202,9951,122047,6102,3269,1326,10498,1833,21668,2165,27820,2395,24920,2605,16946,1931,9929,1750,6997,1313,127155,5700,3170,918,10643,1693,21441,2466,27528,2373,24166,2199,18087,1960,10879,1476,11241,1566,9951,null,null,6102,null,null,1326,null,null,1833,null,null,2165,null,null,2395,null,null,2605,null,null,1931,null,null,1750,null,null,1313,null,null,5700,null,null,918,null,null,1693,null,null,2466,null,null,2373,null,null,2199,null,null,1960,null,null,1476,null,null,1566,null,null,29
21893,2335,8568,1602,97,124,888,516,2008,702,1368,659,901,495,1457,758,1103,384,746,332,13325,1799,331,289,1289,714,2285,951,1438,572,2614,848,1774,625,1276,414,2318,692,2335,null,null,1602,null,null,124,null,null,516,null,null,702,null,null,659,null,null,495,null,null,758,null,null,384,null,null,332,null,null,1799,null,null,289,null,null,714,null,null,951,null,null,572,null,null,848,null,null,625,null,null,414,null,null,692,null,null,30
134137,5301,68874,3432,2398,679,6204,1480,14697,1775,17489,1758,13837,1705,8556,1544,3193,954,2500,580,65263,3650,2861,1018,5985,1455,11209,1511,15405,1781,14528,1835,7384,1049,4855,836,3036,728,5301,null,null,3432,null,null,679,null,null,1480,null,null,1775,null,null,1758,null,null,1705,null,null,1544,null,null,954,null,null,580,null,null,3650,null,null,1018,null,null,1455,null,null,1511,null,null,1781,null,null,1835,null,null,1049,null,null,836,null,null,728,null,null,31
586799,12084,274125,7339,2651,1006,14111,2085,34485,3211,54966,3474,67070,3944,49003,2514,27909,2603,23930,2085,312674,7670,4727,1366,14392,1902,35150,2735,64198,3717,67484,3713,51502,2825,40849,2449,34372,2440,12084,null,null,7339,null,null,1006,null,null,2085,null,null,3211,null,null,3474,null,null,3944,null,null,2514,null,null,2603,null,null,2085,null,null,7670,null,null,1366,null,null,1902,null,null,2735,null,null,3717,null,null,3713,null,null,2825,null,null,2449,null,null,2440,null,null,32
76309,4678,37978,2884,1594,638,3474,1051,4473,1303,6265,1103,5960,1028,8424,1708,4427,934,3361,923,38331,2602,1347,645,3229,760,3321,929,8480,1523,5758,954,6975,1134,4213,837,5008,766,4678,null,null,2884,null,null,638,null,null,1051,null,null,1303,null,null,1103,null,null,1028,null,null,1708,null,null,934,null,null,923,null,null,2602,null,null,645,null,null,760,null,null,929,null,null,1523,null,null,954,null,null,1134,null,null,837,null,null,766,null,null,33
2016085,22331,968837,12315,19269,2427,48332,3659,124321,6808,200171,6334,206266,6439,169628,4657,116154,4177,84696,3435,1047248,15042,19889,2387,47435,4100,122771,6324,213138,6563,210992,5376,177421,4604,133117,4523,122485,3959,22331,null,null,12315,null,null,2427,null,null,3659,null,null,6808,null,null,6334,null,null,6439,null,null,4657,null,null,4177,null,null,3435,null,null,15042,null,null,2387,null,null,4100,null,null,6324,null,null,6563,null,null,5376,null,null,4604,null,null,4523,null,null,3959,null,null,34
198406,8708,96312,5706,2078,809,6464,1699,14107,1975,20248,2597,19123,2353,15448,1802,9567,1535,9277,1480,102094,5019,1264,709,6219,1475,10721,1927,18581,2122,23320,2003,17944,2105,12409,1674,11636,1700,8708,null,null,5706,null,null,809,null,null,1699,null,null,1975,null,null,2597,null,null,2353,null,null,1802,null,null,1535,null,null,1480,null,null,5019,null,null,709,null,null,1475,null,null,1927,null,null,2122,null,null,2003,null,null,2105,null,null,1674,null,null,1700,null,null,35
4536115,36101,2137278,21050,40143,3279,108704,6726,287537,9895,415335,10090,410316,10205,371811,7501,287047,7236,216385,4815,2398837,21429,39932,3941,102812,6245,286278,8418,436019,9186,441188,7993,432596,7858,338053,7490,321959,5883,36101,null,null,21050,null,null,3279,null,null,6726,null,null,9895,null,null,10090,null,null,10205,null,null,7501,null,null,7236,null,null,4815,null,null,21429,null,null,3941,null,null,6245,null,null,8418,null,null,9186,null,null,7993,null,null,7858,null,null,7490,null,null,5883,null,null,36
789638,14228,399898,9823,10511,1851,28809,3199,63392,4718,97816,5304,95377,4638,55715,3542,30350,2411,17928,1767,389740,8425,9996,2042,26759,2629,58394,3567,100526,4899,82140,4357,55341,3409,30492,2505,26092,1862,14228,null,null,9823,null,null,1851,null,null,3199,null,null,4718,null,null,5304,null,null,4638,null,null,3542,null,null,2411,null,null,1767,null,null,8425,null,null,2042,null,null,2629,null,null,3567,null,null,4899,null,null,4357,null,null,3409,null,null,2505,null,null,1862,null,null,37
24588,2501,12479,1851,958,566,796,520,3362,907,2866,839,2004,639,1631,757,549,251,313,237,12109,1822,230,269,1085,656,2655,986,3203,1082,1699,752,1569,499,1142,555,526,265,2501,null,null,1851,null,null,566,null,null,520,null,null,907,null,null,839,null,null,639,null,null,757,null,null,251,null,null,237,null,null,1822,null,null,269,null,null,656,null,null,986,null,null,1082,null,null,752,null,null,499,null,null,555,null,null,265,null,null,38
513592,13781,257411,8849,8158,2091,17865,2033,47471,3811,56472,3510,44269,3502,35139,2686,26655,2162,21382,1991,256181,7846,7308,1422,15955,2370,42326,3615,53292,4253,41280,3201,34993,2454,27788,2216,33239,2613,13781,null,null,8849,null,null,2091,null,null,2033,null,null,3811,null,null,3510,null,null,3502,null,null,2686,null,null,2162,null,null,1991,null,null,7846,null,null,1422,null,null,2370,null,null,3615,null,null,4253,null,null,3201,null,null,2454,null,null,2216,null,null,2613,null,null,39
228414,5999,116530,3907,2173,657,7474,1317,22845,1879,28830,2011,23174,1999,18152,1399,8650,1319,5232,806,111884,3753,2177,749,8083,1169,19575,1991,24521,1789,22620,1851,17515,1567,8864,1098,8529,1070,5999,null,null,3907,null,null,657,null,null,1317,null,null,1879,null,null,2011,null,null,1999,null,null,1399,null,null,1319,null,null,806,null,null,3753,null,null,749,null,null,1169,null,null,1991,null,null,1789,null,null,1851,null,null,1567,null,null,1098,null,null,1070,null,null,40
394217,10778,191571,6319,3782,1290,8144,1441,29906,3416,41578,2726,44347,3144,31683,2129,19162,2248,12969,1428,202646,6885,3231,1378,9665,1793,27960,3147,43070,2732,44253,3255,30564,2634,23755,2056,20148,2335,10778,null,null,6319,null,null,1290,null,null,1441,null,null,3416,null,null,2726,null,null,3144,null,null,2129,null,null,2248,null,null,1428,null,null,6885,null,null,1378,null,null,1793,null,null,3147,null,null,2732,null,null,3255,null,null,2634,null,null,2056,null,null,2335,null,null,41
870913,19386,424504,11044,14008,2449,30834,3913,67680,4938,92118,5743,75675,4471,61025,3353,46545,3049,36619,2377,446409,13386,12497,2002,33515,4094,63686,4458,89872,4362,78238,4509,67024,3506,52032,3461,49545,3621,19386,null,null,11044,null,null,2449,null,null,3913,null,null,4938,null,null,5743,null,null,4471,null,null,3353,null,null,3049,null,null,2377,null,null,13386,null,null,2002,null,null,4094,null,null,4458,null,null,4362,null,null,4509,null,null,3506,null,null,3461,null,null,3621,null,null,42
148480,7235,73092,4368,2211,924,4328,1466,11232,2097,13578,2066,12047,1757,13681,1752,9479,1324,6536,1179,75388,4439,1125,539,5031,1758,9301,1589,11122,1719,13557,1406,14627,1929,10189,1345,10436,1668,7235,null,null,4368,null,null,924,null,null,1466,null,null,2097,null,null,2066,null,null,1757,null,null,1752,null,null,1324,null,null,1179,null,null,4439,null,null,539,null,null,1758,null,null,1589,null,null,1719,null,null,1406,null,null,1929,null,null,1345,null,null,1668,null,null,44
237964,9054,118105,5031,2391,978,8165,1936,18428,2478,31087,3413,23423,2595,15293,1787,10744,1630,8574,1479,119859,6043,3797,1503,7927,1554,17257,2311,26603,2636,20539,2186,16380,1912,11761,1889,15595,2247,9054,null,null,5031,null,null,978,null,null,1936,null,null,2478,null,null,3413,null,null,2595,null,null,1787,null,null,1630,null,null,1479,null,null,6043,null,null,1503,null,null,1554,null,null,2311,null,null,2636,null,null,2186,null,null,1912,null,null,1889,null,null,2247,null,null,45
30926,2591,15991,1815,641,344,2470,917,4396,1061,4167,838,1808,603,1491,457,831,386,187,170,14935,1820,1480,874,1388,553,2719,670,3625,888,2141,665,1611,588,509,268,1462,506,2591,null,null,1815,null,null,344,null,null,917,null,null,1061,null,null,838,null,null,603,null,null,457,null,null,386,null,null,170,null,null,1820,null,null,874,null,null,553,null,null,670,null,null,888,null,null,665,null,null,588,null,null,268,null,null,506,null,null,46
320021,10897,162281,6768,4975,1232,15073,2848,28757,2846,41908,3106,34134,3223,19893,2808,11172,1532,6369,1162,157740,6494,5629,1349,11763,1990,23980,2766,37185,3326,33410,2944,21007,2125,13683,1953,11083,1675,10897,null,null,6768,null,null,1232,null,null,2848,null,null,2846,null,null,3106,null,null,3223,null,null,2808,null,null,1532,null,null,1162,null,null,6494,null,null,1349,null,null,1990,null,null,2766,null,null,3326,null,null,2944,null,null,2125,null,null,1953,null,null,1675,null,null,47
4729920,40770,2377265,24414,49404,4527,143621,7389,352664,10303,540711,14388,525404,11418,400165,8399,225234,7533,140062,4864,2352655,25185,58165,5023,133887,7928,320426,10205,495273,11591,528296,12080,380801,8950,242440,7208,193367,7137,40770,null,null,24414,null,null,4527,null,null,7389,null,null,10303,null,null,14388,null,null,11418,null,null,8399,null,null,7533,null,null,4864,null,null,25185,null,null,5023,null,null,7928,null,null,10205,null,null,11591,null,null,12080,null,null,8950,null,null,7208,null,null,7137,null,null,48
252333,9896,125006,5815,2266,858,9034,1875,25092,2947,28841,2133,26567,2500,18712,1833,9056,1346,5438,800,127327,5620,3113,972,7692,1431,19945,2444,27507,2270,30005,2430,17942,1653,11199,1631,9924,1428,9896,null,null,5815,null,null,858,null,null,1875,null,null,2947,null,null,2133,null,null,2500,null,null,1833,null,null,1346,null,null,800,null,null,5620,null,null,972,null,null,1431,null,null,2444,null,null,2270,null,null,2430,null,null,1653,null,null,1631,null,null,1428,null,null,49
28223,2220,11699,1179,99,120,813,432,2143,843,841,443,2607,737,1749,548,2054,679,1393,388,16524,1693,375,286,1910,628,2000,615,2248,600,2436,614,2147,574,2730,666,2678,663,2220,null,null,1179,null,null,120,null,null,432,null,null,843,null,null,443,null,null,737,null,null,548,null,null,679,null,null,388,null,null,1693,null,null,286,null,null,628,null,null,615,null,null,600,null,null,614,null,null,574,null,null,666,null,null,663,null,null,50
1031169,17341,497758,11550,13940,2689,31896,3842,73460,4562,111197,5477,108194,4652,80015,3960,48105,2880,30951,2481,533411,9547,11891,2238,30677,2850,68865,3971,121483,5125,110818,4256,85143,3665,58025,3131,46509,3474,17341,null,null,11550,null,null,2689,null,null,3842,null,null,4562,null,null,5477,null,null,4652,null,null,3960,null,null,2880,null,null,2481,null,null,9547,null,null,2238,null,null,2850,null,null,3971,null,null,5125,null,null,4256,null,null,3665,null,null,3131,null,null,3474,null,null,51
1020394,20537,485681,12749,12073,2121,30976,3906,81637,5505,109777,4874,98173,4508,73472,3829,43414,2794,36159,2372,534713,10759,13046,2361,30547,3442,74947,4173,113576,4562,107038,4785,80208,3809,58758,3087,56593,3340,20537,null,null,12749,null,null,2121,null,null,3906,null,null,5505,null,null,4874,null,null,4508,null,null,3829,null,null,2794,null,null,2372,null,null,10759,null,null,2361,null,null,3442,null,null,4173,null,null,4562,null,null,4785,null,null,3809,null,null,3087,null,null,3340,null,null,53
31770,3111,14918,2297,494,302,736,351,3245,1327,3953,1016,2025,674,2028,664,1406,456,1031,399,16852,2002,406,320,1563,957,1355,526,3249,834,1938,730,3234,962,2615,859,2492,942,3111,null,null,2297,null,null,302,null,null,351,null,null,1327,null,null,1016,null,null,674,null,null,664,null,null,456,null,null,399,null,null,2002,null,null,320,null,null,957,null,null,526,null,null,834,null,null,730,null,null,962,null,null,859,null,null,942,null,null,54
288544,8305,146391,5402,4292,1167,11470,1999,25550,2382,33088,2943,29535,2383,19353,2118,12538,1327,10565,1282,142153,5006,3952,1108,12177,2026,20582,2374,31295,2834,26192,2601,22087,2082,12252,1722,13616,1477,8305,null,null,5402,null,null,1167,null,null,1999,null,null,2382,null,null,2943,null,null,2383,null,null,2118,null,null,1327,null,null,1282,null,null,5006,null,null,1108,null,null,2026,null,null,2374,null,null,2834,null,null,2601,null,null,2082,null,null,1722,null,null,1477,null,null,55
18856,2573,8775,1594,601,661,173,129,1623,813,1695,742,2843,1074,638,456,708,367,494,310,10081,1645,74,120,1037,719,1671,755,1582,615,2783,814,1298,606,926,413,710,344,2573,null,null,1594,null,null,661,null,null,129,null,null,813,null,null,742,null,null,1074,null,null,456,null,null,367,null,null,310,null,null,1645,null,null,120,null,null,719,null,null,755,null,null,615,null,null,814,null,null,606,null,null,413,null,null,344,null,null,56
91393,6013,40156,3606,264,237,1188,511,3278,874,6145,1308,7898,1290,8716,1564,6740,1233,5927,993,51237,3639,730,441,1441,659,5170,1334,6403,1344,8217,1489,12197,1353,7506,1286,9573,1356,6013,null,null,3606,null,null,237,null,null,511,null,null,874,null,null,1308,null,null,1290,null,null,1564,null,null,1233,null,null,993,null,null,3639,null,null,441,null,null,659,null,null,1334,null,null,1344,null,null,1489,null,null,1353,null,null,1286,null,null,1356,null,null,72
163629,5744,80527,3881,2022,858,6799,1488,13856,2058,21337,2229,17168,2073,10742,1942,4995,978,3608,990,83102,4053,3101,1209,5940,1466,12368,1769,21375,2641,15118,1676,10447,1656,7358,1293,7395,1436,5744,null,null,3881,null,null,858,null,null,1488,null,null,2058,null,null,2229,null,null,2073,null,null,1942,null,null,978,null,null,990,null,null,4053,null,null,1209,null,null,1466,null,null,1769,null,null,2641,null,null,1676,null,null,1656,null,null,1293,null,null,1436,null,null,01
57364,4460,27616,2690,624,374,2078,799,4730,1141,3443,935,5444,1190,6407,1365,3031,746,1859,638,29748,2485,492,333,2472,751,3342,983,5306,1005,5766,921,6451,845,2799,916,3120,597,4460,null,null,2690,null,null,374,null,null,799,null,null,1141,null,null,935,null,null,1190,null,null,1365,null,null,746,null,null,638,null,null,2485,null,null,333,null,null,751,null,null,983,null,null,1005,null,null,921,null,null,845,null,null,916,null,null,597,null,null,02
934883,18041,455060,10570,9841,1944,26088,3022,64746,4489,91102,4411,92455,3860,78259,3722,50563,3430,42006,2862,479823,10931,7739,1555,24439,3191,55302,3897,89734,4923,103938,4334,81807,3911,62933,3311,53931,3496,18041,null,null,10570,null,null,1944,null,null,3022,null,null,4489,null,null,4411,null,null,3860,null,null,3722,null,null,3430,null,null,2862,null,null,10931,null,null,1555,null,null,3191,null,null,3897,null,null,4923,null,null,4334,null,null,3911,null,null,3311,null,null,3496,null,null,04
138592,6168,68468,3668,1672,629,4482,1319,12566,1850,19109,2395,14532,1912,8261,1489,4942,1079,2904,755,70124,3878,1865,567,5157,1567,10924,1590,17721,2242,14935,1822,10277,1616,5703,1051,3542,836,6168,null,null,3668,null,null,629,null,null,1319,null,null,1850,null,null,2395,null,null,1912,null,null,1489,null,null,1079,null,null,755,null,null,3878,null,null,567,null,null,1567,null,null,1590,null,null,2242,null,null,1822,null,null,1616,null,null,1051,null,null,836,null,null,05
10677663,46799,5156008,27500,79966,4574,226971,8549,605098,12176,1000188,14620,1149215,13036,969233,8998,636525,11334,488812,7471,5521655,30285,76501,5527,202166,7816,572354,14370,998508,14247,1192934,11455,1031937,11776,744663,10950,702592,8645,46799,null,null,27500,null,null,4574,null,null,8549,null,null,12176,null,null,14620,null,null,13036,null,null,8998,null,null,11334,null,null,7471,null,null,30285,null,null,5527,null,null,7816,null,null,14370,null,null,14247,null,null,11455,null,null,11776,null,null,10950,null,null,8645,null,null,06
544733,14346,263273,8439,7496,1523,15318,2415,40045,3563,62234,4677,63611,4080,38779,2473,21441,2493,14349,1941,281460,8352,7736,1629,20060,2557,40136,3267,60359,4041,61979,3617,40381,2633,26466,2489,24343,1882,14346,null,null,8439,null,null,1523,null,null,2415,null,null,3563,null,null,4677,null,null,4080,null,null,2473,null,null,2493,null,null,1941,null,null,8352,null,null,1629,null,null,2557,null,null,3267,null,null,4041,null,null,3617,null,null,2633,null,null,2489,null,null,1882,null,null,08
514050,13383,242336,7400,5716,1285,14034,2115,30446,3314,49181,3937,48632,3484,43768,2904,31281,2514,19278,1811,271714,8210,5940,1524,15047,2152,29868,3394,51173,3479,52294,3391,49594,3166,32836,2642,34962,2464,13383,null,null,7400,null,null,1285,null,null,2115,null,null,3314,null,null,3937,null,null,3484,null,null,2904,null,null,2514,null,null,1811,null,null,8210,null,null,1524,null,null,2152,null,null,3394,null,null,3479,null,null,3391,null,null,3166,null,null,2642,null,null,2464,null,null,09
89391,5326,44662,3182,604,344,2058,740,7405,1250,11521,1509,9096,1564,6387,1262,3201,826,4390,1167,44729,3203,708,347,2587,1012,6515,1361,10753,1380,9423,1707,5313,1111,4554,1051,4876,843,5326,null,null,3182,null,null,344,null,null,740,null,null,1250,null,null,1509,null,null,1564,null,null,1262,null,null,826,null,null,1167,null,null,3203,null,null,347,null,null,1012,null,null,1361,null,null,1380,null,null,1707,null,null,1111,null,null,1051,null,null,843,null,null,10
90631,5024,44159,3006,1468,807,2332,772,7443,1157,9685,1566,11074,1807,5834,1156,4050,867,2273,647,46472,3094,692,486,1812,713,8439,1415,11516,1516,7990,1118,7300,1099,4620,904,4103,894,5024,null,null,3006,null,null,807,null,null,772,null,null,1157,null,null,1566,null,null,1807,null,null,1156,null,null,867,null,null,647,null,null,3094,null,null,486,null,null,713,null,null,1415,null,null,1516,null,null,1118,null,null,1099,null,null,904,null,null,894,null,null,11
