B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,B27001_001M,B27001_001EA,B27001_001MA,B27001_002M,B27001_002EA,B27001_002MA,B27001_003M,B27001_003EA,B27001_003MA,B27001_004M,B27001_004EA,B27001_004MA,B27001_005M,B27001_005EA,B27001_005MA,B27001_006M,B27001_006EA,B27001_006MA,B27001_007M,B27001_007EA,B27001_007MA,B27001_008M,B27001_008EA,B27001_008MA,B27001_009M,B27001_009EA,B27001_009MA,B27001_010M,B27001_010EA,B27001_010MA,B27001_011M,B27001_011EA,B27001_011MA,B27001_012M,B27001_012EA,B27001_012MA,B27001_013M,B27001_013EA,B27001_013MA,B27001_014M,B27001_014EA,B27001_014MA,B27001_015M,B27001_015EA,B27001_015MA,B27001_016M,B27001_016EA,B27001_016MA,B27001_017M,B27001_017EA,B27001_017MA,B27001_018M,B27001_018EA,B27001_018MA,B27001_019M,B27001_019EA,B27001_019MA,B27001_020M,B27001_020EA,B27001_020MA,B27001_021M,B27001_021EA,B27001_021MA,B27001_022M,B27001_022EA,B27001_022MA,B27001_023M,B27001_023EA,B27001_023MA,B27001_024M,B27001_024EA,B27001_024MA,B27001_025M,B27001_025EA,B27001_025MA,B27001_026M,B27001_026EA,B27001_026MA,B27001_027M,B27001_027EA,B27001_027MA,B27001_028M,B27001_028EA,B27001_028MA,B27001_029M,B27001_029EA,B27001_029MA,B27001_030M,B27001_030EA,B27001_030MA,B27001_031M,B27001_031EA,B27001_031MA,B27001_032M,B27001_032EA,B27001_032MA,B27001_033M,B27001_033EA,B27001_033MA,B27001_034M,B27001_034EA,B27001_034MA,B27001_035M,B27001_035EA,B27001_035MA,B27001_036M,B27001_036EA,B27001_036MA,B27001_037M,B27001_037EA,B27001_037MA,B27001_038M,B27001_038EA,B27001_038MA,B27001_039M,B27001_039EA,B27001_039MA,B27001_040M,B27001_040EA,B27001_040MA,B27001_041M,B27001_041EA,B27001_041MA,B27001_042M,B27001_042EA,B27001_042MA,B27001_043M,B27001_043EA,B27001_043MA,B27001_044M,B27001_044EA,B27001_044MA,B27001_045M,B27001_045EA,B27001_045MA,B27001_046M,B27001_046EA,B27001_046MA,B27001_047M,B27001_047EA,B27001_047MA,B27001_048M,B27001_048EA,B27001_048MA,B27001_049M,B27001_049EA,B27001_049MA,B27001_050M,B27001_050EA,B27001_050MA,B27001_051M,B27001_051EA,B27001_051MA,B27001_052M,B27001_052EA,B27001_052MA,B27001_053M,B27001_053EA,B27001_053MA,B27001_054M,B27001_054EA,B27001_054MA,B27001_055M,B27001_055EA,B27001_055MA,B27001_056M,B27001_056EA,B27001_056MA,B27001_057M,B27001_057EA,B27001_057MA,state
1317148,565,642090,2185,39797,1544,38044,1480,1753,664,90316,1702,86488,2172,3828,1051,56050,1219,49254,1736,6796,1283,76018,1337,60515,2606,15503,2243,73150,1247,60950,1733,12200,1761,92662,1269,81436,2118,11226,1897,100777,808,92095,1527,8682,1386,72287,674,72204,668,83,87,41033,783,41033,783,0,172,675058,2128,39190,1514,37752,1529,1438,580,85420,1619,80820,2182,4600,1588,52329,927,47966,1418,4363,1174,78979,1172,68629,2228,10350,1964,76921,996,68914,1579,8007,1242,98020,1149,89255,1694,8765,1489,108036,720,99815,1868,8221,1684,78208,638,78050,637,158,132,57955,747,57955,747,0,172,565,null,null,2185,null,null,1544,null,null,1480,null,null,664,null,null,1702,null,null,2172,null,null,1051,null,null,1219,null,null,1736,null,null,1283,null,null,1337,null,null,2606,null,null,2243,null,null,1247,null,null,1733,null,null,1761,null,null,1269,null,null,2118,null,null,1897,null,null,808,null,null,1527,null,null,1386,null,null,674,null,null,668,null,null,87,null,null,783,null,null,783,null,null,172,null,null,2128,null,null,1514,null,null,1529,null,null,580,null,null,1619,null,null,2182,null,null,1588,null,null,927,null,null,1418,null,null,1174,null,null,1172,null,null,2228,null,null,1964,null,null,996,null,null,1579,null,null,1242,null,null,1149,null,null,1694,null,null,1489,null,null,720,null,null,1868,null,null,1684,null,null,638,null,null,637,null,null,132,null,null,747,null,null,747,null,null,172,null,null,23
5918535,2341,2848901,4423,223268,3361,215578,3968,7690,2134,465258,3230,447570,3723,17688,2409,265146,2834,237271,3686,27875,2732,391989,3522,334283,5020,57706,4256,360377,2836,316063,4272,44314,3227,403071,2410,372161,3723,30910,3356,369348,1498,350879,2499,18469,2224,233737,1638,231895,1698,1842,707,136707,1247,136043,1243,664,545,3069634,3792,210632,3076,204055,3596,6577,1820,445430,3508,432430,4230,13000,2748,265863,3032,244993,4030,20870,2558,415780,2949,376931,4549,38849,3905,391669,2104,361558,3499,30111,2838,441617,2227,419098,3622,22519,2803,416906,1591,398280,2672,18626,2687,278895,1571,274789,1626,4106,869,202842,1583,201479,1735,1363,657,2341,null,null,4423,null,null,3361,null,null,3968,null,null,2134,null,null,3230,null,null,3723,null,null,2409,null,null,2834,null,null,3686,null,null,2732,null,null,3522,null,null,5020,null,null,4256,null,null,2836,null,null,4272,null,null,3227,null,null,2410,null,null,3723,null,null,3356,null,null,1498,null,null,2499,null,null,2224,null,null,1638,null,null,1698,null,null,707,null,null,1247,null,null,1243,null,null,545,null,null,3792,null,null,3076,null,null,3596,null,null,1820,null,null,3508,null,null,4230,null,null,2748,null,null,3032,null,null,4030,null,null,2558,null,null,2949,null,null,4549,null,null,3905,null,null,2104,null,null,3499,null,null,2838,null,null,2227,null,null,3622,null,null,2803,null,null,1591,null,null,2672,null,null,2687,null,null,1571,null,null,1626,null,null,869,null,null,1583,null,null,1735,null,null,657,null,null,24
6736017,1301,3260833,3131,219575,3721,216679,3884,2896,1145,482026,3930,478001,3805,4025,1157,346637,1867,330392,2858,16245,2315,466880,2227,434656,4266,32224,3899,396566,2162,376516,3354,20050,2583,462566,2219,446042,3143,16524,2215,434945,1236,422581,2132,12364,1924,279582,1400,278302,1566,1280,571,172056,1404,171650,1374,406,272,3475184,2953,212603,3037,210561,3068,2042,797,461040,3009,457294,3096,3746,1050,354529,2060,344428,2666,10101,1967,474102,2142,459059,3042,15043,2475,422191,1879,412215,2282,9976,1762,491236,1364,478327,2352,12909,2052,475050,1185,465625,2047,9425,1742,324647,1342,323618,1451,1029,503,259786,1613,259012,1681,774,470,1301,null,null,3131,null,null,3721,null,null,3884,null,null,1145,null,null,3930,null,null,3805,null,null,1157,null,null,1867,null,null,2858,null,null,2315,null,null,2227,null,null,4266,null,null,3899,null,null,2162,null,null,3354,null,null,2583,null,null,2219,null,null,3143,null,null,2215,null,null,1236,null,null,2132,null,null,1924,null,null,1400,null,null,1566,null,null,571,null,null,1404,null,null,1374,null,null,272,null,null,2953,null,null,3037,null,null,3068,null,null,797,null,null,3009,null,null,3096,null,null,1050,null,null,2060,null,null,2666,null,null,1967,null,null,2142,null,null,3042,null,null,2475,null,null,1879,null,null,2282,null,null,1762,null,null,1364,null,null,2352,null,null,2052,null,null,1185,null,null,2047,null,null,1742,null,null,1342,null,null,1451,null,null,503,null,null,1613,null,null,1681,null,null,470,null,null,25
9818099,823,4807886,3243,351601,4175,340575,4220,11026,1560,765205,4332,742967,4987,22238,2597,492301,2588,442318,4324,49983,3376,612276,2770,528803,5150,83473,4701,559196,2486,502447,4114,56749,3620,654701,2489,606692,3931,48009,3000,670749,1817,637643,3170,33106,2805,441396,1638,440077,1692,1319,481,260461,1260,260198,1261,263,198,5010213,3314,335417,3487,327132,3989,8285,1415,735331,3587,713644,4482,21687,2497,473889,2357,440675,3845,33214,3067,616701,2809,567905,4604,48796,3421,584081,2157,545333,3697,38748,3003,680131,2092,643466,3909,36665,3157,715597,1779,684689,2706,30908,2227,489871,1747,487695,1792,2176,681,379195,1812,378850,1842,345,219,823,null,null,3243,null,null,4175,null,null,4220,null,null,1560,null,null,4332,null,null,4987,null,null,2597,null,null,2588,null,null,4324,null,null,3376,null,null,2770,null,null,5150,null,null,4701,null,null,2486,null,null,4114,null,null,3620,null,null,2489,null,null,3931,null,null,3000,null,null,1817,null,null,3170,null,null,2805,null,null,1638,null,null,1692,null,null,481,null,null,1260,null,null,1261,null,null,198,null,null,3314,null,null,3487,null,null,3989,null,null,1415,null,null,3587,null,null,4482,null,null,2497,null,null,2357,null,null,3845,null,null,3067,null,null,2809,null,null,4604,null,null,3421,null,null,2157,null,null,3697,null,null,3003,null,null,2092,null,null,3909,null,null,3157,null,null,1779,null,null,2706,null,null,2227,null,null,1747,null,null,1792,null,null,681,null,null,1812,null,null,1842,null,null,219,null,null,26
5462438,681,2714782,3282,216528,3243,210010,3512,6518,1232,442664,3571,426801,4048,15863,2314,254339,2190,235114,2673,19225,1965,372381,2686,341024,3082,31357,2882,340783,2203,316057,2890,24726,2347,360231,1804,343004,2287,17227,1821,364189,1718,349985,2286,14204,1520,224910,1244,224625,1257,285,208,138757,1374,138639,1359,118,119,2747656,3145,203481,2987,196825,3290,6656,1313,423650,3280,409402,3560,14248,2525,248405,2067,237696,2258,10709,1557,364504,2476,343637,3105,20867,2478,333411,2413,314821,3290,18590,2260,363464,1925,351701,2185,11763,1237,373957,1546,362385,2140,11572,1515,242062,1237,241429,1234,633,324,194722,1609,194337,1679,385,305,681,null,null,3282,null,null,3243,null,null,3512,null,null,1232,null,null,3571,null,null,4048,null,null,2314,null,null,2190,null,null,2673,null,null,1965,null,null,2686,null,null,3082,null,null,2882,null,null,2203,null,null,2890,null,null,2347,null,null,1804,null,null,2287,null,null,1821,null,null,1718,null,null,2286,null,null,1520,null,null,1244,null,null,1257,null,null,208,null,null,1374,null,null,1359,null,null,119,null,null,3145,null,null,2987,null,null,3290,null,null,1313,null,null,3280,null,null,3560,null,null,2525,null,null,2067,null,null,2258,null,null,1557,null,null,2476,null,null,3105,null,null,2478,null,null,2413,null,null,3290,null,null,2260,null,null,1925,null,null,2185,null,null,1237,null,null,1546,null,null,2140,null,null,1515,null,null,1237,null,null,1234,null,null,324,null,null,1609,null,null,1679,null,null,305,null,null,27
2924168,1457,1390748,6126,112465,3589,107465,3574,5000,1300,251750,4958,240029,4442,11721,2238,149652,4115,116139,4485,33513,3663,169275,4843,123580,5140,45695,4291,167796,3888,132872,4487,34924,3229,175857,3166,146441,3869,29416,3484,173600,1977,153759,3260,19841,2389,124914,1791,124262,1825,652,387,65439,1871,65346,1843,93,134,1533420,6023,111106,3759,106189,3956,4917,1460,245787,4721,234835,4708,10952,2228,149822,3006,119701,3673,30121,3035,194419,4402,156969,4950,37450,3351,194135,3882,165481,4303,28654,3088,193009,3292,163091,3887,29918,3122,198995,1582,176348,2269,22647,2386,142021,1589,141651,1613,370,241,104126,2067,103829,2130,297,296,1457,null,null,6126,null,null,3589,null,null,3574,null,null,1300,null,null,4958,null,null,4442,null,null,2238,null,null,4115,null,null,4485,null,null,3663,null,null,4843,null,null,5140,null,null,4291,null,null,3888,null,null,4487,null,null,3229,null,null,3166,null,null,3869,null,null,3484,null,null,1977,null,null,3260,null,null,2389,null,null,1791,null,null,1825,null,null,387,null,null,1871,null,null,1843,null,null,134,null,null,6023,null,null,3759,null,null,3956,null,null,1460,null,null,4721,null,null,4708,null,null,2228,null,null,3006,null,null,3673,null,null,3035,null,null,4402,null,null,4950,null,null,3351,null,null,3882,null,null,4303,null,null,3088,null,null,3292,null,null,3887,null,null,3122,null,null,1582,null,null,2269,null,null,2386,null,null,1589,null,null,1613,null,null,241,null,null,2067,null,null,2130,null,null,296,null,null,28
5977199,1793,2917209,4698,230699,4285,222530,4505,8169,1577,481642,4060,459250,4683,22392,2335,286432,3706,236674,4687,49758,3465,378208,3934,306882,5006,71326,3381,352206,3382,303865,5339,48341,3772,383059,3159,335290,4064,47769,3039,388634,1788,355753,2983,32881,2681,258810,1841,258067,1847,743,352,157519,1729,157172,1760,347,219,3059990,4527,212400,3556,204518,3649,7882,1475,461730,4213,438300,4731,23430,3028,277813,3325,239157,4488,38656,3254,397612,2862,338131,4156,59481,3743,370413,2972,324456,4443,45957,3556,399587,2620,359062,3846,40525,3484,419210,2096,386977,2948,32233,2723,293075,1687,291613,1755,1462,553,228150,1906,227579,1939,571,304,1793,null,null,4698,null,null,4285,null,null,4505,null,null,1577,null,null,4060,null,null,4683,null,null,2335,null,null,3706,null,null,4687,null,null,3465,null,null,3934,null,null,5006,null,null,3381,null,null,3382,null,null,5339,null,null,3772,null,null,3159,null,null,4064,null,null,3039,null,null,1788,null,null,2983,null,null,2681,null,null,1841,null,null,1847,null,null,352,null,null,1729,null,null,1760,null,null,219,null,null,4527,null,null,3556,null,null,3649,null,null,1475,null,null,4213,null,null,4731,null,null,3028,null,null,3325,null,null,4488,null,null,3254,null,null,2862,null,null,4156,null,null,3743,null,null,2972,null,null,4443,null,null,3556,null,null,2620,null,null,3846,null,null,3484,null,null,2096,null,null,2948,null,null,2723,null,null,1687,null,null,1755,null,null,553,null,null,1906,null,null,1939,null,null,304,null,null,29
1027510,634,516287,2719,39200,1497,38130,1495,1070,431,79604,1895,75443,2198,4161,928,50057,1589,41749,2028,8308,1762,61656,1675,50695,2180,10961,1613,61593,1282,53452,1866,8141,1387,62684,1269,55157,1862,7527,1409,75028,1085,68288,1550,6740,1189,54694,615,54543,615,151,140,31771,444,31718,439,53,65,511223,2550,35060,1635,33388,1694,1672,691,73767,1946,70042,2303,3725,1048,48937,1806,44235,2166,4702,943,61981,1431,55388,1743,6593,1152,56783,1158,50953,1445,5830,1083,63915,1416,56571,1624,7344,1220,77799,999,71519,1351,6280,1002,54126,685,53968,671,158,125,38855,595,38855,595,0,168,634,null,null,2719,null,null,1497,null,null,1495,null,null,431,null,null,1895,null,null,2198,null,null,928,null,null,1589,null,null,2028,null,null,1762,null,null,1675,null,null,2180,null,null,1613,null,null,1282,null,null,1866,null,null,1387,null,null,1269,null,null,1862,null,null,1409,null,null,1085,null,null,1550,null,null,1189,null,null,615,null,null,615,null,null,140,null,null,444,null,null,439,null,null,65,null,null,2550,null,null,1635,null,null,1694,null,null,691,null,null,1946,null,null,2303,null,null,1048,null,null,1806,null,null,2166,null,null,943,null,null,1431,null,null,1743,null,null,1152,null,null,1158,null,null,1445,null,null,1083,null,null,1416,null,null,1624,null,null,1220,null,null,999,null,null,1351,null,null,1002,null,null,685,null,null,671,null,null,125,null,null,595,null,null,595,null,null,168,null,null,30
1877654,1048,931551,3230,79399,1759,75542,1923,3857,991,161764,2202,153420,2428,8344,1577,94444,2040,80075,2742,14369,2042,125886,2263,103170,2922,22716,2444,115779,2047,98924,2551,16855,1897,113313,1629,102906,2015,10407,1540,117967,1335,107935,1900,10032,1618,74771,844,74289,957,482,460,48228,1095,48171,1096,57,66,946103,3122,78858,2536,73840,2037,5018,1646,152668,2111,146180,2048,6488,1221,92338,1329,81232,1563,11106,1614,122816,1924,105412,2387,17404,2005,114847,2252,100633,2840,14214,1714,112932,1361,102373,1986,10559,1665,121469,1074,113372,1470,8097,1263,81559,898,81242,905,317,197,68616,1221,68375,1135,241,243,1048,null,null,3230,null,null,1759,null,null,1923,null,null,991,null,null,2202,null,null,2428,null,null,1577,null,null,2040,null,null,2742,null,null,2042,null,null,2263,null,null,2922,null,null,2444,null,null,2047,null,null,2551,null,null,1897,null,null,1629,null,null,2015,null,null,1540,null,null,1335,null,null,1900,null,null,1618,null,null,844,null,null,957,null,null,460,null,null,1095,null,null,1096,null,null,66,null,null,3122,null,null,2536,null,null,2037,null,null,1646,null,null,2111,null,null,2048,null,null,1221,null,null,1329,null,null,1563,null,null,1614,null,null,1924,null,null,2387,null,null,2005,null,null,2252,null,null,2840,null,null,1714,null,null,1361,null,null,1986,null,null,1665,null,null,1074,null,null,1470,null,null,1263,null,null,898,null,null,905,null,null,197,null,null,1221,null,null,1135,null,null,243,null,null,31
2905767,1083,1445871,2556,111068,2583,104092,2944,6976,1843,234387,2624,217869,3466,16518,2308,123991,1488,100120,2611,23871,2144,207985,2316,160051,4258,47934,3851,190801,1623,154995,2950,35806,2682,195397,1419,166401,2815,28996,2570,176246,1323,159427,2403,16819,2111,133077,1094,130952,1145,2125,912,72919,793,71706,1057,1213,637,1459896,2420,106914,2573,101895,2492,5019,1425,224066,2829,206720,3911,17346,2885,122509,1587,103745,2172,18764,2184,206862,1402,177213,3386,29649,3191,192228,1788,159479,3787,32749,3394,191635,1472,166905,2811,24730,2490,184159,673,165593,2449,18566,2435,141288,825,138287,1128,3001,927,90235,951,89899,948,336,305,1083,null,null,2556,null,null,2583,null,null,2944,null,null,1843,null,null,2624,null,null,3466,null,null,2308,null,null,1488,null,null,2611,null,null,2144,null,null,2316,null,null,4258,null,null,3851,null,null,1623,null,null,2950,null,null,2682,null,null,1419,null,null,2815,null,null,2570,null,null,1323,null,null,2403,null,null,2111,null,null,1094,null,null,1145,null,null,912,null,null,793,null,null,1057,null,null,637,null,null,2420,null,null,2573,null,null,2492,null,null,1425,null,null,2829,null,null,3911,null,null,2885,null,null,1587,null,null,2172,null,null,2184,null,null,1402,null,null,3386,null,null,3191,null,null,1788,null,null,3787,null,null,3394,null,null,1472,null,null,2811,null,null,2490,null,null,673,null,null,2449,null,null,2435,null,null,825,null,null,1128,null,null,927,null,null,951,null,null,948,null,null,305,null,null,32
1316467,851,653830,2160,41637,1796,40512,1776,1125,522,93362,1595,90786,1851,2576,1002,64284,1290,57652,1957,6632,1499,79370,1451,67502,2139,11868,1419,72570,1586,65968,1849,6602,1377,100515,1205,92963,1745,7552,1495,101286,1102,94620,1613,6666,1338,64638,711,64599,723,39,64,36168,826,36168,826,0,187,662637,2037,37254,1605,36381,1517,873,573,87157,1543,84884,1727,2273,627,61564,1256,56249,1732,5315,1211,77270,1578,69641,1769,7629,1303,77417,1349,72388,1638,5029,1254,101115,1020,92980,1882,8135,1565,103708,828,98360,1516,5348,1209,68936,1140,68921,1139,15,25,48216,1021,48216,1021,0,187,851,null,null,2160,null,null,1796,null,null,1776,null,null,522,null,null,1595,null,null,1851,null,null,1002,null,null,1290,null,null,1957,null,null,1499,null,null,1451,null,null,2139,null,null,1419,null,null,1586,null,null,1849,null,null,1377,null,null,1205,null,null,1745,null,null,1495,null,null,1102,null,null,1613,null,null,1338,null,null,711,null,null,723,null,null,64,null,null,826,null,null,826,null,null,187,null,null,2037,null,null,1605,null,null,1517,null,null,573,null,null,1543,null,null,1727,null,null,627,null,null,1256,null,null,1732,null,null,1211,null,null,1578,null,null,1769,null,null,1303,null,null,1349,null,null,1638,null,null,1254,null,null,1020,null,null,1882,null,null,1565,null,null,828,null,null,1516,null,null,1209,null,null,1140,null,null,1139,null,null,25,null,null,1021,null,null,1021,null,null,187,null,null,33
8837578,1301,4298033,2553,323670,4356,314697,4693,8973,1800,687327,4498,659587,5487,27740,2930,398125,2016,345552,4076,52573,3273,568727,2665,458686,4839,110041,4708,556004,2421,470614,5144,85390,4977,621715,1991,558421,4937,63294,4449,569520,1409,529001,3263,40519,3157,351897,1750,347005,2110,4892,1350,221048,1800,219555,1988,1493,711,4539545,2661,307520,3602,297066,4088,10454,2390,661431,3652,638559,5029,22872,3115,378250,1778,341523,3462,36727,3069,571728,1774,500560,4535,71168,4806,580978,1975,516158,4633,64820,4504,662181,1539,605747,4062,56434,3810,617888,962,581163,3436,36725,3208,420129,1528,412071,2209,8058,1517,339440,1926,336643,2080,2797,858,1301,null,null,2553,null,null,4356,null,null,4693,null,null,1800,null,null,4498,null,null,5487,null,null,2930,null,null,2016,null,null,4076,null,null,3273,null,null,2665,null,null,4839,null,null,4708,null,null,2421,null,null,5144,null,null,4977,null,null,1991,null,null,4937,null,null,4449,null,null,1409,null,null,3263,null,null,3157,null,null,1750,null,null,2110,null,null,1350,null,null,1800,null,null,1988,null,null,711,null,null,2661,null,null,3602,null,null,4088,null,null,2390,null,null,3652,null,null,5029,null,null,3115,null,null,1778,null,null,3462,null,null,3069,null,null,1774,null,null,4535,null,null,4806,null,null,1975,null,null,4633,null,null,4504,null,null,1539,null,null,4062,null,null,3810,null,null,962,null,null,3436,null,null,3208,null,null,1528,null,null,2209,null,null,1517,null,null,1926,null,null,2080,null,null,858,null,null,34
2046001,1490,1001992,3542,76222,1954,73183,2007,3039,948,172978,2841,162216,3204,10762,1759,98461,2688,83414,3562,15047,2551,134910,3044,107463,4098,27447,3191,119036,2555,100058,3287,18978,2841,118388,2259,100956,2451,17432,2064,128367,1497,115937,2164,12430,1600,94555,1291,93986,1300,569,292,59075,1135,58882,1126,193,128,1044009,3179,75582,2990,72549,3047,3033,878,163816,3075,154565,3707,9251,1623,95796,2325,85835,2602,9961,1838,131668,2722,116509,3086,15159,2049,123385,2416,106274,2817,17111,2272,128245,2208,114855,2556,13390,1963,142492,1100,130547,2510,11945,2082,106552,1078,105050,1197,1502,737,76473,1284,76033,1238,440,266,1490,null,null,3542,null,null,1954,null,null,2007,null,null,948,null,null,2841,null,null,3204,null,null,1759,null,null,2688,null,null,3562,null,null,2551,null,null,3044,null,null,4098,null,null,3191,null,null,2555,null,null,3287,null,null,2841,null,null,2259,null,null,2451,null,null,2064,null,null,1497,null,null,2164,null,null,1600,null,null,1291,null,null,1300,null,null,292,null,null,1135,null,null,1126,null,null,128,null,null,3179,null,null,2990,null,null,3047,null,null,878,null,null,3075,null,null,3707,null,null,1623,null,null,2325,null,null,2602,null,null,1838,null,null,2722,null,null,3086,null,null,2049,null,null,2416,null,null,2817,null,null,2272,null,null,2208,null,null,2556,null,null,1963,null,null,1100,null,null,2510,null,null,2082,null,null,1078,null,null,1197,null,null,737,null,null,1284,null,null,1238,null,null,266,null,null,35
19505596,2238,9425360,5742,710433,5598,696182,5708,14251,2167,1419272,6050,1381512,7162,37760,3712,937606,3573,857517,5963,80089,4679,1403419,3450,1194059,8154,209360,7848,1184628,2929,1027565,6892,157063,6579,1295882,3018,1183548,7235,112334,5873,1213114,2369,1147885,4036,65229,3869,771148,2187,761991,2599,9157,1601,489858,2203,488504,2362,1354,576,10080236,5354,674354,4887,661128,5454,13226,1996,1366727,5449,1330898,6015,35829,3166,947487,3011,890863,5167,56624,4509,1443283,3543,1311697,7473,131586,6469,1251897,2703,1148814,6178,103083,5425,1389053,2409,1306131,5883,82922,5335,1332892,2090,1274108,4217,58784,3819,920888,2276,911404,2732,9484,1727,753655,2783,749096,2855,4559,1268,2238,null,null,5742,null,null,5598,null,null,5708,null,null,2167,null,null,6050,null,null,7162,null,null,3712,null,null,3573,null,null,5963,null,null,4679,null,null,3450,null,null,8154,null,null,7848,null,null,2929,null,null,6892,null,null,6579,null,null,3018,null,null,7235,null,null,5873,null,null,2369,null,null,4036,null,null,3869,null,null,2187,null,null,2599,null,null,1601,null,null,2203,null,null,2362,null,null,576,null,null,5354,null,null,4887,null,null,5454,null,null,1996,null,null,5449,null,null,6015,null,null,3166,null,null,3011,null,null,5167,null,null,4509,null,null,3543,null,null,7473,null,null,6469,null,null,2703,null,null,6178,null,null,5425,null,null,2409,null,null,5883,null,null,5335,null,null,2090,null,null,4217,null,null,3819,null,null,2276,null,null,2732,null,null,1727,null,null,2783,null,null,2855,null,null,1268,null,null,36
9957830,4137,4788349,8556,360056,4628,348198,4794,11858,1997,813788,5967,770432,6823,43356,4013,462258,5112,383666,5894,78592,4740,602827,6336,461018,7184,141809,6846,606997,6805,486061,7750,120936,6207,665853,5220,565637,6668,100216,5337,605143,2522,547479,4266,57664,3830,432037,2569,429145,2716,2892,892,239390,2617,238739,2676,651,330,5169481,7270,348811,6253,335990,6741,12821,2029,769828,6012,735631,6742,34197,3269,470034,4780,401874,5721,68160,4727,671060,5713,554448,7831,116612,6905,667869,5172,565702,6860,102167,5477,704778,3816,619122,5383,85656,5157,681875,2724,624451,4178,57424,3545,500933,2529,498551,2425,2382,810,354293,2804,353287,2953,1006,557,4137,null,null,8556,null,null,4628,null,null,4794,null,null,1997,null,null,5967,null,null,6823,null,null,4013,null,null,5112,null,null,5894,null,null,4740,null,null,6336,null,null,7184,null,null,6846,null,null,6805,null,null,7750,null,null,6207,null,null,5220,null,null,6668,null,null,5337,null,null,2522,null,null,4266,null,null,3830,null,null,2569,null,null,2716,null,null,892,null,null,2617,null,null,2676,null,null,330,null,null,7270,null,null,6253,null,null,6741,null,null,2029,null,null,6012,null,null,6742,null,null,3269,null,null,4780,null,null,5721,null,null,4727,null,null,5713,null,null,7831,null,null,6905,null,null,5172,null,null,6860,null,null,5477,null,null,3816,null,null,5383,null,null,5157,null,null,2724,null,null,4178,null,null,3545,null,null,2529,null,null,2425,null,null,810,null,null,2804,null,null,2953,null,null,557,null,null,37
741486,1317,379672,2429,35627,1916,32608,1731,3019,1110,55276,1919,51504,2051,3772,800,43058,1712,38944,1810,4114,958,60043,1949,53700,2053,6343,1228,44860,1822,40401,1718,4459,1255,45018,1309,40936,1067,4082,1334,48082,795,45501,923,2581,629,28851,375,28708,421,143,150,18857,550,18846,550,11,21,361814,2363,29966,1396,27940,1527,2026,682,53261,1506,48454,1588,4807,1162,41023,1402,36641,1356,4382,1225,53085,1818,48719,1777,4366,1156,39863,1237,35896,1222,3967,1112,41621,978,39724,1112,1897,492,46803,847,44757,1042,2046,530,29458,754,29344,725,114,141,26734,624,26725,623,9,16,1317,null,null,2429,null,null,1916,null,null,1731,null,null,1110,null,null,1919,null,null,2051,null,null,800,null,null,1712,null,null,1810,null,null,958,null,null,1949,null,null,2053,null,null,1228,null,null,1822,null,null,1718,null,null,1255,null,null,1309,null,null,1067,null,null,1334,null,null,795,null,null,923,null,null,629,null,null,375,null,null,421,null,null,150,null,null,550,null,null,550,null,null,21,null,null,2363,null,null,1396,null,null,1527,null,null,682,null,null,1506,null,null,1588,null,null,1162,null,null,1402,null,null,1356,null,null,1225,null,null,1818,null,null,1777,null,null,1156,null,null,1237,null,null,1222,null,null,1112,null,null,978,null,null,1112,null,null,492,null,null,847,null,null,1042,null,null,530,null,null,754,null,null,725,null,null,141,null,null,624,null,null,623,null,null,16,null,null,38
