B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,B18107_001M,B18107_001EA,B18107_001MA,B18107_002M,B18107_002EA,B18107_002MA,B18107_003M,B18107_003EA,B18107_003MA,B18107_004M,B18107_004EA,B18107_004MA,B18107_005M,B18107_005EA,B18107_005MA,B18107_006M,B18107_006EA,B18107_006MA,B18107_007M,B18107_007EA,B18107_007MA,B18107_008M,B18107_008EA,B18107_008MA,B18107_009M,B18107_009EA,B18107_009MA,B18107_010M,B18107_010EA,B18107_010MA,B18107_011M,B18107_011EA,B18107_011MA,B18107_012M,B18107_012EA,B18107_012MA,B18107_013M,B18107_013EA,B18107_013MA,B18107_014M,B18107_014EA,B18107_014MA,B18107_015M,B18107_015EA,B18107_015MA,B18107_016M,B18107_016EA,B18107_016MA,B18107_017M,B18107_017EA,B18107_017MA,B18107_018M,B18107_018EA,B18107_018MA,B18107_019M,B18107_019EA,B18107_019MA,B18107_020M,B18107_020EA,B18107_020MA,B18107_021M,B18107_021EA,B18107_021MA,B18107_022M,B18107_022EA,B18107_022MA,B18107_023M,B18107_023EA,B18107_023MA,B18107_024M,B18107_024EA,B18107_024MA,B18107_025M,B18107_025EA,B18107_025MA,B18107_026M,B18107_026EA,B18107_026MA,B18107_027M,B18107_027EA,B18107_027MA,state
1062425,1118,511977,1792,132068,1602,5555,1138,126513,1898,266589,1644,13234,1358,253355,2170,72287,674,3351,844,68936,1131,41033,783,6661,1147,34372,1167,550448,1435,131308,1320,6477,1202,124831,1640,282977,1462,16915,2483,266062,2977,78208,638,4246,875,73962,1100,57955,747,15200,1721,42755,1820,1118,null,null,1792,null,null,1602,null,null,1138,null,null,1898,null,null,1644,null,null,1358,null,null,2170,null,null,674,null,null,844,null,null,1131,null,null,783,null,null,1147,null,null,1167,null,null,1435,null,null,1320,null,null,1202,null,null,1640,null,null,1462,null,null,2483,null,null,2977,null,null,638,null,null,875,null,null,1100,null,null,747,null,null,1721,null,null,1820,null,null,23
4573947,2677,2160375,3487,657135,3202,17835,2483,639300,4092,1132796,2958,33508,3086,1099288,3992,233737,1638,11719,1396,222018,2047,136707,1247,22521,1822,114186,2226,2413572,2800,681643,2514,12970,1861,668673,3186,1250192,2235,48438,3503,1201754,4367,278895,1571,19798,2075,259097,2475,202842,1583,55680,2983,147162,2820,2677,null,null,3487,null,null,3202,null,null,2483,null,null,4092,null,null,2958,null,null,3086,null,null,3992,null,null,1638,null,null,1396,null,null,2047,null,null,1247,null,null,1822,null,null,2226,null,null,2800,null,null,2514,null,null,1861,null,null,3186,null,null,2235,null,null,3503,null,null,4367,null,null,1571,null,null,2075,null,null,2475,null,null,1583,null,null,2983,null,null,2820,null,null,24
5360773,1646,2559232,2492,813517,2446,20369,2292,793148,3339,1294077,2724,46112,3247,1247965,3858,279582,1400,15450,1661,264132,1996,172056,1404,30443,2423,141613,2540,2801541,2254,828631,2238,17868,2248,810763,3177,1388477,2255,61365,4086,1327112,4657,324647,1342,21294,1963,303353,2309,259786,1613,70866,3584,188920,3670,1646,null,null,2492,null,null,2446,null,null,2292,null,null,3339,null,null,2724,null,null,3247,null,null,3858,null,null,1400,null,null,1661,null,null,1996,null,null,1404,null,null,2423,null,null,2540,null,null,2254,null,null,2238,null,null,2248,null,null,3177,null,null,2255,null,null,4086,null,null,4657,null,null,1342,null,null,1963,null,null,2309,null,null,1613,null,null,3584,null,null,3670,null,null,25
7630545,2134,3691080,2682,1104577,2944,37602,2872,1066975,3896,1884646,3281,99816,3865,1784830,5066,441396,1638,26030,2211,415366,2884,260461,1260,46453,2485,214008,2548,3939465,2564,1090590,2755,31490,2311,1059100,3635,1979809,2880,124252,5299,1855557,5316,489871,1747,38385,2496,451486,3265,379195,1812,107153,4128,272042,4266,2134,null,null,2682,null,null,2944,null,null,2872,null,null,3896,null,null,3281,null,null,3865,null,null,5066,null,null,1638,null,null,2211,null,null,2884,null,null,1260,null,null,2485,null,null,2548,null,null,2564,null,null,2755,null,null,2311,null,null,3635,null,null,2880,null,null,5299,null,null,5316,null,null,1747,null,null,2496,null,null,3265,null,null,1812,null,null,4128,null,null,4266,null,null,26
4176115,2247,2055590,2866,626720,2770,16221,1844,610499,3424,1065203,2964,35651,3181,1029552,4125,224910,1244,12225,1630,212685,1633,138757,1374,20754,2006,118003,2226,2120525,2603,612909,2034,13138,1591,599771,2302,1070832,2927,44301,3273,1026531,4609,242062,1237,15024,1462,227038,1700,194722,1609,46435,2725,148287,2908,2247,null,null,2866,null,null,2770,null,null,1844,null,null,3424,null,null,2964,null,null,3181,null,null,4125,null,null,1244,null,null,1630,null,null,1633,null,null,1374,null,null,2006,null,null,2226,null,null,2603,null,null,2034,null,null,1591,null,null,2302,null,null,2927,null,null,3273,null,null,4609,null,null,1237,null,null,1462,null,null,1700,null,null,1609,null,null,2725,null,null,2908,null,null,27
2203060,2627,1026533,3843,318927,4149,13407,2454,305520,4418,517253,4365,34487,3228,482766,5459,124914,1791,13119,1898,111795,2357,65439,1871,13378,1941,52061,2199,1176527,3317,344241,3557,9956,1930,334285,3997,586139,4159,42760,3274,543379,4837,142021,1589,17972,1853,124049,2342,104126,2067,37734,2360,66392,2436,2627,null,null,3843,null,null,4149,null,null,2454,null,null,4418,null,null,4365,null,null,3228,null,null,5459,null,null,1791,null,null,1898,null,null,2357,null,null,1871,null,null,1941,null,null,2199,null,null,3317,null,null,3557,null,null,1930,null,null,3997,null,null,4159,null,null,3274,null,null,4837,null,null,1589,null,null,1853,null,null,2342,null,null,2067,null,null,2360,null,null,2436,null,null,28
4590728,3601,2204868,3866,664640,4043,18233,2250,646407,4369,1123899,3722,57949,4095,1065950,6030,258810,1841,19972,1973,238838,2630,157519,1729,27231,2059,130288,2588,2385860,3160,675425,3064,17581,1788,657844,3462,1189210,3297,70556,3751,1118654,5445,293075,1687,24928,2291,268147,2688,228150,1906,61278,3451,166872,4001,3601,null,null,3866,null,null,4043,null,null,2250,null,null,4369,null,null,3722,null,null,4095,null,null,6030,null,null,1841,null,null,1973,null,null,2630,null,null,1729,null,null,2059,null,null,2588,null,null,3160,null,null,3064,null,null,1788,null,null,3462,null,null,3297,null,null,3751,null,null,5445,null,null,1687,null,null,2291,null,null,2688,null,null,1906,null,null,3451,null,null,4001,null,null,29
799879,1851,397483,2392,111713,1812,4075,1057,107638,2007,199305,1898,8694,1564,190611,2217,54694,615,3765,905,50929,1174,31771,444,4721,933,27050,963,402396,1931,110918,1807,2935,973,107983,2077,198497,1801,11290,1904,187207,2557,54126,685,2563,628,51563,943,38855,595,7690,1301,31165,1339,1851,null,null,2392,null,null,1812,null,null,1057,null,null,2007,null,null,1898,null,null,1564,null,null,2217,null,null,615,null,null,905,null,null,1174,null,null,444,null,null,933,null,null,963,null,null,1931,null,null,1807,null,null,973,null,null,2077,null,null,1801,null,null,1904,null,null,2557,null,null,685,null,null,628,null,null,943,null,null,595,null,null,1301,null,null,1339,null,null,30
1404965,1565,690388,2639,220330,2182,7603,1462,212727,2608,347059,2269,9781,1165,337278,2411,74771,844,4190,796,70581,1100,48228,1095,7460,955,40768,1188,714577,2150,215154,1677,3808,924,211346,1860,349248,1819,13098,1506,336150,2550,81559,898,4841,738,76718,1166,68616,1221,16286,1365,52330,1744,1565,null,null,2639,null,null,2182,null,null,1462,null,null,2608,null,null,2269,null,null,1165,null,null,2411,null,null,844,null,null,796,null,null,1100,null,null,1095,null,null,955,null,null,1188,null,null,2150,null,null,1677,null,null,924,null,null,1860,null,null,1819,null,null,1506,null,null,2550,null,null,898,null,null,738,null,null,1166,null,null,1221,null,null,1365,null,null,1744,null,null,31
2229332,1250,1100416,2122,331976,1879,9608,2085,322368,3019,562444,2156,23339,2627,539105,3275,133077,1094,10220,1579,122857,1931,72919,793,11661,1515,61258,1576,1128916,1876,329371,1333,10910,2401,318461,2692,568022,1613,29494,2865,538528,3232,141288,825,11290,1702,129998,1877,90235,951,23330,2166,66905,2380,1250,null,null,2122,null,null,1879,null,null,2085,null,null,3019,null,null,2156,null,null,2627,null,null,3275,null,null,1094,null,null,1579,null,null,1931,null,null,793,null,null,1515,null,null,1576,null,null,1876,null,null,1333,null,null,2401,null,null,2692,null,null,1613,null,null,2865,null,null,3232,null,null,825,null,null,1702,null,null,1877,null,null,951,null,null,2166,null,null,2380,null,null,32
1057057,1410,518831,1952,143654,1622,4454,1210,139200,1832,274371,1906,10562,1542,263809,2419,64638,711,2297,568,62341,898,36168,826,5867,1147,30301,1395,538226,1552,138834,1486,3171,1070,135663,1874,282240,1468,12214,1867,270026,2324,68936,1140,3908,810,65028,1269,48216,1021,10991,1597,37225,1745,1410,null,null,1952,null,null,1622,null,null,1210,null,null,1832,null,null,1906,null,null,1542,null,null,2419,null,null,711,null,null,568,null,null,898,null,null,826,null,null,1147,null,null,1395,null,null,1552,null,null,1486,null,null,1070,null,null,1874,null,null,1468,null,null,1867,null,null,2324,null,null,1140,null,null,810,null,null,1269,null,null,1021,null,null,1597,null,null,1745,null,null,33
6857630,1472,3287036,2009,966852,2699,20556,2276,946296,3829,1747239,3010,53196,4083,1694043,5022,351897,1750,19282,2049,332615,2583,221048,1800,41013,2849,180035,3177,3570594,2030,949978,2020,18447,2579,931531,2992,1861047,2154,72142,4435,1788905,5136,420129,1528,32157,2351,387972,2623,339440,1926,98694,3941,240746,3912,1472,null,null,2009,null,null,2699,null,null,2276,null,null,3829,null,null,3010,null,null,4083,null,null,5022,null,null,1750,null,null,2049,null,null,2583,null,null,1800,null,null,2849,null,null,3177,null,null,2030,null,null,2020,null,null,2579,null,null,2992,null,null,2154,null,null,4435,null,null,5136,null,null,1528,null,null,2351,null,null,2623,null,null,1926,null,null,3941,null,null,3912,null,null,34
1557403,2155,752792,2525,233371,2820,6583,1571,226788,3165,365791,2673,19961,2306,345830,3700,94555,1291,7299,1255,87256,1697,59075,1135,12597,1492,46478,1586,804611,1949,227464,1850,5597,1310,221867,2294,394122,1899,24122,2835,370000,3424,106552,1078,11093,1863,95459,1885,76473,1284,25178,2398,51295,2685,2155,null,null,2525,null,null,2820,null,null,1571,null,null,3165,null,null,2673,null,null,2306,null,null,3700,null,null,1291,null,null,1255,null,null,1697,null,null,1135,null,null,1492,null,null,1586,null,null,1949,null,null,1850,null,null,1310,null,null,2294,null,null,1899,null,null,2835,null,null,3424,null,null,1078,null,null,1863,null,null,1885,null,null,1284,null,null,2398,null,null,2685,null,null,35
15334810,3374,7295655,5207,2341025,4372,51677,3115,2289348,5320,3693624,4060,132829,5904,3560795,6550,771148,2187,48124,3272,723024,3736,489858,2203,95110,4422,394748,4845,8039155,4131,2390770,3839,46783,3435,2343987,5313,3973842,3667,172748,7423,3801094,7580,920888,2276,82838,4884,838050,5096,753655,2783,227071,6140,526584,5749,3374,null,null,5207,null,null,4372,null,null,3115,null,null,5320,null,null,4060,null,null,5904,null,null,6550,null,null,2187,null,null,3272,null,null,3736,null,null,2203,null,null,4422,null,null,4845,null,null,4131,null,null,3839,null,null,3435,null,null,5313,null,null,3667,null,null,7423,null,null,7580,null,null,2276,null,null,4884,null,null,5096,null,null,2783,null,null,6140,null,null,5749,null,null,36
7665347,5417,3614505,6269,1065085,6898,29467,2884,1035618,7827,1877993,6423,90696,4947,1787297,8741,432037,2569,32259,2785,399778,3610,239390,2617,47448,2771,191942,3385,4050842,4528,1141094,4885,23471,2694,1117623,5648,2054522,4997,113894,5221,1940628,6854,500933,2529,40830,2651,460103,3366,354293,2804,98922,3978,255371,4455,5417,null,null,6269,null,null,6898,null,null,2884,null,null,7827,null,null,6423,null,null,4947,null,null,8741,null,null,2569,null,null,2785,null,null,3610,null,null,2617,null,null,2771,null,null,3385,null,null,4528,null,null,4885,null,null,2694,null,null,5648,null,null,4997,null,null,5221,null,null,6854,null,null,2529,null,null,2651,null,null,3366,null,null,2804,null,null,3978,null,null,4455,null,null,37
567356,1906,288769,2434,103101,2042,1873,693,101228,2012,137960,2008,4976,1108,132984,2175,28851,375,1142,390,27709,520,18857,550,2417,582,16440,593,278587,1743,94108,1853,1516,619,92592,2044,128287,1726,4421,966,123866,1996,29458,754,1542,456,27916,806,26734,624,5981,1173,20753,1110,1906,null,null,2434,null,null,2042,null,null,693,null,null,2012,null,null,2008,null,null,1108,null,null,2175,null,null,375,null,null,390,null,null,520,null,null,550,null,null,582,null,null,593,null,null,1743,null,null,1853,null,null,619,null,null,2044,null,null,1726,null,null,966,null,null,1996,null,null,754,null,null,456,null,null,806,null,null,624,null,null,1173,null,null,1110,null,null,38
8833851,3089,4252790,4501,1265436,4084,39043,3010,1226393,4719,2186661,4757,100628,4680,2086033,6975,494902,2249,33170,2562,461732,3042,305791,1956,54268,3499,251523,4048,4581061,3758,1269257,3233,35606,3317,1233651,4435,2296952,3736,129753,5402,2167199,6402,567984,2267,45936,2884,522048,3814,446868,2252,126195,4232,320673,4187,3089,null,null,4501,null,null,4084,null,null,3010,null,null,4719,null,null,4757,null,null,4680,null,null,6975,null,null,2249,null,null,2562,null,null,3042,null,null,1956,null,null,3499,null,null,4048,null,null,3758,null,null,3233,null,null,3317,null,null,4435,null,null,3736,null,null,5402,null,null,6402,null,null,2267,null,null,2884,null,null,3814,null,null,2252,null,null,4232,null,null,4187,null,null,39
2885847,1867,1392233,3206,446689,2731,14728,1900,431961,3422,692582,2692,35024,2188,657558,3510,157687,1409,13865,1289,143822,2045,95275,1370,17978,1704,77297,1936,1493614,3081,449147,3192,11922,1768,437225,3706,728258,2774,47242,3177,681016,4345,180144,1668,17676,1576,162468,2201,136065,1529,38949,2218,97116,2716,1867,null,null,3206,null,null,2731,null,null,1900,null,null,3422,null,null,2692,null,null,2188,null,null,3510,null,null,1409,null,null,1289,null,null,2045,null,null,1370,null,null,1704,null,null,1936,null,null,3081,null,null,3192,null,null,1768,null,null,3706,null,null,2774,null,null,3177,null,null,4345,null,null,1668,null,null,1576,null,null,2201,null,null,1529,null,null,2218,null,null,2716,null,null,40
3187768,1977,1554470,3104,466699,3124,18124,2746,448575,4008,777469,3150,30755,3151,746714,4655,196686,1851,11308,1732,185378,2285,113616,1234,20414,2199,93202,2391,1633298,2520,462679,3002,12886,1895,449793,3124,802213,2770,41918,3555,760295,4338,216272,1762,18674,1673,197598,2516,152134,1457,45774,2735,106360,2772,1977,null,null,3104,null,null,3124,null,null,2746,null,null,4008,null,null,3150,null,null,3151,null,null,4655,null,null,1851,null,null,1732,null,null,2285,null,null,1234,null,null,2199,null,null,2391,null,null,2520,null,null,3002,null,null,1895,null,null,3124,null,null,2770,null,null,3555,null,null,4338,null,null,1762,null,null,1673,null,null,2516,null,null,1457,null,null,2735,null,null,2772,null,null,41
9912721,2617,4764028,3841,1407207,4530,40845,3001,1366362,5232,2418986,4437,116731,5219,2302255,7507,570819,2016,35705,3147,535114,3595,367016,2488,64834,3864,302182,4353,5148693,3725,1403170,3134,38798,3221,1364372,4860,2543067,3434,141180,6846,2401887,6897,653400,2306,52181,3353,601219,3944,549056,2711,150297,5109,398759,5296,2617,null,null,3841,null,null,4530,null,null,3001,null,null,5232,null,null,4437,null,null,5219,null,null,7507,null,null,2016,null,null,3147,null,null,3595,null,null,2488,null,null,3864,null,null,4353,null,null,3725,null,null,3134,null,null,3221,null,null,4860,null,null,3434,null,null,6846,null,null,6897,null,null,2306,null,null,3353,null,null,3944,null,null,2711,null,null,5109,null,null,5296,null,null,42
831991,870,396234,1393,125457,1214,4701,1200,120756,1799,198001,1022,9629,1453,188372,1826,45026,716,3020,848,42006,920,27750,890,4714,956,23036,1211,435757,1343,126977,1584,3439,958,123538,1748,215041,1738,14906,2058,200135,2646,50797,704,4058,1034,46739,1211,42942,827,12375,1827,30567,1805,870,null,null,1393,null,null,1214,null,null,1200,null,null,1799,null,null,1022,null,null,1453,null,null,1826,null,null,716,null,null,848,null,null,920,null,null,890,null,null,956,null,null,1211,null,null,1343,null,null,1584,null,null,958,null,null,1748,null,null,1738,null,null,2058,null,null,2646,null,null,704,null,null,1034,null,null,1211,null,null,827,null,null,1827,null,null,1805,null,null,44
3763803,2666,1770375,3401,522214,4019,17340,2688,504874,4612,887412,3934,47977,4159,839435,5764,236795,1583,15620,1919,221175,2525,123954,1597,21910,2082,102044,2336,1993428,2850,548321,3418,10678,1686,537643,3588,993558,3461,57986,4938,935572,5994,274062,2030,24453,2314,249609,2754,177487,1904,53978,3319,123509,3697,2666,null,null,3401,null,null,4019,null,null,2688,null,null,4612,null,null,3934,null,null,4159,null,null,5764,null,null,1583,null,null,1919,null,null,2525,null,null,1597,null,null,2082,null,null,2336,null,null,2850,null,null,3418,null,null,1686,null,null,3588,null,null,3461,null,null,4938,null,null,5994,null,null,2030,null,null,2314,null,null,2754,null,null,1904,null,null,3319,null,null,3697,null,null,45
635793,1395,315350,1914,99205,1853,3059,1031,96146,2108,156527,1609,4254,996,152273,1797,37219,426,2145,863,35074,875,22399,449,3312,860,19087,913,320443,1784,92513,1358,1352,476,91161,1390,156674,1493,6914,1317,149760,1808,38805,903,2789,768,36016,1172,32451,671,7143,1336,25308,1478,1395,null,null,1914,null,null,1853,null,null,1031,null,null,2108,null,null,1609,null,null,996,null,null,1797,null,null,426,null,null,863,null,null,875,null,null,449,null,null,860,null,null,913,null,null,1784,null,null,1358,null,null,476,null,null,1390,null,null,1493,null,null,1317,null,null,1808,null,null,903,null,null,768,null,null,1172,null,null,671,null,null,1336,null,null,1478,null,null,46
