B13004_001E,B13004_001M,B13004_002E,B13004_002M,B13004_003E,B13004_003M,B13004_004E,B13004_004M,B13004_005E,B13004_005M,B13004_006E,B13004_006M,B13004_007E,B13004_007M,B13004_008E,B13004_008M,B13004_009E,B13004_009M,B13004_010E,B13004_010M,B13004_011E,B13004_011M,B13004_001M,B13004_001EA,B13004_001MA,B13004_002M,B13004_002EA,B13004_002MA,B13004_003M,B13004_003EA,B13004_003MA,B13004_004M,B13004_004EA,B13004_004MA,B13004_005M,B13004_005EA,B13004_005MA,B13004_006M,B13004_006EA,B13004_006MA,B13004_007M,B13004_007EA,B13004_007MA,B13004_008M,B13004_008EA,B13004_008MA,B13004_009M,B13004_009EA,B13004_009MA,B13004_010M,B13004_010EA,B13004_010MA,B13004_011M,B13004_011EA,B13004_011MA,state
277755,2339,12803,1833,8027,1262,4776,1338,2367,1065,2409,885,264952,3159,115976,4088,148976,4273,29207,2642,119769,4335,2339,null,null,1833,null,null,1262,null,null,1338,null,null,1065,null,null,885,null,null,3159,null,null,4088,null,null,4273,null,null,2642,null,null,4335,null,null,23
1419804,4423,73908,4676,50173,3363,23735,2858,4811,1246,18924,2748,1345896,5956,556415,10243,789481,12318,90244,5088,699237,11617,4423,null,null,4676,null,null,3363,null,null,2858,null,null,1246,null,null,2748,null,null,5956,null,null,10243,null,null,12318,null,null,5088,null,null,11617,null,null,24
1565878,4746,72870,4628,51305,3592,21565,2787,6299,1425,15266,2246,1493008,7052,611090,8978,881918,9271,116384,5497,765534,10515,4746,null,null,4628,null,null,3592,null,null,2787,null,null,1425,null,null,2246,null,null,7052,null,null,8978,null,null,9271,null,null,5497,null,null,10515,null,null,25
2218390,5155,119442,5838,74086,4178,45356,3483,14830,2043,30526,2941,2098948,7126,859779,11603,1239169,11033,189084,6902,1050085,12329,5155,null,null,5838,null,null,4178,null,null,3483,null,null,2043,null,null,2941,null,null,7126,null,null,11603,null,null,11033,null,null,6902,null,null,12329,null,null,26
1227989,4497,69038,3491,50290,2845,18748,1696,8437,1428,10311,1524,1158951,5150,532779,8055,626172,8103,113082,4704,513090,8398,4497,null,null,3491,null,null,2845,null,null,1696,null,null,1428,null,null,1524,null,null,5150,null,null,8055,null,null,8103,null,null,4704,null,null,8398,null,null,27
691952,6240,37566,3262,18758,2321,18808,2277,2958,884,15850,2129,654386,6949,271618,7431,382768,8656,34128,3457,348640,9400,6240,null,null,3262,null,null,2321,null,null,2277,null,null,884,null,null,2129,null,null,6949,null,null,7431,null,null,8656,null,null,3457,null,null,9400,null,null,28
1359362,5058,74459,4871,47372,3461,27087,3027,9588,1585,17499,2473,1284903,6526,582061,10433,702842,10138,105348,5151,597494,10742,5058,null,null,4871,null,null,3461,null,null,3027,null,null,1585,null,null,2473,null,null,6526,null,null,10433,null,null,10138,null,null,5151,null,null,10742,null,null,29
216021,2252,10607,1710,8043,1511,2564,779,1142,554,1422,520,205414,2690,95794,3917,109620,4377,18941,2164,90679,4494,2252,null,null,1710,null,null,1511,null,null,779,null,null,554,null,null,520,null,null,2690,null,null,3917,null,null,4377,null,null,2164,null,null,4494,null,null,30
418377,3000,26962,1973,19452,1692,7510,1342,2207,549,5303,1278,391415,3534,185391,4241,206024,4873,31258,2700,174766,4870,3000,null,null,1973,null,null,1692,null,null,1342,null,null,549,null,null,1278,null,null,3534,null,null,4241,null,null,4873,null,null,2700,null,null,4870,null,null,31
691020,3018,33957,3027,20236,2163,13721,2104,4993,1186,8728,1681,657063,4425,275221,6610,381842,6946,52926,3964,328916,7462,3018,null,null,3027,null,null,2163,null,null,2104,null,null,1186,null,null,1681,null,null,4425,null,null,6610,null,null,6946,null,null,3964,null,null,7462,null,null,32
284191,2271,14609,1920,9963,1646,4646,1211,2148,796,2498,893,269582,3116,122349,3666,147233,4366,28280,2608,118953,4890,2271,null,null,1920,null,null,1646,null,null,1211,null,null,796,null,null,893,null,null,3116,null,null,3666,null,null,4366,null,null,2608,null,null,4890,null,null,33
2061065,4232,96603,5304,69183,4310,27420,2837,8540,1653,18880,2419,1964462,6177,861184,10951,1103278,11410,108786,5522,994492,12372,4232,null,null,5304,null,null,4310,null,null,2837,null,null,1653,null,null,2419,null,null,6177,null,null,10951,null,null,11410,null,null,5522,null,null,12372,null,null,34
460941,3316,23853,3043,14007,2117,9846,1727,4103,1108,5743,1280,437088,4472,173101,5867,263987,6339,36678,3457,227309,6900,3316,null,null,3043,null,null,2117,null,null,1727,null,null,1108,null,null,1280,null,null,4472,null,null,5867,null,null,6339,null,null,3457,null,null,6900,null,null,35
4655174,9132,221077,7769,149260,6581,71817,4728,20839,2648,50978,4074,4434097,10969,1730719,16787,2703378,18016,289046,9868,2414332,20368,9132,null,null,7769,null,null,6581,null,null,4728,null,null,2648,null,null,4074,null,null,10969,null,null,16787,null,null,18016,null,null,9868,null,null,20368,null,null,36
2375239,6988,119989,5418,78265,4538,41724,4021,11503,1795,30221,3803,2255250,8994,1008812,13479,1246438,15616,154283,7497,1092155,15927,6988,null,null,5418,null,null,4538,null,null,4021,null,null,1795,null,null,3803,null,null,8994,null,null,13479,null,null,15616,null,null,7497,null,null,15927,null,null,37
163946,2035,11544,1854,8728,1631,2816,1029,1466,732,1350,617,152402,2813,72877,3480,79525,4164,17669,2103,61856,3920,2035,null,null,1854,null,null,1631,null,null,1029,null,null,732,null,null,617,null,null,2813,null,null,3480,null,null,4164,null,null,2103,null,null,3920,null,null,38
2572315,5739,144679,4753,84178,4139,60501,3631,19415,2174,41086,2826,2427636,8214,1034978,12113,1392658,11840,222931,7530,1169727,12070,5739,null,null,4753,null,null,4139,null,null,3631,null,null,2174,null,null,2826,null,null,8214,null,null,12113,null,null,11840,null,null,7530,null,null,12070,null,null,39
881197,3508,53358,3247,34376,2681,18982,1627,5746,842,13236,1560,827839,4351,391384,5733,436455,5982,60026,3027,376429,6038,3508,null,null,3247,null,null,2681,null,null,1627,null,null,842,null,null,1560,null,null,4351,null,null,5733,null,null,5982,null,null,3027,null,null,6038,null,null,40
934148,3461,42095,3211,30041,2777,12054,1994,4985,997,7069,1697,892053,4276,396624,7184,495429,7948,88447,5315,406982,7694,3461,null,null,3211,null,null,2777,null,null,1994,null,null,997,null,null,1697,null,null,4276,null,null,7184,null,null,7948,null,null,5315,null,null,7694,null,null,41
2776704,6640,142807,5714,89675,4016,53132,4124,15961,2250,37171,3255,2633897,8713,1112072,12369,1521825,13832,207265,6483,1314560,13833,6640,null,null,5714,null,null,4016,null,null,4124,null,null,2250,null,null,3255,null,null,8713,null,null,12369,null,null,13832,null,null,6483,null,null,13833,null,null,42
238084,2012,11341,1981,5712,1466,5629,1490,1158,504,4471,1367,226743,2838,86565,4126,140178,4415,18237,2349,121941,4548,2012,null,null,1981,null,null,1466,null,null,1490,null,null,504,null,null,1367,null,null,2838,null,null,4126,null,null,4415,null,null,2349,null,null,4548,null,null,44
1123685,4296,59885,3945,35482,2998,24403,2615,6260,1524,18143,2139,1063800,5813,452808,8260,610992,8246,69442,4764,541550,8993,4296,null,null,3945,null,null,2998,null,null,2615,null,null,1524,null,null,2139,null,null,5813,null,null,8260,null,null,8246,null,null,4764,null,null,8993,null,null,45
177685,2184,12861,1418,9088,1217,3773,917,1383,576,2390,759,164824,2588,77895,3047,86929,3864,12980,1687,73949,3802,2184,null,null,1418,null,null,1217,null,null,917,null,null,576,null,null,759,null,null,2588,null,null,3047,null,null,3864,null,null,1687,null,null,3802,null,null,46
1528180,5117,77672,4843,47559,3769,30113,3254,7444,1575,22669,2477,1450508,7354,658138,11218,792370,11566,94555,5697,697815,10561,5117,null,null,4843,null,null,3769,null,null,3254,null,null,1575,null,null,2477,null,null,7354,null,null,11218,null,null,11566,null,null,5697,null,null,10561,null,null,47
6777160,9653,401599,14247,264566,9401,137033,8287,36402,3751,100631,6879,6375561,17231,2949403,22565,3426158,25053,369676,12802,3056482,26340,9653,null,null,14247,null,null,9401,null,null,8287,null,null,3751,null,null,6879,null,null,17231,null,null,22565,null,null,25053,null,null,12802,null,null,26340,null,null,48
743345,3228,52573,4036,45086,3121,7487,1691,1908,683,5579,1533,690772,5174,353299,6643,337473,7692,32640,3389,304833,7924,3228,null,null,4036,null,null,3121,null,null,1691,null,null,683,null,null,1533,null,null,5174,null,null,6643,null,null,7692,null,null,3389,null,null,7924,null,null,49
130068,1448,5712,1053,3584,868,2128,610,748,283,1380,534,124356,1920,53319,2195,71037,2403,16381,1738,54656,2648,1448,null,null,1053,null,null,868,null,null,610,null,null,283,null,null,534,null,null,1920,null,null,2195,null,null,2403,null,null,1738,null,null,2648,null,null,50
1959695,6987,99755,5743,71801,4926,27954,3018,6360,1259,21594,2688,1859940,8761,854905,13081,1005035,13582,115304,6350,889731,13973,6987,null,null,5743,null,null,4926,null,null,3018,null,null,1259,null,null,2688,null,null,8761,null,null,13081,null,null,13582,null,null,6350,null,null,13973,null,null,51
1689710,4810,89560,5422,66318,3927,23242,3002,9174,1762,14068,2594,1600150,7566,741973,9495,858177,10403,141789,5203,716388,11111,4810,null,null,5422,null,null,3927,null,null,3002,null,null,1762,null,null,2594,null,null,7566,null,null,9495,null,null,10403,null,null,5203,null,null,11111,null,null,53
388579,3060,21446,2702,12783,2022,8663,1677,2735,966,5928,1353,367133,3645,168834,4520,198299,5143,32262,3030,166037,5131,3060,null,null,2702,null,null,2022,null,null,1677,null,null,966,null,null,1353,null,null,3645,null,null,4520,null,null,5143,null,null,3030,null,null,5131,null,null,54
1264677,4435,69954,3523,47007,2933,22947,2184,8755,1373,14192,2158,1194723,5353,521558,8671,673165,9592,117289,5143,555876,10412,4435,null,null,3523,null,null,2933,null,null,2184,null,null,1373,null,null,2158,null,null,5353,null,null,8671,null,null,9592,null,null,5143,null,null,10412,null,null,55
124347,2246,7367,1261,4660,1017,2707,889,1062,463,1645,694,116980,2692,57227,2728,59753,2944,11986,1920,47767,3512,2246,null,null,1261,null,null,1017,null,null,889,null,null,463,null,null,694,null,null,2692,null,null,2728,null,null,2944,null,null,1920,null,null,3512,null,null,56
812035,3553,28556,2806,12108,1911,16448,1890,4322,1042,12126,1527,783479,4531,230708,6881,552771,7789,62586,4458,490185,9087,3553,null,null,2806,null,null,1911,null,null,1890,null,null,1042,null,null,1527,null,null,4531,null,null,6881,null,null,7789,null,null,4458,null,null,9087,null,null,72
1115553,4818,57047,4188,31522,3133,25525,2987,3801,1201,21724,2894,1058506,6033,469141,9690,589365,10357,48593,4182,540772,10991,4818,null,null,4188,null,null,3133,null,null,2987,null,null,1201,null,null,2894,null,null,6033,null,null,9690,null,null,10357,null,null,4182,null,null,10991,null,null,01
170232,2399,9589,1471,6338,1095,3251,841,1325,610,1926,687,160643,2844,73381,3030,87262,3878,16126,1564,71136,3689,2399,null,null,1471,null,null,1095,null,null,841,null,null,610,null,null,687,null,null,2844,null,null,3030,null,null,3878,null,null,1564,null,null,3689,null,null,02
1554555,4235,80900,4641,49949,3767,30951,3399,9810,1854,21141,2722,1473655,6554,607468,9907,866187,9522,119593,6182,746594,10137,4235,null,null,4641,null,null,3767,null,null,3399,null,null,1854,null,null,2722,null,null,6554,null,null,9907,null,null,9522,null,null,6182,null,null,10137,null,null,04
669158,4341,38508,3220,23529,2783,14979,1832,4198,991,10781,1853,630650,5730,295665,6954,334985,7775,39308,4123,295677,8601,4341,null,null,3220,null,null,2783,null,null,1832,null,null,991,null,null,1853,null,null,5730,null,null,6954,null,null,7775,null,null,4123,null,null,8601,null,null,05
9466328,10244,469597,11035,320375,8792,149222,6405,47441,4373,101781,5652,8996731,13686,3836801,24189,5159930,24672,593193,11244,4566737,25129,10244,null,null,11035,null,null,8792,null,null,6405,null,null,4373,null,null,5652,null,null,13686,null,null,24189,null,null,24672,null,null,11244,null,null,25129,null,null,06
1309373,3895,67907,4296,50311,3329,17596,2861,4528,1287,13068,2320,1241466,5915,586432,7835,655034,9046,100739,5280,554295,8829,3895,null,null,4296,null,null,3329,null,null,2861,null,null,1287,null,null,2320,null,null,5915,null,null,7835,null,null,9046,null,null,5280,null,null,8829,null,null,08
796456,3447,33386,2985,22851,2419,10535,1473,3233,1055,7302,1320,763070,4503,313423,5956,449647,6905,55146,3272,394501,7891,3447,null,null,2985,null,null,2419,null,null,1473,null,null,1055,null,null,1320,null,null,4503,null,null,5956,null,null,6905,null,null,3272,null,null,7891,null,null,09
210991,1839,9791,1638,5499,1085,4292,1272,1031,546,3261,1221,201200,2278,81343,3778,119857,4444,14972,2012,104885,4451,1839,null,null,1638,null,null,1085,null,null,1272,null,null,546,null,null,1221,null,null,2278,null,null,3778,null,null,4444,null,null,2012,null,null,4451,null,null,10
192322,2032,9231,1645,4810,992,4421,1242,442,366,3979,1150,183091,2494,47633,3512,135458,4057,12316,1758,123142,4396,2032,null,null,1645,null,null,992,null,null,1242,null,null,366,null,null,1150,null,null,2494,null,null,3512,null,null,4057,null,null,1758,null,null,4396,null,null,11
