B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,B14005_001M,B14005_001EA,B14005_001MA,B14005_002M,B14005_002EA,B14005_002MA,B14005_003M,B14005_003EA,B14005_003MA,B14005_004M,B14005_004EA,B14005_004MA,B14005_005M,B14005_005EA,B14005_005MA,B14005_006M,B14005_006EA,B14005_006MA,B14005_007M,B14005_007EA,B14005_007MA,B14005_008M,B14005_008EA,B14005_008MA,B14005_009M,B14005_009EA,B14005_009MA,B14005_010M,B14005_010EA,B14005_010MA,B14005_011M,B14005_011EA,B14005_011MA,B14005_012M,B14005_012EA,B14005_012MA,B14005_013M,B14005_013EA,B14005_013MA,B14005_014M,B14005_014EA,B14005_014MA,B14005_015M,B14005_015EA,B14005_015MA,B14005_016M,B14005_016EA,B14005_016MA,B14005_017M,B14005_017EA,B14005_017MA,B14005_018M,B14005_018EA,B14005_018MA,B14005_019M,B14005_019EA,B14005_019MA,B14005_020M,B14005_020EA,B14005_020MA,B14005_021M,B14005_021EA,B14005_021MA,B14005_022M,B14005_022EA,B14005_022MA,B14005_023M,B14005_023EA,B14005_023MA,B14005_024M,B14005_024EA,B14005_024MA,B14005_025M,B14005_025EA,B14005_025MA,B14005_026M,B14005_026EA,B14005_026MA,B14005_027M,B14005_027EA,B14005_027MA,B14005_028M,B14005_028EA,B14005_028MA,B14005_029M,B14005_029EA,B14005_029MA,state
67077,2228,33307,1564,29599,1824,10573,1419,1685,797,17341,1661,3708,976,2953,790,1744,638,752,332,457,334,755,365,303,209,38,75,414,269,33770,1606,29085,1846,12259,1777,1903,785,14923,1763,4685,1266,3047,784,1955,667,287,242,805,442,1638,838,443,389,439,375,756,577,2228,null,null,1564,null,null,1824,null,null,1419,null,null,797,null,null,1661,null,null,976,null,null,790,null,null,638,null,null,332,null,null,334,null,null,365,null,null,209,null,null,75,null,null,269,null,null,1606,null,null,1846,null,null,1777,null,null,785,null,null,1763,null,null,1266,null,null,784,null,null,667,null,null,242,null,null,442,null,null,838,null,null,389,null,null,375,null,null,577,null,null,23
302959,5554,156658,4005,133527,3794,32777,2193,7076,1272,93674,3574,23131,2329,16580,1816,10093,1805,3565,1135,2922,772,6551,1327,2252,724,1815,779,2484,696,146301,3663,129825,4480,40417,2916,6184,1305,83224,4029,16476,1824,13304,1681,8957,1478,1243,613,3104,974,3172,1145,827,569,935,766,1410,601,5554,null,null,4005,null,null,3794,null,null,2193,null,null,1272,null,null,3574,null,null,2329,null,null,1816,null,null,1805,null,null,1135,null,null,772,null,null,1327,null,null,724,null,null,779,null,null,696,null,null,3663,null,null,4480,null,null,2916,null,null,1305,null,null,4029,null,null,1824,null,null,1681,null,null,1478,null,null,613,null,null,974,null,null,1145,null,null,569,null,null,766,null,null,601,null,null,24
378651,4937,187826,3804,169302,4270,49550,2859,12507,1743,107245,4217,18524,2379,12965,2149,8360,1529,1452,713,3153,1076,5559,1197,1939,1024,432,271,3188,792,190825,3054,177204,3341,69054,3258,10840,1446,97310,3584,13621,1903,10106,1734,6198,1309,1896,787,2012,864,3515,1017,785,437,656,624,2074,725,4937,null,null,3804,null,null,4270,null,null,2859,null,null,1743,null,null,4217,null,null,2379,null,null,2149,null,null,1529,null,null,713,null,null,1076,null,null,1197,null,null,1024,null,null,271,null,null,792,null,null,3054,null,null,3341,null,null,3258,null,null,1446,null,null,3584,null,null,1903,null,null,1734,null,null,1309,null,null,787,null,null,864,null,null,1017,null,null,437,null,null,624,null,null,725,null,null,25
536441,6059,273712,4267,233484,4320,68348,3210,15771,2086,149365,4987,40228,3133,24803,2224,14959,1700,4344,1097,5500,1258,15425,2134,4494,994,3388,1165,7543,1305,262729,3991,227679,4423,82701,3536,15906,1997,129072,3908,35050,2942,24222,2729,14748,2240,3420,919,6054,1173,10828,1591,2792,801,2040,704,5996,1241,6059,null,null,4267,null,null,4320,null,null,3210,null,null,2086,null,null,4987,null,null,3133,null,null,2224,null,null,1700,null,null,1097,null,null,1258,null,null,2134,null,null,994,null,null,1165,null,null,1305,null,null,3991,null,null,4423,null,null,3536,null,null,1997,null,null,3908,null,null,2942,null,null,2729,null,null,2240,null,null,919,null,null,1173,null,null,1591,null,null,801,null,null,704,null,null,1241,null,null,26
285185,4221,146220,3158,127973,3349,49159,2601,7929,1028,70885,2745,18247,1630,13135,1327,8461,1304,1584,506,3090,914,5112,1049,1848,595,1034,551,2230,648,138965,3214,125920,3589,63263,3161,5503,1160,57154,2707,13045,1668,8927,1338,6031,1062,1126,582,1770,514,4118,987,1565,652,613,350,1940,576,4221,null,null,3158,null,null,3349,null,null,2601,null,null,1028,null,null,2745,null,null,1630,null,null,1327,null,null,1304,null,null,506,null,null,914,null,null,1049,null,null,595,null,null,551,null,null,648,null,null,3214,null,null,3589,null,null,3161,null,null,1160,null,null,2707,null,null,1668,null,null,1338,null,null,1062,null,null,582,null,null,514,null,null,987,null,null,652,null,null,350,null,null,576,null,null,27
181057,6656,89662,5431,75579,4627,14552,1874,5132,1322,55895,4060,14083,2320,9825,2003,4868,1466,1203,687,3754,1193,4258,1001,766,422,593,352,2899,913,91395,4846,79345,4749,16985,2277,5745,1435,56615,4233,12050,2036,7871,1711,3339,1235,676,438,3856,1204,4179,1254,844,493,528,394,2807,1080,6656,null,null,5431,null,null,4627,null,null,1874,null,null,1322,null,null,4060,null,null,2320,null,null,2003,null,null,1466,null,null,687,null,null,1193,null,null,1001,null,null,422,null,null,352,null,null,913,null,null,4846,null,null,4749,null,null,2277,null,null,1435,null,null,4233,null,null,2036,null,null,1711,null,null,1235,null,null,438,null,null,1204,null,null,1254,null,null,493,null,null,394,null,null,1080,null,null,28
337772,6642,173794,4359,146627,4881,48022,3424,7837,1515,90768,4081,27167,2846,19127,2178,13466,2086,2513,792,3148,766,8040,1496,3432,897,487,294,4121,1134,163978,4450,140586,4372,57265,3177,7080,1235,76241,3578,23392,2442,17336,2126,12407,1673,1679,650,3250,1047,6056,1316,2797,995,882,509,2377,673,6642,null,null,4359,null,null,4881,null,null,3424,null,null,1515,null,null,4081,null,null,2846,null,null,2178,null,null,2086,null,null,792,null,null,766,null,null,1496,null,null,897,null,null,294,null,null,1134,null,null,4450,null,null,4372,null,null,3177,null,null,1235,null,null,3578,null,null,2442,null,null,2126,null,null,1673,null,null,650,null,null,1047,null,null,1316,null,null,995,null,null,509,null,null,673,null,null,29
52431,2516,27158,1737,22876,1777,7049,1224,1915,715,13912,1636,4282,843,2988,669,2176,730,389,401,423,340,1294,608,349,320,39,71,906,522,25273,1751,19646,1512,6895,981,761,428,11990,1403,5627,1446,4678,1272,3222,940,386,244,1070,785,949,431,277,273,214,177,458,274,2516,null,null,1737,null,null,1777,null,null,1224,null,null,715,null,null,1636,null,null,843,null,null,669,null,null,730,null,null,401,null,null,340,null,null,608,null,null,320,null,null,71,null,null,522,null,null,1751,null,null,1512,null,null,981,null,null,428,null,null,1403,null,null,1446,null,null,1272,null,null,940,null,null,244,null,null,785,null,null,431,null,null,273,null,null,177,null,null,274,null,null,30
105017,2684,52990,1802,46013,1804,19718,1736,2199,774,24096,1918,6977,1091,5717,1051,4042,875,546,430,1129,579,1260,534,612,354,133,209,515,266,52027,1836,46707,1890,20938,1860,3154,818,22615,1681,5320,1022,4251,957,2610,676,665,410,976,508,1069,421,384,295,140,148,545,386,2684,null,null,1802,null,null,1804,null,null,1736,null,null,774,null,null,1918,null,null,1091,null,null,1051,null,null,875,null,null,430,null,null,579,null,null,534,null,null,354,null,null,209,null,null,266,null,null,1836,null,null,1890,null,null,1860,null,null,818,null,null,1681,null,null,1022,null,null,957,null,null,676,null,null,410,null,null,508,null,null,421,null,null,295,null,null,148,null,null,386,null,null,31
143337,3759,74882,2630,58121,3166,10691,1588,2566,776,44864,2745,16761,1950,10768,2013,6210,1463,1366,721,3192,1270,5993,1326,2326,678,961,468,2706,1037,68455,2550,57001,2848,16375,1987,2653,842,37973,2339,11454,1681,7152,1368,3560,990,1101,515,2491,843,4302,1145,2009,786,894,466,1399,647,3759,null,null,2630,null,null,3166,null,null,1588,null,null,776,null,null,2745,null,null,1950,null,null,2013,null,null,1463,null,null,721,null,null,1270,null,null,1326,null,null,678,null,null,468,null,null,1037,null,null,2550,null,null,2848,null,null,1987,null,null,842,null,null,2339,null,null,1681,null,null,1368,null,null,990,null,null,515,null,null,843,null,null,1145,null,null,786,null,null,466,null,null,647,null,null,32
71829,2563,38303,2137,33607,2092,12598,1764,1084,443,19925,2055,4696,1166,3955,997,2110,586,440,311,1405,657,741,535,280,222,0,187,461,490,33526,1346,30041,1483,14807,1436,1443,642,13791,1547,3485,967,2477,782,1790,644,514,387,173,159,1008,518,435,352,45,72,528,393,2563,null,null,2137,null,null,2092,null,null,1764,null,null,443,null,null,2055,null,null,1166,null,null,997,null,null,586,null,null,311,null,null,657,null,null,535,null,null,222,null,null,187,null,null,490,null,null,1346,null,null,1483,null,null,1436,null,null,642,null,null,1547,null,null,967,null,null,782,null,null,644,null,null,387,null,null,159,null,null,518,null,null,352,null,null,72,null,null,393,null,null,33
455781,5250,234776,3985,207847,4423,44305,3491,11742,2048,151800,4578,26929,2653,19532,2379,10237,1617,2720,913,6575,1738,7397,1454,3010,1079,780,535,3607,982,221005,3954,200533,4378,51310,2714,10381,1634,138842,4582,20472,2178,15644,1848,9323,1435,2083,784,4238,1055,4828,1113,1064,497,110,128,3654,991,5250,null,null,3985,null,null,4423,null,null,3491,null,null,2048,null,null,4578,null,null,2653,null,null,2379,null,null,1617,null,null,913,null,null,1738,null,null,1454,null,null,1079,null,null,535,null,null,982,null,null,3954,null,null,4378,null,null,2714,null,null,1634,null,null,4582,null,null,2178,null,null,1848,null,null,1435,null,null,784,null,null,1055,null,null,1113,null,null,497,null,null,128,null,null,991,null,null,34
118724,3691,61590,3104,50918,3099,14229,2276,2781,775,33908,2522,10672,1718,5996,1316,3582,1085,969,587,1445,611,4676,1177,1797,749,940,510,1939,886,57134,2677,47902,2560,12968,1809,2805,856,32129,2140,9232,1666,5876,1260,2322,784,927,545,2627,845,3356,1032,1106,670,547,430,1703,651,3691,null,null,3104,null,null,3099,null,null,2276,null,null,775,null,null,2522,null,null,1718,null,null,1316,null,null,1085,null,null,587,null,null,611,null,null,1177,null,null,749,null,null,510,null,null,886,null,null,2677,null,null,2560,null,null,1809,null,null,856,null,null,2140,null,null,1666,null,null,1260,null,null,784,null,null,545,null,null,845,null,null,1032,null,null,670,null,null,430,null,null,651,null,null,35
1008553,8125,514256,6132,449568,6472,92475,4148,24106,2630,332987,6245,64688,4005,42968,3156,21320,2140,6973,1539,14675,1745,21720,2574,7283,1577,2622,954,11815,1711,494297,6451,447575,6881,109357,4746,22751,2482,315467,6733,46722,3386,31342,2914,15003,1820,4855,1231,11484,1995,15380,1745,4181,1015,1831,693,9368,1359,8125,null,null,6132,null,null,6472,null,null,4148,null,null,2630,null,null,6245,null,null,4005,null,null,3156,null,null,2140,null,null,1539,null,null,1745,null,null,2574,null,null,1577,null,null,954,null,null,1711,null,null,6451,null,null,6881,null,null,4746,null,null,2482,null,null,6733,null,null,3386,null,null,2914,null,null,1820,null,null,1231,null,null,1995,null,null,1745,null,null,1015,null,null,693,null,null,1359,null,null,36
553962,9518,286859,6514,234376,6136,53775,3814,18333,2252,162268,5955,52483,3773,38296,3610,26088,2783,5448,1333,6760,1492,14187,1889,4130,916,2229,742,7828,1413,267103,6634,230847,6218,65835,3890,15131,2187,149881,5956,36256,3994,28154,3621,15799,2444,3403,1077,8952,1976,8102,1519,2450,803,1534,839,4118,1047,9518,null,null,6514,null,null,6136,null,null,3814,null,null,2252,null,null,5955,null,null,3773,null,null,3610,null,null,2783,null,null,1333,null,null,1492,null,null,1889,null,null,916,null,null,742,null,null,1413,null,null,6634,null,null,6218,null,null,3890,null,null,2187,null,null,5956,null,null,3994,null,null,3621,null,null,2444,null,null,1077,null,null,1976,null,null,1519,null,null,803,null,null,839,null,null,1047,null,null,37
40441,2133,20225,1336,16490,1295,6491,812,984,352,9015,1189,3735,1001,2856,986,2045,860,507,474,304,203,879,451,561,318,5,11,313,277,20216,1478,16691,1285,8216,1147,945,316,7530,1011,3525,1089,2606,963,2439,945,3,5,164,114,919,457,210,178,110,125,599,395,2133,null,null,1336,null,null,1295,null,null,812,null,null,352,null,null,1189,null,null,1001,null,null,986,null,null,860,null,null,474,null,null,203,null,null,451,null,null,318,null,null,11,null,null,277,null,null,1478,null,null,1285,null,null,1147,null,null,316,null,null,1011,null,null,1089,null,null,963,null,null,945,null,null,5,null,null,114,null,null,457,null,null,178,null,null,125,null,null,395,null,null,38
618755,5929,317461,4161,272256,4629,84842,3838,20383,2369,167031,4465,45205,2969,30843,2442,19721,1856,4908,1039,6214,1266,14362,1481,6906,1104,1824,684,5632,1235,301294,4943,262565,4705,104792,4416,17071,2253,140702,5072,38729,3078,26552,2795,17424,1973,2788,1010,6340,1280,12177,1974,4743,962,2482,1036,4952,1132,5929,null,null,4161,null,null,4629,null,null,3838,null,null,2369,null,null,4465,null,null,2969,null,null,2442,null,null,1856,null,null,1039,null,null,1266,null,null,1481,null,null,1104,null,null,684,null,null,1235,null,null,4943,null,null,4705,null,null,4416,null,null,2253,null,null,5072,null,null,3078,null,null,2795,null,null,1973,null,null,1010,null,null,1280,null,null,1974,null,null,962,null,null,1036,null,null,1132,null,null,39
212124,3974,111456,2795,88000,2494,24195,1598,4651,946,59154,2624,23456,1988,15361,1764,10798,1498,1519,447,3044,863,8095,1196,2468,805,1094,400,4533,800,100668,2897,82742,2646,27067,2001,4849,919,50826,2449,17926,1990,13607,1885,8640,1368,974,437,3993,1148,4319,822,1056,496,500,229,2763,654,3974,null,null,2795,null,null,2494,null,null,1598,null,null,946,null,null,2624,null,null,1988,null,null,1764,null,null,1498,null,null,447,null,null,863,null,null,1196,null,null,805,null,null,400,null,null,800,null,null,2897,null,null,2646,null,null,2001,null,null,919,null,null,2449,null,null,1990,null,null,1885,null,null,1368,null,null,437,null,null,1148,null,null,822,null,null,496,null,null,229,null,null,654,null,null,40
204169,4521,103039,3656,84609,3825,21297,2619,5955,1455,57357,3262,18430,2379,12432,1764,8513,1593,1408,660,2511,748,5998,1222,2601,700,648,495,2749,837,101130,3124,86877,3287,24915,2080,5286,1199,56676,2691,14253,1993,9769,1462,7291,1175,1562,704,916,521,4484,1260,1146,533,1232,791,2106,806,4521,null,null,3656,null,null,3825,null,null,2619,null,null,1455,null,null,3262,null,null,2379,null,null,1764,null,null,1593,null,null,660,null,null,748,null,null,1222,null,null,700,null,null,495,null,null,837,null,null,3124,null,null,3287,null,null,2080,null,null,1199,null,null,2691,null,null,1993,null,null,1462,null,null,1175,null,null,704,null,null,521,null,null,1260,null,null,533,null,null,791,null,null,806,null,null,41
674609,6461,344241,5137,293344,5352,76167,3469,20535,2294,196642,5431,50897,3180,36161,2827,22580,2289,5815,1094,7766,1130,14736,1862,5743,1364,1962,690,7031,1286,330368,4441,291430,4486,95605,3856,18745,1834,177080,4543,38938,3424,28075,2859,19422,2375,3139,948,5514,1322,10863,1739,3884,920,1080,614,5899,1205,6461,null,null,5137,null,null,5352,null,null,3469,null,null,2294,null,null,5431,null,null,3180,null,null,2827,null,null,2289,null,null,1094,null,null,1130,null,null,1862,null,null,1364,null,null,690,null,null,1286,null,null,4441,null,null,4486,null,null,3856,null,null,1834,null,null,4543,null,null,3424,null,null,2859,null,null,2375,null,null,948,null,null,1322,null,null,1739,null,null,920,null,null,614,null,null,1205,null,null,42
61891,2102,30581,1404,27550,1566,7800,1202,995,505,18755,1366,3031,878,2054,777,1525,700,224,176,305,325,977,619,541,527,88,151,348,287,31310,1292,29134,1483,10764,1343,1845,681,16525,1588,2176,871,1423,706,1057,652,38,69,328,320,753,425,347,302,69,88,337,241,2102,null,null,1404,null,null,1566,null,null,1202,null,null,505,null,null,1366,null,null,878,null,null,777,null,null,700,null,null,176,null,null,325,null,null,619,null,null,527,null,null,151,null,null,287,null,null,1292,null,null,1483,null,null,1343,null,null,681,null,null,1588,null,null,871,null,null,706,null,null,652,null,null,69,null,null,320,null,null,425,null,null,302,null,null,88,null,null,241,null,null,44
271018,6054,138193,5008,110285,4850,26684,3223,7296,1683,76305,4430,27908,2578,20641,2172,14346,2056,1992,801,4303,1297,7267,1721,1775,884,1457,741,4035,1234,132825,4497,112913,4154,36364,2981,8695,1511,67854,3743,19912,2297,14400,1794,9819,1721,1546,693,3035,1014,5512,1673,2169,1397,725,507,2618,735,6054,null,null,5008,null,null,4850,null,null,3223,null,null,1683,null,null,4430,null,null,2578,null,null,2172,null,null,2056,null,null,801,null,null,1297,null,null,1721,null,null,884,null,null,741,null,null,1234,null,null,4497,null,null,4154,null,null,2981,null,null,1511,null,null,3743,null,null,2297,null,null,1794,null,null,1721,null,null,693,null,null,1014,null,null,1673,null,null,1397,null,null,507,null,null,735,null,null,45
48171,2447,26124,1809,21924,1721,8106,1367,1322,511,12496,1398,4200,1119,3084,964,2354,907,489,460,241,183,1116,441,509,332,0,157,607,309,22047,1755,18807,1668,8614,1412,1855,752,8338,1099,3240,863,2374,793,1550,569,274,237,550,420,866,374,322,208,220,272,324,272,2447,null,null,1809,null,null,1721,null,null,1367,null,null,511,null,null,1398,null,null,1119,null,null,964,null,null,907,null,null,460,null,null,183,null,null,441,null,null,332,null,null,157,null,null,309,null,null,1755,null,null,1668,null,null,1412,null,null,752,null,null,1099,null,null,863,null,null,793,null,null,569,null,null,237,null,null,420,null,null,374,null,null,208,null,null,272,null,null,272,null,null,46
